"","WS_c1.which.mclass....6...1."
"108","AT1G05630"
"109","AT1G05710"
"110","AT1G05810"
"111","AT1G05860"
"112","AT1G05900"
"113","AT1G06060"
"114","AT1G06090"
"115","AT1G06130"
"116","AT1G06180"
"117","AT1G06380"
"118","AT1G06515"
"119","AT1G06570"
"120","AT1G06573"
"121","AT1G06590"
"122","AT1G06630"
"123","AT1G06650"
"124","AT1G06710"
"125","AT1G06730"
"126","AT1G06790"
"127","AT1G06800"
"128","AT1G06850"
"129","AT1G06960"
"130","AT1G07020"
"131","AT1G07070"
"132","AT1G07090"
"133","AT1G07128"
"134","AT1G07170"
"135","AT1G07220"
"136","AT1G07560"
"137","AT1G07615"
"138","AT1G07650"
"139","AT1G07700"
"140","AT1G07725"
"141","AT1G07728"
"142","AT1G07730"
"143","AT1G07870"
"144","AT1G07950"
"145","AT1G07980"
"146","AT1G08010"
"147","AT1G08037"
"148","AT1G08050"
"149","AT1G08125"
"150","AT1G08160"
"151","AT1G08220"
"152","AT1G08250"
"153","AT1G08315"
"154","AT1G08340"
"155","AT1G08380"
"156","AT1G08400"
"157","AT1G08470"
"158","AT1G08477"
"159","AT1G08490"
"160","AT1G08500"
"161","AT1G08540"
"162","AT1G08750"
"163","AT1G08780"
"164","AT1G08840"
"165","AT1G08910"
"166","AT1G08940"
"167","AT1G08960"
"168","AT1G08980"
"169","AT1G09000"
"170","AT1G09023"
"171","AT1G09053"
"172","AT1G09100"
"173","AT1G09230"
"174","AT1G09250"
"175","AT1G09290"
"176","AT1G09300"
"177","AT1G09340"
"178","AT1G09390"
"179","AT1G09440"
"180","AT1G09470"
"181","AT1G09490"
"182","AT1G09520"
"183","AT1G09645"
"184","AT1G09700"
"185","AT1G09795"
"186","AT1G09810"
"187","AT1G09927"
"188","AT1G10020"
"189","AT1G10150"
"190","AT1G10240"
"191","AT1G10320"
"192","AT1G10350"
"193","AT1G10380"
"194","AT1G10500"
"195","AT1G10510"
"196","AT1G10560"
"197","AT1G10570"
"198","AT1G10640"
"199","AT1G10650"
"200","AT1G10730"
"201","AT1G10750"
"202","AT1G10780"
"203","AT1G10820"
"204","AT1G10910"
"205","AT1G10930"
"206","AT1G10970"
"207","AT1G11000"
"208","AT1G11020"
"209","AT1G11090"
"210","AT1G11160"
"211","AT1G11185"
"212","AT1G11200"
"213","AT1G11210"
"214","AT1G11380"
"215","AT1G11420"
"216","AT1G11430"
"217","AT1G11440"
"218","AT1G11475"
"219","AT1G11540"
"220","AT1G11720"
"221","AT1G11755"
"222","AT1G11780"
"223","AT1G11800"
"224","AT1G11870"
"225","AT1G11905"
"226","AT1G11940"
"227","AT1G11950"
"228","AT1G11960"
"229","AT1G12010"
"230","AT1G12210"
"231","AT1G12350"
"232","AT1G12370"
"233","AT1G12420"
"234","AT1G12460"
"235","AT1G12560"
"236","AT1G12650"
"237","AT1G12680"
"238","AT1G12730"
"239","AT1G12740"
"240","AT1G12750"
"241","AT1G12770"
"242","AT1G12810"
"243","AT1G12900"
"244","AT1G12970"
"245","AT1G12990"
"246","AT1G13030"
"247","AT1G13090"
"248","AT1G13180"
"249","AT1G13250"
"250","AT1G13350"
"251","AT1G13390"
"252","AT1G13570"
"253","AT1G13610"
"254","AT1G13690"
"255","AT1G13710"
"256","AT1G13740"
"257","AT1G13770"
"258","AT1G13870"
"259","AT1G13910"
"260","AT1G13950"
"261","AT1G13970"
"262","AT1G14060"
"263","AT1G14080"
"264","AT1G14130"
"265","AT1G14190"
"266","AT1G14220"
"267","AT1G14340"
"268","AT1G14350"
"269","AT1G14370"
"270","AT1G14390"
"271","AT1G14410"
"272","AT1G14530"
"273","AT1G14560"
"274","AT1G14590"
"275","AT1G14630"
"276","AT1G14780"
"277","AT1G14840"
"278","AT1G14860"
"279","AT1G14920"
"280","AT1G14970"
"281","AT1G14990"
"282","AT1G15000"
"283","AT1G15030"
"284","AT1G15170"
"285","AT1G15230"
"286","AT1G15310"
"287","AT1G15390"
"288","AT1G15410"
"289","AT1G15470"
"290","AT1G15480"
"291","AT1G15530"
"292","AT1G15540"
"293","AT1G15550"
"294","AT1G15570"
"295","AT1G15630"
"296","AT1G15700"
"297","AT1G15710"
"298","AT1G15880"
"299","AT1G15960"
"300","AT1G15970"
"301","AT1G16000"
"302","AT1G16030"
"303","AT1G16040"
"304","AT1G16070"
"305","AT1G16080"
"306","AT1G16170"
"307","AT1G16220"
"308","AT1G16280"
"309","AT1G16310"
"310","AT1G16340"
"311","AT1G16370"
"312","AT1G16540"
"313","AT1G16570"
"314","AT1G16630"
"315","AT1G16650"
"316","AT1G16670"
"317","AT1G16930"
"318","AT1G17020"
"319","AT1G17060"
"320","AT1G17140"
"321","AT1G17160"
"322","AT1G17180"
"323","AT1G17230"
"324","AT1G17270"
"325","AT1G17300"
"326","AT1G17350"
"327","AT1G17430"
"328","AT1G17510"
"329","AT1G17520"
"330","AT1G17530"
"331","AT1G17590"
"332","AT1G17730"
"333","AT1G17780"
"334","AT1G17930"
"335","AT1G17970"
"336","AT1G18040"
"337","AT1G18060"
"338","AT1G18340"
"339","AT1G18360"
"340","AT1G18415"
"341","AT1G18420"
"342","AT1G18490"
"343","AT1G18550"
"344","AT1G18600"
"345","AT1G18610"
"346","AT1G18690"
"347","AT1G18970"
"348","AT1G18975"
"349","AT1G19020"
"350","AT1G19050"
"351","AT1G19100"
"352","AT1G19120"
"353","AT1G19190"
"354","AT1G19290"
"355","AT1G19310"
"356","AT1G19330"
"357","AT1G19380"
"358","AT1G19400"
"359","AT1G19485"
"360","AT1G19530"
"361","AT1G19550"
"362","AT1G19690"
"363","AT1G19700"
"364","AT1G19860"
"365","AT1G19900"
"366","AT1G19950"
"367","AT1G19960"
"368","AT1G20070"
"369","AT1G20140"
"370","AT1G20225"
"371","AT1G20270"
"372","AT1G20300"
"373","AT1G20340"
"374","AT1G20410"
"375","AT1G20480"
"376","AT1G20540"
"377","AT1G20610"
"378","AT1G20650"
"379","AT1G20720"
"380","AT1G20880"
"381","AT1G20910"
"382","AT1G20930"
"383","AT1G21065"
"384","AT1G21070"
"385","AT1G21090"
"386","AT1G21140"
"387","AT1G21160"
"388","AT1G21190"
"389","AT1G21200"
"390","AT1G21650"
"391","AT1G21651"
"392","AT1G21690"
"393","AT1G21710"
"394","AT1G21740"
"395","AT1G21760"
"396","AT1G22030"
"397","AT1G22040"
"398","AT1G22065"
"399","AT1G22170"
"400","AT1G22180"
"401","AT1G22220"
"402","AT1G22230"
"403","AT1G22270"
"404","AT1G22310"
"405","AT1G22470"
"406","AT1G22540"
"407","AT1G22640"
"408","AT1G22650"
"409","AT1G22700"
"410","AT1G22850"
"411","AT1G22870"
"412","AT1G22940"
"413","AT1G22950"
"414","AT1G22960"
"415","AT1G22970"
"416","AT1G23010"
"417","AT1G23020"
"418","AT1G23090"
"419","AT1G23160"
"420","AT1G23180"
"421","AT1G23200"
"422","AT1G23260"
"423","AT1G23340"
"424","AT1G23410"
"425","AT1G23850"
"426","AT1G23970"
"427","AT1G24320"
"428","AT1G24350"
"429","AT1G24420"
"430","AT1G24440"
"431","AT1G24450"
"432","AT1G24490"
"433","AT1G24610"
"434","AT1G24625"
"435","AT1G25275"
"436","AT1G25360"
"437","AT1G25370"
"438","AT1G25375"
"439","AT1G25390"
"440","AT1G25420"
"441","AT1G25470"
"442","AT1G25480"
"443","AT1G25500"
"444","AT1G25510"
"445","AT1G25682"
"446","AT1G26100"
"447","AT1G26120"
"448","AT1G26130"
"449","AT1G26150"
"450","AT1G26160"
"451","AT1G26190"
"452","AT1G26260"
"453","AT1G26300"
"454","AT1G26340"
"455","AT1G26450"
"456","AT1G26470"
"457","AT1G26620"
"458","AT1G26730"
"459","AT1G26750"
"460","AT1G26760"
"461","AT1G26810"
"462","AT1G26940"
"463","AT1G26960"
"464","AT1G27050"
"465","AT1G27070"
"466","AT1G27140"
"467","AT1G27170"
"468","AT1G27300"
"469","AT1G27360"
"470","AT1G27370"
"471","AT1G27440"
"472","AT1G27460"
"473","AT1G27500"
"474","AT1G27510"
"475","AT1G27540"
"476","AT1G27620"
"477","AT1G27680"
"478","AT1G27690"
"479","AT1G27840"
"480","AT1G27880"
"481","AT1G27910"
"482","AT1G27950"
"483","AT1G27960"
"484","AT1G28050"
"485","AT1G28090"
"486","AT1G28100"
"487","AT1G28140"
"488","AT1G28210"
"489","AT1G28250"
"490","AT1G28260"
"491","AT1G28395"
"492","AT1G28410"
"493","AT1G28570"
"494","AT1G28960"
"495","AT1G29020"
"496","AT1G29030"
"497","AT1G29040"
"498","AT1G29070"
"499","AT1G29160"
"500","AT1G29220"
"501","AT1G29300"
"502","AT1G29357"
"503","AT1G29520"
"504","AT1G29630"
"505","AT1G29750"
"506","AT1G29785"
"507","AT1G29800"
"508","AT1G29970"
"509","AT1G30040"
"510","AT1G30080"
"511","AT1G30210"
"512","AT1G30240"
"513","AT1G30280"
"514","AT1G30300"
"515","AT1G30320"
"516","AT1G30380"
"517","AT1G30480"
"518","AT1G30530"
"519","AT1G30570"
"520","AT1G30610"
"521","AT1G30640"
"522","AT1G30650"
"523","AT1G30680"
"524","AT1G30700"
"525","AT1G30720"
"526","AT1G30755"
"527","AT1G30810"
"528","AT1G30825"
"529","AT1G30910"
"530","AT1G31150"
"531","AT1G31175"
"532","AT1G31320"
"533","AT1G31350"
"534","AT1G31360"
"535","AT1G31440"
"536","AT1G31470"
"537","AT1G31480"
"538","AT1G31500"
"539","AT1G31540"
"540","AT1G31650"
"541","AT1G31860"
"542","AT1G32060"
"543","AT1G32070"
"544","AT1G32127"
"545","AT1G32150"
"546","AT1G32200"
"547","AT1G32220"
"548","AT1G32240"
"549","AT1G32260"
"550","AT1G32330"
"551","AT1G32360"
"552","AT1G32370"
"553","AT1G32380"
"554","AT1G32460"
"555","AT1G32690"
"556","AT1G32760"
"557","AT1G32860"
"558","AT1G32870"
"559","AT1G32930"
"560","AT1G32990"
"561","AT1G33060"
"562","AT1G33080"
"563","AT1G33260"
"564","AT1G33265"
"565","AT1G33270"
"566","AT1G33290"
"567","AT1G33400"
"568","AT1G33415"
"569","AT1G33420"
"570","AT1G33440"
"571","AT1G33490"
"572","AT1G33780"
"573","AT1G33970"
"574","AT1G34010"
"575","AT1G34120"
"576","AT1G34150"
"577","AT1G34210"
"578","AT1G34340"
"579","AT1G34350"
"580","AT1G34360"
"581","AT1G34418"
"582","AT1G34470"
"583","AT1G34630"
"584","AT1G34670"
"585","AT1G34750"
"586","AT1G35340"
"587","AT1G35660"
"588","AT1G35680"
"589","AT1G36070"
"590","AT1G36180"
"591","AT1G36320"
"592","AT1G42430"
"593","AT1G42480"
"594","AT1G42550"
"595","AT1G42990"
"596","AT1G43020"
"597","AT1G43620"
"598","AT1G43650"
"599","AT1G43670"
"600","AT1G43790"
"601","AT1G43910"
"602","AT1G44000"
"603","AT1G44110"
"604","AT1G44125"
"605","AT1G44160"
"606","AT1G44760"
"607","AT1G44770"
"608","AT1G44780"
"609","AT1G44790"
"610","AT1G44810"
"611","AT1G44920"
"612","AT1G44960"
"613","AT1G45050"
"614","AT1G45150"
"615","AT1G45180"
"616","AT1G45191"
"617","AT1G45207"
"618","AT1G45249"
"619","AT1G45976"
"620","AT1G46480"
"621","AT1G47230"
"622","AT1G47270"
"623","AT1G47278"
"624","AT1G47310"
"625","AT1G47750"
"626","AT1G47870"
"627","AT1G47960"
"628","AT1G47970"
"629","AT1G48050"
"630","AT1G48120"
"631","AT1G48170"
"632","AT1G48240"
"633","AT1G48280"
"634","AT1G48310"
"635","AT1G48315"
"636","AT1G48320"
"637","AT1G48350"
"638","AT1G48360"
"639","AT1G48370"
"640","AT1G48380"
"641","AT1G48500"
"642","AT1G48510"
"643","AT1G48520"
"644","AT1G48550"
"645","AT1G48570"
"646","AT1G48635"
"647","AT1G48870"
"648","AT1G49160"
"649","AT1G49230"
"650","AT1G49310"
"651","AT1G49320"
"652","AT1G49360"
"653","AT1G49400"
"654","AT1G49450"
"655","AT1G49500"
"656","AT1G49560"
"657","AT1G49590"
"658","AT1G49730"
"659","AT1G49750"
"660","AT1G49780"
"661","AT1G49840"
"662","AT1G49850"
"663","AT1G49870"
"664","AT1G49890"
"665","AT1G50020"
"666","AT1G50060"
"667","AT1G50110"
"668","AT1G50170"
"669","AT1G50260"
"670","AT1G50300"
"671","AT1G50320"
"672","AT1G50420"
"673","AT1G50440"
"674","AT1G50510"
"675","AT1G50575"
"676","AT1G50580"
"677","AT1G50659"
"678","AT1G50700"
"679","AT1G50840"
"680","AT1G50890"
"681","AT1G50900"
"682","AT1G50940"
"683","AT1G51140"
"684","AT1G51170"
"685","AT1G51380"
"686","AT1G51390"
"687","AT1G51560"
"688","AT1G51580"
"689","AT1G51600"
"690","AT1G51610"
"691","AT1G51640"
"692","AT1G51645"
"693","AT1G51700"
"694","AT1G51740"
"695","AT1G51745"
"696","AT1G51790"
"697","AT1G51800"
"698","AT1G51840"
"699","AT1G51860"
"700","AT1G51890"
"701","AT1G51940"
"702","AT1G52080"
"703","AT1G52140"
"704","AT1G52155"
"705","AT1G52370"
"706","AT1G52500"
"707","AT1G52630"
"708","AT1G52700"
"709","AT1G53000"
"710","AT1G53025"
"711","AT1G53070"
"712","AT1G53090"
"713","AT1G53140"
"714","AT1G53230"
"715","AT1G53233"
"716","AT1G53270"
"717","AT1G53290"
"718","AT1G53345"
"719","AT1G53350"
"720","AT1G53400"
"721","AT1G53460"
"722","AT1G53650"
"723","AT1G53670"
"724","AT1G53680"
"725","AT1G53720"
"726","AT1G53770"
"727","AT1G53800"
"728","AT1G53880"
"729","AT1G53920"
"730","AT1G53940"
"731","AT1G54060"
"732","AT1G54150"
"733","AT1G54200"
"734","AT1G54350"
"735","AT1G54380"
"736","AT1G54385"
"737","AT1G54390"
"738","AT1G54450"
"739","AT1G54520"
"740","AT1G54730"
"741","AT1G54740"
"742","AT1G54770"
"743","AT1G55000"
"744","AT1G55040"
"745","AT1G55190"
"746","AT1G55265"
"747","AT1G55335"
"748","AT1G55450"
"749","AT1G55520"
"750","AT1G55535"
"751","AT1G55590"
"752","AT1G55630"
"753","AT1G55670"
"754","AT1G55750"
"755","AT1G55760"
"756","AT1G55805"
"757","AT1G55820"
"758","AT1G55830"
"759","AT1G55870"
"760","AT1G55930"
"761","AT1G55940"
"762","AT1G55960"
"763","AT1G55970"
"764","AT1G56000"
"765","AT1G56020"
"766","AT1G56050"
"767","AT1G56080"
"768","AT1G56180"
"769","AT1G56210"
"770","AT1G56290"
"771","AT1G56320"
"772","AT1G56423"
"773","AT1G56440"
"774","AT1G56590"
"775","AT1G56610"
"776","AT1G56680"
"777","AT1G57540"
"778","AT1G57600"
"779","AT1G57700"
"780","AT1G57765"
"781","AT1G58025"
"782","AT1G58170"
"783","AT1G58180"
"784","AT1G58220"
"785","AT1G58235"
"786","AT1G58270"
"787","AT1G58370"
"788","AT1G58410"
"789","AT1G59540"
"790","AT1G59590"
"791","AT1G59600"
"792","AT1G59660"
"793","AT1G59710"
"794","AT1G59740"
"795","AT1G59940"
"796","AT1G59970"
"797","AT1G59980"
"798","AT1G59990"
"799","AT1G60080"
"800","AT1G60160"
"801","AT1G60440"
"802","AT1G60470"
"803","AT1G60560"
"804","AT1G60610"
"805","AT1G60650"
"806","AT1G60660"
"807","AT1G60670"
"808","AT1G60790"
"809","AT1G61000"
"810","AT1G61030"
"811","AT1G61050"
"812","AT1G61190"
"813","AT1G61240"
"814","AT1G61370"
"815","AT1G61470"
"816","AT1G61490"
"817","AT1G61520"
"818","AT1G61580"
"819","AT1G61640"
"820","AT1G61780"
"821","AT1G61840"
"822","AT1G61900"
"823","AT1G61990"
"824","AT1G62040"
"825","AT1G62280"
"826","AT1G62310"
"827","AT1G62320"
"828","AT1G62422"
"829","AT1G62600"
"830","AT1G62610"
"831","AT1G62730"
"832","AT1G62770"
"833","AT1G62810"
"834","AT1G62820"
"835","AT1G62880"
"836","AT1G62990"
"837","AT1G63120"
"838","AT1G63160"
"839","AT1G63250"
"840","AT1G63270"
"841","AT1G63310"
"842","AT1G63420"
"843","AT1G63450"
"844","AT1G63470"
"845","AT1G63480"
"846","AT1G63610"
"847","AT1G63650"
"848","AT1G63670"
"849","AT1G63680"
"850","AT1G63740"
"851","AT1G63850"
"852","AT1G63970"
"853","AT1G64105"
"854","AT1G64350"
"855","AT1G64400"
"856","AT1G64450"
"857","AT1G64510"
"858","AT1G64600"
"859","AT1G64620"
"860","AT1G64630"
"861","AT1G64660"
"862","AT1G64740"
"863","AT1G64840"
"864","AT1G64850"
"865","AT1G64860"
"866","AT1G64890"
"867","AT1G64950"
"868","AT1G64960"
"869","AT1G65030"
"870","AT1G65040"
"871","AT1G65070"
"872","AT1G65180"
"873","AT1G65200"
"874","AT1G65295"
"875","AT1G65320"
"876","AT1G65410"
"877","AT1G65470"
"878","AT1G65560"
"879","AT1G65690"
"880","AT1G65700"
"881","AT1G65845"
"882","AT1G65900"
"883","AT1G65920"
"884","AT1G65985"
"885","AT1G66020"
"886","AT1G66240"
"887","AT1G66250"
"888","AT1G66330"
"889","AT1G66470"
"890","AT1G66730"
"891","AT1G66750"
"892","AT1G66880"
"893","AT1G66900"
"894","AT1G67150"
"895","AT1G67170"
"896","AT1G67190"
"897","AT1G67320"
"898","AT1G67410"
"899","AT1G67420"
"900","AT1G67470"
"901","AT1G67560"
"902","AT1G67570"
"903","AT1G67590"
"904","AT1G67620"
"905","AT1G67630"
"906","AT1G67690"
"907","AT1G67700"
"908","AT1G67710"
"909","AT1G67740"
"910","AT1G67830"
"911","AT1G67840"
"912","AT1G67940"
"913","AT1G67950"
"914","AT1G67960"
"915","AT1G68010"
"916","AT1G68050"
"917","AT1G68160"
"918","AT1G68310"
"919","AT1G68400"
"920","AT1G68470"
"921","AT1G68570"
"922","AT1G68620"
"923","AT1G68650"
"924","AT1G68660"
"925","AT1G68680"
"926","AT1G68690"
"927","AT1G68760"
"928","AT1G68890"
"929","AT1G68910"
"930","AT1G68940"
"931","AT1G69010"
"932","AT1G69060"
"933","AT1G69160"
"934","AT1G69170"
"935","AT1G69270"
"936","AT1G69310"
"937","AT1G69330"
"938","AT1G69360"
"939","AT1G69370"
"940","AT1G69390"
"941","AT1G69440"
"942","AT1G69450"
"943","AT1G69580"
"944","AT1G69690"
"945","AT1G69700"
"946","AT1G69750"
"947","AT1G69760"
"948","AT1G69810"
"949","AT1G69870"
"950","AT1G69900"
"951","AT1G69910"
"952","AT1G70000"
"953","AT1G70070"
"954","AT1G70140"
"955","AT1G70200"
"956","AT1G70350"
"957","AT1G70460"
"958","AT1G70550"
"959","AT1G70560"
"960","AT1G70590"
"961","AT1G70670"
"962","AT1G70690"
"963","AT1G70950"
"964","AT1G70990"
"965","AT1G71100"
"966","AT1G71170"
"967","AT1G71190"
"968","AT1G71230"
"969","AT1G71240"
"970","AT1G71310"
"971","AT1G71360"
"972","AT1G71500"
"973","AT1G71528"
"974","AT1G71530"
"975","AT1G71692"
"976","AT1G71695"
"977","AT1G71790"
"978","AT1G71850"
"979","AT1G71920"
"980","AT1G71940"
"981","AT1G71950"
"982","AT1G71990"
"983","AT1G72020"
"984","AT1G72120"
"985","AT1G72170"
"986","AT1G72175"
"987","AT1G72280"
"988","AT1G72330"
"989","AT1G72340"
"990","AT1G72360"
"991","AT1G72490"
"992","AT1G72630"
"993","AT1G72670"
"994","AT1G72680"
"995","AT1G72790"
"996","AT1G72840"
"997","AT1G72855"
"998","AT1G72860"
"999","AT1G72920"
"1000","AT1G72970"
"1001","AT1G72990"
"1002","AT1G73020"
"1003","AT1G73060"
"1004","AT1G73130"
"1005","AT1G73240"
"1006","AT1G73270"
"1007","AT1G73280"
"1008","AT1G73310"
"1009","AT1G73380"
"1010","AT1G73390"
"1011","AT1G73450"
"1012","AT1G73640"
"1013","AT1G73680"
"1014","AT1G73710"
"1015","AT1G73730"
"1016","AT1G73760"
"1017","AT1G73810"
"1018","AT1G73820"
"1019","AT1G73850"
"1020","AT1G73860"
"1021","AT1G73875"
"1022","AT1G73950"
"1023","AT1G73970"
"1024","AT1G74040"
"1025","AT1G74280"
"1026","AT1G74320"
"1027","AT1G74330"
"1028","AT1G74340"
"1029","AT1G74410"
"1030","AT1G74458"
"1031","AT1G74500"
"1032","AT1G74640"
"1033","AT1G74660"
"1034","AT1G74680"
"1035","AT1G74710"
"1036","AT1G74750"
"1037","AT1G74780"
"1038","AT1G74850"
"1039","AT1G74940"
"1040","AT1G74970"
"1041","AT1G75010"
"1042","AT1G75020"
"1043","AT1G75150"
"1044","AT1G75230"
"1045","AT1G75350"
"1046","AT1G75440"
"1047","AT1G75450"
"1048","AT1G75510"
"1049","AT1G75520"
"1050","AT1G75640"
"1051","AT1G75670"
"1052","AT1G75710"
"1053","AT1G75730"
"1054","AT1G75810"
"1055","AT1G75860"
"1056","AT1G75980"
"1057","AT1G76020"
"1058","AT1G76080"
"1059","AT1G76120"
"1060","AT1G76260"
"1061","AT1G76270"
"1062","AT1G76280"
"1063","AT1G76300"
"1064","AT1G76310"
"1065","AT1G76350"
"1066","AT1G76360"
"1067","AT1G76380"
"1068","AT1G76500"
"1069","AT1G76520"
"1070","AT1G76700"
"1071","AT1G76710"
"1072","AT1G76760"
"1073","AT1G76780"
"1074","AT1G76860"
"1075","AT1G76940"
"1076","AT1G76970"
"1077","AT1G76980"
"1078","AT1G77000"
"1079","AT1G77020"
"1080","AT1G77080"
"1081","AT1G77250"
"1082","AT1G77320"
"1083","AT1G77350"
"1084","AT1G77380"
"1085","AT1G77400"
"1086","AT1G77420"
"1087","AT1G77580"
"1088","AT1G77620"
"1089","AT1G77630"
"1090","AT1G77660"
"1091","AT1G77710"
"1092","AT1G77720"
"1093","AT1G77770"
"1094","AT1G77810"
"1095","AT1G77850"
"1096","AT1G77885"
"1097","AT1G77930"
"1098","AT1G78010"
"1099","AT1G78070"
"1100","AT1G78140"
"1101","AT1G78265"
"1102","AT1G78270"
"1103","AT1G78510"
"1104","AT1G78540"
"1105","AT1G78590"
"1106","AT1G78620"
"1107","AT1G78650"
"1108","AT1G78700"
"1109","AT1G78770"
"1110","AT1G78780"
"1111","AT1G78810"
"1112","AT1G78815"
"1113","AT1G78890"
"1114","AT1G78950"
"1115","AT1G78960"
"1116","AT1G79020"
"1117","AT1G79050"
"1118","AT1G79260"
"1119","AT1G79310"
"1120","AT1G79420"
"1121","AT1G79430"
"1122","AT1G79450"
"1123","AT1G79490"
"1124","AT1G79520"
"1125","AT1G79540"
"1126","AT1G79710"
"1127","AT1G79720"
"1128","AT1G79810"
"1129","AT1G79840"
"1130","AT1G79850"
"1131","AT1G79880"
"1132","AT1G80050"
"1133","AT1G80170"
"1134","AT1G80180"
"1135","AT1G80210"
"1136","AT1G80340"
"1137","AT1G80370"
"1138","AT1G80400"
"1139","AT1G80420"
"1140","AT1G80480"
"1141","AT1G80510"
"1142","AT1G80550"
"1143","AT1G80570"
"1144","AT1G80640"
"1145","AT1G80720"
"1146","AT1G80770"
"1147","AT1G80810"
"1148","AT1G80860"
"1149","AT1G80870"
"1150","AT1G80900"
"1151","AT2G01010"
"1152","AT2G01080"
"1153","AT2G01110"
"1154","AT2G01120"
"1155","AT2G01210"
"1156","AT2G01320"
"1157","AT2G01410"
"1158","AT2G01660"
"1159","AT2G01735"
"1160","AT2G01880"
"1161","AT2G01930"
"1162","AT2G02170"
"1163","AT2G02230"
"1164","AT2G02360"
"1165","AT2G02370"
"1166","AT2G02400"
"1167","AT2G02470"
"1168","AT2G02500"
"1169","AT2G02580"
"1170","AT2G02680"
"1171","AT2G02730"
"1172","AT2G02780"
"1173","AT2G02910"
"1174","AT2G02955"
"1175","AT2G03070"
"1176","AT2G03270"
"1177","AT2G03280"
"1178","AT2G03350"
"1179","AT2G03390"
"1180","AT2G03430"
"1181","AT2G03440"
"1182","AT2G03450"
"1183","AT2G03505"
"1184","AT2G03620"
"1185","AT2G03667"
"1186","AT2G03670"
"1187","AT2G03690"
"1188","AT2G03780"
"1189","AT2G03800"
"1190","AT2G03810"
"1191","AT2G03870"
"1192","AT2G03975"
"1193","AT2G04230"
"1194","AT2G04235"
"1195","AT2G04240"
"1196","AT2G04360"
"1197","AT2G04540"
"1198","AT2G04620"
"1199","AT2G04650"
"1200","AT2G04660"
"1201","AT2G04680"
"1202","AT2G04700"
"1203","AT2G04740"
"1204","AT2G04842"
"1205","AT2G04850"
"1206","AT2G04890"
"1207","AT2G05070"
"1208","AT2G05210"
"1209","AT2G05250"
"1210","AT2G05320"
"1211","AT2G05590"
"1212","AT2G05630"
"1213","AT2G05755"
"1214","AT2G05810"
"1215","AT2G05812"
"1216","AT2G06000"
"1217","AT2G06010"
"1218","AT2G06025"
"1219","AT2G06510"
"1220","AT2G06520"
"1221","AT2G06925"
"1222","AT2G07170"
"1223","AT2G07340"
"1224","AT2G07475"
"1225","AT2G08340"
"1226","AT2G10950"
"1227","AT2G12462"
"1228","AT2G12646"
"1229","AT2G13360"
"1230","AT2G13650"
"1231","AT2G13790"
"1232","AT2G13810"
"1233","AT2G13840"
"1234","AT2G14045"
"1235","AT2G14100"
"1236","AT2G14530"
"1237","AT2G14680"
"1238","AT2G14820"
"1239","AT2G15000"
"1240","AT2G15220"
"1241","AT2G15270"
"1242","AT2G15300"
"1243","AT2G15320"
"1244","AT2G15370"
"1245","AT2G15390"
"1246","AT2G15440"
