"","WS_c1.which.mclass....5...1."
"335","AT2G14740"
"336","AT2G15555"
"337","AT2G16510"
"338","AT2G16890"
"339","AT2G17250"
"340","AT2G17510"
"341","AT2G17560"
"342","AT2G17720"
"343","AT2G17820"
"344","AT2G18110"
"345","AT2G18150"
"346","AT2G18220"
"347","AT2G18280"
"348","AT2G18370"
"349","AT2G18750"
"350","AT2G18900"
"351","AT2G19540"
"352","AT2G20140"
"353","AT2G20230"
"354","AT2G20370"
"355","AT2G21250"
"356","AT2G21300"
"357","AT2G21440"
"358","AT2G22240"
"359","AT2G22250"
"360","AT2G22300"
"361","AT2G22400"
"362","AT2G22470"
"363","AT2G22480"
"364","AT2G22510"
"365","AT2G22770"
"366","AT2G22840"
"367","AT2G22920"
"368","AT2G23610"
"369","AT2G24050"
"370","AT2G24260"
"371","AT2G24360"
"372","AT2G24940"
"373","AT2G25110"
"374","AT2G25160"
"375","AT2G25310"
"376","AT2G25320"
"377","AT2G25670"
"378","AT2G25790"
"379","AT2G25800"
"380","AT2G25910"
"381","AT2G26280"
"382","AT2G26300"
"383","AT2G27030"
"384","AT2G27190"
"385","AT2G27730"
"386","AT2G27840"
"387","AT2G28190"
"388","AT2G28250"
"389","AT2G28510"
"390","AT2G28550"
"391","AT2G28790"
"392","AT2G28890"
"393","AT2G29510"
"394","AT2G29660"
"395","AT2G29750"
"396","AT2G30060"
"397","AT2G30520"
"398","AT2G30740"
"399","AT2G30950"
"400","AT2G30980"
"401","AT2G31280"
"402","AT2G31410"
"403","AT2G31570"
"404","AT2G31790"
"405","AT2G31810"
"406","AT2G32300"
"407","AT2G32520"
"408","AT2G32720"
"409","AT2G32850"
"410","AT2G32920"
"411","AT2G32990"
"412","AT2G33120"
"413","AT2G33210"
"414","AT2G33620"
"415","AT2G33630"
"416","AT2G33790"
"417","AT2G33830"
"418","AT2G34420"
"419","AT2G34630"
"420","AT2G35380"
"421","AT2G35680"
"422","AT2G35810"
"423","AT2G35859"
"424","AT2G35860"
"425","AT2G36310"
"426","AT2G36410"
"427","AT2G36570"
"428","AT2G36950"
"429","AT2G37110"
"430","AT2G37180"
"431","AT2G37250"
"432","AT2G37480"
"433","AT2G37550"
"434","AT2G37690"
"435","AT2G37940"
"436","AT2G37990"
"437","AT2G38310"
"438","AT2G38650"
"439","AT2G38860"
"440","AT2G39020"
"441","AT2G39570"
"442","AT2G39730"
"443","AT2G39780"
"444","AT2G39900"
"445","AT2G40060"
"446","AT2G40480"
"447","AT2G40590"
"448","AT2G40730"
"449","AT2G40765"
"450","AT2G41110"
"451","AT2G41380"
"452","AT2G41410"
"453","AT2G41475"
"454","AT2G41480"
"455","AT2G41540"
"456","AT2G41630"
"457","AT2G41650"
"458","AT2G41820"
"459","AT2G42250"
"460","AT2G42270"
"461","AT2G42570"
"462","AT2G42590"
"463","AT2G42710"
"464","AT2G43070"
"465","AT2G44500"
"466","AT2G44610"
"467","AT2G44860"
"468","AT2G45030"
"469","AT2G45070"
"470","AT2G45220"
"471","AT2G45470"
"472","AT2G45670"
"473","AT2G46330"
"474","AT2G46370"
"475","AT2G46500"
"476","AT2G46505"
"477","AT2G46650"
"478","AT2G46690"
"479","AT2G46800"
"480","AT2G47250"
"481","AT2G47320"
"482","AT2G47500"
"483","AT2G47690"
"484","AT2G48060"
"485","AT2G48130"
"486","AT2G48140"
"487","AT2G48160"
"488","AT3G01260"
"489","AT3G01310"
"490","AT3G01320"
"491","AT3G01390"
"492","AT3G01680"
"493","AT3G01690"
"494","AT3G01770"
"495","AT3G01780"
"496","AT3G01930"
"497","AT3G02880"
"498","AT3G03100"
"499","AT3G03520"
"500","AT3G03680"
"501","AT3G03940"
"502","AT3G04090"
"503","AT3G04240"
"504","AT3G04470"
"505","AT3G04670"
"506","AT3G04720"
"507","AT3G04830"
"508","AT3G04910"
"509","AT3G05020"
"510","AT3G05050"
"511","AT3G05500"
"512","AT3G05545"
"513","AT3G06050"
"514","AT3G06300"
"515","AT3G07180"
"516","AT3G07320"
"517","AT3G07330"
"518","AT3G07360"
"519","AT3G07680"
"520","AT3G07780"
"521","AT3G07880"
"522","AT3G08640"
"523","AT3G08650"
"524","AT3G08680"
"525","AT3G08930"
"526","AT3G09740"
"527","AT3G09810"
"528","AT3G09940"
"529","AT3G10050"
"530","AT3G10340"
"531","AT3G10610"
"532","AT3G10690"
"533","AT3G10740"
"534","AT3G10850"
"535","AT3G10985"
"536","AT3G11200"
"537","AT3G11250"
"538","AT3G11280"
"539","AT3G11450"
"540","AT3G11540"
"541","AT3G11560"
"542","AT3G11630"
"543","AT3G11700"
"544","AT3G11800"
"545","AT3G11930"
"546","AT3G12010"
"547","AT3G12280"
"548","AT3G12290"
"549","AT3G12760"
"550","AT3G12800"
"551","AT3G13060"
"552","AT3G13110"
"553","AT3G13160"
"554","AT3G13200"
"555","AT3G13340"
"556","AT3G13610"
"557","AT3G14172"
"558","AT3G14230"
"559","AT3G14240"
"560","AT3G14350"
"561","AT3G14840"
"562","AT3G15430"
"563","AT3G15450"
"564","AT3G15810"
"565","AT3G15940"
"566","AT3G16500"
"567","AT3G16810"
"568","AT3G16830"
"569","AT3G16850"
"570","AT3G16857"
"571","AT3G17090"
"572","AT3G17850"
"573","AT3G18080"
"574","AT3G18280"
"575","AT3G18290"
"576","AT3G18410"
"577","AT3G18490"
"578","AT3G18820"
"579","AT3G19390"
"580","AT3G19420"
"581","AT3G19490"
"582","AT3G19930"
"583","AT3G19960"
"584","AT3G20015"
"585","AT3G20250"
"586","AT3G20410"
"587","AT3G20630"
"588","AT3G21070"
"589","AT3G21190"
"590","AT3G21240"
"591","AT3G21510"
"592","AT3G21690"
"593","AT3G22121"
"594","AT3G22845"
"595","AT3G23000"
"596","AT3G23090"
"597","AT3G23750"
"598","AT3G23920"
"599","AT3G24550"
"600","AT3G25190"
"601","AT3G25290"
"602","AT3G25500"
"603","AT3G25530"
"604","AT3G25800"
"605","AT3G25820"
"606","AT3G25910"
"607","AT3G26030"
"608","AT3G26330"
"609","AT3G26370"
"610","AT3G26440"
"611","AT3G26730"
"612","AT3G26780"
"613","AT3G26810"
"614","AT3G27230"
"615","AT3G27390"
"616","AT3G27430"
"617","AT3G27770"
"618","AT3G27820"
"619","AT3G27890"
"620","AT3G28050"
"621","AT3G28180"
"622","AT3G28690"
"623","AT3G28715"
"624","AT3G28940"
"625","AT3G29320"
"626","AT3G42790"
"627","AT3G43810"
"628","AT3G44190"
"629","AT3G44200"
"630","AT3G44300"
"631","AT3G44320"
"632","AT3G45010"
"633","AT3G45070"
"634","AT3G45310"
"635","AT3G45600"
"636","AT3G45630"
"637","AT3G45680"
"638","AT3G45710"
"639","AT3G45980"
"640","AT3G46030"
"641","AT3G46060"
"642","AT3G46290"
"643","AT3G46510"
"644","AT3G46740"
"645","AT3G47470"
"646","AT3G47810"
"647","AT3G47890"
"648","AT3G47930"
"649","AT3G48530"
"650","AT3G48750"
"651","AT3G48780"
"652","AT3G48890"
"653","AT3G49080"
"654","AT3G49490"
"655","AT3G49500"
"656","AT3G50000"
"657","AT3G50500"
"658","AT3G50530"
"659","AT3G50670"
"660","AT3G51260"
"661","AT3G51270"
"662","AT3G51310"
"663","AT3G51460"
"664","AT3G51730"
"665","AT3G52370"
"666","AT3G52500"
"667","AT3G52560"
"668","AT3G52730"
"669","AT3G53180"
"670","AT3G53460"
"671","AT3G53500"
"672","AT3G53520"
"673","AT3G53580"
"674","AT3G53610"
"675","AT3G53980"
"676","AT3G54010"
"677","AT3G54110"
"678","AT3G54440"
"679","AT3G54620"
"680","AT3G54640"
"681","AT3G54810"
"682","AT3G55010"
"683","AT3G55020"
"684","AT3G55170"
"685","AT3G55220"
"686","AT3G55230"
"687","AT3G55360"
"688","AT3G55430"
"689","AT3G56460"
"690","AT3G56490"
"691","AT3G56950"
"692","AT3G56990"
"693","AT3G57330"
"694","AT3G57490"
"695","AT3G57530"
"696","AT3G57610"
"697","AT3G57660"
"698","AT3G57870"
"699","AT3G57890"
"700","AT3G58030"
"701","AT3G58110"
"702","AT3G58560"
"703","AT3G58640"
"704","AT3G58680"
"705","AT3G58700"
"706","AT3G58750"
"707","AT3G59100"
"708","AT3G59660"
"709","AT3G59690"
"710","AT3G59910"
"711","AT3G60030"
"712","AT3G60300"
"713","AT3G61480"
"714","AT3G62010"
"715","AT3G62310"
"716","AT3G62530"
"717","AT3G62700"
"718","AT3G62900"
"719","AT3G63500"
"720","AT4G00360"
"721","AT4G00450"
"722","AT4G00585"
"723","AT4G00630"
"724","AT4G00800"
"725","AT4G00860"
"726","AT4G01000"
"727","AT4G01370"
"728","AT4G02080"
"729","AT4G02270"
"730","AT4G02350"
"731","AT4G02590"
"732","AT4G02620"
"733","AT4G02715"
"734","AT4G03020"
"735","AT4G03080"
"736","AT4G03430"
"737","AT4G03550"
"738","AT4G04770"
"739","AT4G04940"
"740","AT4G04970"
"741","AT4G05390"
"742","AT4G08180"
"743","AT4G08350"
"744","AT4G08520"
"745","AT4G08980"
"746","AT4G09150"
"747","AT4G09695"
"748","AT4G10340"
"749","AT4G10380"
"750","AT4G10610"
"751","AT4G11120"
"752","AT4G11220"
"753","AT4G11260"
"754","AT4G11270"
"755","AT4G11600"
"756","AT4G11850"
"757","AT4G12030"
"758","AT4G12040"
"759","AT4G12590"
"760","AT4G13170"
"761","AT4G13290"
"762","AT4G13350"
"763","AT4G13360"
"764","AT4G13510"
"765","AT4G13660"
"766","AT4G14030"
"767","AT4G14130"
"768","AT4G14350"
"769","AT4G14410"
"770","AT4G14420"
"771","AT4G14465"
"772","AT4G14500"
"773","AT4G14710"
"774","AT4G14716"
"775","AT4G14760"
"776","AT4G14900"
"777","AT4G15080"
"778","AT4G15545"
"779","AT4G15560"
"780","AT4G15910"
"781","AT4G16150"
"782","AT4G16155"
"783","AT4G16180"
"784","AT4G16190"
"785","AT4G16450"
"786","AT4G16490"
"787","AT4G16830"
"788","AT4G17100"
"789","AT4G17280"
"790","AT4G17890"
"791","AT4G18070"
"792","AT4G18670"
"793","AT4G18700"
"794","AT4G19030"
"795","AT4G19200"
"796","AT4G19860"
"797","AT4G20070"
"798","AT4G20300"
"799","AT4G20360"
"800","AT4G20390"
"801","AT4G20440"
"802","AT4G21105"
"803","AT4G21410"
"804","AT4G21450"
"805","AT4G21570"
"806","AT4G21790"
"807","AT4G22120"
"808","AT4G22212"
"809","AT4G22310"
"810","AT4G22330"
"811","AT4G23430"
"812","AT4G23460"
"813","AT4G23690"
"814","AT4G23800"
"815","AT4G23980"
"816","AT4G24290"
"817","AT4G24400"
"818","AT4G24770"
"819","AT4G24840"
"820","AT4G25210"
"821","AT4G25230"
"822","AT4G25340"
"823","AT4G25640"
"824","AT4G25880"
"825","AT4G25890"
"826","AT4G26080"
"827","AT4G26450"
"828","AT4G26650"
"829","AT4G26690"
"830","AT4G26710"
"831","AT4G26850"
"832","AT4G26900"
"833","AT4G27130"
"834","AT4G27320"
"835","AT4G27560"
"836","AT4G27720"
"837","AT4G27860"
"838","AT4G28200"
"839","AT4G28260"
"840","AT4G28300"
"841","AT4G28540"
"842","AT4G28770"
"843","AT4G28940"
"844","AT4G29080"
"845","AT4G29100"
"846","AT4G29210"
"847","AT4G29220"
"848","AT4G29390"
"849","AT4G29480"
"850","AT4G29680"
"851","AT4G29900"
"852","AT4G29905"
"853","AT4G29950"
"854","AT4G30290"
"855","AT4G30460"
"856","AT4G30670"
"857","AT4G30810"
"858","AT4G30920"
"859","AT4G30990"
"860","AT4G31080"
"861","AT4G31120"
"862","AT4G31460"
"863","AT4G31590"
"864","AT4G32180"
"865","AT4G32285"
"866","AT4G32520"
"867","AT4G32530"
"868","AT4G32551"
"869","AT4G32760"
"870","AT4G32880"
"871","AT4G33210"
"872","AT4G33260"
"873","AT4G33300"
"874","AT4G33430"
"875","AT4G33610"
"876","AT4G33740"
"877","AT4G33865"
"878","AT4G34000"
"879","AT4G34160"
"880","AT4G34350"
"881","AT4G34460"
"882","AT4G34700"
"883","AT4G35080"
"884","AT4G35160"
"885","AT4G35230"
"886","AT4G35300"
"887","AT4G35450"
"888","AT4G36180"
"889","AT4G36195"
"890","AT4G36210"
"891","AT4G36630"
"892","AT4G36760"
"893","AT4G36800"
"894","AT4G36860"
"895","AT4G37120"
"896","AT4G37300"
"897","AT4G37540"
"898","AT4G37590"
"899","AT4G37930"
"900","AT4G38250"
"901","AT4G38430"
"902","AT4G38470"
"903","AT4G38520"
"904","AT4G38970"
"905","AT4G39050"
"906","AT4G39170"
"907","AT4G39660"
"908","AT4G39730"
"909","AT4G39840"
"910","AT5G01020"
"911","AT5G01210"
"912","AT5G01710"
"913","AT5G01800"
"914","AT5G01810"
"915","AT5G01820"
"916","AT5G01890"
"917","AT5G02610"
"918","AT5G02880"
"919","AT5G03340"
"920","AT5G03520"
"921","AT5G03540"
"922","AT5G03730"
"923","AT5G03760"
"924","AT5G04170"
"925","AT5G04410"
"926","AT5G04420"
"927","AT5G04550"
"928","AT5G04720"
"929","AT5G04750"
"930","AT5G04870"
"931","AT5G04930"
"932","AT5G04950"
"933","AT5G05080"
"934","AT5G05160"
"935","AT5G05270"
"936","AT5G06390"
"937","AT5G06630"
"938","AT5G06860"
"939","AT5G07220"
"940","AT5G07300"
"941","AT5G07460"
"942","AT5G07740"
"943","AT5G08060"
"944","AT5G08130"
"945","AT5G08260"
"946","AT5G08290"
"947","AT5G08450"
"948","AT5G08560"
"949","AT5G08590"
"950","AT5G09460"
"951","AT5G09480"
"952","AT5G09850"
"953","AT5G09890"
"954","AT5G10480"
"955","AT5G10580"
"956","AT5G10780"
"957","AT5G10980"
"958","AT5G11490"
"959","AT5G12140"
"960","AT5G12200"
"961","AT5G12210"
"962","AT5G12370"
"963","AT5G12400"
"964","AT5G12420"
"965","AT5G12480"
"966","AT5G13030"
"967","AT5G13110"
"968","AT5G13180"
"969","AT5G13300"
"970","AT5G13530"
"971","AT5G13550"
"972","AT5G13560"
"973","AT5G13580"
"974","AT5G14050"
"975","AT5G14270"
"976","AT5G14430"
"977","AT5G14540"
"978","AT5G14640"
"979","AT5G14720"
"980","AT5G14780"
"981","AT5G14880"
"982","AT5G15230"
"983","AT5G15580"
"984","AT5G15610"
"985","AT5G15680"
"986","AT5G15980"
"987","AT5G16110"
"988","AT5G16210"
"989","AT5G16280"
"990","AT5G16470"
"991","AT5G16510"
"992","AT5G16590"
"993","AT5G17050"
"994","AT5G17700"
"995","AT5G18170"
"996","AT5G18280"
"997","AT5G18500"
"998","AT5G18580"
"999","AT5G18800"
"1000","AT5G18830"
"1001","AT5G18840"
"1002","AT5G18860"
"1003","AT5G19390"
"1004","AT5G19590"
"1005","AT5G19860"
"1006","AT5G20090"
"1007","AT5G20160"
"1008","AT5G20280"
"1009","AT5G20520"
"1010","AT5G20600"
"1011","AT5G20620"
"1012","AT5G20650"
"1013","AT5G20730"
"1014","AT5G20920"
"1015","AT5G20990"
"1016","AT5G21090"
"1017","AT5G21940"
"1018","AT5G22000"
"1019","AT5G22020"
"1020","AT5G22760"
"1021","AT5G22850"
"1022","AT5G23110"
"1023","AT5G23430"
"1024","AT5G23450"
"1025","AT5G23670"
"1026","AT5G23830"
"1027","AT5G24030"
"1028","AT5G24400"
"1029","AT5G24670"
"1030","AT5G24760"
"1031","AT5G24770"
"1032","AT5G25280"
"1033","AT5G25780"
"1034","AT5G25890"
"1035","AT5G26600"
"1036","AT5G26740"
"1037","AT5G26751"
"1038","AT5G26850"
"1039","AT5G27150"
"1040","AT5G27330"
"1041","AT5G27380"
"1042","AT5G27970"
"1043","AT5G28050"
"1044","AT5G28840"
"1045","AT5G32440"
"1046","AT5G35190"
"1047","AT5G35730"
"1048","AT5G36180"
"1049","AT5G36290"
"1050","AT5G37310"
"1051","AT5G37690"
"1052","AT5G37740"
"1053","AT5G37830"
"1054","AT5G38010"
"1055","AT5G38030"
"1056","AT5G38470"
"1057","AT5G39500"
"1058","AT5G39510"
"1059","AT5G40200"
"1060","AT5G40370"
"1061","AT5G40650"
"1062","AT5G41140"
"1063","AT5G41190"
"1064","AT5G41600"
"1065","AT5G41770"
"1066","AT5G41950"
"1067","AT5G42190"
"1068","AT5G42220"
"1069","AT5G42300"
"1070","AT5G42420"
"1071","AT5G42620"
"1072","AT5G42740"
"1073","AT5G42790"
"1074","AT5G42870"
"1075","AT5G43100"
"1076","AT5G43370"
"1077","AT5G43560"
"1078","AT5G43880"
"1079","AT5G44020"
"1080","AT5G44180"
"1081","AT5G44240"
"1082","AT5G44290"
"1083","AT5G44550"
"1084","AT5G44720"
"1085","AT5G45130"
"1086","AT5G45480"
"1087","AT5G45490"
"1088","AT5G46250"
"1089","AT5G46340"
"1090","AT5G46430"
"1091","AT5G46630"
"1092","AT5G46890"
"1093","AT5G47020"
"1094","AT5G47040"
"1095","AT5G47560"
"1096","AT5G47570"
"1097","AT5G47720"
"1098","AT5G47750"
"1099","AT5G47780"
"1100","AT5G47820"
"1101","AT5G47890"
"1102","AT5G47910"
"1103","AT5G48160"
"1104","AT5G48300"
"1105","AT5G48380"
"1106","AT5G48412"
"1107","AT5G48580"
"1108","AT5G48760"
"1109","AT5G49360"
"1110","AT5G49440"
"1111","AT5G49830"
"1112","AT5G49890"
"1113","AT5G49980"
"1114","AT5G51040"
"1115","AT5G51070"
"1116","AT5G51200"
"1117","AT5G51430"
"1118","AT5G51550"
"1119","AT5G52060"
"1120","AT5G52510"
"1121","AT5G52790"
"1122","AT5G53120"
"1123","AT5G53350"
"1124","AT5G53400"
"1125","AT5G53550"
"1126","AT5G54370"
"1127","AT5G54380"
"1128","AT5G54390"
"1129","AT5G54500"
"1130","AT5G54670"
"1131","AT5G54680"
"1132","AT5G54960"
"1133","AT5G55120"
"1134","AT5G55180"
"1135","AT5G55480"
"1136","AT5G55550"
"1137","AT5G55850"
"1138","AT5G55910"
"1139","AT5G55920"
"1140","AT5G55940"
"1141","AT5G56000"
"1142","AT5G56040"
"1143","AT5G56140"
"1144","AT5G56240"
"1145","AT5G56650"
"1146","AT5G56670"
"1147","AT5G56890"
"1148","AT5G57070"
"1149","AT5G57330"
"1150","AT5G57350"
"1151","AT5G57490"
"1152","AT5G58040"
"1153","AT5G58060"
"1154","AT5G58070"
"1155","AT5G58090"
"1156","AT5G58100"
"1157","AT5G58110"
"1158","AT5G58350"
"1159","AT5G58410"
"1160","AT5G58620"
"1161","AT5G58710"
"1162","AT5G59160"
"1163","AT5G59420"
"1164","AT5G59780"
"1165","AT5G59870"
"1166","AT5G59890"
"1167","AT5G59950"
"1168","AT5G60170"
"1169","AT5G60410"
"1170","AT5G60620"
"1171","AT5G60660"
"1172","AT5G60690"
"1173","AT5G61150"
"1174","AT5G61420"
"1175","AT5G61480"
"1176","AT5G61530"
"1177","AT5G61820"
"1178","AT5G61840"
"1179","AT5G62580"
"1180","AT5G62720"
"1181","AT5G62930"
"1182","AT5G63510"
"1183","AT5G63590"
"1184","AT5G63600"
"1185","AT5G63930"
"1186","AT5G63940"
"1187","AT5G64130"
"1188","AT5G64220"
"1189","AT5G64370"
"1190","AT5G64500"
"1191","AT5G64570"
"1192","AT5G65110"
"1193","AT5G65380"
"1194","AT5G65470"
"1195","AT5G65480"
"1196","AT5G65970"
"1197","AT5G66030"
"1198","AT5G66200"
"1199","AT5G66240"
"1200","AT5G66390"
"1201","AT5G66720"
"1202","AT5G66950"
"1203","AT5G67220"
"1204","AT5G67380"
"1205","AT5G67420"
"1206","AT5G67470"
"1207","AT5G67590"
"1208","ATCG00920"
"1209","ATCG00950"
"1210","ATCG01180"
"1211","ATCG01210"
