"","WS_c1.which.mclass....8...1."
"754","AT1G79860"
"755","AT1G79900"
"756","AT1G79910"
"757","AT1G79960"
"758","AT1G80100"
"759","AT1G80200"
"760","AT1G80450"
"761","AT1G80555"
"762","AT1G80650"
"763","AT1G80730"
"764","AT1G80960"
"765","AT2G01008"
"766","AT2G01200"
"767","AT2G01340"
"768","AT2G01390"
"769","AT2G01505"
"770","AT2G01580"
"771","AT2G01730"
"772","AT2G01870"
"773","AT2G02010"
"774","AT2G02060"
"775","AT2G02250"
"776","AT2G02450"
"777","AT2G02620"
"778","AT2G02635"
"779","AT2G02750"
"780","AT2G02980"
"781","AT2G03050"
"782","AT2G03110"
"783","AT2G03330"
"784","AT2G03360"
"785","AT2G03370"
"786","AT2G03420"
"787","AT2G03600"
"788","AT2G03830"
"789","AT2G03880"
"790","AT2G03925"
"791","AT2G03980"
"792","AT2G04205"
"793","AT2G04295"
"794","AT2G04450"
"795","AT2G05215"
"796","AT2G05310"
"797","AT2G05915"
"798","AT2G05995"
"799","AT2G06200"
"800","AT2G06255"
"801","AT2G07275"
"802","AT2G07305"
"803","AT2G07671"
"804","AT2G07698"
"805","AT2G07715"
"806","AT2G07718"
"807","AT2G07727"
"808","AT2G08435"
"809","AT2G08480"
"810","AT2G08575"
"811","AT2G08655"
"812","AT2G08660"
"813","AT2G08865"
"814","AT2G09190"
"815","AT2G09350"
"816","AT2G10553"
"817","AT2G10940"
"818","AT2G11225"
"819","AT2G11270"
"820","AT2G11810"
"821","AT2G13610"
"822","AT2G13665"
"823","AT2G13680"
"824","AT2G13900"
"825","AT2G13960"
"826","AT2G14095"
"827","AT2G14115"
"828","AT2G14290"
"829","AT2G14620"
"830","AT2G14660"
"831","AT2G14760"
"832","AT2G14775"
"833","AT2G14825"
"834","AT2G15090"
"835","AT2G15350"
"836","AT2G15400"
"837","AT2G15630"
"838","AT2G15680"
"839","AT2G15830"
"840","AT2G15960"
"841","AT2G16050"
"842","AT2G16245"
"843","AT2G16385"
"844","AT2G16580"
"845","AT2G16630"
"846","AT2G17010"
"847","AT2G17036"
"848","AT2G17040"
"849","AT2G17070"
"850","AT2G17210"
"851","AT2G17430"
"852","AT2G17442"
"853","AT2G17600"
"854","AT2G17620"
"855","AT2G17650"
"856","AT2G17770"
"857","AT2G17830"
"858","AT2G17880"
"859","AT2G17940"
"860","AT2G17972"
"861","AT2G18000"
"862","AT2G18060"
"863","AT2G18300"
"864","AT2G18350"
"865","AT2G18550"
"866","AT2G18600"
"867","AT2G18640"
"868","AT2G18650"
"869","AT2G18670"
"870","AT2G18780"
"871","AT2G18917"
"872","AT2G19050"
"873","AT2G19060"
"874","AT2G19150"
"875","AT2G19410"
"876","AT2G19440"
"877","AT2G19460"
"878","AT2G19530"
"879","AT2G19610"
"880","AT2G19920"
"881","AT2G19990"
"882","AT2G20030"
"883","AT2G20142"
"884","AT2G20250"
"885","AT2G20362"
"886","AT2G20480"
"887","AT2G20500"
"888","AT2G20540"
"889","AT2G20562"
"890","AT2G20570"
"891","AT2G21210"
"892","AT2G21260"
"893","AT2G21320"
"894","AT2G21350"
"895","AT2G21370"
"896","AT2G21400"
"897","AT2G21430"
"898","AT2G21450"
"899","AT2G21510"
"900","AT2G21530"
"901","AT2G21610"
"902","AT2G21640"
"903","AT2G21650"
"904","AT2G21850"
"905","AT2G21900"
"906","AT2G22070"
"907","AT2G22122"
"908","AT2G22200"
"909","AT2G22290"
"910","AT2G22460"
"911","AT2G22600"
"912","AT2G22730"
"913","AT2G22980"
"914","AT2G23010"
"915","AT2G23060"
"916","AT2G23410"
"917","AT2G23430"
"918","AT2G23550"
"919","AT2G23755"
"920","AT2G23960"
"921","AT2G24030"
"922","AT2G24140"
"923","AT2G24220"
"924","AT2G24250"
"925","AT2G24350"
"926","AT2G24395"
"927","AT2G24400"
"928","AT2G24680"
"929","AT2G24720"
"930","AT2G25130"
"931","AT2G25240"
"932","AT2G25625"
"933","AT2G25680"
"934","AT2G26040"
"935","AT2G26150"
"936","AT2G26330"
"937","AT2G26370"
"938","AT2G26390"
"939","AT2G26440"
"940","AT2G26560"
"941","AT2G26695"
"942","AT2G26840"
"943","AT2G26870"
"944","AT2G26975"
"945","AT2G27035"
"946","AT2G27300"
"947","AT2G27480"
"948","AT2G27610"
"949","AT2G27790"
"950","AT2G27800"
"951","AT2G27930"
"952","AT2G28105"
"953","AT2G28270"
"954","AT2G28305"
"955","AT2G28330"
"956","AT2G28500"
"957","AT2G28560"
"958","AT2G28605"
"959","AT2G28630"
"960","AT2G28700"
"961","AT2G28815"
"962","AT2G28850"
"963","AT2G29000"
"964","AT2G29120"
"965","AT2G29125"
"966","AT2G29180"
"967","AT2G29260"
"968","AT2G29360"
"969","AT2G29410"
"970","AT2G29485"
"971","AT2G29640"
"972","AT2G29950"
"973","AT2G30230"
"974","AT2G30370"
"975","AT2G30380"
"976","AT2G30400"
"977","AT2G30615"
"978","AT2G30750"
"979","AT2G30890"
"980","AT2G30933"
"981","AT2G30942"
"982","AT2G31081"
"983","AT2G31082"
"984","AT2G31220"
"985","AT2G31250"
"986","AT2G31310"
"987","AT2G31480"
"988","AT2G31830"
"989","AT2G31865"
"990","AT2G31910"
"991","AT2G31940"
"992","AT2G31945"
"993","AT2G31980"
"994","AT2G32030"
"995","AT2G32179"
"996","AT2G32180"
"997","AT2G32190"
"998","AT2G32210"
"999","AT2G32235"
"1000","AT2G32340"
"1001","AT2G32500"
"1002","AT2G32530"
"1003","AT2G32550"
"1004","AT2G32610"
"1005","AT2G32630"
"1006","AT2G32740"
"1007","AT2G32750"
"1008","AT2G32765"
"1009","AT2G32795"
"1010","AT2G32890"
"1011","AT2G33070"
"1012","AT2G33180"
"1013","AT2G33260"
"1014","AT2G33385"
"1015","AT2G33710"
"1016","AT2G33735"
"1017","AT2G33760"
"1018","AT2G33793"
"1019","AT2G33855"
"1020","AT2G34010"
"1021","AT2G34185"
"1022","AT2G34220"
"1023","AT2G34230"
"1024","AT2G34240"
"1025","AT2G34325"
"1026","AT2G34340"
"1027","AT2G34390"
"1028","AT2G34430"
"1029","AT2G34450"
"1030","AT2G34530"
"1031","AT2G34540"
"1032","AT2G34620"
"1033","AT2G34655"
"1034","AT2G34980"
"1035","AT2G35035"
"1036","AT2G35200"
"1037","AT2G35310"
"1038","AT2G35612"
"1039","AT2G35637"
"1040","AT2G35640"
"1041","AT2G35658"
"1042","AT2G35730"
"1043","AT2G35736"
"1044","AT2G35740"
"1045","AT2G35890"
"1046","AT2G35935"
"1047","AT2G35990"
"1048","AT2G36050"
"1049","AT2G36145"
"1050","AT2G36210"
"1051","AT2G36270"
"1052","AT2G36295"
"1053","AT2G36307"
"1054","AT2G36355"
"1055","AT2G36470"
"1056","AT2G36500"
"1057","AT2G36630"
"1058","AT2G36660"
"1059","AT2G36980"
"1060","AT2G37070"
"1061","AT2G37210"
"1062","AT2G37320"
"1063","AT2G37640"
"1064","AT2G37740"
"1065","AT2G37805"
"1066","AT2G37870"
"1067","AT2G37900"
"1068","AT2G37920"
"1069","AT2G37925"
"1070","AT2G37950"
"1071","AT2G37960"
"1072","AT2G38100"
"1073","AT2G38152"
"1074","AT2G38465"
"1075","AT2G38490"
"1076","AT2G38510"
"1077","AT2G38600"
"1078","AT2G38720"
"1079","AT2G38830"
"1080","AT2G38870"
"1081","AT2G38920"
"1082","AT2G39400"
"1083","AT2G39470"
"1084","AT2G39518"
"1085","AT2G39560"
"1086","AT2G39620"
"1087","AT2G39690"
"1088","AT2G39880"
"1089","AT2G40020"
"1090","AT2G40085"
"1091","AT2G40200"
"1092","AT2G40240"
"1093","AT2G40250"
"1094","AT2G40470"
"1095","AT2G40520"
"1096","AT2G40530"
"1097","AT2G40670"
"1098","AT2G40710"
"1099","AT2G40711"
"1100","AT2G40850"
"1101","AT2G40880"
"1102","AT2G40910"
"1103","AT2G40920"
"1104","AT2G41090"
"1105","AT2G41120"
"1106","AT2G41178"
"1107","AT2G41180"
"1108","AT2G41200"
"1109","AT2G41210"
"1110","AT2G41230"
"1111","AT2G41240"
"1112","AT2G41290"
"1113","AT2G41312"
"1114","AT2G41610"
"1115","AT2G41690"
"1116","AT2G41990"
"1117","AT2G42005"
"1118","AT2G42140"
"1119","AT2G42150"
"1120","AT2G42370"
"1121","AT2G42395"
"1122","AT2G42430"
"1123","AT2G42485"
"1124","AT2G42510"
"1125","AT2G42540"
"1126","AT2G42820"
"1127","AT2G42870"
"1128","AT2G42900"
"1129","AT2G42940"
"1130","AT2G42975"
"1131","AT2G42980"
"1132","AT2G43000"
"1133","AT2G43060"
"1134","AT2G43220"
"1135","AT2G43230"
"1136","AT2G43390"
"1137","AT2G43465"
"1138","AT2G43600"
"1139","AT2G43620"
"1140","AT2G43690"
"1141","AT2G44000"
"1142","AT2G44290"
"1143","AT2G44340"
"1144","AT2G44630"
"1145","AT2G44700"
"1146","AT2G44798"
"1147","AT2G44880"
"1148","AT2G44910"
"1149","AT2G44920"
"1150","AT2G45023"
"1151","AT2G45040"
"1152","AT2G45120"
"1153","AT2G45420"
"1154","AT2G45450"
"1155","AT2G45480"
"1156","AT2G45760"
"1157","AT2G45850"
"1158","AT2G45900"
"1159","AT2G46070"
"1160","AT2G46130"
"1161","AT2G46150"
"1162","AT2G46160"
"1163","AT2G46192"
"1164","AT2G46410"
"1165","AT2G46495"
"1166","AT2G46660"
"1167","AT2G46735"
"1168","AT2G46810"
"1169","AT2G46950"
"1170","AT2G46970"
"1171","AT2G47190"
"1172","AT2G47220"
"1173","AT2G47370"
"1174","AT2G47480"
"1175","AT2G47670"
"1176","AT2G47750"
"1177","AT2G47810"
"1178","AT2G47920"
"1179","AT2G48075"
"1180","AT3G01015"
"1181","AT3G01060"
"1182","AT3G01140"
"1183","AT3G01175"
"1184","AT3G01475"
"1185","AT3G01490"
"1186","AT3G01500"
"1187","AT3G01515"
"1188","AT3G01545"
"1189","AT3G01550"
"1190","AT3G01570"
"1191","AT3G01580"
"1192","AT3G01600"
"1193","AT3G01730"
"1194","AT3G01760"
"1195","AT3G01870"
"1196","AT3G01895"
"1197","AT3G01920"
"1198","AT3G01940"
"1199","AT3G01970"
"1200","AT3G02000"
"1201","AT3G02245"
"1202","AT3G02370"
"1203","AT3G02380"
"1204","AT3G02493"
"1205","AT3G02500"
"1206","AT3G02535"
"1207","AT3G02575"
"1208","AT3G02590"
"1209","AT3G02620"
"1210","AT3G02765"
"1211","AT3G02832"
"1212","AT3G02940"
"1213","AT3G03020"
"1214","AT3G03170"
"1215","AT3G03350"
"1216","AT3G03460"
"1217","AT3G03660"
"1218","AT3G03670"
"1219","AT3G03760"
"1220","AT3G03776"
"1221","AT3G03910"
"1222","AT3G04000"
"1223","AT3G04030"
"1224","AT3G04040"
"1225","AT3G04050"
"1226","AT3G04185"
"1227","AT3G04330"
"1228","AT3G04360"
"1229","AT3G04450"
"1230","AT3G04620"
"1231","AT3G05140"
"1232","AT3G05180"
"1233","AT3G05240"
"1234","AT3G05340"
"1235","AT3G05345"
"1236","AT3G05470"
"1237","AT3G05480"
"1238","AT3G05550"
"1239","AT3G05570"
"1240","AT3G05620"
"1241","AT3G05625"
"1242","AT3G05685"
"1243","AT3G05770"
"1244","AT3G05790"
"1245","AT3G05858"
"1246","AT3G05930"
