"","phyD_FLT_c1.which.mclass....1...1."
"134","AT1G06467"
"135","AT1G06520"
"136","AT1G06553"
"137","AT1G06643"
"138","AT1G06647"
"139","AT1G06667"
"140","AT1G06687"
"141","AT1G06690"
"142","AT1G06710"
"143","AT1G06717"
"144","AT1G06773"
"145","AT1G06990"
"146","AT1G07119"
"147","AT1G07120"
"148","AT1G07187"
"149","AT1G07400"
"150","AT1G07407"
"151","AT1G07485"
"152","AT1G07513"
"153","AT1G07517"
"154","AT1G07547"
"155","AT1G07567"
"156","AT1G07603"
"157","AT1G07653"
"158","AT1G07667"
"159","AT1G07693"
"160","AT1G07710"
"161","AT1G07733"
"162","AT1G07813"
"163","AT1G07823"
"164","AT1G07897"
"165","AT1G07902"
"166","AT1G07903"
"167","AT1G07933"
"168","AT1G07937"
"169","AT1G08070"
"170","AT1G08073"
"171","AT1G08103"
"172","AT1G08115"
"173","AT1G08120"
"174","AT1G08213"
"175","AT1G08217"
"176","AT1G08270"
"177","AT1G08290"
"178","AT1G08293"
"179","AT1G08310"
"180","AT1G08317"
"181","AT1G08387"
"182","AT1G08393"
"183","AT1G08463"
"184","AT1G08507"
"185","AT1G08513"
"186","AT1G08537"
"187","AT1G08543"
"188","AT1G08573"
"189","AT1G08697"
"190","AT1G08723"
"191","AT1G08730"
"192","AT1G08753"
"193","AT1G08847"
"194","AT1G08967"
"195","AT1G09003"
"196","AT1G09040"
"197","AT1G09080"
"198","AT1G09083"
"199","AT1G09170"
"200","AT1G09190"
"201","AT1G09193"
"202","AT1G09287"
"203","AT1G09297"
"204","AT1G09323"
"205","AT1G09327"
"206","AT1G09383"
"207","AT1G09390"
"208","AT1G09415"
"209","AT1G09420"
"210","AT1G09423"
"211","AT1G09427"
"212","AT1G09443"
"213","AT1G09473"
"214","AT1G09480"
"215","AT1G09487"
"216","AT1G09493"
"217","AT1G09497"
"218","AT1G09500"
"219","AT1G09523"
"220","AT1G09530"
"221","AT1G09533"
"222","AT1G09543"
"223","AT1G09557"
"224","AT1G09600"
"225","AT1G09603"
"226","AT1G09610"
"227","AT1G09617"
"228","AT1G09650"
"229","AT1G09673"
"230","AT1G09677"
"231","AT1G09713"
"232","AT1G09753"
"233","AT1G09757"
"234","AT1G09797"
"235","AT1G09812"
"236","AT1G09860"
"237","AT1G09867"
"238","AT1G09877"
"239","AT1G09890"
"240","AT1G09900"
"241","AT1G09913"
"242","AT1G09963"
"243","AT1G09987"
"244","AT1G09993"
"245","AT1G10000"
"246","AT1G10300"
"247","AT1G10330"
"248","AT1G10370"
"249","AT1G10417"
"250","AT1G10455"
"251","AT1G10657"
"252","AT1G10710"
"253","AT1G10920"
"254","AT1G10960"
"255","AT1G11070"
"256","AT1G11160"
"257","AT1G11290"
"258","AT1G11300"
"259","AT1G11303"
"260","AT1G11320"
"261","AT1G11350"
"262","AT1G11410"
"263","AT1G11490"
"264","AT1G11590"
"265","AT1G11655"
"266","AT1G11700"
"267","AT1G11915"
"268","AT1G12013"
"269","AT1G12060"
"270","AT1G12130"
"271","AT1G12210"
"272","AT1G12211"
"273","AT1G12220"
"274","AT1G12250"
"275","AT1G12280"
"276","AT1G12300"
"277","AT1G12460"
"278","AT1G12480"
"279","AT1G12700"
"280","AT1G12890"
"281","AT1G12950"
"282","AT1G13140"
"283","AT1G13150"
"284","AT1G13250"
"285","AT1G13370"
"286","AT1G13400"
"287","AT1G13410"
"288","AT1G13500"
"289","AT1G13600"
"290","AT1G13680"
"291","AT1G14030"
"292","AT1G14190"
"293","AT1G14205"
"294","AT1G14260"
"295","AT1G14270"
"296","AT1G14280"
"297","AT1G14345"
"298","AT1G14430"
"299","AT1G14490"
"300","AT1G14640"
"301","AT1G14660"
"302","AT1G14680"
"303","AT1G14700"
"304","AT1G14960"
"305","AT1G15125"
"306","AT1G15160"
"307","AT1G15165"
"308","AT1G15190"
"309","AT1G15510"
"310","AT1G15770"
"311","AT1G15772"
"312","AT1G15820"
"313","AT1G16022"
"314","AT1G16030"
"315","AT1G16400"
"316","AT1G16445"
"317","AT1G16480"
"318","AT1G16490"
"319","AT1G16500"
"320","AT1G16510"
"321","AT1G16515"
"322","AT1G16640"
"323","AT1G16705"
"324","AT1G16770"
"325","AT1G16780"
"326","AT1G16850"
"327","AT1G17100"
"328","AT1G17200"
"329","AT1G17235"
"330","AT1G17240"
"331","AT1G17260"
"332","AT1G17600"
"333","AT1G17610"
"334","AT1G17630"
"335","AT1G17810"
"336","AT1G17830"
"337","AT1G17870"
"338","AT1G17950"
"339","AT1G17960"
"340","AT1G18000"
"341","AT1G18075"
"342","AT1G18193"
"343","AT1G18280"
"344","AT1G18485"
"345","AT1G18750"
"346","AT1G19025"
"347","AT1G19070"
"348","AT1G19190"
"349","AT1G19330"
"350","AT1G19373"
"351","AT1G19394"
"352","AT1G19650"
"353","AT1G19715"
"354","AT1G19720"
"355","AT1G20120"
"356","AT1G20230"
"357","AT1G20470"
"358","AT1G20515"
"359","AT1G20570"
"360","AT1G20720"
"361","AT1G21060"
"362","AT1G21150"
"363","AT1G21210"
"364","AT1G21320"
"365","AT1G21460"
"366","AT1G21500"
"367","AT1G21510"
"368","AT1G21695"
"369","AT1G21810"
"370","AT1G21860"
"371","AT1G21910"
"372","AT1G22220"
"373","AT1G22275"
"374","AT1G22290"
"375","AT1G22340"
"376","AT1G22370"
"377","AT1G22810"
"378","AT1G23010"
"379","AT1G23201"
"380","AT1G23350"
"381","AT1G23450"
"382","AT1G23730"
"383","AT1G23790"
"384","AT1G23985"
"385","AT1G24068"
"386","AT1G24210"
"387","AT1G24480"
"388","AT1G24545"
"389","AT1G24570"
"390","AT1G24575"
"391","AT1G24577"
"392","AT1G25180"
"393","AT1G25210"
"394","AT1G25277"
"395","AT1G25370"
"396","AT1G25400"
"397","AT1G26210"
"398","AT1G26220"
"399","AT1G26290"
"400","AT1G26540"
"401","AT1G26570"
"402","AT1G26610"
"403","AT1G26710"
"404","AT1G26790"
"405","AT1G27110"
"406","AT1G27640"
"407","AT1G27720"
"408","AT1G27890"
"409","AT1G27950"
"410","AT1G28135"
"411","AT1G28360"
"412","AT1G28370"
"413","AT1G28480"
"414","AT1G28670"
"415","AT1G29071"
"416","AT1G29200"
"417","AT1G29395"
"418","AT1G29420"
"419","AT1G29500"
"420","AT1G29560"
"421","AT1G29590"
"422","AT1G29660"
"423","AT1G29770"
"424","AT1G29775"
"425","AT1G29780"
"426","AT1G30010"
"427","AT1G30220"
"428","AT1G30290"
"429","AT1G30500"
"430","AT1G30515"
"431","AT1G30530"
"432","AT1G30860"
"433","AT1G31173"
"434","AT1G31200"
"435","AT1G31240"
"436","AT1G31258"
"437","AT1G31310"
"438","AT1G31430"
"439","AT1G31670"
"440","AT1G31750"
"441","AT1G31772"
"442","AT1G31790"
"443","AT1G31800"
"444","AT1G31840"
"445","AT1G31880"
"446","AT1G31990"
"447","AT1G32120"
"448","AT1G32172"
"449","AT1G32350"
"450","AT1G32385"
"451","AT1G32470"
"452","AT1G32510"
"453","AT1G32520"
"454","AT1G32900"
"455","AT1G32950"
"456","AT1G33090"
"457","AT1G33100"
"458","AT1G33260"
"459","AT1G33430"
"460","AT1G33440"
"461","AT1G33475"
"462","AT1G33500"
"463","AT1G33615"
"464","AT1G34140"
"465","AT1G34315"
"466","AT1G34317"
"467","AT1G34460"
"468","AT1G34480"
"469","AT1G34510"
"470","AT1G34640"
"471","AT1G35230"
"472","AT1G35255"
"473","AT1G35530"
"474","AT1G35545"
"475","AT1G35560"
"476","AT1G35710"
"477","AT1G35830"
"478","AT1G36992"
"479","AT1G37150"
"480","AT1G43040"
"481","AT1G43980"
"482","AT1G44130"
"483","AT1G44318"
"484","AT1G44350"
"485","AT1G44740"
"486","AT1G45201"
"487","AT1G45229"
"488","AT1G45545"
"489","AT1G46480"
"490","AT1G47280"
"491","AT1G47560"
"492","AT1G47578"
"493","AT1G47580"
"494","AT1G47620"
"495","AT1G47655"
"496","AT1G47890"
"497","AT1G48020"
"498","AT1G48100"
"499","AT1G48267"
"500","AT1G48325"
"501","AT1G48500"
"502","AT1G48698"
"503","AT1G48700"
"504","AT1G48740"
"505","AT1G49130"
"506","AT1G49150"
"507","AT1G49205"
"508","AT1G49210"
"509","AT1G49380"
"510","AT1G49490"
"511","AT1G49530"
"512","AT1G49700"
"513","AT1G49790"
"514","AT1G49938"
"515","AT1G50000"
"516","AT1G50040"
"517","AT1G50270"
"518","AT1G50280"
"519","AT1G50790"
"520","AT1G50950"
"521","AT1G51055"
"522","AT1G51090"
"523","AT1G51220"
"524","AT1G51405"
"525","AT1G51460"
"526","AT1G51520"
"527","AT1G52230"
"528","AT1G52270"
"529","AT1G52290"
"530","AT1G52410"
"531","AT1G52415"
"532","AT1G52450"
"533","AT1G52570"
"534","AT1G52590"
"535","AT1G52620"
"536","AT1G52640"
"537","AT1G52650"
"538","AT1G52700"
"539","AT1G52820"
"540","AT1G52857"
"541","AT1G52920"
"542","AT1G53060"
"543","AT1G53230"
"544","AT1G53233"
"545","AT1G53250"
"546","AT1G53542"
"547","AT1G53708"
"548","AT1G53900"
"549","AT1G54050"
"550","AT1G54095"
"551","AT1G54160"
"552","AT1G54215"
"553","AT1G54280"
"554","AT1G54355"
"555","AT1G54530"
"556","AT1G54773"
"557","AT1G55040"
"558","AT1G55050"
"559","AT1G55240"
"560","AT1G55265"
"561","AT1G55480"
"562","AT1G55580"
"563","AT1G55770"
"564","AT1G55803"
"565","AT1G55865"
"566","AT1G55910"
"567","AT1G55940"
"568","AT1G55945"
"569","AT1G55970"
"570","AT1G55980"
"571","AT1G56120"
"572","AT1G56130"
"573","AT1G56165"
"574","AT1G56270"
"575","AT1G56500"
"576","AT1G57670"
"577","AT1G58007"
"578","AT1G58150"
"579","AT1G58160"
"580","AT1G58170"
"581","AT1G58223"
"582","AT1G58520"
"583","AT1G59620"
"584","AT1G59720"
"585","AT1G60030"
"586","AT1G60060"
"587","AT1G60460"
"588","AT1G60530"
"589","AT1G60630"
"590","AT1G60930"
"591","AT1G61190"
"592","AT1G61255"
"593","AT1G61275"
"594","AT1G61390"
"595","AT1G61415"
"596","AT1G61440"
"597","AT1G61460"
"598","AT1G61490"
"599","AT1G61562"
"600","AT1G61566"
"601","AT1G61600"
"602","AT1G61680"
"603","AT1G62260"
"604","AT1G62262"
"605","AT1G62420"
"606","AT1G62530"
"607","AT1G62580"
"608","AT1G62620"
"609","AT1G62670"
"610","AT1G62690"
"611","AT1G62720"
"612","AT1G62780"
"613","AT1G62870"
"614","AT1G62900"
"615","AT1G62910"
"616","AT1G62914"
"617","AT1G62981"
"618","AT1G63020"
"619","AT1G63080"
"620","AT1G63150"
"621","AT1G63370"
"622","AT1G63380"
"623","AT1G63400"
"624","AT1G63520"
"625","AT1G63550"
"626","AT1G63580"
"627","AT1G63600"
"628","AT1G63630"
"629","AT1G63670"
"630","AT1G63730"
"631","AT1G64010"
"632","AT1G64020"
"633","AT1G64170"
"634","AT1G64180"
"635","AT1G64195"
"636","AT1G64300"
"637","AT1G64320"
"638","AT1G64355"
"639","AT1G64370"
"640","AT1G64430"
"641","AT1G64455"
"642","AT1G64500"
"643","AT1G64540"
"644","AT1G64572"
"645","AT1G64625"
"646","AT1G65110"
"647","AT1G65130"
"648","AT1G65230"
"649","AT1G65910"
"650","AT1G66000"
"651","AT1G66020"
"652","AT1G66040"
"653","AT1G66090"
"654","AT1G66350"
"655","AT1G66540"
"656","AT1G66650"
"657","AT1G66800"
"658","AT1G66970"
"659","AT1G67035"
"660","AT1G67040"
"661","AT1G67100"
"662","AT1G67370"
"663","AT1G67440"
"664","AT1G67650"
"665","AT1G67790"
"666","AT1G68030"
"667","AT1G68110"
"668","AT1G68240"
"669","AT1G68290"
"670","AT1G68360"
"671","AT1G68460"
"672","AT1G68590"
"673","AT1G68600"
"674","AT1G68630"
"675","AT1G68700"
"676","AT1G68870"
"677","AT1G68930"
"678","AT1G69020"
"679","AT1G69085"
"680","AT1G69350"
"681","AT1G69430"
"682","AT1G69440"
"683","AT1G69690"
"684","AT1G69710"
"685","AT1G69880"
"686","AT1G70070"
"687","AT1G70185"
"688","AT1G70250"
"689","AT1G70260"
"690","AT1G70335"
"691","AT1G70470"
"692","AT1G70505"
"693","AT1G70510"
"694","AT1G70680"
"695","AT1G70700"
"696","AT1G70760"
"697","AT1G70830"
"698","AT1G70890"
"699","AT1G70920"
"700","AT1G70985"
"701","AT1G71060"
"702","AT1G71140"
"703","AT1G71330"
"704","AT1G71380"
"705","AT1G71420"
"706","AT1G71480"
"707","AT1G71760"
"708","AT1G71810"
"709","AT1G71866"
"710","AT1G71870"
"711","AT1G72100"
"712","AT1G72110"
"713","AT1G72140"
"714","AT1G72540"
"715","AT1G72590"
"716","AT1G72610"
"717","AT1G72640"
"718","AT1G72660"
"719","AT1G72910"
"720","AT1G73010"
"721","AT1G73040"
"722","AT1G73066"
"723","AT1G73110"
"724","AT1G73140"
"725","AT1G73400"
"726","AT1G73560"
"727","AT1G73570"
"728","AT1G73600"
"729","AT1G73610"
"730","AT1G73630"
"731","AT1G73680"
"732","AT1G73780"
"733","AT1G73910"
"734","AT1G74000"
"735","AT1G74035"
"736","AT1G74070"
"737","AT1G74150"
"738","AT1G74180"
"739","AT1G74200"
"740","AT1G74385"
"741","AT1G74390"
"742","AT1G74453"
"743","AT1G74456"
"744","AT1G74540"
"745","AT1G74545"
"746","AT1G74650"
"747","AT1G74670"
"748","AT1G74710"
"749","AT1G74730"
"750","AT1G74850"
"751","AT1G74890"
"752","AT1G74930"
"753","AT1G75100"
"754","AT1G75120"
"755","AT1G75125"
"756","AT1G75166"
"757","AT1G75290"
"758","AT1G75550"
"759","AT1G75600"
"760","AT1G75690"
"761","AT1G75700"
"762","AT1G75717"
"763","AT1G75720"
"764","AT1G75770"
"765","AT1G75830"
"766","AT1G75960"
"767","AT1G76080"
"768","AT1G76110"
"769","AT1G76190"
"770","AT1G76480"
"771","AT1G76570"
"772","AT1G76620"
"773","AT1G76730"
"774","AT1G76820"
"775","AT1G76870"
"776","AT1G76952"
"777","AT1G77010"
"778","AT1G77138"
"779","AT1G77235"
"780","AT1G77360"
"781","AT1G77390"
"782","AT1G77405"
"783","AT1G77525"
"784","AT1G77700"
"785","AT1G77730"
"786","AT1G77790"
"787","AT1G77855"
"788","AT1G77860"
"789","AT1G77870"
"790","AT1G77932"
"791","AT1G77950"
"792","AT1G77992"
"793","AT1G78090"
"794","AT1G78172"
"795","AT1G78206"
"796","AT1G78230"
"797","AT1G78320"
"798","AT1G78370"
"799","AT1G78476"
"800","AT1G78480"
"801","AT1G78720"
"802","AT1G78730"
"803","AT1G78780"
"804","AT1G78930"
"805","AT1G78950"
"806","AT1G78955"
"807","AT1G79100"
"808","AT1G79120"
"809","AT1G79130"
"810","AT1G79310"
"811","AT1G79360"
"812","AT1G79420"
"813","AT1G79480"
"814","AT1G79510"
"815","AT1G79640"
"816","AT1G79780"
"817","AT1G79890"
"818","AT1G79960"
"819","AT1G80080"
"820","AT1G80110"
"821","AT1G80165"
"822","AT1G80320"
"823","AT1G80340"
"824","AT1G80970"
"825","AT2G01023"
"826","AT2G01175"
"827","AT2G01280"
"828","AT2G01320"
"829","AT2G01390"
"830","AT2G01590"
"831","AT2G01610"
"832","AT2G01730"
"833","AT2G01740"
"834","AT2G01755"
"835","AT2G01770"
"836","AT2G01810"
"837","AT2G01870"
"838","AT2G01905"
"839","AT2G01960"
"840","AT2G02000"
"841","AT2G02020"
"842","AT2G02150"
"843","AT2G02240"
"844","AT2G02380"
"845","AT2G02540"
"846","AT2G02690"
"847","AT2G02750"
"848","AT2G02980"
"849","AT2G02990"
"850","AT2G03010"
"851","AT2G03250"
"852","AT2G03380"
"853","AT2G03410"
"854","AT2G03530"
"855","AT2G03630"
"856","AT2G03750"
"857","AT2G03770"
"858","AT2G03850"
"859","AT2G03880"
"860","AT2G03895"
"861","AT2G03925"
"862","AT2G03995"
"863","AT2G04039"
"864","AT2G04065"
"865","AT2G04137"
"866","AT2G04190"
"867","AT2G04205"
"868","AT2G04215"
"869","AT2G04230"
"870","AT2G04285"
"871","AT2G04375"
"872","AT2G04455"
"873","AT2G04545"
"874","AT2G04621"
"875","AT2G04790"
"876","AT2G04860"
"877","AT2G05155"
"878","AT2G05205"
"879","AT2G05255"
"880","AT2G05350"
"881","AT2G05518"
"882","AT2G05642"
"883","AT2G05665"
"884","AT2G05675"
"885","AT2G06085"
"886","AT2G06200"
"887","AT2G06345"
"888","AT2G06365"
"889","AT2G06835"
"890","AT2G07015"
"891","AT2G07042"
"892","AT2G07045"
"893","AT2G07275"
"894","AT2G07335"
"895","AT2G07435"
"896","AT2G07485"
"897","AT2G07495"
"898","AT2G07585"
"899","AT2G07595"
"900","AT2G07599"
"901","AT2G07628"
"902","AT2G07633"
"903","AT2G07637"
"904","AT2G07638"
"905","AT2G07644"
"906","AT2G07648"
"907","AT2G07652"
"908","AT2G07661"
"909","AT2G07662"
"910","AT2G07672"
"911","AT2G07692"
"912","AT2G07706"
"913","AT2G07721"
"914","AT2G07722"
"915","AT2G07749"
"916","AT2G07771"
"917","AT2G07772"
"918","AT2G07774"
"919","AT2G07776"
"920","AT2G07779"
"921","AT2G07785"
"922","AT2G07787"
"923","AT2G07795"
"924","AT2G07798"
"925","AT2G07815"
"926","AT2G07825"
"927","AT2G07827"
"928","AT2G07835"
"929","AT2G07845"
"930","AT2G08000"
"931","AT2G08020"
"932","AT2G08295"
"933","AT2G08315"
"934","AT2G08330"
"935","AT2G08345"
"936","AT2G08425"
"937","AT2G08435"
"938","AT2G08460"
"939","AT2G08480"
"940","AT2G08485"
"941","AT2G08500"
"942","AT2G08525"
"943","AT2G08570"
"944","AT2G08595"
"945","AT2G08660"
"946","AT2G08735"
"947","AT2G08760"
"948","AT2G08820"
"949","AT2G08825"
"950","AT2G08850"
"951","AT2G08865"
"952","AT2G08870"
"953","AT2G08910"
"954","AT2G09010"
"955","AT2G09090"
"956","AT2G09200"
"957","AT2G09250"
"958","AT2G09325"
"959","AT2G09350"
"960","AT2G09370"
"961","AT2G09420"
"962","AT2G09435"
"963","AT2G09465"
"964","AT2G09470"
"965","AT2G09505"
"966","AT2G09525"
"967","AT2G09540"
"968","AT2G09650"
"969","AT2G09685"
"970","AT2G09700"
"971","AT2G09895"
"972","AT2G09935"
"973","AT2G09945"
"974","AT2G10930"
"975","AT2G11035"
"976","AT2G11225"
"977","AT2G11810"
"978","AT2G12170"
"979","AT2G12461"
"980","AT2G13570"
"981","AT2G13600"
"982","AT2G13610"
"983","AT2G13900"
"984","AT2G14050"
"985","AT2G14660"
"986","AT2G14690"
"987","AT2G14775"
"988","AT2G14800"
"989","AT2G15128"
"990","AT2G15130"
"991","AT2G15318"
"992","AT2G15340"
"993","AT2G15440"
"994","AT2G15630"
"995","AT2G16005"
"996","AT2G16250"
"997","AT2G16870"
"998","AT2G16910"
"999","AT2G17036"
"1000","AT2G17060"
"1001","AT2G17260"
"1002","AT2G17295"
"1003","AT2G17442"
"1004","AT2G17695"
"1005","AT2G17770"
"1006","AT2G17780"
"1007","AT2G17850"
"1008","AT2G17920"
"1009","AT2G17940"
"1010","AT2G17972"
"1011","AT2G18060"
"1012","AT2G18100"
"1013","AT2G18350"
"1014","AT2G18550"
"1015","AT2G18780"
"1016","AT2G18938"
"1017","AT2G19330"
"1018","AT2G19440"
"1019","AT2G19550"
"1020","AT2G19610"
"1021","AT2G19780"
"1022","AT2G19900"
"1023","AT2G19960"
"1024","AT2G20362"
"1025","AT2G20470"
"1026","AT2G20540"
"1027","AT2G20700"
"1028","AT2G20720"
"1029","AT2G20721"
"1030","AT2G20815"
"1031","AT2G21080"
"1032","AT2G21200"
"1033","AT2G21280"
"1034","AT2G21400"
"1035","AT2G21430"
"1036","AT2G21480"
"1037","AT2G21595"
"1038","AT2G21710"
"1039","AT2G22070"
"1040","AT2G22088"
"1041","AT2G22140"
"1042","AT2G22190"
"1043","AT2G22410"
"1044","AT2G22482"
"1045","AT2G22821"
"1046","AT2G22920"
"1047","AT2G22930"
"1048","AT2G22980"
"1049","AT2G23000"
"1050","AT2G23060"
"1051","AT2G23130"
"1052","AT2G23530"
"1053","AT2G23945"
"1054","AT2G23970"
"1055","AT2G23987"
"1056","AT2G24220"
"1057","AT2G24270"
"1058","AT2G24310"
"1059","AT2G24350"
"1060","AT2G24535"
"1061","AT2G24710"
"1062","AT2G24720"
"1063","AT2G24762"
"1064","AT2G24820"
"1065","AT2G25055"
"1066","AT2G25130"
"1067","AT2G25290"
"1068","AT2G25440"
"1069","AT2G25600"
"1070","AT2G26150"
"1071","AT2G26330"
"1072","AT2G26440"
"1073","AT2G26480"
"1074","AT2G26520"
"1075","AT2G26790"
"1076","AT2G26910"
"1077","AT2G27035"
"1078","AT2G27610"
"1079","AT2G27780"
"1080","AT2G28050"
"1081","AT2G28420"
"1082","AT2G28560"
"1083","AT2G28650"
"1084","AT2G28815"
"1085","AT2G28880"
"1086","AT2G29090"
"1087","AT2G29120"
"1088","AT2G29130"
"1089","AT2G29260"
"1090","AT2G29410"
"1091","AT2G29450"
"1092","AT2G29460"
"1093","AT2G29470"
"1094","AT2G29640"
"1095","AT2G29650"
"1096","AT2G29950"
"1097","AT2G30010"
"1098","AT2G30115"
"1099","AT2G30150"
"1100","AT2G30380"
"1101","AT2G30770"
"1102","AT2G30890"
"1103","AT2G30984"
"1104","AT2G31160"
"1105","AT2G31180"
"1106","AT2G31230"
"1107","AT2G31310"
"1108","AT2G31380"
"1109","AT2G31540"
"1110","AT2G31550"
"1111","AT2G31590"
"1112","AT2G31790"
"1113","AT2G31910"
"1114","AT2G31920"
"1115","AT2G31980"
"1116","AT2G32100"
"1117","AT2G32120"
"1118","AT2G32235"
"1119","AT2G32275"
"1120","AT2G32340"
"1121","AT2G32470"
"1122","AT2G32487"
"1123","AT2G32630"
"1124","AT2G32640"
"1125","AT2G32750"
"1126","AT2G32765"
"1127","AT2G32795"
"1128","AT2G32800"
"1129","AT2G32830"
"1130","AT2G32885"
"1131","AT2G32890"
"1132","AT2G32930"
"1133","AT2G32940"
"1134","AT2G32990"
"1135","AT2G33000"
"1136","AT2G33010"
"1137","AT2G33050"
"1138","AT2G33060"
"1139","AT2G33100"
"1140","AT2G33205"
"1141","AT2G33240"
"1142","AT2G33250"
"1143","AT2G33260"
"1144","AT2G33385"
"1145","AT2G33680"
"1146","AT2G33810"
"1147","AT2G33815"
"1148","AT2G33855"
"1149","AT2G34185"
"1150","AT2G34186"
"1151","AT2G34224"
"1152","AT2G34240"
"1153","AT2G34315"
"1154","AT2G34330"
"1155","AT2G34360"
"1156","AT2G34400"
"1157","AT2G34440"
"1158","AT2G34600"
"1159","AT2G34920"
"1160","AT2G34930"
"1161","AT2G35140"
"1162","AT2G35155"
"1163","AT2G35210"
"1164","AT2G35310"
"1165","AT2G35340"
"1166","AT2G35345"
"1167","AT2G35382"
"1168","AT2G35384"
"1169","AT2G35637"
"1170","AT2G35640"
"1171","AT2G35660"
"1172","AT2G35700"
"1173","AT2G35747"
"1174","AT2G35820"
"1175","AT2G35960"
"1176","AT2G36026"
"1177","AT2G36030"
"1178","AT2G36270"
"1179","AT2G36560"
"1180","AT2G36630"
"1181","AT2G36920"
"1182","AT2G36970"
"1183","AT2G36980"
"1184","AT2G36990"
"1185","AT2G37000"
"1186","AT2G37025"
"1187","AT2G37070"
"1188","AT2G37240"
"1189","AT2G37320"
"1190","AT2G37580"
"1191","AT2G37610"
"1192","AT2G37880"
"1193","AT2G37925"
"1194","AT2G37960"
"1195","AT2G38060"
"1196","AT2G38070"
"1197","AT2G38330"
"1198","AT2G38430"
"1199","AT2G38720"
"1200","AT2G38750"
"1201","AT2G38760"
"1202","AT2G39010"
"1203","AT2G39030"
"1204","AT2G39180"
"1205","AT2G39220"
"1206","AT2G39310"
"1207","AT2G39560"
"1208","AT2G39620"
"1209","AT2G39730"
"1210","AT2G40020"
"1211","AT2G40165"
"1212","AT2G40240"
"1213","AT2G40250"
"1214","AT2G40340"
"1215","AT2G40390"
"1216","AT2G40610"
"1217","AT2G40670"
"1218","AT2G40710"
"1219","AT2G40711"
"1220","AT2G40720"
"1221","AT2G40790"
"1222","AT2G40850"
"1223","AT2G40920"
"1224","AT2G41080"
"1225","AT2G41082"
"1226","AT2G41170"
"1227","AT2G41190"
"1228","AT2G41312"
"1229","AT2G41355"
"1230","AT2G41450"
"1231","AT2G41510"
"1232","AT2G41515"
"1233","AT2G41905"
"1234","AT2G41990"
"1235","AT2G42220"
"1236","AT2G42370"
"1237","AT2G42380"
"1238","AT2G42395"
"1239","AT2G42440"
"1240","AT2G42510"
"1241","AT2G42610"
"1242","AT2G42830"
"1243","AT2G42835"
"1244","AT2G42850"
"1245","AT2G42920"
