"","phyD_FLT_c1.which.mclass....8...1."
"120","AT1G07550"
"121","AT1G07560"
"122","AT1G07607"
"123","AT1G07620"
"124","AT1G07630"
"125","AT1G07700"
"126","AT1G07730"
"127","AT1G07737"
"128","AT1G07753"
"129","AT1G07795"
"130","AT1G07847"
"131","AT1G07870"
"132","AT1G07893"
"133","AT1G08043"
"134","AT1G08050"
"135","AT1G08087"
"136","AT1G08173"
"137","AT1G08220"
"138","AT1G08300"
"139","AT1G08315"
"140","AT1G08320"
"141","AT1G08340"
"142","AT1G08380"
"143","AT1G08470"
"144","AT1G08630"
"145","AT1G08645"
"146","AT1G08670"
"147","AT1G08720"
"148","AT1G08800"
"149","AT1G08890"
"150","AT1G08900"
"151","AT1G08920"
"152","AT1G08940"
"153","AT1G08960"
"154","AT1G08980"
"155","AT1G08990"
"156","AT1G09023"
"157","AT1G09050"
"158","AT1G09053"
"159","AT1G09090"
"160","AT1G09155"
"161","AT1G09220"
"162","AT1G09340"
"163","AT1G09363"
"164","AT1G09440"
"165","AT1G09540"
"166","AT1G09627"
"167","AT1G09697"
"168","AT1G09710"
"169","AT1G09750"
"170","AT1G09794"
"171","AT1G09850"
"172","AT1G09880"
"173","AT1G09930"
"174","AT1G09940"
"175","AT1G09960"
"176","AT1G10090"
"177","AT1G10220"
"178","AT1G10340"
"179","AT1G10350"
"180","AT1G10380"
"181","AT1G10400"
"182","AT1G10480"
"183","AT1G10550"
"184","AT1G10570"
"185","AT1G10650"
"186","AT1G10780"
"187","AT1G10800"
"188","AT1G10810"
"189","AT1G11050"
"190","AT1G11060"
"191","AT1G11170"
"192","AT1G11190"
"193","AT1G11210"
"194","AT1G11330"
"195","AT1G11440"
"196","AT1G11450"
"197","AT1G11540"
"198","AT1G11570"
"199","AT1G11755"
"200","AT1G11790"
"201","AT1G11870"
"202","AT1G12030"
"203","AT1G12040"
"204","AT1G12140"
"205","AT1G12150"
"206","AT1G12240"
"207","AT1G12330"
"208","AT1G12370"
"209","AT1G12550"
"210","AT1G12560"
"211","AT1G12730"
"212","AT1G12740"
"213","AT1G12750"
"214","AT1G12770"
"215","AT1G12790"
"216","AT1G12845"
"217","AT1G12970"
"218","AT1G13080"
"219","AT1G13090"
"220","AT1G13100"
"221","AT1G13110"
"222","AT1G13180"
"223","AT1G13270"
"224","AT1G13430"
"225","AT1G13480"
"226","AT1G13520"
"227","AT1G13550"
"228","AT1G13580"
"229","AT1G13609"
"230","AT1G13630"
"231","AT1G13635"
"232","AT1G13740"
"233","AT1G13810"
"234","AT1G13820"
"235","AT1G13830"
"236","AT1G13920"
"237","AT1G13970"
"238","AT1G14040"
"239","AT1G14080"
"240","AT1G14130"
"241","AT1G14140"
"242","AT1G14150"
"243","AT1G14160"
"244","AT1G14170"
"245","AT1G14185"
"246","AT1G14220"
"247","AT1G14240"
"248","AT1G14340"
"249","AT1G14370"
"250","AT1G14390"
"251","AT1G14480"
"252","AT1G14500"
"253","AT1G14520"
"254","AT1G14530"
"255","AT1G14540"
"256","AT1G14580"
"257","AT1G14600"
"258","AT1G14687"
"259","AT1G14750"
"260","AT1G14780"
"261","AT1G14820"
"262","AT1G14970"
"263","AT1G15010"
"264","AT1G15050"
"265","AT1G15170"
"266","AT1G15180"
"267","AT1G15215"
"268","AT1G15385"
"269","AT1G15405"
"270","AT1G15480"
"271","AT1G15550"
"272","AT1G15610"
"273","AT1G15620"
"274","AT1G15630"
"275","AT1G15660"
"276","AT1G15700"
"277","AT1G15790"
"278","AT1G15890"
"279","AT1G16110"
"280","AT1G16120"
"281","AT1G16130"
"282","AT1G16150"
"283","AT1G16160"
"284","AT1G16225"
"285","AT1G16310"
"286","AT1G16370"
"287","AT1G16390"
"288","AT1G16440"
"289","AT1G16540"
"290","AT1G16650"
"291","AT1G16670"
"292","AT1G16905"
"293","AT1G16930"
"294","AT1G17020"
"295","AT1G17060"
"296","AT1G17065"
"297","AT1G17090"
"298","AT1G17145"
"299","AT1G17147"
"300","AT1G17160"
"301","AT1G17270"
"302","AT1G17330"
"303","AT1G17340"
"304","AT1G17345"
"305","AT1G17440"
"306","AT1G17590"
"307","AT1G17680"
"308","AT1G17750"
"309","AT1G17920"
"310","AT1G17930"
"311","AT1G18010"
"312","AT1G18020"
"313","AT1G18100"
"314","AT1G18140"
"315","AT1G18180"
"316","AT1G18190"
"317","AT1G18200"
"318","AT1G18290"
"319","AT1G18300"
"320","AT1G18370"
"321","AT1G18382"
"322","AT1G18390"
"323","AT1G18420"
"324","AT1G18550"
"325","AT1G18570"
"326","AT1G18740"
"327","AT1G18773"
"328","AT1G18835"
"329","AT1G18860"
"330","AT1G18910"
"331","AT1G18940"
"332","AT1G18970"
"333","AT1G18975"
"334","AT1G19020"
"335","AT1G19170"
"336","AT1G19230"
"337","AT1G19250"
"338","AT1G19270"
"339","AT1G19300"
"340","AT1G19340"
"341","AT1G19380"
"342","AT1G19490"
"343","AT1G19540"
"344","AT1G19570"
"345","AT1G19700"
"346","AT1G19840"
"347","AT1G19950"
"348","AT1G20030"
"349","AT1G20070"
"350","AT1G20270"
"351","AT1G20380"
"352","AT1G20510"
"353","AT1G20530"
"354","AT1G20650"
"355","AT1G20780"
"356","AT1G20810"
"357","AT1G20816"
"358","AT1G20823"
"359","AT1G20930"
"360","AT1G21070"
"361","AT1G21100"
"362","AT1G21110"
"363","AT1G21120"
"364","AT1G21130"
"365","AT1G21140"
"366","AT1G21200"
"367","AT1G21250"
"368","AT1G21280"
"369","AT1G21326"
"370","AT1G21340"
"371","AT1G21360"
"372","AT1G21390"
"373","AT1G21400"
"374","AT1G21440"
"375","AT1G21520"
"376","AT1G21530"
"377","AT1G21590"
"378","AT1G21670"
"379","AT1G22040"
"380","AT1G22050"
"381","AT1G22180"
"382","AT1G22403"
"383","AT1G22460"
"384","AT1G22550"
"385","AT1G22570"
"386","AT1G22660"
"387","AT1G22700"
"388","AT1G22710"
"389","AT1G22730"
"390","AT1G22750"
"391","AT1G22830"
"392","AT1G22870"
"393","AT1G22882"
"394","AT1G22890"
"395","AT1G22940"
"396","AT1G22980"
"397","AT1G22985"
"398","AT1G22990"
"399","AT1G23060"
"400","AT1G23120"
"401","AT1G23140"
"402","AT1G23150"
"403","AT1G23170"
"404","AT1G23390"
"405","AT1G23460"
"406","AT1G23550"
"407","AT1G23560"
"408","AT1G23710"
"409","AT1G23830"
"410","AT1G23840"
"411","AT1G23950"
"412","AT1G24090"
"413","AT1G24095"
"414","AT1G24140"
"415","AT1G24150"
"416","AT1G24280"
"417","AT1G24320"
"418","AT1G24405"
"419","AT1G24620"
"420","AT1G24735"
"421","AT1G24851"
"422","AT1G25150"
"423","AT1G25360"
"424","AT1G25390"
"425","AT1G25425"
"426","AT1G25450"
"427","AT1G25460"
"428","AT1G25480"
"429","AT1G25540"
"430","AT1G25560"
"431","AT1G26120"
"432","AT1G26160"
"433","AT1G26200"
"434","AT1G26250"
"435","AT1G26255"
"436","AT1G26370"
"437","AT1G26420"
"438","AT1G26620"
"439","AT1G26650"
"440","AT1G26700"
"441","AT1G26760"
"442","AT1G26820"
"443","AT1G26890"
"444","AT1G26900"
"445","AT1G26970"
"446","AT1G27020"
"447","AT1G27060"
"448","AT1G27070"
"449","AT1G27100"
"450","AT1G27140"
"451","AT1G27170"
"452","AT1G27180"
"453","AT1G27200"
"454","AT1G27210"
"455","AT1G27420"
"456","AT1G27430"
"457","AT1G27440"
"458","AT1G27670"
"459","AT1G27730"
"460","AT1G27740"
"461","AT1G27850"
"462","AT1G27900"
"463","AT1G27910"
"464","AT1G28050"
"465","AT1G28240"
"466","AT1G28380"
"467","AT1G28560"
"468","AT1G28600"
"469","AT1G28685"
"470","AT1G28715"
"471","AT1G28760"
"472","AT1G28765"
"473","AT1G28815"
"474","AT1G29000"
"475","AT1G29020"
"476","AT1G29030"
"477","AT1G29100"
"478","AT1G29170"
"479","AT1G29179"
"480","AT1G29180"
"481","AT1G29240"
"482","AT1G29290"
"483","AT1G29530"
"484","AT1G29600"
"485","AT1G29630"
"486","AT1G29690"
"487","AT1G29730"
"488","AT1G29740"
"489","AT1G29760"
"490","AT1G29830"
"491","AT1G29860"
"492","AT1G29930"
"493","AT1G30090"
"494","AT1G30260"
"495","AT1G30370"
"496","AT1G30520"
"497","AT1G30540"
"498","AT1G30620"
"499","AT1G30640"
"500","AT1G30700"
"501","AT1G30720"
"502","AT1G30730"
"503","AT1G30755"
"504","AT1G30825"
"505","AT1G30840"
"506","AT1G30870"
"507","AT1G30900"
"508","AT1G30960"
"509","AT1G30990"
"510","AT1G31010"
"511","AT1G31050"
"512","AT1G31120"
"513","AT1G31170"
"514","AT1G31175"
"515","AT1G31330"
"516","AT1G31460"
"517","AT1G31470"
"518","AT1G31480"
"519","AT1G31540"
"520","AT1G31580"
"521","AT1G31885"
"522","AT1G31930"
"523","AT1G32070"
"524","AT1G32150"
"525","AT1G32160"
"526","AT1G32270"
"527","AT1G32330"
"528","AT1G32415"
"529","AT1G32530"
"530","AT1G32550"
"531","AT1G32690"
"532","AT1G32760"
"533","AT1G32870"
"534","AT1G32928"
"535","AT1G33030"
"536","AT1G33280"
"537","AT1G33330"
"538","AT1G33340"
"539","AT1G33480"
"540","AT1G33540"
"541","AT1G33560"
"542","AT1G33590"
"543","AT1G33610"
"544","AT1G33612"
"545","AT1G33770"
"546","AT1G33840"
"547","AT1G33970"
"548","AT1G34040"
"549","AT1G34047"
"550","AT1G34050"
"551","AT1G34180"
"552","AT1G34200"
"553","AT1G34340"
"554","AT1G34360"
"555","AT1G34670"
"556","AT1G34750"
"557","AT1G34760"
"558","AT1G35140"
"559","AT1G35210"
"560","AT1G35250"
"561","AT1G35330"
"562","AT1G35340"
"563","AT1G35350"
"564","AT1G36320"
"565","AT1G36390"
"566","AT1G36640"
"567","AT1G42470"
"568","AT1G42540"
"569","AT1G43020"
"570","AT1G43160"
"571","AT1G43800"
"572","AT1G43910"
"573","AT1G44020"
"574","AT1G44030"
"575","AT1G44050"
"576","AT1G44100"
"577","AT1G44110"
"578","AT1G44160"
"579","AT1G44830"
"580","AT1G44970"
"581","AT1G45110"
"582","AT1G45230"
"583","AT1G45233"
"584","AT1G45249"
"585","AT1G46768"
"586","AT1G47330"
"587","AT1G47480"
"588","AT1G47600"
"589","AT1G47603"
"590","AT1G48050"
"591","AT1G48070"
"592","AT1G48320"
"593","AT1G48370"
"594","AT1G48490"
"595","AT1G48520"
"596","AT1G48560"
"597","AT1G48570"
"598","AT1G48640"
"599","AT1G48670"
"600","AT1G48690"
"601","AT1G48745"
"602","AT1G48780"
"603","AT1G48930"
"604","AT1G48960"
"605","AT1G49000"
"606","AT1G49320"
"607","AT1G49350"
"608","AT1G49430"
"609","AT1G49540"
"610","AT1G49650"
"611","AT1G49740"
"612","AT1G49870"
"613","AT1G49910"
"614","AT1G50090"
"615","AT1G50240"
"616","AT1G50290"
"617","AT1G50400"
"618","AT1G50520"
"619","AT1G50560"
"620","AT1G50575"
"621","AT1G50580"
"622","AT1G50590"
"623","AT1G50745"
"624","AT1G50840"
"625","AT1G50890"
"626","AT1G50910"
"627","AT1G51020"
"628","AT1G51100"
"629","AT1G51260"
"630","AT1G51270"
"631","AT1G51350"
"632","AT1G51360"
"633","AT1G51370"
"634","AT1G51400"
"635","AT1G51402"
"636","AT1G51470"
"637","AT1G51560"
"638","AT1G51610"
"639","AT1G51620"
"640","AT1G51660"
"641","AT1G51700"
"642","AT1G51740"
"643","AT1G51790"
"644","AT1G51800"
"645","AT1G51830"
"646","AT1G51840"
"647","AT1G51860"
"648","AT1G51890"
"649","AT1G52110"
"650","AT1G52120"
"651","AT1G52130"
"652","AT1G52160"
"653","AT1G52240"
"654","AT1G52260"
"655","AT1G52315"
"656","AT1G52320"
"657","AT1G52330"
"658","AT1G52630"
"659","AT1G52660"
"660","AT1G53025"
"661","AT1G53035"
"662","AT1G53130"
"663","AT1G53140"
"664","AT1G53200"
"665","AT1G53330"
"666","AT1G53340"
"667","AT1G53390"
"668","AT1G53430"
"669","AT1G53440"
"670","AT1G53450"
"671","AT1G53600"
"672","AT1G53625"
"673","AT1G53633"
"674","AT1G53635"
"675","AT1G53660"
"676","AT1G53670"
"677","AT1G53680"
"678","AT1G53700"
"679","AT1G53730"
"680","AT1G53770"
"681","AT1G53800"
"682","AT1G53830"
"683","AT1G53885"
"684","AT1G53903"
"685","AT1G53920"
"686","AT1G53940"
"687","AT1G53950"
"688","AT1G53970"
"689","AT1G53980"
"690","AT1G53990"
"691","AT1G54010"
"692","AT1G54400"
"693","AT1G54520"
"694","AT1G54540"
"695","AT1G54575"
"696","AT1G54650"
"697","AT1G54680"
"698","AT1G54710"
"699","AT1G54740"
"700","AT1G54790"
"701","AT1G54940"
"702","AT1G54950"
"703","AT1G54960"
"704","AT1G54970"
"705","AT1G55120"
"706","AT1G55170"
"707","AT1G55200"
"708","AT1G55320"
"709","AT1G55365"
"710","AT1G55370"
"711","AT1G55380"
"712","AT1G55390"
"713","AT1G55420"
"714","AT1G55430"
"715","AT1G55440"
"716","AT1G55450"
"717","AT1G55550"
"718","AT1G55590"
"719","AT1G55640"
"720","AT1G55700"
"721","AT1G55740"
"722","AT1G55760"
"723","AT1G55775"
"724","AT1G55870"
"725","AT1G55960"
"726","AT1G55990"
"727","AT1G56050"
"728","AT1G56080"
"729","AT1G56090"
"730","AT1G56145"
"731","AT1G56240"
"732","AT1G56250"
"733","AT1G56260"
"734","AT1G56320"
"735","AT1G56420"
"736","AT1G56430"
"737","AT1G56550"
"738","AT1G56670"
"739","AT1G56690"
"740","AT1G57560"
"741","AT1G57570"
"742","AT1G57590"
"743","AT1G57600"
"744","AT1G58037"
"745","AT1G58190"
"746","AT1G58200"
"747","AT1G58340"
"748","AT1G58370"
"749","AT1G58400"
"750","AT1G58410"
"751","AT1G58590"
"752","AT1G58602"
"753","AT1G58643"
"754","AT1G58684"
"755","AT1G59171"
"756","AT1G59312"
"757","AT1G59520"
"758","AT1G59540"
"759","AT1G59590"
"760","AT1G59725"
"761","AT1G59730"
"762","AT1G59990"
"763","AT1G60095"
"764","AT1G60110"
"765","AT1G60130"
"766","AT1G60220"
"767","AT1G60360"
"768","AT1G60430"
"769","AT1G60600"
"770","AT1G60620"
"771","AT1G60650"
"772","AT1G60670"
"773","AT1G60690"
"774","AT1G60750"
"775","AT1G60787"
"776","AT1G60890"
"777","AT1G60990"
"778","AT1G61000"
"779","AT1G61030"
"780","AT1G61050"
"781","AT1G61170"
"782","AT1G61180"
"783","AT1G61210"
"784","AT1G61240"
"785","AT1G61340"
"786","AT1G61360"
"787","AT1G61380"
"788","AT1G61400"
"789","AT1G61420"
"790","AT1G61450"
"791","AT1G61520"
"792","AT1G61560"
"793","AT1G61750"
"794","AT1G61760"
"795","AT1G61795"
"796","AT1G61820"
"797","AT1G61840"
"798","AT1G61860"
"799","AT1G62110"
"800","AT1G62120"
"801","AT1G62150"
"802","AT1G62290"
"803","AT1G62320"
"804","AT1G62370"
"805","AT1G62440"
"806","AT1G62500"
"807","AT1G62510"
"808","AT1G62515"
"809","AT1G62570"
"810","AT1G62710"
"811","AT1G62750"
"812","AT1G62760"
"813","AT1G62770"
"814","AT1G62800"
"815","AT1G62840"
"816","AT1G62930"
"817","AT1G62990"
"818","AT1G63090"
"819","AT1G63230"
"820","AT1G63245"
"821","AT1G63250"
"822","AT1G63295"
"823","AT1G63410"
"824","AT1G63450"
"825","AT1G63650"
"826","AT1G63750"
"827","AT1G63820"
"828","AT1G63860"
"829","AT1G63930"
"830","AT1G64065"
"831","AT1G64105"
"832","AT1G64160"
"833","AT1G64220"
"834","AT1G64390"
"835","AT1G64400"
"836","AT1G64480"
"837","AT1G64563"
"838","AT1G64583"
"839","AT1G64630"
"840","AT1G64780"
"841","AT1G64890"
"842","AT1G64900"
"843","AT1G64910"
"844","AT1G64920"
"845","AT1G65080"
"846","AT1G65120"
"847","AT1G65190"
"848","AT1G65320"
"849","AT1G65380"
"850","AT1G65430"
"851","AT1G65481"
"852","AT1G65500"
"853","AT1G65610"
"854","AT1G65620"
"855","AT1G65690"
"856","AT1G65730"
"857","AT1G65850"
"858","AT1G66160"
"859","AT1G66190"
"860","AT1G66230"
"861","AT1G66400"
"862","AT1G66440"
"863","AT1G66450"
"864","AT1G66465"
"865","AT1G66470"
"866","AT1G66500"
"867","AT1G66510"
"868","AT1G66600"
"869","AT1G66700"
"870","AT1G66810"
"871","AT1G66820"
"872","AT1G66830"
"873","AT1G66870"
"874","AT1G66880"
"875","AT1G66900"
"876","AT1G66930"
"877","AT1G67070"
"878","AT1G67110"
"879","AT1G67170"
"880","AT1G67190"
"881","AT1G67300"
"882","AT1G67310"
"883","AT1G67365"
"884","AT1G67400"
"885","AT1G67470"
"886","AT1G67500"
"887","AT1G67560"
"888","AT1G67660"
"889","AT1G67750"
"890","AT1G67800"
"891","AT1G67850"
"892","AT1G67870"
"893","AT1G67890"
"894","AT1G67910"
"895","AT1G67920"
"896","AT1G67960"
"897","AT1G67970"
"898","AT1G67980"
"899","AT1G68050"
"900","AT1G68160"
"901","AT1G68330"
"902","AT1G68340"
"903","AT1G68350"
"904","AT1G68450"
"905","AT1G68500"
"906","AT1G68690"
"907","AT1G68710"
"908","AT1G68725"
"909","AT1G68740"
"910","AT1G68830"
"911","AT1G68910"
"912","AT1G68940"
"913","AT1G69060"
"914","AT1G69240"
"915","AT1G69260"
"916","AT1G69310"
"917","AT1G69523"
"918","AT1G69530"
"919","AT1G69550"
"920","AT1G69610"
"921","AT1G69790"
"922","AT1G69810"
"923","AT1G69830"
"924","AT1G69890"
"925","AT1G69900"
"926","AT1G69920"
"927","AT1G69930"
"928","AT1G70080"
"929","AT1G70100"
"930","AT1G70170"
"931","AT1G70200"
"932","AT1G70210"
"933","AT1G70230"
"934","AT1G70370"
"935","AT1G70420"
"936","AT1G70460"
"937","AT1G70500"
"938","AT1G70520"
"939","AT1G70580"
"940","AT1G70581"
"941","AT1G70590"
"942","AT1G70650"
"943","AT1G70690"
"944","AT1G70790"
"945","AT1G70810"
"946","AT1G70860"
"947","AT1G70880"
"948","AT1G70895"
"949","AT1G70950"
"950","AT1G70990"
"951","AT1G71030"
"952","AT1G71440"
"953","AT1G71520"
"954","AT1G71528"
"955","AT1G71530"
"956","AT1G71710"
"957","AT1G71750"
"958","AT1G71910"
"959","AT1G71930"
"960","AT1G71960"
"961","AT1G72010"
"962","AT1G72125"
"963","AT1G72130"
"964","AT1G72220"
"965","AT1G72250"
"966","AT1G72280"
"967","AT1G72300"
"968","AT1G72330"
"969","AT1G72470"
"970","AT1G72520"
"971","AT1G72650"
"972","AT1G72670"
"973","AT1G72800"
"974","AT1G72860"
"975","AT1G72870"
"976","AT1G72890"
"977","AT1G72920"
"978","AT1G72950"
"979","AT1G72990"
"980","AT1G73130"
"981","AT1G73160"
"982","AT1G73170"
"983","AT1G73220"
"984","AT1G73240"
"985","AT1G73270"
"986","AT1G73300"
"987","AT1G73310"
"988","AT1G73340"
"989","AT1G73370"
"990","AT1G73410"
"991","AT1G73470"
"992","AT1G73480"
"993","AT1G73500"
"994","AT1G73530"
"995","AT1G73580"
"996","AT1G73740"
"997","AT1G73760"
"998","AT1G73770"
"999","AT1G73860"
"1000","AT1G73875"
"1001","AT1G73880"
"1002","AT1G73885"
"1003","AT1G73965"
"1004","AT1G73970"
"1005","AT1G73990"
"1006","AT1G74010"
"1007","AT1G74080"
"1008","AT1G74300"
"1009","AT1G74320"
"1010","AT1G74360"
"1011","AT1G74420"
"1012","AT1G74460"
"1013","AT1G74470"
"1014","AT1G74490"
"1015","AT1G74590"
"1016","AT1G74600"
"1017","AT1G74640"
"1018","AT1G74680"
"1019","AT1G74740"
"1020","AT1G74770"
"1021","AT1G74780"
"1022","AT1G74830"
"1023","AT1G75000"
"1024","AT1G75030"
"1025","AT1G75140"
"1026","AT1G75250"
"1027","AT1G75410"
"1028","AT1G75490"
"1029","AT1G75590"
"1030","AT1G75640"
"1031","AT1G76020"
"1032","AT1G76040"
"1033","AT1G76070"
"1034","AT1G76120"
"1035","AT1G76130"
"1036","AT1G76185"
"1037","AT1G76210"
"1038","AT1G76220"
"1039","AT1G76310"
"1040","AT1G76320"
"1041","AT1G76360"
"1042","AT1G76390"
"1043","AT1G76430"
"1044","AT1G76450"
"1045","AT1G76580"
"1046","AT1G76640"
"1047","AT1G76650"
"1048","AT1G76890"
"1049","AT1G77120"
"1050","AT1G77145"
"1051","AT1G77170"
"1052","AT1G77200"
"1053","AT1G77240"
"1054","AT1G77250"
"1055","AT1G77280"
"1056","AT1G77410"
"1057","AT1G77480"
"1058","AT1G77500"
"1059","AT1G77640"
"1060","AT1G77720"
"1061","AT1G77760"
"1062","AT1G77765"
"1063","AT1G77890"
"1064","AT1G77990"
"1065","AT1G78010"
"1066","AT1G78050"
"1067","AT1G78060"
"1068","AT1G78070"
"1069","AT1G78120"
"1070","AT1G78200"
"1071","AT1G78210"
"1072","AT1G78265"
"1073","AT1G78270"
"1074","AT1G78280"
"1075","AT1G78310"
"1076","AT1G78360"
"1077","AT1G78410"
"1078","AT1G78430"
"1079","AT1G78550"
"1080","AT1G78590"
"1081","AT1G78600"
"1082","AT1G78790"
"1083","AT1G78830"
"1084","AT1G78910"
"1085","AT1G78940"
"1086","AT1G78990"
"1087","AT1G79020"
"1088","AT1G79040"
"1089","AT1G79050"
"1090","AT1G79160"
"1091","AT1G79320"
"1092","AT1G79330"
"1093","AT1G79410"
"1094","AT1G79450"
"1095","AT1G79470"
"1096","AT1G79600"
"1097","AT1G79630"
"1098","AT1G79670"
"1099","AT1G79840"
"1100","AT1G79900"
"1101","AT1G80010"
"1102","AT1G80210"
"1103","AT1G80315"
"1104","AT1G80400"
"1105","AT1G80450"
"1106","AT1G80510"
"1107","AT1G80520"
"1108","AT1G80570"
"1109","AT1G80730"
"1110","AT1G80760"
"1111","AT1G80770"
"1112","AT1G80820"
"1113","AT1G80840"
"1114","AT1G80960"
"1115","AT2G01260"
"1116","AT2G01275"
"1117","AT2G01330"
"1118","AT2G01400"
"1119","AT2G01480"
"1120","AT2G01510"
"1121","AT2G01580"
"1122","AT2G01620"
"1123","AT2G01660"
"1124","AT2G01750"
"1125","AT2G01880"
"1126","AT2G01900"
"1127","AT2G01990"
"1128","AT2G02070"
"1129","AT2G02080"
"1130","AT2G02220"
"1131","AT2G02250"
"1132","AT2G02300"
"1133","AT2G02310"
"1134","AT2G02350"
"1135","AT2G02360"
"1136","AT2G02580"
"1137","AT2G02590"
"1138","AT2G02610"
"1139","AT2G02620"
"1140","AT2G02630"
"1141","AT2G02635"
"1142","AT2G02730"
"1143","AT2G02850"
"1144","AT2G02860"
"1145","AT2G02930"
"1146","AT2G03200"
"1147","AT2G03260"
"1148","AT2G03340"
"1149","AT2G03360"
"1150","AT2G03590"
"1151","AT2G03620"
"1152","AT2G03720"
"1153","AT2G03800"
"1154","AT2G03810"
"1155","AT2G03975"
"1156","AT2G04040"
"1157","AT2G04050"
"1158","AT2G04090"
"1159","AT2G04235"
"1160","AT2G04430"
"1161","AT2G04500"
"1162","AT2G04540"
"1163","AT2G04650"
"1164","AT2G04680"
"1165","AT2G04740"
"1166","AT2G05075"
"1167","AT2G05160"
"1168","AT2G05180"
"1169","AT2G05215"
"1170","AT2G05250"
"1171","AT2G05320"
"1172","AT2G05400"
"1173","AT2G05520"
"1174","AT2G05540"
"1175","AT2G05620"
"1176","AT2G05940"
"1177","AT2G06000"
"1178","AT2G06465"
"1179","AT2G06510"
"1180","AT2G07305"
"1181","AT2G07515"
"1182","AT2G07641"
"1183","AT2G08635"
"1184","AT2G08665"
"1185","AT2G08685"
"1186","AT2G08780"
"1187","AT2G09190"
"1188","AT2G09225"
"1189","AT2G09605"
"1190","AT2G09975"
"1191","AT2G12462"
"1192","AT2G12550"
"1193","AT2G13290"
"1194","AT2G13660"
"1195","AT2G13665"
"1196","AT2G13790"
"1197","AT2G13810"
"1198","AT2G14095"
"1199","AT2G14510"
"1200","AT2G14560"
"1201","AT2G14620"
"1202","AT2G14680"
"1203","AT2G14760"
"1204","AT2G14960"
"1205","AT2G15220"
"1206","AT2G15310"
"1207","AT2G15370"
"1208","AT2G15390"
"1209","AT2G15530"
"1210","AT2G15680"
"1211","AT2G15790"
"1212","AT2G15830"
"1213","AT2G15900"
"1214","AT2G15980"
"1215","AT2G16050"
"1216","AT2G16380"
"1217","AT2G16400"
"1218","AT2G16405"
"1219","AT2G16660"
"1220","AT2G16740"
"1221","AT2G16750"
"1222","AT2G16760"
"1223","AT2G16790"
"1224","AT2G16970"
"1225","AT2G16980"
"1226","AT2G16990"
"1227","AT2G17030"
"1228","AT2G17033"
"1229","AT2G17040"
"1230","AT2G17070"
"1231","AT2G17110"
"1232","AT2G17150"
"1233","AT2G17220"
"1234","AT2G17430"
"1235","AT2G17650"
"1236","AT2G17700"
"1237","AT2G17730"
"1238","AT2G17900"
"1239","AT2G18150"
"1240","AT2G18210"
"1241","AT2G18270"
"1242","AT2G18330"
"1243","AT2G18360"
"1244","AT2G18450"
"1245","AT2G18560"
