"","phyD_FLT_c1.which.mclass....2...1."
"392","AT1G29120"
"393","AT1G29220"
"394","AT1G29320"
"395","AT1G29357"
"396","AT1G29400"
"397","AT1G29520"
"398","AT1G29640"
"399","AT1G29785"
"400","AT1G29820"
"401","AT1G29890"
"402","AT1G29940"
"403","AT1G29980"
"404","AT1G30000"
"405","AT1G30070"
"406","AT1G30110"
"407","AT1G30130"
"408","AT1G30200"
"409","AT1G30300"
"410","AT1G30470"
"411","AT1G30480"
"412","AT1G30550"
"413","AT1G30650"
"414","AT1G30690"
"415","AT1G30910"
"416","AT1G31340"
"417","AT1G31440"
"418","AT1G31600"
"419","AT1G31730"
"420","AT1G31760"
"421","AT1G31817"
"422","AT1G31830"
"423","AT1G31935"
"424","AT1G31940"
"425","AT1G32100"
"426","AT1G32127"
"427","AT1G32190"
"428","AT1G32260"
"429","AT1G32310"
"430","AT1G32380"
"431","AT1G32410"
"432","AT1G32440"
"433","AT1G32490"
"434","AT1G32750"
"435","AT1G32990"
"436","AT1G33270"
"437","AT1G33360"
"438","AT1G33490"
"439","AT1G33700"
"440","AT1G33750"
"441","AT1G33780"
"442","AT1G33810"
"443","AT1G33980"
"444","AT1G34010"
"445","AT1G34020"
"446","AT1G34130"
"447","AT1G34220"
"448","AT1G34320"
"449","AT1G35190"
"450","AT1G35220"
"451","AT1G35320"
"452","AT1G35430"
"453","AT1G35670"
"454","AT1G36160"
"455","AT1G36370"
"456","AT1G36380"
"457","AT1G41830"
"458","AT1G42440"
"459","AT1G43560"
"460","AT1G43690"
"461","AT1G43850"
"462","AT1G43860"
"463","AT1G43900"
"464","AT1G44750"
"465","AT1G44760"
"466","AT1G44835"
"467","AT1G44900"
"468","AT1G45015"
"469","AT1G45050"
"470","AT1G45170"
"471","AT1G46554"
"472","AT1G47210"
"473","AT1G47230"
"474","AT1G47310"
"475","AT1G47380"
"476","AT1G47500"
"477","AT1G47530"
"478","AT1G47550"
"479","AT1G47710"
"480","AT1G47820"
"481","AT1G47840"
"482","AT1G47960"
"483","AT1G48090"
"484","AT1G48110"
"485","AT1G48210"
"486","AT1G48240"
"487","AT1G48315"
"488","AT1G48330"
"489","AT1G48380"
"490","AT1G48430"
"491","AT1G48450"
"492","AT1G48510"
"493","AT1G48605"
"494","AT1G48610"
"495","AT1G48635"
"496","AT1G48650"
"497","AT1G48860"
"498","AT1G48900"
"499","AT1G48950"
"500","AT1G48970"
"501","AT1G49030"
"502","AT1G49032"
"503","AT1G49340"
"504","AT1G49470"
"505","AT1G49510"
"506","AT1G49580"
"507","AT1G49670"
"508","AT1G49720"
"509","AT1G50060"
"510","AT1G50140"
"511","AT1G50320"
"512","AT1G50380"
"513","AT1G50410"
"514","AT1G50440"
"515","AT1G50500"
"516","AT1G50510"
"517","AT1G50630"
"518","AT1G50940"
"519","AT1G51390"
"520","AT1G51590"
"521","AT1G51600"
"522","AT1G51850"
"523","AT1G52050"
"524","AT1G52060"
"525","AT1G52150"
"526","AT1G52245"
"527","AT1G52310"
"528","AT1G52340"
"529","AT1G52347"
"530","AT1G52370"
"531","AT1G52420"
"532","AT1G52500"
"533","AT1G52730"
"534","AT1G52750"
"535","AT1G52905"
"536","AT1G53030"
"537","AT1G53040"
"538","AT1G53050"
"539","AT1G53280"
"540","AT1G53300"
"541","AT1G53400"
"542","AT1G53500"
"543","AT1G53570"
"544","AT1G53590"
"545","AT1G53645"
"546","AT1G53710"
"547","AT1G53720"
"548","AT1G53880"
"549","AT1G54060"
"550","AT1G54090"
"551","AT1G54115"
"552","AT1G54130"
"553","AT1G54150"
"554","AT1G54170"
"555","AT1G54390"
"556","AT1G54490"
"557","AT1G54770"
"558","AT1G54890"
"559","AT1G54920"
"560","AT1G54990"
"561","AT1G55000"
"562","AT1G55080"
"563","AT1G55150"
"564","AT1G55152"
"565","AT1G55205"
"566","AT1G55490"
"567","AT1G55500"
"568","AT1G55510"
"569","AT1G55530"
"570","AT1G55535"
"571","AT1G55690"
"572","AT1G55730"
"573","AT1G55810"
"574","AT1G55860"
"575","AT1G55880"
"576","AT1G55900"
"577","AT1G56010"
"578","AT1G56140"
"579","AT1G56190"
"580","AT1G56210"
"581","AT1G56230"
"582","AT1G56290"
"583","AT1G56423"
"584","AT1G56590"
"585","AT1G56660"
"586","AT1G56720"
"587","AT1G57610"
"588","AT1G58025"
"589","AT1G58060"
"590","AT1G58070"
"591","AT1G58110"
"592","AT1G58180"
"593","AT1G58230"
"594","AT1G58280"
"595","AT1G58440"
"596","AT1G59600"
"597","AT1G59650"
"598","AT1G59710"
"599","AT1G59760"
"600","AT1G60080"
"601","AT1G60140"
"602","AT1G60170"
"603","AT1G60420"
"604","AT1G60440"
"605","AT1G60490"
"606","AT1G60680"
"607","AT1G60740"
"608","AT1G60810"
"609","AT1G60850"
"610","AT1G60860"
"611","AT1G60900"
"612","AT1G60960"
"613","AT1G61010"
"614","AT1G61040"
"615","AT1G61150"
"616","AT1G61590"
"617","AT1G61670"
"618","AT1G61690"
"619","AT1G61990"
"620","AT1G62300"
"621","AT1G62330"
"622","AT1G62430"
"623","AT1G62600"
"624","AT1G62660"
"625","AT1G62810"
"626","AT1G62850"
"627","AT1G62880"
"628","AT1G62980"
"629","AT1G63010"
"630","AT1G63050"
"631","AT1G63300"
"632","AT1G63420"
"633","AT1G63440"
"634","AT1G63470"
"635","AT1G63500"
"636","AT1G63640"
"637","AT1G63700"
"638","AT1G63800"
"639","AT1G63850"
"640","AT1G63900"
"641","AT1G63970"
"642","AT1G64060"
"643","AT1G64140"
"644","AT1G64200"
"645","AT1G64280"
"646","AT1G64350"
"647","AT1G64385"
"648","AT1G64740"
"649","AT1G65000"
"650","AT1G65020"
"651","AT1G65030"
"652","AT1G65040"
"653","AT1G65260"
"654","AT1G65280"
"655","AT1G65520"
"656","AT1G65580"
"657","AT1G65650"
"658","AT1G65660"
"659","AT1G65840"
"660","AT1G65985"
"661","AT1G66070"
"662","AT1G66180"
"663","AT1G66340"
"664","AT1G66430"
"665","AT1G66530"
"666","AT1G66670"
"667","AT1G67030"
"668","AT1G67060"
"669","AT1G67080"
"670","AT1G67105"
"671","AT1G67120"
"672","AT1G67140"
"673","AT1G67148"
"674","AT1G67325"
"675","AT1G67340"
"676","AT1G67550"
"677","AT1G67580"
"678","AT1G67620"
"679","AT1G67810"
"680","AT1G67930"
"681","AT1G67940"
"682","AT1G67950"
"683","AT1G68100"
"684","AT1G68150"
"685","AT1G68230"
"686","AT1G68370"
"687","AT1G68410"
"688","AT1G68440"
"689","AT1G68550"
"690","AT1G68580"
"691","AT1G68660"
"692","AT1G68670"
"693","AT1G68720"
"694","AT1G68760"
"695","AT1G68810"
"696","AT1G68820"
"697","AT1G68840"
"698","AT1G68990"
"699","AT1G69010"
"700","AT1G69030"
"701","AT1G69070"
"702","AT1G69250"
"703","AT1G69330"
"704","AT1G69340"
"705","AT1G69390"
"706","AT1G69420"
"707","AT1G69450"
"708","AT1G69490"
"709","AT1G69520"
"710","AT1G69740"
"711","AT1G69770"
"712","AT1G69780"
"713","AT1G69840"
"714","AT1G69980"
"715","AT1G70150"
"716","AT1G70180"
"717","AT1G70280"
"718","AT1G70300"
"719","AT1G70340"
"720","AT1G70480"
"721","AT1G70530"
"722","AT1G70570"
"723","AT1G70670"
"724","AT1G70730"
"725","AT1G70900"
"726","AT1G71020"
"727","AT1G71040"
"728","AT1G71080"
"729","AT1G71090"
"730","AT1G71170"
"731","AT1G71180"
"732","AT1G71270"
"733","AT1G71350"
"734","AT1G71400"
"735","AT1G71410"
"736","AT1G71430"
"737","AT1G71692"
"738","AT1G71695"
"739","AT1G71696"
"740","AT1G71697"
"741","AT1G71740"
"742","AT1G71800"
"743","AT1G71820"
"744","AT1G71865"
"745","AT1G71880"
"746","AT1G71900"
"747","AT1G71940"
"748","AT1G72060"
"749","AT1G72070"
"750","AT1G72090"
"751","AT1G72160"
"752","AT1G72175"
"753","AT1G72200"
"754","AT1G72230"
"755","AT1G72310"
"756","AT1G72320"
"757","AT1G72340"
"758","AT1G72416"
"759","AT1G72430"
"760","AT1G72440"
"761","AT1G72480"
"762","AT1G72490"
"763","AT1G72700"
"764","AT1G72770"
"765","AT1G72790"
"766","AT1G72830"
"767","AT1G72840"
"768","AT1G72900"
"769","AT1G72930"
"770","AT1G73165"
"771","AT1G73250"
"772","AT1G73380"
"773","AT1G73540"
"774","AT1G73655"
"775","AT1G73790"
"776","AT1G73805"
"777","AT1G73920"
"778","AT1G73980"
"779","AT1G74020"
"780","AT1G74090"
"781","AT1G74210"
"782","AT1G74260"
"783","AT1G74280"
"784","AT1G74790"
"785","AT1G74940"
"786","AT1G74970"
"787","AT1G75080"
"788","AT1G75130"
"789","AT1G75170"
"790","AT1G75280"
"791","AT1G75340"
"792","AT1G75400"
"793","AT1G75580"
"794","AT1G75670"
"795","AT1G75710"
"796","AT1G75780"
"797","AT1G75810"
"798","AT1G75850"
"799","AT1G75980"
"800","AT1G75990"
"801","AT1G76140"
"802","AT1G76240"
"803","AT1G76260"
"804","AT1G76340"
"805","AT1G76440"
"806","AT1G76460"
"807","AT1G76500"
"808","AT1G76540"
"809","AT1G76550"
"810","AT1G76560"
"811","AT1G76590"
"812","AT1G76660"
"813","AT1G76700"
"814","AT1G76760"
"815","AT1G76878"
"816","AT1G76880"
"817","AT1G76940"
"818","AT1G76980"
"819","AT1G77130"
"820","AT1G77220"
"821","AT1G77300"
"822","AT1G77380"
"823","AT1G77420"
"824","AT1G77470"
"825","AT1G77510"
"826","AT1G77550"
"827","AT1G77580"
"828","AT1G77590"
"829","AT1G77670"
"830","AT1G78100"
"831","AT1G78240"
"832","AT1G78290"
"833","AT1G78420"
"834","AT1G78620"
"835","AT1G78680"
"836","AT1G78895"
"837","AT1G79000"
"838","AT1G79070"
"839","AT1G79180"
"840","AT1G79200"
"841","AT1G79260"
"842","AT1G79270"
"843","AT1G79380"
"844","AT1G79430"
"845","AT1G79500"
"846","AT1G79590"
"847","AT1G79730"
"848","AT1G79810"
"849","AT1G79820"
"850","AT1G79850"
"851","AT1G79920"
"852","AT1G80000"
"853","AT1G80050"
"854","AT1G80160"
"855","AT1G80260"
"856","AT1G80270"
"857","AT1G80280"
"858","AT1G80290"
"859","AT1G80310"
"860","AT1G80325"
"861","AT1G80350"
"862","AT1G80370"
"863","AT1G80420"
"864","AT1G80440"
"865","AT1G80480"
"866","AT1G80490"
"867","AT1G80600"
"868","AT1G80610"
"869","AT1G80690"
"870","AT1G80700"
"871","AT1G80720"
"872","AT1G80890"
"873","AT1G80910"
"874","AT1G80940"
"875","AT1G80950"
"876","AT2G01010"
"877","AT2G01020"
"878","AT2G01070"
"879","AT2G01110"
"880","AT2G01170"
"881","AT2G01180"
"882","AT2G01190"
"883","AT2G01410"
"884","AT2G01505"
"885","AT2G01540"
"886","AT2G01650"
"887","AT2G01670"
"888","AT2G01690"
"889","AT2G01735"
"890","AT2G01830"
"891","AT2G01850"
"892","AT2G01890"
"893","AT2G01910"
"894","AT2G02180"
"895","AT2G02680"
"896","AT2G02740"
"897","AT2G02780"
"898","AT2G02790"
"899","AT2G02800"
"900","AT2G02810"
"901","AT2G02820"
"902","AT2G02970"
"903","AT2G03150"
"904","AT2G03220"
"905","AT2G03390"
"906","AT2G03470"
"907","AT2G03730"
"908","AT2G03780"
"909","AT2G03830"
"910","AT2G04025"
"911","AT2G04160"
"912","AT2G04305"
"913","AT2G04360"
"914","AT2G04550"
"915","AT2G04755"
"916","AT2G04880"
"917","AT2G04940"
"918","AT2G05170"
"919","AT2G05230"
"920","AT2G05260"
"921","AT2G05380"
"922","AT2G05590"
"923","AT2G06010"
"924","AT2G06025"
"925","AT2G06210"
"926","AT2G06530"
"927","AT2G06925"
"928","AT2G06990"
"929","AT2G07180"
"930","AT2G07690"
"931","AT2G09785"
"932","AT2G09795"
"933","AT2G12400"
"934","AT2G13100"
"935","AT2G13370"
"936","AT2G13540"
"937","AT2G13650"
"938","AT2G14120"
"939","AT2G14255"
"940","AT2G14260"
"941","AT2G14750"
"942","AT2G14820"
"943","AT2G14825"
"944","AT2G15230"
"945","AT2G15270"
"946","AT2G15280"
"947","AT2G15430"
"948","AT2G15480"
"949","AT2G15620"
"950","AT2G15695"
"951","AT2G15860"
"952","AT2G15880"
"953","AT2G15960"
"954","AT2G16280"
"955","AT2G16365"
"956","AT2G16370"
"957","AT2G16460"
"958","AT2G16485"
"959","AT2G16500"
"960","AT2G16530"
"961","AT2G16595"
"962","AT2G16700"
"963","AT2G16720"
"964","AT2G16800"
"965","AT2G16900"
"966","AT2G16950"
"967","AT2G17020"
"968","AT2G17080"
"969","AT2G17130"
"970","AT2G17190"
"971","AT2G17250"
"972","AT2G17265"
"973","AT2G17280"
"974","AT2G17320"
"975","AT2G17340"
"976","AT2G17350"
"977","AT2G17370"
"978","AT2G17410"
"979","AT2G17500"
"980","AT2G17510"
"981","AT2G17520"
"982","AT2G17530"
"983","AT2G17540"
"984","AT2G17570"
"985","AT2G17630"
"986","AT2G17640"
"987","AT2G17705"
"988","AT2G17790"
"989","AT2G17840"
"990","AT2G17980"
"991","AT2G18050"
"992","AT2G18193"
"993","AT2G18196"
"994","AT2G18220"
"995","AT2G18250"
"996","AT2G18410"
"997","AT2G18510"
"998","AT2G18630"
"999","AT2G18670"
"1000","AT2G18700"
"1001","AT2G18710"
"1002","AT2G18730"
"1003","AT2G18735"
"1004","AT2G18770"
"1005","AT2G18840"
"1006","AT2G18876"
"1007","AT2G18900"
"1008","AT2G18990"
"1009","AT2G19160"
"1010","AT2G19180"
"1011","AT2G19385"
"1012","AT2G19430"
"1013","AT2G19450"
"1014","AT2G19460"
"1015","AT2G19470"
"1016","AT2G19560"
"1017","AT2G19570"
"1018","AT2G19572"
"1019","AT2G19640"
"1020","AT2G19670"
"1021","AT2G19680"
"1022","AT2G19800"
"1023","AT2G19880"
"1024","AT2G19940"
"1025","AT2G19950"
"1026","AT2G20000"
"1027","AT2G20130"
"1028","AT2G20190"
"1029","AT2G20330"
"1030","AT2G20370"
"1031","AT2G20390"
"1032","AT2G20610"
"1033","AT2G20670"
"1034","AT2G20750"
"1035","AT2G20780"
"1036","AT2G20790"
"1037","AT2G20840"
"1038","AT2G20900"
"1039","AT2G20940"
"1040","AT2G21120"
"1041","AT2G21150"
"1042","AT2G21180"
"1043","AT2G21240"
"1044","AT2G21300"
"1045","AT2G21340"
"1046","AT2G21410"
"1047","AT2G21440"
"1048","AT2G21470"
"1049","AT2G21560"
"1050","AT2G21950"
"1051","AT2G21970"
"1052","AT2G22000"
"1053","AT2G22090"
"1054","AT2G22120"
"1055","AT2G22250"
"1056","AT2G22300"
"1057","AT2G22330"
"1058","AT2G22370"
"1059","AT2G22450"
"1060","AT2G22475"
"1061","AT2G22510"
"1062","AT2G22540"
"1063","AT2G22570"
"1064","AT2G22630"
"1065","AT2G22720"
"1066","AT2G22840"
"1067","AT2G22870"
"1068","AT2G22900"
"1069","AT2G22970"
"1070","AT2G23080"
"1071","AT2G23340"
"1072","AT2G23380"
"1073","AT2G23420"
"1074","AT2G23790"
"1075","AT2G23980"
"1076","AT2G24040"
"1077","AT2G24060"
"1078","AT2G24100"
"1079","AT2G24180"
"1080","AT2G24240"
"1081","AT2G24280"
"1082","AT2G24300"
"1083","AT2G24490"
"1084","AT2G24590"
"1085","AT2G24640"
"1086","AT2G24755"
"1087","AT2G25180"
"1088","AT2G25260"
"1089","AT2G25480"
"1090","AT2G25650"
"1091","AT2G25660"
"1092","AT2G25710"
"1093","AT2G25730"
"1094","AT2G25880"
"1095","AT2G25950"
"1096","AT2G26110"
"1097","AT2G26170"
"1098","AT2G26190"
"1099","AT2G26210"
"1100","AT2G26430"
"1101","AT2G26460"
"1102","AT2G26510"
"1103","AT2G26600"
"1104","AT2G26650"
"1105","AT2G26760"
"1106","AT2G26780"
"1107","AT2G26800"
"1108","AT2G26830"
"1109","AT2G26860"
"1110","AT2G26970"
"1111","AT2G26980"
"1112","AT2G27000"
"1113","AT2G27010"
"1114","AT2G27040"
"1115","AT2G27080"
"1116","AT2G27130"
"1117","AT2G27140"
"1118","AT2G27310"
"1119","AT2G27350"
"1120","AT2G27370"
"1121","AT2G27470"
"1122","AT2G27550"
"1123","AT2G27580"
"1124","AT2G27590"
"1125","AT2G27830"
"1126","AT2G27900"
"1127","AT2G27970"
"1128","AT2G28060"
"1129","AT2G28070"
"1130","AT2G28080"
"1131","AT2G28110"
"1132","AT2G28330"
"1133","AT2G28390"
"1134","AT2G28410"
"1135","AT2G28430"
"1136","AT2G28550"
"1137","AT2G28660"
"1138","AT2G28670"
"1139","AT2G28671"
"1140","AT2G28720"
"1141","AT2G28780"
"1142","AT2G28890"
"1143","AT2G28900"
"1144","AT2G29050"
"1145","AT2G29080"
"1146","AT2G29125"
"1147","AT2G29210"
"1148","AT2G29340"
"1149","AT2G29510"
"1150","AT2G29560"
"1151","AT2G30060"
"1152","AT2G30130"
"1153","AT2G30160"
"1154","AT2G30210"
"1155","AT2G30270"
"1156","AT2G30530"
"1157","AT2G30600"
"1158","AT2G30710"
"1159","AT2G30880"
"1160","AT2G31060"
"1161","AT2G31085"
"1162","AT2G31305"
"1163","AT2G31370"
"1164","AT2G31400"
"1165","AT2G31510"
"1166","AT2G31570"
"1167","AT2G31585"
"1168","AT2G31660"
"1169","AT2G31710"
"1170","AT2G31740"
"1171","AT2G31750"
"1172","AT2G31800"
"1173","AT2G31960"
"1174","AT2G32170"
"1175","AT2G32220"
"1176","AT2G32560"
"1177","AT2G32580"
"1178","AT2G32600"
"1179","AT2G32650"
"1180","AT2G32710"
"1181","AT2G32850"
"1182","AT2G32900"
"1183","AT2G32910"
"1184","AT2G33400"
"1185","AT2G33450"
"1186","AT2G33600"
"1187","AT2G33800"
"1188","AT2G33990"
"1189","AT2G34070"
"1190","AT2G34190"
"1191","AT2G34260"
"1192","AT2G34310"
"1193","AT2G34317"
"1194","AT2G34357"
"1195","AT2G34410"
"1196","AT2G34500"
"1197","AT2G34570"
"1198","AT2G34630"
"1199","AT2G34710"
"1200","AT2G34720"
"1201","AT2G34970"
"1202","AT2G35010"
"1203","AT2G35020"
"1204","AT2G35110"
"1205","AT2G35270"
"1206","AT2G35320"
"1207","AT2G35470"
"1208","AT2G35510"
"1209","AT2G35530"
"1210","AT2G35780"
"1211","AT2G35880"
"1212","AT2G35900"
"1213","AT2G35920"
"1214","AT2G35940"
"1215","AT2G36070"
"1216","AT2G36240"
"1217","AT2G36250"
"1218","AT2G36300"
"1219","AT2G36307"
"1220","AT2G36420"
"1221","AT2G36460"
"1222","AT2G36470"
"1223","AT2G36680"
"1224","AT2G36740"
"1225","AT2G36835"
"1226","AT2G36850"
"1227","AT2G36890"
"1228","AT2G36895"
"1229","AT2G37020"
"1230","AT2G37060"
"1231","AT2G37180"
"1232","AT2G37200"
"1233","AT2G37220"
"1234","AT2G37230"
"1235","AT2G37400"
"1236","AT2G37500"
"1237","AT2G37570"
"1238","AT2G37620"
"1239","AT2G37690"
"1240","AT2G38080"
"1241","AT2G38090"
"1242","AT2G38270"
"1243","AT2G38280"
"1244","AT2G38380"
"1245","AT2G38410"
