"","phyD_FLT_c1.which.mclass....9...1."
"693","AT3G51160"
"694","AT3G51520"
"695","AT3G51550"
"696","AT3G51880"
"697","AT3G51910"
"698","AT3G51920"
"699","AT3G51950"
"700","AT3G52060"
"701","AT3G52140"
"702","AT3G52850"
"703","AT3G52880"
"704","AT3G52960"
"705","AT3G52990"
"706","AT3G53110"
"707","AT3G53460"
"708","AT3G53580"
"709","AT3G53610"
"710","AT3G53670"
"711","AT3G54080"
"712","AT3G54260"
"713","AT3G54366"
"714","AT3G54400"
"715","AT3G54470"
"716","AT3G54480"
"717","AT3G54590"
"718","AT3G54620"
"719","AT3G54640"
"720","AT3G54670"
"721","AT3G54760"
"722","AT3G54810"
"723","AT3G54960"
"724","AT3G55360"
"725","AT3G55520"
"726","AT3G55610"
"727","AT3G55620"
"728","AT3G55830"
"729","AT3G56210"
"730","AT3G56400"
"731","AT3G56460"
"732","AT3G56860"
"733","AT3G56880"
"734","AT3G57050"
"735","AT3G57280"
"736","AT3G57550"
"737","AT3G57610"
"738","AT3G57650"
"739","AT3G57785"
"740","AT3G58120"
"741","AT3G58460"
"742","AT3G58730"
"743","AT3G58750"
"744","AT3G59280"
"745","AT3G59350"
"746","AT3G59380"
"747","AT3G59760"
"748","AT3G59810"
"749","AT3G59930"
"750","AT3G59990"
"751","AT3G60250"
"752","AT3G61060"
"753","AT3G61070"
"754","AT3G61130"
"755","AT3G61200"
"756","AT3G62420"
"757","AT3G62580"
"758","AT3G62600"
"759","AT3G62830"
"760","AT3G63080"
"761","AT3G63210"
"762","AT3G63250"
"763","AT3G63400"
"764","AT3G63460"
"765","AT4G00355"
"766","AT4G00560"
"767","AT4G00660"
"768","AT4G00710"
"769","AT4G00820"
"770","AT4G00830"
"771","AT4G01000"
"772","AT4G01320"
"773","AT4G01370"
"774","AT4G01480"
"775","AT4G01750"
"776","AT4G02050"
"777","AT4G02370"
"778","AT4G02500"
"779","AT4G02725"
"780","AT4G02860"
"781","AT4G03110"
"782","AT4G03210"
"783","AT4G04470"
"784","AT4G04620"
"785","AT4G05070"
"786","AT4G05150"
"787","AT4G06744"
"788","AT4G07390"
"789","AT4G07825"
"790","AT4G08460"
"791","AT4G08555"
"792","AT4G08950"
"793","AT4G08980"
"794","AT4G10100"
"795","AT4G10380"
"796","AT4G10920"
"797","AT4G11210"
"798","AT4G11220"
"799","AT4G11240"
"800","AT4G11260"
"801","AT4G11360"
"802","AT4G11600"
"803","AT4G11650"
"804","AT4G11820"
"805","AT4G12080"
"806","AT4G12340"
"807","AT4G12420"
"808","AT4G12720"
"809","AT4G12880"
"810","AT4G13580"
"811","AT4G13660"
"812","AT4G13780"
"813","AT4G14410"
"814","AT4G14500"
"815","AT4G14710"
"816","AT4G15160"
"817","AT4G15780"
"818","AT4G15990"
"819","AT4G16370"
"820","AT4G16500"
"821","AT4G16760"
"822","AT4G16830"
"823","AT4G17030"
"824","AT4G17190"
"825","AT4G17215"
"826","AT4G17270"
"827","AT4G17460"
"828","AT4G17510"
"829","AT4G17640"
"830","AT4G17730"
"831","AT4G17800"
"832","AT4G17870"
"833","AT4G17900"
"834","AT4G18030"
"835","AT4G18040"
"836","AT4G19006"
"837","AT4G19690"
"838","AT4G19840"
"839","AT4G21570"
"840","AT4G21580"
"841","AT4G21600"
"842","AT4G21660"
"843","AT4G21680"
"844","AT4G21810"
"845","AT4G21830"
"846","AT4G21990"
"847","AT4G22000"
"848","AT4G22010"
"849","AT4G22212"
"850","AT4G22750"
"851","AT4G22810"
"852","AT4G22930"
"853","AT4G23590"
"854","AT4G23710"
"855","AT4G23760"
"856","AT4G23885"
"857","AT4G24160"
"858","AT4G24275"
"859","AT4G24280"
"860","AT4G24330"
"861","AT4G24620"
"862","AT4G24990"
"863","AT4G25170"
"864","AT4G25210"
"865","AT4G25340"
"866","AT4G25550"
"867","AT4G25670"
"868","AT4G25900"
"869","AT4G25970"
"870","AT4G26240"
"871","AT4G26410"
"872","AT4G26480"
"873","AT4G26650"
"874","AT4G26670"
"875","AT4G26870"
"876","AT4G26970"
"877","AT4G27652"
"878","AT4G28040"
"879","AT4G28270"
"880","AT4G28300"
"881","AT4G28360"
"882","AT4G28540"
"883","AT4G28770"
"884","AT4G28910"
"885","AT4G29130"
"886","AT4G29160"
"887","AT4G29260"
"888","AT4G29270"
"889","AT4G29810"
"890","AT4G30260"
"891","AT4G30440"
"892","AT4G30460"
"893","AT4G30530"
"894","AT4G30550"
"895","AT4G30660"
"896","AT4G30920"
"897","AT4G30950"
"898","AT4G31460"
"899","AT4G31810"
"900","AT4G31860"
"901","AT4G31880"
"902","AT4G31990"
"903","AT4G32240"
"904","AT4G32330"
"905","AT4G32390"
"906","AT4G32410"
"907","AT4G32460"
"908","AT4G32610"
"909","AT4G32720"
"910","AT4G32760"
"911","AT4G33150"
"912","AT4G33300"
"913","AT4G33360"
"914","AT4G33380"
"915","AT4G33420"
"916","AT4G33780"
"917","AT4G34135"
"918","AT4G34270"
"919","AT4G34350"
"920","AT4G34460"
"921","AT4G34490"
"922","AT4G34620"
"923","AT4G35080"
"924","AT4G35260"
"925","AT4G35310"
"926","AT4G35450"
"927","AT4G35920"
"928","AT4G35980"
"929","AT4G36410"
"930","AT4G36420"
"931","AT4G36430"
"932","AT4G36520"
"933","AT4G36690"
"934","AT4G36760"
"935","AT4G36780"
"936","AT4G36930"
"937","AT4G37010"
"938","AT4G37590"
"939","AT4G38060"
"940","AT4G38080"
"941","AT4G38220"
"942","AT4G38430"
"943","AT4G38630"
"944","AT4G38790"
"945","AT4G38810"
"946","AT4G39080"
"947","AT4G39100"
"948","AT4G39220"
"949","AT4G39300"
"950","AT4G39680"
"951","AT4G39730"
"952","AT4G39780"
"953","AT4G39800"
"954","AT4G39838"
"955","AT4G39840"
"956","AT4G39900"
"957","AT4G39910"
"958","AT4G39955"
"959","AT4G39980"
"960","AT4G40060"
"961","AT5G01160"
"962","AT5G02260"
"963","AT5G02740"
"964","AT5G02840"
"965","AT5G03290"
"966","AT5G03455"
"967","AT5G03500"
"968","AT5G03660"
"969","AT5G03740"
"970","AT5G04470"
"971","AT5G04905"
"972","AT5G05080"
"973","AT5G05210"
"974","AT5G05360"
"975","AT5G05440"
"976","AT5G05610"
"977","AT5G05670"
"978","AT5G05950"
"979","AT5G06140"
"980","AT5G06370"
"981","AT5G06660"
"982","AT5G07220"
"983","AT5G07322"
"984","AT5G07350"
"985","AT5G07460"
"986","AT5G07870"
"987","AT5G08160"
"988","AT5G08300"
"989","AT5G08450"
"990","AT5G08570"
"991","AT5G08590"
"992","AT5G09595"
"993","AT5G09830"
"994","AT5G09978"
"995","AT5G10160"
"996","AT5G10350"
"997","AT5G10510"
"998","AT5G10550"
"999","AT5G10830"
"1000","AT5G10840"
"1001","AT5G11280"
"1002","AT5G11340"
"1003","AT5G11560"
"1004","AT5G11880"
"1005","AT5G12240"
"1006","AT5G12410"
"1007","AT5G12480"
"1008","AT5G13010"
"1009","AT5G13180"
"1010","AT5G13280"
"1011","AT5G13910"
"1012","AT5G14000"
"1013","AT5G14360"
"1014","AT5G14390"
"1015","AT5G14430"
"1016","AT5G14440"
"1017","AT5G14920"
"1018","AT5G15220"
"1019","AT5G15265"
"1020","AT5G15490"
"1021","AT5G15520"
"1022","AT5G16060"
"1023","AT5G16150"
"1024","AT5G16250"
"1025","AT5G16370"
"1026","AT5G16510"
"1027","AT5G16660"
"1028","AT5G16830"
"1029","AT5G16840"
"1030","AT5G17290"
"1031","AT5G17380"
"1032","AT5G17460"
"1033","AT5G17610"
"1034","AT5G17630"
"1035","AT5G17710"
"1036","AT5G18130"
"1037","AT5G18140"
"1038","AT5G18480"
"1039","AT5G18580"
"1040","AT5G18650"
"1041","AT5G19120"
"1042","AT5G19230"
"1043","AT5G19250"
"1044","AT5G19330"
"1045","AT5G19530"
"1046","AT5G19890"
"1047","AT5G20060"
"1048","AT5G20080"
"1049","AT5G20165"
"1050","AT5G20700"
"1051","AT5G20900"
"1052","AT5G20960"
"1053","AT5G21170"
"1054","AT5G22000"
"1055","AT5G22060"
"1056","AT5G22080"
"1057","AT5G22360"
"1058","AT5G22555"
"1059","AT5G23140"
"1060","AT5G23220"
"1061","AT5G23380"
"1062","AT5G23450"
"1063","AT5G23535"
"1064","AT5G23670"
"1065","AT5G23860"
"1066","AT5G24090"
"1067","AT5G24165"
"1068","AT5G24690"
"1069","AT5G24735"
"1070","AT5G25265"
"1071","AT5G25540"
"1072","AT5G25754"
"1073","AT5G25890"
"1074","AT5G26260"
"1075","AT5G26751"
"1076","AT5G26830"
"1077","AT5G27450"
"1078","AT5G27520"
"1079","AT5G27640"
"1080","AT5G28020"
"1081","AT5G28919"
"1082","AT5G35080"
"1083","AT5G35200"
"1084","AT5G35630"
"1085","AT5G35680"
"1086","AT5G36880"
"1087","AT5G37475"
"1088","AT5G37510"
"1089","AT5G37740"
"1090","AT5G38110"
"1091","AT5G38470"
"1092","AT5G38630"
"1093","AT5G38830"
"1094","AT5G38940"
"1095","AT5G39340"
"1096","AT5G39510"
"1097","AT5G39850"
"1098","AT5G40190"
"1099","AT5G40580"
"1100","AT5G40660"
"1101","AT5G40670"
"1102","AT5G40760"
"1103","AT5G40770"
"1104","AT5G40850"
"1105","AT5G41210"
"1106","AT5G41290"
"1107","AT5G41560"
"1108","AT5G41670"
"1109","AT5G42050"
"1110","AT5G42180"
"1111","AT5G42420"
"1112","AT5G42570"
"1113","AT5G43060"
"1114","AT5G43180"
"1115","AT5G43320"
"1116","AT5G43350"
"1117","AT5G43520"
"1118","AT5G43700"
"1119","AT5G44200"
"1120","AT5G44460"
"1121","AT5G44582"
"1122","AT5G44610"
"1123","AT5G44790"
"1124","AT5G44800"
"1125","AT5G44920"
"1126","AT5G45280"
"1127","AT5G45350"
"1128","AT5G45410"
"1129","AT5G45470"
"1130","AT5G45472"
"1131","AT5G45500"
"1132","AT5G46630"
"1133","AT5G46840"
"1134","AT5G46900"
"1135","AT5G47120"
"1136","AT5G47310"
"1137","AT5G47320"
"1138","AT5G47430"
"1139","AT5G47435"
"1140","AT5G47690"
"1141","AT5G48160"
"1142","AT5G48335"
"1143","AT5G48385"
"1144","AT5G48500"
"1145","AT5G48655"
"1146","AT5G48657"
"1147","AT5G48870"
"1148","AT5G49210"
"1149","AT5G49450"
"1150","AT5G49460"
"1151","AT5G49710"
"1152","AT5G50000"
"1153","AT5G50375"
"1154","AT5G50680"
"1155","AT5G50870"
"1156","AT5G50920"
"1157","AT5G51040"
"1158","AT5G51120"
"1159","AT5G51510"
"1160","AT5G51780"
"1161","AT5G51830"
"1162","AT5G52370"
"1163","AT5G52720"
"1164","AT5G52820"
"1165","AT5G53160"
"1166","AT5G53310"
"1167","AT5G53450"
"1168","AT5G53900"
"1169","AT5G54145"
"1170","AT5G54160"
"1171","AT5G54310"
"1172","AT5G54370"
"1173","AT5G54540"
"1174","AT5G54580"
"1175","AT5G54750"
"1176","AT5G54940"
"1177","AT5G54970"
"1178","AT5G55070"
"1179","AT5G55125"
"1180","AT5G55140"
"1181","AT5G55300"
"1182","AT5G56040"
"1183","AT5G56140"
"1184","AT5G56360"
"1185","AT5G56680"
"1186","AT5G56760"
"1187","AT5G56870"
"1188","AT5G56940"
"1189","AT5G57020"
"1190","AT5G57090"
"1191","AT5G57340"
"1192","AT5G57440"
"1193","AT5G57625"
"1194","AT5G57870"
"1195","AT5G58030"
"1196","AT5G58070"
"1197","AT5G58220"
"1198","AT5G58240"
"1199","AT5G58590"
"1200","AT5G58640"
"1201","AT5G58720"
"1202","AT5G58740"
"1203","AT5G58950"
"1204","AT5G59090"
"1205","AT5G59160"
"1206","AT5G59420"
"1207","AT5G59890"
"1208","AT5G59950"
"1209","AT5G60160"
"1210","AT5G60460"
"1211","AT5G60530"
"1212","AT5G60620"
"1213","AT5G60680"
"1214","AT5G60920"
"1215","AT5G60950"
"1216","AT5G60980"
"1217","AT5G61230"
"1218","AT5G61240"
"1219","AT5G61590"
"1220","AT5G62575"
"1221","AT5G62900"
"1222","AT5G63030"
"1223","AT5G63370"
"1224","AT5G63510"
"1225","AT5G63620"
"1226","AT5G63660"
"1227","AT5G64160"
"1228","AT5G64200"
"1229","AT5G64260"
"1230","AT5G64370"
"1231","AT5G64500"
"1232","AT5G64740"
"1233","AT5G65050"
"1234","AT5G65480"
"1235","AT5G65700"
"1236","AT5G66040"
"1237","AT5G66140"
"1238","AT5G66170"
"1239","AT5G66280"
"1240","AT5G66390"
"1241","AT5G66690"
"1242","AT5G66860"
"1243","AT5G66920"
"1244","AT5G67300"
"1245","AT5G67320"
