"","phyD_FLT_c1.which.mclass....6...1."
"591","AT1G69400"
"592","AT1G69485"
"593","AT1G69570"
"594","AT1G69572"
"595","AT1G69588"
"596","AT1G69670"
"597","AT1G69935"
"598","AT1G69970"
"599","AT1G70140"
"600","AT1G70360"
"601","AT1G70518"
"602","AT1G70610"
"603","AT1G70630"
"604","AT1G70740"
"605","AT1G70750"
"606","AT1G71015"
"607","AT1G71240"
"608","AT1G71360"
"609","AT1G71460"
"610","AT1G71500"
"611","AT1G71720"
"612","AT1G71850"
"613","AT1G71970"
"614","AT1G71990"
"615","AT1G72120"
"616","AT1G72180"
"617","AT1G72190"
"618","AT1G72240"
"619","AT1G72275"
"620","AT1G72360"
"621","AT1G72450"
"622","AT1G72500"
"623","AT1G72530"
"624","AT1G72600"
"625","AT1G72720"
"626","AT1G72855"
"627","AT1G72940"
"628","AT1G72970"
"629","AT1G73020"
"630","AT1G73090"
"631","AT1G73210"
"632","AT1G73280"
"633","AT1G73320"
"634","AT1G73450"
"635","AT1G73640"
"636","AT1G73690"
"637","AT1G73710"
"638","AT1G73750"
"639","AT1G74055"
"640","AT1G74120"
"641","AT1G74170"
"642","AT1G74240"
"643","AT1G74310"
"644","AT1G74330"
"645","AT1G74450"
"646","AT1G74550"
"647","AT1G74700"
"648","AT1G74750"
"649","AT1G74800"
"650","AT1G74860"
"651","AT1G74880"
"652","AT1G74900"
"653","AT1G75010"
"654","AT1G75060"
"655","AT1G75090"
"656","AT1G75110"
"657","AT1G75150"
"658","AT1G75300"
"659","AT1G75820"
"660","AT1G76065"
"661","AT1G76100"
"662","AT1G76250"
"663","AT1G76270"
"664","AT1G76470"
"665","AT1G76630"
"666","AT1G76720"
"667","AT1G76740"
"668","AT1G76780"
"669","AT1G76892"
"670","AT1G77122"
"671","AT1G77310"
"672","AT1G77320"
"673","AT1G77400"
"674","AT1G77460"
"675","AT1G77490"
"676","AT1G77530"
"677","AT1G77570"
"678","AT1G77600"
"679","AT1G77850"
"680","AT1G77880"
"681","AT1G78020"
"682","AT1G78140"
"683","AT1G78180"
"684","AT1G78190"
"685","AT1G78510"
"686","AT1G78540"
"687","AT1G78580"
"688","AT1G78810"
"689","AT1G78865"
"690","AT1G78915"
"691","AT1G78922"
"692","AT1G78960"
"693","AT1G79080"
"694","AT1G79110"
"695","AT1G79170"
"696","AT1G79190"
"697","AT1G79220"
"698","AT1G79490"
"699","AT1G79540"
"700","AT1G79560"
"701","AT1G79570"
"702","AT1G79700"
"703","AT1G79760"
"704","AT1G80030"
"705","AT1G80060"
"706","AT1G80100"
"707","AT1G80120"
"708","AT1G80170"
"709","AT1G80200"
"710","AT1G80630"
"711","AT1G80640"
"712","AT1G80710"
"713","AT1G80880"
"714","AT1G80900"
"715","AT1G80980"
"716","AT2G01200"
"717","AT2G01290"
"718","AT2G01340"
"719","AT2G01430"
"720","AT2G01860"
"721","AT2G01913"
"722","AT2G02148"
"723","AT2G02170"
"724","AT2G02400"
"725","AT2G02410"
"726","AT2G02880"
"727","AT2G02955"
"728","AT2G03050"
"729","AT2G03060"
"730","AT2G03270"
"731","AT2G03280"
"732","AT2G03330"
"733","AT2G03450"
"734","AT2G03480"
"735","AT2G03600"
"736","AT2G03667"
"737","AT2G03670"
"738","AT2G04038"
"739","AT2G04450"
"740","AT2G04530"
"741","AT2G04560"
"742","AT2G04620"
"743","AT2G04660"
"744","AT2G04795"
"745","AT2G04805"
"746","AT2G04842"
"747","AT2G04852"
"748","AT2G05095"
"749","AT2G05120"
"750","AT2G05185"
"751","AT2G05632"
"752","AT2G05760"
"753","AT2G05910"
"754","AT2G06005"
"755","AT2G06040"
"756","AT2G06405"
"757","AT2G06520"
"758","AT2G07325"
"759","AT2G07627"
"760","AT2G07654"
"761","AT2G07655"
"762","AT2G07665"
"763","AT2G07674"
"764","AT2G07675"
"765","AT2G07707"
"766","AT2G07719"
"767","AT2G07739"
"768","AT2G07773"
"769","AT2G07777"
"770","AT2G07850"
"771","AT2G08530"
"772","AT2G08750"
"773","AT2G09640"
"774","AT2G09660"
"775","AT2G09965"
"776","AT2G11271"
"777","AT2G13440"
"778","AT2G13690"
"779","AT2G13800"
"780","AT2G13960"
"781","AT2G14115"
"782","AT2G14520"
"783","AT2G15300"
"784","AT2G15400"
"785","AT2G15580"
"786","AT2G15730"
"787","AT2G15820"
"788","AT2G16230"
"789","AT2G16270"
"790","AT2G16385"
"791","AT2G16390"
"792","AT2G16430"
"793","AT2G16880"
"794","AT2G17140"
"795","AT2G17270"
"796","AT2G17300"
"797","AT2G17525"
"798","AT2G17787"
"799","AT2G17820"
"800","AT2G17830"
"801","AT2G17880"
"802","AT2G17970"
"803","AT2G18000"
"804","AT2G18245"
"805","AT2G18340"
"806","AT2G18465"
"807","AT2G18520"
"808","AT2G18620"
"809","AT2G18680"
"810","AT2G18890"
"811","AT2G18915"
"812","AT2G18940"
"813","AT2G19120"
"814","AT2G19280"
"815","AT2G19380"
"816","AT2G19530"
"817","AT2G19660"
"818","AT2G19690"
"819","AT2G19710"
"820","AT2G19860"
"821","AT2G19870"
"822","AT2G20080"
"823","AT2G20100"
"824","AT2G20110"
"825","AT2G20180"
"826","AT2G20210"
"827","AT2G20290"
"828","AT2G20495"
"829","AT2G20550"
"830","AT2G20590"
"831","AT2G20635"
"832","AT2G20680"
"833","AT2G20710"
"834","AT2G20770"
"835","AT2G21370"
"836","AT2G21590"
"837","AT2G21800"
"838","AT2G21860"
"839","AT2G22240"
"840","AT2G22260"
"841","AT2G22360"
"842","AT2G22610"
"843","AT2G22650"
"844","AT2G22730"
"845","AT2G22740"
"846","AT2G22790"
"847","AT2G22800"
"848","AT2G22830"
"849","AT2G22850"
"850","AT2G22910"
"851","AT2G23290"
"852","AT2G23348"
"853","AT2G23360"
"854","AT2G23470"
"855","AT2G23520"
"856","AT2G23690"
"857","AT2G23700"
"858","AT2G23740"
"859","AT2G23755"
"860","AT2G23910"
"861","AT2G23960"
"862","AT2G24140"
"863","AT2G24250"
"864","AT2G24390"
"865","AT2G24395"
"866","AT2G24440"
"867","AT2G24520"
"868","AT2G24530"
"869","AT2G24540"
"870","AT2G24545"
"871","AT2G24592"
"872","AT2G24630"
"873","AT2G24700"
"874","AT2G25050"
"875","AT2G25160"
"876","AT2G25300"
"877","AT2G25350"
"878","AT2G25560"
"879","AT2G25590"
"880","AT2G25605"
"881","AT2G25690"
"882","AT2G26000"
"883","AT2G26180"
"884","AT2G26270"
"885","AT2G26390"
"886","AT2G26540"
"887","AT2G27060"
"888","AT2G27490"
"889","AT2G27760"
"890","AT2G27800"
"891","AT2G27920"
"892","AT2G27930"
"893","AT2G28100"
"894","AT2G28105"
"895","AT2G28315"
"896","AT2G28830"
"897","AT2G28870"
"898","AT2G29065"
"899","AT2G29180"
"900","AT2G29525"
"901","AT2G29680"
"902","AT2G29970"
"903","AT2G30120"
"904","AT2G30350"
"905","AT2G30390"
"906","AT2G30480"
"907","AT2G30505"
"908","AT2G30580"
"909","AT2G30695"
"910","AT2G30933"
"911","AT2G30945"
"912","AT2G30960"
"913","AT2G31070"
"914","AT2G31110"
"915","AT2G31130"
"916","AT2G31141"
"917","AT2G31170"
"918","AT2G31190"
"919","AT2G31290"
"920","AT2G31300"
"921","AT2G31320"
"922","AT2G31340"
"923","AT2G31450"
"924","AT2G31530"
"925","AT2G31580"
"926","AT2G31600"
"927","AT2G31650"
"928","AT2G31830"
"929","AT2G31840"
"930","AT2G31870"
"931","AT2G31940"
"932","AT2G32000"
"933","AT2G32270"
"934","AT2G32400"
"935","AT2G32410"
"936","AT2G32415"
"937","AT2G32450"
"938","AT2G32500"
"939","AT2G32590"
"940","AT2G32840"
"941","AT2G33051"
"942","AT2G33480"
"943","AT2G33500"
"944","AT2G33530"
"945","AT2G33540"
"946","AT2G33550"
"947","AT2G33570"
"948","AT2G33580"
"949","AT2G33640"
"950","AT2G33735"
"951","AT2G33793"
"952","AT2G33980"
"953","AT2G34060"
"954","AT2G34090"
"955","AT2G34200"
"956","AT2G34355"
"957","AT2G34380"
"958","AT2G34450"
"959","AT2G34510"
"960","AT2G34670"
"961","AT2G34860"
"962","AT2G34980"
"963","AT2G35030"
"964","AT2G35035"
"965","AT2G35160"
"966","AT2G35170"
"967","AT2G35200"
"968","AT2G35350"
"969","AT2G35430"
"970","AT2G35500"
"971","AT2G35540"
"972","AT2G35612"
"973","AT2G35658"
"974","AT2G35738"
"975","AT2G35740"
"976","AT2G35750"
"977","AT2G35760"
"978","AT2G35800"
"979","AT2G36050"
"980","AT2G36370"
"981","AT2G36570"
"982","AT2G36730"
"983","AT2G36840"
"984","AT2G36885"
"985","AT2G37160"
"986","AT2G37210"
"987","AT2G37260"
"988","AT2G37300"
"989","AT2G37310"
"990","AT2G37420"
"991","AT2G37440"
"992","AT2G37450"
"993","AT2G37540"
"994","AT2G37560"
"995","AT2G37590"
"996","AT2G37630"
"997","AT2G37640"
"998","AT2G37650"
"999","AT2G37770"
"1000","AT2G37890"
"1001","AT2G37920"
"1002","AT2G37980"
"1003","AT2G38185"
"1004","AT2G38210"
"1005","AT2G38420"
"1006","AT2G38570"
"1007","AT2G38695"
"1008","AT2G38780"
"1009","AT2G38820"
"1010","AT2G39040"
"1011","AT2G39050"
"1012","AT2G39290"
"1013","AT2G39830"
"1014","AT2G39880"
"1015","AT2G39910"
"1016","AT2G40030"
"1017","AT2G40150"
"1018","AT2G40160"
"1019","AT2G40300"
"1020","AT2G40320"
"1021","AT2G40480"
"1022","AT2G40520"
"1023","AT2G40690"
"1024","AT2G40780"
"1025","AT2G40810"
"1026","AT2G40860"
"1027","AT2G40880"
"1028","AT2G40960"
"1029","AT2G41040"
"1030","AT2G41050"
"1031","AT2G41300"
"1032","AT2G41330"
"1033","AT2G41505"
"1034","AT2G41880"
"1035","AT2G41950"
"1036","AT2G41980"
"1037","AT2G42130"
"1038","AT2G42170"
"1039","AT2G42247"
"1040","AT2G42250"
"1041","AT2G42260"
"1042","AT2G42270"
"1043","AT2G42290"
"1044","AT2G42330"
"1045","AT2G42365"
"1046","AT2G42450"
"1047","AT2G42485"
"1048","AT2G42530"
"1049","AT2G42640"
"1050","AT2G42730"
"1051","AT2G42870"
"1052","AT2G42950"
"1053","AT2G42975"
"1054","AT2G43060"
"1055","AT2G43140"
"1056","AT2G43180"
"1057","AT2G43190"
"1058","AT2G43235"
"1059","AT2G43250"
"1060","AT2G43445"
"1061","AT2G43465"
"1062","AT2G43500"
"1063","AT2G43670"
"1064","AT2G43720"
"1065","AT2G43800"
"1066","AT2G43840"
"1067","AT2G43900"
"1068","AT2G43990"
"1069","AT2G44190"
"1070","AT2G44280"
"1071","AT2G44440"
"1072","AT2G44460"
"1073","AT2G44600"
"1074","AT2G44630"
"1075","AT2G44690"
"1076","AT2G44798"
"1077","AT2G44850"
"1078","AT2G44900"
"1079","AT2G44940"
"1080","AT2G44980"
"1081","AT2G45023"
"1082","AT2G45100"
"1083","AT2G45150"
"1084","AT2G45270"
"1085","AT2G45320"
"1086","AT2G45680"
"1087","AT2G45685"
"1088","AT2G45740"
"1089","AT2G45770"
"1090","AT2G45870"
"1091","AT2G45970"
"1092","AT2G46110"
"1093","AT2G46160"
"1094","AT2G46192"
"1095","AT2G46210"
"1096","AT2G46310"
"1097","AT2G46572"
"1098","AT2G46820"
"1099","AT2G46850"
"1100","AT2G46910"
"1101","AT2G46970"
"1102","AT2G46980"
"1103","AT2G47090"
"1104","AT2G47180"
"1105","AT2G47260"
"1106","AT2G47310"
"1107","AT2G47680"
"1108","AT2G47800"
"1109","AT2G47820"
"1110","AT2G48110"
"1111","AT3G01070"
"1112","AT3G01180"
"1113","AT3G01430"
"1114","AT3G01480"
"1115","AT3G01510"
"1116","AT3G01515"
"1117","AT3G01670"
"1118","AT3G01680"
"1119","AT3G01710"
"1120","AT3G01750"
"1121","AT3G01810"
"1122","AT3G01830"
"1123","AT3G01920"
"1124","AT3G01990"
"1125","AT3G02000"
"1126","AT3G02020"
"1127","AT3G02050"
"1128","AT3G02060"
"1129","AT3G02130"
"1130","AT3G02140"
"1131","AT3G02250"
"1132","AT3G02410"
"1133","AT3G02450"
"1134","AT3G02455"
"1135","AT3G02490"
"1136","AT3G02493"
"1137","AT3G02505"
"1138","AT3G02510"
"1139","AT3G02525"
"1140","AT3G02660"
"1141","AT3G02680"
"1142","AT3G02765"
"1143","AT3G02830"
"1144","AT3G02832"
"1145","AT3G02890"
"1146","AT3G02930"
"1147","AT3G02990"
"1148","AT3G03020"
"1149","AT3G03300"
"1150","AT3G03360"
"1151","AT3G03440"
"1152","AT3G03470"
"1153","AT3G03535"
"1154","AT3G03630"
"1155","AT3G03640"
"1156","AT3G03650"
"1157","AT3G03660"
"1158","AT3G03680"
"1159","AT3G03710"
"1160","AT3G03750"
"1161","AT3G04020"
"1162","AT3G04070"
"1163","AT3G04130"
"1164","AT3G04160"
"1165","AT3G04310"
"1166","AT3G04360"
"1167","AT3G04380"
"1168","AT3G04440"
"1169","AT3G04443"
"1170","AT3G04620"
"1171","AT3G04690"
"1172","AT3G04850"
"1173","AT3G04980"
"1174","AT3G05030"
"1175","AT3G05410"
"1176","AT3G05480"
"1177","AT3G05510"
"1178","AT3G05640"
"1179","AT3G05740"
"1180","AT3G05750"
"1181","AT3G05800"
"1182","AT3G05850"
"1183","AT3G05935"
"1184","AT3G05936"
"1185","AT3G05945"
"1186","AT3G06150"
"1187","AT3G06210"
"1188","AT3G06250"
"1189","AT3G06360"
"1190","AT3G06370"
"1191","AT3G06480"
"1192","AT3G06600"
"1193","AT3G06660"
"1194","AT3G06690"
"1195","AT3G06910"
"1196","AT3G06950"
"1197","AT3G06980"
"1198","AT3G07080"
"1199","AT3G07375"
"1200","AT3G07400"
"1201","AT3G07500"
"1202","AT3G07525"
"1203","AT3G07530"
"1204","AT3G07550"
"1205","AT3G07615"
"1206","AT3G07670"
"1207","AT3G07930"
"1208","AT3G07980"
"1209","AT3G08000"
"1210","AT3G08020"
"1211","AT3G08225"
"1212","AT3G08505"
"1213","AT3G08800"
"1214","AT3G08947"
"1215","AT3G09070"
"1216","AT3G09150"
"1217","AT3G09210"
"1218","AT3G09480"
"1219","AT3G09600"
"1220","AT3G09650"
"1221","AT3G09660"
"1222","AT3G09710"
"1223","AT3G09730"
"1224","AT3G09745"
"1225","AT3G09910"
"1226","AT3G10040"
"1227","AT3G10070"
"1228","AT3G10120"
"1229","AT3G10130"
"1230","AT3G10180"
"1231","AT3G10195"
"1232","AT3G10310"
"1233","AT3G10370"
"1234","AT3G10390"
"1235","AT3G10660"
"1236","AT3G10820"
"1237","AT3G10960"
"1238","AT3G11040"
"1239","AT3G11240"
"1240","AT3G11440"
"1241","AT3G11470"
"1242","AT3G11570"
"1243","AT3G11591"
"1244","AT3G11650"
"1245","AT3G11670"
