TAIR,SYMBOL,Log2fc_.Col.0.PhyD_FLT_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Ws_FLT_Alight.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Ws_FLT_dark.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Ws_GC_Alight.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Ws_GC_dark.,Log2fc_.Col.0.PhyD_FLT_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Col.0.PhyD_FLT_dark.v.Col.0.PhyD_GC_dark.,Log2fc_.Col.0.PhyD_FLT_dark.v.Ws_FLT_Alight.,Log2fc_.Col.0.PhyD_FLT_dark.v.Ws_FLT_dark.,Log2fc_.Col.0.PhyD_FLT_dark.v.Ws_GC_Alight.,Log2fc_.Col.0.PhyD_FLT_dark.v.Ws_GC_dark.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Col.0_FLT_Alight.,Log2fc_.Col.0.PhyD_FLT_dark.v.Col.0_FLT_Alight.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Col.0_FLT_dark.,Log2fc_.Col.0.PhyD_FLT_dark.v.Col.0_FLT_dark.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Col.0_GC_Alight.,Log2fc_.Col.0.PhyD_FLT_dark.v.Col.0_GC_Alight.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Col.0_GC_dark.,Log2fc_.Col.0.PhyD_FLT_dark.v.Col.0_GC_dark.
AT5G40850,UPM1,0.0587936,-0.2936931,-0.757573,0.3790426,-0.5606265,0.4317202,-0.03153936,-0.3524867,-0.8163667,0.320249,-0.6194201,0.3729266,-0.09033296,0.1176837,0.05889015,0.3785825,0.3197889,-0.1851238,-0.2439174,-0.0739407,-0.1327343
AT5G41210,ATGSTT1,0.3345759,0.1153887,0.1428067,0.08740029,0.6591578,0.3516064,0.3543411,-0.2191872,-0.1917691,-0.2471756,0.3245819,0.01703054,0.01976526,0.1954607,-0.1391152,-0.0042461,-0.3388219,-0.1931709,-0.5277467,0.2721006,-0.06247526
AT5G42180,PER64,1.466667,0.3154223,-0.7040738,0.3474674,0.2774904,0.9612922,0.9865371,-1.151244,-2.17074,-1.119199,-1.189176,-0.5053744,-0.4801295,0.6490518,-0.8176148,0.851652,-0.6150146,1.347599,-0.1190677,1.047503,-0.4191639
AT5G43060,RD21B,0.166257,-0.000208354,0.01023362,0.7025116,0.8640871,0.8520295,0.7513616,-0.1664653,-0.1560234,0.5362546,0.6978301,0.6857725,0.5851046,-0.02754936,-0.1938064,-0.1304732,-0.2967302,0.0682843,-0.09797269,0.1247085,-0.04154848
AT5G43350,ATPT1,0.7238439,0.01700467,1.270323,0.6593062,2.43353,1.459952,3.702524,-0.7068392,0.5464788,-0.06453765,1.709687,0.7361086,2.978681,1.138649,0.4148054,1.463667,0.739823,0.5637746,-0.1600692,2.283804,1.55996
AT5G43700,ATAUX2-11,-0.4451171,-0.3257284,-0.3155929,-0.3210887,-0.2430897,-0.06245594,-0.06166544,0.1193887,0.1295242,0.1240284,0.2020274,0.3826612,0.3834517,-0.2976344,0.1474827,-0.3369115,0.1082056,-0.09005921,0.3550579,-0.2932537,0.1518634
AT5G44610,MAP18,0.662175,0.5415605,1.228259,-0.353639,-0.09824829,0.7520568,2.393704,-0.1206146,0.5660844,-1.015814,-0.7604233,0.08988174,1.731529,0.4911515,-0.1710236,0.3921146,-0.2700604,1.143975,0.4817999,2.198163,1.535988
AT5G44790,HMA7,0.4594333,-0.1168622,0.6190746,0.8541536,1.003976,0.2381675,1.22219,-0.5762955,0.1596413,0.3947203,0.5445425,-0.2212658,0.7627569,0.2873787,-0.1720545,0.9698043,0.510371,0.4034551,-0.05597815,0.5987164,0.1392831
AT5G47120,ATBI-1,0.2591752,0.3208285,0.3711891,-0.3826487,0.2281948,0.489139,0.4929818,0.0616533,0.1120139,-0.6418239,-0.03098035,0.2299638,0.2338066,0.07161188,-0.1875633,0.3275667,0.06839154,0.2321778,-0.02699741,0.6499501,0.3907749
AT5G48160,OBE2,0.06731654,0.3096157,0.9553567,1.003886,1.583848,0.7207869,1.694583,0.2422992,0.8880402,0.9365699,1.516532,0.6534704,1.627267,0.413007,0.3456904,0.6168269,0.5495104,0.6182841,0.5509676,0.6495191,0.5822026
AT5G48870,AtLSM5,-0.0810563,0.166791,-0.2584551,-0.4780163,-0.2843228,-0.3175649,-0.7519975,0.2478473,-0.1773988,-0.39696,-0.2032665,-0.2365086,-0.6709412,0.408335,0.4893913,-0.06630083,0.01475547,-0.4335377,-0.3524814,-0.1423029,-0.06124659
AT5G49450,AtbZIP1,1.06397,-0.02730196,3.018441,0.4063428,1.698885,0.8029535,4.057334,-1.091272,1.954471,-0.6576274,0.6349149,-0.2610167,2.993363,0.6014959,-0.4624743,0.4674885,-0.5964817,1.125775,0.0618045,1.892179,0.8282085
AT5G50375,CPI1,0.216193,0.08931233,-0.4446823,-0.5037555,-0.1576847,-0.1480361,-0.6054795,-0.1268807,-0.6608753,-0.7199485,-0.3738777,-0.3642291,-0.8216726,-0.1023946,-0.3185876,-0.4753008,-0.6914939,-0.38569,-0.601883,-0.129122,-0.345315
AT5G50920,ATHSP93-V,0.4681336,0.581017,1.099707,1.108708,0.9422736,0.6639601,0.9243902,0.1128834,0.631573,0.6405742,0.47414,0.1958265,0.4562566,0.2616141,-0.2065194,0.7933492,0.3252156,0.7084411,0.2403075,0.7628921,0.2947585
AT5G53160,PYL8,0.1512228,-0.2503585,0.3301567,0.3618824,0.2838775,0.01333481,0.3590547,-0.4015813,0.1789338,0.2106596,0.1326546,-0.137888,0.2078319,0.0051667,-0.1460561,0.2997669,0.1485441,-0.1881514,-0.3393743,0.2344385,0.08321568
AT5G53450,ORG1,0.5380106,0.317116,0.292664,0.3080756,-0.7782824,-0.01120604,-0.08720274,-0.2208946,-0.2453466,-0.229935,-1.316293,-0.5492167,-0.6252134,1.066166,0.528155,0.1772654,-0.3607452,1.745065,1.207055,-0.0415764,-0.579587
AT5G54160,ATOMT1,0.8056654,-0.2544465,-0.4368066,-0.7420531,-0.5104768,-0.2048868,0.514521,-1.060112,-1.242472,-1.547719,-1.316142,-1.010552,-0.2911444,0.1409054,-0.66476,0.1822947,-0.6233707,-0.1142881,-0.9199535,0.0467449,-0.7589205
AT5G55300,MGO1,-0.225693,-0.04420809,0.1273925,0.0601664,-0.01760133,-0.1870103,-0.1887423,0.1814849,0.3530855,0.2858594,0.2080917,0.03868272,0.03695069,-0.1325999,0.09309307,-0.1131261,0.1125669,-0.1928774,0.03281555,-0.1600305,0.06566245
AT5G56760,ATSERAT1;1,0.5084649,-0.3279617,0.5607978,0.5241474,0.8980401,0.3335648,1.205504,-0.8364266,0.05233295,0.01568251,0.3895752,-0.1749001,0.6970387,0.2140812,-0.2943837,0.6841113,0.1756464,-0.4412898,-0.9497547,0.6600827,0.1516178
AT5G56870,BGAL4,2.972489,-0.03797481,2.464743,0.6884863,2.052648,0.8511781,4.001081,-3.010464,-0.5077461,-2.284003,-0.919841,-2.121311,1.028592,0.990542,-1.981947,2.307164,-0.6653251,1.453597,-1.518892,4.017993,1.045504
AT5G57870,eIFiso4G1,-0.2915124,-0.1503297,-0.4237651,0.04742281,-0.4340182,-0.190047,-0.7142781,0.1411827,-0.1322527,0.3389352,-0.1425058,0.1014654,-0.4227657,-0.3450988,-0.05358639,-0.2549924,0.03652006,-0.0473106,0.2442018,-0.4957944,-0.2042819
AT5G59090,ATSBT4.12,0.8389926,-0.3778745,-0.2800075,0.4291194,-0.02579854,-0.3339595,-0.6062658,-1.216867,-1.119,-0.4098731,-0.8647911,-1.172952,-1.445258,-0.4259511,-1.264944,0.3625238,-0.4764688,0.2423067,-0.5966858,-0.3579921,-1.196985
AT5G59890,ADF4,0.157178,0.008681892,0.2130151,-0.2433656,0.05571606,0.01805208,0.2946133,-0.1484961,0.05583708,-0.4005436,-0.1014619,-0.1391259,0.1374353,0.2635882,0.1064102,0.2471434,0.08996541,-0.2904025,-0.4475805,0.2973625,0.1401845
AT5G60200,TMO6,-0.8353329,-0.2774651,0.5853242,-0.1139842,-0.1387957,-0.05557355,0.1941678,0.5578678,1.420657,0.7213487,0.6965372,0.7797593,1.029501,-0.1092444,0.7260885,-0.1716039,0.663729,0.00822488,0.8435578,-0.5573859,0.277947
AT5G60620,GPAT9,0.1661197,0.01396971,0.2121189,0.06497154,0.2650228,0.163818,0.5176437,-0.15215,0.04599921,-0.1011481,0.09890311,-0.002301694,0.351524,0.1671685,0.001048787,0.1601124,-0.006007296,0.07438322,-0.09173645,0.2134486,0.04732894
AT5G60920,COB,0.04119482,-0.1622584,-0.2985182,-0.1921338,-0.06631375,-0.09165344,0.02099676,-0.2034532,-0.339713,-0.2333286,-0.1075086,-0.1328483,-0.02019806,-0.142095,-0.1832898,-0.3894077,-0.4306025,-0.1152629,-0.1564577,0.04319123,0.001996409
AT5G60950,COBL5,-0.1083486,-0.4601369,-0.5207126,-0.649669,-0.02152805,-0.5711988,-0.04281963,-0.3517883,-0.412364,-0.5413204,0.08682052,-0.4628503,0.06552894,-0.393601,-0.2852524,-0.5206568,-0.4123082,-0.3877488,-0.2794002,0.2596292,0.3679778
AT5G63030,GRXC1,0.5027357,0.3155452,1.287017,0.5779081,1.278549,1.072304,1.283004,-0.1871905,0.7842812,0.07517233,0.7758128,0.5695682,0.7802686,0.4688655,-0.03387027,0.5270885,0.02435279,0.7700693,0.2673336,1.435251,0.9325149
AT5G63660,LCR74,0.00669493,0.5505343,-0.09576413,-1.417461,-1.425568,-1.197768,-1.221898,0.5438394,-0.1024591,-1.424156,-1.432263,-1.204463,-1.228593,0.8699353,0.8632404,-0.0169033,-0.02359823,-0.08885576,-0.09555069,0.3638632,0.3571683
AT5G64200,At-SC35,-0.3839301,-0.1046958,-0.1852423,-0.2502263,-0.4526518,-0.2868621,-0.4878241,0.2792343,0.1986878,0.1337038,-0.06872169,0.09706797,-0.103894,-0.02303989,0.3608902,-0.1572386,0.2266914,-0.1823126,0.2016175,-0.4244786,-0.04054848
AT5G64260,EXL2,0.6183918,-0.5196224,0.6973796,-0.1175613,0.8223975,0.380618,1.671044,-1.138014,0.0789878,-0.7359531,0.2040057,-0.2377738,1.052652,-0.149288,-0.7676798,0.08472408,-0.5336677,0.414183,-0.2042088,0.723215,0.1048231
AT5G65050,AGL31,-0.3476131,-0.2423577,0.1541775,1.086687,1.052412,1.401439,1.36639,0.1052554,0.5017906,1.4343,1.400025,1.749052,1.714003,0.2933242,0.6409373,0.127699,0.4753122,0.2176097,0.5652229,-0.03160838,0.3160048
AT5G65480,CCI1,0.4184576,0.02662081,0.6936357,0.1322047,0.586011,0.6130458,1.827952,-0.3918367,0.2751782,-0.2862529,0.1675534,0.1945882,1.409494,0.505067,0.08660945,0.7251886,0.306731,-0.01978186,-0.4382394,1.075674,0.6572162
AT5G65700,BAM1,-0.7094893,-0.1198239,-0.03691396,0.7776016,0.05825163,-0.3300947,-0.04833618,0.5896654,0.6725753,1.487091,0.7677409,0.3793946,0.6611531,-0.4689824,0.2405068,-0.3686098,0.3408795,-0.08020798,0.6292813,-0.7876578,-0.07816855
AT5G66040,STR16,1.328105,-0.2285119,1.534537,-0.03550581,1.502904,1.084325,3.453005,-1.556617,0.2064323,-1.363611,0.1747992,-0.2437802,2.1249,1.245221,-0.08288433,1.176049,-0.1520556,0.4570958,-0.8710091,2.566988,1.238883
AT5G66170,STR18,-0.1511724,1.72628,2.687025,0.5010531,2.200685,2.102159,2.071881,1.877452,2.838197,0.6522254,2.351857,2.253331,2.223053,0.9944256,1.145598,1.61885,1.770022,2.481643,2.632815,2.683219,2.834392
AT5G66390,PRX72,1.824767,0.6757682,-0.3500197,0.8614019,0.8728372,1.340615,1.046912,-1.148999,-2.174787,-0.9633652,-0.9519299,-0.4841525,-0.7778548,0.5036273,-1.32114,0.813841,-1.010926,1.89625,0.07148263,1.065453,-0.7593139
AT5G67320,HOS15,-0.3368302,-0.311223,0.02610612,-0.2799097,-0.2639605,-0.1635381,-0.4234305,0.02560721,0.3629364,0.05692057,0.07286973,0.1732922,-0.0866003,0.03577315,0.3726034,-0.1382263,0.1986039,-0.006884723,0.3299455,-0.2592179,0.07761231
ATCG00170,RPOC2,-0.7478107,0.1132623,-0.3263694,0.0208679,-0.6918549,-0.4644542,-1.11257,0.861073,0.4214413,0.7686786,0.05595584,0.2833565,-0.3647589,0.04575757,0.7935683,0.07893785,0.8267486,0.142759,0.8905697,-0.880712,-0.1329013
ATCG00740,RPOA,-1.073822,-0.1073671,-0.3057451,0.1252028,-0.4252975,-0.338571,-0.6803741,0.966455,0.768077,1.199025,0.6485247,0.7352512,0.3934481,-0.3200337,0.7537885,0.115847,1.189669,-0.0105434,1.063279,-0.9296744,0.1441478
ATCG00830,RPL2.1,-0.9284411,-0.05544636,-0.1699459,0.4603478,-0.3693301,-0.4814349,-0.7807397,0.8729947,0.7584951,1.388789,0.5591109,0.4470062,0.1477014,-0.1152162,0.8132249,0.4264538,1.354895,-0.1328316,0.7956094,-0.8444725,0.08396856
ATMG01190,ATP1,-0.716724,0.0429518,0.151637,0.06295654,-0.30351,-0.139914,-0.7375229,0.7596758,0.868361,0.7796805,0.413214,0.57681,-0.02079886,-0.3463634,0.3703606,0.3281727,1.044897,0.3469661,1.06369,-0.1740593,0.5426647
