"","WS_c1.which.mclass....6...1."
"339","AT5G00880"
"340","AT5G01075"
"341","AT5G01180"
"342","AT5G02515"
"343","AT5G03120"
"344","AT5G04190"
"345","AT5G04230"
"346","AT5G06385"
"347","AT5G06790"
"348","AT5G07180"
"349","AT5G07690"
"350","AT5G07700"
"351","AT5G08070"
"352","AT5G08275"
"353","AT5G08760"
"354","AT5G10250"
"355","AT5G10760"
"356","AT5G12020"
"357","AT5G12030"
"358","AT5G13170"
"359","AT5G13320"
"360","AT5G14410"
"361","AT5G15310"
"362","AT5G15500"
"363","AT5G18030"
"364","AT5G18080"
"365","AT5G18430"
"366","AT5G18600"
"367","AT5G19580"
"368","AT5G20740"
"369","AT5G20935"
"370","AT5G22300"
"371","AT5G22460"
"372","AT5G22860"
"373","AT5G24200"
"374","AT5G24420"
"375","AT5G24660"
"376","AT5G25040"
"377","AT5G25840"
"378","AT5G26200"
"379","AT5G27360"
"380","AT5G28030"
"381","AT5G33370"
"382","AT5G35480"
"383","AT5G35490"
"384","AT5G38120"
"385","AT5G39210"
"386","AT5G41750"
"387","AT5G41900"
"388","AT5G42680"
"389","AT5G43440"
"390","AT5G44420"
"391","AT5G44580"
"392","AT5G44620"
"393","AT5G45830"
"394","AT5G45950"
"395","AT5G46240"
"396","AT5G46690"
"397","AT5G46880"
"398","AT5G47380"
"399","AT5G47590"
"400","AT5G47610"
"401","AT5G47900"
"402","AT5G48490"
"403","AT5G49330"
"404","AT5G50335"
"405","AT5G50790"
"406","AT5G50915"
"407","AT5G52860"
"408","AT5G53210"
"409","AT5G53486"
"410","AT5G54585"
"411","AT5G54610"
"412","AT5G54630"
"413","AT5G54710"
"414","AT5G55570"
"415","AT5G56810"
"416","AT5G57760"
"417","AT5G58310"
"418","AT5G59130"
"419","AT5G60880"
"420","AT5G60970"
"421","AT5G61160"
"422","AT5G61270"
"423","AT5G61520"
"424","AT5G62230"
"425","AT5G62730"
"426","AT5G64770"
"427","AT5G66520"
"428","AT5G66740"
"429","ATCG00420"
"430","ATCG00430"
