"","WS_FLT_c1.which.mclass....5...1."
"1","AT1G01020"
"2","AT1G01030"
"3","AT1G01180"
"4","AT1G01340"
"5","AT1G01448"
"6","AT1G01520"
"7","AT1G01600"
"8","AT1G01670"
"9","AT1G01690"
"10","AT1G01730"
"11","AT1G01740"
"12","AT1G01780"
"13","AT1G02050"
"14","AT1G02060"
"15","AT1G02160"
"16","AT1G02335"
"17","AT1G02680"
"18","AT1G02740"
"19","AT1G02850"
"20","AT1G02860"
"21","AT1G02970"
"22","AT1G03055"
"23","AT1G03100"
"24","AT1G03200"
"25","AT1G03270"
"26","AT1G03300"
"27","AT1G03410"
"28","AT1G03470"
"29","AT1G03495"
"30","AT1G03750"
"31","AT1G03760"
"32","AT1G03770"
"33","AT1G03940"
"34","AT1G03950"
"35","AT1G04047"
"36","AT1G04070"
"37","AT1G04077"
"38","AT1G04347"
"39","AT1G04445"
"40","AT1G04477"
"41","AT1G04487"
"42","AT1G04643"
"43","AT1G04647"
"44","AT1G04730"
"45","AT1G04977"
"46","AT1G05000"
"47","AT1G05020"
"48","AT1G05090"
"49","AT1G05300"
"50","AT1G05330"
"51","AT1G05397"
"52","AT1G05453"
"53","AT1G05750"
"54","AT1G05820"
"55","AT1G05937"
"56","AT1G05970"
"57","AT1G05977"
"58","AT1G06050"
"59","AT1G06143"
"60","AT1G06160"
"61","AT1G06173"
"62","AT1G06423"
"63","AT1G06450"
"64","AT1G06500"
"65","AT1G06515"
"66","AT1G06620"
"67","AT1G06710"
"68","AT1G06740"
"69","AT1G06753"
"70","AT1G06787"
"71","AT1G07020"
"72","AT1G07050"
"73","AT1G07175"
"74","AT1G07477"
"75","AT1G07615"
"76","AT1G07620"
"77","AT1G07740"
"78","AT1G07880"
"79","AT1G08003"
"80","AT1G08050"
"81","AT1G08300"
"82","AT1G08315"
"83","AT1G08317"
"84","AT1G08390"
"85","AT1G08590"
"86","AT1G08592"
"87","AT1G08630"
"88","AT1G08657"
"89","AT1G08710"
"90","AT1G08810"
"91","AT1G08840"
"92","AT1G08845"
"93","AT1G08940"
"94","AT1G09040"
"95","AT1G09050"
"96","AT1G09176"
"97","AT1G09195"
"98","AT1G09297"
"99","AT1G09320"
"100","AT1G09450"
"101","AT1G09470"
"102","AT1G09627"
"103","AT1G09710"
"104","AT1G09783"
"105","AT1G09800"
"106","AT1G09815"
"107","AT1G09847"
"108","AT1G09853"
"109","AT1G10280"
"110","AT1G10380"
"111","AT1G10480"
"112","AT1G10657"
"113","AT1G10865"
"114","AT1G11000"
"115","AT1G11180"
"116","AT1G11210"
"117","AT1G11320"
"118","AT1G11380"
"119","AT1G11420"
"120","AT1G11490"
"121","AT1G11760"
"122","AT1G11940"
"123","AT1G12040"
"124","AT1G12060"
"125","AT1G12210"
"126","AT1G12211"
"127","AT1G12220"
"128","AT1G12300"
"129","AT1G12450"
"130","AT1G12480"
"131","AT1G12530"
"132","AT1G12560"
"133","AT1G12710"
"134","AT1G12750"
"135","AT1G12845"
"136","AT1G12970"
"137","AT1G13100"
"138","AT1G13195"
"139","AT1G13470"
"140","AT1G13600"
"141","AT1G13630"
"142","AT1G13670"
"143","AT1G13780"
"144","AT1G13790"
"145","AT1G13910"
"146","AT1G13950"
"147","AT1G14040"
"148","AT1G14060"
"149","AT1G14130"
"150","AT1G14170"
"151","AT1G14180"
"152","AT1G14500"
"153","AT1G14520"
"154","AT1G14530"
"155","AT1G14880"
"156","AT1G15215"
"157","AT1G15220"
"158","AT1G15870"
"159","AT1G15880"
"160","AT1G16060"
"161","AT1G16070"
"162","AT1G16110"
"163","AT1G16220"
"164","AT1G16330"
"165","AT1G16430"
"166","AT1G16445"
"167","AT1G16500"
"168","AT1G16540"
"169","AT1G16590"
"170","AT1G16650"
"171","AT1G16930"
"172","AT1G17240"
"173","AT1G17250"
"174","AT1G17255"
"175","AT1G17270"
"176","AT1G17285"
"177","AT1G17410"
"178","AT1G17460"
"179","AT1G17480"
"180","AT1G17490"
"181","AT1G17590"
"182","AT1G17615"
"183","AT1G17744"
"184","AT1G17750"
"185","AT1G17920"
"186","AT1G18335"
"187","AT1G18340"
"188","AT1G18390"
"189","AT1G18560"
"190","AT1G18680"
"191","AT1G18690"
"192","AT1G18750"
"193","AT1G19010"
"194","AT1G19310"
"195","AT1G19480"
"196","AT1G19490"
"197","AT1G19540"
"198","AT1G19970"
"199","AT1G19990"
"200","AT1G20030"
"201","AT1G20460"
"202","AT1G20490"
"203","AT1G20610"
"204","AT1G20720"
"205","AT1G20816"
"206","AT1G20880"
"207","AT1G21090"
"208","AT1G21150"
"209","AT1G21280"
"210","AT1G21340"
"211","AT1G22030"
"212","AT1G22160"
"213","AT1G22170"
"214","AT1G22180"
"215","AT1G22330"
"216","AT1G22510"
"217","AT1G22570"
"218","AT1G22640"
"219","AT1G22670"
"220","AT1G22740"
"221","AT1G22880"
"222","AT1G23000"
"223","AT1G23220"
"224","AT1G23340"
"225","AT1G23460"
"226","AT1G23850"
"227","AT1G23880"
"228","AT1G24145"
"229","AT1G24147"
"230","AT1G24265"
"231","AT1G24330"
"232","AT1G24440"
"233","AT1G24450"
"234","AT1G24575"
"235","AT1G24620"
"236","AT1G24625"
"237","AT1G25250"
"238","AT1G25370"
"239","AT1G25500"
"240","AT1G26100"
"241","AT1G26260"
"242","AT1G26520"
"243","AT1G26540"
"244","AT1G26660"
"245","AT1G26700"
"246","AT1G26730"
"247","AT1G26870"
"248","AT1G26945"
"249","AT1G26960"
"250","AT1G27060"
"251","AT1G27410"
"252","AT1G27740"
"253","AT1G28230"
"254","AT1G28390"
"255","AT1G28540"
"256","AT1G28550"
"257","AT1G28760"
"258","AT1G29025"
"259","AT1G29060"
"260","AT1G29240"
"261","AT1G29300"
"262","AT1G29330"
"263","AT1G29430"
"264","AT1G29440"
"265","AT1G29510"
"266","AT1G29520"
"267","AT1G29630"
"268","AT1G29710"
"269","AT1G29840"
"270","AT1G30010"
"271","AT1G30040"
"272","AT1G30282"
"273","AT1G30420"
"274","AT1G30500"
"275","AT1G30650"
"276","AT1G30870"
"277","AT1G30900"
"278","AT1G30960"
"279","AT1G31010"
"280","AT1G31020"
"281","AT1G31335"
"282","AT1G31350"
"283","AT1G31690"
"284","AT1G31814"
"285","AT1G31835"
"286","AT1G32120"
"287","AT1G32170"
"288","AT1G32180"
"289","AT1G32690"
"290","AT1G32730"
"291","AT1G32740"
"292","AT1G32780"
"293","AT1G32860"
"294","AT1G33610"
"295","AT1G33700"
"296","AT1G33770"
"297","AT1G34120"
"298","AT1G34180"
"299","AT1G34200"
"300","AT1G34270"
"301","AT1G35180"
"302","AT1G35230"
"303","AT1G35515"
"304","AT1G43160"
"305","AT1G43790"
"306","AT1G44050"
"307","AT1G44120"
"308","AT1G44180"
"309","AT1G44350"
"310","AT1G44780"
"311","AT1G44970"
"312","AT1G45050"
"313","AT1G45170"
"314","AT1G45191"
"315","AT1G45231"
"316","AT1G45233"
"317","AT1G45248"
"318","AT1G47265"
"319","AT1G47270"
"320","AT1G47278"
"321","AT1G47790"
"322","AT1G47820"
"323","AT1G47960"
"324","AT1G48175"
"325","AT1G48270"
"326","AT1G48310"
"327","AT1G48380"
"328","AT1G48510"
"329","AT1G48590"
"330","AT1G48800"
"331","AT1G48880"
"332","AT1G48960"
"333","AT1G49130"
"334","AT1G49170"
"335","AT1G49200"
"336","AT1G49320"
"337","AT1G49350"
"338","AT1G49520"
"339","AT1G49560"
"340","AT1G49630"
"341","AT1G49700"
"342","AT1G50000"
"343","AT1G50040"
"344","AT1G50180"
"345","AT1G50270"
"346","AT1G50700"
"347","AT1G50732"
"348","AT1G50745"
"349","AT1G50950"
"350","AT1G51080"
"351","AT1G51140"
"352","AT1G51170"
"353","AT1G51390"
"354","AT1G51405"
"355","AT1G51430"
"356","AT1G51440"
"357","AT1G51460"
"358","AT1G51645"
"359","AT1G51740"
"360","AT1G51790"
"361","AT1G51840"
"362","AT1G51990"
"363","AT1G52040"
"364","AT1G52060"
"365","AT1G52140"
"366","AT1G52155"
"367","AT1G52260"
"368","AT1G52520"
"369","AT1G52550"
"370","AT1G52620"
"371","AT1G52880"
"372","AT1G53025"
"373","AT1G53110"
"374","AT1G53250"
"375","AT1G53700"
"376","AT1G53870"
"377","AT1G54110"
"378","AT1G54140"
"379","AT1G54200"
"380","AT1G54250"
"381","AT1G54470"
"382","AT1G54575"
"383","AT1G54650"
"384","AT1G54960"
"385","AT1G55040"
"386","AT1G55080"
"387","AT1G55170"
"388","AT1G55200"
