"","WS_FLT_c1.which.mclass....4...1."
"385","AT1G57700"
"386","AT1G57765"
"387","AT1G57980"
"388","AT1G58235"
"389","AT1G58602"
"390","AT1G59218"
"391","AT1G59600"
"392","AT1G59740"
"393","AT1G59860"
"394","AT1G59980"
"395","AT1G60080"
"396","AT1G60260"
"397","AT1G60430"
"398","AT1G60670"
"399","AT1G60690"
"400","AT1G61180"
"401","AT1G61240"
"402","AT1G61260"
"403","AT1G61300"
"404","AT1G61370"
"405","AT1G61640"
"406","AT1G61980"
"407","AT1G62050"
"408","AT1G62290"
"409","AT1G62310"
"410","AT1G62360"
"411","AT1G62422"
"412","AT1G62430"
"413","AT1G62730"
"414","AT1G62790"
"415","AT1G62810"
"416","AT1G62820"
"417","AT1G62970"
"418","AT1G63120"
"419","AT1G63130"
"420","AT1G63240"
"421","AT1G63300"
"422","AT1G63420"
"423","AT1G63460"
"424","AT1G63480"
"425","AT1G63540"
"426","AT1G63740"
"427","AT1G63840"
"428","AT1G63900"
"429","AT1G64105"
"430","AT1G64220"
"431","AT1G64450"
"432","AT1G64590"
"433","AT1G64618"
"434","AT1G64620"
"435","AT1G64840"
"436","AT1G65020"
"437","AT1G65030"
"438","AT1G65040"
"439","AT1G65310"
"440","AT1G65420"
"441","AT1G65470"
"442","AT1G65483"
"443","AT1G65560"
"444","AT1G65700"
"445","AT1G65790"
"446","AT1G65845"
"447","AT1G65870"
"448","AT1G66080"
"449","AT1G66400"
"450","AT1G66420"
"451","AT1G66510"
"452","AT1G67050"
"453","AT1G67170"
"454","AT1G67190"
"455","AT1G67300"
"456","AT1G67320"
"457","AT1G67500"
"458","AT1G67510"
"459","AT1G67590"
"460","AT1G67690"
"461","AT1G67800"
"462","AT1G67850"
"463","AT1G67865"
"464","AT1G67940"
"465","AT1G67960"
"466","AT1G67990"
"467","AT1G68080"
"468","AT1G68160"
"469","AT1G68185"
"470","AT1G68310"
"471","AT1G68650"
"472","AT1G68680"
"473","AT1G68730"
"474","AT1G68810"
"475","AT1G68940"
"476","AT1G68980"
"477","AT1G69170"
"478","AT1G69270"
"479","AT1G69330"
"480","AT1G69370"
"481","AT1G69450"
"482","AT1G69680"
"483","AT1G69720"
"484","AT1G69750"
"485","AT1G69980"
"486","AT1G70300"
"487","AT1G70340"
"488","AT1G70350"
"489","AT1G70590"
"490","AT1G70750"
"491","AT1G70985"
"492","AT1G71130"
"493","AT1G71170"
"494","AT1G71180"
"495","AT1G71190"
"496","AT1G71310"
"497","AT1G71460"
"498","AT1G71697"
"499","AT1G71780"
"500","AT1G71790"
"501","AT1G71800"
"502","AT1G71830"
"503","AT1G71850"
"504","AT1G71920"
"505","AT1G71950"
"506","AT1G71970"
"507","AT1G72020"
"508","AT1G72175"
"509","AT1G72190"
"510","AT1G72275"
"511","AT1G72310"
"512","AT1G72330"
"513","AT1G72420"
"514","AT1G72470"
"515","AT1G72630"
"516","AT1G72730"
"517","AT1G72790"
"518","AT1G72830"
"519","AT1G73350"
"520","AT1G73620"
"521","AT1G73740"
"522","AT1G73750"
"523","AT1G73760"
"524","AT1G73820"
"525","AT1G73875"
"526","AT1G74020"
"527","AT1G74170"
"528","AT1G74210"
"529","AT1G74340"
"530","AT1G74410"
"531","AT1G74680"
"532","AT1G74750"
"533","AT1G74860"
"534","AT1G74930"
"535","AT1G75020"
"536","AT1G75040"
"537","AT1G75120"
"538","AT1G75140"
"539","AT1G75230"
"540","AT1G75390"
"541","AT1G75540"
"542","AT1G75670"
"543","AT1G75730"
"544","AT1G75900"
"545","AT1G75980"
"546","AT1G76060"
"547","AT1G76120"
"548","AT1G76310"
"549","AT1G76380"
"550","AT1G76405"
"551","AT1G76440"
"552","AT1G76500"
"553","AT1G76710"
"554","AT1G77080"
"555","AT1G77240"
"556","AT1G77250"
"557","AT1G77280"
"558","AT1G77320"
"559","AT1G77350"
"560","AT1G77500"
"561","AT1G77620"
"562","AT1G77660"
"563","AT1G77690"
"564","AT1G77710"
"565","AT1G77720"
"566","AT1G77810"
"567","AT1G77850"
"568","AT1G77890"
"569","AT1G77920"
"570","AT1G78110"
"571","AT1G78170"
"572","AT1G78210"
"573","AT1G78540"
"574","AT1G78590"
"575","AT1G78650"
"576","AT1G78770"
"577","AT1G78790"
"578","AT1G78810"
"579","AT1G78960"
"580","AT1G79020"
"581","AT1G79260"
"582","AT1G79430"
"583","AT1G79470"
"584","AT1G79490"
"585","AT1G79520"
"586","AT1G79610"
"587","AT1G79620"
"588","AT1G79640"
"589","AT1G79660"
"590","AT1G79710"
"591","AT1G79880"
"592","AT1G80050"
"593","AT1G80210"
"594","AT1G80325"
"595","AT1G80370"
"596","AT1G80420"
"597","AT1G80510"
"598","AT1G80550"
"599","AT1G80630"
"600","AT1G80700"
"601","AT1G80810"
"602","AT1G80850"
"603","AT1G80940"
"604","AT2G01010"
"605","AT2G01150"
"606","AT2G01400"
"607","AT2G01460"
"608","AT2G01735"
"609","AT2G01755"
"610","AT2G01870"
"611","AT2G01930"
"612","AT2G02360"
"613","AT2G02400"
"614","AT2G02450"
"615","AT2G02470"
"616","AT2G02590"
"617","AT2G02730"
"618","AT2G02820"
"619","AT2G02910"
"620","AT2G02950"
"621","AT2G02960"
"622","AT2G02980"
"623","AT2G03270"
"624","AT2G03310"
"625","AT2G03530"
"626","AT2G03620"
"627","AT2G03667"
"628","AT2G03690"
"629","AT2G03760"
"630","AT2G03810"
"631","AT2G03870"
"632","AT2G04540"
"633","AT2G04620"
"634","AT2G04850"
"635","AT2G04890"
"636","AT2G05160"
"637","AT2G05250"
"638","AT2G05320"
"639","AT2G05590"
"640","AT2G05630"
"641","AT2G05755"
"642","AT2G05812"
"643","AT2G07015"
"644","AT2G07170"
"645","AT2G07692"
"646","AT2G08060"
"647","AT2G08445"
"648","AT2G11810"
"649","AT2G12400"
"650","AT2G13690"
"651","AT2G13790"
"652","AT2G13820"
"653","AT2G13840"
"654","AT2G14080"
"655","AT2G14530"
"656","AT2G14680"
"657","AT2G15000"
"658","AT2G15230"
"659","AT2G15270"
"660","AT2G15280"
"661","AT2G15570"
"662","AT2G15790"
"663","AT2G16250"
"664","AT2G16380"
"665","AT2G16390"
"666","AT2G16630"
"667","AT2G16650"
"668","AT2G16740"
"669","AT2G16770"
"670","AT2G16980"
"671","AT2G17030"
"672","AT2G17040"
"673","AT2G17280"
"674","AT2G17350"
"675","AT2G17370"
"676","AT2G17540"
"677","AT2G17640"
"678","AT2G17670"
"679","AT2G17710"
"680","AT2G17730"
"681","AT2G17880"
"682","AT2G17900"
"683","AT2G17970"
"684","AT2G18030"
"685","AT2G18170"
"686","AT2G18240"
"687","AT2G18245"
"688","AT2G18250"
"689","AT2G18328"
"690","AT2G18400"
"691","AT2G18410"
"692","AT2G18465"
"693","AT2G18560"
"694","AT2G18850"
"695","AT2G19260"
"696","AT2G19280"
"697","AT2G19340"
"698","AT2G19385"
"699","AT2G19450"
"700","AT2G19490"
"701","AT2G19670"
"702","AT2G19800"
"703","AT2G19810"
"704","AT2G20100"
"705","AT2G20310"
"706","AT2G20320"
"707","AT2G20410"
"708","AT2G20440"
"709","AT2G20490"
"710","AT2G20585"
"711","AT2G20635"
"712","AT2G20680"
"713","AT2G20825"
"714","AT2G20840"
"715","AT2G20940"
"716","AT2G21060"
"717","AT2G21090"
"718","AT2G21130"
"719","AT2G21185"
"720","AT2G21195"
"721","AT2G21500"
"722","AT2G21560"
"723","AT2G21590"
"724","AT2G21630"
"725","AT2G21710"
"726","AT2G22090"
"727","AT2G22100"
"728","AT2G22270"
"729","AT2G22425"
"730","AT2G22450"
"731","AT2G22640"
"732","AT2G22650"
"733","AT2G22900"
"734","AT2G23340"
"735","AT2G23370"
"736","AT2G23430"
"737","AT2G23690"
"738","AT2G23700"
"739","AT2G23830"
"740","AT2G23890"
"741","AT2G24260"
"742","AT2G24395"
"743","AT2G24490"
"744","AT2G24570"
"745","AT2G24610"
"746","AT2G24690"
"747","AT2G24830"
"748","AT2G24960"
"749","AT2G25420"
"750","AT2G25530"
"751","AT2G25570"
"752","AT2G25580"
"753","AT2G25625"
"754","AT2G25690"
"755","AT2G25737"
"756","AT2G25740"
"757","AT2G25880"
"758","AT2G25920"
"759","AT2G25950"
"760","AT2G25964"
"761","AT2G26000"
"762","AT2G26030"
"763","AT2G26070"
"764","AT2G26100"
"765","AT2G26180"
"766","AT2G26240"
"767","AT2G26270"
"768","AT2G26350"
"769","AT2G26580"
"770","AT2G26860"
"771","AT2G26870"
"772","AT2G26970"
"773","AT2G27200"
"774","AT2G27330"
"775","AT2G27370"
"776","AT2G27470"
"777","AT2G27490"
"778","AT2G27590"
"779","AT2G27775"
"780","AT2G27970"
"781","AT2G28060"
"782","AT2G28130"
"783","AT2G28200"
"784","AT2G28240"
"785","AT2G28360"
"786","AT2G28410"
"787","AT2G28430"
"788","AT2G28480"
"789","AT2G28760"
"790","AT2G29580"
"791","AT2G29730"
"792","AT2G29760"
"793","AT2G29900"
"794","AT2G29910"
"795","AT2G29990"
"796","AT2G30120"
"797","AT2G30230"
"798","AT2G30270"
"799","AT2G30280"
"800","AT2G30350"
"801","AT2G30360"
"802","AT2G30362"
"803","AT2G30575"
"804","AT2G30580"
"805","AT2G30780"
"806","AT2G30910"
"807","AT2G30930"
"808","AT2G31082"
"809","AT2G31190"
"810","AT2G31230"
"811","AT2G31300"
"812","AT2G31340"
"813","AT2G31580"
"814","AT2G31650"
"815","AT2G31710"
"816","AT2G31730"
"817","AT2G32100"
"818","AT2G32250"
"819","AT2G32290"
"820","AT2G32380"
"821","AT2G32390"
"822","AT2G32590"
"823","AT2G32880"
"824","AT2G32960"
"825","AT2G32980"
"826","AT2G33380"
"827","AT2G33390"
"828","AT2G33400"
"829","AT2G33480"
"830","AT2G33500"
"831","AT2G33510"
"832","AT2G33560"
"833","AT2G33580"
"834","AT2G33810"
"835","AT2G33815"
"836","AT2G33820"
"837","AT2G33990"
"838","AT2G34050"
"839","AT2G34060"
"840","AT2G34090"
"841","AT2G34380"
"842","AT2G34570"
"843","AT2G34670"
"844","AT2G34810"
"845","AT2G34840"
"846","AT2G35100"
"847","AT2G35340"
"848","AT2G35360"
"849","AT2G35605"
"850","AT2G35760"
"851","AT2G35795"
"852","AT2G35900"
"853","AT2G35930"
"854","AT2G36210"
"855","AT2G36305"
"856","AT2G36330"
"857","AT2G36420"
"858","AT2G36590"
"859","AT2G36680"
"860","AT2G37035"
"861","AT2G37100"
"862","AT2G37120"
"863","AT2G37130"
"864","AT2G37150"
"865","AT2G37330"
"866","AT2G37362"
"867","AT2G37585"
"868","AT2G37650"
"869","AT2G37680"
"870","AT2G38000"
"871","AT2G38050"
"872","AT2G38080"
"873","AT2G38110"
"874","AT2G38210"
"875","AT2G38370"
"876","AT2G38450"
"877","AT2G38480"
"878","AT2G38630"
"879","AT2G38640"
"880","AT2G38680"
"881","AT2G38730"
"882","AT2G38820"
"883","AT2G39050"
"884","AT2G39180"
"885","AT2G39360"
"886","AT2G39380"
"887","AT2G39400"
"888","AT2G39440"
"889","AT2G39550"
"890","AT2G39560"
"891","AT2G39795"
"892","AT2G40090"
"893","AT2G40190"
"894","AT2G40475"
"895","AT2G40520"
"896","AT2G40570"
"897","AT2G40630"
"898","AT2G40640"
"899","AT2G40815"
"900","AT2G41020"
"901","AT2G41050"
"902","AT2G41170"
"903","AT2G41190"
"904","AT2G41230"
"905","AT2G41340"
"906","AT2G41370"
"907","AT2G41490"
"908","AT2G41640"
"909","AT2G41705"
"910","AT2G41830"
"911","AT2G41870"
"912","AT2G41945"
"913","AT2G41990"
"914","AT2G42080"
"915","AT2G42120"
"916","AT2G42160"
"917","AT2G42170"
"918","AT2G42200"
"919","AT2G42240"
"920","AT2G42330"
"921","AT2G42540"
"922","AT2G42670"
"923","AT2G42800"
"924","AT2G42960"
"925","AT2G43110"
"926","AT2G43140"
"927","AT2G43200"
"928","AT2G43240"
"929","AT2G43260"
"930","AT2G43280"
"931","AT2G43320"
"932","AT2G43500"
"933","AT2G43540"
"934","AT2G43620"
"935","AT2G43780"
"936","AT2G43850"
"937","AT2G44020"
"938","AT2G44230"
"939","AT2G44255"
"940","AT2G44420"
"941","AT2G44440"
"942","AT2G44510"
"943","AT2G44840"
"944","AT2G44980"
"945","AT2G45100"
"946","AT2G45150"
"947","AT2G45460"
"948","AT2G45500"
"949","AT2G45510"
"950","AT2G45630"
"951","AT2G45690"
"952","AT2G45710"
"953","AT2G45720"
"954","AT2G45920"
"955","AT2G46000"
"956","AT2G46040"
"957","AT2G46270"
"958","AT2G46290"
"959","AT2G46310"
"960","AT2G46380"
"961","AT2G46390"
"962","AT2G46440"
"963","AT2G46530"
"964","AT2G46580"
"965","AT2G46620"
"966","AT2G46630"
"967","AT2G46680"
"968","AT2G46690"
"969","AT2G46700"
"970","AT2G46780"
"971","AT2G46870"
"972","AT2G46980"
"973","AT2G47020"
"974","AT2G47090"
"975","AT2G47230"
"976","AT2G47310"
"977","AT2G47350"
"978","AT2G47620"
"979","AT2G47640"
"980","AT2G47680"
"981","AT2G47935"
"982","AT2G48000"
"983","AT2G48010"
"984","AT3G01170"
"985","AT3G01175"
"986","AT3G01360"
"987","AT3G01400"
"988","AT3G01435"
"989","AT3G01710"
"990","AT3G01800"
"991","AT3G02030"
"992","AT3G02150"
"993","AT3G02210"
"994","AT3G02290"
"995","AT3G02410"
"996","AT3G02490"
"997","AT3G02495"
"998","AT3G02860"
"999","AT3G02875"
"1000","AT3G02920"
"1001","AT3G02930"
"1002","AT3G03010"
"1003","AT3G03060"
"1004","AT3G03200"
"1005","AT3G03220"
"1006","AT3G03270"
"1007","AT3G03310"
"1008","AT3G03320"
"1009","AT3G03470"
"1010","AT3G03500"
"1011","AT3G03520"
"1012","AT3G03550"
"1013","AT3G03870"
"1014","AT3G03880"
"1015","AT3G04110"
"1016","AT3G04310"
"1017","AT3G04560"
"1018","AT3G04640"
"1019","AT3G04750"
"1020","AT3G05130"
"1021","AT3G05230"
"1022","AT3G05320"
"1023","AT3G05330"
"1024","AT3G05345"
"1025","AT3G05370"
"1026","AT3G05510"
"1027","AT3G05580"
"1028","AT3G05630"
"1029","AT3G05640"
"1030","AT3G05650"
"1031","AT3G05700"
"1032","AT3G05810"
"1033","AT3G05932"
"1034","AT3G05990"
"1035","AT3G06030"
"1036","AT3G06035"
"1037","AT3G06240"
"1038","AT3G06270"
"1039","AT3G06870"
"1040","AT3G06920"
"1041","AT3G07030"
"1042","AT3G07040"
"1043","AT3G07060"
"1044","AT3G07200"
"1045","AT3G07210"
"1046","AT3G07370"
"1047","AT3G07440"
"1048","AT3G07550"
"1049","AT3G07690"
"1050","AT3G07785"
"1051","AT3G07870"
"1052","AT3G08505"
"1053","AT3G08620"
"1054","AT3G08630"
"1055","AT3G08910"
"1056","AT3G08950"
"1057","AT3G09030"
"1058","AT3G09360"
"1059","AT3G09370"
"1060","AT3G09520"
"1061","AT3G09540"
"1062","AT3G09800"
"1063","AT3G10070"
"1064","AT3G10080"
"1065","AT3G10210"
"1066","AT3G10250"
"1067","AT3G10300"
"1068","AT3G10500"
"1069","AT3G10572"
"1070","AT3G10630"
"1071","AT3G10870"
"1072","AT3G10930"
"1073","AT3G11030"
"1074","AT3G11100"
"1075","AT3G11110"
"1076","AT3G11160"
"1077","AT3G11270"
"1078","AT3G11320"
"1079","AT3G11415"
"1080","AT3G11420"
"1081","AT3G11470"
"1082","AT3G11500"
"1083","AT3G11520"
"1084","AT3G11530"
"1085","AT3G11650"
"1086","AT3G11690"
"1087","AT3G11720"
"1088","AT3G11890"
"1089","AT3G11950"
"1090","AT3G12100"
"1091","AT3G12340"
"1092","AT3G12550"
"1093","AT3G12650"
"1094","AT3G12685"
"1095","AT3G12860"
"1096","AT3G12870"
"1097","AT3G12940"
"1098","AT3G12990"
"1099","AT3G13050"
"1100","AT3G13190"
"1101","AT3G13224"
"1102","AT3G13310"
"1103","AT3G13380"
"1104","AT3G13400"
"1105","AT3G13480"
"1106","AT3G13550"
"1107","AT3G13790"
"1108","AT3G13810"
"1109","AT3G14000"
"1110","AT3G14080"
"1111","AT3G14130"
"1112","AT3G14430"
"1113","AT3G14570"
"1114","AT3G14910"
"1115","AT3G14960"
"1116","AT3G15070"
"1117","AT3G15080"
"1118","AT3G15140"
"1119","AT3G15290"
"1120","AT3G15460"
"1121","AT3G15760"
"1122","AT3G15770"
"1123","AT3G16010"
"1124","AT3G16410"
"1125","AT3G16730"
"1126","AT3G16740"
"1127","AT3G16860"
"1128","AT3G16870"
"1129","AT3G16920"
"1130","AT3G17070"
"1131","AT3G17300"
"1132","AT3G17590"
"1133","AT3G17611"
"1134","AT3G17640"
"1135","AT3G17670"
"1136","AT3G17830"
"1137","AT3G17860"
"1138","AT3G17910"
"1139","AT3G18100"
"1140","AT3G18310"
"1141","AT3G18350"
"1142","AT3G18760"
"1143","AT3G18770"
"1144","AT3G18800"
"1145","AT3G18850"
"1146","AT3G18910"
"1147","AT3G18930"
"1148","AT3G18960"
"1149","AT3G19020"
"1150","AT3G19150"
"1151","AT3G19360"
"1152","AT3G19400"
"1153","AT3G19650"
"1154","AT3G19790"
"1155","AT3G19895"
"1156","AT3G20070"
"1157","AT3G20080"
"1158","AT3G20120"
"1159","AT3G20130"
"1160","AT3G20170"
"1161","AT3G20280"
"1162","AT3G20430"
"1163","AT3G20620"
"1164","AT3G20780"
"1165","AT3G20810"
"1166","AT3G20890"
"1167","AT3G21100"
"1168","AT3G21260"
"1169","AT3G21270"
"1170","AT3G21280"
"1171","AT3G21295"
"1172","AT3G21350"
"1173","AT3G21360"
"1174","AT3G21610"
"1175","AT3G21740"
"1176","AT3G21770"
"1177","AT3G22180"
"1178","AT3G22231"
"1179","AT3G22430"
"1180","AT3G22565"
"1181","AT3G22680"
"1182","AT3G23080"
"1183","AT3G23100"
"1184","AT3G23160"
"1185","AT3G23210"
"1186","AT3G23325"
"1187","AT3G23480"
"1188","AT3G23550"
"1189","AT3G23790"
"1190","AT3G23830"
"1191","AT3G23880"
"1192","AT3G24000"
"1193","AT3G24010"
"1194","AT3G24070"
"1195","AT3G24150"
"1196","AT3G24520"
"1197","AT3G24670"
"1198","AT3G24770"
"1199","AT3G25110"
"1200","AT3G25545"
"1201","AT3G25580"
"1202","AT3G25600"
"1203","AT3G25710"
"1204","AT3G26210"
"1205","AT3G26360"
"1206","AT3G26395"
"1207","AT3G26410"
"1208","AT3G26640"
"1209","AT3G26690"
"1210","AT3G26850"
"1211","AT3G26910"
"1212","AT3G26920"
"1213","AT3G26932"
"1214","AT3G26990"
"1215","AT3G27190"
"1216","AT3G27340"
"1217","AT3G27360"
"1218","AT3G27470"
"1219","AT3G27540"
"1220","AT3G27560"
"1221","AT3G28030"
"1222","AT3G28100"
"1223","AT3G28345"
"1224","AT3G28635"
"1225","AT3G28950"
"1226","AT3G29075"
"1227","AT3G29630"
"1228","AT3G29810"
"1229","AT3G30841"
"1230","AT3G30842"
"1231","AT3G32940"
"1232","AT3G42150"
"1233","AT3G42630"
"1234","AT3G42640"
"1235","AT3G43210"
"1236","AT3G43440"
"1237","AT3G43700"
"1238","AT3G43920"
"1239","AT3G44280"
"1240","AT3G44320"
"1241","AT3G44380"
"1242","AT3G44400"
"1243","AT3G44730"
"1244","AT3G44820"
"1245","AT3G44850"
"1246","AT3G45040"
