"","WS_FLT_c1.which.mclass....1...1."
"604","AT1G67856"
"605","AT1G67870"
"606","AT1G67920"
"607","AT1G68030"
"608","AT1G68050"
"609","AT1G68120"
"610","AT1G68190"
"611","AT1G68200"
"612","AT1G68350"
"613","AT1G68360"
"614","AT1G68390"
"615","AT1G68500"
"616","AT1G68530"
"617","AT1G68560"
"618","AT1G68568"
"619","AT1G68590"
"620","AT1G68640"
"621","AT1G68830"
"622","AT1G68862"
"623","AT1G68872"
"624","AT1G68880"
"625","AT1G68910"
"626","AT1G69260"
"627","AT1G69280"
"628","AT1G69320"
"629","AT1G69430"
"630","AT1G69526"
"631","AT1G69588"
"632","AT1G69600"
"633","AT1G69620"
"634","AT1G69710"
"635","AT1G69740"
"636","AT1G69760"
"637","AT1G69830"
"638","AT1G70250"
"639","AT1G70320"
"640","AT1G70335"
"641","AT1G70360"
"642","AT1G70370"
"643","AT1G70410"
"644","AT1G70490"
"645","AT1G70500"
"646","AT1G70730"
"647","AT1G70740"
"648","AT1G70760"
"649","AT1G70770"
"650","AT1G70800"
"651","AT1G70940"
"652","AT1G70990"
"653","AT1G71000"
"654","AT1G71015"
"655","AT1G71050"
"656","AT1G71240"
"657","AT1G71400"
"658","AT1G71500"
"659","AT1G71520"
"660","AT1G71695"
"661","AT1G71770"
"662","AT1G71880"
"663","AT1G71910"
"664","AT1G71930"
"665","AT1G72150"
"666","AT1G72240"
"667","AT1G72250"
"668","AT1G72416"
"669","AT1G72520"
"670","AT1G72540"
"671","AT1G72650"
"672","AT1G72670"
"673","AT1G72720"
"674","AT1G72900"
"675","AT1G72920"
"676","AT1G72950"
"677","AT1G72960"
"678","AT1G73040"
"679","AT1G73066"
"680","AT1G73177"
"681","AT1G73230"
"682","AT1G73370"
"683","AT1G73500"
"684","AT1G73550"
"685","AT1G73660"
"686","AT1G73730"
"687","AT1G73810"
"688","AT1G73910"
"689","AT1G74050"
"690","AT1G74060"
"691","AT1G74260"
"692","AT1G74310"
"693","AT1G74370"
"694","AT1G74458"
"695","AT1G74540"
"696","AT1G74730"
"697","AT1G74900"
"698","AT1G74920"
"699","AT1G74940"
"700","AT1G74960"
"701","AT1G74970"
"702","AT1G75280"
"703","AT1G75330"
"704","AT1G75360"
"705","AT1G75380"
"706","AT1G75400"
"707","AT1G75490"
"708","AT1G75500"
"709","AT1G75690"
"710","AT1G75750"
"711","AT1G75785"
"712","AT1G75860"
"713","AT1G75880"
"714","AT1G75890"
"715","AT1G75950"
"716","AT1G76010"
"717","AT1G76030"
"718","AT1G76040"
"719","AT1G76100"
"720","AT1G76110"
"721","AT1G76160"
"722","AT1G76180"
"723","AT1G76190"
"724","AT1G76350"
"725","AT1G76450"
"726","AT1G76570"
"727","AT1G76650"
"728","AT1G76670"
"729","AT1G76680"
"730","AT1G76780"
"731","AT1G76790"
"732","AT1G76810"
"733","AT1G76930"
"734","AT1G76990"
"735","AT1G77138"
"736","AT1G77330"
"737","AT1G77490"
"738","AT1G77570"
"739","AT1G77580"
"740","AT1G77590"
"741","AT1G77600"
"742","AT1G77700"
"743","AT1G77760"
"744","AT1G77855"
"745","AT1G77940"
"746","AT1G78040"
"747","AT1G78080"
"748","AT1G78172"
"749","AT1G78300"
"750","AT1G78320"
"751","AT1G78570"
"752","AT1G78730"
"753","AT1G78820"
"754","AT1G78850"
"755","AT1G78865"
"756","AT1G79110"
"757","AT1G79230"
"758","AT1G79360"
"759","AT1G79410"
"760","AT1G79560"
"761","AT1G79600"
"762","AT1G79680"
"763","AT1G79750"
"764","AT1G79770"
"765","AT1G79830"
"766","AT1G79850"
"767","AT1G79920"
"768","AT1G79930"
"769","AT1G79960"
"770","AT1G80070"
"771","AT1G80080"
"772","AT1G80200"
"773","AT1G80240"
"774","AT1G80300"
"775","AT1G80320"
"776","AT1G80410"
"777","AT1G80440"
"778","AT1G80540"
"779","AT1G80600"
"780","AT1G80820"
"781","AT2G01110"
"782","AT2G01140"
"783","AT2G01280"
"784","AT2G01300"
"785","AT2G01505"
"786","AT2G01540"
"787","AT2G01570"
"788","AT2G01660"
"789","AT2G01760"
"790","AT2G02010"
"791","AT2G02850"
"792","AT2G02990"
"793","AT2G03020"
"794","AT2G03090"
"795","AT2G03200"
"796","AT2G03380"
"797","AT2G03505"
"798","AT2G03730"
"799","AT2G03925"
"800","AT2G04050"
"801","AT2G04170"
"802","AT2G04295"
"803","AT2G04560"
"804","AT2G04700"
"805","AT2G04842"
"806","AT2G04860"
"807","AT2G05215"
"808","AT2G05220"
"809","AT2G05585"
"810","AT2G05620"
"811","AT2G05710"
"812","AT2G05790"
"813","AT2G05914"
"814","AT2G05915"
"815","AT2G05920"
"816","AT2G05990"
"817","AT2G05995"
"818","AT2G06002"
"819","AT2G06255"
"820","AT2G06435"
"821","AT2G06850"
"822","AT2G07050"
"823","AT2G07140"
"824","AT2G07325"
"825","AT2G07585"
"826","AT2G07698"
"827","AT2G07719"
"828","AT2G07725"
"829","AT2G07727"
"830","AT2G08425"
"831","AT2G08650"
"832","AT2G08750"
"833","AT2G08780"
"834","AT2G08865"
"835","AT2G09090"
"836","AT2G11225"
"837","AT2G13550"
"838","AT2G13560"
"839","AT2G14115"
"840","AT2G14560"
"841","AT2G14750"
"842","AT2G14775"
"843","AT2G14910"
"844","AT2G15050"
"845","AT2G15480"
"846","AT2G15490"
"847","AT2G15830"
"848","AT2G16500"
"849","AT2G16600"
"850","AT2G16660"
"851","AT2G16870"
"852","AT2G16990"
"853","AT2G17300"
"854","AT2G17360"
"855","AT2G17390"
"856","AT2G17770"
"857","AT2G17930"
"858","AT2G18050"
"859","AT2G18180"
"860","AT2G18210"
"861","AT2G18380"
"862","AT2G18440"
"863","AT2G18450"
"864","AT2G18470"
"865","AT2G18500"
"866","AT2G18680"
"867","AT2G18710"
"868","AT2G18720"
"869","AT2G18860"
"870","AT2G18969"
"871","AT2G18980"
"872","AT2G19160"
"873","AT2G19330"
"874","AT2G19480"
"875","AT2G19620"
"876","AT2G19650"
"877","AT2G19730"
"878","AT2G20190"
"879","AT2G20360"
"880","AT2G20420"
"881","AT2G20480"
"882","AT2G20550"
"883","AT2G20562"
"884","AT2G20570"
"885","AT2G20580"
"886","AT2G20610"
"887","AT2G20770"
"888","AT2G20860"
"889","AT2G20870"
"890","AT2G20880"
"891","AT2G20990"
"892","AT2G21045"
"893","AT2G21080"
"894","AT2G21160"
"895","AT2G21200"
"896","AT2G21350"
"897","AT2G21390"
"898","AT2G21450"
"899","AT2G21510"
"900","AT2G21640"
"901","AT2G21660"
"902","AT2G21800"
"903","AT2G21870"
"904","AT2G22070"
"905","AT2G22125"
"906","AT2G22140"
"907","AT2G22430"
"908","AT2G22610"
"909","AT2G22670"
"910","AT2G22800"
"911","AT2G22920"
"912","AT2G22990"
"913","AT2G23040"
"914","AT2G23050"
"915","AT2G23070"
"916","AT2G23090"
"917","AT2G23170"
"918","AT2G23300"
"919","AT2G23350"
"920","AT2G23540"
"921","AT2G23600"
"922","AT2G23670"
"923","AT2G23672"
"924","AT2G24040"
"925","AT2G24090"
"926","AT2G24100"
"927","AT2G24140"
"928","AT2G24190"
"929","AT2G24200"
"930","AT2G24550"
"931","AT2G24592"
"932","AT2G24600"
"933","AT2G24790"
"934","AT2G24820"
"935","AT2G24860"
"936","AT2G25080"
"937","AT2G25460"
"938","AT2G25470"
"939","AT2G25510"
"940","AT2G25540"
"941","AT2G25590"
"942","AT2G25970"
"943","AT2G26140"
"944","AT2G26250"
"945","AT2G26355"
"946","AT2G26520"
"947","AT2G26530"
"948","AT2G26690"
"949","AT2G26900"
"950","AT2G26910"
"951","AT2G26975"
"952","AT2G27080"
"953","AT2G27260"
"954","AT2G27402"
"955","AT2G27430"
"956","AT2G27510"
"957","AT2G27530"
"958","AT2G27600"
"959","AT2G27680"
"960","AT2G27690"
"961","AT2G27710"
"962","AT2G27720"
"963","AT2G27740"
"964","AT2G27830"
"965","AT2G27860"
"966","AT2G28040"
"967","AT2G28160"
"968","AT2G28290"
"969","AT2G28350"
"970","AT2G28420"
"971","AT2G28440"
"972","AT2G28870"
"973","AT2G28910"
"974","AT2G28950"
"975","AT2G29060"
"976","AT2G29080"
"977","AT2G29120"
"978","AT2G29130"
"979","AT2G29410"
"980","AT2G29440"
"981","AT2G29450"
"982","AT2G29550"
"983","AT2G29630"
"984","AT2G29650"
"985","AT2G29710"
"986","AT2G29740"
"987","AT2G29995"
"988","AT2G30040"
"989","AT2G30100"
"990","AT2G30110"
"991","AT2G30390"
"992","AT2G30395"
"993","AT2G30424"
"994","AT2G30440"
"995","AT2G30490"
"996","AT2G30620"
"997","AT2G30670"
"998","AT2G30820"
"999","AT2G30870"
"1000","AT2G30900"
"1001","AT2G30920"
"1002","AT2G30942"
"1003","AT2G30970"
"1004","AT2G31040"
"1005","AT2G31250"
"1006","AT2G31610"
"1007","AT2G31790"
"1008","AT2G31902"
"1009","AT2G31945"
"1010","AT2G31960"
"1011","AT2G32060"
"1012","AT2G32160"
"1013","AT2G32210"
"1014","AT2G32230"
"1015","AT2G32240"
"1016","AT2G32300"
"1017","AT2G32400"
"1018","AT2G32430"
"1019","AT2G32470"
"1020","AT2G32480"
"1021","AT2G32510"
"1022","AT2G32645"
"1023","AT2G32730"
"1024","AT2G32795"
"1025","AT2G32870"
"1026","AT2G32970"
"1027","AT2G32990"
"1028","AT2G33150"
"1029","AT2G33175"
"1030","AT2G33240"
"1031","AT2G33310"
"1032","AT2G33340"
"1033","AT2G33370"
"1034","AT2G33385"
"1035","AT2G33435"
"1036","AT2G33450"
"1037","AT2G33770"
"1038","AT2G33880"
"1039","AT2G34185"
"1040","AT2G34190"
"1041","AT2G34220"
"1042","AT2G34440"
"1043","AT2G34460"
"1044","AT2G34530"
"1045","AT2G34590"
"1046","AT2G34600"
"1047","AT2G34650"
"1048","AT2G34660"
"1049","AT2G34850"
"1050","AT2G34860"
"1051","AT2G34920"
"1052","AT2G34930"
"1053","AT2G34940"
"1054","AT2G34960"
"1055","AT2G34980"
"1056","AT2G35035"
"1057","AT2G35040"
"1058","AT2G35050"
"1059","AT2G35160"
"1060","AT2G35260"
"1061","AT2G35410"
"1062","AT2G35470"
"1063","AT2G35490"
"1064","AT2G35640"
"1065","AT2G35738"
"1066","AT2G35740"
"1067","AT2G35950"
"1068","AT2G36160"
"1069","AT2G36190"
"1070","AT2G36270"
"1071","AT2G36307"
"1072","AT2G36400"
"1073","AT2G36460"
"1074","AT2G36470"
"1075","AT2G36540"
"1076","AT2G36620"
"1077","AT2G36790"
"1078","AT2G36792"
"1079","AT2G36850"
"1080","AT2G36910"
"1081","AT2G36990"
"1082","AT2G37025"
"1083","AT2G37040"
"1084","AT2G37070"
"1085","AT2G37090"
"1086","AT2G37190"
"1087","AT2G37195"
"1088","AT2G37260"
"1089","AT2G37270"
"1090","AT2G37280"
"1091","AT2G37370"
"1092","AT2G37530"
"1093","AT2G37880"
"1094","AT2G37975"
"1095","AT2G37980"
"1096","AT2G38040"
"1097","AT2G38060"
"1098","AT2G38140"
"1099","AT2G38170"
"1100","AT2G38195"
"1101","AT2G38240"
"1102","AT2G38250"
"1103","AT2G38310"
"1104","AT2G38360"
"1105","AT2G38430"
"1106","AT2G38530"
"1107","AT2G38660"
"1108","AT2G38720"
"1109","AT2G38740"
"1110","AT2G38790"
"1111","AT2G38870"
"1112","AT2G39120"
"1113","AT2G39170"
"1114","AT2G39190"
"1115","AT2G39460"
"1116","AT2G39470"
"1117","AT2G39650"
"1118","AT2G39770"
"1119","AT2G40000"
"1120","AT2G40100"
"1121","AT2G40200"
"1122","AT2G40240"
"1123","AT2G40280"
"1124","AT2G40400"
"1125","AT2G40490"
"1126","AT2G40530"
"1127","AT2G40711"
"1128","AT2G40840"
"1129","AT2G40860"
"1130","AT2G41090"
"1131","AT2G41100"
"1132","AT2G41178"
"1133","AT2G41180"
"1134","AT2G41231"
"1135","AT2G41290"
"1136","AT2G41430"
"1137","AT2G41610"
"1138","AT2G41680"
"1139","AT2G41730"
"1140","AT2G41740"
"1141","AT2G41905"
"1142","AT2G42110"
"1143","AT2G42250"
"1144","AT2G42395"
"1145","AT2G42490"
"1146","AT2G42510"
"1147","AT2G42590"
"1148","AT2G42690"
"1149","AT2G42760"
"1150","AT2G42840"
"1151","AT2G42980"
"1152","AT2G43000"
"1153","AT2G43050"
"1154","AT2G43090"
"1155","AT2G43100"
"1156","AT2G43160"
"1157","AT2G43290"
"1158","AT2G43330"
"1159","AT2G43400"
"1160","AT2G43445"
"1161","AT2G43460"
"1162","AT2G43465"
"1163","AT2G43560"
"1164","AT2G43570"
"1165","AT2G43680"
"1166","AT2G43710"
"1167","AT2G43720"
"1168","AT2G43750"
"1169","AT2G43760"
"1170","AT2G43890"
"1171","AT2G43900"
"1172","AT2G43910"
"1173","AT2G44060"
"1174","AT2G44100"
"1175","AT2G44120"
"1176","AT2G44160"
"1177","AT2G44300"
"1178","AT2G44490"
"1179","AT2G44570"
"1180","AT2G44650"
"1181","AT2G44690"
"1182","AT2G44798"
"1183","AT2G44800"
"1184","AT2G44850"
"1185","AT2G44930"
"1186","AT2G45135"
"1187","AT2G45220"
"1188","AT2G45470"
"1189","AT2G45530"
"1190","AT2G45570"
"1191","AT2G45740"
"1192","AT2G45800"
"1193","AT2G45880"
"1194","AT2G45900"
"1195","AT2G45950"
"1196","AT2G46150"
"1197","AT2G46192"
"1198","AT2G46280"
"1199","AT2G46340"
"1200","AT2G46400"
"1201","AT2G46590"
"1202","AT2G46830"
"1203","AT2G47050"
"1204","AT2G47070"
"1205","AT2G47110"
"1206","AT2G47170"
"1207","AT2G47240"
"1208","AT2G47360"
"1209","AT2G47390"
"1210","AT2G47450"
"1211","AT2G47510"
"1212","AT2G47590"
"1213","AT2G47610"
"1214","AT2G47780"
"1215","AT2G47920"
"1216","AT2G47940"
"1217","AT2G48075"
"1218","AT3G01015"
"1219","AT3G01060"
"1220","AT3G01210"
"1221","AT3G01280"
"1222","AT3G01420"
"1223","AT3G01540"
"1224","AT3G01590"
"1225","AT3G01895"
"1226","AT3G01910"
"1227","AT3G01930"
"1228","AT3G01970"
"1229","AT3G01990"
"1230","AT3G02020"
"1231","AT3G02080"
"1232","AT3G02260"
"1233","AT3G02360"
"1234","AT3G02450"
"1235","AT3G02535"
"1236","AT3G02560"
"1237","AT3G02610"
"1238","AT3G02730"
"1239","AT3G02765"
"1240","AT3G02830"
"1241","AT3G02832"
"1242","AT3G02850"
"1243","AT3G02990"
"1244","AT3G03130"
"1245","AT3G03170"
"1246","AT3G03250"
