"","WS_c1.which.mclass....5...1."
"389","AT1G17250"
"390","AT1G17255"
"391","AT1G17270"
"392","AT1G17300"
"393","AT1G17330"
"394","AT1G17350"
"395","AT1G17380"
"396","AT1G17410"
"397","AT1G17455"
"398","AT1G17460"
"399","AT1G17480"
"400","AT1G17490"
"401","AT1G17510"
"402","AT1G17520"
"403","AT1G17560"
"404","AT1G17590"
"405","AT1G17630"
"406","AT1G17640"
"407","AT1G17665"
"408","AT1G17750"
"409","AT1G17780"
"410","AT1G17790"
"411","AT1G17830"
"412","AT1G17920"
"413","AT1G17930"
"414","AT1G17940"
"415","AT1G17950"
"416","AT1G18030"
"417","AT1G18040"
"418","AT1G18090"
"419","AT1G18180"
"420","AT1G18335"
"421","AT1G18340"
"422","AT1G18415"
"423","AT1G18440"
"424","AT1G18550"
"425","AT1G18560"
"426","AT1G18610"
"427","AT1G18630"
"428","AT1G18680"
"429","AT1G18690"
"430","AT1G18745"
"431","AT1G18750"
"432","AT1G18773"
"433","AT1G18860"
"434","AT1G18940"
"435","AT1G19010"
"436","AT1G19020"
"437","AT1G19025"
"438","AT1G19190"
"439","AT1G19200"
"440","AT1G19240"
"441","AT1G19290"
"442","AT1G19310"
"443","AT1G19330"
"444","AT1G19340"
"445","AT1G19480"
"446","AT1G19485"
"447","AT1G19490"
"448","AT1G19550"
"449","AT1G19690"
"450","AT1G19730"
"451","AT1G19840"
"452","AT1G19950"
"453","AT1G19960"
"454","AT1G19970"
"455","AT1G19980"
"456","AT1G19990"
"457","AT1G20030"
"458","AT1G20060"
"459","AT1G20140"
"460","AT1G20230"
"461","AT1G20460"
"462","AT1G20470"
"463","AT1G20480"
"464","AT1G20490"
"465","AT1G20550"
"466","AT1G20700"
"467","AT1G20720"
"468","AT1G20816"
"469","AT1G20870"
"470","AT1G20880"
"471","AT1G20890"
"472","AT1G21010"
"473","AT1G21070"
"474","AT1G21120"
"475","AT1G21140"
"476","AT1G21150"
"477","AT1G21200"
"478","AT1G21210"
"479","AT1G21280"
"480","AT1G21320"
"481","AT1G21390"
"482","AT1G21520"
"483","AT1G21790"
"484","AT1G21810"
"485","AT1G21830"
"486","AT1G21840"
"487","AT1G21930"
"488","AT1G22050"
"489","AT1G22150"
"490","AT1G22160"
"491","AT1G22180"
"492","AT1G22310"
"493","AT1G22330"
"494","AT1G22370"
"495","AT1G22470"
"496","AT1G22510"
"497","AT1G22540"
"498","AT1G22570"
"499","AT1G22640"
"500","AT1G22650"
"501","AT1G22740"
"502","AT1G22800"
"503","AT1G22830"
"504","AT1G22885"
"505","AT1G22960"
"506","AT1G22980"
"507","AT1G23000"
"508","AT1G23060"
"509","AT1G23100"
"510","AT1G23120"
"511","AT1G23200"
"512","AT1G23220"
"513","AT1G23340"
"514","AT1G23380"
"515","AT1G23460"
"516","AT1G23530"
"517","AT1G23560"
"518","AT1G23730"
"519","AT1G23790"
"520","AT1G23880"
"521","AT1G23890"
"522","AT1G23980"
"523","AT1G24030"
"524","AT1G24095"
"525","AT1G24130"
"526","AT1G24265"
"527","AT1G24290"
"528","AT1G24320"
"529","AT1G24330"
"530","AT1G24440"
"531","AT1G24450"
"532","AT1G24575"
"533","AT1G25145"
"534","AT1G25250"
"535","AT1G25360"
"536","AT1G25370"
"537","AT1G25375"
"538","AT1G25400"
"539","AT1G25470"
"540","AT1G25480"
"541","AT1G25500"
"542","AT1G26100"
"543","AT1G26260"
"544","AT1G26330"
"545","AT1G26340"
"546","AT1G26360"
"547","AT1G26520"
"548","AT1G26540"
"549","AT1G26660"
"550","AT1G26730"
"551","AT1G26760"
"552","AT1G26800"
"553","AT1G26810"
"554","AT1G26820"
"555","AT1G26840"
"556","AT1G26900"
"557","AT1G26945"
"558","AT1G26960"
"559","AT1G26970"
"560","AT1G27050"
"561","AT1G27060"
"562","AT1G27360"
"563","AT1G27410"
"564","AT1G27420"
"565","AT1G27500"
"566","AT1G27540"
"567","AT1G27620"
"568","AT1G27660"
"569","AT1G27670"
"570","AT1G27700"
"571","AT1G27740"
"572","AT1G27880"
"573","AT1G27920"
"574","AT1G28190"
"575","AT1G28210"
"576","AT1G28250"
"577","AT1G28260"
"578","AT1G28310"
"579","AT1G28370"
"580","AT1G28395"
"581","AT1G28470"
"582","AT1G28530"
"583","AT1G28540"
"584","AT1G28560"
"585","AT1G28670"
"586","AT1G28710"
"587","AT1G28760"
"588","AT1G29020"
"589","AT1G29060"
"590","AT1G29160"
"591","AT1G29200"
"592","AT1G29240"
"593","AT1G29270"
"594","AT1G29300"
"595","AT1G29357"
"596","AT1G29380"
"597","AT1G29418"
"598","AT1G29550"
"599","AT1G29560"
"600","AT1G29630"
"601","AT1G29710"
"602","AT1G29785"
"603","AT1G29810"
"604","AT1G29840"
"605","AT1G29960"
"606","AT1G30010"
"607","AT1G30040"
"608","AT1G30280"
"609","AT1G30282"
"610","AT1G30290"
"611","AT1G30320"
"612","AT1G30370"
"613","AT1G30475"
"614","AT1G30500"
"615","AT1G30540"
"616","AT1G30545"
"617","AT1G30550"
"618","AT1G30720"
"619","AT1G30730"
"620","AT1G30755"
"621","AT1G30825"
"622","AT1G30845"
"623","AT1G30960"
"624","AT1G31010"
"625","AT1G31020"
"626","AT1G31150"
"627","AT1G31175"
"628","AT1G31220"
"629","AT1G31335"
"630","AT1G31350"
"631","AT1G31360"
"632","AT1G31460"
"633","AT1G31760"
"634","AT1G31814"
"635","AT1G31820"
"636","AT1G31835"
"637","AT1G31880"
"638","AT1G31885"
"639","AT1G31935"
"640","AT1G31940"
"641","AT1G32120"
"642","AT1G32127"
"643","AT1G32150"
"644","AT1G32240"
"645","AT1G32260"
"646","AT1G32310"
"647","AT1G32370"
"648","AT1G32690"
"649","AT1G32730"
"650","AT1G32740"
"651","AT1G32760"
"652","AT1G32860"
"653","AT1G32870"
"654","AT1G32928"
"655","AT1G32930"
"656","AT1G32940"
"657","AT1G33080"
"658","AT1G33090"
"659","AT1G33260"
"660","AT1G33350"
"661","AT1G33420"
"662","AT1G33440"
"663","AT1G33480"
"664","AT1G33490"
"665","AT1G33610"
"666","AT1G33612"
"667","AT1G33670"
"668","AT1G33770"
"669","AT1G33790"
"670","AT1G34010"
"671","AT1G34065"
"672","AT1G34120"
"673","AT1G34150"
"674","AT1G34200"
"675","AT1G34270"
"676","AT1G34340"
"677","AT1G34350"
"678","AT1G34360"
"679","AT1G34380"
"680","AT1G34420"
"681","AT1G34470"
"682","AT1G34540"
"683","AT1G34760"
"684","AT1G34770"
"685","AT1G35180"
"686","AT1G35210"
"687","AT1G35430"
"688","AT1G35530"
"689","AT1G35560"
"690","AT1G35710"
"691","AT1G36070"
"692","AT1G36180"
"693","AT1G36380"
"694","AT1G38065"
"695","AT1G43020"
"696","AT1G43245"
"697","AT1G43605"
"698","AT1G43790"
"699","AT1G44050"
"700","AT1G44120"
"701","AT1G44125"
"702","AT1G44160"
"703","AT1G44180"
"704","AT1G44350"
"705","AT1G44780"
"706","AT1G44830"
"707","AT1G45050"
"708","AT1G45110"
"709","AT1G45170"
"710","AT1G45180"
"711","AT1G45191"
"712","AT1G45231"
"713","AT1G45233"
"714","AT1G47056"
"715","AT1G47270"
"716","AT1G47278"
"717","AT1G47340"
"718","AT1G47410"
"719","AT1G47560"
"720","AT1G47720"
"721","AT1G47750"
"722","AT1G47820"
"723","AT1G47960"
"724","AT1G48040"
"725","AT1G48100"
"726","AT1G48140"
"727","AT1G48175"
"728","AT1G48200"
"729","AT1G48270"
"730","AT1G48310"
"731","AT1G48360"
"732","AT1G48380"
"733","AT1G48550"
"734","AT1G48560"
"735","AT1G48580"
"736","AT1G48690"
"737","AT1G48745"
"738","AT1G48770"
"739","AT1G48780"
"740","AT1G48870"
"741","AT1G48880"
"742","AT1G48960"
"743","AT1G49032"
"744","AT1G49170"
"745","AT1G49180"
"746","AT1G49200"
"747","AT1G49230"
"748","AT1G49245"
"749","AT1G49310"
"750","AT1G49320"
"751","AT1G49350"
"752","AT1G49360"
"753","AT1G49390"
"754","AT1G49450"
"755","AT1G49490"
"756","AT1G49500"
"757","AT1G49520"
"758","AT1G49560"
"759","AT1G49630"
"760","AT1G49650"
"761","AT1G49850"
"762","AT1G49870"
"763","AT1G49880"
"764","AT1G49910"
"765","AT1G50000"
"766","AT1G50040"
"767","AT1G50110"
"768","AT1G50180"
"769","AT1G50270"
"770","AT1G50300"
"771","AT1G50510"
"772","AT1G50580"
"773","AT1G50590"
"774","AT1G50659"
"775","AT1G50700"
"776","AT1G50745"
"777","AT1G50790"
"778","AT1G50890"
"779","AT1G50950"
"780","AT1G51080"
"781","AT1G51130"
"782","AT1G51140"
"783","AT1G51170"
"784","AT1G51190"
"785","AT1G51355"
"786","AT1G51360"
"787","AT1G51370"
"788","AT1G51380"
"789","AT1G51390"
"790","AT1G51405"
"791","AT1G51430"
"792","AT1G51440"
"793","AT1G51450"
"794","AT1G51460"
"795","AT1G51470"
"796","AT1G51550"
"797","AT1G51640"
"798","AT1G51645"
"799","AT1G51740"
"800","AT1G51790"
"801","AT1G51840"
"802","AT1G51890"
"803","AT1G51965"
"804","AT1G52080"
"805","AT1G52140"
"806","AT1G52155"
"807","AT1G52260"
"808","AT1G52330"
"809","AT1G52342"
"810","AT1G52520"
"811","AT1G52550"
"812","AT1G52570"
"813","AT1G52620"
"814","AT1G52630"
"815","AT1G52660"
"816","AT1G52700"
"817","AT1G52790"
"818","AT1G52800"
"819","AT1G52880"
"820","AT1G52910"
"821","AT1G53025"
"822","AT1G53030"
"823","AT1G53035"
"824","AT1G53110"
"825","AT1G53170"
"826","AT1G53200"
"827","AT1G53250"
"828","AT1G53270"
"829","AT1G53345"
"830","AT1G53350"
"831","AT1G53530"
"832","AT1G53650"
"833","AT1G53660"
"834","AT1G53700"
"835","AT1G53790"
"836","AT1G53990"
"837","AT1G54020"
"838","AT1G54110"
"839","AT1G54140"
"840","AT1G54150"
"841","AT1G54180"
"842","AT1G54200"
"843","AT1G54210"
"844","AT1G54217"
"845","AT1G54250"
"846","AT1G54290"
"847","AT1G54450"
"848","AT1G54575"
"849","AT1G54650"
"850","AT1G54680"
"851","AT1G54850"
"852","AT1G54940"
"853","AT1G54960"
"854","AT1G55040"
"855","AT1G55080"
"856","AT1G55152"
"857","AT1G55170"
"858","AT1G55180"
"859","AT1G55190"
"860","AT1G55200"
"861","AT1G55205"
"862","AT1G55240"
"863","AT1G55280"
"864","AT1G55290"
"865","AT1G55300"
"866","AT1G55335"
"867","AT1G55380"
"868","AT1G55420"
"869","AT1G55430"
"870","AT1G55475"
"871","AT1G55510"
"872","AT1G55580"
"873","AT1G55630"
"874","AT1G55675"
"875","AT1G55760"
"876","AT1G55820"
"877","AT1G55830"
"878","AT1G55915"
"879","AT1G55940"
"880","AT1G55970"
"881","AT1G55980"
"882","AT1G56020"
"883","AT1G56090"
"884","AT1G56120"
"885","AT1G56130"
"886","AT1G56210"
"887","AT1G56240"
"888","AT1G56310"
"889","AT1G56345"
"890","AT1G56350"
"891","AT1G56420"
"892","AT1G56540"
"893","AT1G56610"
"894","AT1G56612"
"895","AT1G56630"
"896","AT1G56670"
"897","AT1G56680"
"898","AT1G56690"
"899","AT1G56720"
"900","AT1G57540"
"901","AT1G57560"
"902","AT1G57765"
"903","AT1G57790"
"904","AT1G57980"
"905","AT1G58070"
"906","AT1G58190"
"907","AT1G58210"
"908","AT1G58223"
"909","AT1G58340"
"910","AT1G58370"
"911","AT1G58410"
"912","AT1G58470"
"913","AT1G58848"
"914","AT1G59560"
"915","AT1G59590"
"916","AT1G59600"
"917","AT1G59620"
"918","AT1G59640"
"919","AT1G59660"
"920","AT1G59720"
"921","AT1G59780"
"922","AT1G59860"
"923","AT1G59970"
"924","AT1G59980"
"925","AT1G60030"
"926","AT1G60050"
"927","AT1G60080"
"928","AT1G60190"
"929","AT1G60260"
"930","AT1G60430"
"931","AT1G60470"
"932","AT1G60545"
"933","AT1G60620"
"934","AT1G60630"
"935","AT1G60670"
"936","AT1G60690"
"937","AT1G60700"
"938","AT1G60750"
"939","AT1G60790"
"940","AT1G60930"
"941","AT1G60989"
"942","AT1G61000"
"943","AT1G61170"
"944","AT1G61180"
"945","AT1G61215"
"946","AT1G61240"
"947","AT1G61260"
"948","AT1G61300"
"949","AT1G61340"
"950","AT1G61370"
"951","AT1G61400"
"952","AT1G61420"
"953","AT1G61440"
"954","AT1G61470"
"955","AT1G61490"
"956","AT1G61500"
"957","AT1G61550"
"958","AT1G61570"
"959","AT1G61600"
"960","AT1G61610"
"961","AT1G61795"
"962","AT1G61800"
"963","AT1G61840"
"964","AT1G61930"
"965","AT1G61960"
"966","AT1G61970"
"967","AT1G61980"
"968","AT1G62010"
"969","AT1G62030"
"970","AT1G62040"
"971","AT1G62050"
"972","AT1G62085"
"973","AT1G62110"
"974","AT1G62120"
"975","AT1G62130"
"976","AT1G62190"
"977","AT1G62260"
"978","AT1G62280"
"979","AT1G62290"
"980","AT1G62305"
"981","AT1G62320"
"982","AT1G62370"
"983","AT1G62422"
"984","AT1G62440"
"985","AT1G62520"
"986","AT1G62540"
"987","AT1G62600"
"988","AT1G62610"
"989","AT1G62670"
"990","AT1G62680"
"991","AT1G62730"
"992","AT1G62810"
"993","AT1G62880"
"994","AT1G62914"
"995","AT1G62930"
"996","AT1G62950"
"997","AT1G63020"
"998","AT1G63080"
"999","AT1G63090"
"1000","AT1G63120"
"1001","AT1G63130"
"1002","AT1G63160"
"1003","AT1G63180"
"1004","AT1G63240"
"1005","AT1G63250"
"1006","AT1G63270"
"1007","AT1G63295"
"1008","AT1G63310"
"1009","AT1G63390"
"1010","AT1G63400"
"1011","AT1G63480"
"1012","AT1G63540"
"1013","AT1G63600"
"1014","AT1G63720"
"1015","AT1G63730"
"1016","AT1G63740"
"1017","AT1G63855"
"1018","AT1G63900"
"1019","AT1G63930"
"1020","AT1G64180"
"1021","AT1G64300"
"1022","AT1G64360"
"1023","AT1G64450"
"1024","AT1G64480"
"1025","AT1G64490"
"1026","AT1G64580"
"1027","AT1G64600"
"1028","AT1G64610"
"1029","AT1G64620"
"1030","AT1G64690"
"1031","AT1G64840"
"1032","AT1G64890"
"1033","AT1G64910"
"1034","AT1G64920"
"1035","AT1G65032"
"1036","AT1G65040"
"1037","AT1G65080"
"1038","AT1G65180"
"1039","AT1G65200"
"1040","AT1G65295"
"1041","AT1G65380"
"1042","AT1G65420"
"1043","AT1G65470"
"1044","AT1G65500"
"1045","AT1G65520"
"1046","AT1G65560"
"1047","AT1G65620"
"1048","AT1G65700"
"1049","AT1G65710"
"1050","AT1G65730"
"1051","AT1G65845"
"1052","AT1G65950"
"1053","AT1G66020"
"1054","AT1G66050"
"1055","AT1G66080"
"1056","AT1G66190"
"1057","AT1G66230"
"1058","AT1G66250"
"1059","AT1G66345"
"1060","AT1G66400"
"1061","AT1G66450"
"1062","AT1G66470"
"1063","AT1G66480"
"1064","AT1G66500"
"1065","AT1G66510"
"1066","AT1G66520"
"1067","AT1G66570"
"1068","AT1G66620"
"1069","AT1G66660"
"1070","AT1G66740"
"1071","AT1G66890"
"1072","AT1G66910"
"1073","AT1G66920"
"1074","AT1G67000"
"1075","AT1G67050"
"1076","AT1G67070"
"1077","AT1G67105"
"1078","AT1G67150"
"1079","AT1G67170"
"1080","AT1G67180"
"1081","AT1G67190"
"1082","AT1G67210"
"1083","AT1G67370"
"1084","AT1G67400"
"1085","AT1G67410"
"1086","AT1G67590"
"1087","AT1G67620"
"1088","AT1G67650"
"1089","AT1G67690"
"1090","AT1G67780"
"1091","AT1G67810"
"1092","AT1G67850"
"1093","AT1G67970"
"1094","AT1G68040"
"1095","AT1G68050"
"1096","AT1G68080"
"1097","AT1G68150"
"1098","AT1G68160"
"1099","AT1G68185"
"1100","AT1G68230"
"1101","AT1G68238"
"1102","AT1G68340"
"1103","AT1G68360"
"1104","AT1G68470"
"1105","AT1G68540"
"1106","AT1G68585"
"1107","AT1G68620"
"1108","AT1G68640"
"1109","AT1G68680"
"1110","AT1G68690"
"1111","AT1G68730"
"1112","AT1G68760"
"1113","AT1G68795"
"1114","AT1G68940"
"1115","AT1G68980"
"1116","AT1G69080"
"1117","AT1G69210"
"1118","AT1G69230"
"1119","AT1G69240"
"1120","AT1G69260"
"1121","AT1G69280"
"1122","AT1G69290"
"1123","AT1G69330"
"1124","AT1G69370"
"1125","AT1G69380"
"1126","AT1G69480"
"1127","AT1G69490"
"1128","AT1G69520"
"1129","AT1G69526"
"1130","AT1G69550"
"1131","AT1G69570"
"1132","AT1G69572"
"1133","AT1G69587"
"1134","AT1G69600"
"1135","AT1G69610"
"1136","AT1G69680"
"1137","AT1G69880"
"1138","AT1G69900"
"1139","AT1G70140"
"1140","AT1G70150"
"1141","AT1G70350"
"1142","AT1G70360"
"1143","AT1G70420"
"1144","AT1G70430"
"1145","AT1G70470"
"1146","AT1G70505"
"1147","AT1G70590"
"1148","AT1G70630"
"1149","AT1G70670"
"1150","AT1G70790"
"1151","AT1G70880"
"1152","AT1G70895"
"1153","AT1G70950"
"1154","AT1G70985"
"1155","AT1G70990"
"1156","AT1G71060"
"1157","AT1G71130"
"1158","AT1G71140"
"1159","AT1G71180"
"1160","AT1G71200"
"1161","AT1G71230"
"1162","AT1G71310"
"1163","AT1G71330"
"1164","AT1G71360"
"1165","AT1G71380"
"1166","AT1G71430"
"1167","AT1G71460"
"1168","AT1G71490"
"1169","AT1G71528"
"1170","AT1G71530"
"1171","AT1G71750"
"1172","AT1G71850"
"1173","AT1G71865"
"1174","AT1G71870"
"1175","AT1G71920"
"1176","AT1G71950"
"1177","AT1G71970"
"1178","AT1G72020"
"1179","AT1G72120"
"1180","AT1G72125"
"1181","AT1G72175"
"1182","AT1G72190"
"1183","AT1G72210"
"1184","AT1G72220"
"1185","AT1G72275"
"1186","AT1G72280"
"1187","AT1G72330"
"1188","AT1G72420"
"1189","AT1G72530"
"1190","AT1G72630"
"1191","AT1G72670"
"1192","AT1G72800"
"1193","AT1G72850"
"1194","AT1G72852"
"1195","AT1G72855"
"1196","AT1G72860"
"1197","AT1G72870"
"1198","AT1G72890"
"1199","AT1G73130"
"1200","AT1G73150"
"1201","AT1G73210"
"1202","AT1G73220"
"1203","AT1G73270"
"1204","AT1G73280"
"1205","AT1G73290"
"1206","AT1G73310"
"1207","AT1G73320"
"1208","AT1G73350"
"1209","AT1G73360"
"1210","AT1G73370"
"1211","AT1G73380"
"1212","AT1G73400"
"1213","AT1G73410"
"1214","AT1G73440"
"1215","AT1G73570"
"1216","AT1G73580"
"1217","AT1G73630"
"1218","AT1G73640"
"1219","AT1G73740"
"1220","AT1G73750"
"1221","AT1G73760"
"1222","AT1G73770"
"1223","AT1G73790"
"1224","AT1G73805"
"1225","AT1G73810"
"1226","AT1G73820"
"1227","AT1G73850"
"1228","AT1G73860"
"1229","AT1G73875"
"1230","AT1G73880"
"1231","AT1G74010"
"1232","AT1G74120"
"1233","AT1G74170"
"1234","AT1G74180"
"1235","AT1G74240"
"1236","AT1G74280"
"1237","AT1G74300"
"1238","AT1G74340"
"1239","AT1G74360"
"1240","AT1G74390"
"1241","AT1G74410"
"1242","AT1G74430"
"1243","AT1G74440"
"1244","AT1G74458"
"1245","AT1G74490"
"1246","AT1G74580"
