"","phyD_GC_c1.which.mclass....6...1."
"140","AT1G15340"
"141","AT1G15370"
"142","AT1G15400"
"143","AT1G15420"
"144","AT1G15500"
"145","AT1G15625"
"146","AT1G15670"
"147","AT1G15740"
"148","AT1G15750"
"149","AT1G15880"
"150","AT1G15920"
"151","AT1G15960"
"152","AT1G16000"
"153","AT1G16170"
"154","AT1G16240"
"155","AT1G16350"
"156","AT1G16460"
"157","AT1G16470"
"158","AT1G16560"
"159","AT1G16740"
"160","AT1G16840"
"161","AT1G16870"
"162","AT1G16880"
"163","AT1G17190"
"164","AT1G17290"
"165","AT1G17370"
"166","AT1G17470"
"167","AT1G17530"
"168","AT1G17720"
"169","AT1G17890"
"170","AT1G18070"
"171","AT1G18300"
"172","AT1G18450"
"173","AT1G18640"
"174","AT1G18720"
"175","AT1G18740"
"176","AT1G18800"
"177","AT1G18880"
"178","AT1G19120"
"179","AT1G19130"
"180","AT1G19180"
"181","AT1G19350"
"182","AT1G19360"
"183","AT1G19400"
"184","AT1G19570"
"185","AT1G19600"
"186","AT1G19660"
"187","AT1G19770"
"188","AT1G19835"
"189","AT1G19870"
"190","AT1G19920"
"191","AT1G19960"
"192","AT1G20100"
"193","AT1G20190"
"194","AT1G20200"
"195","AT1G20220"
"196","AT1G20225"
"197","AT1G20260"
"198","AT1G20430"
"199","AT1G20450"
"200","AT1G20840"
"201","AT1G20900"
"202","AT1G20920"
"203","AT1G20950"
"204","AT1G20960"
"205","AT1G21000"
"206","AT1G21050"
"207","AT1G21065"
"208","AT1G21080"
"209","AT1G21090"
"210","AT1G21190"
"211","AT1G21630"
"212","AT1G21680"
"213","AT1G21690"
"214","AT1G21770"
"215","AT1G21780"
"216","AT1G21900"
"217","AT1G21930"
"218","AT1G22065"
"219","AT1G22140"
"220","AT1G22440"
"221","AT1G22500"
"222","AT1G22520"
"223","AT1G22530"
"224","AT1G22880"
"225","AT1G22885"
"226","AT1G23100"
"227","AT1G23190"
"228","AT1G23280"
"229","AT1G23400"
"230","AT1G23410"
"231","AT1G23750"
"232","AT1G23800"
"233","AT1G23860"
"234","AT1G23870"
"235","AT1G24881"
"236","AT1G25175"
"237","AT1G25280"
"238","AT1G25350"
"239","AT1G25490"
"240","AT1G25530"
"241","AT1G25550"
"242","AT1G26470"
"243","AT1G26580"
"244","AT1G26665"
"245","AT1G26740"
"246","AT1G26750"
"247","AT1G26920"
"248","AT1G27000"
"249","AT1G27090"
"250","AT1G27290"
"251","AT1G27300"
"252","AT1G27340"
"253","AT1G27390"
"254","AT1G27730"
"255","AT1G28110"
"256","AT1G28250"
"257","AT1G28395"
"258","AT1G28400"
"259","AT1G28580"
"260","AT1G29025"
"261","AT1G29050"
"262","AT1G29070"
"263","AT1G29150"
"264","AT1G29280"
"265","AT1G29310"
"266","AT1G29320"
"267","AT1G29350"
"268","AT1G29370"
"269","AT1G29418"
"270","AT1G29520"
"271","AT1G29880"
"272","AT1G29900"
"273","AT1G29950"
"274","AT1G29965"
"275","AT1G29970"
"276","AT1G29990"
"277","AT1G30110"
"278","AT1G30130"
"279","AT1G30270"
"280","AT1G30360"
"281","AT1G30440"
"282","AT1G30510"
"283","AT1G30550"
"284","AT1G30820"
"285","AT1G30890"
"286","AT1G30970"
"287","AT1G31130"
"288","AT1G31180"
"289","AT1G31300"
"290","AT1G31660"
"291","AT1G31817"
"292","AT1G31850"
"293","AT1G31860"
"294","AT1G31950"
"295","AT1G32100"
"296","AT1G32170"
"297","AT1G32400"
"298","AT1G32580"
"299","AT1G32630"
"300","AT1G32640"
"301","AT1G32790"
"302","AT1G33040"
"303","AT1G33050"
"304","AT1G33055"
"305","AT1G33110"
"306","AT1G33230"
"307","AT1G33240"
"308","AT1G33520"
"309","AT1G33750"
"310","AT1G33800"
"311","AT1G34370"
"312","AT1G34418"
"313","AT1G34430"
"314","AT1G35516"
"315","AT1G36050"
"316","AT1G36060"
"317","AT1G36310"
"318","AT1G37130"
"319","AT1G41830"
"320","AT1G42480"
"321","AT1G43130"
"322","AT1G43190"
"323","AT1G43700"
"324","AT1G43890"
"325","AT1G44770"
"326","AT1G45015"
"327","AT1G46264"
"328","AT1G47128"
"329","AT1G47250"
"330","AT1G47278"
"331","AT1G47290"
"332","AT1G47395"
"333","AT1G47400"
"334","AT1G47490"
"335","AT1G47670"
"336","AT1G47740"
"337","AT1G47830"
"338","AT1G48030"
"339","AT1G48140"
"340","AT1G48160"
"341","AT1G48200"
"342","AT1G48230"
"343","AT1G48410"
"344","AT1G48420"
"345","AT1G48440"
"346","AT1G48850"
"347","AT1G49032"
"348","AT1G49300"
"349","AT1G49310"
"350","AT1G49400"
"351","AT1G49470"
"352","AT1G49480"
"353","AT1G49500"
"354","AT1G49570"
"355","AT1G49850"
"356","AT1G49860"
"357","AT1G50060"
"358","AT1G50200"
"359","AT1G50480"
"360","AT1G50640"
"361","AT1G50670"
"362","AT1G50740"
"363","AT1G51070"
"364","AT1G51160"
"365","AT1G51690"
"366","AT1G51730"
"367","AT1G51760"
"368","AT1G51850"
"369","AT1G52060"
"370","AT1G52280"
"371","AT1G52342"
"372","AT1G52360"
"373","AT1G52380"
"374","AT1G52600"
"375","AT1G52670"
"376","AT1G52710"
"377","AT1G52910"
"378","AT1G52980"
"379","AT1G53000"
"380","AT1G53210"
"381","AT1G53310"
"382","AT1G53320"
"383","AT1G53560"
"384","AT1G53580"
"385","AT1G53760"
"386","AT1G53840"
"387","AT1G53850"
"388","AT1G53910"
"389","AT1G54030"
"390","AT1G54320"
"391","AT1G55160"
"392","AT1G55205"
"393","AT1G55210"
"394","AT1G55310"
"395","AT1G55840"
"396","AT1G55850"
"397","AT1G55890"
"398","AT1G56200"
"399","AT1G56680"
"400","AT1G57620"
"401","AT1G57680"
"402","AT1G58080"
"403","AT1G58180"
"404","AT1G58235"
"405","AT1G59580"
"406","AT1G59610"
"407","AT1G59870"
"408","AT1G59900"
"409","AT1G59960"
"410","AT1G60010"
"411","AT1G60140"
"412","AT1G60640"
"413","AT1G60660"
"414","AT1G60680"
"415","AT1G60730"
"416","AT1G60770"
"417","AT1G60780"
"418","AT1G60940"
"419","AT1G60960"
"420","AT1G61580"
"421","AT1G61590"
"422","AT1G61620"
"423","AT1G61740"
"424","AT1G61770"
"425","AT1G61780"
"426","AT1G61870"
"427","AT1G61890"
"428","AT1G62040"
"429","AT1G62180"
"430","AT1G62640"
"431","AT1G62660"
"432","AT1G62790"
"433","AT1G62820"
"434","AT1G63000"
"435","AT1G63110"
"436","AT1G63120"
"437","AT1G63180"
"438","AT1G63220"
"439","AT1G63290"
"440","AT1G63420"
"441","AT1G63660"
"442","AT1G63690"
"443","AT1G63770"
"444","AT1G63780"
"445","AT1G63800"
"446","AT1G63830"
"447","AT1G63940"
"448","AT1G64040"
"449","AT1G64190"
"450","AT1G64490"
"451","AT1G64550"
"452","AT1G64650"
"453","AT1G64850"
"454","AT1G64880"
"455","AT1G64980"
"456","AT1G65010"
"457","AT1G65030"
"458","AT1G65220"
"459","AT1G65270"
"460","AT1G65295"
"461","AT1G65370"
"462","AT1G65510"
"463","AT1G65840"
"464","AT1G66140"
"465","AT1G66150"
"466","AT1G66180"
"467","AT1G66680"
"468","AT1G67030"
"469","AT1G67105"
"470","AT1G67280"
"471","AT1G67328"
"472","AT1G67330"
"473","AT1G67480"
"474","AT1G67590"
"475","AT1G67680"
"476","AT1G67730"
"477","AT1G68000"
"478","AT1G68060"
"479","AT1G68140"
"480","AT1G68300"
"481","AT1G68310"
"482","AT1G68440"
"483","AT1G68490"
"484","AT1G68560"
"485","AT1G68680"
"486","AT1G68790"
"487","AT1G68810"
"488","AT1G68840"
"489","AT1G68945"
"490","AT1G69040"
"491","AT1G69252"
"492","AT1G69295"
"493","AT1G69750"
"494","AT1G69760"
"495","AT1G69850"
"496","AT1G70160"
"497","AT1G70190"
"498","AT1G70290"
"499","AT1G70300"
"500","AT1G70320"
"501","AT1G70330"
"502","AT1G70350"
"503","AT1G70660"
"504","AT1G70710"
"505","AT1G70770"
"506","AT1G70940"
"507","AT1G71010"
"508","AT1G71070"
"509","AT1G71190"
"510","AT1G71260"
"511","AT1G71340"
"512","AT1G71692"
"513","AT1G71730"
"514","AT1G71780"
"515","AT1G71840"
"516","AT1G71860"
"517","AT1G71880"
"518","AT1G71950"
"519","AT1G71980"
"520","AT1G72160"
"521","AT1G72170"
"522","AT1G72200"
"523","AT1G72230"
"524","AT1G72430"
"525","AT1G72510"
"526","AT1G72550"
"527","AT1G72680"
"528","AT1G72710"
"529","AT1G72730"
"530","AT1G73030"
"531","AT1G73165"
"532","AT1G73180"
"533","AT1G73260"
"534","AT1G73540"
"535","AT1G73720"
"536","AT1G74020"
"537","AT1G74030"
"538","AT1G74230"
"539","AT1G74250"
"540","AT1G74340"
"541","AT1G74380"
"542","AT1G74458"
"543","AT1G74500"
"544","AT1G74660"
"545","AT1G74690"
"546","AT1G74910"
"547","AT1G74920"
"548","AT1G74930"
"549","AT1G74960"
"550","AT1G75330"
"551","AT1G75380"
"552","AT1G75560"
"553","AT1G75660"
"554","AT1G75680"
"555","AT1G75780"
"556","AT1G75840"
"557","AT1G76030"
"558","AT1G76150"
"559","AT1G76160"
"560","AT1G76300"
"561","AT1G76400"
"562","AT1G76410"
"563","AT1G76460"
"564","AT1G76590"
"565","AT1G76600"
"566","AT1G76690"
"567","AT1G76790"
"568","AT1G76920"
"569","AT1G76930"
"570","AT1G77180"
"571","AT1G77370"
"572","AT1G77440"
"573","AT1G77450"
"574","AT1G77610"
"575","AT1G77750"
"576","AT1G77770"
"577","AT1G77840"
"578","AT1G78000"
"579","AT1G78100"
"580","AT1G78290"
"581","AT1G78560"
"582","AT1G78570"
"583","AT1G78670"
"584","AT1G78890"
"585","AT1G79040"
"586","AT1G79150"
"587","AT1G79180"
"588","AT1G79210"
"589","AT1G79230"
"590","AT1G79280"
"591","AT1G79340"
"592","AT1G79390"
"593","AT1G79650"
"594","AT1G79660"
"595","AT1G79830"
"596","AT1G79930"
"597","AT1G79985"
"598","AT1G80040"
"599","AT1G80050"
"600","AT1G80070"
"601","AT1G80180"
"602","AT1G80240"
"603","AT1G80270"
"604","AT1G80280"
"605","AT1G80360"
"606","AT1G80410"
"607","AT1G80460"
"608","AT1G80500"
"609","AT1G80790"
"610","AT1G80860"
"611","AT1G80920"
"612","AT1G80930"
"613","AT2G01010"
"614","AT2G01060"
"615","AT2G01100"
"616","AT2G01470"
"617","AT2G01540"
"618","AT2G01570"
"619","AT2G01600"
"620","AT2G01970"
"621","AT2G02040"
"622","AT2G02160"
"623","AT2G02710"
"624","AT2G02820"
"625","AT2G02870"
"626","AT2G02960"
"627","AT2G03090"
"628","AT2G03440"
"629","AT2G03510"
"630","AT2G03640"
"631","AT2G03690"
"632","AT2G03760"
"633","AT2G03890"
"634","AT2G04030"
"635","AT2G04050"
"636","AT2G04170"
"637","AT2G04240"
"638","AT2G04280"
"639","AT2G04378"
"640","AT2G04410"
"641","AT2G04520"
"642","AT2G04630"
"643","AT2G04690"
"644","AT2G04700"
"645","AT2G05710"
"646","AT2G05830"
"647","AT2G05840"
"648","AT2G05920"
"649","AT2G06850"
"650","AT2G07050"
"651","AT2G07340"
"652","AT2G07671"
"653","AT2G07696"
"654","AT2G07698"
"655","AT2G07708"
"656","AT2G07718"
"657","AT2G11890"
"658","AT2G13360"
"659","AT2G13560"
"660","AT2G14170"
"661","AT2G14247"
"662","AT2G14835"
"663","AT2G14900"
"664","AT2G14910"
"665","AT2G15240"
"666","AT2G15292"
"667","AT2G15570"
"668","AT2G15620"
"669","AT2G15970"
"670","AT2G16060"
"671","AT2G16720"
"672","AT2G16850"
"673","AT2G16860"
"674","AT2G16930"
"675","AT2G16940"
"676","AT2G17200"
"677","AT2G17250"
"678","AT2G17280"
"679","AT2G17290"
"680","AT2G17380"
"681","AT2G17450"
"682","AT2G17720"
"683","AT2G17800"
"684","AT2G18030"
"685","AT2G18050"
"686","AT2G18150"
"687","AT2G18160"
"688","AT2G18193"
"689","AT2G18196"
"690","AT2G18390"
"691","AT2G18400"
"692","AT2G18750"
"693","AT2G18800"
"694","AT2G18980"
"695","AT2G19080"
"696","AT2G19110"
"697","AT2G19350"
"698","AT2G19520"
"699","AT2G19540"
"700","AT2G19670"
"701","AT2G19830"
"702","AT2G20060"
"703","AT2G20120"
"704","AT2G20140"
"705","AT2G20230"
"706","AT2G20530"
"707","AT2G20580"
"708","AT2G20585"
"709","AT2G20630"
"710","AT2G20670"
"711","AT2G20930"
"712","AT2G20990"
"713","AT2G21050"
"714","AT2G21060"
"715","AT2G21190"
"716","AT2G21250"
"717","AT2G21290"
"718","AT2G21390"
"719","AT2G21520"
"720","AT2G21640"
"721","AT2G22080"
"722","AT2G22125"
"723","AT2G22230"
"724","AT2G22330"
"725","AT2G22400"
"726","AT2G22490"
"727","AT2G22510"
"728","AT2G22780"
"729","AT2G22795"
"730","AT2G22870"
"731","AT2G23320"
"732","AT2G23540"
"733","AT2G23780"
"734","AT2G23940"
"735","AT2G24150"
"736","AT2G24200"
"737","AT2G24360"
"738","AT2G24500"
"739","AT2G24570"
"740","AT2G24790"
"741","AT2G25060"
"742","AT2G25070"
"743","AT2G25080"
"744","AT2G25110"
"745","AT2G25250"
"746","AT2G25280"
"747","AT2G25310"
"748","AT2G25430"
"749","AT2G25450"
"750","AT2G25610"
"751","AT2G25810"
"752","AT2G25870"
"753","AT2G25910"
"754","AT2G25964"
"755","AT2G25970"
"756","AT2G25980"
"757","AT2G26080"
"758","AT2G26230"
"759","AT2G26280"
"760","AT2G26355"
"761","AT2G26590"
"762","AT2G26670"
"763","AT2G26730"
"764","AT2G26900"
"765","AT2G27080"
"766","AT2G27230"
"767","AT2G27310"
"768","AT2G27330"
"769","AT2G27370"
"770","AT2G27450"
"771","AT2G27550"
"772","AT2G27775"
"773","AT2G27830"
"774","AT2G27960"
"775","AT2G28000"
"776","AT2G28160"
"777","AT2G28290"
"778","AT2G28310"
"779","AT2G28370"
"780","AT2G28380"
"781","AT2G28510"
"782","AT2G28600"
"783","AT2G28670"
"784","AT2G28671"
"785","AT2G28740"
"786","AT2G28760"
"787","AT2G28780"
"788","AT2G29390"
"789","AT2G29540"
"790","AT2G29570"
"791","AT2G29700"
"792","AT2G29995"
"793","AT2G30050"
"794","AT2G30110"
"795","AT2G30200"
"796","AT2G30210"
"797","AT2G30260"
"798","AT2G30440"
"799","AT2G30500"
"800","AT2G30520"
"801","AT2G30970"
"802","AT2G31083"
"803","AT2G31350"
"804","AT2G31410"
"805","AT2G31440"
"806","AT2G31570"
"807","AT2G31585"
"808","AT2G31670"
"809","AT2G31751"
"810","AT2G32070"
"811","AT2G32150"
"812","AT2G32260"
"813","AT2G32270"
"814","AT2G32300"
"815","AT2G32380"
"816","AT2G32700"
"817","AT2G32730"
"818","AT2G32920"
"819","AT2G33210"
"820","AT2G33310"
"821","AT2G33390"
"822","AT2G33410"
"823","AT2G33590"
"824","AT2G33630"
"825","AT2G33730"
"826","AT2G33740"
"827","AT2G33770"
"828","AT2G34020"
"829","AT2G34040"
"830","AT2G34160"
"831","AT2G34260"
"832","AT2G34300"
"833","AT2G34470"
"834","AT2G34520"
"835","AT2G34585"
"836","AT2G34590"
"837","AT2G34750"
"838","AT2G34770"
"839","AT2G35040"
"840","AT2G35050"
"841","AT2G35240"
"842","AT2G35380"
"843","AT2G35520"
"844","AT2G35610"
"845","AT2G35635"
"846","AT2G35680"
"847","AT2G35790"
"848","AT2G35795"
"849","AT2G35810"
"850","AT2G36130"
"851","AT2G36310"
"852","AT2G36380"
"853","AT2G36400"
"854","AT2G36580"
"855","AT2G36900"
"856","AT2G36910"
"857","AT2G37050"
"858","AT2G37080"
"859","AT2G37180"
"860","AT2G37470"
"861","AT2G37480"
"862","AT2G37860"
"863","AT2G37990"
"864","AT2G38040"
"865","AT2G38080"
"866","AT2G38120"
"867","AT2G38130"
"868","AT2G38290"
"869","AT2G38360"
"870","AT2G38550"
"871","AT2G38640"
"872","AT2G38670"
"873","AT2G38700"
"874","AT2G38710"
"875","AT2G38800"
"876","AT2G38810"
"877","AT2G39020"
"878","AT2G39430"
"879","AT2G39570"
"880","AT2G39681"
"881","AT2G39870"
"882","AT2G39900"
"883","AT2G39960"
"884","AT2G39970"
"885","AT2G40000"
"886","AT2G40110"
"887","AT2G40113"
"888","AT2G40140"
"889","AT2G40290"
"890","AT2G40316"
"891","AT2G40380"
"892","AT2G40430"
"893","AT2G40620"
"894","AT2G40660"
"895","AT2G40900"
"896","AT2G40970"
"897","AT2G41010"
"898","AT2G41100"
"899","AT2G41160"
"900","AT2G41310"
"901","AT2G41475"
"902","AT2G41600"
"903","AT2G41660"
"904","AT2G41730"
"905","AT2G41800"
"906","AT2G41900"
"907","AT2G42390"
"908","AT2G42780"
"909","AT2G42810"
"910","AT2G42910"
"911","AT2G43110"
"912","AT2G43160"
"913","AT2G43340"
"914","AT2G43350"
"915","AT2G43360"
"916","AT2G43535"
"917","AT2G43640"
"918","AT2G43650"
"919","AT2G43710"
"920","AT2G43750"
"921","AT2G43760"
"922","AT2G43780"
"923","AT2G43790"
"924","AT2G43820"
"925","AT2G43910"
"926","AT2G43940"
"927","AT2G44010"
"928","AT2G44050"
"929","AT2G44060"
"930","AT2G44065"
"931","AT2G44380"
"932","AT2G44410"
"933","AT2G44500"
"934","AT2G44525"
"935","AT2G44650"
"936","AT2G45010"
"937","AT2G45050"
"938","AT2G45140"
"939","AT2G45200"
"940","AT2G45210"
"941","AT2G45290"
"942","AT2G45300"
"943","AT2G45380"
"944","AT2G45430"
"945","AT2G45520"
"946","AT2G45670"
"947","AT2G45710"
"948","AT2G45860"
"949","AT2G45980"
"950","AT2G46000"
"951","AT2G46020"
"952","AT2G46140"
"953","AT2G46220"
"954","AT2G46370"
"955","AT2G46470"
"956","AT2G46490"
"957","AT2G46540"
"958","AT2G46690"
"959","AT2G46780"
"960","AT2G46890"
"961","AT2G46900"
"962","AT2G47000"
"963","AT2G47020"
"964","AT2G47130"
"965","AT2G47160"
"966","AT2G47210"
"967","AT2G47270"
"968","AT2G47320"
"969","AT2G47400"
"970","AT2G47420"
"971","AT2G47540"
"972","AT2G47580"
"973","AT2G47640"
"974","AT2G47650"
"975","AT2G47700"
"976","AT2G47710"
"977","AT2G47930"
"978","AT2G47960"
"979","AT2G48100"
"980","AT2G48130"
"981","AT2G48140"
"982","AT3G01290"
"983","AT3G01340"
"984","AT3G01520"
"985","AT3G01690"
"986","AT3G01770"
"987","AT3G01910"
"988","AT3G01950"
"989","AT3G01960"
"990","AT3G02220"
"991","AT3G02260"
"992","AT3G02350"
"993","AT3G02420"
"994","AT3G02520"
"995","AT3G02530"
"996","AT3G02540"
"997","AT3G02580"
"998","AT3G02700"
"999","AT3G02720"
"1000","AT3G02850"
"1001","AT3G02900"
"1002","AT3G03150"
"1003","AT3G03170"
"1004","AT3G03250"
"1005","AT3G03380"
"1006","AT3G03475"
"1007","AT3G03780"
"1008","AT3G04090"
"1009","AT3G04320"
"1010","AT3G04470"
"1011","AT3G04500"
"1012","AT3G04570"
"1013","AT3G04770"
"1014","AT3G04780"
"1015","AT3G04830"
"1016","AT3G04880"
"1017","AT3G05000"
"1018","AT3G05165"
"1019","AT3G05230"
"1020","AT3G05280"
"1021","AT3G05500"
"1022","AT3G05760"
"1023","AT3G05810"
"1024","AT3G05840"
"1025","AT3G05920"
"1026","AT3G06035"
"1027","AT3G06040"
"1028","AT3G06050"
"1029","AT3G06060"
"1030","AT3G06125"
"1031","AT3G06300"
"1032","AT3G06310"
"1033","AT3G06320"
"1034","AT3G06350"
"1035","AT3G06390"
"1036","AT3G06420"
"1037","AT3G06590"
"1038","AT3G06610"
"1039","AT3G06650"
"1040","AT3G06720"
"1041","AT3G06750"
"1042","AT3G06790"
"1043","AT3G06850"
"1044","AT3G07010"
"1045","AT3G07050"
"1046","AT3G07090"
"1047","AT3G07170"
"1048","AT3G07350"
"1049","AT3G07430"
"1050","AT3G07460"
"1051","AT3G07470"
"1052","AT3G07560"
"1053","AT3G07568"
"1054","AT3G07570"
"1055","AT3G07590"
"1056","AT3G07770"
"1057","AT3G07810"
"1058","AT3G07910"
"1059","AT3G07950"
"1060","AT3G07990"
"1061","AT3G08530"
"1062","AT3G08630"
"1063","AT3G08650"
"1064","AT3G08680"
"1065","AT3G08690"
"1066","AT3G08730"
"1067","AT3G08930"
"1068","AT3G09300"
"1069","AT3G09390"
"1070","AT3G09470"
"1071","AT3G09900"
"1072","AT3G09925"
"1073","AT3G10020"
"1074","AT3G10220"
"1075","AT3G10250"
"1076","AT3G10340"
"1077","AT3G10410"
"1078","AT3G10740"
"1079","AT3G10850"
"1080","AT3G10985"
"1081","AT3G11130"
"1082","AT3G11200"
"1083","AT3G11250"
"1084","AT3G11280"
"1085","AT3G11320"
"1086","AT3G11550"
"1087","AT3G11660"
"1088","AT3G11710"
"1089","AT3G11730"
"1090","AT3G11780"
"1091","AT3G11800"
"1092","AT3G11830"
"1093","AT3G11910"
"1094","AT3G12020"
"1095","AT3G12050"
"1096","AT3G12090"
"1097","AT3G12110"
"1098","AT3G12130"
"1099","AT3G12180"
"1100","AT3G12220"
"1101","AT3G12600"
"1102","AT3G12740"
"1103","AT3G12760"
"1104","AT3G12800"
"1105","AT3G12920"
"1106","AT3G13040"
"1107","AT3G13110"
"1108","AT3G13230"
"1109","AT3G13300"
"1110","AT3G13340"
"1111","AT3G13440"
"1112","AT3G13470"
"1113","AT3G13570"
"1114","AT3G13720"
"1115","AT3G13772"
"1116","AT3G13845"
"1117","AT3G13870"
"1118","AT3G13930"
"1119","AT3G14010"
"1120","AT3G14100"
"1121","AT3G14230"
"1122","AT3G14260"
"1123","AT3G14280"
"1124","AT3G14362"
"1125","AT3G14390"
"1126","AT3G14415"
"1127","AT3G14430"
"1128","AT3G14595"
"1129","AT3G14660"
"1130","AT3G14680"
"1131","AT3G14840"
"1132","AT3G14940"
"1133","AT3G15210"
"1134","AT3G15260"
"1135","AT3G15357"
"1136","AT3G15480"
"1137","AT3G15630"
"1138","AT3G15680"
"1139","AT3G15710"
"1140","AT3G15810"
"1141","AT3G15820"
"1142","AT3G15950"
"1143","AT3G16240"
"1144","AT3G16310"
"1145","AT3G16440"
"1146","AT3G16480"
"1147","AT3G16570"
"1148","AT3G16800"
"1149","AT3G16850"
"1150","AT3G16857"
"1151","AT3G16870"
"1152","AT3G16950"
"1153","AT3G17160"
"1154","AT3G17240"
"1155","AT3G17410"
"1156","AT3G17440"
"1157","AT3G17465"
"1158","AT3G17780"
"1159","AT3G17810"
"1160","AT3G18000"
"1161","AT3G18035"
"1162","AT3G18060"
"1163","AT3G18140"
"1164","AT3G18215"
"1165","AT3G18240"
"1166","AT3G18430"
"1167","AT3G18560"
"1168","AT3G18600"
"1169","AT3G18760"
"1170","AT3G18820"
"1171","AT3G18830"
"1172","AT3G18990"
"1173","AT3G19100"
"1174","AT3G19130"
"1175","AT3G19260"
"1176","AT3G19390"
"1177","AT3G19450"
"1178","AT3G19520"
"1179","AT3G19860"
"1180","AT3G19910"
"1181","AT3G19930"
"1182","AT3G19960"
"1183","AT3G19980"
"1184","AT3G20060"
"1185","AT3G20340"
"1186","AT3G20370"
"1187","AT3G20380"
"1188","AT3G20770"
"1189","AT3G20790"
"1190","AT3G21215"
"1191","AT3G21240"
"1192","AT3G21260"
"1193","AT3G21350"
"1194","AT3G21550"
"1195","AT3G21610"
"1196","AT3G21710"
"1197","AT3G21720"
"1198","AT3G21865"
"1199","AT3G22200"
"1200","AT3G22290"
"1201","AT3G22300"
"1202","AT3G22370"
"1203","AT3G22380"
"1204","AT3G22480"
"1205","AT3G22520"
"1206","AT3G22660"
"1207","AT3G22680"
"1208","AT3G22850"
"1209","AT3G22950"
"1210","AT3G22970"
"1211","AT3G23030"
"1212","AT3G23175"
"1213","AT3G23180"
"1214","AT3G23190"
"1215","AT3G23470"
"1216","AT3G23510"
"1217","AT3G23560"
"1218","AT3G23620"
"1219","AT3G23640"
"1220","AT3G23690"
"1221","AT3G23880"
"1222","AT3G23940"
"1223","AT3G23990"
"1224","AT3G24020"
"1225","AT3G24080"
"1226","AT3G24100"
"1227","AT3G24160"
"1228","AT3G24170"
"1229","AT3G24300"
"1230","AT3G24503"
"1231","AT3G24506"
"1232","AT3G24550"
"1233","AT3G25140"
"1234","AT3G25150"
"1235","AT3G25230"
"1236","AT3G25530"
"1237","AT3G25540"
"1238","AT3G25710"
"1239","AT3G25780"
"1240","AT3G25800"
"1241","AT3G25840"
"1242","AT3G25860"
"1243","AT3G26030"
"1244","AT3G26420"
"1245","AT3G26430"
"1246","AT3G26470"
