"","phyD_GC_c1.which.mclass....3...1."
"362","AT1G26762"
"363","AT1G26770"
"364","AT1G27080"
"365","AT1G27580"
"366","AT1G27710"
"367","AT1G27820"
"368","AT1G27890"
"369","AT1G28010"
"370","AT1G28040"
"371","AT1G28170"
"372","AT1G28230"
"373","AT1G28570"
"374","AT1G29500"
"375","AT1G29540"
"376","AT1G29660"
"377","AT1G29670"
"378","AT1G29775"
"379","AT1G29780"
"380","AT1G30135"
"381","AT1G30210"
"382","AT1G30455"
"383","AT1G30530"
"384","AT1G30560"
"385","AT1G30780"
"386","AT1G30800"
"387","AT1G30920"
"388","AT1G30950"
"389","AT1G31173"
"390","AT1G31485"
"391","AT1G31580"
"392","AT1G31750"
"393","AT1G31772"
"394","AT1G31920"
"395","AT1G32120"
"396","AT1G32350"
"397","AT1G32385"
"398","AT1G32470"
"399","AT1G32540"
"400","AT1G32570"
"401","AT1G32585"
"402","AT1G32710"
"403","AT1G32713"
"404","AT1G32850"
"405","AT1G32950"
"406","AT1G33100"
"407","AT1G33430"
"408","AT1G33600"
"409","AT1G33870"
"410","AT1G33890"
"411","AT1G34490"
"412","AT1G34500"
"413","AT1G34520"
"414","AT1G34540"
"415","AT1G34640"
"416","AT1G35180"
"417","AT1G35310"
"418","AT1G35515"
"419","AT1G35730"
"420","AT1G35830"
"421","AT1G36992"
"422","AT1G43010"
"423","AT1G44010"
"424","AT1G44130"
"425","AT1G44414"
"426","AT1G44890"
"427","AT1G45010"
"428","AT1G45201"
"429","AT1G45545"
"430","AT1G45616"
"431","AT1G47130"
"432","AT1G47610"
"433","AT1G47700"
"434","AT1G47790"
"435","AT1G47890"
"436","AT1G48060"
"437","AT1G48180"
"438","AT1G48195"
"439","AT1G48267"
"440","AT1G48400"
"441","AT1G48470"
"442","AT1G48720"
"443","AT1G48800"
"444","AT1G49130"
"445","AT1G49150"
"446","AT1G49225"
"447","AT1G49250"
"448","AT1G49330"
"449","AT1G49450"
"450","AT1G49530"
"451","AT1G49750"
"452","AT1G49790"
"453","AT1G49900"
"454","AT1G49920"
"455","AT1G49952"
"456","AT1G49990"
"457","AT1G50180"
"458","AT1G50190"
"459","AT1G50280"
"460","AT1G50390"
"461","AT1G50732"
"462","AT1G50750"
"463","AT1G51000"
"464","AT1G51055"
"465","AT1G51090"
"466","AT1G51110"
"467","AT1G51460"
"468","AT1G51480"
"469","AT1G51500"
"470","AT1G51670"
"471","AT1G51820"
"472","AT1G51870"
"473","AT1G51880"
"474","AT1G51913"
"475","AT1G51960"
"476","AT1G52100"
"477","AT1G52220"
"478","AT1G52270"
"479","AT1G52400"
"480","AT1G52410"
"481","AT1G52430"
"482","AT1G52560"
"483","AT1G52570"
"484","AT1G52650"
"485","AT1G52690"
"486","AT1G52790"
"487","AT1G52800"
"488","AT1G52820"
"489","AT1G52855"
"490","AT1G53540"
"491","AT1G53541"
"492","AT1G53610"
"493","AT1G53620"
"494","AT1G53640"
"495","AT1G53801"
"496","AT1G53935"
"497","AT1G54020"
"498","AT1G54070"
"499","AT1G54095"
"500","AT1G54215"
"501","AT1G54280"
"502","AT1G54355"
"503","AT1G54760"
"504","AT1G54773"
"505","AT1G54820"
"506","AT1G54930"
"507","AT1G54970"
"508","AT1G55207"
"509","AT1G55230"
"510","AT1G55260"
"511","AT1G55525"
"512","AT1G55550"
"513","AT1G55640"
"514","AT1G55770"
"515","AT1G55775"
"516","AT1G55800"
"517","AT1G55803"
"518","AT1G55945"
"519","AT1G56270"
"520","AT1G56510"
"521","AT1G56555"
"522","AT1G57670"
"523","AT1G57943"
"524","AT1G58215"
"525","AT1G58300"
"526","AT1G58320"
"527","AT1G58807"
"528","AT1G58936"
"529","AT1G59124"
"530","AT1G59218"
"531","AT1G59620"
"532","AT1G59790"
"533","AT1G59860"
"534","AT1G60060"
"535","AT1G60270"
"536","AT1G60350"
"537","AT1G60720"
"538","AT1G60970"
"539","AT1G60986"
"540","AT1G61160"
"541","AT1G61226"
"542","AT1G61290"
"543","AT1G61480"
"544","AT1G61562"
"545","AT1G61566"
"546","AT1G61710"
"547","AT1G61720"
"548","AT1G61920"
"549","AT1G61950"
"550","AT1G62000"
"551","AT1G62030"
"552","AT1G62035"
"553","AT1G62240"
"554","AT1G62333"
"555","AT1G62360"
"556","AT1G62421"
"557","AT1G62450"
"558","AT1G62490"
"559","AT1G62580"
"560","AT1G62690"
"561","AT1G62886"
"562","AT1G62900"
"563","AT1G62915"
"564","AT1G63105"
"565","AT1G63330"
"566","AT1G63340"
"567","AT1G63522"
"568","AT1G63580"
"569","AT1G63630"
"570","AT1G63870"
"571","AT1G64020"
"572","AT1G64195"
"573","AT1G64253"
"574","AT1G64310"
"575","AT1G64500"
"576","AT1G64561"
"577","AT1G64584"
"578","AT1G64590"
"579","AT1G64625"
"580","AT1G64670"
"581","AT1G64680"
"582","AT1G64820"
"583","AT1G65140"
"584","AT1G65150"
"585","AT1G65200"
"586","AT1G65346"
"587","AT1G65484"
"588","AT1G65800"
"589","AT1G65860"
"590","AT1G66000"
"591","AT1G66030"
"592","AT1G66040"
"593","AT1G66060"
"594","AT1G66090"
"595","AT1G66130"
"596","AT1G66170"
"597","AT1G66460"
"598","AT1G66720"
"599","AT1G66840"
"600","AT1G66950"
"601","AT1G66960"
"602","AT1G67000"
"603","AT1G67020"
"604","AT1G67100"
"605","AT1G67195"
"606","AT1G67220"
"607","AT1G67265"
"608","AT1G67270"
"609","AT1G67370"
"610","AT1G67460"
"611","AT1G67481"
"612","AT1G67623"
"613","AT1G67635"
"614","AT1G67740"
"615","AT1G67760"
"616","AT1G67770"
"617","AT1G67856"
"618","AT1G67980"
"619","AT1G68190"
"620","AT1G68530"
"621","AT1G68568"
"622","AT1G68570"
"623","AT1G68700"
"624","AT1G68750"
"625","AT1G68800"
"626","AT1G68877"
"627","AT1G69085"
"628","AT1G69540"
"629","AT1G69990"
"630","AT1G70270"
"631","AT1G70440"
"632","AT1G70450"
"633","AT1G70720"
"634","AT1G70880"
"635","AT1G71140"
"636","AT1G71250"
"637","AT1G71280"
"638","AT1G71300"
"639","AT1G71690"
"640","AT1G72030"
"641","AT1G72100"
"642","AT1G72270"
"643","AT1G72460"
"644","AT1G72620"
"645","AT1G72760"
"646","AT1G72960"
"647","AT1G73066"
"648","AT1G73110"
"649","AT1G73190"
"650","AT1G73510"
"651","AT1G73610"
"652","AT1G73687"
"653","AT1G73700"
"654","AT1G73810"
"655","AT1G74035"
"656","AT1G74130"
"657","AT1G74205"
"658","AT1G74456"
"659","AT1G74670"
"660","AT1G74830"
"661","AT1G74890"
"662","AT1G75166"
"663","AT1G75240"
"664","AT1G75360"
"665","AT1G75920"
"666","AT1G76190"
"667","AT1G76230"
"668","AT1G76530"
"669","AT1G76750"
"670","AT1G76892"
"671","AT1G76952"
"672","AT1G76965"
"673","AT1G77090"
"674","AT1G77520"
"675","AT1G77730"
"676","AT1G77790"
"677","AT1G77860"
"678","AT1G77932"
"679","AT1G77980"
"680","AT1G78160"
"681","AT1G78206"
"682","AT1G78230"
"683","AT1G78320"
"684","AT1G78390"
"685","AT1G78478"
"686","AT1G78500"
"687","AT1G78710"
"688","AT1G78720"
"689","AT1G78820"
"690","AT1G78840"
"691","AT1G79100"
"692","AT1G79170"
"693","AT1G79250"
"694","AT1G79485"
"695","AT1G79780"
"696","AT1G79860"
"697","AT1G80340"
"698","AT1G80390"
"699","AT1G80470"
"700","AT1G80555"
"701","AT1G80625"
"702","AT2G01023"
"703","AT2G01280"
"704","AT2G01500"
"705","AT2G01610"
"706","AT2G01755"
"707","AT2G01770"
"708","AT2G01810"
"709","AT2G01960"
"710","AT2G02147"
"711","AT2G02320"
"712","AT2G02340"
"713","AT2G02490"
"714","AT2G02580"
"715","AT2G02640"
"716","AT2G02720"
"717","AT2G02741"
"718","AT2G02990"
"719","AT2G03020"
"720","AT2G03410"
"721","AT2G03460"
"722","AT2G03630"
"723","AT2G03980"
"724","AT2G03995"
"725","AT2G04038"
"726","AT2G04039"
"727","AT2G04125"
"728","AT2G04137"
"729","AT2G04145"
"730","AT2G04190"
"731","AT2G04255"
"732","AT2G04265"
"733","AT2G04285"
"734","AT2G04395"
"735","AT2G04405"
"736","AT2G04435"
"737","AT2G04455"
"738","AT2G04495"
"739","AT2G04535"
"740","AT2G04715"
"741","AT2G04725"
"742","AT2G05070"
"743","AT2G05095"
"744","AT2G05100"
"745","AT2G05145"
"746","AT2G05155"
"747","AT2G05270"
"748","AT2G05365"
"749","AT2G05370"
"750","AT2G05505"
"751","AT2G05665"
"752","AT2G05675"
"753","AT2G05753"
"754","AT2G05765"
"755","AT2G05825"
"756","AT2G05895"
"757","AT2G05945"
"758","AT2G05965"
"759","AT2G05995"
"760","AT2G06225"
"761","AT2G06345"
"762","AT2G06365"
"763","AT2G06405"
"764","AT2G06525"
"765","AT2G06615"
"766","AT2G06655"
"767","AT2G06865"
"768","AT2G07000"
"769","AT2G07015"
"770","AT2G07335"
"771","AT2G07345"
"772","AT2G07435"
"773","AT2G07485"
"774","AT2G07625"
"775","AT2G07632"
"776","AT2G07637"
"777","AT2G07643"
"778","AT2G07644"
"779","AT2G07652"
"780","AT2G07654"
"781","AT2G07656"
"782","AT2G07659"
"783","AT2G07661"
"784","AT2G07667"
"785","AT2G07669"
"786","AT2G07673"
"787","AT2G07676"
"788","AT2G07681"
"789","AT2G07691"
"790","AT2G07692"
"791","AT2G07702"
"792","AT2G07705"
"793","AT2G07721"
"794","AT2G07722"
"795","AT2G07728"
"796","AT2G07732"
"797","AT2G07772"
"798","AT2G07775"
"799","AT2G07795"
"800","AT2G07805"
"801","AT2G07806"
"802","AT2G07827"
"803","AT2G07950"
"804","AT2G07965"
"805","AT2G08020"
"806","AT2G08025"
"807","AT2G08205"
"808","AT2G08235"
"809","AT2G08315"
"810","AT2G08320"
"811","AT2G08330"
"812","AT2G08350"
"813","AT2G08420"
"814","AT2G08430"
"815","AT2G08450"
"816","AT2G08455"
"817","AT2G08460"
"818","AT2G08470"
"819","AT2G08475"
"820","AT2G08525"
"821","AT2G08530"
"822","AT2G08575"
"823","AT2G08595"
"824","AT2G08610"
"825","AT2G08640"
"826","AT2G08655"
"827","AT2G08675"
"828","AT2G08680"
"829","AT2G08695"
"830","AT2G08700"
"831","AT2G08740"
"832","AT2G08765"
"833","AT2G08775"
"834","AT2G08795"
"835","AT2G08815"
"836","AT2G08825"
"837","AT2G08870"
"838","AT2G08900"
"839","AT2G08905"
"840","AT2G08955"
"841","AT2G09000"
"842","AT2G09025"
"843","AT2G09045"
"844","AT2G09165"
"845","AT2G09170"
"846","AT2G09175"
"847","AT2G09195"
"848","AT2G09205"
"849","AT2G09230"
"850","AT2G09255"
"851","AT2G09300"
"852","AT2G09335"
"853","AT2G09365"
"854","AT2G09430"
"855","AT2G09440"
"856","AT2G09455"
"857","AT2G09495"
"858","AT2G09510"
"859","AT2G09525"
"860","AT2G09540"
"861","AT2G09610"
"862","AT2G09650"
"863","AT2G09665"
"864","AT2G09685"
"865","AT2G09700"
"866","AT2G09705"
"867","AT2G09745"
"868","AT2G09775"
"869","AT2G09845"
"870","AT2G09905"
"871","AT2G09935"
"872","AT2G10940"
"873","AT2G11815"
"874","AT2G11891"
"875","AT2G12461"
"876","AT2G13570"
"877","AT2G13610"
"878","AT2G13640"
"879","AT2G13680"
"880","AT2G13905"
"881","AT2G14080"
"882","AT2G14160"
"883","AT2G14510"
"884","AT2G14810"
"885","AT2G15090"
"886","AT2G15130"
"887","AT2G15318"
"888","AT2G15340"
"889","AT2G15555"
"890","AT2G16910"
"891","AT2G17010"
"892","AT2G17050"
"893","AT2G17295"
"894","AT2G17470"
"895","AT2G17660"
"896","AT2G17680"
"897","AT2G17890"
"898","AT2G17920"
"899","AT2G18010"
"900","AT2G18350"
"901","AT2G18420"
"902","AT2G18500"
"903","AT2G18640"
"904","AT2G18685"
"905","AT2G18720"
"906","AT2G18970"
"907","AT2G19190"
"908","AT2G19210"
"909","AT2G19410"
"910","AT2G19650"
"911","AT2G19700"
"912","AT2G19910"
"913","AT2G20170"
"914","AT2G20250"
"915","AT2G20470"
"916","AT2G20510"
"917","AT2G20520"
"918","AT2G20570"
"919","AT2G20700"
"920","AT2G20720"
"921","AT2G20721"
"922","AT2G20825"
"923","AT2G21237"
"924","AT2G21260"
"925","AT2G21330"
"926","AT2G21430"
"927","AT2G21480"
"928","AT2G21510"
"929","AT2G21530"
"930","AT2G21650"
"931","AT2G21780"
"932","AT2G22060"
"933","AT2G22121"
"934","AT2G22340"
"935","AT2G22496"
"936","AT2G22590"
"937","AT2G22750"
"938","AT2G22820"
"939","AT2G23000"
"940","AT2G23060"
"941","AT2G23110"
"942","AT2G23190"
"943","AT2G23347"
"944","AT2G23400"
"945","AT2G23445"
"946","AT2G23830"
"947","AT2G24195"
"948","AT2G24270"
"949","AT2G24320"
"950","AT2G24535"
"951","AT2G24681"
"952","AT2G24710"
"953","AT2G24850"
"954","AT2G25055"
"955","AT2G25215"
"956","AT2G25297"
"957","AT2G25440"
"958","AT2G25600"
"959","AT2G26160"
"960","AT2G26620"
"961","AT2G26720"
"962","AT2G26940"
"963","AT2G27160"
"964","AT2G27229"
"965","AT2G27300"
"966","AT2G27313"
"967","AT2G27320"
"968","AT2G27385"
"969","AT2G27505"
"970","AT2G27650"
"971","AT2G27670"
"972","AT2G27750"
"973","AT2G27780"
"974","AT2G28140"
"975","AT2G28170"
"976","AT2G28420"
"977","AT2G28605"
"978","AT2G28630"
"979","AT2G28755"
"980","AT2G28850"
"981","AT2G29090"
"982","AT2G29110"
"983","AT2G29360"
"984","AT2G29380"
"985","AT2G29410"
"986","AT2G29470"
"987","AT2G29710"
"988","AT2G30220"
"989","AT2G30630"
"990","AT2G30680"
"991","AT2G30760"
"992","AT2G30770"
"993","AT2G30790"
"994","AT2G30830"
"995","AT2G31100"
"996","AT2G31220"
"997","AT2G31250"
"998","AT2G31335"
"999","AT2G31425"
"1000","AT2G31480"
"1001","AT2G31550"
"1002","AT2G31590"
"1003","AT2G32050"
"1004","AT2G32130"
"1005","AT2G32200"
"1006","AT2G32275"
"1007","AT2G32290"
"1008","AT2G32315"
"1009","AT2G32530"
"1010","AT2G32550"
"1011","AT2G32660"
"1012","AT2G32770"
"1013","AT2G32830"
"1014","AT2G32885"
"1015","AT2G33010"
"1016","AT2G33100"
"1017","AT2G33160"
"1018","AT2G33205"
"1019","AT2G33230"
"1020","AT2G33300"
"1021","AT2G33780"
"1022","AT2G33815"
"1023","AT2G34010"
"1024","AT2G34186"
"1025","AT2G34220"
"1026","AT2G34238"
"1027","AT2G34240"
"1028","AT2G34315"
"1029","AT2G34370"
"1030","AT2G34580"
"1031","AT2G34610"
"1032","AT2G34810"
"1033","AT2G34925"
"1034","AT2G34960"
"1035","AT2G34990"
"1036","AT2G35150"
"1037","AT2G35260"
"1038","AT2G35300"
"1039","AT2G35343"
"1040","AT2G35550"
"1041","AT2G35637"
"1042","AT2G35640"
"1043","AT2G35670"
"1044","AT2G35700"
"1045","AT2G35733"
"1046","AT2G35747"
"1047","AT2G35820"
"1048","AT2G35850"
"1049","AT2G36030"
"1050","AT2G36145"
"1051","AT2G36500"
"1052","AT2G36540"
"1053","AT2G36590"
"1054","AT2G36660"
"1055","AT2G36695"
"1056","AT2G36710"
"1057","AT2G36780"
"1058","AT2G36792"
"1059","AT2G36815"
"1060","AT2G36854"
"1061","AT2G36870"
"1062","AT2G37140"
"1063","AT2G37720"
"1064","AT2G37805"
"1065","AT2G37880"
"1066","AT2G38195"
"1067","AT2G38255"
"1068","AT2G38465"
"1069","AT2G38540"
"1070","AT2G38790"
"1071","AT2G38890"
"1072","AT2G38920"
"1073","AT2G39010"
"1074","AT2G39030"
"1075","AT2G39175"
"1076","AT2G39415"
"1077","AT2G39470"
"1078","AT2G39820"
"1079","AT2G39920"
"1080","AT2G40116"
"1081","AT2G40130"
"1082","AT2G40250"
"1083","AT2G40340"
"1084","AT2G40460"
"1085","AT2G41082"
"1086","AT2G41210"
"1087","AT2G41231"
"1088","AT2G41355"
"1089","AT2G41451"
"1090","AT2G41470"
"1091","AT2G41515"
"1092","AT2G41590"
"1093","AT2G42005"
"1094","AT2G42100"
"1095","AT2G42200"
"1096","AT2G42220"
"1097","AT2G42510"
"1098","AT2G42610"
"1099","AT2G42865"
"1100","AT2G42930"
"1101","AT2G42955"
"1102","AT2G42980"
"1103","AT2G43010"
"1104","AT2G43137"
"1105","AT2G43138"
"1106","AT2G43141"
"1107","AT2G43270"
"1108","AT2G43550"
"1109","AT2G44250"
"1110","AT2G44390"
"1111","AT2G44400"
"1112","AT2G44460"
"1113","AT2G44590"
"1114","AT2G44735"
"1115","AT2G44920"
"1116","AT2G45130"
"1117","AT2G45243"
"1118","AT2G45410"
"1119","AT2G45560"
"1120","AT2G45570"
"1121","AT2G45600"
"1122","AT2G45760"
"1123","AT2G45800"
"1124","AT2G45840"
"1125","AT2G45940"
"1126","AT2G46360"
"1127","AT2G46440"
"1128","AT2G46455"
"1129","AT2G46480"
"1130","AT2G46493"
"1131","AT2G46660"
"1132","AT2G46860"
"1133","AT2G46995"
"1134","AT2G47150"
"1135","AT2G47190"
"1136","AT2G47240"
"1137","AT2G47275"
"1138","AT2G47340"
"1139","AT2G47770"
"1140","AT2G47780"
"1141","AT2G47844"
"1142","AT2G47950"
"1143","AT2G48090"
"1144","AT2G48121"
"1145","AT3G00985"
"1146","AT3G01015"
"1147","AT3G01045"
"1148","AT3G01080"
"1149","AT3G01085"
"1150","AT3G01145"
"1151","AT3G01185"
"1152","AT3G01215"
"1153","AT3G01225"
"1154","AT3G01235"
"1155","AT3G01240"
"1156","AT3G01250"
"1157","AT3G01326"
"1158","AT3G01365"
"1159","AT3G01385"
"1160","AT3G01440"
"1161","AT3G01485"
"1162","AT3G01500"
"1163","AT3G01525"
"1164","AT3G01555"
"1165","AT3G01630"
"1166","AT3G01660"
"1167","AT3G01675"
"1168","AT3G01700"
"1169","AT3G01835"
"1170","AT3G01845"
"1171","AT3G01865"
"1172","AT3G01905"
"1173","AT3G01935"
"1174","AT3G02015"
"1175","AT3G02035"
"1176","AT3G02100"
"1177","AT3G02105"
"1178","AT3G02115"
"1179","AT3G02150"
"1180","AT3G02165"
"1181","AT3G02225"
"1182","AT3G02405"
"1183","AT3G02425"
"1184","AT3G02445"
"1185","AT3G02455"
"1186","AT3G02465"
"1187","AT3G02475"
"1188","AT3G02485"
"1189","AT3G02495"
"1190","AT3G02500"
"1191","AT3G02525"
"1192","AT3G02695"
"1193","AT3G02725"
"1194","AT3G02755"
"1195","AT3G02825"
"1196","AT3G02895"
"1197","AT3G02985"
"1198","AT3G03025"
"1199","AT3G03075"
"1200","AT3G03105"
"1201","AT3G03190"
"1202","AT3G03195"
"1203","AT3G03230"
"1204","AT3G03265"
"1205","AT3G03272"
"1206","AT3G03325"
"1207","AT3G03341"
"1208","AT3G03385"
"1209","AT3G03430"
"1210","AT3G03445"
"1211","AT3G03455"
"1212","AT3G03585"
"1213","AT3G03605"
"1214","AT3G03620"
"1215","AT3G03776"
"1216","AT3G03820"
"1217","AT3G03825"
"1218","AT3G03895"
"1219","AT3G03930"
"1220","AT3G03935"
"1221","AT3G03975"
"1222","AT3G04015"
"1223","AT3G04050"
"1224","AT3G04065"
"1225","AT3G04085"
"1226","AT3G04155"
"1227","AT3G04165"
"1228","AT3G04175"
"1229","AT3G04255"
"1230","AT3G04275"
"1231","AT3G04285"
"1232","AT3G04355"
"1233","AT3G04635"
"1234","AT3G04765"
"1235","AT3G04785"
"1236","AT3G04915"
"1237","AT3G04960"
"1238","AT3G04965"
"1239","AT3G04985"
"1240","AT3G05135"
"1241","AT3G05145"
"1242","AT3G05152"
"1243","AT3G05260"
"1244","AT3G05265"
"1245","AT3G05310"
"1246","AT3G05335"
