"","phyD_GC_c1.which.mclass....2...1."
"467","AT1G53230"
"468","AT1G53233"
"469","AT1G53420"
"470","AT1G53600"
"471","AT1G53625"
"472","AT1G53900"
"473","AT1G54160"
"474","AT1G54560"
"475","AT1G54780"
"476","AT1G54940"
"477","AT1G55050"
"478","AT1G55200"
"479","AT1G55240"
"480","AT1G55290"
"481","AT1G55440"
"482","AT1G55480"
"483","AT1G55580"
"484","AT1G55670"
"485","AT1G55673"
"486","AT1G55755"
"487","AT1G55865"
"488","AT1G55940"
"489","AT1G55970"
"490","AT1G55980"
"491","AT1G56060"
"492","AT1G56120"
"493","AT1G56130"
"494","AT1G56150"
"495","AT1G56160"
"496","AT1G56165"
"497","AT1G56240"
"498","AT1G56242"
"499","AT1G56250"
"500","AT1G56540"
"501","AT1G56710"
"502","AT1G57560"
"503","AT1G57570"
"504","AT1G57980"
"505","AT1G58150"
"506","AT1G58420"
"507","AT1G58602"
"508","AT1G58808"
"509","AT1G58848"
"510","AT1G59171"
"511","AT1G59530"
"512","AT1G59720"
"513","AT1G59725"
"514","AT1G59850"
"515","AT1G60110"
"516","AT1G60190"
"517","AT1G60460"
"518","AT1G60530"
"519","AT1G60600"
"520","AT1G60630"
"521","AT1G60830"
"522","AT1G60980"
"523","AT1G61230"
"524","AT1G61255"
"525","AT1G61275"
"526","AT1G61300"
"527","AT1G61410"
"528","AT1G61415"
"529","AT1G61440"
"530","AT1G61460"
"531","AT1G61550"
"532","AT1G61600"
"533","AT1G61680"
"534","AT1G61810"
"535","AT1G61930"
"536","AT1G62260"
"537","AT1G62262"
"538","AT1G62290"
"539","AT1G62320"
"540","AT1G62400"
"541","AT1G62420"
"542","AT1G62530"
"543","AT1G62670"
"544","AT1G62720"
"545","AT1G62780"
"546","AT1G62870"
"547","AT1G62914"
"548","AT1G62935"
"549","AT1G63080"
"550","AT1G63140"
"551","AT1G63350"
"552","AT1G63370"
"553","AT1G63380"
"554","AT1G63390"
"555","AT1G63530"
"556","AT1G63860"
"557","AT1G63880"
"558","AT1G63910"
"559","AT1G63930"
"560","AT1G64000"
"561","AT1G64065"
"562","AT1G64150"
"563","AT1G64170"
"564","AT1G64180"
"565","AT1G64210"
"566","AT1G64300"
"567","AT1G64320"
"568","AT1G64355"
"569","AT1G64380"
"570","AT1G64405"
"571","AT1G64430"
"572","AT1G64480"
"573","AT1G64540"
"574","AT1G64563"
"575","AT1G64618"
"576","AT1G64930"
"577","AT1G64940"
"578","AT1G65060"
"579","AT1G65110"
"580","AT1G65120"
"581","AT1G65130"
"582","AT1G65190"
"583","AT1G65230"
"584","AT1G65250"
"585","AT1G65483"
"586","AT1G65490"
"587","AT1G66465"
"588","AT1G66540"
"589","AT1G66650"
"590","AT1G66780"
"591","AT1G66870"
"592","AT1G66940"
"593","AT1G67025"
"594","AT1G67040"
"595","AT1G67470"
"596","AT1G67520"
"597","AT1G67650"
"598","AT1G67670"
"599","AT1G68010"
"600","AT1G68030"
"601","AT1G68110"
"602","AT1G68180"
"603","AT1G68200"
"604","AT1G68240"
"605","AT1G68290"
"606","AT1G68350"
"607","AT1G68390"
"608","AT1G68470"
"609","AT1G68540"
"610","AT1G68600"
"611","AT1G68630"
"612","AT1G68723"
"613","AT1G68870"
"614","AT1G68890"
"615","AT1G68930"
"616","AT1G69150"
"617","AT1G69160"
"618","AT1G69240"
"619","AT1G69310"
"620","AT1G69430"
"621","AT1G69610"
"622","AT1G69710"
"623","AT1G69900"
"624","AT1G70175"
"625","AT1G70185"
"626","AT1G70260"
"627","AT1G70430"
"628","AT1G70475"
"629","AT1G70581"
"630","AT1G70640"
"631","AT1G70680"
"632","AT1G70760"
"633","AT1G70800"
"634","AT1G70830"
"635","AT1G70860"
"636","AT1G70920"
"637","AT1G70985"
"638","AT1G71330"
"639","AT1G71480"
"640","AT1G71490"
"641","AT1G71866"
"642","AT1G71910"
"643","AT1G71920"
"644","AT1G72140"
"645","AT1G72540"
"646","AT1G72590"
"647","AT1G72610"
"648","AT1G72660"
"649","AT1G72720"
"650","AT1G72950"
"651","AT1G73040"
"652","AT1G73140"
"653","AT1G73220"
"654","AT1G73290"
"655","AT1G73360"
"656","AT1G73550"
"657","AT1G73570"
"658","AT1G73580"
"659","AT1G73680"
"660","AT1G73780"
"661","AT1G74000"
"662","AT1G74010"
"663","AT1G74070"
"664","AT1G74350"
"665","AT1G74360"
"666","AT1G74420"
"667","AT1G74430"
"668","AT1G74453"
"669","AT1G74545"
"670","AT1G74580"
"671","AT1G74630"
"672","AT1G74650"
"673","AT1G74730"
"674","AT1G74850"
"675","AT1G74870"
"676","AT1G74880"
"677","AT1G75100"
"678","AT1G75120"
"679","AT1G75125"
"680","AT1G75260"
"681","AT1G75490"
"682","AT1G75550"
"683","AT1G75600"
"684","AT1G75620"
"685","AT1G75690"
"686","AT1G75770"
"687","AT1G75830"
"688","AT1G75960"
"689","AT1G76080"
"690","AT1G76100"
"691","AT1G76430"
"692","AT1G76480"
"693","AT1G76570"
"694","AT1G76620"
"695","AT1G76705"
"696","AT1G76770"
"697","AT1G76820"
"698","AT1G76870"
"699","AT1G77010"
"700","AT1G77138"
"701","AT1G77145"
"702","AT1G77235"
"703","AT1G77270"
"704","AT1G77405"
"705","AT1G77855"
"706","AT1G77870"
"707","AT1G77950"
"708","AT1G77992"
"709","AT1G78070"
"710","AT1G78172"
"711","AT1G78370"
"712","AT1G78410"
"713","AT1G78470"
"714","AT1G78476"
"715","AT1G78480"
"716","AT1G78530"
"717","AT1G78750"
"718","AT1G78780"
"719","AT1G78815"
"720","AT1G78940"
"721","AT1G78950"
"722","AT1G79103"
"723","AT1G79320"
"724","AT1G79360"
"725","AT1G79890"
"726","AT1G79910"
"727","AT1G79915"
"728","AT1G79960"
"729","AT1G80080"
"730","AT1G80165"
"731","AT1G80315"
"732","AT1G80745"
"733","AT1G80960"
"734","AT2G01175"
"735","AT2G01320"
"736","AT2G01390"
"737","AT2G01422"
"738","AT2G01730"
"739","AT2G01760"
"740","AT2G01870"
"741","AT2G01990"
"742","AT2G02000"
"743","AT2G02010"
"744","AT2G02060"
"745","AT2G02240"
"746","AT2G02300"
"747","AT2G02380"
"748","AT2G02540"
"749","AT2G02700"
"750","AT2G02850"
"751","AT2G02930"
"752","AT2G02980"
"753","AT2G03010"
"754","AT2G03110"
"755","AT2G03130"
"756","AT2G03230"
"757","AT2G03250"
"758","AT2G03360"
"759","AT2G03370"
"760","AT2G03380"
"761","AT2G03420"
"762","AT2G03530"
"763","AT2G03710"
"764","AT2G03750"
"765","AT2G03770"
"766","AT2G03840"
"767","AT2G03850"
"768","AT2G03880"
"769","AT2G03895"
"770","AT2G04020"
"771","AT2G04065"
"772","AT2G04090"
"773","AT2G04295"
"774","AT2G04375"
"775","AT2G04515"
"776","AT2G04545"
"777","AT2G04555"
"778","AT2G04621"
"779","AT2G04790"
"780","AT2G04860"
"781","AT2G04955"
"782","AT2G05205"
"783","AT2G05255"
"784","AT2G05310"
"785","AT2G05420"
"786","AT2G05518"
"787","AT2G05520"
"788","AT2G06085"
"789","AT2G06835"
"790","AT2G07042"
"791","AT2G07275"
"792","AT2G07495"
"793","AT2G07595"
"794","AT2G07599"
"795","AT2G07629"
"796","AT2G07648"
"797","AT2G07658"
"798","AT2G07662"
"799","AT2G07672"
"800","AT2G07689"
"801","AT2G07724"
"802","AT2G07749"
"803","AT2G07768"
"804","AT2G07771"
"805","AT2G07774"
"806","AT2G07776"
"807","AT2G07787"
"808","AT2G07798"
"809","AT2G07815"
"810","AT2G07825"
"811","AT2G07835"
"812","AT2G07845"
"813","AT2G07875"
"814","AT2G08000"
"815","AT2G08060"
"816","AT2G08295"
"817","AT2G08425"
"818","AT2G08480"
"819","AT2G08485"
"820","AT2G08500"
"821","AT2G08570"
"822","AT2G08660"
"823","AT2G08730"
"824","AT2G08735"
"825","AT2G08760"
"826","AT2G08770"
"827","AT2G08820"
"828","AT2G08850"
"829","AT2G08865"
"830","AT2G08915"
"831","AT2G09010"
"832","AT2G09055"
"833","AT2G09090"
"834","AT2G09190"
"835","AT2G09200"
"836","AT2G09310"
"837","AT2G09325"
"838","AT2G09350"
"839","AT2G09370"
"840","AT2G09420"
"841","AT2G09435"
"842","AT2G09470"
"843","AT2G09505"
"844","AT2G09605"
"845","AT2G09710"
"846","AT2G09735"
"847","AT2G09740"
"848","AT2G09895"
"849","AT2G10930"
"850","AT2G11035"
"851","AT2G11215"
"852","AT2G11810"
"853","AT2G12170"
"854","AT2G13965"
"855","AT2G14070"
"856","AT2G14290"
"857","AT2G14560"
"858","AT2G14690"
"859","AT2G14760"
"860","AT2G14775"
"861","AT2G14800"
"862","AT2G15080"
"863","AT2G15128"
"864","AT2G15220"
"865","AT2G15350"
"866","AT2G15400"
"867","AT2G15590"
"868","AT2G15630"
"869","AT2G15760"
"870","AT2G16245"
"871","AT2G16380"
"872","AT2G16575"
"873","AT2G16630"
"874","AT2G16870"
"875","AT2G17036"
"876","AT2G17060"
"877","AT2G17210"
"878","AT2G17590"
"879","AT2G17600"
"880","AT2G17695"
"881","AT2G17770"
"882","AT2G17780"
"883","AT2G17972"
"884","AT2G18300"
"885","AT2G18550"
"886","AT2G18560"
"887","AT2G18917"
"888","AT2G18938"
"889","AT2G18969"
"890","AT2G19050"
"891","AT2G19150"
"892","AT2G19240"
"893","AT2G19330"
"894","AT2G19400"
"895","AT2G19550"
"896","AT2G19610"
"897","AT2G19960"
"898","AT2G20030"
"899","AT2G20080"
"900","AT2G20880"
"901","AT2G21030"
"902","AT2G21080"
"903","AT2G21188"
"904","AT2G21210"
"905","AT2G21320"
"906","AT2G21400"
"907","AT2G21595"
"908","AT2G21610"
"909","AT2G21900"
"910","AT2G22088"
"911","AT2G22200"
"912","AT2G22290"
"913","AT2G22460"
"914","AT2G22600"
"915","AT2G22790"
"916","AT2G22905"
"917","AT2G23170"
"918","AT2G23550"
"919","AT2G23945"
"920","AT2G23970"
"921","AT2G24030"
"922","AT2G24130"
"923","AT2G24220"
"924","AT2G24430"
"925","AT2G24560"
"926","AT2G24680"
"927","AT2G25150"
"928","AT2G25200"
"929","AT2G25240"
"930","AT2G25409"
"931","AT2G25410"
"932","AT2G25530"
"933","AT2G25890"
"934","AT2G26040"
"935","AT2G26150"
"936","AT2G26330"
"937","AT2G26380"
"938","AT2G26410"
"939","AT2G26420"
"940","AT2G26480"
"941","AT2G26500"
"942","AT2G26515"
"943","AT2G26560"
"944","AT2G26692"
"945","AT2G26740"
"946","AT2G26750"
"947","AT2G26790"
"948","AT2G26910"
"949","AT2G26975"
"950","AT2G27180"
"951","AT2G27390"
"952","AT2G27535"
"953","AT2G27610"
"954","AT2G27630"
"955","AT2G28040"
"956","AT2G28270"
"957","AT2G28500"
"958","AT2G28560"
"959","AT2G28680"
"960","AT2G28700"
"961","AT2G28710"
"962","AT2G29120"
"963","AT2G29320"
"964","AT2G29430"
"965","AT2G29450"
"966","AT2G29460"
"967","AT2G29600"
"968","AT2G29620"
"969","AT2G29950"
"970","AT2G30230"
"971","AT2G30570"
"972","AT2G30650"
"973","AT2G30660"
"974","AT2G30670"
"975","AT2G30750"
"976","AT2G30820"
"977","AT2G30942"
"978","AT2G30984"
"979","AT2G30985"
"980","AT2G31070"
"981","AT2G31160"
"982","AT2G31180"
"983","AT2G31345"
"984","AT2G31380"
"985","AT2G31420"
"986","AT2G31540"
"987","AT2G31560"
"988","AT2G31790"
"989","AT2G31910"
"990","AT2G31980"
"991","AT2G32100"
"992","AT2G32140"
"993","AT2G32160"
"994","AT2G32235"
"995","AT2G32340"
"996","AT2G32487"
"997","AT2G32510"
"998","AT2G32610"
"999","AT2G32620"
"1000","AT2G32630"
"1001","AT2G32640"
"1002","AT2G32670"
"1003","AT2G32740"
"1004","AT2G32750"
"1005","AT2G32765"
"1006","AT2G32795"
"1007","AT2G32890"
"1008","AT2G32940"
"1009","AT2G32960"
"1010","AT2G33000"
"1011","AT2G33060"
"1012","AT2G33130"
"1013","AT2G33240"
"1014","AT2G33260"
"1015","AT2G33385"
"1016","AT2G33720"
"1017","AT2G33750"
"1018","AT2G33810"
"1019","AT2G33855"
"1020","AT2G34180"
"1021","AT2G34224"
"1022","AT2G34230"
"1023","AT2G34320"
"1024","AT2G34330"
"1025","AT2G34360"
"1026","AT2G34430"
"1027","AT2G34440"
"1028","AT2G34600"
"1029","AT2G34850"
"1030","AT2G35140"
"1031","AT2G35310"
"1032","AT2G35340"
"1033","AT2G35345"
"1034","AT2G35370"
"1035","AT2G35384"
"1036","AT2G35420"
"1037","AT2G35660"
"1038","AT2G35890"
"1039","AT2G35935"
"1040","AT2G35950"
"1041","AT2G35960"
"1042","AT2G35980"
"1043","AT2G36026"
"1044","AT2G36110"
"1045","AT2G36180"
"1046","AT2G36210"
"1047","AT2G36255"
"1048","AT2G36270"
"1049","AT2G36295"
"1050","AT2G36560"
"1051","AT2G36630"
"1052","AT2G36980"
"1053","AT2G37000"
"1054","AT2G37025"
"1055","AT2G37290"
"1056","AT2G37320"
"1057","AT2G37370"
"1058","AT2G37610"
"1059","AT2G37670"
"1060","AT2G37900"
"1061","AT2G38060"
"1062","AT2G38152"
"1063","AT2G38220"
"1064","AT2G38250"
"1065","AT2G38330"
"1066","AT2G38340"
"1067","AT2G38460"
"1068","AT2G38490"
"1069","AT2G38510"
"1070","AT2G38720"
"1071","AT2G39310"
"1072","AT2G39520"
"1073","AT2G39540"
"1074","AT2G39620"
"1075","AT2G39690"
"1076","AT2G39980"
"1077","AT2G40020"
"1078","AT2G40100"
"1079","AT2G40180"
"1080","AT2G40390"
"1081","AT2G40450"
"1082","AT2G40520"
"1083","AT2G40610"
"1084","AT2G40670"
"1085","AT2G40710"
"1086","AT2G40790"
"1087","AT2G40850"
"1088","AT2G41090"
"1089","AT2G41178"
"1090","AT2G41180"
"1091","AT2G41190"
"1092","AT2G41230"
"1093","AT2G41240"
"1094","AT2G41312"
"1095","AT2G41342"
"1096","AT2G41370"
"1097","AT2G41445"
"1098","AT2G41510"
"1099","AT2G41690"
"1100","AT2G41810"
"1101","AT2G42140"
"1102","AT2G42150"
"1103","AT2G42340"
"1104","AT2G42360"
"1105","AT2G42370"
"1106","AT2G42440"
"1107","AT2G42690"
"1108","AT2G42720"
"1109","AT2G42830"
"1110","AT2G42835"
"1111","AT2G42840"
"1112","AT2G42850"
"1113","AT2G42860"
"1114","AT2G42900"
"1115","AT2G42940"
"1116","AT2G43000"
"1117","AT2G43230"
"1118","AT2G43470"
"1119","AT2G43510"
"1120","AT2G43530"
"1121","AT2G43660"
"1122","AT2G43690"
"1123","AT2G43745"
"1124","AT2G43870"
"1125","AT2G43890"
"1126","AT2G43930"
"1127","AT2G44210"
"1128","AT2G44340"
"1129","AT2G44578"
"1130","AT2G44700"
"1131","AT2G44800"
"1132","AT2G44880"
"1133","AT2G44910"
"1134","AT2G44995"
"1135","AT2G45120"
"1136","AT2G45420"
"1137","AT2G45550"
"1138","AT2G45630"
"1139","AT2G45850"
"1140","AT2G45900"
"1141","AT2G45930"
"1142","AT2G46050"
"1143","AT2G46070"
"1144","AT2G46250"
"1145","AT2G46300"
"1146","AT2G46380"
"1147","AT2G46420"
"1148","AT2G46510"
"1149","AT2G46670"
"1150","AT2G46840"
"1151","AT2G47220"
"1152","AT2G47245"
"1153","AT2G47750"
"1154","AT2G47810"
"1155","AT2G47895"
"1156","AT2G48150"
"1157","AT3G01005"
"1158","AT3G01035"
"1159","AT3G01060"
"1160","AT3G01065"
"1161","AT3G01115"
"1162","AT3G01135"
"1163","AT3G01140"
"1164","AT3G01295"
"1165","AT3G01311"
"1166","AT3G01345"
"1167","AT3G01490"
"1168","AT3G01505"
"1169","AT3G01570"
"1170","AT3G01580"
"1171","AT3G01620"
"1172","AT3G01730"
"1173","AT3G01760"
"1174","AT3G01795"
"1175","AT3G01900"
"1176","AT3G02025"
"1177","AT3G02095"
"1178","AT3G02110"
"1179","AT3G02160"
"1180","AT3G02275"
"1181","AT3G02305"
"1182","AT3G02365"
"1183","AT3G02370"
"1184","AT3G02390"
"1185","AT3G02430"
"1186","AT3G02480"
"1187","AT3G02565"
"1188","AT3G02677"
"1189","AT3G02840"
"1190","AT3G02925"
"1191","AT3G02945"
"1192","AT3G03095"
"1193","AT3G03125"
"1194","AT3G03225"
"1195","AT3G03240"
"1196","AT3G03290"
"1197","AT3G03350"
"1198","AT3G03370"
"1199","AT3G03435"
"1200","AT3G03530"
"1201","AT3G03595"
"1202","AT3G03815"
"1203","AT3G03965"
"1204","AT3G04000"
"1205","AT3G04030"
"1206","AT3G04040"
"1207","AT3G04070"
"1208","AT3G04110"
"1209","AT3G04115"
"1210","AT3G04140"
"1211","AT3G04181"
"1212","AT3G04185"
"1213","AT3G04420"
"1214","AT3G04450"
"1215","AT3G04550"
"1216","AT3G04685"
"1217","AT3G04700"
"1218","AT3G04755"
"1219","AT3G04760"
"1220","AT3G04775"
"1221","AT3G04825"
"1222","AT3G04835"
"1223","AT3G04854"
"1224","AT3G04900"
"1225","AT3G04975"
"1226","AT3G05055"
"1227","AT3G05075"
"1228","AT3G05080"
"1229","AT3G05180"
"1230","AT3G05240"
"1231","AT3G05245"
"1232","AT3G05285"
"1233","AT3G05327"
"1234","AT3G05340"
"1235","AT3G05345"
"1236","AT3G05365"
"1237","AT3G05400"
"1238","AT3G05430"
"1239","AT3G05470"
"1240","AT3G05620"
"1241","AT3G05630"
"1242","AT3G05655"
"1243","AT3G05820"
"1244","AT3G05858"
"1245","AT3G05860"
"1246","AT3G05930"
