"","phyD_GC_c1.which.mclass....4...1."
"184","AT1G08960"
"185","AT1G08990"
"186","AT1G09010"
"187","AT1G09053"
"188","AT1G09060"
"189","AT1G09230"
"190","AT1G09300"
"191","AT1G09320"
"192","AT1G09363"
"193","AT1G09470"
"194","AT1G09490"
"195","AT1G09575"
"196","AT1G09700"
"197","AT1G09730"
"198","AT1G09783"
"199","AT1G09794"
"200","AT1G09795"
"201","AT1G09810"
"202","AT1G09850"
"203","AT1G09910"
"204","AT1G09940"
"205","AT1G09995"
"206","AT1G10020"
"207","AT1G10040"
"208","AT1G10150"
"209","AT1G10155"
"210","AT1G10210"
"211","AT1G10230"
"212","AT1G10240"
"213","AT1G10270"
"214","AT1G10340"
"215","AT1G10350"
"216","AT1G10400"
"217","AT1G10450"
"218","AT1G10522"
"219","AT1G10570"
"220","AT1G10610"
"221","AT1G10650"
"222","AT1G10750"
"223","AT1G10780"
"224","AT1G10810"
"225","AT1G10830"
"226","AT1G10870"
"227","AT1G10910"
"228","AT1G10930"
"229","AT1G10970"
"230","AT1G11050"
"231","AT1G11060"
"232","AT1G11090"
"233","AT1G11120"
"234","AT1G11130"
"235","AT1G11190"
"236","AT1G11270"
"237","AT1G11280"
"238","AT1G11390"
"239","AT1G11420"
"240","AT1G11440"
"241","AT1G11570"
"242","AT1G11630"
"243","AT1G11660"
"244","AT1G11720"
"245","AT1G11755"
"246","AT1G11780"
"247","AT1G11790"
"248","AT1G11820"
"249","AT1G11870"
"250","AT1G12020"
"251","AT1G12040"
"252","AT1G12140"
"253","AT1G12200"
"254","AT1G12240"
"255","AT1G12260"
"256","AT1G12450"
"257","AT1G12470"
"258","AT1G12560"
"259","AT1G12680"
"260","AT1G12710"
"261","AT1G12740"
"262","AT1G12750"
"263","AT1G12770"
"264","AT1G12845"
"265","AT1G12880"
"266","AT1G12930"
"267","AT1G12970"
"268","AT1G12990"
"269","AT1G13000"
"270","AT1G13020"
"271","AT1G13030"
"272","AT1G13180"
"273","AT1G13190"
"274","AT1G13210"
"275","AT1G13270"
"276","AT1G13350"
"277","AT1G13420"
"278","AT1G13430"
"279","AT1G13530"
"280","AT1G13600"
"281","AT1G13609"
"282","AT1G13620"
"283","AT1G13635"
"284","AT1G13700"
"285","AT1G13750"
"286","AT1G13770"
"287","AT1G13810"
"288","AT1G13830"
"289","AT1G13860"
"290","AT1G13880"
"291","AT1G13900"
"292","AT1G13910"
"293","AT1G13920"
"294","AT1G13940"
"295","AT1G13970"
"296","AT1G14020"
"297","AT1G14040"
"298","AT1G14130"
"299","AT1G14140"
"300","AT1G14170"
"301","AT1G14180"
"302","AT1G14200"
"303","AT1G14240"
"304","AT1G14310"
"305","AT1G14340"
"306","AT1G14350"
"307","AT1G14370"
"308","AT1G14390"
"309","AT1G14560"
"310","AT1G14580"
"311","AT1G14820"
"312","AT1G14850"
"313","AT1G14910"
"314","AT1G14920"
"315","AT1G15000"
"316","AT1G15002"
"317","AT1G15060"
"318","AT1G15170"
"319","AT1G15215"
"320","AT1G15220"
"321","AT1G15240"
"322","AT1G15330"
"323","AT1G15385"
"324","AT1G15410"
"325","AT1G15430"
"326","AT1G15470"
"327","AT1G15480"
"328","AT1G15550"
"329","AT1G15620"
"330","AT1G15630"
"331","AT1G15640"
"332","AT1G15660"
"333","AT1G15700"
"334","AT1G15710"
"335","AT1G15760"
"336","AT1G15780"
"337","AT1G15800"
"338","AT1G15970"
"339","AT1G16020"
"340","AT1G16060"
"341","AT1G16070"
"342","AT1G16080"
"343","AT1G16220"
"344","AT1G16250"
"345","AT1G16320"
"346","AT1G16430"
"347","AT1G16540"
"348","AT1G16570"
"349","AT1G16650"
"350","AT1G16670"
"351","AT1G16680"
"352","AT1G16690"
"353","AT1G16800"
"354","AT1G16930"
"355","AT1G17050"
"356","AT1G17090"
"357","AT1G17145"
"358","AT1G17160"
"359","AT1G17330"
"360","AT1G17340"
"361","AT1G17360"
"362","AT1G17440"
"363","AT1G17490"
"364","AT1G17550"
"365","AT1G17560"
"366","AT1G17580"
"367","AT1G17590"
"368","AT1G17680"
"369","AT1G17690"
"370","AT1G17760"
"371","AT1G17780"
"372","AT1G17790"
"373","AT1G17850"
"374","AT1G17930"
"375","AT1G17980"
"376","AT1G18140"
"377","AT1G18160"
"378","AT1G18190"
"379","AT1G18290"
"380","AT1G18330"
"381","AT1G18335"
"382","AT1G18340"
"383","AT1G18370"
"384","AT1G18390"
"385","AT1G18415"
"386","AT1G18460"
"387","AT1G18490"
"388","AT1G18580"
"389","AT1G18600"
"390","AT1G18620"
"391","AT1G18630"
"392","AT1G18650"
"393","AT1G18660"
"394","AT1G18680"
"395","AT1G18690"
"396","AT1G18700"
"397","AT1G18850"
"398","AT1G18860"
"399","AT1G18900"
"400","AT1G18910"
"401","AT1G18950"
"402","AT1G18970"
"403","AT1G18975"
"404","AT1G19080"
"405","AT1G19140"
"406","AT1G19170"
"407","AT1G19210"
"408","AT1G19220"
"409","AT1G19270"
"410","AT1G19396"
"411","AT1G19430"
"412","AT1G19480"
"413","AT1G19485"
"414","AT1G19540"
"415","AT1G19700"
"416","AT1G19710"
"417","AT1G19740"
"418","AT1G19950"
"419","AT1G19970"
"420","AT1G20270"
"421","AT1G20300"
"422","AT1G20380"
"423","AT1G20410"
"424","AT1G20510"
"425","AT1G20610"
"426","AT1G20640"
"427","AT1G20670"
"428","AT1G20690"
"429","AT1G20760"
"430","AT1G20816"
"431","AT1G20823"
"432","AT1G20830"
"433","AT1G20880"
"434","AT1G20910"
"435","AT1G20930"
"436","AT1G21070"
"437","AT1G21100"
"438","AT1G21170"
"439","AT1G21200"
"440","AT1G21270"
"441","AT1G21280"
"442","AT1G21350"
"443","AT1G21360"
"444","AT1G21370"
"445","AT1G21390"
"446","AT1G21400"
"447","AT1G21440"
"448","AT1G21480"
"449","AT1G21600"
"450","AT1G21610"
"451","AT1G21640"
"452","AT1G21700"
"453","AT1G21840"
"454","AT1G22020"
"455","AT1G22040"
"456","AT1G22050"
"457","AT1G22060"
"458","AT1G22170"
"459","AT1G22180"
"460","AT1G22400"
"461","AT1G22700"
"462","AT1G22730"
"463","AT1G22770"
"464","AT1G22800"
"465","AT1G22850"
"466","AT1G22860"
"467","AT1G22870"
"468","AT1G22882"
"469","AT1G22940"
"470","AT1G22950"
"471","AT1G22960"
"472","AT1G23000"
"473","AT1G23150"
"474","AT1G23160"
"475","AT1G23170"
"476","AT1G23230"
"477","AT1G23330"
"478","AT1G23340"
"479","AT1G23380"
"480","AT1G23460"
"481","AT1G23560"
"482","AT1G23710"
"483","AT1G23900"
"484","AT1G23935"
"485","AT1G23950"
"486","AT1G24030"
"487","AT1G24040"
"488","AT1G24090"
"489","AT1G24100"
"490","AT1G24130"
"491","AT1G24300"
"492","AT1G24320"
"493","AT1G24340"
"494","AT1G24490"
"495","AT1G24610"
"496","AT1G24706"
"497","AT1G25055"
"498","AT1G25145"
"499","AT1G25290"
"500","AT1G25320"
"501","AT1G25375"
"502","AT1G25450"
"503","AT1G25470"
"504","AT1G25480"
"505","AT1G25520"
"506","AT1G25540"
"507","AT1G25570"
"508","AT1G25580"
"509","AT1G26090"
"510","AT1G26120"
"511","AT1G26160"
"512","AT1G26170"
"513","AT1G26180"
"514","AT1G26260"
"515","AT1G26370"
"516","AT1G26520"
"517","AT1G26680"
"518","AT1G26700"
"519","AT1G26800"
"520","AT1G26900"
"521","AT1G27210"
"522","AT1G27430"
"523","AT1G27460"
"524","AT1G27630"
"525","AT1G27660"
"526","AT1G27680"
"527","AT1G27690"
"528","AT1G27695"
"529","AT1G27700"
"530","AT1G27750"
"531","AT1G27752"
"532","AT1G27840"
"533","AT1G27850"
"534","AT1G27900"
"535","AT1G27920"
"536","AT1G27960"
"537","AT1G27980"
"538","AT1G28050"
"539","AT1G28090"
"540","AT1G28100"
"541","AT1G28140"
"542","AT1G28240"
"543","AT1G28260"
"544","AT1G28320"
"545","AT1G28350"
"546","AT1G28410"
"547","AT1G28440"
"548","AT1G28520"
"549","AT1G28540"
"550","AT1G28685"
"551","AT1G28715"
"552","AT1G28815"
"553","AT1G29020"
"554","AT1G29030"
"555","AT1G29060"
"556","AT1G29120"
"557","AT1G29160"
"558","AT1G29170"
"559","AT1G29195"
"560","AT1G29270"
"561","AT1G29300"
"562","AT1G29340"
"563","AT1G29355"
"564","AT1G29390"
"565","AT1G29410"
"566","AT1G29465"
"567","AT1G29530"
"568","AT1G29535"
"569","AT1G29550"
"570","AT1G29630"
"571","AT1G29640"
"572","AT1G29690"
"573","AT1G29760"
"574","AT1G29800"
"575","AT1G29810"
"576","AT1G29930"
"577","AT1G29960"
"578","AT1G30080"
"579","AT1G30090"
"580","AT1G30240"
"581","AT1G30260"
"582","AT1G30320"
"583","AT1G30330"
"584","AT1G30380"
"585","AT1G30410"
"586","AT1G30420"
"587","AT1G30450"
"588","AT1G30460"
"589","AT1G30470"
"590","AT1G30480"
"591","AT1G30490"
"592","AT1G30540"
"593","AT1G30545"
"594","AT1G30600"
"595","AT1G30620"
"596","AT1G30640"
"597","AT1G30650"
"598","AT1G30680"
"599","AT1G30700"
"600","AT1G30720"
"601","AT1G30730"
"602","AT1G30755"
"603","AT1G30825"
"604","AT1G30870"
"605","AT1G30900"
"606","AT1G30960"
"607","AT1G30990"
"608","AT1G31010"
"609","AT1G31120"
"610","AT1G31150"
"611","AT1G31170"
"612","AT1G31175"
"613","AT1G31220"
"614","AT1G31230"
"615","AT1G31330"
"616","AT1G31360"
"617","AT1G31410"
"618","AT1G31470"
"619","AT1G31480"
"620","AT1G31500"
"621","AT1G31540"
"622","AT1G31710"
"623","AT1G31810"
"624","AT1G31814"
"625","AT1G31870"
"626","AT1G31885"
"627","AT1G31930"
"628","AT1G31940"
"629","AT1G32070"
"630","AT1G32090"
"631","AT1G32150"
"632","AT1G32160"
"633","AT1G32330"
"634","AT1G32360"
"635","AT1G32500"
"636","AT1G32530"
"637","AT1G32583"
"638","AT1G32690"
"639","AT1G32730"
"640","AT1G32760"
"641","AT1G32810"
"642","AT1G32860"
"643","AT1G32930"
"644","AT1G33060"
"645","AT1G33080"
"646","AT1G33102"
"647","AT1G33170"
"648","AT1G33270"
"649","AT1G33280"
"650","AT1G33290"
"651","AT1G33330"
"652","AT1G33360"
"653","AT1G33400"
"654","AT1G33410"
"655","AT1G33415"
"656","AT1G33420"
"657","AT1G33480"
"658","AT1G33490"
"659","AT1G33540"
"660","AT1G33590"
"661","AT1G33610"
"662","AT1G33770"
"663","AT1G33780"
"664","AT1G33970"
"665","AT1G34040"
"666","AT1G34065"
"667","AT1G34150"
"668","AT1G34200"
"669","AT1G34210"
"670","AT1G34260"
"671","AT1G34270"
"672","AT1G34300"
"673","AT1G34360"
"674","AT1G34470"
"675","AT1G34750"
"676","AT1G34780"
"677","AT1G35190"
"678","AT1G35340"
"679","AT1G35430"
"680","AT1G35460"
"681","AT1G35470"
"682","AT1G35510"
"683","AT1G35910"
"684","AT1G36070"
"685","AT1G36280"
"686","AT1G36320"
"687","AT1G36390"
"688","AT1G36990"
"689","AT1G38131"
"690","AT1G42430"
"691","AT1G42470"
"692","AT1G42540"
"693","AT1G43020"
"694","AT1G43650"
"695","AT1G44000"
"696","AT1G44050"
"697","AT1G44100"
"698","AT1G44110"
"699","AT1G44125"
"700","AT1G44160"
"701","AT1G44780"
"702","AT1G44790"
"703","AT1G44820"
"704","AT1G44910"
"705","AT1G44920"
"706","AT1G44970"
"707","AT1G45160"
"708","AT1G45207"
"709","AT1G45233"
"710","AT1G45249"
"711","AT1G47240"
"712","AT1G47270"
"713","AT1G47330"
"714","AT1G47480"
"715","AT1G47720"
"716","AT1G47750"
"717","AT1G47900"
"718","AT1G48050"
"719","AT1G48070"
"720","AT1G48090"
"721","AT1G48175"
"722","AT1G48270"
"723","AT1G48310"
"724","AT1G48315"
"725","AT1G48320"
"726","AT1G48360"
"727","AT1G48370"
"728","AT1G48430"
"729","AT1G48460"
"730","AT1G48480"
"731","AT1G48490"
"732","AT1G48520"
"733","AT1G48550"
"734","AT1G48560"
"735","AT1G48570"
"736","AT1G48605"
"737","AT1G48690"
"738","AT1G48745"
"739","AT1G48960"
"740","AT1G48970"
"741","AT1G49040"
"742","AT1G49160"
"743","AT1G49170"
"744","AT1G49230"
"745","AT1G49245"
"746","AT1G49320"
"747","AT1G49350"
"748","AT1G49390"
"749","AT1G49430"
"750","AT1G49475"
"751","AT1G49540"
"752","AT1G49630"
"753","AT1G49660"
"754","AT1G49670"
"755","AT1G49710"
"756","AT1G49720"
"757","AT1G49740"
"758","AT1G49780"
"759","AT1G49840"
"760","AT1G49960"
"761","AT1G50030"
"762","AT1G50055"
"763","AT1G50170"
"764","AT1G50240"
"765","AT1G50290"
"766","AT1G50300"
"767","AT1G50410"
"768","AT1G50440"
"769","AT1G50460"
"770","AT1G50520"
"771","AT1G50560"
"772","AT1G50575"
"773","AT1G50580"
"774","AT1G50620"
"775","AT1G50730"
"776","AT1G50745"
"777","AT1G50900"
"778","AT1G50910"
"779","AT1G51130"
"780","AT1G51140"
"781","AT1G51190"
"782","AT1G51350"
"783","AT1G51360"
"784","AT1G51380"
"785","AT1G51400"
"786","AT1G51430"
"787","AT1G51450"
"788","AT1G51540"
"789","AT1G51550"
"790","AT1G51560"
"791","AT1G51580"
"792","AT1G51610"
"793","AT1G51640"
"794","AT1G51645"
"795","AT1G51660"
"796","AT1G51720"
"797","AT1G51740"
"798","AT1G51745"
"799","AT1G51800"
"800","AT1G51830"
"801","AT1G51860"
"802","AT1G51940"
"803","AT1G51950"
"804","AT1G51965"
"805","AT1G52140"
"806","AT1G52155"
"807","AT1G52160"
"808","AT1G52260"
"809","AT1G52310"
"810","AT1G52320"
"811","AT1G52330"
"812","AT1G52540"
"813","AT1G52565"
"814","AT1G52630"
"815","AT1G52700"
"816","AT1G52780"
"817","AT1G52825"
"818","AT1G53035"
"819","AT1G53070"
"820","AT1G53120"
"821","AT1G53140"
"822","AT1G53163"
"823","AT1G53165"
"824","AT1G53170"
"825","AT1G53190"
"826","AT1G53200"
"827","AT1G53390"
"828","AT1G53440"
"829","AT1G53450"
"830","AT1G53460"
"831","AT1G53470"
"832","AT1G53490"
"833","AT1G53510"
"834","AT1G53520"
"835","AT1G53530"
"836","AT1G53590"
"837","AT1G53633"
"838","AT1G53635"
"839","AT1G53650"
"840","AT1G53670"
"841","AT1G53680"
"842","AT1G53770"
"843","AT1G53830"
"844","AT1G53940"
"845","AT1G54010"
"846","AT1G54120"
"847","AT1G54130"
"848","AT1G54140"
"849","AT1G54150"
"850","AT1G54180"
"851","AT1G54210"
"852","AT1G54217"
"853","AT1G54260"
"854","AT1G54290"
"855","AT1G54310"
"856","AT1G54340"
"857","AT1G54380"
"858","AT1G54440"
"859","AT1G54500"
"860","AT1G54510"
"861","AT1G54520"
"862","AT1G54540"
"863","AT1G54650"
"864","AT1G54680"
"865","AT1G54710"
"866","AT1G54730"
"867","AT1G54740"
"868","AT1G54850"
"869","AT1G54950"
"870","AT1G55090"
"871","AT1G55120"
"872","AT1G55130"
"873","AT1G55140"
"874","AT1G55150"
"875","AT1G55170"
"876","AT1G55270"
"877","AT1G55300"
"878","AT1G55325"
"879","AT1G55350"
"880","AT1G55380"
"881","AT1G55430"
"882","AT1G55460"
"883","AT1G55475"
"884","AT1G55490"
"885","AT1G55540"
"886","AT1G55590"
"887","AT1G55620"
"888","AT1G55675"
"889","AT1G55740"
"890","AT1G55750"
"891","AT1G55760"
"892","AT1G55820"
"893","AT1G55830"
"894","AT1G55860"
"895","AT1G55870"
"896","AT1G55910"
"897","AT1G55960"
"898","AT1G56000"
"899","AT1G56020"
"900","AT1G56050"
"901","AT1G56080"
"902","AT1G56090"
"903","AT1G56140"
"904","AT1G56145"
"905","AT1G56170"
"906","AT1G56180"
"907","AT1G56260"
"908","AT1G56420"
"909","AT1G56423"
"910","AT1G56440"
"911","AT1G56550"
"912","AT1G56570"
"913","AT1G56580"
"914","AT1G56610"
"915","AT1G56612"
"916","AT1G56720"
"917","AT1G57590"
"918","AT1G57600"
"919","AT1G57820"
"920","AT1G57870"
"921","AT1G57990"
"922","AT1G58025"
"923","AT1G58060"
"924","AT1G58190"
"925","AT1G58200"
"926","AT1G58210"
"927","AT1G58220"
"928","AT1G58250"
"929","AT1G58290"
"930","AT1G58350"
"931","AT1G58360"
"932","AT1G58370"
"933","AT1G58400"
"934","AT1G58410"
"935","AT1G58470"
"936","AT1G58643"
"937","AT1G59312"
"938","AT1G59520"
"939","AT1G59540"
"940","AT1G59640"
"941","AT1G59700"
"942","AT1G59710"
"943","AT1G59740"
"944","AT1G59750"
"945","AT1G59780"
"946","AT1G59820"
"947","AT1G59890"
"948","AT1G59980"
"949","AT1G60220"
"950","AT1G60230"
"951","AT1G60420"
"952","AT1G60430"
"953","AT1G60440"
"954","AT1G60490"
"955","AT1G60610"
"956","AT1G60620"
"957","AT1G60650"
"958","AT1G60670"
"959","AT1G60787"
"960","AT1G60800"
"961","AT1G60990"
"962","AT1G60995"
"963","AT1G61030"
"964","AT1G61140"
"965","AT1G61170"
"966","AT1G61180"
"967","AT1G61210"
"968","AT1G61240"
"969","AT1G61340"
"970","AT1G61350"
"971","AT1G61360"
"972","AT1G61640"
"973","AT1G61660"
"974","AT1G61667"
"975","AT1G61690"
"976","AT1G61750"
"977","AT1G61840"
"978","AT1G61850"
"979","AT1G61980"
"980","AT1G62085"
"981","AT1G62110"
"982","AT1G62200"
"983","AT1G62280"
"984","AT1G62300"
"985","AT1G62305"
"986","AT1G62310"
"987","AT1G62440"
"988","AT1G62510"
"989","AT1G62520"
"990","AT1G62570"
"991","AT1G62600"
"992","AT1G62610"
"993","AT1G62730"
"994","AT1G62740"
"995","AT1G62850"
"996","AT1G62880"
"997","AT1G62970"
"998","AT1G62980"
"999","AT1G62990"
"1000","AT1G63010"
"1001","AT1G63100"
"1002","AT1G63160"
"1003","AT1G63170"
"1004","AT1G63245"
"1005","AT1G63260"
"1006","AT1G63270"
"1007","AT1G63440"
"1008","AT1G63480"
"1009","AT1G63490"
"1010","AT1G63610"
"1011","AT1G63650"
"1012","AT1G63720"
"1013","AT1G63810"
"1014","AT1G63820"
"1015","AT1G63900"
"1016","AT1G63990"
"1017","AT1G64050"
"1018","AT1G64080"
"1019","AT1G64105"
"1020","AT1G64110"
"1021","AT1G64185"
"1022","AT1G64280"
"1023","AT1G64450"
"1024","AT1G64460"
"1025","AT1G64510"
"1026","AT1G64580"
"1027","AT1G64600"
"1028","AT1G64620"
"1029","AT1G64630"
"1030","AT1G64690"
"1031","AT1G64700"
"1032","AT1G64740"
"1033","AT1G64780"
"1034","AT1G64795"
"1035","AT1G64840"
"1036","AT1G64900"
"1037","AT1G64920"
"1038","AT1G64970"
"1039","AT1G65000"
"1040","AT1G65032"
"1041","AT1G65320"
"1042","AT1G65380"
"1043","AT1G65410"
"1044","AT1G65420"
"1045","AT1G65430"
"1046","AT1G65470"
"1047","AT1G65540"
"1048","AT1G65580"
"1049","AT1G65610"
"1050","AT1G65690"
"1051","AT1G66173"
"1052","AT1G66190"
"1053","AT1G66330"
"1054","AT1G66340"
"1055","AT1G66400"
"1056","AT1G66470"
"1057","AT1G66510"
"1058","AT1G66620"
"1059","AT1G66690"
"1060","AT1G66700"
"1061","AT1G66740"
"1062","AT1G66750"
"1063","AT1G66800"
"1064","AT1G66820"
"1065","AT1G66830"
"1066","AT1G66880"
"1067","AT1G66890"
"1068","AT1G66900"
"1069","AT1G67050"
"1070","AT1G67090"
"1071","AT1G67150"
"1072","AT1G67170"
"1073","AT1G67190"
"1074","AT1G67300"
"1075","AT1G67310"
"1076","AT1G67360"
"1077","AT1G67365"
"1078","AT1G67490"
"1079","AT1G67500"
"1080","AT1G67510"
"1081","AT1G67550"
"1082","AT1G67560"
"1083","AT1G67570"
"1084","AT1G67600"
"1085","AT1G67630"
"1086","AT1G67700"
"1087","AT1G67720"
"1088","AT1G67750"
"1089","AT1G67800"
"1090","AT1G67820"
"1091","AT1G67840"
"1092","AT1G67870"
"1093","AT1G67880"
"1094","AT1G67890"
"1095","AT1G67900"
"1096","AT1G67920"
"1097","AT1G67950"
"1098","AT1G67960"
"1099","AT1G68020"
"1100","AT1G68080"
"1101","AT1G68160"
"1102","AT1G68185"
"1103","AT1G68238"
"1104","AT1G68260"
"1105","AT1G68430"
"1106","AT1G68450"
"1107","AT1G68650"
"1108","AT1G68710"
"1109","AT1G68850"
"1110","AT1G68872"
"1111","AT1G68880"
"1112","AT1G68910"
"1113","AT1G68920"
"1114","AT1G69050"
"1115","AT1G69060"
"1116","AT1G69170"
"1117","AT1G69210"
"1118","AT1G69270"
"1119","AT1G69325"
"1120","AT1G69360"
"1121","AT1G69370"
"1122","AT1G69380"
"1123","AT1G69520"
"1124","AT1G69530"
"1125","AT1G69570"
"1126","AT1G69572"
"1127","AT1G69580"
"1128","AT1G69587"
"1129","AT1G69680"
"1130","AT1G69770"
"1131","AT1G69890"
"1132","AT1G69910"
"1133","AT1G69930"
"1134","AT1G70000"
"1135","AT1G70150"
"1136","AT1G70200"
"1137","AT1G70230"
"1138","AT1G70370"
"1139","AT1G70480"
"1140","AT1G70520"
"1141","AT1G70550"
"1142","AT1G70560"
"1143","AT1G70580"
"1144","AT1G70590"
"1145","AT1G70690"
"1146","AT1G70730"
"1147","AT1G70750"
"1148","AT1G70790"
"1149","AT1G70810"
"1150","AT1G70895"
"1151","AT1G70950"
"1152","AT1G70980"
"1153","AT1G71090"
"1154","AT1G71100"
"1155","AT1G71110"
"1156","AT1G71130"
"1157","AT1G71170"
"1158","AT1G71180"
"1159","AT1G71210"
"1160","AT1G71230"
"1161","AT1G71240"
"1162","AT1G71310"
"1163","AT1G71440"
"1164","AT1G71520"
"1165","AT1G71528"
"1166","AT1G71530"
"1167","AT1G71696"
"1168","AT1G71710"
"1169","AT1G71750"
"1170","AT1G71850"
"1171","AT1G71960"
"1172","AT1G71970"
"1173","AT1G71990"
"1174","AT1G72130"
"1175","AT1G72190"
"1176","AT1G72210"
"1177","AT1G72240"
"1178","AT1G72250"
"1179","AT1G72300"
"1180","AT1G72360"
"1181","AT1G72390"
"1182","AT1G72416"
"1183","AT1G72420"
"1184","AT1G72470"
"1185","AT1G72560"
"1186","AT1G72650"
"1187","AT1G72690"
"1188","AT1G72700"
"1189","AT1G72740"
"1190","AT1G72770"
"1191","AT1G72800"
"1192","AT1G72810"
"1193","AT1G72830"
"1194","AT1G72855"
"1195","AT1G72860"
"1196","AT1G72880"
"1197","AT1G72900"
"1198","AT1G72930"
"1199","AT1G72990"
"1200","AT1G73060"
"1201","AT1G73080"
"1202","AT1G73100"
"1203","AT1G73120"
"1204","AT1G73150"
"1205","AT1G73160"
"1206","AT1G73170"
"1207","AT1G73177"
"1208","AT1G73200"
"1209","AT1G73240"
"1210","AT1G73250"
"1211","AT1G73270"
"1212","AT1G73280"
"1213","AT1G73300"
"1214","AT1G73330"
"1215","AT1G73340"
"1216","AT1G73410"
"1217","AT1G73440"
"1218","AT1G73460"
"1219","AT1G73470"
"1220","AT1G73530"
"1221","AT1G73640"
"1222","AT1G73650"
"1223","AT1G73670"
"1224","AT1G73730"
"1225","AT1G73740"
"1226","AT1G73760"
"1227","AT1G73850"
"1228","AT1G73875"
"1229","AT1G73880"
"1230","AT1G73930"
"1231","AT1G73950"
"1232","AT1G73960"
"1233","AT1G73965"
"1234","AT1G73970"
"1235","AT1G73980"
"1236","AT1G73990"
"1237","AT1G74040"
"1238","AT1G74240"
"1239","AT1G74280"
"1240","AT1G74320"
"1241","AT1G74370"
"1242","AT1G74410"
"1243","AT1G74440"
"1244","AT1G74450"
"1245","AT1G74680"
"1246","AT1G74740"
