"","WS_FLT_c1.which.mclass....6...1."
"354","AT1G35260"
"355","AT1G35470"
"356","AT1G35510"
"357","AT1G36370"
"358","AT1G36990"
"359","AT1G42430"
"360","AT1G42540"
"361","AT1G44000"
"362","AT1G44100"
"363","AT1G44110"
"364","AT1G44125"
"365","AT1G44780"
"366","AT1G44970"
"367","AT1G45160"
"368","AT1G45207"
"369","AT1G45233"
"370","AT1G47240"
"371","AT1G47480"
"372","AT1G47720"
"373","AT1G47750"
"374","AT1G48090"
"375","AT1G48270"
"376","AT1G48360"
"377","AT1G48460"
"378","AT1G48480"
"379","AT1G48570"
"380","AT1G49340"
"381","AT1G49350"
"382","AT1G49510"
"383","AT1G49540"
"384","AT1G49660"
"385","AT1G49670"
"386","AT1G49730"
"387","AT1G49780"
"388","AT1G49840"
"389","AT1G49870"
"390","AT1G50030"
"391","AT1G50055"
"392","AT1G50110"
"393","AT1G50240"
"394","AT1G50300"
"395","AT1G50460"
"396","AT1G50580"
"397","AT1G50910"
"398","AT1G50940"
"399","AT1G51170"
"400","AT1G51190"
"401","AT1G51350"
"402","AT1G51380"
"403","AT1G51550"
"404","AT1G51560"
"405","AT1G51580"
"406","AT1G51610"
"407","AT1G51660"
"408","AT1G51720"
"409","AT1G51745"
"410","AT1G51940"
"411","AT1G52160"
"412","AT1G52190"
"413","AT1G52310"
"414","AT1G52320"
"415","AT1G52630"
"416","AT1G52780"
"417","AT1G53140"
"418","AT1G53163"
"419","AT1G53165"
"420","AT1G53190"
"421","AT1G53200"
"422","AT1G53345"
"423","AT1G53390"
"424","AT1G53460"
"425","AT1G53470"
"426","AT1G53490"
"427","AT1G53570"
"428","AT1G53770"
"429","AT1G53830"
"430","AT1G53880"
"431","AT1G54180"
"432","AT1G54200"
"433","AT1G54220"
"434","AT1G54310"
"435","AT1G54340"
"436","AT1G54380"
"437","AT1G54385"
"438","AT1G54440"
"439","AT1G54520"
"440","AT1G54650"
"441","AT1G54730"
"442","AT1G55090"
"443","AT1G55130"
"444","AT1G55140"
"445","AT1G55170"
"446","AT1G55270"
"447","AT1G55300"
"448","AT1G55325"
"449","AT1G55350"
"450","AT1G55380"
"451","AT1G55430"
"452","AT1G55540"
"453","AT1G55750"
"454","AT1G55820"
"455","AT1G55830"
"456","AT1G55860"
"457","AT1G55870"
"458","AT1G55960"
"459","AT1G56020"
"460","AT1G56050"
"461","AT1G56170"
"462","AT1G56180"
"463","AT1G56423"
"464","AT1G56440"
"465","AT1G56610"
"466","AT1G56720"
"467","AT1G57600"
"468","AT1G57790"
"469","AT1G57820"
"470","AT1G57870"
"471","AT1G58025"
"472","AT1G58220"
"473","AT1G58230"
"474","AT1G58350"
"475","AT1G58410"
"476","AT1G58440"
"477","AT1G58470"
"478","AT1G59520"
"479","AT1G59540"
"480","AT1G59650"
"481","AT1G59820"
"482","AT1G59890"
"483","AT1G59990"
"484","AT1G60220"
"485","AT1G60440"
"486","AT1G60490"
"487","AT1G60545"
"488","AT1G60620"
"489","AT1G60650"
"490","AT1G61140"
"491","AT1G61350"
"492","AT1G61370"
"493","AT1G61430"
"494","AT1G61640"
"495","AT1G61850"
"496","AT1G61980"
"497","AT1G61990"
"498","AT1G62010"
"499","AT1G62110"
"500","AT1G62120"
"501","AT1G62200"
"502","AT1G62305"
"503","AT1G62440"
"504","AT1G62500"
"505","AT1G62520"
"506","AT1G62740"
"507","AT1G62800"
"508","AT1G62810"
"509","AT1G62830"
"510","AT1G62970"
"511","AT1G63010"
"512","AT1G63100"
"513","AT1G63160"
"514","AT1G63480"
"515","AT1G63490"
"516","AT1G63650"
"517","AT1G63700"
"518","AT1G63810"
"519","AT1G63850"
"520","AT1G63900"
"521","AT1G64050"
"522","AT1G64220"
"523","AT1G64390"
"524","AT1G64450"
"525","AT1G64580"
"526","AT1G64600"
"527","AT1G64740"
"528","AT1G64840"
"529","AT1G64910"
"530","AT1G65320"
"531","AT1G65410"
"532","AT1G65430"
"533","AT1G65470"
"534","AT1G65560"
"535","AT1G65580"
"536","AT1G65590"
"537","AT1G65610"
"538","AT1G65710"
"539","AT1G65985"
"540","AT1G66080"
"541","AT1G66430"
"542","AT1G66470"
"543","AT1G66510"
"544","AT1G66620"
"545","AT1G66740"
"546","AT1G66830"
"547","AT1G66880"
"548","AT1G67360"
"549","AT1G67490"
"550","AT1G67510"
"551","AT1G67530"
"552","AT1G67550"
"553","AT1G67570"
"554","AT1G67580"
"555","AT1G67630"
"556","AT1G67690"
"557","AT1G67800"
"558","AT1G67880"
"559","AT1G67890"
"560","AT1G67960"
"561","AT1G68020"
"562","AT1G68080"
"563","AT1G68185"
"564","AT1G69060"
"565","AT1G69170"
"566","AT1G69210"
"567","AT1G69260"
"568","AT1G69270"
"569","AT1G69370"
"570","AT1G69380"
"571","AT1G69530"
"572","AT1G69580"
"573","AT1G69690"
"574","AT1G69910"
"575","AT1G70230"
"576","AT1G70480"
"577","AT1G70530"
"578","AT1G70550"
"579","AT1G70560"
"580","AT1G70570"
"581","AT1G70750"
"582","AT1G70895"
"583","AT1G70950"
"584","AT1G70980"
"585","AT1G71090"
"586","AT1G71230"
"587","AT1G71400"
"588","AT1G71440"
"589","AT1G71530"
"590","AT1G71800"
"591","AT1G71850"
"592","AT1G71960"
"593","AT1G72010"
"594","AT1G72130"
"595","AT1G72250"
"596","AT1G72330"
"597","AT1G72390"
"598","AT1G72470"
"599","AT1G72560"
"600","AT1G72650"
"601","AT1G72670"
"602","AT1G72700"
"603","AT1G72770"
"604","AT1G72970"
"605","AT1G73060"
"606","AT1G73080"
"607","AT1G73100"
"608","AT1G73150"
"609","AT1G73240"
"610","AT1G73650"
"611","AT1G73670"
"612","AT1G73730"
"613","AT1G73850"
"614","AT1G73875"
"615","AT1G73950"
"616","AT1G73980"
"617","AT1G73990"
"618","AT1G74040"
"619","AT1G74055"
"620","AT1G74240"
"621","AT1G74280"
"622","AT1G74370"
"623","AT1G74720"
"624","AT1G74740"
"625","AT1G74800"
"626","AT1G75140"
"627","AT1G75150"
"628","AT1G75200"
"629","AT1G75210"
"630","AT1G75230"
"631","AT1G75295"
"632","AT1G75370"
"633","AT1G75420"
"634","AT1G75640"
"635","AT1G76050"
"636","AT1G76120"
"637","AT1G76270"
"638","AT1G76280"
"639","AT1G76510"
"640","AT1G76630"
"641","AT1G76850"
"642","AT1G76950"
"643","AT1G76970"
"644","AT1G77220"
"645","AT1G77230"
"646","AT1G77250"
"647","AT1G77260"
"648","AT1G77500"
"649","AT1G77580"
"650","AT1G77620"
"651","AT1G77680"
"652","AT1G77720"
"653","AT1G77740"
"654","AT1G77760"
"655","AT1G77800"
"656","AT1G77810"
"657","AT1G78020"
"658","AT1G78050"
"659","AT1G78090"
"660","AT1G78190"
"661","AT1G78280"
"662","AT1G78610"
"663","AT1G78650"
"664","AT1G78690"
"665","AT1G78770"
"666","AT1G78910"
"667","AT1G79020"
"668","AT1G79030"
"669","AT1G79050"
"670","AT1G79080"
"671","AT1G79190"
"672","AT1G79270"
"673","AT1G79350"
"674","AT1G79460"
"675","AT1G79470"
"676","AT1G79540"
"677","AT1G79560"
"678","AT1G79570"
"679","AT1G79580"
"680","AT1G79620"
"681","AT1G79760"
"682","AT1G79950"
"683","AT1G80010"
"684","AT1G80170"
"685","AT1G80300"
"686","AT1G80310"
"687","AT1G80325"
"688","AT1G80510"
"689","AT1G80640"
"690","AT1G80770"
"691","AT1G80810"
"692","AT1G80850"
"693","AT1G80870"
"694","AT2G01021"
"695","AT2G01150"
"696","AT2G01210"
"697","AT2G01290"
"698","AT2G01440"
"699","AT2G01480"
"700","AT2G01750"
"701","AT2G01830"
"702","AT2G01950"
"703","AT2G02070"
"704","AT2G02170"
"705","AT2G02220"
"706","AT2G02360"
"707","AT2G02610"
"708","AT2G02780"
"709","AT2G02790"
"710","AT2G02860"
"711","AT2G02880"
"712","AT2G03070"
"713","AT2G03140"
"714","AT2G03480"
"715","AT2G03667"
"716","AT2G03670"
"717","AT2G03800"
"718","AT2G03975"
"719","AT2G04270"
"720","AT2G04400"
"721","AT2G04530"
"722","AT2G04540"
"723","AT2G04650"
"724","AT2G04660"
"725","AT2G04740"
"726","AT2G04852"
"727","AT2G04865"
"728","AT2G04890"
"729","AT2G05120"
"730","AT2G05210"
"731","AT2G05810"
"732","AT2G05812"
"733","AT2G06000"
"734","AT2G06005"
"735","AT2G06510"
"736","AT2G07475"
"737","AT2G07627"
"738","AT2G07641"
"739","AT2G07665"
"740","AT2G07678"
"741","AT2G07680"
"742","AT2G07707"
"743","AT2G07719"
"744","AT2G07734"
"745","AT2G08635"
"746","AT2G11000"
"747","AT2G13840"
"748","AT2G14255"
"749","AT2G14530"
"750","AT2G14680"
"751","AT2G14740"
"752","AT2G14860"
"753","AT2G15390"
"754","AT2G15730"
"755","AT2G16070"
"756","AT2G16090"
"757","AT2G16230"
"758","AT2G16580"
"759","AT2G16650"
"760","AT2G16660"
"761","AT2G16880"
"762","AT2G16900"
"763","AT2G16920"
"764","AT2G17030"
"765","AT2G17150"
"766","AT2G17550"
"767","AT2G17580"
"768","AT2G17670"
"769","AT2G17700"
"770","AT2G17840"
"771","AT2G17900"
"772","AT2G17930"
"773","AT2G18193"
"774","AT2G18465"
"775","AT2G18520"
"776","AT2G18700"
"777","AT2G18850"
"778","AT2G18860"
"779","AT2G19090"
"780","AT2G19170"
"781","AT2G19260"
"782","AT2G19390"
"783","AT2G19490"
"784","AT2G19590"
"785","AT2G19620"
"786","AT2G19860"
"787","AT2G19870"
"788","AT2G19930"
"789","AT2G20300"
"790","AT2G20310"
"791","AT2G20440"
"792","AT2G20590"
"793","AT2G20635"
"794","AT2G20650"
"795","AT2G20710"
"796","AT2G20900"
"797","AT2G21070"
"798","AT2G21230"
"799","AT2G21380"
"800","AT2G21630"
"801","AT2G21950"
"802","AT2G22010"
"803","AT2G22100"
"804","AT2G22310"
"805","AT2G22410"
"806","AT2G22530"
"807","AT2G22610"
"808","AT2G22620"
"809","AT2G23140"
"810","AT2G23150"
"811","AT2G23300"
"812","AT2G23370"
"813","AT2G23390"
"814","AT2G23460"
"815","AT2G23560"
"816","AT2G23700"
"817","AT2G23740"
"818","AT2G23890"
"819","AT2G23950"
"820","AT2G24020"
"821","AT2G24070"
"822","AT2G24230"
"823","AT2G24330"
"824","AT2G24610"
"825","AT2G24630"
"826","AT2G24980"
"827","AT2G25010"
"828","AT2G25100"
"829","AT2G25355"
"830","AT2G25420"
"831","AT2G25560"
"832","AT2G25570"
"833","AT2G25580"
"834","AT2G25640"
"835","AT2G25730"
"836","AT2G25737"
"837","AT2G25740"
"838","AT2G25760"
"839","AT2G25790"
"840","AT2G25830"
"841","AT2G25930"
"842","AT2G26100"
"843","AT2G26180"
"844","AT2G26270"
"845","AT2G26350"
"846","AT2G26550"
"847","AT2G26770"
"848","AT2G26780"
"849","AT2G26810"
"850","AT2G26840"
"851","AT2G26890"
"852","AT2G26930"
"853","AT2G27110"
"854","AT2G27200"
"855","AT2G27210"
"856","AT2G27460"
"857","AT2G27950"
"858","AT2G27980"
"859","AT2G28100"
"860","AT2G28130"
"861","AT2G28150"
"862","AT2G28240"
"863","AT2G28250"
"864","AT2G28360"
"865","AT2G28540"
"866","AT2G28950"
"867","AT2G29070"
"868","AT2G29485"
"869","AT2G29580"
"870","AT2G29730"
"871","AT2G29890"
"872","AT2G29900"
"873","AT2G29990"
"874","AT2G30020"
"875","AT2G30120"
"876","AT2G30170"
"877","AT2G30320"
"878","AT2G30362"
"879","AT2G30470"
"880","AT2G30480"
"881","AT2G30550"
"882","AT2G30575"
"883","AT2G30580"
"884","AT2G30780"
"885","AT2G30800"
"886","AT2G30910"
"887","AT2G31110"
"888","AT2G31150"
"889","AT2G31170"
"890","AT2G31240"
"891","AT2G31300"
"892","AT2G31320"
"893","AT2G31450"
"894","AT2G31530"
"895","AT2G31890"
"896","AT2G31970"
"897","AT2G32040"
"898","AT2G32230"
"899","AT2G32320"
"900","AT2G32415"
"901","AT2G32440"
"902","AT2G32480"
"903","AT2G32590"
"904","AT2G32760"
"905","AT2G32810"
"906","AT2G32950"
"907","AT2G33330"
"908","AT2G33460"
"909","AT2G33560"
"910","AT2G33570"
"911","AT2G33620"
"912","AT2G33700"
"913","AT2G33793"
"914","AT2G33847"
"915","AT2G34150"
"916","AT2G34170"
"917","AT2G34380"
"918","AT2G34450"
"919","AT2G34640"
"920","AT2G34780"
"921","AT2G34910"
"922","AT2G35100"
"923","AT2G35160"
"924","AT2G35230"
"925","AT2G35330"
"926","AT2G35360"
"927","AT2G35390"
"928","AT2G35450"
"929","AT2G35480"
"930","AT2G35612"
"931","AT2G35650"
"932","AT2G35720"
"933","AT2G35840"
"934","AT2G36010"
"935","AT2G36200"
"936","AT2G36340"
"937","AT2G36350"
"938","AT2G36390"
"939","AT2G36670"
"940","AT2G36960"
"941","AT2G37100"
"942","AT2G37160"
"943","AT2G37390"
"944","AT2G37420"
"945","AT2G37510"
"946","AT2G37520"
"947","AT2G37555"
"948","AT2G37890"
"949","AT2G38020"
"950","AT2G38160"
"951","AT2G38170"
"952","AT2G38630"
"953","AT2G38660"
"954","AT2G38680"
"955","AT2G38770"
"956","AT2G38840"
"957","AT2G38870"
"958","AT2G38950"
"959","AT2G38960"
"960","AT2G38970"
"961","AT2G39090"
"962","AT2G39110"
"963","AT2G39120"
"964","AT2G39190"
"965","AT2G39200"
"966","AT2G39280"
"967","AT2G39350"
"968","AT2G39370"
"969","AT2G39480"
"970","AT2G39675"
"971","AT2G39750"
"972","AT2G39830"
"973","AT2G39840"
"974","AT2G39930"
"975","AT2G40120"
"976","AT2G40280"
"977","AT2G40330"
"978","AT2G40540"
"979","AT2G40570"
"980","AT2G40630"
"981","AT2G40640"
"982","AT2G40750"
"983","AT2G40815"
"984","AT2G40840"
"985","AT2G40930"
"986","AT2G41060"
"987","AT2G41150"
"988","AT2G41350"
"989","AT2G41460"
"990","AT2G41480"
"991","AT2G41500"
"992","AT2G41550"
"993","AT2G41670"
"994","AT2G41680"
"995","AT2G41705"
"996","AT2G41770"
"997","AT2G41820"
"998","AT2G41890"
"999","AT2G41950"
"1000","AT2G41980"
"1001","AT2G42130"
"1002","AT2G42160"
"1003","AT2G42300"
"1004","AT2G42400"
"1005","AT2G42520"
"1006","AT2G42580"
"1007","AT2G42600"
"1008","AT2G42650"
"1009","AT2G42660"
"1010","AT2G42700"
"1011","AT2G42960"
"1012","AT2G43020"
"1013","AT2G43050"
"1014","AT2G43190"
"1015","AT2G43235"
"1016","AT2G43240"
"1017","AT2G43320"
"1018","AT2G43330"
"1019","AT2G43370"
"1020","AT2G43400"
"1021","AT2G43490"
"1022","AT2G44020"
"1023","AT2G44090"
"1024","AT2G44150"
"1025","AT2G44440"
"1026","AT2G44510"
"1027","AT2G44580"
"1028","AT2G44640"
"1029","AT2G44710"
"1030","AT2G44730"
"1031","AT2G44750"
"1032","AT2G44830"
"1033","AT2G44950"
"1034","AT2G44993"
"1035","AT2G45260"
"1036","AT2G45280"
"1037","AT2G45310"
"1038","AT2G45590"
"1039","AT2G45685"
"1040","AT2G45690"
"1041","AT2G45720"
"1042","AT2G45870"
"1043","AT2G45950"
"1044","AT2G46200"
"1045","AT2G46210"
"1046","AT2G46590"
"1047","AT2G46620"
"1048","AT2G46700"
"1049","AT2G46850"
"1050","AT2G47090"
"1051","AT2G47140"
"1052","AT2G47230"
"1053","AT2G47330"
"1054","AT2G47410"
"1055","AT2G47590"
"1056","AT2G47850"
"1057","AT2G47860"
"1058","AT2G48000"
"1059","AT2G48030"
"1060","AT2G48060"
"1061","AT2G48120"
"1062","AT3G01040"
"1063","AT3G01100"
"1064","AT3G01180"
"1065","AT3G01320"
"1066","AT3G01330"
"1067","AT3G01370"
"1068","AT3G01410"
"1069","AT3G01450"
"1070","AT3G01460"
"1071","AT3G01516"
"1072","AT3G01590"
"1073","AT3G01610"
"1074","AT3G01650"
"1075","AT3G01710"
"1076","AT3G01800"
"1077","AT3G01810"
"1078","AT3G01890"
"1079","AT3G01930"
"1080","AT3G01980"
"1081","AT3G01990"
"1082","AT3G02065"
"1083","AT3G02140"
"1084","AT3G02242"
"1085","AT3G02250"
"1086","AT3G02280"
"1087","AT3G02290"
"1088","AT3G02320"
"1089","AT3G02340"
"1090","AT3G02450"
"1091","AT3G02490"
"1092","AT3G02575"
"1093","AT3G02680"
"1094","AT3G02710"
"1095","AT3G02750"
"1096","AT3G02850"
"1097","AT3G02860"
"1098","AT3G02890"
"1099","AT3G02980"
"1100","AT3G03030"
"1101","AT3G03040"
"1102","AT3G03060"
"1103","AT3G03140"
"1104","AT3G03305"
"1105","AT3G03310"
"1106","AT3G03450"
"1107","AT3G03630"
"1108","AT3G03690"
"1109","AT3G03700"
"1110","AT3G03702"
"1111","AT3G03710"
"1112","AT3G03720"
"1113","AT3G03790"
"1114","AT3G03900"
"1115","AT3G03970"
"1116","AT3G04020"
"1117","AT3G04460"
"1118","AT3G04490"
"1119","AT3G04580"
"1120","AT3G04590"
"1121","AT3G04630"
"1122","AT3G04740"
"1123","AT3G04790"
"1124","AT3G04820"
"1125","AT3G04870"
"1126","AT3G05040"
"1127","AT3G05130"
"1128","AT3G05200"
"1129","AT3G05675"
"1130","AT3G05685"
"1131","AT3G05940"
"1132","AT3G05980"
"1133","AT3G06010"
"1134","AT3G06030"
"1135","AT3G06130"
"1136","AT3G06140"
"1137","AT3G06190"
"1138","AT3G06200"
"1139","AT3G06240"
"1140","AT3G06250"
"1141","AT3G06290"
"1142","AT3G06325"
"1143","AT3G06340"
"1144","AT3G06430"
"1145","AT3G06440"
"1146","AT3G06483"
"1147","AT3G06510"
"1148","AT3G06620"
"1149","AT3G06670"
"1150","AT3G06730"
"1151","AT3G06770"
"1152","AT3G06778"
"1153","AT3G06810"
"1154","AT3G06820"
"1155","AT3G06890"
"1156","AT3G06910"
"1157","AT3G06990"
"1158","AT3G07000"
"1159","AT3G07030"
"1160","AT3G07060"
"1161","AT3G07130"
"1162","AT3G07190"
"1163","AT3G07210"
"1164","AT3G07370"
"1165","AT3G07400"
"1166","AT3G07420"
"1167","AT3G07610"
"1168","AT3G07690"
"1169","AT3G08365"
"1170","AT3G08600"
"1171","AT3G08620"
"1172","AT3G08720"
"1173","AT3G08947"
"1174","AT3G08950"
"1175","AT3G08960"
"1176","AT3G08980"
"1177","AT3G09000"
"1178","AT3G09030"
"1179","AT3G09070"
"1180","AT3G09210"
"1181","AT3G09350"
"1182","AT3G09560"
"1183","AT3G09670"
"1184","AT3G09730"
"1185","AT3G09875"
"1186","AT3G10010"
"1187","AT3G10140"
"1188","AT3G10160"
"1189","AT3G10270"
"1190","AT3G10310"
"1191","AT3G10360"
"1192","AT3G10390"
"1193","AT3G10525"
"1194","AT3G10572"
"1195","AT3G10630"
"1196","AT3G10670"
"1197","AT3G10700"
"1198","AT3G10730"
"1199","AT3G10800"
"1200","AT3G10970"
"1201","AT3G11030"
"1202","AT3G11220"
"1203","AT3G11290"
"1204","AT3G11410"
"1205","AT3G11560"
"1206","AT3G11760"
"1207","AT3G11890"
"1208","AT3G12040"
"1209","AT3G12070"
"1210","AT3G12080"
"1211","AT3G12380"
"1212","AT3G12530"
"1213","AT3G12590"
"1214","AT3G12640"
"1215","AT3G12750"
"1216","AT3G12810"
"1217","AT3G12940"
"1218","AT3G13000"
"1219","AT3G13030"
"1220","AT3G13062"
"1221","AT3G13080"
"1222","AT3G13150"
"1223","AT3G13190"
"1224","AT3G13225"
"1225","AT3G13290"
"1226","AT3G13450"
"1227","AT3G13510"
"1228","AT3G13530"
"1229","AT3G13672"
"1230","AT3G13690"
"1231","AT3G13700"
"1232","AT3G13780"
"1233","AT3G14130"
"1234","AT3G14205"
"1235","AT3G14220"
"1236","AT3G14510"
"1237","AT3G14540"
"1238","AT3G14830"
"1239","AT3G14910"
"1240","AT3G14980"
"1241","AT3G15115"
"1242","AT3G15140"
"1243","AT3G15150"
"1244","AT3G15160"
"1245","AT3G15180"
"1246","AT3G15220"
