RNA_seq,FLT_Light_Rep1,FLT_Light_Rep2,FLT_Light_Rep3,FLT_Dark_Rep1,FLT_Dark_Rep2,FLT_Dark_Rep3,GC_Light_Rep1,GC_Light_Rep2,GC_Light_Rep3,GC_Dark_Rep1,GC_Dark_Rep2,GC_Dark_Rep3
AT1G02230,17.09212141,38.32179339,32.19611585,0.863779351,16.78685012,17.13894764,5.489904628,13.90233855,7.026674492,7.497502099,6.673208313,2.048749898
AT1G02260,8.190056381,10.59152853,26.21549978,28.86571239,21.51064783,2.3167254,0,8.033922319,10.41217897,4.2178812,32.47418331,19.67739406
AT1G02340,0,25.74382882,18.84357649,0,15.79015355,0,3.689978372,21.01702196,8.869282522,0,1.344834474,0.973084379
AT1G02380,18.88693836,37.13670685,41.5518521,10.36044051,29.09019645,14.84293016,11.90502972,21.8429234,7.063762047,9.159344853,5.334646471,6.145631294
AT1G02390,27.00751878,61.6747625,13.49258336,87.37519845,3.359967008,5.726462862,9.124368379,28.81290085,27.63662575,36.70958297,25.41848742,69.67968228
AT1G02400,0.905114315,61.92106085,5.225225537,2.607156483,3.377998855,3.448563879,0,5.994831452,0,0.838142198,6.71364535,5.153468658
AT1G02420,11.69622183,38.3365351,24.9229598,42.33721533,13.4314162,28.57740888,21.94827772,26.81429826,21.01377812,39.16455936,34.71598002,14.34210813
AT1G02450,69.88221517,34.45402798,39.59831971,29.98535017,5.571858278,19.18192134,1.857065536,10.89072824,7.716980892,2.479092787,9.225315483,10.22495534
AT1G02530,2.710228395,0,4.160094209,10.42613756,11.23958242,14.96605048,0,0,5.108049856,5.865277188,14.79259441,30.83551204
AT1G02575,26.96083502,9.2647049,11.43429319,1.724057992,8.943721517,10.25139115,1.836692418,21.83097523,8.984548988,0,2.660919633,5.119637267
AT1G02670,5.285508772,3.749654258,4.74683134,7.713641195,9.322110779,10.42058092,10.81084205,2.415331176,14.37473129,31.13992013,7.184820658,0
AT1G03100,44.13029996,18.64030377,12.44998776,36.36515078,30.25262996,35.55076449,23.68639941,35.77811514,11.97902954,33.40025176,40.18764699,28.69660041
AT1G03130,20.66219006,41.64817056,17.67682449,4.306847192,5.587627522,4.55083841,33.1059735,17.85662088,21.74987349,0,1.328890001,3.07126357
AT1G03200,12.49502409,32.94558904,14.64223138,2.549856242,6.658935427,18.94144323,6.599963208,13.82107006,10.57906554,7.378225351,6.506581839,7.147283111
AT1G03300,27.00621395,0,12.45524377,39.79065263,35.83783645,8.015806246,45.63021633,9.935141451,12.1043484,38.37441604,24.07691366,30.74040271
AT1G03310,17.14398239,22.18053623,19.59033395,43.37742476,23.57424053,61.56724763,60.83141108,15.93094177,41.0648957,29.28290253,22.64070706,21.56192599
AT1G03400,32.44130998,29.87521215,36.35189994,14.67269743,25.7456255,24.069194,5.510531491,19.73265801,12.36486194,0.835737134,2.641129167,12.16489756
AT1G03510,10.79565001,8.130179463,8.308246027,43.19412619,20.14544145,9.142452528,10.06264063,22.84050421,43.85861397,29.16037621,8.009333439,19.46361477
AT1G03540,4.500711244,9.306243105,14.53207516,12.97327234,12.31832734,10.30365761,2.73856179,3.973852635,6.928146644,18.3502837,18.72213234,3.07394559
AT1G03545,10.43216122,19.0952294,3.118089188,20.87981522,11.62462905,3.316212688,18.19417229,7.676053516,8.386811307,16.85718741,12.91214094,11.20886497
AT1G03920,41.07735252,22.41965904,38.93693398,27.70732681,21.57716082,23.23951978,9.864207297,50.01726326,35.01025944,25.85035352,28.48807613,37.40423648
AT1G03940,9.90146614,9.305982462,4.152059204,7.783802649,16.79754412,13.73777229,9.12888388,10.92801724,12.12700978,9.174955597,12.03526995,7.172509156
AT1G03980,7.680594428,28.35137232,18.73642941,32.36446944,9.554756974,1.391985158,14.33719864,34.6489655,13.02477083,33.1774343,23.54433602,12.9805285
AT1G03990,11.70564609,18.62952063,21.79161569,14.71295768,4.480912513,18.33669645,9.117280045,8.943231685,15.47348646,5.007940211,5.354796395,5.123950383
AT1G03993,16.15425062,20.76780797,15.6099436,24.07023343,25.67668984,28.35601418,14.7668151,21.80915999,33.37914886,13.26604558,6.62393284,31.7218562
AT1G04047,21.42857434,23.88606752,29.27033758,6.805530659,2.220590831,10.04270544,0.941077613,5.925067527,12.56946016,2.461608816,5.212861863,5.105690553
AT1G04050,22.41419652,22.09293126,34.04393835,35.3091036,30.01739755,31.9233799,27.18226927,33.60177435,23.90805818,55.65081659,48.06402046,41.93880299
AT1G04067,21.46088556,28.56312474,15.65560447,19.62928521,11.12134752,11.21699304,13.09046405,17.79577646,14.12620551,30.45963881,18.34120777,21.45458865
AT1G04150,5.404738094,0,11.41045599,9.527992193,7.844836202,18.36007248,14.56559777,0,0,23.38931045,25.4679598,7.174723424
AT1G04160,12.66280378,36.30363116,20.81919271,39.91079843,33.75916486,69.9401044,24.64414401,31.93474751,20.38405138,13.18871915,39.05841709,19.55072309
AT1G04180,9.898592826,8.136105238,8.306304368,18.15129609,13.43395633,14.86880162,2.741670226,53.63552692,8.719683585,20.83985912,20.04006077,59.42195165
AT1G04220,19.80505104,8.145187138,13.49287239,0.865058999,13.4395395,26.33975563,4.562589251,7.948254301,1.728209329,1.668537827,1.337714124,5.123455003
AT1G04233,30.30914049,11.31603592,10.47902659,13.56049724,14.40977809,12.19555588,10.44023073,23.67196347,21.8319,12.26034257,10.35866257,13.27362173
AT1G04247,16.20703741,8.14930659,9.339679382,0.865381376,15.68240372,19.47972296,4.559477467,16.89219326,6.884653404,0,0,0
AT1G04310,23.23007474,5.937372129,23.27899746,20.11311712,9.821257807,28.01935618,10.22526613,9.120043942,21.01765512,19.57778239,24.78267437,21.94579038
AT1G04330,13.45051296,18.41850946,14.57908625,1.716407222,22.30796154,16.9700389,32.39869155,13.86999084,18.90760947,2.483303131,17.17806278,43.98484293
AT1G04390,13.51204749,19.81686685,23.85789029,31.18349644,13.44850138,17.21340269,30.03981394,18.88563842,52.80271681,34.24968725,61.66228454,36.89880896
AT1G04425,16.9668272,37.55249797,24.0390394,24.67791056,23.3207173,27.91131551,25.39151076,22.71498372,10.43428854,21.34136546,36.51088428,26.55057151
AT1G04433,25.81664877,25.86401312,21.04736775,8.437802619,15.49388861,4.395594358,28.83984256,66.99270029,34.34306283,21.95635067,16.68584399,8.177079729
AT1G04477,9.803991074,32.79086965,29.35325871,19.48284489,24.37944419,27.68829352,15.20781507,21.69539297,37.33895042,23.68867835,7.761182371,27.56977808
AT1G04490,15.66949265,47.35242627,22.03707325,22.72278833,26.29471381,37.27333659,11.27541751,43.98560555,28.50103234,5.272430185,32.26631393,26.35089747
AT1G04513,34.15681536,12.74556006,20.78627509,38.80617752,19.00914323,27.35310765,18.35424844,11.90942057,21.47030423,12.47564254,18.63746644,6.144079808
AT1G04570,34.4910404,16.00624184,15.2013716,24.64753802,15.70609016,44.17881353,1.912272863,12.68827048,27.10754632,19.49066904,18.22093334,13.08587048
AT1G04580,0.90099607,11.66409457,13.48216632,38.9968602,11.20959729,8.038506326,25.46726922,5.964788709,13.56025601,29.25043032,12.07281327,28.7016391
AT1G04620,26.11001394,23.28039933,41.51162757,21.6322522,11.20112254,37.8074167,14.59314831,22.85332019,49.97145451,15.0207834,8.029622079,26.64342414
AT1G04650,25.73765241,8.039095872,15.33046604,15.36120284,24.29158764,15.82788033,35.878269,3.628877515,10.07437144,41.97335559,22.45069082,5.049246015
AT1G04700,2.654149184,41.22571622,6.11109003,25.5258484,7.704909443,10.14659294,13.40205756,22.45243068,16.67677773,20.22805704,6.584692236,1.07896144
AT1G04707,21.55146604,53.15571635,18.72308215,1.721264447,12.28737331,1.136219672,0.92103112,25.78501062,18.30238779,0,9.289955724,1.02354703
AT1G04778,8.97837585,20.79092798,13.52397701,16.34685201,5.584259509,22.71344095,2.764656775,22.80722247,20.20532105,3.31925534,9.285444475,27.63379912
AT1G04823,8.075744777,6.919390447,5.204052657,12.89032699,15.62625222,6.801754184,6.464378946,12.88563165,9.308910208,22.37885727,9.268588166,5.116030732
AT1G04840,11.70748873,17.47295774,12.4505329,28.56981767,15.68577754,4.586499848,10.93415279,5.962820547,15.418099,49.26062507,36.16335541,3.07457486
AT1G04880,1.799995236,10.46479809,4.152628447,17.29193774,30.23081238,24.02952089,10.04750171,10.92684326,0,11.67363189,2.673206199,12.29493531
AT1G04917,9.86679915,10.36870379,13.53442051,12.88070596,26.77778407,18.1177871,9.247039622,29.72779304,43.18680846,20.7062897,11.90336881,20.46080487
AT1G05030,12.70856824,8.849172347,16.74990379,24.42046525,11.29316432,24.64167963,52.48340377,19.03566793,19.23297928,29.72418604,22.92411497,23.78465748
AT1G05065,7.175384095,21.88557667,17.69983019,9.444599159,21.19762976,22.64265117,19.42344001,18.82670518,26.32859754,14.07844191,21.15723024,22.50622039
AT1G05087,14.85226091,3.585943768,4.298103677,23.14013801,12.70203481,18.49788927,22.21663077,10.25076785,24.3742118,12.01746801,9.610984284,3.703513968
AT1G05140,21.5928248,36.01217676,25.96163167,25.05624036,24.62402441,26.2904424,51.21442883,17.87608035,38.53341072,11.66581977,18.69266563,11.26875397
AT1G05163,18.83678629,47.23638437,17.6987169,15.45713242,43.51430893,16.98590596,9.246725476,23.78238901,30.03640793,14.90879911,7.935805423,19.43784141
AT1G05187,20.68120497,23.19647751,22.85786888,47.4642173,33.55799722,31.94752775,34.82738411,20.84681386,7.098885402,44.94438121,25.32211152,29.70105311
AT1G05230,12.99066893,19.31102277,16.62975324,20.81371707,15.71288157,14.55790359,15.51763877,16.92391322,24.03137936,23.41806371,12.07499154,22.58599537
AT1G05267,12.57190654,0,1.040156384,7.745961153,8.936433262,5.681401971,16.57752336,4.958718629,25.61314325,20.75250017,13.27207991,15.35332757
AT1G05277,21.52854377,18.43555035,26.02672752,7.729138571,25.66326556,21.51791347,12.01913482,12.88247068,9.378416499,7.454942444,7.936709417,23.53040777
AT1G05287,8.023319429,12.44867409,15.71767173,21.19018124,15.51820221,24.39365364,21.82612277,12.82210346,19.63417855,18.80087823,19.42534108,14.29418421
AT1G05300,25.45746885,16.43696419,16.78886499,7.858636479,2.262176643,12.70804292,2.77178887,23.08230333,8.837315987,10.67480219,5.397836938,19.83847878
AT1G05310,25.18887062,8.129298074,22.84846802,6.910506655,16.7871854,13.71198823,0,2.97911329,43.89756476,0.833088006,2.669446171,64.53615813
AT1G05370,44.09723799,49.99006833,40.49032668,12.96734344,15.67425256,20.59279002,59.38504958,12.91298942,17.40775843,12.50593659,17.372489,9.220963606
AT1G05385,40.02657062,54.18674948,47.48704808,32.1661591,14.89187286,16.62321392,40.49390639,28.17196603,23.67112938,27.03089738,18.63677169,40.85071493
AT1G05397,33.14129802,24.10197956,15.63377633,9.41938214,11.14092237,7.892560957,17.65748933,25.73723674,7.761652754,0.82596891,10.53508919,10.22363681
AT1G05420,11.86379564,16.37934724,17.64386419,19.79923807,13.89693026,8.253349018,7.623023481,17.47664807,7.508897172,21.52339624,12.54472064,2.121778705
AT1G05453,14.34364878,12.65393251,13.54027349,20.58656542,6.690527156,16.95673344,12.04473251,8.914641183,9.509775712,12.41039692,9.242420659,8.182151725
AT1G05467,13.36535524,28.23659083,25.17611564,21.16072358,34.34373836,38.70682148,28.57242717,22.67650312,22.14831382,26.93282181,34.87543945,50.03862262
AT1G05530,22.49728495,4.64948259,26.99496645,11.23701538,4.478086008,13.7259866,10.96579369,14.89898591,17.43082527,25.00892209,14.69705768,40.98103579
AT1G05557,14.34164364,28.74805608,26.04197601,27.44104545,32.3328299,35.02890172,9.269873058,33.67409334,19.08265178,33.08459287,23.75596602,24.54488654
AT1G05577,9.896803088,16.26398459,1.038456658,12.09634724,10.07356215,9.144770842,30.17888186,15.88995452,12.25803724,6.666307977,12.01707001,31.75752516
AT1G05600,19.79063921,9.148356816,19.39692616,41.66437693,19.33154734,13.50444936,32.58067238,27.48374339,24.46722912,37.72163196,28.91979989,22.1667172
AT1G05630,25.32876618,10.68082296,12.14746052,54.98209987,56.88446888,35.86759687,27.5268255,30.94241083,29.4176048,41.5756325,28.03036862,18.52614937
AT1G05640,21.60984972,13.97109194,19.71670777,22.5009267,23.524137,42.39998787,30.09007336,22.85449435,18.92348545,41.7305677,24.09450922,47.13981281
AT1G05670,14.43815033,15.22139265,16.670137,37.38711842,41.69571907,66.76558573,10.03337727,34.77830275,20.56361746,23.42980216,16.11215316,41.07188426
AT1G05690,14.40251947,25.59338577,13.4938615,4.324575769,0,0,6.389567894,4.967375602,19.0450604,0,0,0
AT1G05767,5.335461606,43.99711835,15.51027364,0,0,0,1.839107351,39.30288374,26.53498882,0,0,45.25867224
AT1G05773,9.829412815,10.26203462,5.222016513,5.965406568,13.33547949,6.714533105,0.937687286,14.82175387,18.47487204,5.754180317,20.91227385,13.27802649
AT1G05820,23.00165117,1.10896386,10.32281043,29.53690323,28.62149281,22.07227369,19.36371231,15.56162596,28.73829709,26.51269723,11.31959593,28.64552202
AT1G05837,18.86949852,21.99380742,15.5943856,2.585227029,8.942193983,7.969244433,3.675581979,21.82839634,23.44744367,2.49337272,0,2.047704969
AT1G05873,36.81934572,15.02481037,28.08312598,38.73330609,26.81053258,11.36438116,30.38708838,20.82727785,23.75876019,24.07503915,27.875266,18.42434923
AT1G05950,22.53183283,43.2335744,15.62720253,42.57170982,58.48735217,18.35063172,42.94881188,37.79634316,19.06785538,34.00484054,41.53113042,49.35487256
AT1G06080,3.598161656,1.160776125,6.233162682,23.31608164,0,3.42617519,1.829987153,1.985889505,8.823271277,34.97963742,1.334006815,0
AT1G06140,0.900347677,17.46042912,7.26451722,16.4406016,38.08392144,6.874133856,21.88950313,13.91074264,13.78440252,21.69680379,20.07422615,3.074244684
AT1G06143,11.70119513,6.978585401,23.87534018,23.34918378,23.51543157,26.3268604,30.13056052,33.7764023,15.60821254,50.04052696,26.74108332,36.88646437
AT1G06265,6.217022033,7.178487718,20.66954482,19.90899092,7.690634139,11.77828293,17.95570873,10.15842237,9.030478026,14.29114535,19.71930806,3.540848163
AT1G06287,25.80683239,31.3940658,34.83063971,22.73260497,36.50463332,25.14828645,31.97175801,22.65277539,18.73799194,29.19280804,35.76067819,48.10792964
AT1G06320,4.482183039,6.901285569,3.124794997,20.58466102,2.230068157,10.17260602,4.63335744,1.980964267,1.904034163,10.75469875,10.56126651,25.56867879
AT1G06330,43.12401757,5.785543824,21.83481813,44.79738853,8.940837504,1.137949826,12.87134918,5.952573526,12.66761929,58.99271113,7.975036311,16.38057009
AT1G06350,0,0,0,44.01544287,0,0,0,0,0,11.65307174,0,0
AT1G06357,5.38936062,5.782189487,6.239639392,11.19452973,10.05621747,14.78361067,6.440657728,8.927376621,1.818510893,17.44116814,21.25265961,6.142129999
AT1G06430,33.52745502,19.10498979,32.99638322,30.29545325,28.45666783,24.6806285,31.60311154,31.96933356,42.37527769,9.415953141,17.84684853,24.47935725
AT1G06440,12.60176213,18.61153353,16.60836168,51.89113072,32.47497195,20.60611491,10.95500285,19.8690056,25.99133373,53.38066301,36.10485017,47.13346536
AT1G06460,53.06375592,58.02747997,25.96971227,7.770466586,11.18863692,27.40307101,21.97781798,18.86445844,47.67109761,6.661456505,20.00546746,32.77682273
AT1G06473,20.64185548,44.99875351,30.17885662,6.017740932,17.86232679,20.41727374,34.14641711,29.74009282,35.22128222,14.09559474,9.273938218,13.3028072
AT1G06580,10.40323521,4.957503669,16.98661275,18.33071134,12.94260163,26.47810467,27.7273559,24.87530253,22.29607779,36.06540733,30.51977781,16.77392544
AT1G06643,13.185389,7.323932381,9.840147252,13.37342769,14.36479785,8.226156311,9.700883623,8.253705399,9.917708013,12.48656582,12.53329269,7.542017785
AT1G06647,13.185389,7.323932381,9.840147252,13.37342769,14.36479785,8.226156311,9.700883623,8.253705399,9.917708013,12.48656582,12.53329269,7.542017785
AT1G06680,6.154739495,10.57640838,4.655505907,2.2550677,0,4.970745694,33.4734413,33.06232739,26.15479306,0,0,2.337364409
AT1G06710,25.25189178,9.125268702,1.15982972,41.82399091,41.02652843,37.40339953,28.44829715,9.95967287,30.14881119,44.62352043,28.22392407,20.65123258
AT1G06740,8.104115189,11.64428869,28.0171313,40.67915763,52.65212505,24.06888677,34.64229561,2.981131135,18.90106972,45.07381096,29.45381288,11.27281245
AT1G06787,33.81249585,32.49432966,32.74285794,27.77072189,19.91035707,33.85636005,30.08861748,11.81834538,21.18335082,7.293774553,21.68670462,26.62214182
AT1G06980,33.25070227,56.74165934,23.90867701,20.68743683,12.29723299,9.111498223,23.87961587,36.71493841,35.96280113,12.47019501,18.62468788,16.3826203
AT1G07119,27.01015135,8.897324795,11.14491101,30.77470389,27.26488008,15.68121236,27.36847556,23.82598617,32.13343895,24.55847564,25.7089394,23.12807834
AT1G07160,9.897088162,24.39793972,17.65330801,5.184456852,3.357955193,1.143200954,1.828825407,26.81485057,6.999988954,0.83333717,0,6.146694499
AT1G07270,31.99601199,0,22.54697317,33.14764668,42.01702005,21.34150545,19.82738799,5.885492059,30.76874543,24.70770336,79.22816977,34.39784101
AT1G07290,42.30560271,19.77434295,35.2930067,36.32323422,14.55763337,13.7370847,28.30121751,29.80335132,53.72448643,27.52398928,40.11554309,39.96085495
AT1G07390,13.52957281,0,17.6584445,37.29350473,18.16780961,10.46331672,1.84514294,19.13560066,8.536374679,21.74649214,26.84183562,17.44747524
AT1G07400,11.67260978,42.74407577,8.322026439,16.34888799,11.16923929,35.21252404,15.66290711,8.924968043,16.50817899,11.61881666,22.55468292,7.164521941
AT1G07485,10.75661589,29.90085894,19.7913245,24.87022603,23.41429896,28.25219608,20.39109226,22.7801269,9.533222338,32.2597508,19.7988142,36.81793018
AT1G07620,2.564632199,23.64301078,11.11321622,3.703402034,27.6520864,21.75232536,4.887276901,5.660804777,13.11572512,2.678703421,4.29446363,2.193912199
AT1G07667,12.57065033,12.70811194,6.241455205,10.32586201,21.22181493,22.71859673,19.34744399,8.925043531,5.501190412,12.44902673,13.26795442,17.39964334
AT1G07733,24.92280572,20.0736595,15.96763943,33.53935329,25.45302836,18.36999203,22.72627141,17.7284897,26.92361092,29.80606176,25.24801701,36.02740218
AT1G07737,2.673394498,41.18816062,25.72864462,2.510387232,8.86738607,3.217072184,8.016489442,24.63921903,25.03749341,0.801849576,0,1.03559653
AT1G07753,8.0768851,6.922038369,19.77309908,8.595992876,6.698059516,6.804706483,9.230122384,8.921737524,27.83555334,12.43617809,3.973989187,2.046544183
AT1G07897,10.7946291,42.57328642,22.13617344,16.69353601,16.85708359,22.01721601,10.54802046,14.86319793,2.606549877,19.67061342,21.94790295,22.5783548
AT1G07902,12.50849568,15.95768272,18.80163015,14.4834258,17.77815184,26.84669928,10.31970672,19.76043903,16.47043812,17.25785157,11.75847492,18.38395763
AT1G07903,11.84651871,25.15331852,11.42426472,15.88508343,20.61020674,15.54624206,14.31002892,4.995232047,10.39162674,16.97271587,25.06564675,17.9945538
AT1G07937,21.36353591,20.07281664,17.0354502,10.06046331,12.17375654,15.12548836,20.75824416,6.894256543,19.59671185,16.91415324,17.66871204,11.32517039
AT1G08003,32.0775704,23.38066449,36.42989733,18.41237856,18.83897986,32.19017246,25.02421889,29.56257387,15.0019208,20.8567211,30.07843277,20.70319745
AT1G08070,10.04905485,5.906569585,8.13023521,27.23575448,10.97210546,6.97648487,10.17490172,9.732592996,1.744156407,20.32363624,11.80195957,5.198576307
AT1G08087,3.47365165,39.08453942,10.06686641,0,19.57325426,9.880761617,1.037603407,5.755123582,12.51412683,0,7.418507535,0
AT1G08270,10.92796503,17.84807335,14.90822589,13.26462658,9.207269572,16.70325773,12.90329944,10.64881627,6.467208581,13.14991299,17.21639802,14.33548542
AT1G08283,11.6299122,28.5971428,15.64939984,21.35523842,44.50644793,51.66961531,8.401339299,22.74652579,27.95932351,3.29582962,19.67868391,34.74189275
AT1G08293,16.01676214,41.35231959,27.56214643,23.51827081,26.54782829,31.50508347,15.66296567,18.71046742,14.4147107,20.20176984,31.72875231,18.4713356
AT1G08300,13.35078743,7.186303237,14.11911596,5.045078868,14.98545196,5.89401592,16.84094588,5.112930022,20.64145308,4.865488878,29.91031533,25.31149219
AT1G08310,2.681178876,36.92276352,4.126776019,2.574636823,4.447350827,15.8943946,2.726238655,11.83846143,3.485084915,14.07064262,3.978411273,5.08832991
AT1G08387,13.49696434,16.26844323,36.34278736,20.74079294,24.62678885,12.57798052,15.54096993,20.85702771,15.72509191,26.67053807,32.0555886,24.58751518
AT1G08463,16.03186701,25.61784395,18.17603302,8.373593224,16.61396817,17.20553532,11.96195209,12.80861391,7.454827366,26.50749171,17.58618872,18.59580607
AT1G08540,30.60792695,13.96333319,24.90982817,29.41224699,26.87918997,37.79230149,39.23767926,37.75431396,36.28913105,41.71378168,46.82059135,42.01240175
AT1G08730,4.621546078,15.55619948,20.21384016,14.22460514,0,10.60308168,16.79393823,21.4168286,12.16694621,15.4326157,15.138092,0
AT1G08753,24.71510776,12.35291627,36.61353775,16.28088809,25.65116939,27.49517924,29.51745203,23.00405129,21.11531104,23.5292245,23.44155601,19.49184786
AT1G09023,18.98112946,43.1944209,7.228969851,27.61889219,35.44145075,33.33011249,24.14124157,36.3200241,42.8713837,23.80212839,25.75709008,49.74386992
AT1G09040,9.007367854,20.97816934,34.23325581,27.7143918,6.723731953,28.68215924,29.13777825,14.90893677,13.64939016,56.79575589,25.46308032,39.97247474
AT1G09050,7.192124196,45.36626686,22.77833432,36.30582937,46.18759321,18.32171157,36.35172713,12.89636791,27.24332414,37.627327,22.73948063,17.39055182
AT1G09155,9.891086338,26.67651107,14.54581993,0,10.06747923,4.564041795,0,26.80319298,0,6.658528889,1.33277486,0
AT1G09195,15.83853251,47.00608054,19.82960932,22.39161411,14.83107572,27.00510202,13.7810532,25.63817259,81.03767317,28.27017439,44.53221578,18.52189224
AT1G09220,17.09812753,5.81203508,8.306059806,31.11860731,32.46650281,12.58260222,12.79288743,5.959641882,26.1395761,11.67109523,44.09275443,39.95670227
AT1G09247,32.03852826,53.85575125,35.85739933,36.223473,35.40247564,10.94814042,20.30233836,27.57917493,34.93163679,47.06694571,48.59507756,24.5557619
AT1G09327,17.94639263,26.52549342,11.44876655,8.593831697,20.09123802,36.27782577,17.54515557,19.82428531,1.861083422,12.43309811,10.59320274,7.162497326
AT1G09340,24.57378627,10.89985486,37.95813155,23.61001597,26.04252398,15.04674122,35.08199862,20.0902375,6.479786327,19.9005465,25.68801461,49.73081075
AT1G09415,20.61512377,41.39181644,19.79268633,9.431949069,7.804085397,24.85555902,5.562894613,15.84607729,22.92500723,4.135180958,2.639160083,14.31753757
AT1G09421,5.368732112,21.74576131,15.64672862,12.81802158,14.46726168,11.23950906,6.52948342,13.84774512,7.951249058,10.71573453,7.87639919,16.35058951
AT1G09443,6.232719372,20.26327345,14.72066749,10.13305831,13.28340895,12.10763316,17.26140145,13.79505791,15.89905018,20.34824206,6.427814429,14.30529495
AT1G09493,7.177015057,31.11980898,9.368723082,1.717988921,10.04336537,12.46219303,6.469115942,6.937303067,5.611686107,3.314071474,6.616306766,5.115576567
AT1G09497,10.68176796,17.84250368,10.64715638,8.383719425,17.70728224,14.04509634,7.907902536,2.954681376,14.69753389,4.027179343,2.524101719,7.206926609
AT1G09523,12.47584099,11.1319353,11.79229545,8.367957441,18.8431954,16.08536092,15.0309177,17.7402377,17.52624538,19.24438982,11.27398746,15.53394795
AT1G09530,8.88461829,10.33860702,16.54420386,27.9541653,2.210660039,18.77004387,24.83655266,25.22017907,20.02229933,13.5049492,8.055143676,12.9732615
AT1G09533,15.34072759,15.75394288,11.16312821,6.679088473,9.033269977,13.57591347,23.47593374,7.941361936,15.65835901,14.08776507,13.33282497,19.57769064
AT1G09543,31.88266972,19.86038364,15.68016936,17.17760292,29.49658982,13.48221994,24.51864889,51.14960427,31.58076081,7.499392145,11.28778027,26.85098825
AT1G09600,29.72339959,13.98422421,14.5236182,34.64076255,6.723515447,10.32454976,39.15851928,8.945167189,22.19580039,43.42930437,37.52077614,35.87227042
AT1G09610,22.47694291,52.17520237,23.89929551,14.66724774,19.01387543,6.843384049,0,34.74176933,30.25099841,3.328430235,5.328997648,6.144728575
AT1G09627,19.80723969,1.163960744,19.71835048,29.41876009,6.720546741,1.145612944,17.33055358,3.97443953,31.0295117,15.85468715,24.08746038,3.074217685
