"","WS_FLT_c1.which.mclass....3...1."
"1043","AT2G31425"
"1044","AT2G31480"
"1045","AT2G31550"
"1046","AT2G31865"
"1047","AT2G32100"
"1048","AT2G32130"
"1049","AT2G32200"
"1050","AT2G32275"
"1051","AT2G32340"
"1052","AT2G32510"
"1053","AT2G32620"
"1054","AT2G32660"
"1055","AT2G32670"
"1056","AT2G32680"
"1057","AT2G32740"
"1058","AT2G32750"
"1059","AT2G33000"
"1060","AT2G33010"
"1061","AT2G33130"
"1062","AT2G33160"
"1063","AT2G33205"
"1064","AT2G33720"
"1065","AT2G33810"
"1066","AT2G33815"
"1067","AT2G33855"
"1068","AT2G34010"
"1069","AT2G34186"
"1070","AT2G34230"
"1071","AT2G34240"
"1072","AT2G34315"
"1073","AT2G34370"
"1074","AT2G34430"
"1075","AT2G34440"
"1076","AT2G34580"
"1077","AT2G34610"
"1078","AT2G34960"
"1079","AT2G34990"
"1080","AT2G35260"
"1081","AT2G35300"
"1082","AT2G35310"
"1083","AT2G35343"
"1084","AT2G35345"
"1085","AT2G35370"
"1086","AT2G35380"
"1087","AT2G35550"
"1088","AT2G35670"
"1089","AT2G35700"
"1090","AT2G35733"
"1091","AT2G35770"
"1092","AT2G35950"
"1093","AT2G35960"
"1094","AT2G35980"
"1095","AT2G36020"
"1096","AT2G36030"
"1097","AT2G36110"
"1098","AT2G36145"
"1099","AT2G36210"
"1100","AT2G36295"
"1101","AT2G36440"
"1102","AT2G36500"
"1103","AT2G36540"
"1104","AT2G36550"
"1105","AT2G36590"
"1106","AT2G36695"
"1107","AT2G36780"
"1108","AT2G36800"
"1109","AT2G36854"
"1110","AT2G36870"
"1111","AT2G37370"
"1112","AT2G37610"
"1113","AT2G37805"
"1114","AT2G37880"
"1115","AT2G37970"
"1116","AT2G38195"
"1117","AT2G38255"
"1118","AT2G38340"
"1119","AT2G38465"
"1120","AT2G38540"
"1121","AT2G38790"
"1122","AT2G38920"
"1123","AT2G39010"
"1124","AT2G39415"
"1125","AT2G39520"
"1126","AT2G39820"
"1127","AT2G39920"
"1128","AT2G39980"
"1129","AT2G40050"
"1130","AT2G40130"
"1131","AT2G40180"
"1132","AT2G40250"
"1133","AT2G40370"
"1134","AT2G40450"
"1135","AT2G40580"
"1136","AT2G40610"
"1137","AT2G40711"
"1138","AT2G40790"
"1139","AT2G40920"
"1140","AT2G40955"
"1141","AT2G41082"
"1142","AT2G41090"
"1143","AT2G41210"
"1144","AT2G41340"
"1145","AT2G41342"
"1146","AT2G41355"
"1147","AT2G41451"
"1148","AT2G41470"
"1149","AT2G41515"
"1150","AT2G41690"
"1151","AT2G42100"
"1152","AT2G42150"
"1153","AT2G42200"
"1154","AT2G42220"
"1155","AT2G42340"
"1156","AT2G42440"
"1157","AT2G42510"
"1158","AT2G42610"
"1159","AT2G42800"
"1160","AT2G42835"
"1161","AT2G42850"
"1162","AT2G42885"
"1163","AT2G42900"
