"","WS_FLT_c1.which.mclass....5...1."
"184","AT1G07220"
"185","AT1G07230"
"186","AT1G07240"
"187","AT1G07300"
"188","AT1G07320"
"189","AT1G07380"
"190","AT1G07410"
"191","AT1G07490"
"192","AT1G07520"
"193","AT1G07560"
"194","AT1G07570"
"195","AT1G07603"
"196","AT1G07630"
"197","AT1G07650"
"198","AT1G07700"
"199","AT1G07705"
"200","AT1G07725"
"201","AT1G07728"
"202","AT1G07730"
"203","AT1G07745"
"204","AT1G07795"
"205","AT1G07803"
"206","AT1G07847"
"207","AT1G07870"
"208","AT1G07893"
"209","AT1G07910"
"210","AT1G07933"
"211","AT1G07980"
"212","AT1G07983"
"213","AT1G08000"
"214","AT1G08030"
"215","AT1G08040"
"216","AT1G08043"
"217","AT1G08060"
"218","AT1G08180"
"219","AT1G08250"
"220","AT1G08280"
"221","AT1G08315"
"222","AT1G08320"
"223","AT1G08340"
"224","AT1G08390"
"225","AT1G08400"
"226","AT1G08420"
"227","AT1G08460"
"228","AT1G08470"
"229","AT1G08477"
"230","AT1G08520"
"231","AT1G08530"
"232","AT1G08590"
"233","AT1G08592"
"234","AT1G08610"
"235","AT1G08645"
"236","AT1G08670"
"237","AT1G08710"
"238","AT1G08720"
"239","AT1G08750"
"240","AT1G08760"
"241","AT1G08800"
"242","AT1G08840"
"243","AT1G08900"
"244","AT1G08910"
"245","AT1G08920"
"246","AT1G08940"
"247","AT1G08960"
"248","AT1G08990"
"249","AT1G09000"
"250","AT1G09010"
"251","AT1G09053"
"252","AT1G09060"
"253","AT1G09100"
"254","AT1G09190"
"255","AT1G09300"
"256","AT1G09320"
"257","AT1G09363"
"258","AT1G09440"
"259","AT1G09450"
"260","AT1G09470"
"261","AT1G09490"
"262","AT1G09540"
"263","AT1G09575"
"264","AT1G09700"
"265","AT1G09730"
"266","AT1G09750"
"267","AT1G09794"
"268","AT1G09795"
"269","AT1G09800"
"270","AT1G09810"
"271","AT1G09820"
"272","AT1G09850"
"273","AT1G09900"
"274","AT1G09940"
"275","AT1G09960"
"276","AT1G09995"
"277","AT1G10020"
"278","AT1G10040"
"279","AT1G10070"
"280","AT1G10150"
"281","AT1G10155"
"282","AT1G10170"
"283","AT1G10210"
"284","AT1G10230"
"285","AT1G10240"
"286","AT1G10270"
"287","AT1G10280"
"288","AT1G10300"
"289","AT1G10320"
"290","AT1G10350"
"291","AT1G10370"
"292","AT1G10400"
"293","AT1G10450"
"294","AT1G10480"
"295","AT1G10510"
"296","AT1G10520"
"297","AT1G10522"
"298","AT1G10570"
"299","AT1G10650"
"300","AT1G10660"
"301","AT1G10730"
"302","AT1G10750"
"303","AT1G10780"
"304","AT1G10810"
"305","AT1G10820"
"306","AT1G10830"
"307","AT1G10870"
"308","AT1G10910"
"309","AT1G10930"
"310","AT1G10970"
"311","AT1G11050"
"312","AT1G11060"
"313","AT1G11080"
"314","AT1G11090"
"315","AT1G11120"
"316","AT1G11130"
"317","AT1G11180"
"318","AT1G11190"
"319","AT1G11210"
"320","AT1G11220"
"321","AT1G11390"
"322","AT1G11420"
"323","AT1G11570"
"324","AT1G11630"
"325","AT1G11660"
"326","AT1G11720"
"327","AT1G11755"
"328","AT1G11790"
"329","AT1G11800"
"330","AT1G11870"
"331","AT1G11940"
"332","AT1G11950"
"333","AT1G12020"
"334","AT1G12140"
"335","AT1G12240"
"336","AT1G12244"
"337","AT1G12260"
"338","AT1G12290"
"339","AT1G12350"
"340","AT1G12380"
"341","AT1G12390"
"342","AT1G12400"
"343","AT1G12420"
"344","AT1G12450"
"345","AT1G12460"
"346","AT1G12470"
"347","AT1G12560"
"348","AT1G12600"
"349","AT1G12680"
"350","AT1G12710"
"351","AT1G12730"
"352","AT1G12750"
"353","AT1G12770"
"354","AT1G12775"
"355","AT1G12790"
"356","AT1G12800"
"357","AT1G12880"
"358","AT1G12930"
"359","AT1G12970"
"360","AT1G12990"
"361","AT1G13020"
"362","AT1G13030"
"363","AT1G13040"
"364","AT1G13110"
"365","AT1G13180"
"366","AT1G13190"
"367","AT1G13210"
"368","AT1G13350"
"369","AT1G13420"
"370","AT1G13430"
"371","AT1G13460"
"372","AT1G13530"
"373","AT1G13600"
"374","AT1G13670"
"375","AT1G13700"
"376","AT1G13740"
"377","AT1G13750"
"378","AT1G13770"
"379","AT1G13810"
"380","AT1G13830"
"381","AT1G13860"
"382","AT1G13870"
"383","AT1G13880"
"384","AT1G13900"
"385","AT1G13910"
"386","AT1G13920"
"387","AT1G13940"
"388","AT1G13960"
"389","AT1G13970"
"390","AT1G14020"
"391","AT1G14040"
"392","AT1G14080"
"393","AT1G14130"
"394","AT1G14140"
"395","AT1G14170"
"396","AT1G14180"
"397","AT1G14240"
"398","AT1G14260"
"399","AT1G14310"
"400","AT1G14330"
"401","AT1G14350"
"402","AT1G14370"
"403","AT1G14390"
"404","AT1G14460"
"405","AT1G14530"
"406","AT1G14560"
"407","AT1G14580"
"408","AT1G14590"
"409","AT1G14687"
"410","AT1G14720"
"411","AT1G14770"
"412","AT1G14820"
"413","AT1G14840"
"414","AT1G14850"
"415","AT1G14910"
"416","AT1G14920"
"417","AT1G14970"
"418","AT1G15000"
"419","AT1G15002"
"420","AT1G15010"
"421","AT1G15050"
"422","AT1G15060"
"423","AT1G15080"
"424","AT1G15170"
"425","AT1G15215"
"426","AT1G15220"
"427","AT1G15290"
"428","AT1G15310"
"429","AT1G15330"
"430","AT1G15410"
"431","AT1G15430"
"432","AT1G15470"
"433","AT1G15480"
"434","AT1G15490"
"435","AT1G15550"
"436","AT1G15660"
"437","AT1G15700"
"438","AT1G15710"
"439","AT1G15720"
"440","AT1G15730"
"441","AT1G15760"
"442","AT1G15780"
"443","AT1G15790"
"444","AT1G15870"
"445","AT1G15900"
"446","AT1G16020"
"447","AT1G16022"
"448","AT1G16030"
"449","AT1G16060"
"450","AT1G16070"
"451","AT1G16080"
"452","AT1G16220"
"453","AT1G16250"
"454","AT1G16310"
"455","AT1G16320"
"456","AT1G16330"
"457","AT1G16430"
"458","AT1G16489"
"459","AT1G16540"
"460","AT1G16570"
"461","AT1G16590"
"462","AT1G16630"
"463","AT1G16635"
"464","AT1G16650"
"465","AT1G16670"
"466","AT1G16680"
"467","AT1G16690"
"468","AT1G16790"
"469","AT1G16820"
"470","AT1G16825"
"471","AT1G16830"
"472","AT1G16930"
"473","AT1G17040"
"474","AT1G17050"
"475","AT1G17060"
"476","AT1G17070"
"477","AT1G17090"
"478","AT1G17120"
"479","AT1G17145"
"480","AT1G17147"
"481","AT1G17160"
"482","AT1G17200"
"483","AT1G17220"
"484","AT1G17270"
"485","AT1G17330"
"486","AT1G17340"
"487","AT1G17360"
"488","AT1G17400"
"489","AT1G17440"
"490","AT1G17450"
"491","AT1G17460"
"492","AT1G17500"
"493","AT1G17550"
"494","AT1G17560"
"495","AT1G17580"
"496","AT1G17590"
"497","AT1G17640"
"498","AT1G17650"
"499","AT1G17665"
"500","AT1G17680"
"501","AT1G17760"
"502","AT1G17780"
"503","AT1G17790"
"504","AT1G17840"
"505","AT1G17850"
"506","AT1G17930"
"507","AT1G17980"
"508","AT1G18030"
"509","AT1G18060"
"510","AT1G18090"
"511","AT1G18180"
"512","AT1G18190"
"513","AT1G18193"
"514","AT1G18200"
"515","AT1G18265"
"516","AT1G18290"
"517","AT1G18300"
"518","AT1G18330"
"519","AT1G18335"
"520","AT1G18340"
"521","AT1G18360"
"522","AT1G18390"
"523","AT1G18415"
"524","AT1G18440"
"525","AT1G18460"
"526","AT1G18490"
"527","AT1G18550"
"528","AT1G18570"
"529","AT1G18590"
"530","AT1G18600"
"531","AT1G18610"
"532","AT1G18620"
"533","AT1G18650"
"534","AT1G18660"
"535","AT1G18680"
"536","AT1G18690"
"537","AT1G18740"
"538","AT1G18860"
"539","AT1G18900"
"540","AT1G18910"
"541","AT1G18950"
"542","AT1G18975"
"543","AT1G19010"
"544","AT1G19020"
"545","AT1G19170"
"546","AT1G19220"
"547","AT1G19270"
"548","AT1G19290"
"549","AT1G19340"
"550","AT1G19370"
"551","AT1G19380"
"552","AT1G19480"
"553","AT1G19485"
"554","AT1G19490"
"555","AT1G19540"
"556","AT1G19550"
"557","AT1G19690"
"558","AT1G19700"
"559","AT1G19710"
"560","AT1G19715"
"561","AT1G19730"
"562","AT1G19740"
"563","AT1G19840"
"564","AT1G19860"
"565","AT1G19950"
"566","AT1G19970"
"567","AT1G19980"
"568","AT1G20060"
"569","AT1G20065"
"570","AT1G20270"
"571","AT1G20300"
"572","AT1G20380"
"573","AT1G20410"
"574","AT1G20480"
"575","AT1G20510"
"576","AT1G20530"
"577","AT1G20550"
"578","AT1G20630"
"579","AT1G20640"
"580","AT1G20650"
"581","AT1G20690"
"582","AT1G20700"
"583","AT1G20760"
"584","AT1G20780"
"585","AT1G20816"
"586","AT1G20830"
"587","AT1G20880"
"588","AT1G20910"
"589","AT1G21010"
"590","AT1G21070"
"591","AT1G21140"
"592","AT1G21150"
"593","AT1G21170"
"594","AT1G21200"
"595","AT1G21270"
"596","AT1G21280"
"597","AT1G21326"
"598","AT1G21340"
"599","AT1G21350"
"600","AT1G21360"
"601","AT1G21370"
"602","AT1G21390"
"603","AT1G21440"
"604","AT1G21520"
"605","AT1G21530"
"606","AT1G21580"
"607","AT1G21610"
"608","AT1G21640"
"609","AT1G21650"
"610","AT1G21730"
"611","AT1G21790"
"612","AT1G21840"
"613","AT1G21910"
"614","AT1G21980"
"615","AT1G22020"
"616","AT1G22040"
"617","AT1G22060"
"618","AT1G22180"
"619","AT1G22310"
"620","AT1G22400"
"621","AT1G22403"
"622","AT1G22540"
"623","AT1G22570"
"624","AT1G22660"
"625","AT1G22700"
"626","AT1G22750"
"627","AT1G22770"
"628","AT1G22850"
"629","AT1G22860"
"630","AT1G22870"
"631","AT1G22882"
"632","AT1G22940"
"633","AT1G22950"
"634","AT1G22960"
"635","AT1G22980"
"636","AT1G23050"
"637","AT1G23060"
"638","AT1G23140"
"639","AT1G23170"
"640","AT1G23180"
"641","AT1G23220"
"642","AT1G23230"
"643","AT1G23330"
"644","AT1G23340"
"645","AT1G23360"
"646","AT1G23380"
"647","AT1G23390"
"648","AT1G23530"
"649","AT1G23560"
"650","AT1G23710"
"651","AT1G23780"
"652","AT1G23790"
"653","AT1G23890"
"654","AT1G23900"
"655","AT1G23970"
"656","AT1G23980"
"657","AT1G24030"
"658","AT1G24040"
"659","AT1G24090"
"660","AT1G24095"
"661","AT1G24100"
"662","AT1G24130"
"663","AT1G24150"
"664","AT1G24240"
"665","AT1G24265"
"666","AT1G24290"
"667","AT1G24300"
"668","AT1G24320"
"669","AT1G24340"
"670","AT1G24490"
"671","AT1G24560"
"672","AT1G24600"
"673","AT1G24620"
"674","AT1G24706"
"675","AT1G24793"
"676","AT1G25145"
"677","AT1G25250"
"678","AT1G25290"
"679","AT1G25320"
"680","AT1G25360"
"681","AT1G25375"
"682","AT1G25450"
"683","AT1G25460"
"684","AT1G25470"
"685","AT1G25480"
"686","AT1G25540"
"687","AT1G25560"
"688","AT1G25570"
"689","AT1G26090"
"690","AT1G26120"
"691","AT1G26160"
"692","AT1G26170"
"693","AT1G26190"
"694","AT1G26208"
"695","AT1G26218"
"696","AT1G26260"
"697","AT1G26330"
"698","AT1G26370"
"699","AT1G26520"
"700","AT1G26530"
"701","AT1G26620"
"702","AT1G26700"
"703","AT1G26730"
"704","AT1G26760"
"705","AT1G26870"
"706","AT1G27030"
"707","AT1G27070"
"708","AT1G27100"
"709","AT1G27120"
"710","AT1G27140"
"711","AT1G27200"
"712","AT1G27210"
"713","AT1G27360"
"714","AT1G27370"
"715","AT1G27380"
"716","AT1G27420"
"717","AT1G27430"
"718","AT1G27460"
"719","AT1G27500"
"720","AT1G27510"
"721","AT1G27520"
"722","AT1G27540"
"723","AT1G27595"
"724","AT1G27620"
"725","AT1G27660"
"726","AT1G27680"
"727","AT1G27690"
"728","AT1G27740"
"729","AT1G27750"
"730","AT1G27752"
"731","AT1G27840"
"732","AT1G27850"
"733","AT1G27900"
"734","AT1G27910"
"735","AT1G27920"
"736","AT1G27921"
"737","AT1G27960"
"738","AT1G27980"
"739","AT1G28050"
"740","AT1G28070"
"741","AT1G28090"
"742","AT1G28100"
"743","AT1G28210"
"744","AT1G28240"
"745","AT1G28320"
"746","AT1G28380"
"747","AT1G28390"
"748","AT1G28410"
"749","AT1G28440"
"750","AT1G28470"
"751","AT1G28520"
"752","AT1G28530"
"753","AT1G28550"
"754","AT1G28560"
"755","AT1G28685"
"756","AT1G28715"
"757","AT1G28760"
"758","AT1G28815"
"759","AT1G28960"
"760","AT1G29160"
"761","AT1G29170"
"762","AT1G29195"
"763","AT1G29220"
"764","AT1G29270"
"765","AT1G29290"
"766","AT1G29300"
"767","AT1G29340"
"768","AT1G29357"
"769","AT1G29418"
"770","AT1G29465"
"771","AT1G29530"
"772","AT1G29550"
"773","AT1G29630"
"774","AT1G29640"
"775","AT1G29690"
"776","AT1G29710"
"777","AT1G29730"
"778","AT1G29760"
"779","AT1G29800"
"780","AT1G29840"
"781","AT1G29930"
"782","AT1G29960"
"783","AT1G30010"
"784","AT1G30090"
"785","AT1G30200"
"786","AT1G30260"
"787","AT1G30290"
"788","AT1G30320"
"789","AT1G30410"
"790","AT1G30420"
"791","AT1G30450"
"792","AT1G30460"
"793","AT1G30475"
"794","AT1G30480"
"795","AT1G30490"
"796","AT1G30540"
"797","AT1G30545"
"798","AT1G30570"
"799","AT1G30600"
"800","AT1G30610"
"801","AT1G30620"
"802","AT1G30640"
"803","AT1G30650"
"804","AT1G30680"
"805","AT1G30700"
"806","AT1G30720"
"807","AT1G30730"
"808","AT1G30755"
"809","AT1G30757"
"810","AT1G30810"
"811","AT1G30825"
"812","AT1G30840"
"813","AT1G30845"
"814","AT1G30960"
"815","AT1G31010"
"816","AT1G31070"
"817","AT1G31120"
"818","AT1G31150"
"819","AT1G31175"
"820","AT1G31220"
"821","AT1G31230"
"822","AT1G31320"
"823","AT1G31335"
"824","AT1G31350"
"825","AT1G31360"
"826","AT1G31410"
"827","AT1G31440"
"828","AT1G31460"
"829","AT1G31470"
"830","AT1G31480"
"831","AT1G31500"
"832","AT1G31540"
"833","AT1G31600"
"834","AT1G31710"
"835","AT1G31720"
"836","AT1G31810"
"837","AT1G31814"
"838","AT1G31835"
"839","AT1G31870"
"840","AT1G31885"
"841","AT1G31930"
"842","AT1G32070"
"843","AT1G32150"
"844","AT1G32160"
"845","AT1G32200"
"846","AT1G32240"
"847","AT1G32330"
"848","AT1G32340"
"849","AT1G32360"
"850","AT1G32415"
"851","AT1G32500"
"852","AT1G32530"
"853","AT1G32610"
"854","AT1G32690"
"855","AT1G32730"
"856","AT1G32760"
"857","AT1G32810"
"858","AT1G32870"
"859","AT1G32928"
"860","AT1G33060"
"861","AT1G33080"
"862","AT1G33170"
"863","AT1G33260"
"864","AT1G33270"
"865","AT1G33280"
"866","AT1G33290"
"867","AT1G33330"
"868","AT1G33390"
"869","AT1G33400"
"870","AT1G33415"
"871","AT1G33420"
"872","AT1G33480"
"873","AT1G33490"
"874","AT1G33540"
"875","AT1G33590"
"876","AT1G33610"
"877","AT1G33612"
"878","AT1G33770"
"879","AT1G33780"
"880","AT1G33970"
"881","AT1G34065"
"882","AT1G34150"
"883","AT1G34180"
"884","AT1G34200"
"885","AT1G34210"
"886","AT1G34220"
"887","AT1G34260"
"888","AT1G34270"
"889","AT1G34300"
"890","AT1G34340"
"891","AT1G34355"
"892","AT1G34360"
"893","AT1G34470"
"894","AT1G34570"
"895","AT1G34750"
"896","AT1G34760"
"897","AT1G34780"
"898","AT1G35220"
"899","AT1G35260"
"900","AT1G35340"
"901","AT1G35460"
"902","AT1G35470"
"903","AT1G35510"
"904","AT1G35610"
"905","AT1G35660"
"906","AT1G35910"
"907","AT1G36070"
"908","AT1G36320"
"909","AT1G36370"
"910","AT1G36940"
"911","AT1G36990"
"912","AT1G38131"
"913","AT1G42430"
"914","AT1G42470"
"915","AT1G42540"
"916","AT1G43020"
"917","AT1G43160"
"918","AT1G43650"
"919","AT1G43765"
"920","AT1G44000"
"921","AT1G44050"
"922","AT1G44100"
"923","AT1G44120"
"924","AT1G44125"
"925","AT1G44160"
"926","AT1G44608"
"927","AT1G44750"
"928","AT1G44780"
"929","AT1G44790"
"930","AT1G44820"
"931","AT1G44920"
"932","AT1G44970"
"933","AT1G45160"
"934","AT1G45207"
"935","AT1G45230"
"936","AT1G45233"
"937","AT1G47240"
"938","AT1G47270"
"939","AT1G47271"
"940","AT1G47330"
"941","AT1G47340"
"942","AT1G47480"
"943","AT1G47580"
"944","AT1G47720"
"945","AT1G47750"
"946","AT1G47870"
"947","AT1G48040"
"948","AT1G48050"
"949","AT1G48090"
"950","AT1G48175"
"951","AT1G48270"
"952","AT1G48280"
"953","AT1G48310"
"954","AT1G48330"
"955","AT1G48355"
"956","AT1G48360"
"957","AT1G48370"
"958","AT1G48380"
"959","AT1G48430"
"960","AT1G48450"
"961","AT1G48460"
"962","AT1G48480"
"963","AT1G48490"
"964","AT1G48520"
"965","AT1G48550"
"966","AT1G48560"
"967","AT1G48570"
"968","AT1G48745"
"969","AT1G48770"
"970","AT1G48880"
"971","AT1G48930"
"972","AT1G48960"
"973","AT1G48970"
"974","AT1G49230"
"975","AT1G49340"
"976","AT1G49350"
"977","AT1G49360"
"978","AT1G49390"
"979","AT1G49475"
"980","AT1G49510"
"981","AT1G49660"
"982","AT1G49670"
"983","AT1G49710"
"984","AT1G49730"
"985","AT1G49780"
"986","AT1G49832"
"987","AT1G49840"
"988","AT1G49870"
"989","AT1G49880"
"990","AT1G49910"
"991","AT1G49980"
"992","AT1G50020"
"993","AT1G50030"
"994","AT1G50055"
"995","AT1G50090"
"996","AT1G50110"
"997","AT1G50120"
"998","AT1G50170"
"999","AT1G50240"
"1000","AT1G50300"
"1001","AT1G50360"
"1002","AT1G50410"
"1003","AT1G50440"
"1004","AT1G50460"
"1005","AT1G50510"
"1006","AT1G50580"
"1007","AT1G50659"
"1008","AT1G50700"
"1009","AT1G50730"
"1010","AT1G50745"
"1011","AT1G50840"
"1012","AT1G50890"
"1013","AT1G50900"
"1014","AT1G50910"
"1015","AT1G50940"
"1016","AT1G51035"
"1017","AT1G51130"
"1018","AT1G51170"
"1019","AT1G51190"
"1020","AT1G51310"
"1021","AT1G51350"
"1022","AT1G51355"
"1023","AT1G51360"
"1024","AT1G51380"
"1025","AT1G51400"
"1026","AT1G51430"
"1027","AT1G51450"
"1028","AT1G51540"
"1029","AT1G51550"
"1030","AT1G51560"
"1031","AT1G51580"
"1032","AT1G51610"
"1033","AT1G51640"
"1034","AT1G51645"
"1035","AT1G51720"
"1036","AT1G51740"
"1037","AT1G51745"
"1038","AT1G51790"
"1039","AT1G51800"
"1040","AT1G51860"
"1041","AT1G51940"
"1042","AT1G52080"
"1043","AT1G52130"
"1044","AT1G52155"
"1045","AT1G52160"
"1046","AT1G52190"
"1047","AT1G52310"
"1048","AT1G52320"
"1049","AT1G52330"
"1050","AT1G52343"
"1051","AT1G52520"
"1052","AT1G52550"
"1053","AT1G52565"
"1054","AT1G52590"
"1055","AT1G52630"
"1056","AT1G52780"
"1057","AT1G52825"
"1058","AT1G53025"
"1059","AT1G53035"
"1060","AT1G53120"
"1061","AT1G53140"
"1062","AT1G53163"
"1063","AT1G53165"
"1064","AT1G53170"
"1065","AT1G53190"
"1066","AT1G53200"
"1067","AT1G53345"
"1068","AT1G53390"
"1069","AT1G53440"
"1070","AT1G53450"
"1071","AT1G53460"
"1072","AT1G53470"
"1073","AT1G53490"
"1074","AT1G53510"
"1075","AT1G53520"
"1076","AT1G53570"
"1077","AT1G53650"
"1078","AT1G53660"
"1079","AT1G53670"
"1080","AT1G53770"
"1081","AT1G53780"
"1082","AT1G53800"
"1083","AT1G53830"
"1084","AT1G53860"
"1085","AT1G53880"
"1086","AT1G53885"
"1087","AT1G53903"
"1088","AT1G53940"
"1089","AT1G54110"
"1090","AT1G54120"
"1091","AT1G54150"
"1092","AT1G54180"
"1093","AT1G54200"
"1094","AT1G54220"
"1095","AT1G54290"
"1096","AT1G54310"
"1097","AT1G54330"
"1098","AT1G54340"
"1099","AT1G54350"
"1100","AT1G54380"
"1101","AT1G54400"
"1102","AT1G54440"
"1103","AT1G54450"
"1104","AT1G54500"
"1105","AT1G54510"
"1106","AT1G54520"
"1107","AT1G54570"
"1108","AT1G54575"
"1109","AT1G54650"
"1110","AT1G54680"
"1111","AT1G54710"
"1112","AT1G54730"
"1113","AT1G54790"
"1114","AT1G54850"
"1115","AT1G54890"
"1116","AT1G54950"
"1117","AT1G54960"
"1118","AT1G55000"
"1119","AT1G55090"
"1120","AT1G55120"
"1121","AT1G55140"
"1122","AT1G55170"
"1123","AT1G55250"
"1124","AT1G55265"
"1125","AT1G55270"
"1126","AT1G55300"
"1127","AT1G55325"
"1128","AT1G55350"
"1129","AT1G55365"
"1130","AT1G55370"
"1131","AT1G55380"
"1132","AT1G55390"
"1133","AT1G55430"
"1134","AT1G55450"
"1135","AT1G55460"
"1136","AT1G55475"
"1137","AT1G55510"
"1138","AT1G55540"
"1139","AT1G55590"
"1140","AT1G55620"
"1141","AT1G55630"
"1142","AT1G55740"
"1143","AT1G55750"
"1144","AT1G55760"
"1145","AT1G55810"
"1146","AT1G55820"
"1147","AT1G55830"
"1148","AT1G55860"
"1149","AT1G55870"
"1150","AT1G55910"
"1151","AT1G55930"
"1152","AT1G55960"
"1153","AT1G56000"
"1154","AT1G56020"
"1155","AT1G56050"
"1156","AT1G56080"
"1157","AT1G56090"
"1158","AT1G56145"
"1159","AT1G56170"
"1160","AT1G56180"
"1161","AT1G56260"
"1162","AT1G56290"
"1163","AT1G56310"
"1164","AT1G56345"
"1165","AT1G56350"
"1166","AT1G56420"
"1167","AT1G56423"
"1168","AT1G56440"
"1169","AT1G56550"
"1170","AT1G56560"
"1171","AT1G56610"
"1172","AT1G56612"
"1173","AT1G56630"
"1174","AT1G56720"
"1175","AT1G57600"
"1176","AT1G57700"
"1177","AT1G57790"
"1178","AT1G57820"
"1179","AT1G57870"
"1180","AT1G57990"
"1181","AT1G58025"
"1182","AT1G58170"
"1183","AT1G58190"
"1184","AT1G58200"
"1185","AT1G58210"
"1186","AT1G58220"
"1187","AT1G58230"
"1188","AT1G58250"
"1189","AT1G58280"
"1190","AT1G58290"
"1191","AT1G58340"
"1192","AT1G58350"
"1193","AT1G58360"
"1194","AT1G58370"
"1195","AT1G58410"
"1196","AT1G58470"
"1197","AT1G58936"
"1198","AT1G59312"
"1199","AT1G59520"
"1200","AT1G59640"
"1201","AT1G59650"
"1202","AT1G59700"
"1203","AT1G59740"
"1204","AT1G59750"
"1205","AT1G59820"
"1206","AT1G59890"
"1207","AT1G59910"
"1208","AT1G59970"
"1209","AT1G59980"
"1210","AT1G60095"
"1211","AT1G60130"
"1212","AT1G60220"
"1213","AT1G60230"
"1214","AT1G60390"
"1215","AT1G60420"
"1216","AT1G60430"
"1217","AT1G60440"
"1218","AT1G60490"
"1219","AT1G60545"
"1220","AT1G60550"
"1221","AT1G60560"
"1222","AT1G60610"
"1223","AT1G60620"
"1224","AT1G60650"
"1225","AT1G60670"
"1226","AT1G60690"
"1227","AT1G60740"
"1228","AT1G60790"
"1229","AT1G60800"
"1230","AT1G60810"
"1231","AT1G60950"
"1232","AT1G60990"
"1233","AT1G60995"
"1234","AT1G61000"
"1235","AT1G61030"
"1236","AT1G61065"
"1237","AT1G61140"
"1238","AT1G61210"
"1239","AT1G61240"
"1240","AT1G61260"
"1241","AT1G61280"
"1242","AT1G61350"
"1243","AT1G61360"
"1244","AT1G61370"
"1245","AT1G61380"
"1246","AT1G61400"
