"","WS_GC_c1.which.mclass....9...1."
"272","AT5G38396"
"273","AT5G38930"
"274","AT5G39860"
"275","AT5G44440"
"276","AT5G44563"
"277","AT5G44565"
"278","AT5G44630"
"279","AT5G44850"
"280","AT5G45830"
"281","AT5G46520"
"282","AT5G46820"
"283","AT5G51465"
"284","AT5G52740"
"285","AT5G52930"
"286","AT5G53390"
"287","AT5G53660"
"288","AT5G53870"
"289","AT5G55330"
"290","AT5G55720"
"291","AT5G56490"
"292","AT5G56920"
"293","AT5G58400"
"294","AT5G59330"
"295","AT5G60140"
"296","AT5G60220"
"297","AT5G61120"
"298","AT5G61160"
"299","AT5G61610"
"300","AT5G62040"
"301","AT5G62080"
"302","AT5G62240"
"303","AT5G62850"
"304","AT5G64490"
"305","AT5G64800"
"306","AT5G67120"
"307","ATCG00360"
"308","ATCG00440"
"309","ATCG00650"
"310","ATMG01080"
