"","WS_GC_c1.which.mclass....6...1."
"374","AT1G34420"
"375","AT1G34470"
"376","AT1G34580"
"377","AT1G34770"
"378","AT1G34780"
"379","AT1G35140"
"380","AT1G35340"
"381","AT1G35460"
"382","AT1G35530"
"383","AT1G35625"
"384","AT1G35630"
"385","AT1G35730"
"386","AT1G35750"
"387","AT1G36390"
"388","AT1G38065"
"389","AT1G43020"
"390","AT1G43765"
"391","AT1G43910"
"392","AT1G44120"
"393","AT1G44125"
"394","AT1G44160"
"395","AT1G44414"
"396","AT1G44446"
"397","AT1G44780"
"398","AT1G44790"
"399","AT1G44890"
"400","AT1G44920"
"401","AT1G45050"
"402","AT1G45230"
"403","AT1G45231"
"404","AT1G45233"
"405","AT1G47056"
"406","AT1G47270"
"407","AT1G47278"
"408","AT1G47410"
"409","AT1G47750"
"410","AT1G47960"
"411","AT1G48020"
"412","AT1G48040"
"413","AT1G48175"
"414","AT1G48270"
"415","AT1G48325"
"416","AT1G48355"
"417","AT1G48550"
"418","AT1G48880"
"419","AT1G48960"
"420","AT1G49110"
"421","AT1G49230"
"422","AT1G49350"
"423","AT1G49360"
"424","AT1G49500"
"425","AT1G49630"
"426","AT1G49640"
"427","AT1G49730"
"428","AT1G49750"
"429","AT1G49780"
"430","AT1G49952"
"431","AT1G50170"
"432","AT1G50260"
"433","AT1G50300"
"434","AT1G50580"
"435","AT1G50700"
"436","AT1G50780"
"437","AT1G50830"
"438","AT1G50900"
"439","AT1G51055"
"440","AT1G51270"
"441","AT1G51310"
"442","AT1G51380"
"443","AT1G51390"
"444","AT1G51450"
"445","AT1G51560"
"446","AT1G51670"
"447","AT1G51740"
"448","AT1G51840"
"449","AT1G51940"
"450","AT1G51960"
"451","AT1G52155"
"452","AT1G52260"
"453","AT1G52400"
"454","AT1G52520"
"455","AT1G52620"
"456","AT1G52630"
"457","AT1G52790"
"458","AT1G52830"
"459","AT1G52855"
"460","AT1G52910"
"461","AT1G53025"
"462","AT1G53120"
"463","AT1G53200"
"464","AT1G53345"
"465","AT1G53350"
"466","AT1G53450"
"467","AT1G53520"
"468","AT1G53530"
"469","AT1G53660"
"470","AT1G53690"
"471","AT1G53990"
"472","AT1G54140"
"473","AT1G54150"
"474","AT1G54200"
"475","AT1G54250"
"476","AT1G54290"
"477","AT1G54500"
"478","AT1G54650"
"479","AT1G54730"
"480","AT1G54780"
"481","AT1G54850"
"482","AT1G54960"
"483","AT1G55040"
"484","AT1G55080"
"485","AT1G55170"
"486","AT1G55230"
"487","AT1G55335"
"488","AT1G55380"
"489","AT1G55510"
"490","AT1G55630"
"491","AT1G55800"
"492","AT1G55805"
"493","AT1G55910"
"494","AT1G55930"
"495","AT1G55960"
"496","AT1G55970"
"497","AT1G56050"
"498","AT1G56120"
"499","AT1G56310"
"500","AT1G56350"
"501","AT1G56610"
"502","AT1G56630"
"503","AT1G56680"
"504","AT1G56720"
"505","AT1G57765"
"506","AT1G58120"
"507","AT1G58160"
"508","AT1G58180"
"509","AT1G58190"
"510","AT1G58215"
"511","AT1G58223"
"512","AT1G58225"
"513","AT1G58330"
"514","AT1G58370"
"515","AT1G58390"
"516","AT1G58410"
"517","AT1G58520"
"518","AT1G59590"
"519","AT1G60060"
"520","AT1G60080"
"521","AT1G60160"
"522","AT1G60430"
"523","AT1G60450"
"524","AT1G60470"
"525","AT1G60550"
"526","AT1G60620"
"527","AT1G60670"
"528","AT1G60750"
"529","AT1G60870"
"530","AT1G60990"
"531","AT1G61000"
"532","AT1G61190"
"533","AT1G61255"
"534","AT1G61310"
"535","AT1G61380"
"536","AT1G61400"
"537","AT1G61490"
"538","AT1G61562"
"539","AT1G61680"
"540","AT1G61795"
"541","AT1G61840"
"542","AT1G61980"
"543","AT1G62110"
"544","AT1G62130"
"545","AT1G62250"
"546","AT1G62360"
"547","AT1G62370"
"548","AT1G62440"
"549","AT1G62600"
"550","AT1G62730"
"551","AT1G62810"
"552","AT1G62880"
"553","AT1G62950"
"554","AT1G63090"
"555","AT1G63130"
"556","AT1G63190"
"557","AT1G63240"
"558","AT1G63270"
"559","AT1G63310"
"560","AT1G63360"
"561","AT1G63480"
"562","AT1G63610"
"563","AT1G63615"
"564","AT1G63710"
"565","AT1G63720"
"566","AT1G64220"
"567","AT1G64400"
"568","AT1G64430"
"569","AT1G64490"
"570","AT1G64580"
"571","AT1G64610"
"572","AT1G64618"
"573","AT1G64620"
"574","AT1G64840"
"575","AT1G64850"
"576","AT1G64920"
"577","AT1G65200"
"578","AT1G65250"
"579","AT1G65295"
"580","AT1G65349"
"581","AT1G65410"
"582","AT1G65486"
"583","AT1G65560"
"584","AT1G65700"
"585","AT1G65710"
"586","AT1G65800"
"587","AT1G65845"
"588","AT1G65880"
"589","AT1G66020"
"590","AT1G66110"
"591","AT1G66190"
"592","AT1G66330"
"593","AT1G66370"
"594","AT1G66390"
"595","AT1G66470"
"596","AT1G66900"
"597","AT1G67150"
"598","AT1G67190"
"599","AT1G67410"
"600","AT1G67620"
"601","AT1G67660"
"602","AT1G67690"
"603","AT1G67810"
"604","AT1G67830"
"605","AT1G67860"
"606","AT1G67865"
"607","AT1G68010"
"608","AT1G68050"
"609","AT1G68130"
"610","AT1G68150"
"611","AT1G68170"
"612","AT1G68185"
"613","AT1G68660"
"614","AT1G68690"
"615","AT1G68750"
"616","AT1G68760"
"617","AT1G68800"
"618","AT1G68845"
"619","AT1G68890"
"620","AT1G68980"
"621","AT1G69160"
"622","AT1G69200"
"623","AT1G69240"
"624","AT1G69260"
"625","AT1G69370"
"626","AT1G69380"
"627","AT1G69440"
"628","AT1G69526"
"629","AT1G69680"
"630","AT1G69690"
"631","AT1G69720"
"632","AT1G69800"
"633","AT1G69870"
"634","AT1G69900"
"635","AT1G70200"
"636","AT1G70350"
"637","AT1G70470"
"638","AT1G70560"
"639","AT1G70610"
"640","AT1G70790"
"641","AT1G70810"
"642","AT1G70820"
"643","AT1G70880"
"644","AT1G70950"
"645","AT1G70990"
"646","AT1G71000"
"647","AT1G71180"
"648","AT1G71200"
"649","AT1G71230"
"650","AT1G71310"
"651","AT1G71360"
"652","AT1G71370"
"653","AT1G71500"
"654","AT1G71695"
"655","AT1G71720"
"656","AT1G71770"
"657","AT1G71810"
"658","AT1G71850"
"659","AT1G71870"
"660","AT1G72060"
"661","AT1G72120"
"662","AT1G72125"
"663","AT1G72280"
"664","AT1G72330"
"665","AT1G72420"
"666","AT1G72670"
"667","AT1G72855"
"668","AT1G72870"
"669","AT1G72940"
"670","AT1G73050"
"671","AT1G73060"
"672","AT1G73270"
"673","AT1G73280"
"674","AT1G73310"
"675","AT1G73350"
"676","AT1G73370"
"677","AT1G73380"
"678","AT1G73470"
"679","AT1G73480"
"680","AT1G73550"
"681","AT1G73680"
"682","AT1G73710"
"683","AT1G73740"
"684","AT1G73760"
"685","AT1G73810"
"686","AT1G73830"
"687","AT1G73860"
"688","AT1G73870"
"689","AT1G73875"
"690","AT1G73880"
"691","AT1G74130"
"692","AT1G74170"
"693","AT1G74180"
"694","AT1G74240"
"695","AT1G74290"
"696","AT1G74360"
"697","AT1G74530"
"698","AT1G75030"
"699","AT1G75050"
"700","AT1G75150"
"701","AT1G75350"
"702","AT1G75450"
"703","AT1G75490"
"704","AT1G75785"
"705","AT1G75810"
"706","AT1G75860"
"707","AT1G75891"
"708","AT1G76050"
"709","AT1G76060"
"710","AT1G76070"
"711","AT1G76080"
"712","AT1G76190"
"713","AT1G76360"
"714","AT1G76530"
"715","AT1G76610"
"716","AT1G76740"
"717","AT1G76760"
"718","AT1G76780"
"719","AT1G76940"
"720","AT1G76980"
"721","AT1G77000"
"722","AT1G77210"
"723","AT1G77250"
"724","AT1G77630"
"725","AT1G77660"
"726","AT1G77890"
"727","AT1G78130"
"728","AT1G78220"
"729","AT1G78270"
"730","AT1G78290"
"731","AT1G78310"
"732","AT1G78320"
"733","AT1G78340"
"734","AT1G78430"
"735","AT1G78490"
"736","AT1G78540"
"737","AT1G78590"
"738","AT1G78690"
"739","AT1G78950"
"740","AT1G79060"
"741","AT1G79080"
"742","AT1G79103"
"743","AT1G79130"
"744","AT1G79200"
"745","AT1G79420"
"746","AT1G79430"
"747","AT1G79520"
"748","AT1G79529"
"749","AT1G79640"
"750","AT1G79840"
"751","AT1G79890"
"752","AT1G80130"
"753","AT1G80150"
"754","AT1G80170"
"755","AT1G80290"
"756","AT1G80315"
"757","AT1G80540"
"758","AT1G80610"
"759","AT1G80625"
"760","AT1G80630"
"761","AT1G80700"
"762","AT1G80900"
"763","AT2G01280"
"764","AT2G01290"
"765","AT2G01310"
"766","AT2G01330"
"767","AT2G01430"
"768","AT2G01640"
"769","AT2G01880"
"770","AT2G02020"
"771","AT2G02061"
"772","AT2G02147"
"773","AT2G02150"
"774","AT2G02400"
"775","AT2G02455"
"776","AT2G02580"
"777","AT2G02610"
"778","AT2G02630"
"779","AT2G02740"
"780","AT2G02780"
"781","AT2G02950"
"782","AT2G02955"
"783","AT2G03130"
"784","AT2G03280"
"785","AT2G03310"
"786","AT2G03390"
"787","AT2G03430"
"788","AT2G03505"
"789","AT2G03667"
"790","AT2G03670"
"791","AT2G03720"
"792","AT2G03760"
"793","AT2G03850"
"794","AT2G04025"
"795","AT2G04050"
"796","AT2G04100"
"797","AT2G04215"
"798","AT2G04235"
"799","AT2G04270"
"800","AT2G04340"
"801","AT2G04395"
"802","AT2G04430"
"803","AT2G04540"
"804","AT2G04545"
"805","AT2G04570"
"806","AT2G04680"
"807","AT2G04842"
"808","AT2G04850"
"809","AT2G04890"
"810","AT2G05070"
"811","AT2G05100"
"812","AT2G05380"
"813","AT2G05540"
"814","AT2G05755"
"815","AT2G05895"
"816","AT2G06040"
"817","AT2G06475"
"818","AT2G06510"
"819","AT2G07633"
"820","AT2G07655"
"821","AT2G07692"
"822","AT2G07706"
"823","AT2G07773"
"824","AT2G07777"
"825","AT2G07785"
"826","AT2G07815"
"827","AT2G07835"
"828","AT2G07850"
"829","AT2G08020"
"830","AT2G08650"
"831","AT2G08690"
"832","AT2G08740"
"833","AT2G09310"
"834","AT2G09420"
"835","AT2G09440"
"836","AT2G09660"
"837","AT2G09710"
"838","AT2G09895"
"839","AT2G12462"
"840","AT2G12550"
"841","AT2G13690"
"842","AT2G13840"
"843","AT2G14070"
"844","AT2G14100"
"845","AT2G14255"
"846","AT2G14440"
"847","AT2G14520"
"848","AT2G14530"
"849","AT2G14610"
"850","AT2G14850"
"851","AT2G15042"
"852","AT2G15220"
"853","AT2G15280"
"854","AT2G15490"
"855","AT2G15580"
"856","AT2G16070"
"857","AT2G16230"
"858","AT2G16586"
"859","AT2G16710"
"860","AT2G16770"
"861","AT2G16970"
"862","AT2G16990"
"863","AT2G17080"
"864","AT2G17240"
"865","AT2G17450"
"866","AT2G17470"
"867","AT2G17525"
"868","AT2G17570"
"869","AT2G17640"
"870","AT2G17670"
"871","AT2G17900"
"872","AT2G17970"
"873","AT2G18180"
"874","AT2G18193"
"875","AT2G18196"
"876","AT2G18240"
"877","AT2G18245"
"878","AT2G18250"
"879","AT2G18290"
"880","AT2G18465"
"881","AT2G18500"
"882","AT2G18520"
"883","AT2G18590"
"884","AT2G18690"
"885","AT2G18850"
"886","AT2G18890"
"887","AT2G18910"
"888","AT2G18950"
"889","AT2G19120"
"890","AT2G19280"
"891","AT2G19340"
"892","AT2G19720"
"893","AT2G19910"
"894","AT2G20020"
"895","AT2G20080"
"896","AT2G20100"
"897","AT2G20240"
"898","AT2G20260"
"899","AT2G20310"
"900","AT2G20400"
"901","AT2G20520"
"902","AT2G20700"
"903","AT2G20920"
"904","AT2G21010"
"905","AT2G21070"
"906","AT2G21090"
"907","AT2G21100"
"908","AT2G21130"
"909","AT2G21188"
"910","AT2G21330"
"911","AT2G21385"
"912","AT2G21500"
"913","AT2G21550"
"914","AT2G21890"
"915","AT2G22090"
"916","AT2G22360"
"917","AT2G22570"
"918","AT2G22640"
"919","AT2G22690"
"920","AT2G22810"
"921","AT2G22830"
"922","AT2G22850"
"923","AT2G22870"
"924","AT2G23000"
"925","AT2G23200"
"926","AT2G23290"
"927","AT2G23530"
"928","AT2G23770"
"929","AT2G23820"
"930","AT2G23830"
"931","AT2G23970"
"932","AT2G24020"
"933","AT2G24060"
"934","AT2G24280"
"935","AT2G24430"
"936","AT2G24480"
"937","AT2G24681"
"938","AT2G24692"
"939","AT2G24960"
"940","AT2G25090"
"941","AT2G25100"
"942","AT2G25355"
"943","AT2G25440"
"944","AT2G25470"
"945","AT2G25482"
"946","AT2G25570"
"947","AT2G25920"
"948","AT2G26000"
"949","AT2G26070"
"950","AT2G26180"
"951","AT2G26270"
"952","AT2G26350"
"953","AT2G26355"
"954","AT2G26360"
"955","AT2G26420"
"956","AT2G26450"
"957","AT2G26550"
"958","AT2G26710"
"959","AT2G26750"
"960","AT2G26930"
"961","AT2G26970"
"962","AT2G27010"
"963","AT2G27240"
"964","AT2G27330"
"965","AT2G27340"
"966","AT2G27390"
"967","AT2G27400"
"968","AT2G27420"
"969","AT2G27490"
"970","AT2G27505"
"971","AT2G27760"
"972","AT2G27880"
"973","AT2G28060"
"974","AT2G28400"
"975","AT2G28410"
"976","AT2G28430"
"977","AT2G28480"
"978","AT2G28660"
"979","AT2G28830"
"980","AT2G28880"
"981","AT2G28930"
"982","AT2G28970"
"983","AT2G29130"
"984","AT2G29500"
"985","AT2G29540"
"986","AT2G29650"
"987","AT2G29710"
"988","AT2G29900"
"989","AT2G29910"
"990","AT2G29990"
"991","AT2G30070"
"992","AT2G30100"
"993","AT2G30120"
"994","AT2G30150"
"995","AT2G30220"
"996","AT2G30270"
"997","AT2G30280"
"998","AT2G30320"
"999","AT2G30480"
"1000","AT2G30660"
"1001","AT2G30720"
"1002","AT2G31040"
"1003","AT2G31083"
"1004","AT2G31190"
"1005","AT2G31210"
"1006","AT2G31450"
"1007","AT2G31490"
"1008","AT2G31580"
"1009","AT2G31725"
"1010","AT2G31840"
"1011","AT2G31990"
"1012","AT2G32090"
"1013","AT2G32120"
"1014","AT2G32200"
"1015","AT2G32390"
"1016","AT2G32410"
"1017","AT2G32510"
"1018","AT2G32590"
"1019","AT2G32690"
"1020","AT2G32870"
"1021","AT2G32930"
"1022","AT2G33130"
"1023","AT2G33250"
"1024","AT2G33380"
"1025","AT2G33400"
"1026","AT2G33480"
"1027","AT2G33500"
"1028","AT2G33560"
"1029","AT2G33585"
"1030","AT2G33680"
"1031","AT2G33835"
"1032","AT2G34060"
"1033","AT2G34140"
"1034","AT2G34170"
"1035","AT2G34210"
"1036","AT2G34224"
"1037","AT2G34360"
"1038","AT2G34380"
"1039","AT2G34460"
"1040","AT2G34555"
"1041","AT2G34570"
"1042","AT2G34670"
"1043","AT2G34720"
"1044","AT2G34830"
"1045","AT2G34920"
"1046","AT2G34930"
"1047","AT2G34940"
"1048","AT2G35030"
"1049","AT2G35170"
"1050","AT2G35260"
"1051","AT2G35345"
"1052","AT2G35360"
"1053","AT2G35450"
"1054","AT2G35500"
"1055","AT2G35795"
"1056","AT2G35900"
"1057","AT2G35910"
"1058","AT2G36000"
"1059","AT2G36010"
"1060","AT2G36080"
"1061","AT2G36230"
"1062","AT2G36330"
"1063","AT2G36340"
"1064","AT2G36370"
"1065","AT2G36680"
"1066","AT2G36690"
"1067","AT2G36750"
"1068","AT2G36770"
"1069","AT2G36792"
"1070","AT2G36835"
"1071","AT2G36895"
"1072","AT2G36970"
"1073","AT2G36985"
"1074","AT2G37035"
"1075","AT2G37060"
"1076","AT2G37090"
"1077","AT2G37120"
"1078","AT2G37310"
"1079","AT2G37330"
"1080","AT2G37450"
"1081","AT2G37680"
"1082","AT2G37750"
"1083","AT2G38000"
"1084","AT2G38140"
"1085","AT2G38320"
"1086","AT2G38340"
"1087","AT2G38450"
"1088","AT2G38460"
"1089","AT2G38620"
"1090","AT2G38640"
"1091","AT2G38680"
"1092","AT2G39010"
"1093","AT2G39140"
"1094","AT2G39180"
"1095","AT2G39435"
"1096","AT2G39440"
"1097","AT2G39681"
"1098","AT2G39830"
"1099","AT2G39910"
"1100","AT2G39980"
"1101","AT2G40010"
"1102","AT2G40095"
"1103","AT2G40260"
"1104","AT2G40350"
"1105","AT2G40435"
"1106","AT2G40630"
"1107","AT2G40760"
"1108","AT2G40815"
"1109","AT2G40955"
"1110","AT2G41070"
"1111","AT2G41105"
"1112","AT2G41150"
"1113","AT2G41300"
"1114","AT2G41375"
"1115","AT2G41510"
"1116","AT2G41670"
"1117","AT2G41750"
"1118","AT2G41810"
"1119","AT2G41880"
"1120","AT2G41905"
"1121","AT2G42080"
"1122","AT2G42240"
"1123","AT2G42280"
"1124","AT2G42365"
"1125","AT2G42650"
"1126","AT2G42750"
"1127","AT2G42860"
"1128","AT2G42920"
"1129","AT2G42930"
"1130","AT2G42955"
"1131","AT2G42960"
"1132","AT2G43050"
"1133","AT2G43200"
"1134","AT2G43235"
"1135","AT2G43250"
"1136","AT2G43260"
"1137","AT2G43530"
"1138","AT2G43540"
"1139","AT2G43945"
"1140","AT2G44010"
"1141","AT2G44020"
"1142","AT2G44080"
"1143","AT2G44255"
"1144","AT2G44260"
"1145","AT2G44360"
"1146","AT2G44380"
"1147","AT2G44460"
"1148","AT2G44730"
"1149","AT2G44930"
"1150","AT2G44993"
"1151","AT2G45210"
"1152","AT2G45280"
"1153","AT2G45460"
"1154","AT2G45530"
"1155","AT2G45580"
"1156","AT2G45650"
"1157","AT2G45690"
"1158","AT2G45860"
"1159","AT2G45870"
"1160","AT2G45950"
"1161","AT2G46090"
"1162","AT2G46310"
"1163","AT2G46320"
"1164","AT2G46375"
"1165","AT2G46610"
"1166","AT2G46720"
"1167","AT2G46790"
"1168","AT2G46820"
"1169","AT2G46860"
"1170","AT2G46880"
"1171","AT2G46980"
"1172","AT2G47050"
"1173","AT2G47140"
"1174","AT2G47230"
"1175","AT2G47310"
"1176","AT2G47450"
"1177","AT2G47540"
"1178","AT2G47550"
"1179","AT2G47560"
"1180","AT2G47870"
"1181","AT2G47930"
"1182","AT2G48000"
"1183","AT2G48070"
"1184","AT2G48120"
"1185","AT2G48121"
"1186","AT3G01035"
"1187","AT3G01170"
"1188","AT3G01210"
"1189","AT3G01311"
"1190","AT3G01350"
"1191","AT3G01410"
"1192","AT3G01435"
"1193","AT3G01480"
"1194","AT3G01516"
"1195","AT3G01700"
"1196","AT3G01890"
"1197","AT3G02030"
"1198","AT3G02035"
"1199","AT3G02100"
"1200","AT3G02120"
"1201","AT3G02190"
"1202","AT3G02505"
"1203","AT3G02565"
"1204","AT3G02660"
"1205","AT3G02690"
"1206","AT3G02820"
"1207","AT3G02850"
"1208","AT3G02860"
"1209","AT3G02980"
"1210","AT3G03000"
"1211","AT3G03120"
"1212","AT3G03145"
"1213","AT3G03210"
"1214","AT3G03240"
"1215","AT3G03325"
"1216","AT3G03360"
"1217","AT3G03450"
"1218","AT3G03530"
"1219","AT3G03610"
"1220","AT3G03620"
"1221","AT3G03650"
"1222","AT3G03690"
"1223","AT3G03773"
"1224","AT3G03870"
"1225","AT3G03880"
"1226","AT3G03895"
"1227","AT3G03900"
"1228","AT3G03970"
"1229","AT3G03980"
"1230","AT3G04110"
"1231","AT3G04130"
"1232","AT3G04160"
"1233","AT3G04210"
"1234","AT3G04260"
"1235","AT3G04290"
"1236","AT3G04650"
"1237","AT3G04755"
"1238","AT3G05075"
"1239","AT3G05155"
"1240","AT3G05160"
"1241","AT3G05330"
"1242","AT3G05510"
"1243","AT3G05600"
"1244","AT3G05640"
"1245","AT3G05675"
"1246","AT3G05700"
