"","WS_GC_c1.which.mclass....3...1."
"404","AT3G09090"
"405","AT3G09810"
"406","AT3G10650"
"407","AT3G10850"
"408","AT3G10985"
"409","AT3G11200"
"410","AT3G11250"
"411","AT3G11280"
"412","AT3G11410"
"413","AT3G11540"
"414","AT3G11800"
"415","AT3G12760"
"416","AT3G12800"
"417","AT3G13060"
"418","AT3G13110"
"419","AT3G13200"
"420","AT3G13340"
"421","AT3G13860"
"422","AT3G14100"
"423","AT3G14172"
"424","AT3G14290"
"425","AT3G14400"
"426","AT3G14840"
"427","AT3G15020"
"428","AT3G15940"
"429","AT3G16060"
"430","AT3G16270"
"431","AT3G16480"
"432","AT3G16850"
"433","AT3G16857"
"434","AT3G16910"
"435","AT3G17205"
"436","AT3G17340"
"437","AT3G17900"
"438","AT3G18290"
"439","AT3G18410"
"440","AT3G18490"
"441","AT3G18820"
"442","AT3G18860"
"443","AT3G19030"
"444","AT3G19170"
"445","AT3G19390"
"446","AT3G19490"
"447","AT3G19740"
"448","AT3G19930"
"449","AT3G20015"
"450","AT3G20630"
"451","AT3G21190"
"452","AT3G21510"
"453","AT3G21560"
"454","AT3G21690"
"455","AT3G22120"
"456","AT3G23090"
"457","AT3G23620"
"458","AT3G23660"
"459","AT3G23750"
"460","AT3G24080"
"461","AT3G24550"
"462","AT3G25150"
"463","AT3G25500"
"464","AT3G25560"
"465","AT3G25800"
"466","AT3G25820"
"467","AT3G25840"
"468","AT3G26030"
"469","AT3G26330"
"470","AT3G26370"
"471","AT3G26440"
"472","AT3G26560"
"473","AT3G26810"
"474","AT3G27230"
"475","AT3G27325"
"476","AT3G27530"
"477","AT3G27740"
"478","AT3G27770"
"479","AT3G28050"
"480","AT3G28345"
"481","AT3G28715"
"482","AT3G28730"
"483","AT3G44190"
"484","AT3G44200"
"485","AT3G44320"
"486","AT3G44720"
"487","AT3G45010"
"488","AT3G45070"
"489","AT3G45090"
"490","AT3G45190"
"491","AT3G45310"
"492","AT3G45600"
"493","AT3G46060"
"494","AT3G46740"
"495","AT3G47810"
"496","AT3G47890"
"497","AT3G48530"
"498","AT3G49500"
"499","AT3G49680"
"500","AT3G51238"
"501","AT3G51740"
"502","AT3G51850"
"503","AT3G52250"
"504","AT3G52500"
"505","AT3G52560"
"506","AT3G52730"
"507","AT3G53520"
"508","AT3G53580"
"509","AT3G54010"
"510","AT3G54280"
"511","AT3G54400"
"512","AT3G54540"
"513","AT3G54660"
"514","AT3G54670"
"515","AT3G54760"
"516","AT3G54810"
"517","AT3G55020"
"518","AT3G55120"
"519","AT3G55170"
"520","AT3G55200"
"521","AT3G55220"
"522","AT3G55430"
"523","AT3G55620"
"524","AT3G56460"
"525","AT3G56950"
"526","AT3G57300"
"527","AT3G57550"
"528","AT3G58110"
"529","AT3G58510"
"530","AT3G58550"
"531","AT3G58560"
"532","AT3G58640"
"533","AT3G58660"
"534","AT3G58680"
"535","AT3G59100"
"536","AT3G59660"
"537","AT3G59910"
"538","AT3G60030"
"539","AT3G60300"
"540","AT3G60330"
"541","AT3G61140"
"542","AT3G61260"
"543","AT3G61480"
"544","AT3G61690"
"545","AT3G62010"
"546","AT3G62740"
"547","AT3G62900"
"548","AT3G63210"
"549","AT3G63410"
"550","AT4G00660"
"551","AT4G00830"
"552","AT4G00860"
"553","AT4G01320"
"554","AT4G01395"
"555","AT4G01810"
"556","AT4G02080"
"557","AT4G02350"
"558","AT4G02590"
"559","AT4G02620"
"560","AT4G02940"
"561","AT4G03430"
"562","AT4G04770"
"563","AT4G04920"
"564","AT4G05020"
"565","AT4G05390"
"566","AT4G07410"
"567","AT4G08180"
"568","AT4G08520"
"569","AT4G09030"
"570","AT4G09150"
"571","AT4G09695"
"572","AT4G10380"
"573","AT4G10610"
"574","AT4G10710"
"575","AT4G11220"
"576","AT4G11260"
"577","AT4G11270"
"578","AT4G12030"
"579","AT4G12400"
"580","AT4G12590"
"581","AT4G13290"
"582","AT4G13360"
"583","AT4G13660"
"584","AT4G14360"
"585","AT4G14465"
"586","AT4G14500"
"587","AT4G14710"
"588","AT4G14760"
"589","AT4G14900"
"590","AT4G15080"
"591","AT4G15900"
"592","AT4G15910"
"593","AT4G16150"
"594","AT4G16180"
"595","AT4G16190"
"596","AT4G16450"
"597","AT4G16490"
"598","AT4G16830"
"599","AT4G17100"
"600","AT4G17530"
"601","AT4G18040"
"602","AT4G18070"
"603","AT4G18670"
"604","AT4G18700"
"605","AT4G19020"
"606","AT4G19120"
"607","AT4G19200"
"608","AT4G19490"
"609","AT4G20300"
"610","AT4G20440"
"611","AT4G20860"
"612","AT4G21450"
"613","AT4G21570"
"614","AT4G22010"
"615","AT4G22310"
"616","AT4G22330"
"617","AT4G23430"
"618","AT4G23690"
"619","AT4G23800"
"620","AT4G23980"
"621","AT4G24400"
"622","AT4G24550"
"623","AT4G24680"
"624","AT4G24800"
"625","AT4G24840"
"626","AT4G25210"
"627","AT4G25230"
"628","AT4G25970"
"629","AT4G26080"
"630","AT4G26450"
"631","AT4G27080"
"632","AT4G27130"
"633","AT4G27560"
"634","AT4G27720"
"635","AT4G27860"
"636","AT4G28200"
"637","AT4G28300"
"638","AT4G28440"
"639","AT4G28710"
"640","AT4G28910"
"641","AT4G29080"
"642","AT4G29100"
"643","AT4G29210"
"644","AT4G29220"
"645","AT4G29390"
"646","AT4G29680"
"647","AT4G29900"
"648","AT4G29905"
"649","AT4G30270"
"650","AT4G30810"
"651","AT4G30890"
"652","AT4G30920"
"653","AT4G31080"
"654","AT4G31120"
"655","AT4G31160"
"656","AT4G31880"
"657","AT4G32180"
"658","AT4G32520"
"659","AT4G32551"
"660","AT4G32620"
"661","AT4G32880"
"662","AT4G33080"
"663","AT4G33210"
"664","AT4G33260"
"665","AT4G33420"
"666","AT4G33580"
"667","AT4G33610"
"668","AT4G33740"
"669","AT4G33865"
"670","AT4G34000"
"671","AT4G34350"
"672","AT4G34460"
"673","AT4G35000"
"674","AT4G35230"
"675","AT4G35300"
"676","AT4G35380"
"677","AT4G36210"
"678","AT4G36430"
"679","AT4G36630"
"680","AT4G36760"
"681","AT4G37120"
"682","AT4G37300"
"683","AT4G37540"
"684","AT4G37640"
"685","AT4G37930"
"686","AT4G38250"
"687","AT4G38430"
"688","AT4G38520"
"689","AT4G38760"
"690","AT4G39420"
"691","AT4G39520"
"692","AT4G39690"
"693","AT5G01020"
"694","AT5G01530"
"695","AT5G01810"
"696","AT5G01820"
"697","AT5G02050"
"698","AT5G02530"
"699","AT5G02610"
"700","AT5G02880"
"701","AT5G03340"
"702","AT5G03520"
"703","AT5G03545"
"704","AT5G03740"
"705","AT5G04550"
"706","AT5G04600"
"707","AT5G05270"
"708","AT5G05660"
"709","AT5G06460"
"710","AT5G06630"
"711","AT5G07220"
"712","AT5G07300"
"713","AT5G07340"
"714","AT5G07740"
"715","AT5G08130"
"716","AT5G08420"
"717","AT5G08450"
"718","AT5G08560"
"719","AT5G08590"
"720","AT5G09330"
"721","AT5G09480"
"722","AT5G09600"
"723","AT5G09850"
"724","AT5G10170"
"725","AT5G10180"
"726","AT5G10480"
"727","AT5G10580"
"728","AT5G11040"
"729","AT5G11110"
"730","AT5G12200"
"731","AT5G12210"
"732","AT5G12400"
"733","AT5G12480"
"734","AT5G13030"
"735","AT5G13110"
"736","AT5G13180"
"737","AT5G13300"
"738","AT5G13390"
"739","AT5G13520"
"740","AT5G13530"
"741","AT5G13550"
"742","AT5G13560"
"743","AT5G13580"
"744","AT5G14050"
"745","AT5G14540"
"746","AT5G14640"
"747","AT5G14780"
"748","AT5G14880"
"749","AT5G14950"
"750","AT5G15020"
"751","AT5G15950"
"752","AT5G16110"
"753","AT5G16210"
"754","AT5G16270"
"755","AT5G16280"
"756","AT5G16510"
"757","AT5G17700"
"758","AT5G17910"
"759","AT5G18190"
"760","AT5G18410"
"761","AT5G18480"
"762","AT5G18500"
"763","AT5G18580"
"764","AT5G18620"
"765","AT5G18800"
"766","AT5G18830"
"767","AT5G18840"
"768","AT5G18860"
"769","AT5G19390"
"770","AT5G19530"
"771","AT5G19860"
"772","AT5G20070"
"773","AT5G20090"
"774","AT5G20520"
"775","AT5G20650"
"776","AT5G20730"
"777","AT5G21274"
"778","AT5G22000"
"779","AT5G22020"
"780","AT5G22760"
"781","AT5G22850"
"782","AT5G23430"
"783","AT5G23980"
"784","AT5G24030"
"785","AT5G24350"
"786","AT5G24670"
"787","AT5G25060"
"788","AT5G25754"
"789","AT5G26600"
"790","AT5G26850"
"791","AT5G26860"
"792","AT5G27540"
"793","AT5G28050"
"794","AT5G28740"
"795","AT5G28840"
"796","AT5G32440"
"797","AT5G35190"
"798","AT5G35700"
"799","AT5G35730"
"800","AT5G35910"
"801","AT5G37020"
"802","AT5G37310"
"803","AT5G38830"
"804","AT5G39500"
"805","AT5G39510"
"806","AT5G40200"
"807","AT5G40370"
"808","AT5G40480"
"809","AT5G40510"
"810","AT5G40650"
"811","AT5G41140"
"812","AT5G41600"
"813","AT5G41770"
"814","AT5G42220"
"815","AT5G42270"
"816","AT5G42300"
"817","AT5G42420"
"818","AT5G42620"
"819","AT5G42740"
"820","AT5G42820"
"821","AT5G42870"
"822","AT5G43100"
"823","AT5G43370"
"824","AT5G43560"
"825","AT5G43880"
"826","AT5G43960"
"827","AT5G44180"
"828","AT5G44240"
"829","AT5G44550"
"830","AT5G44720"
"831","AT5G45390"
"832","AT5G45470"
"833","AT5G45480"
"834","AT5G45490"
"835","AT5G45620"
"836","AT5G46070"
"837","AT5G46340"
"838","AT5G46430"
"839","AT5G46840"
"840","AT5G46890"
"841","AT5G47020"
"842","AT5G47040"
"843","AT5G47560"
"844","AT5G47570"
"845","AT5G47720"
"846","AT5G47750"
"847","AT5G47820"
"848","AT5G47880"
"849","AT5G47890"
"850","AT5G48160"
"851","AT5G48580"
"852","AT5G48760"
"853","AT5G49160"
"854","AT5G49830"
"855","AT5G49890"
"856","AT5G49980"
"857","AT5G50000"
"858","AT5G50320"
"859","AT5G51060"
"860","AT5G51070"
"861","AT5G51300"
"862","AT5G51400"
"863","AT5G51430"
"864","AT5G52510"
"865","AT5G52540"
"866","AT5G52820"
"867","AT5G53400"
"868","AT5G53850"
"869","AT5G54390"
"870","AT5G54670"
"871","AT5G54680"
"872","AT5G54960"
"873","AT5G55040"
"874","AT5G55180"
"875","AT5G55480"
"876","AT5G55550"
"877","AT5G55910"
"878","AT5G55920"
"879","AT5G55940"
"880","AT5G56530"
"881","AT5G56630"
"882","AT5G57020"
"883","AT5G57090"
"884","AT5G57120"
"885","AT5G57330"
"886","AT5G57350"
"887","AT5G57490"
"888","AT5G58040"
"889","AT5G58060"
"890","AT5G58100"
"891","AT5G58110"
"892","AT5G58410"
"893","AT5G58430"
"894","AT5G59420"
"895","AT5G59890"
"896","AT5G60660"
"897","AT5G61150"
"898","AT5G61240"
"899","AT5G61420"
"900","AT5G61820"
"901","AT5G61970"
"902","AT5G63860"
"903","AT5G63930"
"904","AT5G64130"
"905","AT5G64220"
"906","AT5G64290"
"907","AT5G64500"
"908","AT5G64570"
"909","AT5G65010"
"910","AT5G65380"
"911","AT5G65470"
"912","AT5G65770"
"913","AT5G65930"
"914","AT5G66030"
"915","AT5G66240"
"916","AT5G66570"
"917","AT5G66720"
"918","AT5G66860"
"919","AT5G67300"
"920","AT5G67380"
"921","AT5G67470"
