"","phyD_FLT_c1.which.mclass....3...1."
"640","AT1G68830"
"641","AT1G68850"
"642","AT1G68870"
"643","AT1G68930"
"644","AT1G69020"
"645","AT1G69200"
"646","AT1G69240"
"647","AT1G69280"
"648","AT1G69440"
"649","AT1G69523"
"650","AT1G69550"
"651","AT1G69610"
"652","AT1G69690"
"653","AT1G69710"
"654","AT1G69900"
"655","AT1G69935"
"656","AT1G70070"
"657","AT1G70080"
"658","AT1G70140"
"659","AT1G70170"
"660","AT1G70250"
"661","AT1G70335"
"662","AT1G70470"
"663","AT1G70505"
"664","AT1G70510"
"665","AT1G70581"
"666","AT1G70650"
"667","AT1G70680"
"668","AT1G70700"
"669","AT1G70830"
"670","AT1G70860"
"671","AT1G70890"
"672","AT1G71015"
"673","AT1G71060"
"674","AT1G71140"
"675","AT1G71330"
"676","AT1G71380"
"677","AT1G71420"
"678","AT1G71480"
"679","AT1G71720"
"680","AT1G71760"
"681","AT1G71810"
"682","AT1G71866"
"683","AT1G71870"
"684","AT1G71910"
"685","AT1G72140"
"686","AT1G72220"
"687","AT1G72275"
"688","AT1G72280"
"689","AT1G72450"
"690","AT1G72500"
"691","AT1G72520"
"692","AT1G72600"
"693","AT1G72640"
"694","AT1G72870"
"695","AT1G72890"
"696","AT1G72910"
"697","AT1G72950"
"698","AT1G72970"
"699","AT1G73010"
"700","AT1G73066"
"701","AT1G73130"
"702","AT1G73220"
"703","AT1G73370"
"704","AT1G73400"
"705","AT1G73410"
"706","AT1G73570"
"707","AT1G73580"
"708","AT1G73600"
"709","AT1G73630"
"710","AT1G73680"
"711","AT1G73690"
"712","AT1G73860"
"713","AT1G73910"
"714","AT1G74010"
"715","AT1G74070"
"716","AT1G74080"
"717","AT1G74150"
"718","AT1G74170"
"719","AT1G74180"
"720","AT1G74200"
"721","AT1G74360"
"722","AT1G74385"
"723","AT1G74390"
"724","AT1G74420"
"725","AT1G74450"
"726","AT1G74470"
"727","AT1G74490"
"728","AT1G74540"
"729","AT1G74545"
"730","AT1G74600"
"731","AT1G74650"
"732","AT1G74710"
"733","AT1G74730"
"734","AT1G74830"
"735","AT1G74850"
"736","AT1G74930"
"737","AT1G75000"
"738","AT1G75030"
"739","AT1G75100"
"740","AT1G75120"
"741","AT1G75125"
"742","AT1G75250"
"743","AT1G75290"
"744","AT1G75490"
"745","AT1G75640"
"746","AT1G75717"
"747","AT1G75720"
"748","AT1G75770"
"749","AT1G75830"
"750","AT1G76080"
"751","AT1G76100"
"752","AT1G76110"
"753","AT1G76130"
"754","AT1G76190"
"755","AT1G76220"
"756","AT1G76360"
"757","AT1G76430"
"758","AT1G76480"
"759","AT1G76570"
"760","AT1G76650"
"761","AT1G76730"
"762","AT1G76740"
"763","AT1G76820"
"764","AT1G77170"
"765","AT1G77200"
"766","AT1G77360"
"767","AT1G77390"
"768","AT1G77570"
"769","AT1G77700"
"770","AT1G77765"
"771","AT1G77790"
"772","AT1G77855"
"773","AT1G77870"
"774","AT1G77950"
"775","AT1G77990"
"776","AT1G78070"
"777","AT1G78090"
"778","AT1G78172"
"779","AT1G78180"
"780","AT1G78370"
"781","AT1G78430"
"782","AT1G78476"
"783","AT1G78480"
"784","AT1G78730"
"785","AT1G78780"
"786","AT1G78915"
"787","AT1G78930"
"788","AT1G78955"
"789","AT1G78960"
"790","AT1G79120"
"791","AT1G79160"
"792","AT1G79310"
"793","AT1G79320"
"794","AT1G79420"
"795","AT1G79480"
"796","AT1G79510"
"797","AT1G79640"
"798","AT1G79890"
"799","AT1G79960"
"800","AT1G80110"
"801","AT1G80120"
"802","AT1G80165"
"803","AT1G80315"
"804","AT1G80320"
"805","AT1G80730"
"806","AT1G80760"
"807","AT1G80880"
"808","AT1G80900"
"809","AT1G80970"
"810","AT2G01175"
"811","AT2G01275"
"812","AT2G01330"
"813","AT2G01390"
"814","AT2G01510"
"815","AT2G01580"
"816","AT2G01590"
"817","AT2G01730"
"818","AT2G01740"
"819","AT2G01860"
"820","AT2G01880"
"821","AT2G01900"
"822","AT2G01905"
"823","AT2G02020"
"824","AT2G02150"
"825","AT2G02250"
"826","AT2G02310"
"827","AT2G02350"
"828","AT2G02380"
"829","AT2G02410"
"830","AT2G02540"
"831","AT2G02580"
"832","AT2G02690"
"833","AT2G02750"
"834","AT2G02980"
"835","AT2G03200"
"836","AT2G03260"
"837","AT2G03380"
"838","AT2G03410"
"839","AT2G03600"
"840","AT2G03720"
"841","AT2G03750"
"842","AT2G03850"
"843","AT2G03880"
"844","AT2G03925"
"845","AT2G04038"
"846","AT2G04040"
"847","AT2G04090"
"848","AT2G04205"
"849","AT2G04215"
"850","AT2G04230"
"851","AT2G04560"
"852","AT2G04680"
"853","AT2G05160"
"854","AT2G05205"
"855","AT2G05215"
"856","AT2G05255"
"857","AT2G05350"
"858","AT2G05518"
"859","AT2G05620"
"860","AT2G05910"
"861","AT2G06200"
"862","AT2G06465"
"863","AT2G07325"
"864","AT2G07495"
"865","AT2G07585"
"866","AT2G07599"
"867","AT2G07633"
"868","AT2G07638"
"869","AT2G07662"
"870","AT2G07672"
"871","AT2G07674"
"872","AT2G07706"
"873","AT2G07739"
"874","AT2G07771"
"875","AT2G07776"
"876","AT2G07777"
"877","AT2G07779"
"878","AT2G07785"
"879","AT2G07787"
"880","AT2G07798"
"881","AT2G07815"
"882","AT2G07825"
"883","AT2G07835"
"884","AT2G07850"
"885","AT2G08000"
"886","AT2G08315"
"887","AT2G08345"
"888","AT2G08425"
"889","AT2G08435"
"890","AT2G08480"
"891","AT2G08485"
"892","AT2G08660"
"893","AT2G08665"
"894","AT2G08685"
"895","AT2G08865"
"896","AT2G09010"
"897","AT2G09090"
"898","AT2G09190"
"899","AT2G09200"
"900","AT2G09250"
"901","AT2G09350"
"902","AT2G09370"
"903","AT2G09465"
"904","AT2G09470"
"905","AT2G09605"
"906","AT2G09945"
"907","AT2G09975"
"908","AT2G11225"
"909","AT2G13440"
"910","AT2G13600"
"911","AT2G13810"
"912","AT2G13900"
"913","AT2G13960"
"914","AT2G14050"
"915","AT2G14510"
"916","AT2G14620"
"917","AT2G14660"
"918","AT2G14760"
"919","AT2G14960"
"920","AT2G15220"
"921","AT2G15310"
"922","AT2G15370"
"923","AT2G15440"
"924","AT2G15630"
"925","AT2G15820"
"926","AT2G15980"
"927","AT2G16005"
"928","AT2G16050"
"929","AT2G16250"
"930","AT2G16270"
"931","AT2G16380"
"932","AT2G16760"
"933","AT2G16870"
"934","AT2G16970"
"935","AT2G17040"
"936","AT2G17140"
"937","AT2G17260"
"938","AT2G17442"
"939","AT2G17525"
"940","AT2G17650"
"941","AT2G17695"
"942","AT2G17770"
"943","AT2G17780"
"944","AT2G17940"
"945","AT2G17972"
"946","AT2G18060"
"947","AT2G18100"
"948","AT2G18210"
"949","AT2G18270"
"950","AT2G18350"
"951","AT2G18560"
"952","AT2G18650"
"953","AT2G18680"
"954","AT2G18780"
"955","AT2G18938"
"956","AT2G18950"
"957","AT2G19050"
"958","AT2G19130"
"959","AT2G19330"
"960","AT2G19440"
"961","AT2G19582"
"962","AT2G19780"
"963","AT2G19900"
"964","AT2G19970"
"965","AT2G20030"
"966","AT2G20260"
"967","AT2G20362"
"968","AT2G20540"
"969","AT2G20720"
"970","AT2G20815"
"971","AT2G20880"
"972","AT2G21080"
"973","AT2G21100"
"974","AT2G21280"
"975","AT2G21430"
"976","AT2G21540"
"977","AT2G21610"
"978","AT2G21710"
"979","AT2G21820"
"980","AT2G22070"
"981","AT2G22140"
"982","AT2G22410"
"983","AT2G22482"
"984","AT2G22740"
"985","AT2G22800"
"986","AT2G22821"
"987","AT2G22850"
"988","AT2G22890"
"989","AT2G22930"
"990","AT2G23100"
"991","AT2G23130"
"992","AT2G23360"
"993","AT2G23410"
"994","AT2G23430"
"995","AT2G23470"
"996","AT2G23530"
"997","AT2G23630"
"998","AT2G23670"
"999","AT2G23672"
"1000","AT2G23760"
"1001","AT2G23945"
"1002","AT2G23960"
"1003","AT2G23987"
"1004","AT2G24140"
"1005","AT2G24190"
"1006","AT2G24250"
"1007","AT2G24310"
"1008","AT2G24350"
"1009","AT2G24680"
"1010","AT2G24762"
"1011","AT2G24820"
"1012","AT2G25090"
"1013","AT2G25130"
"1014","AT2G25220"
"1015","AT2G25290"
"1016","AT2G25409"
"1017","AT2G25410"
"1018","AT2G25940"
"1019","AT2G26250"
"1020","AT2G26290"
"1021","AT2G26390"
"1022","AT2G26410"
"1023","AT2G26420"
"1024","AT2G26440"
"1025","AT2G26520"
"1026","AT2G26540"
"1027","AT2G26790"
"1028","AT2G26910"
"1029","AT2G27035"
"1030","AT2G27180"
"1031","AT2G27610"
"1032","AT2G27690"
"1033","AT2G27920"
"1034","AT2G28050"
"1035","AT2G28260"
"1036","AT2G28305"
"1037","AT2G28440"
"1038","AT2G28460"
"1039","AT2G28560"
"1040","AT2G28650"
"1041","AT2G28710"
"1042","AT2G28815"
"1043","AT2G28870"
"1044","AT2G28880"
"1045","AT2G29130"
"1046","AT2G29260"
"1047","AT2G29320"
"1048","AT2G29450"
"1049","AT2G29640"
"1050","AT2G29650"
"1051","AT2G29720"
"1052","AT2G29760"
"1053","AT2G29950"
"1054","AT2G30010"
"1055","AT2G30100"
"1056","AT2G30150"
"1057","AT2G30230"
"1058","AT2G30380"
"1059","AT2G30890"
"1060","AT2G30942"
"1061","AT2G30945"
"1062","AT2G31141"
"1063","AT2G31160"
"1064","AT2G31230"
"1065","AT2G31870"
"1066","AT2G31910"
"1067","AT2G31930"
"1068","AT2G31940"
"1069","AT2G31980"
"1070","AT2G32120"
"1071","AT2G32160"
"1072","AT2G32180"
"1073","AT2G32235"
"1074","AT2G32390"
"1075","AT2G32400"
"1076","AT2G32470"
"1077","AT2G32630"
"1078","AT2G32765"
"1079","AT2G32795"
"1080","AT2G32800"
"1081","AT2G32890"
"1082","AT2G32930"
"1083","AT2G32940"
"1084","AT2G32960"
"1085","AT2G32990"
"1086","AT2G33010"
"1087","AT2G33050"
"1088","AT2G33051"
"1089","AT2G33060"
"1090","AT2G33180"
"1091","AT2G33240"
"1092","AT2G33250"
"1093","AT2G33385"
"1094","AT2G33640"
"1095","AT2G33680"
"1096","AT2G33860"
"1097","AT2G33980"
"1098","AT2G34180"
"1099","AT2G34185"
"1100","AT2G34224"
"1101","AT2G34330"
"1102","AT2G34350"
"1103","AT2G34355"
"1104","AT2G34390"
"1105","AT2G34420"
"1106","AT2G34530"
"1107","AT2G34920"
"1108","AT2G34930"
"1109","AT2G34980"
"1110","AT2G35140"
"1111","AT2G35155"
"1112","AT2G35210"
"1113","AT2G35340"
"1114","AT2G35345"
"1115","AT2G35382"
"1116","AT2G35690"
"1117","AT2G35740"
"1118","AT2G35935"
"1119","AT2G35950"
"1120","AT2G36010"
"1121","AT2G36026"
"1122","AT2G36270"
"1123","AT2G36355"
"1124","AT2G36430"
"1125","AT2G36650"
"1126","AT2G36970"
"1127","AT2G36980"
"1128","AT2G36990"
"1129","AT2G37070"
"1130","AT2G37240"
"1131","AT2G37260"
"1132","AT2G37280"
"1133","AT2G37290"
"1134","AT2G37300"
"1135","AT2G37320"
"1136","AT2G37440"
"1137","AT2G37540"
"1138","AT2G37580"
"1139","AT2G37700"
"1140","AT2G37920"
"1141","AT2G37925"
"1142","AT2G37930"
"1143","AT2G37950"
"1144","AT2G37960"
"1145","AT2G37970"
"1146","AT2G38010"
"1147","AT2G38060"
"1148","AT2G38070"
"1149","AT2G38110"
"1150","AT2G38240"
"1151","AT2G38250"
"1152","AT2G38330"
"1153","AT2G38430"
"1154","AT2G38500"
"1155","AT2G38570"
"1156","AT2G38600"
"1157","AT2G38720"
"1158","AT2G38750"
"1159","AT2G38760"
"1160","AT2G39030"
"1161","AT2G39180"
"1162","AT2G39220"
"1163","AT2G39310"
"1164","AT2G39435"
"1165","AT2G39560"
"1166","AT2G39620"
"1167","AT2G39690"
"1168","AT2G39710"
"1169","AT2G39730"
"1170","AT2G40020"
"1171","AT2G40100"
"1172","AT2G40120"
"1173","AT2G40150"
"1174","AT2G40165"
"1175","AT2G40240"
"1176","AT2G40250"
"1177","AT2G40370"
"1178","AT2G40610"
"1179","AT2G40670"
"1180","AT2G40720"
"1181","AT2G40850"
"1182","AT2G40880"
"1183","AT2G40920"
"1184","AT2G41080"
"1185","AT2G41178"
"1186","AT2G41180"
"1187","AT2G41300"
"1188","AT2G41505"
"1189","AT2G41510"
"1190","AT2G41610"
"1191","AT2G41690"
"1192","AT2G41720"
"1193","AT2G41830"
"1194","AT2G41905"
"1195","AT2G41990"
"1196","AT2G42320"
"1197","AT2G42360"
"1198","AT2G42370"
"1199","AT2G42380"
"1200","AT2G42395"
"1201","AT2G42440"
"1202","AT2G42510"
"1203","AT2G42530"
"1204","AT2G42640"
"1205","AT2G42720"
"1206","AT2G42850"
"1207","AT2G42920"
"1208","AT2G42975"
"1209","AT2G43310"
"1210","AT2G43445"
"1211","AT2G43465"
"1212","AT2G43510"
"1213","AT2G43530"
"1214","AT2G43560"
"1215","AT2G43600"
"1216","AT2G43690"
"1217","AT2G43840"
"1218","AT2G43890"
"1219","AT2G43930"
"1220","AT2G44210"
"1221","AT2G44230"
"1222","AT2G44340"
"1223","AT2G44390"
"1224","AT2G44480"
"1225","AT2G44578"
"1226","AT2G44690"
"1227","AT2G44700"
"1228","AT2G44798"
"1229","AT2G44800"
"1230","AT2G44910"
"1231","AT2G44940"
"1232","AT2G45023"
"1233","AT2G45040"
"1234","AT2G45080"
"1235","AT2G45420"
"1236","AT2G45480"
"1237","AT2G45550"
"1238","AT2G45560"
"1239","AT2G45630"
"1240","AT2G45890"
"1241","AT2G45930"
"1242","AT2G45970"
"1243","AT2G46070"
"1244","AT2G46380"
"1245","AT2G46510"
