"","phyD_FLT_c1.which.mclass....4...1."
"125","AT1G17420"
"126","AT1G17700"
"127","AT1G18310"
"128","AT1G18350"
"129","AT1G18530"
"130","AT1G18870"
"131","AT1G18960"
"132","AT1G19390"
"133","AT1G19890"
"134","AT1G20400"
"135","AT1G20590"
"136","AT1G20860"
"137","AT1G20923"
"138","AT1G20990"
"139","AT1G21230"
"140","AT1G21500"
"141","AT1G21550"
"142","AT1G21890"
"143","AT1G22250"
"144","AT1G22380"
"145","AT1G22590"
"146","AT1G22670"
"147","AT1G22680"
"148","AT1G22900"
"149","AT1G23070"
"150","AT1G23520"
"151","AT1G23740"
"152","AT1G24020"
"153","AT1G24260"
"154","AT1G24470"
"155","AT1G24909"
"156","AT1G25155"
"157","AT1G25988"
"158","AT1G26233"
"159","AT1G26510"
"160","AT1G26560"
"161","AT1G26762"
"162","AT1G27565"
"163","AT1G27570"
"164","AT1G27580"
"165","AT1G27710"
"166","AT1G27820"
"167","AT1G28010"
"168","AT1G28040"
"169","AT1G28170"
"170","AT1G29090"
"171","AT1G29660"
"172","AT1G29680"
"173","AT1G30135"
"174","AT1G30780"
"175","AT1G30920"
"176","AT1G30950"
"177","AT1G31290"
"178","AT1G31960"
"179","AT1G32060"
"180","AT1G32120"
"181","AT1G32560"
"182","AT1G32570"
"183","AT1G32585"
"184","AT1G32960"
"185","AT1G33670"
"186","AT1G33890"
"187","AT1G34490"
"188","AT1G34520"
"189","AT1G34540"
"190","AT1G35180"
"191","AT1G35617"
"192","AT1G35730"
"193","AT1G36580"
"194","AT1G42560"
"195","AT1G42970"
"196","AT1G44542"
"197","AT1G44575"
"198","AT1G45010"
"199","AT1G45191"
"200","AT1G45616"
"201","AT1G46984"
"202","AT1G47130"
"203","AT1G47350"
"204","AT1G47690"
"205","AT1G47700"
"206","AT1G47790"
"207","AT1G47920"
"208","AT1G48060"
"209","AT1G48180"
"210","AT1G48400"
"211","AT1G48405"
"212","AT1G48470"
"213","AT1G48800"
"214","AT1G48820"
"215","AT1G49130"
"216","AT1G49150"
"217","AT1G49225"
"218","AT1G49330"
"219","AT1G49610"
"220","AT1G49920"
"221","AT1G50830"
"222","AT1G51000"
"223","AT1G51010"
"224","AT1G51538"
"225","AT1G51670"
"226","AT1G51820"
"227","AT1G51870"
"228","AT1G51913"
"229","AT1G51990"
"230","AT1G52220"
"231","AT1G52230"
"232","AT1G52440"
"233","AT1G52560"
"234","AT1G52615"
"235","AT1G52690"
"236","AT1G52830"
"237","AT1G52855"
"238","AT1G53540"
"239","AT1G53610"
"240","AT1G54470"
"241","AT1G54560"
"242","AT1G54760"
"243","AT1G54930"
"244","AT1G55175"
"245","AT1G55600"
"246","AT1G55673"
"247","AT1G56510"
"248","AT1G57670"
"249","AT1G57770"
"250","AT1G57943"
"251","AT1G59670"
"252","AT1G60270"
"253","AT1G60380"
"254","AT1G60720"
"255","AT1G60760"
"256","AT1G61224"
"257","AT1G61300"
"258","AT1G61566"
"259","AT1G61710"
"260","AT1G61720"
"261","AT1G61920"
"262","AT1G62035"
"263","AT1G62190"
"264","AT1G62333"
"265","AT1G62450"
"266","AT1G62886"
"267","AT1G63070"
"268","AT1G63320"
"269","AT1G63340"
"270","AT1G63540"
"271","AT1G64100"
"272","AT1G64130"
"273","AT1G64235"
"274","AT1G64260"
"275","AT1G64405"
"276","AT1G64500"
"277","AT1G64618"
"278","AT1G65200"
"279","AT1G65480"
"280","AT1G65800"
"281","AT1G66000"
"282","AT1G66360"
"283","AT1G66420"
"284","AT1G66720"
"285","AT1G66910"
"286","AT1G66920"
"287","AT1G66940"
"288","AT1G66950"
"289","AT1G66960"
"290","AT1G67100"
"291","AT1G67220"
"292","AT1G67540"
"293","AT1G67623"
"294","AT1G67635"
"295","AT1G67770"
"296","AT1G68170"
"297","AT1G68200"
"298","AT1G68568"
"299","AT1G68600"
"300","AT1G68750"
"301","AT1G68877"
"302","AT1G68935"
"303","AT1G69470"
"304","AT1G69540"
"305","AT1G70390"
"306","AT1G70910"
"307","AT1G71390"
"308","AT1G71690"
"309","AT1G72030"
"310","AT1G72270"
"311","AT1G72460"
"312","AT1G72620"
"313","AT1G72645"
"314","AT1G73050"
"315","AT1G73190"
"316","AT1G73510"
"317","AT1G73610"
"318","AT1G73700"
"319","AT1G74130"
"320","AT1G74820"
"321","AT1G74990"
"322","AT1G75240"
"323","AT1G75430"
"324","AT1G76465"
"325","AT1G76750"
"326","AT1G76892"
"327","AT1G76965"
"328","AT1G77160"
"329","AT1G77980"
"330","AT1G78160"
"331","AT1G78500"
"332","AT1G78840"
"333","AT1G79170"
"334","AT1G79250"
"335","AT1G79400"
"336","AT1G79485"
"337","AT1G80470"
"338","AT1G80580"
"339","AT1G80590"
"340","AT2G01310"
"341","AT2G01360"
"342","AT2G02061"
"343","AT2G02490"
"344","AT2G03130"
"345","AT2G03210"
"346","AT2G03230"
"347","AT2G03250"
"348","AT2G03840"
"349","AT2G03855"
"350","AT2G04005"
"351","AT2G04145"
"352","AT2G04220"
"353","AT2G04395"
"354","AT2G04405"
"355","AT2G04435"
"356","AT2G04840"
"357","AT2G05095"
"358","AT2G05100"
"359","AT2G05145"
"360","AT2G05245"
"361","AT2G05370"
"362","AT2G05420"
"363","AT2G05585"
"364","AT2G05635"
"365","AT2G05642"
"366","AT2G05753"
"367","AT2G05914"
"368","AT2G05915"
"369","AT2G05945"
"370","AT2G05965"
"371","AT2G06002"
"372","AT2G06305"
"373","AT2G06405"
"374","AT2G07345"
"375","AT2G07621"
"376","AT2G07654"
"377","AT2G07681"
"378","AT2G07691"
"379","AT2G07702"
"380","AT2G07714"
"381","AT2G07738"
"382","AT2G08025"
"383","AT2G08205"
"384","AT2G08275"
"385","AT2G08320"
"386","AT2G08375"
"387","AT2G08405"
"388","AT2G08430"
"389","AT2G08445"
"390","AT2G08450"
"391","AT2G08470"
"392","AT2G08505"
"393","AT2G08530"
"394","AT2G08610"
"395","AT2G08740"
"396","AT2G08795"
"397","AT2G09045"
"398","AT2G09175"
"399","AT2G09205"
"400","AT2G09255"
"401","AT2G09300"
"402","AT2G09335"
"403","AT2G09425"
"404","AT2G09440"
"405","AT2G09510"
"406","AT2G09575"
"407","AT2G09775"
"408","AT2G09885"
"409","AT2G09965"
"410","AT2G09970"
"411","AT2G10537"
"412","AT2G10553"
"413","AT2G10615"
"414","AT2G10940"
"415","AT2G11270"
"416","AT2G11271"
"417","AT2G11891"
"418","AT2G12190"
"419","AT2G12905"
"420","AT2G13950"
"421","AT2G14070"
"422","AT2G15090"
"423","AT2G15130"
"424","AT2G15318"
"425","AT2G15555"
"426","AT2G16190"
"427","AT2G17010"
"428","AT2G17050"
"429","AT2G17470"
"430","AT2G17660"
"431","AT2G17890"
"432","AT2G18025"
"433","AT2G18340"
"434","AT2G18490"
"435","AT2G19410"
"436","AT2G19650"
"437","AT2G19700"
"438","AT2G19910"
"439","AT2G19920"
"440","AT2G20170"
"441","AT2G20800"
"442","AT2G21210"
"443","AT2G21237"
"444","AT2G21260"
"445","AT2G21480"
"446","AT2G21490"
"447","AT2G21530"
"448","AT2G21770"
"449","AT2G22340"
"450","AT2G22426"
"451","AT2G22460"
"452","AT2G22590"
"453","AT2G23110"
"454","AT2G23190"
"455","AT2G24450"
"456","AT2G24692"
"457","AT2G25150"
"458","AT2G25482"
"459","AT2G25820"
"460","AT2G26020"
"461","AT2G26620"
"462","AT2G26720"
"463","AT2G27160"
"464","AT2G27270"
"465","AT2G27320"
"466","AT2G27402"
"467","AT2G27650"
"468","AT2G27750"
"469","AT2G28140"
"470","AT2G28500"
"471","AT2G28860"
"472","AT2G29110"
"473","AT2G29360"
"474","AT2G30090"
"475","AT2G30690"
"476","AT2G30790"
"477","AT2G30830"
"478","AT2G31220"
"479","AT2G31480"
"480","AT2G32050"
"481","AT2G32130"
"482","AT2G32200"
"483","AT2G32290"
"484","AT2G32315"
"485","AT2G32530"
"486","AT2G32550"
"487","AT2G32770"
"488","AT2G32870"
"489","AT2G33230"
"490","AT2G33300"
"491","AT2G34370"
"492","AT2G34430"
"493","AT2G34810"
"494","AT2G34960"
"495","AT2G35070"
"496","AT2G35260"
"497","AT2G36110"
"498","AT2G36255"
"499","AT2G36440"
"500","AT2G36550"
"501","AT2G36660"
"502","AT2G36870"
"503","AT2G36920"
"504","AT2G37140"
"505","AT2G37720"
"506","AT2G38150"
"507","AT2G38195"
"508","AT2G38220"
"509","AT2G38255"
"510","AT2G38540"
"511","AT2G38890"
"512","AT2G38920"
"513","AT2G39640"
"514","AT2G40050"
"515","AT2G40116"
"516","AT2G40130"
"517","AT2G40580"
"518","AT2G40925"
"519","AT2G40955"
"520","AT2G42200"
"521","AT2G42560"
"522","AT2G42865"
"523","AT2G42900"
"524","AT2G42930"
"525","AT2G42955"
"526","AT2G43010"
"527","AT2G43137"
"528","AT2G43255"
"529","AT2G44195"
"530","AT2G44250"
"531","AT2G44590"
"532","AT2G45130"
"533","AT2G45410"
"534","AT2G45570"
"535","AT2G45840"
"536","AT2G46360"
"537","AT2G46440"
"538","AT2G46455"
"539","AT2G46480"
"540","AT2G46493"
"541","AT2G47750"
"542","AT2G47844"
"543","AT3G01015"
"544","AT3G01165"
"545","AT3G01240"
"546","AT3G01345"
"547","AT3G01365"
"548","AT3G01500"
"549","AT3G01635"
"550","AT3G02015"
"551","AT3G02075"
"552","AT3G02100"
"553","AT3G02125"
"554","AT3G02255"
"555","AT3G02270"
"556","AT3G02425"
"557","AT3G02455"
"558","AT3G02525"
"559","AT3G03195"
"560","AT3G03230"
"561","AT3G03265"
"562","AT3G03272"
"563","AT3G03325"
"564","AT3G03385"
"565","AT3G03430"
"566","AT3G03445"
"567","AT3G03455"
"568","AT3G03510"
"569","AT3G03635"
"570","AT3G03745"
"571","AT3G03820"
"572","AT3G03825"
"573","AT3G03840"
"574","AT3G03935"
"575","AT3G04065"
"576","AT3G04165"
"577","AT3G04355"
"578","AT3G04660"
"579","AT3G04785"
"580","AT3G04965"
"581","AT3G04985"
"582","AT3G05145"
"583","AT3G05260"
"584","AT3G05265"
"585","AT3G05310"
"586","AT3G05625"
"587","AT3G05780"
"588","AT3G05790"
"589","AT3G06025"
"590","AT3G06145"
"591","AT3G06495"
"592","AT3G06560"
"593","AT3G06805"
"594","AT3G06955"
"595","AT3G07255"
"596","AT3G07275"
"597","AT3G07655"
"598","AT3G08075"
"599","AT3G08175"
"600","AT3G08245"
"601","AT3G08280"
"602","AT3G08300"
"603","AT3G08370"
"604","AT3G08410"
"605","AT3G08475"
"606","AT3G08515"
"607","AT3G08585"
"608","AT3G08605"
"609","AT3G08655"
"610","AT3G08700"
"611","AT3G08745"
"612","AT3G08750"
"613","AT3G08805"
"614","AT3G08810"
"615","AT3G08985"
"616","AT3G09245"
"617","AT3G09330"
"618","AT3G09340"
"619","AT3G09345"
"620","AT3G09620"
"621","AT3G09640"
"622","AT3G09935"
"623","AT3G09950"
"624","AT3G10113"
"625","AT3G10195"
"626","AT3G10240"
"627","AT3G10510"
"628","AT3G11000"
"629","AT3G11325"
"630","AT3G12545"
"631","AT3G12660"
"632","AT3G12890"
"633","AT3G13010"
"634","AT3G13140"
"635","AT3G13400"
"636","AT3G13403"
"637","AT3G13525"
"638","AT3G13660"
"639","AT3G13680"
"640","AT3G13960"
"641","AT3G14250"
"642","AT3G14490"
"643","AT3G15490"
"644","AT3G15740"
"645","AT3G15960"
"646","AT3G16040"
"647","AT3G16120"
"648","AT3G16130"
"649","AT3G16160"
"650","AT3G16380"
"651","AT3G16650"
"652","AT3G17130"
"653","AT3G17760"
"654","AT3G18485"
"655","AT3G18530"
"656","AT3G18720"
"657","AT3G18810"
"658","AT3G19552"
"659","AT3G19595"
"660","AT3G19800"
"661","AT3G19940"
"662","AT3G20400"
"663","AT3G20520"
"664","AT3G20580"
"665","AT3G20760"
"666","AT3G20865"
"667","AT3G20950"
"668","AT3G21055"
"669","AT3G21080"
"670","AT3G21090"
"671","AT3G21150"
"672","AT3G21560"
"673","AT3G21570"
"674","AT3G21755"
"675","AT3G21760"
"676","AT3G22100"
"677","AT3G22250"
"678","AT3G22650"
"679","AT3G22700"
"680","AT3G22770"
"681","AT3G22860"
"682","AT3G22940"
"683","AT3G23010"
"684","AT3G23060"
"685","AT3G23380"
"686","AT3G23950"
"687","AT3G24060"
"688","AT3G24068"
"689","AT3G24280"
"690","AT3G24332"
"691","AT3G24600"
"692","AT3G24614"
"693","AT3G24790"
"694","AT3G24900"
"695","AT3G25550"
"696","AT3G25573"
"697","AT3G25719"
"698","AT3G26200"
"699","AT3G26250"
"700","AT3G26620"
"701","AT3G26930"
"702","AT3G26960"
"703","AT3G27503"
"704","AT3G27620"
"705","AT3G27710"
"706","AT3G28270"
"707","AT3G28320"
"708","AT3G28330"
"709","AT3G28335"
"710","AT3G28470"
"711","AT3G28560"
"712","AT3G28590"
"713","AT3G28635"
"714","AT3G28780"
"715","AT3G28960"
"716","AT3G29110"
"717","AT3G29580"
"718","AT3G29631"
"719","AT3G29633"
"720","AT3G29690"
"721","AT3G29720"
"722","AT3G29970"
"723","AT3G30725"
"724","AT3G43250"
"725","AT3G43950"
"726","AT3G43970"
"727","AT3G44006"
"728","AT3G44060"
"729","AT3G44635"
"730","AT3G44660"
"731","AT3G44870"
"732","AT3G44900"
"733","AT3G45060"
"734","AT3G45110"
"735","AT3G46230"
"736","AT3G46340"
"737","AT3G46614"
"738","AT3G46840"
"739","AT3G46910"
"740","AT3G47600"
"741","AT3G47660"
"742","AT3G47750"
"743","AT3G47760"
"744","AT3G48200"
"745","AT3G48280"
"746","AT3G49230"
"747","AT3G49260"
"748","AT3G49480"
"749","AT3G49520"
"750","AT3G50170"
"751","AT3G50610"
"752","AT3G50710"
"753","AT3G50940"
"754","AT3G51200"
"755","AT3G51420"
"756","AT3G51560"
"757","AT3G51760"
"758","AT3G51820"
"759","AT3G52320"
"760","AT3G52810"
"761","AT3G53280"
"762","AT3G53600"
"763","AT3G53690"
"764","AT3G54450"
"765","AT3G54730"
"766","AT3G54800"
"767","AT3G54830"
"768","AT3G55120"
"769","AT3G55500"
"770","AT3G55800"
"771","AT3G56380"
"772","AT3G56600"
"773","AT3G56890"
"774","AT3G56920"
"775","AT3G57100"
"776","AT3G57240"
"777","AT3G57310"
"778","AT3G57370"
"779","AT3G57460"
"780","AT3G57587"
"781","AT3G57600"
"782","AT3G57640"
"783","AT3G57780"
"784","AT3G58860"
"785","AT3G58910"
"786","AT3G59060"
"787","AT3G59790"
"788","AT3G59845"
"789","AT3G60020"
"790","AT3G60420"
"791","AT3G60760"
"792","AT3G60780"
"793","AT3G60890"
"794","AT3G60940"
"795","AT3G60950"
"796","AT3G61030"
"797","AT3G61035"
"798","AT3G61111"
"799","AT3G61175"
"800","AT3G61182"
"801","AT3G61230"
"802","AT3G61250"
"803","AT3G61870"
"804","AT3G61970"
"805","AT3G62230"
"806","AT3G62640"
"807","AT3G62750"
"808","AT3G63088"
"809","AT3G63320"
"810","AT4G00130"
"811","AT4G00889"
"812","AT4G00920"
"813","AT4G00953"
"814","AT4G01023"
"815","AT4G01190"
"816","AT4G01230"
"817","AT4G01260"
"818","AT4G01340"
"819","AT4G01390"
"820","AT4G01520"
"821","AT4G01890"
"822","AT4G01970"
"823","AT4G02160"
"824","AT4G02465"
"825","AT4G03175"
"826","AT4G03220"
"827","AT4G03290"
"828","AT4G03298"
"829","AT4G03380"
"830","AT4G03505"
"831","AT4G03705"
"832","AT4G03715"
"833","AT4G04030"
"834","AT4G04075"
"835","AT4G04260"
"836","AT4G04465"
"837","AT4G04475"
"838","AT4G04760"
"839","AT4G04890"
"840","AT4G04995"
"841","AT4G05015"
"842","AT4G05110"
"843","AT4G05285"
"844","AT4G05405"
"845","AT4G05790"
"846","AT4G05810"
"847","AT4G05950"
"848","AT4G06080"
"849","AT4G06280"
"850","AT4G06385"
"851","AT4G06805"
"852","AT4G07075"
"853","AT4G07090"
"854","AT4G07105"
"855","AT4G07195"
"856","AT4G07200"
"857","AT4G07545"
"858","AT4G07975"
"859","AT4G08005"
"860","AT4G08045"
"861","AT4G08235"
"862","AT4G08315"
"863","AT4G08465"
"864","AT4G08515"
"865","AT4G08525"
"866","AT4G08570"
"867","AT4G08835"
"868","AT4G08867"
"869","AT4G08925"
"870","AT4G09365"
"871","AT4G09525"
"872","AT4G09850"
"873","AT4G09870"
"874","AT4G09900"
"875","AT4G09925"
"876","AT4G10150"
"877","AT4G10220"
"878","AT4G10507"
"879","AT4G10530"
"880","AT4G10600"
"881","AT4G10613"
"882","AT4G10910"
"883","AT4G10950"
"884","AT4G11040"
"885","AT4G11393"
"886","AT4G11460"
"887","AT4G11470"
"888","AT4G12170"
"889","AT4G12280"
"890","AT4G12320"
"891","AT4G12500"
"892","AT4G13090"
"893","AT4G13240"
"894","AT4G13420"
"895","AT4G13570"
"896","AT4G13572"
"897","AT4G13575"
"898","AT4G13577"
"899","AT4G14140"
"900","AT4G14480"
"901","AT4G14670"
"902","AT4G15025"
"903","AT4G15040"
"904","AT4G15096"
"905","AT4G15242"
"906","AT4G15245"
"907","AT4G15660"
"908","AT4G16215"
"909","AT4G16515"
"910","AT4G16530"
"911","AT4G16820"
"912","AT4G16892"
"913","AT4G16990"
"914","AT4G17565"
"915","AT4G17780"
"916","AT4G17860"
"917","AT4G17920"
"918","AT4G17980"
"919","AT4G18080"
"920","AT4G18090"
"921","AT4G18220"
"922","AT4G18310"
"923","AT4G18422"
"924","AT4G18450"
"925","AT4G19240"
"926","AT4G19630"
"927","AT4G19760"
"928","AT4G19770"
"929","AT4G19940"
"930","AT4G19975"
"931","AT4G20370"
"932","AT4G20470"
"933","AT4G20700"
"934","AT4G20990"
"935","AT4G21380"
"936","AT4G21445"
"937","AT4G21490"
"938","AT4G22060"
"939","AT4G22200"
"940","AT4G22210"
"941","AT4G22390"
"942","AT4G22410"
"943","AT4G22475"
"944","AT4G23130"
"945","AT4G23170"
"946","AT4G23220"
"947","AT4G23496"
"948","AT4G23720"
"949","AT4G24000"
"950","AT4G24150"
"951","AT4G24350"
"952","AT4G24410"
"953","AT4G24510"
"954","AT4G24540"
"955","AT4G24600"
"956","AT4G24660"
"957","AT4G24715"
"958","AT4G24972"
"959","AT4G25000"
"960","AT4G25010"
"961","AT4G25040"
"962","AT4G25470"
"963","AT4G25490"
"964","AT4G25530"
"965","AT4G25850"
"966","AT4G25860"
"967","AT4G26040"
"968","AT4G26150"
"969","AT4G26170"
"970","AT4G26390"
"971","AT4G26466"
"972","AT4G26520"
"973","AT4G26530"
"974","AT4G26701"
"975","AT4G27580"
"976","AT4G27810"
"977","AT4G28560"
"978","AT4G28750"
"979","AT4G28755"
"980","AT4G28811"
"981","AT4G29030"
"982","AT4G29980"
"983","AT4G30880"
"984","AT4G30972"
"985","AT4G31520"
"986","AT4G31715"
"987","AT4G31740"
"988","AT4G31805"
"989","AT4G33320"
"990","AT4G33390"
"991","AT4G33720"
"992","AT4G33885"
"993","AT4G33930"
"994","AT4G34210"
"995","AT4G34400"
"996","AT4G34470"
"997","AT4G34790"
"998","AT4G35010"
"999","AT4G35430"
"1000","AT4G35820"
"1001","AT4G36100"
"1002","AT4G36230"
"1003","AT4G36260"
"1004","AT4G36570"
"1005","AT4G36600"
"1006","AT4G36791"
"1007","AT4G36795"
"1008","AT4G36925"
"1009","AT4G37140"
"1010","AT4G37750"
"1011","AT4G37770"
"1012","AT4G37860"
"1013","AT4G38070"
"1014","AT4G38700"
"1015","AT4G38840"
"1016","AT4G38850"
"1017","AT4G38970"
"1018","AT4G39000"
"1019","AT4G39130"
"1020","AT4G39330"
"1021","AT4G39510"
"1022","AT4G39753"
"1023","AT5G00770"
"1024","AT5G00845"
"1025","AT5G00895"
"1026","AT5G01505"
"1027","AT5G01515"
"1028","AT5G02085"
"1029","AT5G02170"
"1030","AT5G02305"
"1031","AT5G02330"
"1032","AT5G02340"
"1033","AT5G02510"
"1034","AT5G02900"
"1035","AT5G03130"
"1036","AT5G03204"
"1037","AT5G03475"
"1038","AT5G03480"
"1039","AT5G03515"
"1040","AT5G03695"
"1041","AT5G03715"
"1042","AT5G03790"
"1043","AT5G03840"
"1044","AT5G04010"
"1045","AT5G04015"
"1046","AT5G04120"
"1047","AT5G04210"
"1048","AT5G04215"
"1049","AT5G04245"
"1050","AT5G04615"
"1051","AT5G04690"
"1052","AT5G04815"
"1053","AT5G05125"
"1054","AT5G05220"
"1055","AT5G05280"
"1056","AT5G05295"
"1057","AT5G05300"
"1058","AT5G06010"
"1059","AT5G06255"
"1060","AT5G06295"
"1061","AT5G07055"
"1062","AT5G07060"
"1063","AT5G07115"
"1064","AT5G07125"
"1065","AT5G07165"
"1066","AT5G07180"
"1067","AT5G07190"
"1068","AT5G07445"
"1069","AT5G07525"
"1070","AT5G07560"
"1071","AT5G07745"
"1072","AT5G07875"
"1073","AT5G07895"
"1074","AT5G07955"
"1075","AT5G08000"
"1076","AT5G08050"
"1077","AT5G08090"
"1078","AT5G08640"
"1079","AT5G08765"
"1080","AT5G08875"
"1081","AT5G08975"
"1082","AT5G08990"
"1083","AT5G09020"
"1084","AT5G09060"
"1085","AT5G09090"
"1086","AT5G09215"
"1087","AT5G09235"
"1088","AT5G09320"
"1089","AT5G09570"
"1090","AT5G09610"
"1091","AT5G09635"
"1092","AT5G09640"
"1093","AT5G09735"
"1094","AT5G09785"
"1095","AT5G09925"
"1096","AT5G10336"
"1097","AT5G10420"
"1098","AT5G11140"
"1099","AT5G11400"
"1100","AT5G12043"
"1101","AT5G12235"
"1102","AT5G13670"
"1103","AT5G13930"
"1104","AT5G14400"
"1105","AT5G14490"
"1106","AT5G14565"
"1107","AT5G14650"
"1108","AT5G14895"
"1109","AT5G15140"
"1110","AT5G15250"
"1111","AT5G15360"
"1112","AT5G15380"
"1113","AT5G15420"
"1114","AT5G15430"
"1115","AT5G15500"
"1116","AT5G15745"
"1117","AT5G15780"
"1118","AT5G15800"
"1119","AT5G16500"
"1120","AT5G16580"
"1121","AT5G16740"
"1122","AT5G17040"
"1123","AT5G17100"
"1124","AT5G17320"
"1125","AT5G17523"
"1126","AT5G17700"
"1127","AT5G17720"
"1128","AT5G18030"
"1129","AT5G18560"
"1130","AT5G19600"
"1131","AT5G20100"
"1132","AT5G20310"
"1133","AT5G20790"
"1134","AT5G21130"
"1135","AT5G21960"
"1136","AT5G22150"
"1137","AT5G22390"
"1138","AT5G23970"
"1139","AT5G24080"
"1140","AT5G24110"
"1141","AT5G24140"
"1142","AT5G24200"
"1143","AT5G24206"
"1144","AT5G24275"
"1145","AT5G24540"
"1146","AT5G24770"
"1147","AT5G24950"
"1148","AT5G25180"
"1149","AT5G25230"
"1150","AT5G25320"
"1151","AT5G25920"
"1152","AT5G26070"
"1153","AT5G26140"
"1154","AT5G26673"
"1155","AT5G26930"
"1156","AT5G27010"
"1157","AT5G27070"
"1158","AT5G27910"
"1159","AT5G28370"
"1160","AT5G28660"
"1161","AT5G32460"
"1162","AT5G35870"
"1163","AT5G36100"
"1164","AT5G36240"
"1165","AT5G36280"
"1166","AT5G36920"
"1167","AT5G36970"
"1168","AT5G37150"
"1169","AT5G37450"
"1170","AT5G37460"
"1171","AT5G37640"
"1172","AT5G37760"
"1173","AT5G38000"
"1174","AT5G38240"
"1175","AT5G38260"
"1176","AT5G38420"
"1177","AT5G38430"
"1178","AT5G38520"
"1179","AT5G39220"
"1180","AT5G39330"
"1181","AT5G39493"
"1182","AT5G39720"
"1183","AT5G39750"
"1184","AT5G40260"
"1185","AT5G41109"
"1186","AT5G41310"
"1187","AT5G41540"
"1188","AT5G41730"
"1189","AT5G41900"
"1190","AT5G42120"
"1191","AT5G42410"
"1192","AT5G43120"
"1193","AT5G43240"
"1194","AT5G43370"
"1195","AT5G43490"
"1196","AT5G44065"
"1197","AT5G44130"
"1198","AT5G44140"
"1199","AT5G44306"
"1200","AT5G44316"
"1201","AT5G44330"
"1202","AT5G44400"
"1203","AT5G44495"
"1204","AT5G44570"
"1205","AT5G44760"
"1206","AT5G44850"
"1207","AT5G45450"
"1208","AT5G45570"
"1209","AT5G45630"
"1210","AT5G45680"
"1211","AT5G45770"
"1212","AT5G45850"
"1213","AT5G46085"
"1214","AT5G46130"
"1215","AT5G46140"
"1216","AT5G46380"
"1217","AT5G46440"
"1218","AT5G46500"
"1219","AT5G46540"
"1220","AT5G46660"
"1221","AT5G46670"
"1222","AT5G46770"
"1223","AT5G46880"
"1224","AT5G46950"
"1225","AT5G47260"
"1226","AT5G47590"
"1227","AT5G48050"
"1228","AT5G48350"
"1229","AT5G49140"
"1230","AT5G49150"
"1231","AT5G49600"
"1232","AT5G50130"
"1233","AT5G50580"
"1234","AT5G50610"
"1235","AT5G50800"
"1236","AT5G51030"
"1237","AT5G51480"
"1238","AT5G51530"
"1239","AT5G51750"
"1240","AT5G51870"
"1241","AT5G52290"
"1242","AT5G52320"
"1243","AT5G52350"
"1244","AT5G52490"
"1245","AT5G52600"
