"","phyD_FLT_c1.which.mclass....8...1."
"693","AT3G16870"
"694","AT3G17160"
"695","AT3G17240"
"696","AT3G17410"
"697","AT3G17440"
"698","AT3G17465"
"699","AT3G17780"
"700","AT3G17810"
"701","AT3G18035"
"702","AT3G18215"
"703","AT3G18430"
"704","AT3G18560"
"705","AT3G18760"
"706","AT3G18830"
"707","AT3G18990"
"708","AT3G19030"
"709","AT3G19100"
"710","AT3G19200"
"711","AT3G19390"
"712","AT3G19450"
"713","AT3G19520"
"714","AT3G19660"
"715","AT3G19860"
"716","AT3G19910"
"717","AT3G19930"
"718","AT3G20060"
"719","AT3G20340"
"720","AT3G20370"
"721","AT3G20380"
"722","AT3G20670"
"723","AT3G21260"
"724","AT3G21350"
"725","AT3G21710"
"726","AT3G21865"
"727","AT3G22290"
"728","AT3G22380"
"729","AT3G22620"
"730","AT3G22660"
"731","AT3G22680"
"732","AT3G22850"
"733","AT3G22930"
"734","AT3G23030"
"735","AT3G23180"
"736","AT3G23190"
"737","AT3G23470"
"738","AT3G23510"
"739","AT3G23560"
"740","AT3G23800"
"741","AT3G23940"
"742","AT3G23990"
"743","AT3G24240"
"744","AT3G24300"
"745","AT3G24503"
"746","AT3G24506"
"747","AT3G24550"
"748","AT3G24670"
"749","AT3G25150"
"750","AT3G25230"
"751","AT3G25530"
"752","AT3G25710"
"753","AT3G25780"
"754","AT3G25840"
"755","AT3G26030"
"756","AT3G26420"
"757","AT3G26430"
"758","AT3G26470"
"759","AT3G26690"
"760","AT3G26780"
"761","AT3G27740"
"762","AT3G27890"
"763","AT3G28510"
"764","AT3G28715"
"765","AT3G28860"
"766","AT3G29034"
"767","AT3G29035"
"768","AT3G29075"
"769","AT3G29180"
"770","AT3G29240"
"771","AT3G29360"
"772","AT3G43300"
"773","AT3G43800"
"774","AT3G44100"
"775","AT3G44320"
"776","AT3G44330"
"777","AT3G44590"
"778","AT3G44750"
"779","AT3G45600"
"780","AT3G45640"
"781","AT3G45730"
"782","AT3G45930"
"783","AT3G46280"
"784","AT3G46320"
"785","AT3G46600"
"786","AT3G46640"
"787","AT3G46830"
"788","AT3G46845"
"789","AT3G47160"
"790","AT3G47520"
"791","AT3G47833"
"792","AT3G48100"
"793","AT3G48170"
"794","AT3G48185"
"795","AT3G48560"
"796","AT3G48750"
"797","AT3G48890"
"798","AT3G48990"
"799","AT3G49601"
"800","AT3G49680"
"801","AT3G49720"
"802","AT3G49810"
"803","AT3G49940"
"804","AT3G50070"
"805","AT3G50260"
"806","AT3G50360"
"807","AT3G50370"
"808","AT3G50670"
"809","AT3G51030"
"810","AT3G51160"
"811","AT3G51330"
"812","AT3G51550"
"813","AT3G51880"
"814","AT3G51910"
"815","AT3G51920"
"816","AT3G51950"
"817","AT3G52060"
"818","AT3G52140"
"819","AT3G52850"
"820","AT3G52880"
"821","AT3G52920"
"822","AT3G52960"
"823","AT3G52990"
"824","AT3G53110"
"825","AT3G53460"
"826","AT3G53580"
"827","AT3G53610"
"828","AT3G53620"
"829","AT3G53670"
"830","AT3G54080"
"831","AT3G54260"
"832","AT3G54366"
"833","AT3G54400"
"834","AT3G54470"
"835","AT3G54480"
"836","AT3G54590"
"837","AT3G54620"
"838","AT3G54640"
"839","AT3G54650"
"840","AT3G54670"
"841","AT3G54680"
"842","AT3G54760"
"843","AT3G54810"
"844","AT3G54960"
"845","AT3G55360"
"846","AT3G55380"
"847","AT3G55420"
"848","AT3G55520"
"849","AT3G55610"
"850","AT3G55620"
"851","AT3G55830"
"852","AT3G56210"
"853","AT3G56370"
"854","AT3G56400"
"855","AT3G56460"
"856","AT3G56480"
"857","AT3G56860"
"858","AT3G56880"
"859","AT3G57010"
"860","AT3G57050"
"861","AT3G57280"
"862","AT3G57550"
"863","AT3G57610"
"864","AT3G57650"
"865","AT3G57785"
"866","AT3G57930"
"867","AT3G58120"
"868","AT3G58460"
"869","AT3G58730"
"870","AT3G58750"
"871","AT3G59280"
"872","AT3G59350"
"873","AT3G59760"
"874","AT3G59810"
"875","AT3G59930"
"876","AT3G59990"
"877","AT3G60140"
"878","AT3G61060"
"879","AT3G61070"
"880","AT3G61130"
"881","AT3G61200"
"882","AT3G62420"
"883","AT3G62580"
"884","AT3G62600"
"885","AT3G62830"
"886","AT3G62980"
"887","AT3G63080"
"888","AT3G63210"
"889","AT3G63250"
"890","AT3G63400"
"891","AT3G63460"
"892","AT4G00080"
"893","AT4G00430"
"894","AT4G00560"
"895","AT4G00820"
"896","AT4G00830"
"897","AT4G01000"
"898","AT4G01320"
"899","AT4G01370"
"900","AT4G01480"
"901","AT4G01700"
"902","AT4G01750"
"903","AT4G02370"
"904","AT4G02500"
"905","AT4G02725"
"906","AT4G02860"
"907","AT4G03210"
"908","AT4G03510"
"909","AT4G04470"
"910","AT4G04620"
"911","AT4G05070"
"912","AT4G05150"
"913","AT4G06744"
"914","AT4G07390"
"915","AT4G07825"
"916","AT4G08035"
"917","AT4G08460"
"918","AT4G08555"
"919","AT4G08950"
"920","AT4G08980"
"921","AT4G09035"
"922","AT4G10100"
"923","AT4G10380"
"924","AT4G10920"
"925","AT4G11210"
"926","AT4G11220"
"927","AT4G11240"
"928","AT4G11260"
"929","AT4G11360"
"930","AT4G11600"
"931","AT4G11650"
"932","AT4G11820"
"933","AT4G12080"
"934","AT4G12340"
"935","AT4G12420"
"936","AT4G12510"
"937","AT4G12720"
"938","AT4G12880"
"939","AT4G13580"
"940","AT4G13660"
"941","AT4G13780"
"942","AT4G14410"
"943","AT4G14500"
"944","AT4G14710"
"945","AT4G14900"
"946","AT4G15160"
"947","AT4G15780"
"948","AT4G15990"
"949","AT4G16008"
"950","AT4G16370"
"951","AT4G16500"
"952","AT4G16760"
"953","AT4G16830"
"954","AT4G17030"
"955","AT4G17190"
"956","AT4G17215"
"957","AT4G17270"
"958","AT4G17460"
"959","AT4G17510"
"960","AT4G17640"
"961","AT4G17730"
"962","AT4G17800"
"963","AT4G17870"
"964","AT4G17900"
"965","AT4G18030"
"966","AT4G18040"
"967","AT4G18590"
"968","AT4G19006"
"969","AT4G19690"
"970","AT4G19840"
"971","AT4G21570"
"972","AT4G21580"
"973","AT4G21600"
"974","AT4G21660"
"975","AT4G21680"
"976","AT4G21810"
"977","AT4G21830"
"978","AT4G21990"
"979","AT4G22000"
"980","AT4G22212"
"981","AT4G22380"
"982","AT4G22750"
"983","AT4G22810"
"984","AT4G22930"
"985","AT4G23010"
"986","AT4G23710"
"987","AT4G23750"
"988","AT4G23760"
"989","AT4G23885"
"990","AT4G24060"
"991","AT4G24160"
"992","AT4G24275"
"993","AT4G24280"
"994","AT4G24310"
"995","AT4G24330"
"996","AT4G24620"
"997","AT4G24800"
"998","AT4G24990"
"999","AT4G25170"
"1000","AT4G25210"
"1001","AT4G25340"
"1002","AT4G25550"
"1003","AT4G25670"
"1004","AT4G25810"
"1005","AT4G25900"
"1006","AT4G25970"
"1007","AT4G26010"
"1008","AT4G26240"
"1009","AT4G26410"
"1010","AT4G26480"
"1011","AT4G26650"
"1012","AT4G26670"
"1013","AT4G26760"
"1014","AT4G26870"
"1015","AT4G26970"
"1016","AT4G27230"
"1017","AT4G27652"
"1018","AT4G27745"
"1019","AT4G28040"
"1020","AT4G28270"
"1021","AT4G28300"
"1022","AT4G28360"
"1023","AT4G28770"
"1024","AT4G28910"
"1025","AT4G29130"
"1026","AT4G29160"
"1027","AT4G29270"
"1028","AT4G29810"
"1029","AT4G30260"
"1030","AT4G30280"
"1031","AT4G30440"
"1032","AT4G30460"
"1033","AT4G30530"
"1034","AT4G30550"
"1035","AT4G30660"
"1036","AT4G30920"
"1037","AT4G30950"
"1038","AT4G31810"
"1039","AT4G31860"
"1040","AT4G31870"
"1041","AT4G31875"
"1042","AT4G31990"
"1043","AT4G32240"
"1044","AT4G32330"
"1045","AT4G32390"
"1046","AT4G32410"
"1047","AT4G32460"
"1048","AT4G32480"
"1049","AT4G32610"
"1050","AT4G32720"
"1051","AT4G32910"
"1052","AT4G33150"
"1053","AT4G33300"
"1054","AT4G33360"
"1055","AT4G33380"
"1056","AT4G33420"
"1057","AT4G33780"
"1058","AT4G34135"
"1059","AT4G34150"
"1060","AT4G34350"
"1061","AT4G34460"
"1062","AT4G34490"
"1063","AT4G34620"
"1064","AT4G35080"
"1065","AT4G35310"
"1066","AT4G35450"
"1067","AT4G35800"
"1068","AT4G35920"
"1069","AT4G35980"
"1070","AT4G36410"
"1071","AT4G36420"
"1072","AT4G36430"
"1073","AT4G36520"
"1074","AT4G36620"
"1075","AT4G36690"
"1076","AT4G36750"
"1077","AT4G36760"
"1078","AT4G36780"
"1079","AT4G36930"
"1080","AT4G37010"
"1081","AT4G37540"
"1082","AT4G37590"
"1083","AT4G37940"
"1084","AT4G38060"
"1085","AT4G38080"
"1086","AT4G38220"
"1087","AT4G38430"
"1088","AT4G38630"
"1089","AT4G38810"
"1090","AT4G39050"
"1091","AT4G39080"
"1092","AT4G39100"
"1093","AT4G39220"
"1094","AT4G39300"
"1095","AT4G39680"
"1096","AT4G39730"
"1097","AT4G39780"
"1098","AT4G39838"
"1099","AT4G39840"
"1100","AT4G39900"
"1101","AT4G39910"
"1102","AT4G39980"
"1103","AT4G40060"
"1104","AT4G40090"
"1105","AT5G01160"
"1106","AT5G01600"
"1107","AT5G02050"
"1108","AT5G02100"
"1109","AT5G02260"
"1110","AT5G02580"
"1111","AT5G02740"
"1112","AT5G03290"
"1113","AT5G03455"
"1114","AT5G03660"
"1115","AT5G03740"
"1116","AT5G04470"
"1117","AT5G04905"
"1118","AT5G05080"
"1119","AT5G05210"
"1120","AT5G05360"
"1121","AT5G05440"
"1122","AT5G05500"
"1123","AT5G05610"
"1124","AT5G05670"
"1125","AT5G05690"
"1126","AT5G05950"
"1127","AT5G06140"
"1128","AT5G06320"
"1129","AT5G06570"
"1130","AT5G06660"
"1131","AT5G07220"
"1132","AT5G07322"
"1133","AT5G07350"
"1134","AT5G07460"
"1135","AT5G07870"
"1136","AT5G08040"
"1137","AT5G08130"
"1138","AT5G08160"
"1139","AT5G08240"
"1140","AT5G08300"
"1141","AT5G08450"
"1142","AT5G08570"
"1143","AT5G08590"
"1144","AT5G09595"
"1145","AT5G09830"
"1146","AT5G09960"
"1147","AT5G09978"
"1148","AT5G09980"
"1149","AT5G10130"
"1150","AT5G10160"
"1151","AT5G10350"
"1152","AT5G10510"
"1153","AT5G10550"
"1154","AT5G10625"
"1155","AT5G10830"
"1156","AT5G10840"
"1157","AT5G11280"
"1158","AT5G11340"
"1159","AT5G11560"
"1160","AT5G11880"
"1161","AT5G12230"
"1162","AT5G12240"
"1163","AT5G12410"
"1164","AT5G12480"
"1165","AT5G13010"
"1166","AT5G13180"
"1167","AT5G13910"
"1168","AT5G14360"
"1169","AT5G14390"
"1170","AT5G14430"
"1171","AT5G14440"
"1172","AT5G14730"
"1173","AT5G14920"
"1174","AT5G15130"
"1175","AT5G15220"
"1176","AT5G15265"
"1177","AT5G15490"
"1178","AT5G15520"
"1179","AT5G16060"
"1180","AT5G16150"
"1181","AT5G16250"
"1182","AT5G16370"
"1183","AT5G16510"
"1184","AT5G16660"
"1185","AT5G16830"
"1186","AT5G16840"
"1187","AT5G17290"
"1188","AT5G17380"
"1189","AT5G17460"
"1190","AT5G17610"
"1191","AT5G17630"
"1192","AT5G17710"
"1193","AT5G18130"
"1194","AT5G18140"
"1195","AT5G18480"
"1196","AT5G18580"
"1197","AT5G18650"
"1198","AT5G18690"
"1199","AT5G18790"
"1200","AT5G19120"
"1201","AT5G19230"
"1202","AT5G19250"
"1203","AT5G19330"
"1204","AT5G19530"
"1205","AT5G19890"
"1206","AT5G20060"
"1207","AT5G20080"
"1208","AT5G20165"
"1209","AT5G20700"
"1210","AT5G20900"
"1211","AT5G20960"
"1212","AT5G21170"
"1213","AT5G22000"
"1214","AT5G22060"
"1215","AT5G22080"
"1216","AT5G22360"
"1217","AT5G22555"
"1218","AT5G23140"
"1219","AT5G23220"
"1220","AT5G23380"
"1221","AT5G23395"
"1222","AT5G23450"
"1223","AT5G23535"
"1224","AT5G23670"
"1225","AT5G23860"
"1226","AT5G24090"
"1227","AT5G24165"
"1228","AT5G24690"
"1229","AT5G24735"
"1230","AT5G25265"
"1231","AT5G25540"
"1232","AT5G25754"
"1233","AT5G25890"
"1234","AT5G26260"
"1235","AT5G26751"
"1236","AT5G26850"
"1237","AT5G27450"
"1238","AT5G27640"
"1239","AT5G27760"
"1240","AT5G28020"
"1241","AT5G28919"
"1242","AT5G35080"
"1243","AT5G35200"
"1244","AT5G35630"
"1245","AT5G35670"
