"","phyD_FLT_c1.which.mclass....9...1."
"257","AT1G19450"
"258","AT1G19580"
"259","AT1G19660"
"260","AT1G19680"
"261","AT1G19770"
"262","AT1G19835"
"263","AT1G19880"
"264","AT1G19920"
"265","AT1G19968"
"266","AT1G20110"
"267","AT1G20190"
"268","AT1G20460"
"269","AT1G20540"
"270","AT1G20575"
"271","AT1G20630"
"272","AT1G20770"
"273","AT1G20900"
"274","AT1G20920"
"275","AT1G20950"
"276","AT1G20970"
"277","AT1G20980"
"278","AT1G21050"
"279","AT1G21065"
"280","AT1G21080"
"281","AT1G21380"
"282","AT1G21450"
"283","AT1G21560"
"284","AT1G21690"
"285","AT1G21710"
"286","AT1G21740"
"287","AT1G21760"
"288","AT1G21880"
"289","AT1G21920"
"290","AT1G21930"
"291","AT1G22065"
"292","AT1G22140"
"293","AT1G22200"
"294","AT1G22280"
"295","AT1G22400"
"296","AT1G22620"
"297","AT1G22640"
"298","AT1G22790"
"299","AT1G22880"
"300","AT1G22885"
"301","AT1G22910"
"302","AT1G22920"
"303","AT1G22930"
"304","AT1G22970"
"305","AT1G23030"
"306","AT1G23040"
"307","AT1G23260"
"308","AT1G23310"
"309","AT1G23750"
"310","AT1G23780"
"311","AT1G23800"
"312","AT1G23960"
"313","AT1G24170"
"314","AT1G24240"
"315","AT1G24267"
"316","AT1G24350"
"317","AT1G24450"
"318","AT1G24460"
"319","AT1G24764"
"320","AT1G25054"
"321","AT1G25145"
"322","AT1G25175"
"323","AT1G25211"
"324","AT1G25220"
"325","AT1G25280"
"326","AT1G25350"
"327","AT1G25380"
"328","AT1G25420"
"329","AT1G25500"
"330","AT1G25530"
"331","AT1G25682"
"332","AT1G26300"
"333","AT1G26340"
"334","AT1G26440"
"335","AT1G26460"
"336","AT1G26580"
"337","AT1G26640"
"338","AT1G26680"
"339","AT1G26690"
"340","AT1G26740"
"341","AT1G26920"
"342","AT1G26930"
"343","AT1G27030"
"344","AT1G27150"
"345","AT1G27320"
"346","AT1G27340"
"347","AT1G27390"
"348","AT1G27540"
"349","AT1G27770"
"350","AT1G28060"
"351","AT1G28100"
"352","AT1G28120"
"353","AT1G28130"
"354","AT1G28150"
"355","AT1G28190"
"356","AT1G28200"
"357","AT1G28260"
"358","AT1G28280"
"359","AT1G28310"
"360","AT1G28395"
"361","AT1G28400"
"362","AT1G28420"
"363","AT1G28490"
"364","AT1G28510"
"365","AT1G28680"
"366","AT1G28960"
"367","AT1G29040"
"368","AT1G29050"
"369","AT1G29070"
"370","AT1G29260"
"371","AT1G29320"
"372","AT1G29330"
"373","AT1G29357"
"374","AT1G29400"
"375","AT1G29520"
"376","AT1G29640"
"377","AT1G29785"
"378","AT1G29790"
"379","AT1G29880"
"380","AT1G29940"
"381","AT1G29965"
"382","AT1G29980"
"383","AT1G30130"
"384","AT1G30440"
"385","AT1G30550"
"386","AT1G30590"
"387","AT1G30690"
"388","AT1G30890"
"389","AT1G31020"
"390","AT1G31160"
"391","AT1G31180"
"392","AT1G31300"
"393","AT1G31340"
"394","AT1G31420"
"395","AT1G31440"
"396","AT1G31600"
"397","AT1G31660"
"398","AT1G31730"
"399","AT1G31760"
"400","AT1G31780"
"401","AT1G31817"
"402","AT1G31830"
"403","AT1G31935"
"404","AT1G32100"
"405","AT1G32127"
"406","AT1G32130"
"407","AT1G32370"
"408","AT1G32380"
"409","AT1G32490"
"410","AT1G32630"
"411","AT1G32640"
"412","AT1G32750"
"413","AT1G33040"
"414","AT1G33050"
"415","AT1G33230"
"416","AT1G33250"
"417","AT1G33265"
"418","AT1G33520"
"419","AT1G33750"
"420","AT1G33790"
"421","AT1G33810"
"422","AT1G33980"
"423","AT1G33990"
"424","AT1G34010"
"425","AT1G34020"
"426","AT1G34190"
"427","AT1G34320"
"428","AT1G34350"
"429","AT1G34430"
"430","AT1G34630"
"431","AT1G35320"
"432","AT1G35620"
"433","AT1G35670"
"434","AT1G35680"
"435","AT1G35780"
"436","AT1G36160"
"437","AT1G36310"
"438","AT1G42440"
"439","AT1G42480"
"440","AT1G42990"
"441","AT1G43580"
"442","AT1G43700"
"443","AT1G43860"
"444","AT1G44170"
"445","AT1G44760"
"446","AT1G44810"
"447","AT1G44835"
"448","AT1G45050"
"449","AT1G45130"
"450","AT1G45688"
"451","AT1G45976"
"452","AT1G46554"
"453","AT1G47250"
"454","AT1G47270"
"455","AT1G47290"
"456","AT1G47500"
"457","AT1G47530"
"458","AT1G47840"
"459","AT1G47960"
"460","AT1G47970"
"461","AT1G48140"
"462","AT1G48170"
"463","AT1G48210"
"464","AT1G48230"
"465","AT1G48240"
"466","AT1G48350"
"467","AT1G48420"
"468","AT1G48450"
"469","AT1G48610"
"470","AT1G48620"
"471","AT1G48635"
"472","AT1G48650"
"473","AT1G48790"
"474","AT1G48850"
"475","AT1G48860"
"476","AT1G48900"
"477","AT1G48950"
"478","AT1G49032"
"479","AT1G49050"
"480","AT1G49400"
"481","AT1G49470"
"482","AT1G49510"
"483","AT1G49590"
"484","AT1G49720"
"485","AT1G49820"
"486","AT1G49850"
"487","AT1G49890"
"488","AT1G49950"
"489","AT1G49970"
"490","AT1G50320"
"491","AT1G50380"
"492","AT1G50420"
"493","AT1G50500"
"494","AT1G50570"
"495","AT1G50600"
"496","AT1G50660"
"497","AT1G50670"
"498","AT1G50710"
"499","AT1G51570"
"500","AT1G51630"
"501","AT1G51710"
"502","AT1G51760"
"503","AT1G52150"
"504","AT1G52280"
"505","AT1G52340"
"506","AT1G52360"
"507","AT1G52420"
"508","AT1G52730"
"509","AT1G52750"
"510","AT1G52905"
"511","AT1G53000"
"512","AT1G53180"
"513","AT1G53280"
"514","AT1G53380"
"515","AT1G53400"
"516","AT1G53780"
"517","AT1G53840"
"518","AT1G54120"
"519","AT1G54170"
"520","AT1G54250"
"521","AT1G54360"
"522","AT1G54370"
"523","AT1G54390"
"524","AT1G54460"
"525","AT1G54610"
"526","AT1G54770"
"527","AT1G54830"
"528","AT1G54990"
"529","AT1G55190"
"530","AT1G55205"
"531","AT1G55210"
"532","AT1G55340"
"533","AT1G55350"
"534","AT1G55500"
"535","AT1G55520"
"536","AT1G55530"
"537","AT1G55680"
"538","AT1G55690"
"539","AT1G55730"
"540","AT1G55805"
"541","AT1G55810"
"542","AT1G55880"
"543","AT1G55890"
"544","AT1G56170"
"545","AT1G56190"
"546","AT1G56210"
"547","AT1G56290"
"548","AT1G56300"
"549","AT1G56460"
"550","AT1G57540"
"551","AT1G57765"
"552","AT1G58030"
"553","AT1G58080"
"554","AT1G58100"
"555","AT1G58110"
"556","AT1G58180"
"557","AT1G58270"
"558","AT1G59760"
"559","AT1G59830"
"560","AT1G59940"
"561","AT1G60070"
"562","AT1G60140"
"563","AT1G60170"
"564","AT1G60200"
"565","AT1G60640"
"566","AT1G60660"
"567","AT1G60770"
"568","AT1G60810"
"569","AT1G60900"
"570","AT1G60960"
"571","AT1G61100"
"572","AT1G61150"
"573","AT1G61590"
"574","AT1G61620"
"575","AT1G61690"
"576","AT1G61730"
"577","AT1G61740"
"578","AT1G61770"
"579","AT1G61870"
"580","AT1G62020"
"581","AT1G62040"
"582","AT1G62300"
"583","AT1G62330"
"584","AT1G62390"
"585","AT1G62422"
"586","AT1G62430"
"587","AT1G62640"
"588","AT1G62660"
"589","AT1G62790"
"590","AT1G62810"
"591","AT1G62820"
"592","AT1G63050"
"593","AT1G63110"
"594","AT1G63120"
"595","AT1G63290"
"596","AT1G63420"
"597","AT1G63470"
"598","AT1G63640"
"599","AT1G63690"
"600","AT1G63700"
"601","AT1G63780"
"602","AT1G63800"
"603","AT1G64060"
"604","AT1G64110"
"605","AT1G64200"
"606","AT1G64280"
"607","AT1G64385"
"608","AT1G64790"
"609","AT1G64850"
"610","AT1G64880"
"611","AT1G64950"
"612","AT1G64980"
"613","AT1G64990"
"614","AT1G65030"
"615","AT1G65040"
"616","AT1G65260"
"617","AT1G65270"
"618","AT1G65280"
"619","AT1G65295"
"620","AT1G65440"
"621","AT1G65520"
"622","AT1G65660"
"623","AT1G65700"
"624","AT1G65840"
"625","AT1G66070"
"626","AT1G66150"
"627","AT1G66180"
"628","AT1G66260"
"629","AT1G66590"
"630","AT1G66760"
"631","AT1G67030"
"632","AT1G67060"
"633","AT1G67080"
"634","AT1G67105"
"635","AT1G67140"
"636","AT1G67280"
"637","AT1G67325"
"638","AT1G67360"
"639","AT1G67590"
"640","AT1G67620"
"641","AT1G67680"
"642","AT1G67810"
"643","AT1G68060"
"644","AT1G68070"
"645","AT1G68100"
"646","AT1G68220"
"647","AT1G68230"
"648","AT1G68310"
"649","AT1G68440"
"650","AT1G68580"
"651","AT1G68670"
"652","AT1G68760"
"653","AT1G68810"
"654","AT1G68820"
"655","AT1G68990"
"656","AT1G69070"
"657","AT1G69220"
"658","AT1G69252"
"659","AT1G69340"
"660","AT1G69450"
"661","AT1G69490"
"662","AT1G69640"
"663","AT1G69740"
"664","AT1G69840"
"665","AT1G69960"
"666","AT1G69980"
"667","AT1G70180"
"668","AT1G70190"
"669","AT1G70300"
"670","AT1G70320"
"671","AT1G70330"
"672","AT1G70620"
"673","AT1G71070"
"674","AT1G71080"
"675","AT1G71190"
"676","AT1G71200"
"677","AT1G71220"
"678","AT1G71270"
"679","AT1G71692"
"680","AT1G71697"
"681","AT1G71730"
"682","AT1G71790"
"683","AT1G71820"
"684","AT1G71840"
"685","AT1G71865"
"686","AT1G71880"
"687","AT1G71980"
"688","AT1G72040"
"689","AT1G72050"
"690","AT1G72090"
"691","AT1G72160"
"692","AT1G72230"
"693","AT1G72310"
"694","AT1G72410"
"695","AT1G72430"
"696","AT1G72440"
"697","AT1G72480"
"698","AT1G72550"
"699","AT1G72630"
"700","AT1G72700"
"701","AT1G72730"
"702","AT1G72820"
"703","AT1G72840"
"704","AT1G72852"
"705","AT1G72930"
"706","AT1G73165"
"707","AT1G73180"
"708","AT1G73330"
"709","AT1G73540"
"710","AT1G73590"
"711","AT1G73720"
"712","AT1G73820"
"713","AT1G73840"
"714","AT1G73920"
"715","AT1G74020"
"716","AT1G74160"
"717","AT1G74210"
"718","AT1G74260"
"719","AT1G74380"
"720","AT1G74500"
"721","AT1G74510"
"722","AT1G74720"
"723","AT1G74790"
"724","AT1G74910"
"725","AT1G74960"
"726","AT1G75080"
"727","AT1G75180"
"728","AT1G75190"
"729","AT1G75220"
"730","AT1G75400"
"731","AT1G75440"
"732","AT1G75450"
"733","AT1G75510"
"734","AT1G75580"
"735","AT1G75680"
"736","AT1G75710"
"737","AT1G75760"
"738","AT1G75780"
"739","AT1G75945"
"740","AT1G75990"
"741","AT1G76150"
"742","AT1G76160"
"743","AT1G76240"
"744","AT1G76340"
"745","AT1G76405"
"746","AT1G76460"
"747","AT1G76500"
"748","AT1G76540"
"749","AT1G76550"
"750","AT1G76560"
"751","AT1G76590"
"752","AT1G76760"
"753","AT1G76878"
"754","AT1G76880"
"755","AT1G76900"
"756","AT1G76920"
"757","AT1G77080"
"758","AT1G77130"
"759","AT1G77380"
"760","AT1G77470"
"761","AT1G77510"
"762","AT1G77540"
"763","AT1G77610"
"764","AT1G77660"
"765","AT1G77670"
"766","AT1G77750"
"767","AT1G77770"
"768","AT1G77840"
"769","AT1G77920"
"770","AT1G78100"
"771","AT1G78110"
"772","AT1G78420"
"773","AT1G78520"
"774","AT1G78560"
"775","AT1G78570"
"776","AT1G78630"
"777","AT1G78680"
"778","AT1G78700"
"779","AT1G78880"
"780","AT1G78920"
"781","AT1G79000"
"782","AT1G79150"
"783","AT1G79180"
"784","AT1G79260"
"785","AT1G79280"
"786","AT1G79380"
"787","AT1G79440"
"788","AT1G79500"
"789","AT1G79590"
"790","AT1G79650"
"791","AT1G79660"
"792","AT1G79690"
"793","AT1G79870"
"794","AT1G79920"
"795","AT1G79940"
"796","AT1G79970"
"797","AT1G79985"
"798","AT1G79990"
"799","AT1G80050"
"800","AT1G80160"
"801","AT1G80270"
"802","AT1G80325"
"803","AT1G80440"
"804","AT1G80530"
"805","AT1G80560"
"806","AT1G80600"
"807","AT1G80620"
"808","AT1G80670"
"809","AT1G80680"
"810","AT1G80690"
"811","AT1G80700"
"812","AT1G80790"
"813","AT1G80940"
"814","AT1G80950"
"815","AT2G01008"
"816","AT2G01010"
"817","AT2G01020"
"818","AT2G01090"
"819","AT2G01170"
"820","AT2G01190"
"821","AT2G01220"
"822","AT2G01270"
"823","AT2G01350"
"824","AT2G01570"
"825","AT2G01600"
"826","AT2G01630"
"827","AT2G01670"
"828","AT2G01710"
"829","AT2G01820"
"830","AT2G01830"
"831","AT2G01850"
"832","AT2G01910"
"833","AT2G02040"
"834","AT2G02470"
"835","AT2G02570"
"836","AT2G02710"
"837","AT2G02800"
"838","AT2G02820"
"839","AT2G03150"
"840","AT2G03350"
"841","AT2G03440"
"842","AT2G03470"
"843","AT2G03510"
"844","AT2G03640"
"845","AT2G03690"
"846","AT2G03760"
"847","AT2G03830"
"848","AT2G04025"
"849","AT2G04030"
"850","AT2G04160"
"851","AT2G04240"
"852","AT2G04280"
"853","AT2G04755"
"854","AT2G05230"
"855","AT2G05330"
"856","AT2G05380"
"857","AT2G05590"
"858","AT2G05630"
"859","AT2G05830"
"860","AT2G05920"
"861","AT2G06010"
"862","AT2G06025"
"863","AT2G06050"
"864","AT2G06530"
"865","AT2G06925"
"866","AT2G06990"
"867","AT2G07050"
"868","AT2G07175"
"869","AT2G07360"
"870","AT2G07725"
"871","AT2G08340"
"872","AT2G12400"
"873","AT2G12646"
"874","AT2G14045"
"875","AT2G14100"
"876","AT2G14120"
"877","AT2G14255"
"878","AT2G14720"
"879","AT2G14820"
"880","AT2G15000"
"881","AT2G15292"
"882","AT2G15430"
"883","AT2G15480"
"884","AT2G15880"
"885","AT2G16280"
"886","AT2G16365"
"887","AT2G16485"
"888","AT2G16500"
"889","AT2G16530"
"890","AT2G16595"
"891","AT2G16640"
"892","AT2G16710"
"893","AT2G16780"
"894","AT2G16800"
"895","AT2G16860"
"896","AT2G17080"
"897","AT2G17120"
"898","AT2G17130"
"899","AT2G17200"
"900","AT2G17240"
"901","AT2G17265"
"902","AT2G17290"
"903","AT2G17340"
"904","AT2G17450"
"905","AT2G17500"
"906","AT2G17520"
"907","AT2G17640"
"908","AT2G17790"
"909","AT2G17980"
"910","AT2G17990"
"911","AT2G18050"
"912","AT2G18090"
"913","AT2G18196"
"914","AT2G18230"
"915","AT2G18510"
"916","AT2G18630"
"917","AT2G18670"
"918","AT2G18710"
"919","AT2G18735"
"920","AT2G18750"
"921","AT2G18910"
"922","AT2G19080"
"923","AT2G19160"
"924","AT2G19270"
"925","AT2G19340"
"926","AT2G19350"
"927","AT2G19450"
"928","AT2G19570"
"929","AT2G19572"
"930","AT2G19600"
"931","AT2G19640"
"932","AT2G19680"
"933","AT2G19800"
"934","AT2G19940"
"935","AT2G20140"
"936","AT2G20280"
"937","AT2G20330"
"938","AT2G20390"
"939","AT2G20580"
"940","AT2G20670"
"941","AT2G20780"
"942","AT2G20810"
"943","AT2G20830"
"944","AT2G20860"
"945","AT2G20890"
"946","AT2G20920"
"947","AT2G21120"
"948","AT2G21195"
"949","AT2G21240"
"950","AT2G21270"
"951","AT2G21300"
"952","AT2G21520"
"953","AT2G21560"
"954","AT2G21790"
"955","AT2G22000"
"956","AT2G22080"
"957","AT2G22120"
"958","AT2G22125"
"959","AT2G22230"
"960","AT2G22300"
"961","AT2G22330"
"962","AT2G22400"
"963","AT2G22420"
"964","AT2G22430"
"965","AT2G22480"
"966","AT2G22490"
"967","AT2G22510"
"968","AT2G22630"
"969","AT2G22660"
"970","AT2G22720"
"971","AT2G23820"
"972","AT2G23940"
"973","AT2G23980"
"974","AT2G24060"
"975","AT2G24100"
"976","AT2G24180"
"977","AT2G24290"
"978","AT2G24420"
"979","AT2G24500"
"980","AT2G24755"
"981","AT2G24790"
"982","AT2G25170"
"983","AT2G25280"
"984","AT2G25310"
"985","AT2G25790"
"986","AT2G25870"
"987","AT2G25964"
"988","AT2G26060"
"989","AT2G26140"
"990","AT2G26170"
"991","AT2G26190"
"992","AT2G26230"
"993","AT2G26430"
"994","AT2G26510"
"995","AT2G26590"
"996","AT2G26600"
"997","AT2G26650"
"998","AT2G26680"
"999","AT2G26700"
"1000","AT2G26730"
"1001","AT2G26900"
"1002","AT2G26980"
"1003","AT2G26990"
"1004","AT2G27000"
"1005","AT2G27040"
"1006","AT2G27050"
"1007","AT2G27100"
"1008","AT2G27130"
"1009","AT2G27170"
"1010","AT2G27190"
"1011","AT2G27310"
"1012","AT2G27350"
"1013","AT2G27400"
"1014","AT2G27450"
"1015","AT2G27470"
"1016","AT2G27550"
"1017","AT2G27600"
"1018","AT2G27775"
"1019","AT2G27830"
"1020","AT2G27970"
"1021","AT2G28060"
"1022","AT2G28070"
"1023","AT2G28230"
"1024","AT2G28310"
"1025","AT2G28330"
"1026","AT2G28380"
"1027","AT2G28390"
"1028","AT2G28410"
"1029","AT2G28430"
"1030","AT2G28510"
"1031","AT2G28520"
"1032","AT2G28600"
"1033","AT2G28740"
"1034","AT2G28780"
"1035","AT2G28800"
"1036","AT2G28810"
"1037","AT2G28890"
"1038","AT2G28900"
"1039","AT2G29125"
"1040","AT2G29210"
"1041","AT2G29440"
"1042","AT2G29560"
"1043","AT2G29570"
"1044","AT2G30000"
"1045","AT2G30060"
"1046","AT2G30110"
"1047","AT2G30160"
"1048","AT2G30210"
"1049","AT2G30590"
"1050","AT2G30600"
"1051","AT2G30700"
"1052","AT2G30740"
"1053","AT2G31060"
"1054","AT2G31085"
"1055","AT2G31140"
"1056","AT2G31200"
"1057","AT2G31370"
"1058","AT2G31400"
"1059","AT2G31440"
"1060","AT2G31510"
"1061","AT2G31710"
"1062","AT2G31750"
"1063","AT2G31751"
"1064","AT2G31960"
"1065","AT2G32080"
"1066","AT2G32170"
"1067","AT2G32220"
"1068","AT2G32260"
"1069","AT2G32280"
"1070","AT2G32520"
"1071","AT2G32560"
"1072","AT2G32580"
"1073","AT2G32710"
"1074","AT2G32920"
"1075","AT2G32980"
"1076","AT2G33210"
"1077","AT2G33310"
"1078","AT2G33390"
"1079","AT2G33435"
"1080","AT2G33510"
"1081","AT2G33840"
"1082","AT2G33845"
"1083","AT2G33990"
"1084","AT2G34020"
"1085","AT2G34040"
"1086","AT2G34260"
"1087","AT2G34630"
"1088","AT2G34660"
"1089","AT2G34680"
"1090","AT2G34710"
"1091","AT2G34730"
"1092","AT2G34770"
"1093","AT2G34900"
"1094","AT2G35010"
"1095","AT2G35040"
"1096","AT2G35190"
"1097","AT2G35470"
"1098","AT2G35510"
"1099","AT2G35520"
"1100","AT2G35795"
"1101","AT2G35880"
"1102","AT2G35900"
"1103","AT2G36070"
"1104","AT2G36080"
"1105","AT2G36300"
"1106","AT2G36307"
"1107","AT2G36380"
"1108","AT2G36400"
"1109","AT2G36460"
"1110","AT2G36470"
"1111","AT2G36490"
"1112","AT2G36850"
"1113","AT2G36900"
"1114","AT2G37020"
"1115","AT2G37080"
"1116","AT2G37200"
"1117","AT2G37220"
"1118","AT2G37380"
"1119","AT2G37550"
"1120","AT2G37570"
"1121","AT2G37678"
"1122","AT2G37760"
"1123","AT2G37790"
"1124","AT2G37860"
"1125","AT2G37940"
"1126","AT2G37975"
"1127","AT2G38040"
"1128","AT2G38080"
"1129","AT2G38090"
"1130","AT2G38140"
"1131","AT2G38280"
"1132","AT2G38360"
"1133","AT2G38450"
"1134","AT2G38550"
"1135","AT2G38560"
"1136","AT2G38640"
"1137","AT2G38860"
"1138","AT2G38880"
"1139","AT2G39020"
"1140","AT2G39300"
"1141","AT2G39550"
"1142","AT2G39580"
"1143","AT2G39705"
"1144","AT2G39760"
"1145","AT2G39795"
"1146","AT2G39800"
"1147","AT2G39970"
"1148","AT2G39980"
"1149","AT2G40000"
"1150","AT2G40110"
"1151","AT2G40140"
"1152","AT2G40260"
"1153","AT2G40290"
"1154","AT2G40316"
"1155","AT2G40380"
"1156","AT2G40475"
"1157","AT2G40600"
"1158","AT2G40620"
"1159","AT2G40650"
"1160","AT2G40660"
"1161","AT2G40800"
"1162","AT2G40820"
"1163","AT2G40940"
"1164","AT2G41010"
"1165","AT2G41070"
"1166","AT2G41220"
"1167","AT2G41250"
"1168","AT2G41310"
"1169","AT2G41600"
"1170","AT2G41620"
"1171","AT2G41630"
"1172","AT2G41710"
"1173","AT2G41740"
"1174","AT2G41760"
"1175","AT2G41945"
"1176","AT2G42030"
"1177","AT2G42190"
"1178","AT2G42390"
"1179","AT2G42490"
"1180","AT2G42710"
"1181","AT2G42790"
"1182","AT2G42880"
"1183","AT2G43030"
"1184","AT2G43070"
"1185","AT2G43080"
"1186","AT2G43110"
"1187","AT2G43210"
"1188","AT2G43340"
"1189","AT2G43360"
"1190","AT2G43420"
"1191","AT2G43650"
"1192","AT2G43770"
"1193","AT2G43950"
"1194","AT2G44080"
"1195","AT2G44180"
"1196","AT2G44310"
"1197","AT2G44360"
"1198","AT2G44410"
"1199","AT2G44430"
"1200","AT2G44520"
"1201","AT2G44525"
"1202","AT2G44650"
"1203","AT2G44680"
"1204","AT2G44770"
"1205","AT2G44820"
"1206","AT2G45000"
"1207","AT2G45010"
"1208","AT2G45060"
"1209","AT2G45160"
"1210","AT2G45210"
"1211","AT2G45240"
"1212","AT2G45245"
"1213","AT2G45250"
"1214","AT2G45290"
"1215","AT2G45300"
"1216","AT2G45315"
"1217","AT2G45330"
"1218","AT2G45440"
"1219","AT2G45450"
"1220","AT2G45510"
"1221","AT2G45540"
"1222","AT2G45620"
"1223","AT2G45670"
"1224","AT2G45695"
"1225","AT2G45730"
"1226","AT2G45810"
"1227","AT2G45830"
"1228","AT2G45990"
"1229","AT2G46000"
"1230","AT2G46030"
"1231","AT2G46080"
"1232","AT2G46170"
"1233","AT2G46225"
"1234","AT2G46260"
"1235","AT2G46270"
"1236","AT2G46500"
"1237","AT2G46550"
"1238","AT2G46630"
"1239","AT2G46690"
"1240","AT2G46780"
"1241","AT2G46920"
"1242","AT2G46950"
"1243","AT2G47020"
"1244","AT2G47060"
"1245","AT2G47070"
