"Enrichment FDR","Genes in list","Total genes","Functional Category","Genes"
5.88914268179111e-15,209,1025,"Protein localization ","AT1G01910 AT1G08350 AT1G08560 AT1G09580 AT1G09630 AT1G10390 AT1G14850 AT1G26690 AT1G28490 AT1G29330 AT1G47270 AT1G48240 AT1G48635 AT1G52280 AT1G52360 AT1G62020 AT1G63110 AT1G65040 AT1G67680 AT1G71820 AT1G79590 AT1G79940 AT1G79990 AT1G80680 AT2G06530 AT2G14255 AT2G14720 AT2G16640 AT2G17790 AT2G18710 AT2G20890 AT2G28800 AT2G28900 AT2G33210 AT2G35190 AT2G35795 AT2G36070 AT2G36900 AT2G37678 AT2G41620 AT2G45000 AT2G47900 AT3G05230 AT3G06380 AT3G06720 AT3G07910 AT3G09320 AT3G11530 AT3G11820 AT3G15980 AT3G16480 AT3G20920 AT3G22950 AT3G25120 AT3G26935 AT3G27100 AT3G27530 AT3G49100 AT3G49560 AT3G52190 AT3G54220 AT3G54380 AT3G54826 AT3G54840 AT3G55020 AT3G56930 AT3G59020 AT3G62560 AT4G00026 AT4G00840 AT4G04910 AT4G09550 AT4G09720 AT4G16143 AT4G19003 AT4G19150 AT4G20410 AT4G21560 AT4G27640 AT4G29950 AT4G35860 AT4G40042 AT5G03530 AT5G05680 AT5G08080 AT5G09920 AT5G11690 AT5G17020 AT5G18680 AT5G19820 AT5G22950 AT5G24650 AT5G35160 AT5G37310 AT5G39510 AT5G41060 AT5G41940 AT5G44560 AT5G45750 AT5G46860 AT5G49830 AT5G52210 AT5G53480 AT5G53530 AT5G53570 AT5G54840 AT5G59150 AT5G59840 AT5G61880 AT5G62050 AT5G62810 AT5G64813 AT1G04940 AT2G22125 AT3G30350 AT5G03540 AT5G08120 AT5G66160 AT1G01960 AT1G05960 AT1G06210 AT1G11890 AT1G12360 AT1G13980 AT1G20110 AT1G21380 AT1G25420 AT1G27390 AT1G29260 AT1G31730 AT1G31780 AT1G33040 AT1G48900 AT1G50500 AT1G50670 AT1G55690 AT1G60070 AT1G62040 AT1G71270 AT1G71980 AT1G75760 AT1G79280 AT1G80670 AT2G02040 AT2G04030 AT2G05630 AT2G17980 AT2G21520 AT2G27600 AT2G30060 AT3G03490 AT3G10640 AT3G12400 AT3G15380 AT3G15970 AT3G27080 AT3G48570 AT3G49470 AT3G54300 AT3G58170 AT3G60860 AT4G00355 AT4G01395 AT4G01810 AT4G03320 AT4G11380 AT4G14160 AT4G14455 AT4G19490 AT4G23430 AT4G24550 AT4G24840 AT4G26550 AT4G31490 AT4G32760 AT4G35410 AT4G38490 AT4G38790 AT5G04850 AT5G05000 AT5G11490 AT5G11710 AT5G11980 AT5G22770 AT5G22780 AT5G24170 AT5G25760 AT5G39500 AT5G51430 AT5G56020 AT5G57460 AT5G61210 AT5G61500 AT5G61970 AT5G63640 AT5G63880 AT5G66930 AT1G30690 AT3G51670 AT4G09160 AT1G10430 AT2G19080 AT2G28390 AT5G03150 AT5G24520 AT3G48870 AT1G09070 AT3G63130 AT5G41790"
5.88914268179111e-15,184,858,"Protein transport ","AT1G01910 AT1G08560 AT1G09580 AT1G09630 AT1G10390 AT1G14850 AT1G26690 AT1G28490 AT1G48240 AT1G48635 AT1G52280 AT1G52360 AT1G62020 AT1G65040 AT1G67680 AT1G79590 AT1G79940 AT1G79990 AT1G80680 AT2G06530 AT2G14255 AT2G14720 AT2G16640 AT2G17790 AT2G18710 AT2G20890 AT2G28900 AT2G33210 AT2G35190 AT2G35795 AT2G36070 AT2G36900 AT2G41620 AT2G45000 AT3G05230 AT3G06720 AT3G07910 AT3G09320 AT3G11820 AT3G15980 AT3G16480 AT3G20920 AT3G22950 AT3G25120 AT3G26935 AT3G27100 AT3G27530 AT3G49100 AT3G49560 AT3G52190 AT3G54380 AT3G54826 AT3G54840 AT3G55020 AT3G56930 AT3G59020 AT3G62560 AT4G00026 AT4G00840 AT4G04910 AT4G09720 AT4G16143 AT4G19003 AT4G19150 AT4G20410 AT4G21560 AT4G27640 AT4G29950 AT4G35860 AT4G40042 AT5G03530 AT5G05680 AT5G08080 AT5G09920 AT5G11690 AT5G17020 AT5G19820 AT5G22950 AT5G24650 AT5G39510 AT5G41060 AT5G41940 AT5G44560 AT5G45750 AT5G46860 AT5G52210 AT5G53480 AT5G53530 AT5G53570 AT5G54840 AT5G59150 AT5G59840 AT5G61880 AT5G62810 AT5G64813 AT1G04940 AT2G28800 AT5G08120 AT5G66160 AT1G01960 AT1G06210 AT1G11890 AT1G12360 AT1G13980 AT1G20110 AT1G21380 AT1G25420 AT1G27390 AT1G29260 AT1G29330 AT1G31730 AT1G31780 AT1G33040 AT1G48900 AT1G50500 AT1G50670 AT1G55690 AT1G60070 AT1G62040 AT1G71270 AT1G71980 AT1G79280 AT1G80670 AT2G02040 AT2G04030 AT2G05630 AT2G17980 AT2G21520 AT2G27600 AT2G30060 AT3G03490 AT3G10640 AT3G12400 AT3G15380 AT3G15970 AT3G27080 AT3G48570 AT3G49470 AT3G54300 AT3G58170 AT3G60860 AT4G00355 AT4G01395 AT4G01810 AT4G03320 AT4G11380 AT4G14160 AT4G14455 AT4G19490 AT4G23430 AT4G24550 AT4G24840 AT4G26550 AT4G31490 AT4G32760 AT4G35410 AT4G38490 AT5G03540 AT5G04850 AT5G05000 AT5G11490 AT5G11710 AT5G11980 AT5G22770 AT5G22780 AT5G24170 AT5G25760 AT5G39500 AT5G51430 AT5G56020 AT5G57460 AT5G61210 AT5G61500 AT5G61970 AT5G62050 AT5G63640 AT5G63880 AT5G66930 AT2G19080 AT2G28390 AT3G48870 AT1G09070 AT3G63130 AT5G41790"
5.88914268179111e-15,184,866,"Establishment of protein localization ","AT1G01910 AT1G08560 AT1G09580 AT1G09630 AT1G10390 AT1G14850 AT1G26690 AT1G28490 AT1G48240 AT1G48635 AT1G52280 AT1G52360 AT1G62020 AT1G65040 AT1G67680 AT1G79590 AT1G79940 AT1G79990 AT1G80680 AT2G06530 AT2G14255 AT2G14720 AT2G16640 AT2G17790 AT2G18710 AT2G20890 AT2G28800 AT2G28900 AT2G33210 AT2G35190 AT2G35795 AT2G36070 AT2G36900 AT2G41620 AT2G45000 AT3G05230 AT3G06720 AT3G07910 AT3G09320 AT3G11820 AT3G15980 AT3G16480 AT3G20920 AT3G22950 AT3G25120 AT3G26935 AT3G27100 AT3G27530 AT3G49100 AT3G49560 AT3G52190 AT3G54380 AT3G54826 AT3G54840 AT3G55020 AT3G56930 AT3G59020 AT3G62560 AT4G00026 AT4G00840 AT4G04910 AT4G09720 AT4G16143 AT4G19003 AT4G19150 AT4G20410 AT4G21560 AT4G27640 AT4G29950 AT4G35860 AT4G40042 AT5G03530 AT5G05680 AT5G08080 AT5G09920 AT5G11690 AT5G17020 AT5G19820 AT5G22950 AT5G24650 AT5G39510 AT5G41060 AT5G41940 AT5G44560 AT5G45750 AT5G46860 AT5G52210 AT5G53480 AT5G53530 AT5G53570 AT5G54840 AT5G59150 AT5G59840 AT5G61880 AT5G62050 AT5G62810 AT5G64813 AT1G04940 AT5G08120 AT5G66160 AT1G01960 AT1G06210 AT1G11890 AT1G12360 AT1G13980 AT1G20110 AT1G21380 AT1G25420 AT1G27390 AT1G29260 AT1G29330 AT1G31730 AT1G31780 AT1G33040 AT1G48900 AT1G50500 AT1G50670 AT1G55690 AT1G60070 AT1G62040 AT1G71270 AT1G71980 AT1G79280 AT1G80670 AT2G02040 AT2G04030 AT2G05630 AT2G17980 AT2G21520 AT2G27600 AT2G30060 AT3G03490 AT3G10640 AT3G12400 AT3G15380 AT3G15970 AT3G27080 AT3G48570 AT3G49470 AT3G54300 AT3G58170 AT3G60860 AT4G00355 AT4G01395 AT4G01810 AT4G03320 AT4G11380 AT4G14160 AT4G14455 AT4G19490 AT4G23430 AT4G24550 AT4G24840 AT4G26550 AT4G31490 AT4G32760 AT4G35410 AT4G38490 AT5G03540 AT5G04850 AT5G05000 AT5G11490 AT5G11710 AT5G11980 AT5G22770 AT5G22780 AT5G24170 AT5G25760 AT5G39500 AT5G51430 AT5G56020 AT5G57460 AT5G61210 AT5G61500 AT5G61970 AT5G63640 AT5G63880 AT5G66930 AT2G19080 AT2G28390 AT3G48870 AT1G09070 AT3G63130 AT5G41790"
5.88914268179111e-15,162,727,"Intracellular transport ","AT1G01020 AT1G01910 AT1G08560 AT1G09580 AT1G09630 AT1G10390 AT1G11890 AT1G14850 AT1G22200 AT1G26690 AT1G28490 AT1G29330 AT1G30890 AT1G48240 AT1G48635 AT1G50500 AT1G52280 AT1G52360 AT1G62020 AT1G65040 AT1G67680 AT1G71270 AT1G79590 AT1G79940 AT1G79990 AT1G80680 AT2G06530 AT2G14255 AT2G14720 AT2G16640 AT2G17790 AT2G18710 AT2G20890 AT2G28900 AT2G33210 AT2G35190 AT2G35795 AT2G36070 AT2G36900 AT2G37975 AT2G41620 AT2G45000 AT3G05230 AT3G06720 AT3G06960 AT3G07910 AT3G09320 AT3G11530 AT3G11820 AT3G15980 AT3G16480 AT3G20920 AT3G22950 AT3G25120 AT3G26935 AT3G27100 AT3G27530 AT3G49100 AT3G49560 AT3G52190 AT3G54085 AT3G54380 AT3G54826 AT3G54840 AT3G55020 AT3G56930 AT3G59020 AT3G59500 AT3G62560 AT4G00026 AT4G00840 AT4G01810 AT4G09720 AT4G14160 AT4G16143 AT4G17890 AT4G19003 AT4G19150 AT4G19490 AT4G20410 AT4G21560 AT4G27080 AT4G27640 AT4G29950 AT4G31490 AT4G35860 AT4G40042 AT5G02280 AT5G03530 AT5G05680 AT5G08080 AT5G09920 AT5G11690 AT5G17020 AT5G19820 AT5G22950 AT5G24650 AT5G27540 AT5G39510 AT5G41060 AT5G41940 AT5G44560 AT5G45750 AT5G46750 AT5G46860 AT5G52210 AT5G53480 AT5G53530 AT5G53570 AT5G54840 AT5G59150 AT5G59840 AT5G61880 AT5G62810 AT5G64813 AT1G04940 AT1G43700 AT2G28800 AT4G13350 AT5G47820 AT5G66160 AT1G06210 AT1G21380 AT1G27390 AT1G31730 AT1G48900 AT1G50670 AT1G60070 AT1G79280 AT2G30060 AT2G37678 AT3G15970 AT3G27080 AT3G48570 AT4G11380 AT4G24550 AT4G32760 AT4G35410 AT4G38490 AT5G05000 AT5G11490 AT5G11710 AT5G22770 AT5G22780 AT5G51430 AT5G61970 AT5G63640 AT1G13980 AT1G29260 AT2G04030 AT2G19080 AT2G28390 AT3G20290 AT3G54300 AT4G03320 AT5G25760 AT3G48870 AT4G14455 AT1G08820 AT1G09070 AT3G63130 AT5G41790"
6.02537989639097e-15,344,1963,"Small molecule metabolic process ","AT1G05620 AT1G06290 AT1G06550 AT1G10700 AT1G12050 AT1G12780 AT1G12830 AT1G17745 AT1G18500 AT1G25220 AT1G25350 AT1G29880 AT1G31180 AT1G32380 AT1G33990 AT1G47840 AT1G48850 AT1G48860 AT1G52340 AT1G53280 AT1G55880 AT1G56190 AT1G58080 AT1G60810 AT1G63290 AT1G65520 AT1G68760 AT1G72550 AT1G74960 AT1G75180 AT1G78680 AT1G80050 AT1G80560 AT2G01090 AT2G01220 AT2G01350 AT2G05830 AT2G06050 AT2G16500 AT2G16530 AT2G18750 AT2G19570 AT2G19680 AT2G20860 AT2G21790 AT2G23820 AT2G27450 AT2G34770 AT2G38280 AT2G39020 AT2G40660 AT2G41220 AT2G42790 AT2G43080 AT2G45290 AT2G45300 AT3G01310 AT3G02570 AT3G02630 AT3G02760 AT3G04520 AT3G04600 AT3G05290 AT3G06060 AT3G06580 AT3G06860 AT3G07630 AT3G08510 AT3G10030 AT3G10620 AT3G12670 AT3G12780 AT3G14390 AT3G17940 AT3G20790 AT3G22425 AT3G25900 AT3G26720 AT3G28480 AT3G29200 AT3G30775 AT3G45770 AT3G46940 AT3G47220 AT3G47340 AT3G47800 AT3G53520 AT3G55410 AT3G57560 AT3G59480 AT3G59890 AT3G59980 AT4G00570 AT4G00620 AT4G02610 AT4G04955 AT4G10320 AT4G13360 AT4G14430 AT4G24830 AT4G25840 AT4G26210 AT4G26300 AT4G29010 AT4G29210 AT4G32520 AT4G33670 AT4G33910 AT4G34030 AT4G34710 AT4G35220 AT4G39280 AT4G39800 AT5G01410 AT5G03860 AT5G06340 AT5G09300 AT5G09600 AT5G10240 AT5G13280 AT5G13980 AT5G14060 AT5G16290 AT5G18900 AT5G20990 AT5G22630 AT5G23250 AT5G24760 AT5G25900 AT5G26710 AT5G26780 AT5G26830 AT5G27520 AT5G37850 AT5G38530 AT5G42250 AT5G43850 AT5G46180 AT5G46420 AT5G48545 AT5G49650 AT5G51880 AT5G53850 AT5G54080 AT5G55120 AT5G56350 AT5G57580 AT5G58730 AT5G59530 AT5G60540 AT5G62530 AT5G63680 AT5G63890 AT5G63910 AT5G64300 AT5G65110 ATCG00470 ATMG01360 AT1G03090 AT1G28960 AT1G48420 AT1G53000 AT1G78570 AT1G79440 AT1G79500 AT1G80950 AT2G22330 AT2G36460 AT2G45670 AT3G16400 AT3G16410 AT3G16910 AT3G27190 AT4G05160 AT4G17050 AT4G39950 AT5G07010 AT5G08340 AT5G13110 AT5G36160 AT5G40760 AT5G40870 AT5G43600 AT5G48180 AT5G56630 AT1G02880 AT1G06130 AT1G08510 AT1G14810 AT1G20950 AT1G23310 AT1G27320 AT1G31020 AT1G34430 AT1G36160 AT1G49820 AT1G50320 AT1G51630 AT1G55810 AT1G62330 AT1G62430 AT1G62640 AT1G71220 AT1G72040 AT1G74210 AT1G74260 AT1G76150 AT1G76550 AT1G76760 AT1G77670 AT1G80600 AT2G01830 AT2G03440 AT2G03690 AT2G04240 AT2G16280 AT2G17130 AT2G17265 AT2G17640 AT2G19450 AT2G19800 AT2G19940 AT2G22230 AT2G22480 AT2G26230 AT2G29560 AT2G33840 AT2G35010 AT2G35040 AT2G38040 AT2G38860 AT2G39800 AT2G40000 AT2G43360 AT2G45440 AT3G01090 AT3G01820 AT3G02040 AT3G02720 AT3G06310 AT3G08710 AT3G09810 AT3G14440 AT3G15290 AT3G18030 AT3G21070 AT3G25860 AT3G26370 AT3G51520 AT3G52200 AT3G53180 AT3G53260 AT3G60880 AT3G63410 AT4G00895 AT4G05530 AT4G08810 AT4G13050 AT4G15560 AT4G16210 AT4G22300 AT4G22305 AT4G23590 AT4G26690 AT4G26910 AT4G29120 AT4G30580 AT4G32260 AT4G33510 AT4G33680 AT4G35260 AT5G05980 AT5G07370 AT5G10330 AT5G10480 AT5G10810 AT5G12200 AT5G18200 AT5G19150 AT5G19550 AT5G23050 AT5G27600 AT5G28840 AT5G38200 AT5G40650 AT5G41080 AT5G47630 AT5G47840 AT5G50370 AT5G56080 AT5G56680 AT5G59770 AT5G63310 AT5G65780 AT5G66120 ATCG00480 ATCG01010 ATMG00513 AT1G07640 AT1G04770 AT1G67280 AT3G25540 AT3G28455 AT1G03110 AT1G08640 AT1G10430 AT1G12160 AT1G61730 AT1G67080 AT1G67140 AT1G74910 AT1G76880 AT2G30590 AT2G34630 AT2G41010 AT3G14110 AT3G15690 AT3G18140 AT3G19260 AT3G19290 AT3G28910 AT3G52430 AT3G53340 AT3G54320 AT3G56580 AT3G62030 AT4G01120 AT4G01900 AT4G03560 AT4G20380 AT4G34890 AT4G37260 AT5G12860 AT5G13330 AT5G18860 AT5G25760 AT5G47680 AT5G58560 AT5G60410 AT5G61780 AT5G64290 AT5G65640 AT1G22640 AT3G16950"
2.83906048454934e-14,204,1013,"Cellular localization ","AT1G01020 AT1G01910 AT1G03140 AT1G03360 AT1G08350 AT1G08560 AT1G09580 AT1G09630 AT1G10390 AT1G11890 AT1G14850 AT1G22200 AT1G26690 AT1G28490 AT1G29330 AT1G30890 AT1G47270 AT1G48240 AT1G48635 AT1G50500 AT1G52280 AT1G52360 AT1G62020 AT1G63110 AT1G65040 AT1G67680 AT1G71270 AT1G71820 AT1G79590 AT1G79940 AT1G79990 AT1G80680 AT2G06530 AT2G14255 AT2G14720 AT2G16640 AT2G17790 AT2G18710 AT2G20890 AT2G28800 AT2G28900 AT2G33210 AT2G35190 AT2G35795 AT2G36070 AT2G36900 AT2G37678 AT2G37975 AT2G41620 AT2G45000 AT2G47900 AT3G05230 AT3G06380 AT3G06720 AT3G06960 AT3G07910 AT3G08510 AT3G09320 AT3G11530 AT3G11820 AT3G15980 AT3G16480 AT3G20920 AT3G22950 AT3G25120 AT3G26935 AT3G27100 AT3G27530 AT3G29130 AT3G47220 AT3G49100 AT3G49560 AT3G51720 AT3G52190 AT3G54085 AT3G54220 AT3G54380 AT3G54826 AT3G54840 AT3G55020 AT3G56090 AT3G56930 AT3G59020 AT3G59500 AT3G62560 AT4G00026 AT4G00840 AT4G01810 AT4G04910 AT4G09550 AT4G09720 AT4G14160 AT4G16143 AT4G17890 AT4G19003 AT4G19150 AT4G19490 AT4G20410 AT4G21560 AT4G27080 AT4G27640 AT4G27870 AT4G29950 AT4G31490 AT4G35860 AT4G40042 AT5G02280 AT5G03530 AT5G05680 AT5G08080 AT5G09920 AT5G11690 AT5G17020 AT5G18680 AT5G19820 AT5G22950 AT5G24650 AT5G27540 AT5G35160 AT5G37310 AT5G39510 AT5G41060 AT5G41940 AT5G44560 AT5G45750 AT5G46750 AT5G46860 AT5G49830 AT5G52210 AT5G53480 AT5G53530 AT5G53570 AT5G54840 AT5G59150 AT5G59840 AT5G61880 AT5G62050 AT5G62810 AT5G64813 AT1G04940 AT1G43700 AT2G22125 AT4G13350 AT5G46180 AT5G47820 AT5G66160 AT1G05960 AT1G06210 AT1G12360 AT1G21380 AT1G27390 AT1G31730 AT1G48900 AT1G50670 AT1G60070 AT1G75760 AT1G79280 AT2G17980 AT2G30060 AT3G15970 AT3G27080 AT3G48570 AT3G54860 AT4G11380 AT4G24550 AT4G32760 AT4G35410 AT4G38490 AT4G38790 AT5G05000 AT5G11490 AT5G11710 AT5G12370 AT5G22770 AT5G22780 AT5G51430 AT5G61970 AT5G63640 AT1G03060 AT1G10430 AT1G13980 AT1G29260 AT1G34350 AT2G04030 AT2G19080 AT2G22330 AT2G28390 AT3G07160 AT3G20290 AT3G54300 AT3G60860 AT4G03320 AT4G30996 AT4G39950 AT5G03150 AT5G20490 AT5G25760 AT5G43900 AT3G48870 AT4G14455 AT1G08820 AT1G09070 AT3G63130 AT5G41790"
3.83706942637367e-14,122,501,"Vesicle-mediated transport ","AT1G01960 AT1G04440 AT1G05360 AT1G08560 AT1G09580 AT1G11890 AT1G20110 AT1G22200 AT1G26690 AT1G28490 AT1G29330 AT1G30890 AT1G31780 AT1G48240 AT1G50500 AT1G52360 AT1G62020 AT1G71270 AT1G71820 AT1G72700 AT1G79590 AT1G79990 AT2G01600 AT2G06530 AT2G14720 AT2G17790 AT2G35190 AT2G36900 AT2G37975 AT2G45990 AT3G03940 AT3G11530 AT3G11820 AT3G13670 AT3G15980 AT3G22950 AT3G27530 AT3G52190 AT3G54085 AT3G54300 AT3G59500 AT3G60860 AT3G62560 AT4G01810 AT4G04910 AT4G12780 AT4G14160 AT4G14950 AT4G17890 AT4G19003 AT4G19490 AT4G21560 AT4G24840 AT4G26100 AT4G27080 AT4G28540 AT4G28860 AT4G31490 AT4G32285 AT5G02280 AT5G08080 AT5G11980 AT5G12370 AT5G22950 AT5G39510 AT5G44560 AT5G46750 AT5G46860 AT5G49830 AT5G51430 AT5G52210 AT5G53530 AT5G59840 AT1G04260 AT1G08770 AT1G55190 AT2G38360 AT2G40380 AT3G13710 AT3G13720 AT3G56110 AT5G02040 AT5G07110 AT5G41950 AT1G05785 AT1G12360 AT1G13980 AT1G31730 AT1G60070 AT2G17980 AT2G37550 AT3G12180 AT3G15380 AT3G19960 AT3G20290 AT3G54840 AT3G54860 AT3G58170 AT3G58600 AT4G01395 AT4G11380 AT4G14455 AT4G20410 AT4G24550 AT4G26550 AT4G35410 AT5G03540 AT5G11490 AT5G22770 AT5G22780 AT5G24170 AT5G27490 AT5G39500 AT5G54280 AT5G56020 AT2G27600 AT2G28390 AT4G16340 AT5G13300 AT5G57460 AT5G61210 AT5G66030"
7.04758276616868e-14,167,783,"Establishment of localization in cell ","AT1G01020 AT1G01910 AT1G08560 AT1G09580 AT1G09630 AT1G10390 AT1G11890 AT1G14850 AT1G22200 AT1G26690 AT1G28490 AT1G29330 AT1G30890 AT1G48240 AT1G48635 AT1G50500 AT1G52280 AT1G52360 AT1G62020 AT1G65040 AT1G67680 AT1G71270 AT1G79590 AT1G79940 AT1G79990 AT1G80680 AT2G06530 AT2G14255 AT2G14720 AT2G16640 AT2G17790 AT2G18710 AT2G20890 AT2G28900 AT2G33210 AT2G35190 AT2G35795 AT2G36070 AT2G36900 AT2G37975 AT2G41620 AT2G45000 AT3G05230 AT3G06720 AT3G06960 AT3G07910 AT3G08510 AT3G09320 AT3G11530 AT3G11820 AT3G15980 AT3G16480 AT3G20920 AT3G22950 AT3G25120 AT3G26935 AT3G27100 AT3G27530 AT3G47220 AT3G49100 AT3G49560 AT3G51720 AT3G52190 AT3G54085 AT3G54380 AT3G54826 AT3G54840 AT3G55020 AT3G56930 AT3G59020 AT3G59500 AT3G62560 AT4G00026 AT4G00840 AT4G01810 AT4G09720 AT4G14160 AT4G16143 AT4G17890 AT4G19003 AT4G19150 AT4G19490 AT4G20410 AT4G21560 AT4G27080 AT4G27640 AT4G29950 AT4G31490 AT4G35860 AT4G40042 AT5G02280 AT5G03530 AT5G05680 AT5G08080 AT5G09920 AT5G11690 AT5G17020 AT5G19820 AT5G22950 AT5G24650 AT5G27540 AT5G39510 AT5G41060 AT5G41940 AT5G44560 AT5G45750 AT5G46750 AT5G46860 AT5G52210 AT5G53480 AT5G53530 AT5G53570 AT5G54840 AT5G59150 AT5G59840 AT5G61880 AT5G62050 AT5G62810 AT5G64813 AT1G04940 AT1G43700 AT2G28800 AT4G13350 AT5G47820 AT5G66160 AT1G06210 AT1G21380 AT1G27390 AT1G31730 AT1G48900 AT1G50670 AT1G60070 AT1G79280 AT2G30060 AT2G37678 AT3G15970 AT3G27080 AT3G48570 AT4G11380 AT4G24550 AT4G32760 AT4G35410 AT4G38490 AT5G05000 AT5G11490 AT5G11710 AT5G22770 AT5G22780 AT5G51430 AT5G61970 AT5G63640 AT1G10430 AT1G13980 AT1G29260 AT2G04030 AT2G19080 AT2G28390 AT3G20290 AT3G54300 AT4G03320 AT5G25760 AT3G48870 AT4G14455 AT1G08820 AT1G09070 AT3G63130 AT5G41790"
1.50576162468445e-13,219,1133,"Carboxylic acid metabolic process ","AT1G06290 AT1G06550 AT1G12050 AT1G17745 AT1G18500 AT1G25220 AT1G25350 AT1G29880 AT1G31180 AT1G33990 AT1G47840 AT1G48850 AT1G48860 AT1G52340 AT1G53280 AT1G55880 AT1G56190 AT1G58080 AT1G60810 AT1G65520 AT1G72550 AT1G74960 AT1G75180 AT1G78680 AT1G80560 AT2G01350 AT2G05830 AT2G06050 AT2G16500 AT2G18750 AT2G20860 AT2G27450 AT2G34770 AT2G39020 AT2G40660 AT2G41220 AT2G42790 AT2G43080 AT2G45300 AT3G02630 AT3G02760 AT3G04520 AT3G04600 AT3G05290 AT3G06860 AT3G07630 AT3G12780 AT3G14390 AT3G22425 AT3G25900 AT3G28480 AT3G29200 AT3G30775 AT3G45770 AT3G47340 AT3G55410 AT3G57560 AT3G59890 AT3G59980 AT4G00570 AT4G00620 AT4G02610 AT4G10320 AT4G13360 AT4G14430 AT4G24830 AT4G26300 AT4G29010 AT4G29210 AT4G32520 AT4G33670 AT4G33910 AT4G34030 AT4G34710 AT4G35220 AT4G39280 AT5G01410 AT5G03860 AT5G09300 AT5G10240 AT5G13280 AT5G14060 AT5G16290 AT5G18900 AT5G22630 AT5G23250 AT5G25900 AT5G26710 AT5G26780 AT5G26830 AT5G27520 AT5G38530 AT5G43850 AT5G46180 AT5G51880 AT5G53850 AT5G54080 AT5G56350 AT5G57580 AT5G62530 AT5G63680 AT5G63890 AT5G63910 AT5G65110 AT1G03090 AT1G48420 AT1G79440 AT1G80950 AT2G22330 AT2G36460 AT2G45670 AT3G16910 AT4G05160 AT4G39950 AT5G07010 AT5G36160 AT5G56630 AT1G06130 AT1G08510 AT1G14810 AT1G20950 AT1G23310 AT1G34430 AT1G36160 AT1G49820 AT1G62640 AT1G74260 AT1G76150 AT1G76550 AT1G77670 AT1G80600 AT2G03440 AT2G04240 AT2G16280 AT2G17130 AT2G17265 AT2G17640 AT2G19800 AT2G19940 AT2G22230 AT2G22480 AT2G29560 AT2G33840 AT2G38040 AT2G38860 AT2G39800 AT2G40000 AT2G43360 AT2G45440 AT3G01090 AT3G02720 AT3G09810 AT3G12670 AT3G14440 AT3G15290 AT3G25860 AT3G52200 AT3G53180 AT3G53260 AT3G60880 AT4G05530 AT4G13050 AT4G16210 AT4G22300 AT4G22305 AT4G23590 AT4G26910 AT4G29120 AT4G33510 AT4G33680 AT4G35260 AT5G05980 AT5G09600 AT5G10330 AT5G10480 AT5G12200 AT5G19550 AT5G23050 AT5G27600 AT5G28840 AT5G38200 AT5G40650 AT5G47630 AT5G55120 AT5G56080 AT5G56680 AT5G59770 AT5G60540 AT5G65780 AT5G66120 AT1G67280 AT3G25540 AT3G28455 AT1G08640 AT1G10430 AT1G67080 AT1G67140 AT1G74910 AT2G41010 AT3G14110 AT3G15690 AT3G19260 AT3G28910 AT3G52430 AT3G54320 AT3G56580 AT3G62030 AT4G01900 AT4G03560 AT4G20380 AT5G12860 AT5G25760 AT5G60410 AT5G61780 AT5G64290 AT5G65640 AT1G22640 AT3G16950 AT4G15560"
