"","phyD_FLT_c1.which.mclass....1...1."
"134","AT1G08040"
"135","AT1G08125"
"136","AT1G08190"
"137","AT1G08220"
"138","AT1G08260"
"139","AT1G08390"
"140","AT1G08410"
"141","AT1G08420"
"142","AT1G08490"
"143","AT1G08500"
"144","AT1G08530"
"145","AT1G08550"
"146","AT1G08590"
"147","AT1G08592"
"148","AT1G08600"
"149","AT1G08657"
"150","AT1G08680"
"151","AT1G08710"
"152","AT1G08750"
"153","AT1G08760"
"154","AT1G08845"
"155","AT1G08920"
"156","AT1G08940"
"157","AT1G09010"
"158","AT1G09020"
"159","AT1G09100"
"160","AT1G09230"
"161","AT1G09290"
"162","AT1G09300"
"163","AT1G09320"
"164","AT1G09490"
"165","AT1G09700"
"166","AT1G09730"
"167","AT1G09795"
"168","AT1G09830"
"169","AT1G09850"
"170","AT1G09910"
"171","AT1G09927"
"172","AT1G09980"
"173","AT1G09995"
"174","AT1G10020"
"175","AT1G10130"
"176","AT1G10150"
"177","AT1G10155"
"178","AT1G10170"
"179","AT1G10180"
"180","AT1G10210"
"181","AT1G10310"
"182","AT1G10380"
"183","AT1G10460"
"184","AT1G10480"
"185","AT1G10490"
"186","AT1G10570"
"187","AT1G10660"
"188","AT1G10720"
"189","AT1G10740"
"190","AT1G10750"
"191","AT1G10820"
"192","AT1G10850"
"193","AT1G10870"
"194","AT1G10900"
"195","AT1G10910"
"196","AT1G11020"
"197","AT1G11130"
"198","AT1G11175"
"199","AT1G11380"
"200","AT1G11390"
"201","AT1G11630"
"202","AT1G11660"
"203","AT1G11720"
"204","AT1G11740"
"205","AT1G11760"
"206","AT1G11780"
"207","AT1G11790"
"208","AT1G11820"
"209","AT1G11905"
"210","AT1G12020"
"211","AT1G12200"
"212","AT1G12350"
"213","AT1G12400"
"214","AT1G12450"
"215","AT1G12470"
"216","AT1G12500"
"217","AT1G12530"
"218","AT1G12680"
"219","AT1G12845"
"220","AT1G12880"
"221","AT1G12930"
"222","AT1G12990"
"223","AT1G13000"
"224","AT1G13020"
"225","AT1G13030"
"226","AT1G13120"
"227","AT1G13160"
"228","AT1G13170"
"229","AT1G13190"
"230","AT1G13195"
"231","AT1G13210"
"232","AT1G13350"
"233","AT1G13390"
"234","AT1G13420"
"235","AT1G13460"
"236","AT1G13530"
"237","AT1G13580"
"238","AT1G13750"
"239","AT1G13770"
"240","AT1G13860"
"241","AT1G13880"
"242","AT1G13900"
"243","AT1G13960"
"244","AT1G14020"
"245","AT1G14140"
"246","AT1G14200"
"247","AT1G14220"
"248","AT1G14240"
"249","AT1G14340"
"250","AT1G14350"
"251","AT1G14360"
"252","AT1G14370"
"253","AT1G14410"
"254","AT1G14560"
"255","AT1G14820"
"256","AT1G14910"
"257","AT1G15000"
"258","AT1G15002"
"259","AT1G15030"
"260","AT1G15060"
"261","AT1G15130"
"262","AT1G15140"
"263","AT1G15170"
"264","AT1G15215"
"265","AT1G15220"
"266","AT1G15240"
"267","AT1G15405"
"268","AT1G15430"
"269","AT1G15440"
"270","AT1G15470"
"271","AT1G15550"
"272","AT1G15660"
"273","AT1G15710"
"274","AT1G15760"
"275","AT1G15780"
"276","AT1G15790"
"277","AT1G15800"
"278","AT1G15940"
"279","AT1G15970"
"280","AT1G16020"
"281","AT1G16270"
"282","AT1G16280"
"283","AT1G16300"
"284","AT1G16320"
"285","AT1G16340"
"286","AT1G16430"
"287","AT1G16520"
"288","AT1G16570"
"289","AT1G16680"
"290","AT1G16800"
"291","AT1G16900"
"292","AT1G16970"
"293","AT1G17110"
"294","AT1G17120"
"295","AT1G17130"
"296","AT1G17145"
"297","AT1G17160"
"298","AT1G17330"
"299","AT1G17340"
"300","AT1G17350"
"301","AT1G17410"
"302","AT1G17440"
"303","AT1G17490"
"304","AT1G17500"
"305","AT1G17550"
"306","AT1G17560"
"307","AT1G17580"
"308","AT1G17680"
"309","AT1G17690"
"310","AT1G17730"
"311","AT1G17760"
"312","AT1G17780"
"313","AT1G17850"
"314","AT1G17930"
"315","AT1G17970"
"316","AT1G17980"
"317","AT1G18040"
"318","AT1G18100"
"319","AT1G18160"
"320","AT1G18260"
"321","AT1G18290"
"322","AT1G18330"
"323","AT1G18340"
"324","AT1G18490"
"325","AT1G18580"
"326","AT1G18600"
"327","AT1G18630"
"328","AT1G18660"
"329","AT1G18680"
"330","AT1G18740"
"331","AT1G18745"
"332","AT1G18850"
"333","AT1G18900"
"334","AT1G18910"
"335","AT1G18950"
"336","AT1G19080"
"337","AT1G19110"
"338","AT1G19140"
"339","AT1G19170"
"340","AT1G19220"
"341","AT1G19240"
"342","AT1G19300"
"343","AT1G19370"
"344","AT1G19430"
"345","AT1G19440"
"346","AT1G19485"
"347","AT1G19520"
"348","AT1G19570"
"349","AT1G19710"
"350","AT1G19730"
"351","AT1G19740"
"352","AT1G19800"
"353","AT1G19860"
"354","AT1G19970"
"355","AT1G19990"
"356","AT1G20140"
"357","AT1G20370"
"358","AT1G20410"
"359","AT1G20490"
"360","AT1G20560"
"361","AT1G20610"
"362","AT1G20670"
"363","AT1G20760"
"364","AT1G20880"
"365","AT1G20890"
"366","AT1G20910"
"367","AT1G20930"
"368","AT1G21070"
"369","AT1G21160"
"370","AT1G21200"
"371","AT1G21270"
"372","AT1G21370"
"373","AT1G21440"
"374","AT1G21480"
"375","AT1G21580"
"376","AT1G21600"
"377","AT1G21610"
"378","AT1G21660"
"379","AT1G21700"
"380","AT1G21730"
"381","AT1G21830"
"382","AT1G21840"
"383","AT1G21980"
"384","AT1G22020"
"385","AT1G22040"
"386","AT1G22050"
"387","AT1G22060"
"388","AT1G22070"
"389","AT1G22170"
"390","AT1G22230"
"391","AT1G22330"
"392","AT1G22470"
"393","AT1G22510"
"394","AT1G22610"
"395","AT1G22740"
"396","AT1G22770"
"397","AT1G22800"
"398","AT1G22850"
"399","AT1G22882"
"400","AT1G22940"
"401","AT1G23000"
"402","AT1G23050"
"403","AT1G23052"
"404","AT1G23100"
"405","AT1G23160"
"406","AT1G23205"
"407","AT1G23220"
"408","AT1G23330"
"409","AT1G23380"
"410","AT1G23480"
"411","AT1G23760"
"412","AT1G23850"
"413","AT1G23890"
"414","AT1G23900"
"415","AT1G23950"
"416","AT1G24040"
"417","AT1G24100"
"418","AT1G24120"
"419","AT1G24160"
"420","AT1G24190"
"421","AT1G24310"
"422","AT1G24320"
"423","AT1G24340"
"424","AT1G24440"
"425","AT1G24560"
"426","AT1G24610"
"427","AT1G24625"
"428","AT1G24706"
"429","AT1G24793"
"430","AT1G25150"
"431","AT1G25320"
"432","AT1G25510"
"433","AT1G25520"
"434","AT1G25560"
"435","AT1G25570"
"436","AT1G25580"
"437","AT1G26100"
"438","AT1G26120"
"439","AT1G26170"
"440","AT1G26180"
"441","AT1G26260"
"442","AT1G26450"
"443","AT1G26650"
"444","AT1G26660"
"445","AT1G26700"
"446","AT1G26730"
"447","AT1G26800"
"448","AT1G26830"
"449","AT1G26840"
"450","AT1G26910"
"451","AT1G26940"
"452","AT1G26960"
"453","AT1G27050"
"454","AT1G27100"
"455","AT1G27190"
"456","AT1G27385"
"457","AT1G27440"
"458","AT1G27470"
"459","AT1G27510"
"460","AT1G27520"
"461","AT1G27595"
"462","AT1G27600"
"463","AT1G27630"
"464","AT1G27660"
"465","AT1G27670"
"466","AT1G27695"
"467","AT1G27700"
"468","AT1G27750"
"469","AT1G27760"
"470","AT1G27840"
"471","AT1G27850"
"472","AT1G27900"
"473","AT1G27921"
"474","AT1G27930"
"475","AT1G27960"
"476","AT1G27980"
"477","AT1G28070"
"478","AT1G28090"
"479","AT1G28140"
"480","AT1G28240"
"481","AT1G28320"
"482","AT1G28340"
"483","AT1G28350"
"484","AT1G28410"
"485","AT1G28440"
"486","AT1G28520"
"487","AT1G28540"
"488","AT1G28715"
"489","AT1G28815"
"490","AT1G29060"
"491","AT1G29120"
"492","AT1G29160"
"493","AT1G29220"
"494","AT1G29340"
"495","AT1G29355"
"496","AT1G29390"
"497","AT1G29465"
"498","AT1G29535"
"499","AT1G29760"
"500","AT1G29810"
"501","AT1G29820"
"502","AT1G29890"
"503","AT1G30000"
"504","AT1G30070"
"505","AT1G30090"
"506","AT1G30200"
"507","AT1G30300"
"508","AT1G30320"
"509","AT1G30330"
"510","AT1G30450"
"511","AT1G30460"
"512","AT1G30470"
"513","AT1G30480"
"514","AT1G30490"
"515","AT1G30600"
"516","AT1G30620"
"517","AT1G30730"
"518","AT1G30810"
"519","AT1G30825"
"520","AT1G30840"
"521","AT1G30910"
"522","AT1G31050"
"523","AT1G31120"
"524","AT1G31150"
"525","AT1G31170"
"526","AT1G31220"
"527","AT1G31230"
"528","AT1G31500"
"529","AT1G31870"
"530","AT1G31930"
"531","AT1G31940"
"532","AT1G32070"
"533","AT1G32090"
"534","AT1G32240"
"535","AT1G32260"
"536","AT1G32310"
"537","AT1G32360"
"538","AT1G32410"
"539","AT1G32440"
"540","AT1G32500"
"541","AT1G32730"
"542","AT1G32810"
"543","AT1G32860"
"544","AT1G32930"
"545","AT1G32990"
"546","AT1G33060"
"547","AT1G33102"
"548","AT1G33270"
"549","AT1G33290"
"550","AT1G33330"
"551","AT1G33360"
"552","AT1G33400"
"553","AT1G33410"
"554","AT1G33415"
"555","AT1G33490"
"556","AT1G33700"
"557","AT1G33780"
"558","AT1G33970"
"559","AT1G34000"
"560","AT1G34065"
"561","AT1G34130"
"562","AT1G34150"
"563","AT1G34200"
"564","AT1G34220"
"565","AT1G34300"
"566","AT1G34360"
"567","AT1G34470"
"568","AT1G34550"
"569","AT1G34670"
"570","AT1G34770"
"571","AT1G34780"
"572","AT1G35190"
"573","AT1G35220"
"574","AT1G35260"
"575","AT1G35430"
"576","AT1G35470"
"577","AT1G35510"
"578","AT1G36070"
"579","AT1G36370"
"580","AT1G36380"
"581","AT1G36390"
"582","AT1G36940"
"583","AT1G36990"
"584","AT1G42430"
"585","AT1G43160"
"586","AT1G43560"
"587","AT1G43690"
"588","AT1G43850"
"589","AT1G43900"
"590","AT1G44000"
"591","AT1G44100"
"592","AT1G44750"
"593","AT1G44780"
"594","AT1G44820"
"595","AT1G44900"
"596","AT1G44910"
"597","AT1G44960"
"598","AT1G44970"
"599","AT1G45160"
"600","AT1G45170"
"601","AT1G45207"
"602","AT1G45332"
"603","AT1G46768"
"604","AT1G47210"
"605","AT1G47230"
"606","AT1G47240"
"607","AT1G47310"
"608","AT1G47380"
"609","AT1G47410"
"610","AT1G47480"
"611","AT1G47510"
"612","AT1G47550"
"613","AT1G47710"
"614","AT1G47720"
"615","AT1G47750"
"616","AT1G47820"
"617","AT1G47900"
"618","AT1G48090"
"619","AT1G48110"
"620","AT1G48175"
"621","AT1G48270"
"622","AT1G48315"
"623","AT1G48320"
"624","AT1G48380"
"625","AT1G48430"
"626","AT1G48490"
"627","AT1G48510"
"628","AT1G48550"
"629","AT1G48570"
"630","AT1G48605"
"631","AT1G48970"
"632","AT1G49040"
"633","AT1G49110"
"634","AT1G49170"
"635","AT1G49200"
"636","AT1G49245"
"637","AT1G49340"
"638","AT1G49350"
"639","AT1G49360"
"640","AT1G49475"
"641","AT1G49580"
"642","AT1G49670"
"643","AT1G49710"
"644","AT1G49780"
"645","AT1G50020"
"646","AT1G50030"
"647","AT1G50055"
"648","AT1G50110"
"649","AT1G50120"
"650","AT1G50140"
"651","AT1G50170"
"652","AT1G50300"
"653","AT1G50410"
"654","AT1G50440"
"655","AT1G50510"
"656","AT1G50560"
"657","AT1G50575"
"658","AT1G50620"
"659","AT1G50630"
"660","AT1G50730"
"661","AT1G50940"
"662","AT1G51130"
"663","AT1G51140"
"664","AT1G51170"
"665","AT1G51190"
"666","AT1G51390"
"667","AT1G51430"
"668","AT1G51540"
"669","AT1G51560"
"670","AT1G51590"
"671","AT1G51600"
"672","AT1G51640"
"673","AT1G51645"
"674","AT1G51660"
"675","AT1G51720"
"676","AT1G51740"
"677","AT1G51745"
"678","AT1G51940"
"679","AT1G51950"
"680","AT1G52140"
"681","AT1G52245"
"682","AT1G52310"
"683","AT1G52343"
"684","AT1G52347"
"685","AT1G52370"
"686","AT1G52500"
"687","AT1G52540"
"688","AT1G52780"
"689","AT1G52825"
"690","AT1G53030"
"691","AT1G53040"
"692","AT1G53050"
"693","AT1G53070"
"694","AT1G53120"
"695","AT1G53165"
"696","AT1G53170"
"697","AT1G53190"
"698","AT1G53290"
"699","AT1G53300"
"700","AT1G53460"
"701","AT1G53470"
"702","AT1G53500"
"703","AT1G53510"
"704","AT1G53520"
"705","AT1G53530"
"706","AT1G53570"
"707","AT1G53590"
"708","AT1G53645"
"709","AT1G53710"
"710","AT1G53720"
"711","AT1G53730"
"712","AT1G53770"
"713","AT1G53860"
"714","AT1G53880"
"715","AT1G54060"
"716","AT1G54090"
"717","AT1G54115"
"718","AT1G54130"
"719","AT1G54140"
"720","AT1G54150"
"721","AT1G54180"
"722","AT1G54210"
"723","AT1G54260"
"724","AT1G54310"
"725","AT1G54340"
"726","AT1G54380"
"727","AT1G54385"
"728","AT1G54440"
"729","AT1G54490"
"730","AT1G54510"
"731","AT1G54520"
"732","AT1G54710"
"733","AT1G54730"
"734","AT1G54920"
"735","AT1G55000"
"736","AT1G55080"
"737","AT1G55090"
"738","AT1G55120"
"739","AT1G55130"
"740","AT1G55140"
"741","AT1G55150"
"742","AT1G55152"
"743","AT1G55270"
"744","AT1G55325"
"745","AT1G55460"
"746","AT1G55490"
"747","AT1G55510"
"748","AT1G55535"
"749","AT1G55620"
"750","AT1G55675"
"751","AT1G55750"
"752","AT1G55820"
"753","AT1G55830"
"754","AT1G55860"
"755","AT1G55900"
"756","AT1G55960"
"757","AT1G56000"
"758","AT1G56020"
"759","AT1G56080"
"760","AT1G56140"
"761","AT1G56145"
"762","AT1G56180"
"763","AT1G56230"
"764","AT1G56423"
"765","AT1G56430"
"766","AT1G56440"
"767","AT1G56570"
"768","AT1G56580"
"769","AT1G56590"
"770","AT1G56610"
"771","AT1G56612"
"772","AT1G56720"
"773","AT1G57610"
"774","AT1G57820"
"775","AT1G57870"
"776","AT1G58025"
"777","AT1G58060"
"778","AT1G58070"
"779","AT1G58190"
"780","AT1G58230"
"781","AT1G58250"
"782","AT1G58280"
"783","AT1G58350"
"784","AT1G58360"
"785","AT1G58440"
"786","AT1G58470"
"787","AT1G59520"
"788","AT1G59590"
"789","AT1G59600"
"790","AT1G59650"
"791","AT1G59710"
"792","AT1G59750"
"793","AT1G59820"
"794","AT1G59890"
"795","AT1G60080"
"796","AT1G60220"
"797","AT1G60420"
"798","AT1G60440"
"799","AT1G60490"
"800","AT1G60545"
"801","AT1G60610"
"802","AT1G60650"
"803","AT1G60750"
"804","AT1G60800"
"805","AT1G60850"
"806","AT1G60860"
"807","AT1G60950"
"808","AT1G60995"
"809","AT1G61010"
"810","AT1G61040"
"811","AT1G61140"
"812","AT1G61240"
"813","AT1G61580"
"814","AT1G61660"
"815","AT1G61670"
"816","AT1G61795"
"817","AT1G61820"
"818","AT1G61850"
"819","AT1G61900"
"820","AT1G61980"
"821","AT1G61990"
"822","AT1G62045"
"823","AT1G62305"
"824","AT1G62440"
"825","AT1G62520"
"826","AT1G62570"
"827","AT1G62600"
"828","AT1G62730"
"829","AT1G62740"
"830","AT1G62770"
"831","AT1G62800"
"832","AT1G62850"
"833","AT1G62880"
"834","AT1G62970"
"835","AT1G63010"
"836","AT1G63090"
"837","AT1G63100"
"838","AT1G63160"
"839","AT1G63170"
"840","AT1G63260"
"841","AT1G63270"
"842","AT1G63300"
"843","AT1G63310"
"844","AT1G63430"
"845","AT1G63440"
"846","AT1G63490"
"847","AT1G63500"
"848","AT1G63720"
"849","AT1G63850"
"850","AT1G63900"
"851","AT1G63970"
"852","AT1G63990"
"853","AT1G64050"
"854","AT1G64080"
"855","AT1G64140"
"856","AT1G64185"
"857","AT1G64330"
"858","AT1G64350"
"859","AT1G64390"
"860","AT1G64440"
"861","AT1G64450"
"862","AT1G64460"
"863","AT1G64530"
"864","AT1G64600"
"865","AT1G64740"
"866","AT1G64840"
"867","AT1G64900"
"868","AT1G64970"
"869","AT1G65000"
"870","AT1G65020"
"871","AT1G65032"
"872","AT1G65410"
"873","AT1G65430"
"874","AT1G65470"
"875","AT1G65540"
"876","AT1G65580"
"877","AT1G65590"
"878","AT1G65650"
"879","AT1G65730"
"880","AT1G66250"
"881","AT1G66340"
"882","AT1G66430"
"883","AT1G66470"
"884","AT1G66500"
"885","AT1G66530"
"886","AT1G66620"
"887","AT1G66670"
"888","AT1G66740"
"889","AT1G66750"
"890","AT1G66890"
"891","AT1G66900"
"892","AT1G67120"
"893","AT1G67300"
"894","AT1G67320"
"895","AT1G67340"
"896","AT1G67365"
"897","AT1G67550"
"898","AT1G67580"
"899","AT1G67630"
"900","AT1G67700"
"901","AT1G67840"
"902","AT1G67880"
"903","AT1G67930"
"904","AT1G67950"
"905","AT1G68020"
"906","AT1G68260"
"907","AT1G68370"
"908","AT1G68410"
"909","AT1G68430"
"910","AT1G68550"
"911","AT1G68640"
"912","AT1G68660"
"913","AT1G68710"
"914","AT1G68720"
"915","AT1G68872"
"916","AT1G68920"
"917","AT1G69010"
"918","AT1G69030"
"919","AT1G69080"
"920","AT1G69250"
"921","AT1G69270"
"922","AT1G69330"
"923","AT1G69360"
"924","AT1G69380"
"925","AT1G69390"
"926","AT1G69420"
"927","AT1G69520"
"928","AT1G69530"
"929","AT1G69587"
"930","AT1G69680"
"931","AT1G69770"
"932","AT1G69780"
"933","AT1G69890"
"934","AT1G69910"
"935","AT1G70060"
"936","AT1G70090"
"937","AT1G70150"
"938","AT1G70210"
"939","AT1G70280"
"940","AT1G70340"
"941","AT1G70420"
"942","AT1G70480"
"943","AT1G70530"
"944","AT1G70550"
"945","AT1G70560"
"946","AT1G70570"
"947","AT1G70590"
"948","AT1G70670"
"949","AT1G70730"
"950","AT1G70850"
"951","AT1G70900"
"952","AT1G70980"
"953","AT1G70990"
"954","AT1G71020"
"955","AT1G71040"
"956","AT1G71090"
"957","AT1G71100"
"958","AT1G71130"
"959","AT1G71170"
"960","AT1G71180"
"961","AT1G71210"
"962","AT1G71230"
"963","AT1G71350"
"964","AT1G71400"
"965","AT1G71410"
"966","AT1G71430"
"967","AT1G71695"
"968","AT1G71696"
"969","AT1G71800"
"970","AT1G71830"
"971","AT1G71900"
"972","AT1G71940"
"973","AT1G72010"
"974","AT1G72175"
"975","AT1G72210"
"976","AT1G72300"
"977","AT1G72320"
"978","AT1G72340"
"979","AT1G72390"
"980","AT1G72416"
"981","AT1G72420"
"982","AT1G72470"
"983","AT1G72650"
"984","AT1G72690"
"985","AT1G72740"
"986","AT1G72770"
"987","AT1G72790"
"988","AT1G72800"
"989","AT1G72810"
"990","AT1G72830"
"991","AT1G72880"
"992","AT1G73060"
"993","AT1G73080"
"994","AT1G73100"
"995","AT1G73170"
"996","AT1G73177"
"997","AT1G73250"
"998","AT1G73350"
"999","AT1G73380"
"1000","AT1G73390"
"1001","AT1G73430"
"1002","AT1G73440"
"1003","AT1G73460"
"1004","AT1G73500"
"1005","AT1G73655"
"1006","AT1G73670"
"1007","AT1G73760"
"1008","AT1G73790"
"1009","AT1G73805"
"1010","AT1G73850"
"1011","AT1G73875"
"1012","AT1G73880"
"1013","AT1G73930"
"1014","AT1G73950"
"1015","AT1G73960"
"1016","AT1G73980"
"1017","AT1G74090"
"1018","AT1G74280"
"1019","AT1G74320"
"1020","AT1G74410"
"1021","AT1G74440"
"1022","AT1G74520"
"1023","AT1G74530"
"1024","AT1G74590"
"1025","AT1G74770"
"1026","AT1G74880"
"1027","AT1G74940"
"1028","AT1G74950"
"1029","AT1G74970"
"1030","AT1G75020"
"1031","AT1G75130"
"1032","AT1G75140"
"1033","AT1G75170"
"1034","AT1G75200"
"1035","AT1G75210"
"1036","AT1G75230"
"1037","AT1G75280"
"1038","AT1G75295"
"1039","AT1G75310"
"1040","AT1G75335"
"1041","AT1G75340"
"1042","AT1G75350"
"1043","AT1G75370"
"1044","AT1G75390"
"1045","AT1G75410"
"1046","AT1G75420"
"1047","AT1G75670"
"1048","AT1G75730"
"1049","AT1G75785"
"1050","AT1G75810"
"1051","AT1G75850"
"1052","AT1G75860"
"1053","AT1G75980"
"1054","AT1G76040"
"1055","AT1G76050"
"1056","AT1G76060"
"1057","AT1G76140"
"1058","AT1G76170"
"1059","AT1G76185"
"1060","AT1G76260"
"1061","AT1G76310"
"1062","AT1G76350"
"1063","AT1G76380"
"1064","AT1G76440"
"1065","AT1G76510"
"1066","AT1G76660"
"1067","AT1G76700"
"1068","AT1G76710"
"1069","AT1G76850"
"1070","AT1G76940"
"1071","AT1G76950"
"1072","AT1G76970"
"1073","AT1G77000"
"1074","AT1G77020"
"1075","AT1G77030"
"1076","AT1G77140"
"1077","AT1G77220"
"1078","AT1G77230"
"1079","AT1G77250"
"1080","AT1G77260"
"1081","AT1G77290"
"1082","AT1G77300"
"1083","AT1G77420"
"1084","AT1G77550"
"1085","AT1G77580"
"1086","AT1G77590"
"1087","AT1G77680"
"1088","AT1G77740"
"1089","AT1G77800"
"1090","AT1G77930"
"1091","AT1G78050"
"1092","AT1G78240"
"1093","AT1G78260"
"1094","AT1G78265"
"1095","AT1G78270"
"1096","AT1G78280"
"1097","AT1G78310"
"1098","AT1G78590"
"1099","AT1G78600"
"1100","AT1G78610"
"1101","AT1G78620"
"1102","AT1G78770"
"1103","AT1G78800"
"1104","AT1G78830"
"1105","AT1G78895"
"1106","AT1G79030"
"1107","AT1G79050"
"1108","AT1G79060"
"1109","AT1G79070"
"1110","AT1G79090"
"1111","AT1G79200"
"1112","AT1G79270"
"1113","AT1G79350"
"1114","AT1G79430"
"1115","AT1G79460"
"1116","AT1G79529"
"1117","AT1G79580"
"1118","AT1G79610"
"1119","AT1G79710"
"1120","AT1G79730"
"1121","AT1G79740"
"1122","AT1G79790"
"1123","AT1G79810"
"1124","AT1G79820"
"1125","AT1G79850"
"1126","AT1G79880"
"1127","AT1G79900"
"1128","AT1G79950"
"1129","AT1G80000"
"1130","AT1G80010"
"1131","AT1G80190"
"1132","AT1G80245"
"1133","AT1G80260"
"1134","AT1G80280"
"1135","AT1G80290"
"1136","AT1G80300"
"1137","AT1G80350"
"1138","AT1G80370"
"1139","AT1G80400"
"1140","AT1G80420"
"1141","AT1G80480"
"1142","AT1G80490"
"1143","AT1G80550"
"1144","AT1G80570"
"1145","AT1G80610"
"1146","AT1G80650"
"1147","AT1G80720"
"1148","AT1G80770"
"1149","AT1G80810"
"1150","AT1G80870"
"1151","AT1G80890"
"1152","AT1G80910"
"1153","AT2G01021"
"1154","AT2G01070"
"1155","AT2G01080"
"1156","AT2G01110"
"1157","AT2G01120"
"1158","AT2G01150"
"1159","AT2G01180"
"1160","AT2G01210"
"1161","AT2G01260"
"1162","AT2G01410"
"1163","AT2G01440"
"1164","AT2G01480"
"1165","AT2G01505"
"1166","AT2G01640"
"1167","AT2G01650"
"1168","AT2G01680"
"1169","AT2G01690"
"1170","AT2G01735"
"1171","AT2G01818"
"1172","AT2G01930"
"1173","AT2G01940"
"1174","AT2G01950"
"1175","AT2G02090"
"1176","AT2G02180"
"1177","AT2G02220"
"1178","AT2G02230"
"1179","AT2G02360"
"1180","AT2G02370"
"1181","AT2G02480"
"1182","AT2G02560"
"1183","AT2G02680"
"1184","AT2G02730"
"1185","AT2G02740"
"1186","AT2G02765"
"1187","AT2G02780"
"1188","AT2G02790"
"1189","AT2G02810"
"1190","AT2G02860"
"1191","AT2G02910"
"1192","AT2G02970"
"1193","AT2G03070"
"1194","AT2G03140"
"1195","AT2G03220"
"1196","AT2G03340"
"1197","AT2G03390"
"1198","AT2G03430"
"1199","AT2G03500"
"1200","AT2G03505"
"1201","AT2G03620"
"1202","AT2G03730"
"1203","AT2G03780"
"1204","AT2G03800"
"1205","AT2G03810"
"1206","AT2G04100"
"1207","AT2G04305"
"1208","AT2G04340"
"1209","AT2G04360"
"1210","AT2G04380"
"1211","AT2G04400"
"1212","AT2G04430"
"1213","AT2G04480"
"1214","AT2G04550"
"1215","AT2G04650"
"1216","AT2G04740"
"1217","AT2G04845"
"1218","AT2G04850"
"1219","AT2G04865"
"1220","AT2G04880"
"1221","AT2G04890"
"1222","AT2G04940"
"1223","AT2G05170"
"1224","AT2G05210"
"1225","AT2G05260"
"1226","AT2G05755"
"1227","AT2G05810"
"1228","AT2G06210"
"1229","AT2G06255"
"1230","AT2G07170"
"1231","AT2G07180"
"1232","AT2G07475"
"1233","AT2G07678"
"1234","AT2G07680"
"1235","AT2G07690"
"1236","AT2G07695"
"1237","AT2G07715"
"1238","AT2G07734"
"1239","AT2G07751"
"1240","AT2G09225"
"1241","AT2G09785"
"1242","AT2G09795"
"1243","AT2G10931"
"1244","AT2G10950"
"1245","AT2G11000"
