1,AT1G01150
2,AT1G01183
3,AT1G01420
4,AT1G01600
5,AT1G01680
6,AT1G01695
7,AT1G02205
8,AT1G02770
9,AT1G02813
10,AT1G02820
11,AT1G03502
12,AT1G03506
13,AT1G03710
14,AT1G03743
15,AT1G04013
16,AT1G04037
17,AT1G04083
18,AT1G04147
19,AT1G04187
20,AT1G04193
21,AT1G04217
22,AT1G04223
23,AT1G04227
24,AT1G04267
25,AT1G04303
26,AT1G04343
27,AT1G04363
28,AT1G04380
29,AT1G04403
30,AT1G04427
31,AT1G04467
32,AT1G04493
33,AT1G04497
34,AT1G04500
35,AT1G04507
36,AT1G04523
37,AT1G04533
38,AT1G04560
39,AT1G04563
40,AT1G04567
41,AT1G04577
42,AT1G04580
43,AT1G04587
44,AT1G04625
45,AT1G04657
46,AT1G04703
47,AT1G04713
48,AT1G04800
49,AT1G04817
50,AT1G04853
51,AT1G04913
52,AT1G05013
53,AT1G05020
54,AT1G05023
55,AT1G05083
56,AT1G05103
57,AT1G05203
58,AT1G05207
59,AT1G05253
60,AT1G05297
61,AT1G05303
62,AT1G05317
63,AT1G05327
64,AT1G05417
65,AT1G05423
66,AT1G05463
67,AT1G05493
68,AT1G05510
69,AT1G05550
70,AT1G05675
71,AT1G05693
72,AT1G05703
73,AT1G05707
74,AT1G05723
75,AT1G05727
76,AT1G05747
77,AT1G05757
78,AT1G05783
79,AT1G05813
80,AT1G05933
81,AT1G05937
82,AT1G05977
83,AT1G05993
84,AT1G06087
85,AT1G06100
86,AT1G06135
87,AT1G06148
88,AT1G06170
89,AT1G06237
90,AT1G06243
91,AT1G06257
92,AT1G06273
93,AT1G06337
94,AT1G06350
95,AT1G06423
96,AT1G06457
97,AT1G06537
98,AT1G06547
99,AT1G06583
100,AT1G06587
101,AT1G06613
102,AT1G06717
103,AT1G06753
104,AT1G06757
105,AT1G06830
106,AT1G06963
107,AT1G07023
108,AT1G07267
109,AT1G07476
110,AT1G07493
111,AT1G07500
112,AT1G07563
113,AT1G07653
114,AT1G07663
115,AT1G07690
116,AT1G07693
117,AT1G07697
118,AT1G07720
119,AT1G07823
120,AT1G07850
121,AT1G07853
122,AT1G07880
123,AT1G07900
124,AT1G07943
125,AT1G07963
126,AT1G07987
127,AT1G08073
128,AT1G08090
129,AT1G08093
130,AT1G08097
131,AT1G08115
132,AT1G08123
133,AT1G08147
134,AT1G08165
135,AT1G08323
136,AT1G08440
137,AT1G08457
138,AT1G08547
139,AT1G08557
140,AT1G08563
141,AT1G08567
142,AT1G08633
143,AT1G08667
144,AT1G08697
145,AT1G08823
146,AT1G08827
147,AT1G08860
148,AT1G08867
149,AT1G08937
150,AT1G08967
151,AT1G09017
152,AT1G09067
153,AT1G09080
154,AT1G09163
