1,AT1G01020
2,AT1G01070
3,AT1G01110
4,AT1G01160
5,AT1G01170
6,AT1G01350
7,AT1G01360
8,AT1G01630
9,AT1G01650
10,AT1G01725
11,AT1G01750
12,AT1G01910
13,AT1G01920
14,AT1G01960
15,AT1G02090
16,AT1G02100
17,AT1G02120
18,AT1G02170
19,AT1G02330
20,AT1G02335
21,AT1G02410
22,AT1G02560
23,AT1G02680
24,AT1G02870
25,AT1G02930
26,AT1G03040
27,AT1G03080
28,AT1G03090
29,AT1G03110
30,AT1G03140
31,AT1G03150
32,AT1G03210
33,AT1G03280
34,AT1G03290
35,AT1G03350
36,AT1G03590
37,AT1G03730
38,AT1G03910
39,AT1G04030
40,AT1G04260
41,AT1G04400
42,AT1G04440
43,AT1G04537
44,AT1G04590
45,AT1G04810
46,AT1G04940
47,AT1G04960
48,AT1G04980
49,AT1G04985
50,AT1G05010
51,AT1G05070
52,AT1G05147
53,AT1G05180
54,AT1G05210
55,AT1G05270
56,AT1G05340
57,AT1G05350
58,AT1G05360
59,AT1G05500
60,AT1G05560
61,AT1G05562
62,AT1G05620
63,AT1G05785
64,AT1G05840
65,AT1G05890
66,AT1G05940
67,AT1G06130
68,AT1G06210
69,AT1G06220
70,AT1G06230
71,AT1G06290
72,AT1G06410
73,AT1G06470
74,AT1G06530
75,AT1G06540
76,AT1G06550
77,AT1G06620
78,AT1G06670
79,AT1G06720
80,AT1G06870
81,AT1G06900
82,AT1G06960
83,AT1G07030
84,AT1G07040
85,AT1G07260
86,AT1G07310
87,AT1G07350
88,AT1G07370
89,AT1G07480
90,AT1G07660
91,AT1G07670
92,AT1G07840
93,AT1G08037
94,AT1G08230
95,AT1G08370
96,AT1G08450
97,AT1G08500
98,AT1G08560
99,AT1G08570
100,AT1G08660
101,AT1G08770
102,AT1G08780
103,AT1G08803
104,AT1G08820
105,AT1G08970
106,AT1G09130
107,AT1G09160
108,AT1G09280
109,AT1G09520
110,AT1G09580
111,AT1G09645
112,AT1G09815
113,AT1G09840
114,AT1G09870
115,AT1G09920
116,AT1G09932
117,AT1G10290
118,AT1G10380
119,AT1G10410
120,AT1G10430
121,AT1G10470
122,AT1G10500
123,AT1G10580
124,AT1G10700
125,AT1G10760
126,AT1G10865
127,AT1G10890
128,AT1G10940
129,AT1G10990
130,AT1G11000
131,AT1G11200
132,AT1G11240
133,AT1G11400
134,AT1G11430
135,AT1G11530
136,AT1G11890
137,AT1G11930
138,AT1G12120
139,AT1G12160
140,AT1G12270
141,AT1G12360
142,AT1G12410
143,AT1G12520
144,AT1G12580
145,AT1G12640
146,AT1G12650
147,AT1G12760
148,AT1G12780
149,AT1G12810
150,AT1G12820
151,AT1G12830
152,AT1G12850
153,AT1G13220
154,AT1G13245
155,AT1G13320
156,AT1G13390
157,AT1G13450
158,AT1G13530
159,AT1G13730
160,AT1G13980
161,AT1G13990
162,AT1G14000
163,AT1G14060
164,AT1G14080
165,AT1G14220
166,AT1G14300
167,AT1G14330
168,AT1G14360
169,AT1G14380
170,AT1G14453
171,AT1G14650
172,AT1G14690
173,AT1G14730
174,AT1G14740
175,AT1G14810
176,AT1G15010
177,AT1G15020
178,AT1G15110
179,AT1G15200
180,AT1G15230
181,AT1G15280
182,AT1G15390
183,AT1G15405
184,AT1G15625
185,AT1G15630
186,AT1G15640
187,AT1G15740
188,AT1G15810
189,AT1G15860
190,AT1G15880
191,AT1G15920
192,AT1G15960
193,AT1G16040
194,AT1G16190
195,AT1G16210
196,AT1G16860
197,AT1G16870
198,AT1G16900
199,AT1G16916
200,AT1G17060
201,AT1G17130
202,AT1G17147
203,AT1G17210
204,AT1G17280
205,AT1G17285
206,AT1G17350
207,AT1G17430
208,AT1G17455
209,AT1G17490
210,AT1G17510
211,AT1G17530
212,AT1G17620
213,AT1G17720
214,AT1G17730
215,AT1G17745
216,AT1G17970
217,AT1G18150
218,AT1G18250
219,AT1G18270
220,AT1G18300
221,AT1G18470
222,AT1G18480
223,AT1G18500
224,AT1G18840
225,AT1G18890
226,AT1G18980
227,AT1G19020
228,AT1G19450
229,AT1G19570
230,AT1G19580
231,AT1G19600
232,AT1G19660
233,AT1G19680
234,AT1G19800
235,AT1G19835
236,AT1G19850
237,AT1G20110
238,AT1G20140
239,AT1G20460
240,AT1G20575
241,AT1G20620
242,AT1G20630
243,AT1G20770
244,AT1G20900
245,AT1G20920
246,AT1G20970
247,AT1G20980
248,AT1G21050
249,AT1G21065
250,AT1G21080
251,AT1G21140
252,AT1G21380
253,AT1G21450
254,AT1G21630
255,AT1G21660
256,AT1G21690
257,AT1G21710
258,AT1G21760
259,AT1G21880
260,AT1G21920
261,AT1G22140
262,AT1G22200
263,AT1G22280
264,AT1G22470
265,AT1G22500
266,AT1G22620
267,AT1G22640
268,AT1G22710
269,AT1G22885
270,AT1G22910
271,AT1G22920
272,AT1G23020
273,AT1G23030
274,AT1G23040
275,AT1G23080
276,AT1G23100
277,AT1G23260
278,AT1G23310
279,AT1G23710
280,AT1G23800
281,AT1G23850
282,AT1G23870
283,AT1G23960
284,AT1G24120
285,AT1G24240
286,AT1G24267
287,AT1G24350
288,AT1G24450
289,AT1G24460
290,AT1G24793
291,AT1G25054
292,AT1G25175
293,AT1G25211
294,AT1G25350
295,AT1G25380
296,AT1G25420
297,AT1G25560
298,AT1G25682
299,AT1G26300
300,AT1G26340
301,AT1G26440
302,AT1G26460
303,AT1G26580
304,AT1G26640
305,AT1G26690
306,AT1G26740
307,AT1G26800
308,AT1G26920
309,AT1G26945
310,AT1G27030
311,AT1G27150
312,AT1G27340
313,AT1G27390
314,AT1G27540
315,AT1G27600
