"","WS_FLT_c1.which.mclass....6...1."
"280","AT1G32400"
"281","AT1G32450"
"282","AT1G32580"
"283","AT1G32790"
"284","AT1G32920"
"285","AT1G33040"
"286","AT1G33110"
"287","AT1G33240"
"288","AT1G33265"
"289","AT1G33470"
"290","AT1G33750"
"291","AT1G33800"
"292","AT1G33810"
"293","AT1G34418"
"294","AT1G35516"
"295","AT1G35580"
"296","AT1G35720"
"297","AT1G35780"
"298","AT1G36050"
"299","AT1G36060"
"300","AT1G36310"
"301","AT1G36730"
"302","AT1G37130"
"303","AT1G41830"
"304","AT1G42480"
"305","AT1G43130"
"306","AT1G43190"
"307","AT1G43670"
"308","AT1G43790"
"309","AT1G43890"
"310","AT1G44800"
"311","AT1G45000"
"312","AT1G47128"
"313","AT1G47278"
"314","AT1G47490"
"315","AT1G47570"
"316","AT1G47670"
"317","AT1G47740"
"318","AT1G47830"
"319","AT1G48030"
"320","AT1G48070"
"321","AT1G48160"
"322","AT1G48410"
"323","AT1G48440"
"324","AT1G49030"
"325","AT1G49300"
"326","AT1G49310"
"327","AT1G49480"
"328","AT1G49570"
"329","AT1G49970"
"330","AT1G50050"
"331","AT1G50060"
"332","AT1G50200"
"333","AT1G50290"
"334","AT1G50370"
"335","AT1G50430"
"336","AT1G50640"
"337","AT1G50670"
"338","AT1G50740"
"339","AT1G51070"
"340","AT1G51160"
"341","AT1G51680"
"342","AT1G51730"
"343","AT1G52050"
"344","AT1G52060"
"345","AT1G52280"
"346","AT1G52342"
"347","AT1G52380"
"348","AT1G52600"
"349","AT1G52670"
"350","AT1G52720"
"351","AT1G52910"
"352","AT1G52930"
"353","AT1G53210"
"354","AT1G53310"
"355","AT1G53580"
"356","AT1G53760"
"357","AT1G53840"
"358","AT1G53910"
"359","AT1G53920"
"360","AT1G54000"
"361","AT1G54030"
"362","AT1G54080"
"363","AT1G54320"
"364","AT1G54460"
"365","AT1G54830"
"366","AT1G55160"
"367","AT1G55190"
"368","AT1G55210"
"369","AT1G55310"
"370","AT1G55360"
"371","AT1G55840"
"372","AT1G55850"
"373","AT1G55920"
"374","AT1G56200"
"375","AT1G56430"
"376","AT1G56700"
"377","AT1G57620"
"378","AT1G57680"
"379","AT1G58080"
"380","AT1G58235"
"381","AT1G58983"
"382","AT1G59610"
"383","AT1G59870"
"384","AT1G59900"
"385","AT1G59960"
"386","AT1G60640"
"387","AT1G60660"
"388","AT1G60680"
"389","AT1G60710"
"390","AT1G60750"
"391","AT1G60770"
"392","AT1G60780"
"393","AT1G61570"
"394","AT1G61770"
"395","AT1G61780"
"396","AT1G61890"
"397","AT1G62040"
"398","AT1G62510"
"399","AT1G62660"
"400","AT1G62790"
"401","AT1G63000"
"402","AT1G63050"
"403","AT1G63220"
"404","AT1G63290"
"405","AT1G63660"
"406","AT1G63770"
"407","AT1G63780"
"408","AT1G63830"
"409","AT1G63940"
"410","AT1G64040"
"411","AT1G64190"
"412","AT1G64200"
"413","AT1G64490"
"414","AT1G64550"
"415","AT1G64640"
"416","AT1G64650"
"417","AT1G64720"
"418","AT1G64980"
"419","AT1G65010"
"420","AT1G65270"
"421","AT1G65295"
"422","AT1G65440"
"423","AT1G66140"
"424","AT1G66180"
"425","AT1G66760"
"426","AT1G67105"
"427","AT1G67328"
"428","AT1G67330"
"429","AT1G67480"
"430","AT1G67730"
"431","AT1G68000"
"432","AT1G68140"
"433","AT1G68300"
"434","AT1G68310"
"435","AT1G68560"
"436","AT1G68680"
"437","AT1G68790"
"438","AT1G68810"
"439","AT1G69040"
"440","AT1G69252"
"441","AT1G69295"
"442","AT1G69460"
"443","AT1G69600"
"444","AT1G69640"
"445","AT1G69750"
"446","AT1G69760"
"447","AT1G69780"
"448","AT1G69960"
"449","AT1G70190"
"450","AT1G70320"
"451","AT1G70350"
"452","AT1G70660"
"453","AT1G70710"
"454","AT1G70770"
"455","AT1G70940"
"456","AT1G71010"
"457","AT1G71200"
"458","AT1G71260"
"459","AT1G71340"
"460","AT1G71692"
"461","AT1G71695"
"462","AT1G71730"
"463","AT1G71780"
"464","AT1G71860"
"465","AT1G71950"
"466","AT1G72170"
"467","AT1G72230"
"468","AT1G72430"
"469","AT1G72510"
"470","AT1G72550"
"471","AT1G72630"
"472","AT1G72680"
"473","AT1G72730"
"474","AT1G73030"
"475","AT1G73165"
"476","AT1G73260"
"477","AT1G74030"
"478","AT1G74100"
"479","AT1G74230"
"480","AT1G74250"
"481","AT1G74340"
"482","AT1G74380"
"483","AT1G74458"
"484","AT1G74500"
"485","AT1G74660"
"486","AT1G74690"
"487","AT1G74910"
"488","AT1G74920"
"489","AT1G75270"
"490","AT1G75330"
"491","AT1G75560"
"492","AT1G75680"
"493","AT1G75780"
"494","AT1G75800"
"495","AT1G75840"
"496","AT1G76010"
"497","AT1G76030"
"498","AT1G76150"
"499","AT1G76160"
"500","AT1G76300"
"501","AT1G76400"
"502","AT1G76410"
"503","AT1G76520"
"504","AT1G76540"
"505","AT1G76670"
"506","AT1G76690"
"507","AT1G76790"
"508","AT1G76810"
"509","AT1G76860"
"510","AT1G76990"
"511","AT1G77180"
"512","AT1G77350"
"513","AT1G77440"
"514","AT1G77450"
"515","AT1G77510"
"516","AT1G77540"
"517","AT1G77610"
"518","AT1G77750"
"519","AT1G77770"
"520","AT1G77885"
"521","AT1G78000"
"522","AT1G78340"
"523","AT1G78570"
"524","AT1G78660"
"525","AT1G78890"
"526","AT1G79150"
"527","AT1G79210"
"528","AT1G79230"
"529","AT1G79280"
"530","AT1G79340"
"531","AT1G79390"
"532","AT1G79650"
"533","AT1G79660"
"534","AT1G79830"
"535","AT1G79930"
"536","AT1G79985"
"537","AT1G80040"
"538","AT1G80050"
"539","AT1G80070"
"540","AT1G80180"
"541","AT1G80230"
"542","AT1G80240"
"543","AT1G80380"
"544","AT1G80410"
"545","AT1G80500"
"546","AT1G80670"
"547","AT1G80690"
"548","AT1G80750"
"549","AT1G80860"
"550","AT1G80920"
"551","AT1G80930"
"552","AT2G01020"
"553","AT2G01060"
"554","AT2G01090"
"555","AT2G01100"
"556","AT2G01450"
"557","AT2G01470"
"558","AT2G01530"
"559","AT2G01970"
"560","AT2G02160"
"561","AT2G02390"
"562","AT2G02930"
"563","AT2G03350"
"564","AT2G03510"
"565","AT2G03640"
"566","AT2G03690"
"567","AT2G03820"
"568","AT2G03870"
"569","AT2G04030"
"570","AT2G04160"
"571","AT2G04240"
"572","AT2G04410"
"573","AT2G04630"
"574","AT2G04690"
"575","AT2G04700"
"576","AT2G05630"
"577","AT2G05710"
"578","AT2G05840"
"579","AT2G06850"
"580","AT2G07340"
"581","AT2G07671"
"582","AT2G07696"
"583","AT2G07698"
"584","AT2G07708"
"585","AT2G07718"
"586","AT2G11890"
"587","AT2G13560"
"588","AT2G14210"
"589","AT2G14835"
"590","AT2G14910"
"591","AT2G15240"
"592","AT2G15480"
"593","AT2G15490"
"594","AT2G15570"
"595","AT2G15910"
"596","AT2G15970"
"597","AT2G16060"
"598","AT2G16280"
"599","AT2G16586"
"600","AT2G16780"
"601","AT2G16850"
"602","AT2G16860"
"603","AT2G16930"
"604","AT2G16940"
"605","AT2G17390"
"606","AT2G17440"
"607","AT2G17450"
"608","AT2G17630"
"609","AT2G17720"
"610","AT2G18030"
"611","AT2G18110"
"612","AT2G18160"
"613","AT2G18390"
"614","AT2G18400"
"615","AT2G18750"
"616","AT2G18800"
"617","AT2G18960"
"618","AT2G18980"
"619","AT2G19080"
"620","AT2G19110"
"621","AT2G19520"
"622","AT2G19540"
"623","AT2G19830"
"624","AT2G20060"
"625","AT2G20120"
"626","AT2G20140"
"627","AT2G20230"
"628","AT2G20515"
"629","AT2G20530"
"630","AT2G20585"
"631","AT2G20630"
"632","AT2G20750"
"633","AT2G20930"
"634","AT2G20990"
"635","AT2G21050"
"636","AT2G21060"
"637","AT2G21190"
"638","AT2G21195"
"639","AT2G21250"
"640","AT2G21290"
"641","AT2G21390"
"642","AT2G22080"
"643","AT2G22125"
"644","AT2G22230"
"645","AT2G22425"
"646","AT2G22780"
"647","AT2G23120"
"648","AT2G23320"
"649","AT2G23600"
"650","AT2G23780"
"651","AT2G23810"
"652","AT2G23940"
"653","AT2G24150"
"654","AT2G24200"
"655","AT2G24260"
"656","AT2G24360"
"657","AT2G24570"
"658","AT2G25060"
"659","AT2G25070"
"660","AT2G25110"
"661","AT2G25280"
"662","AT2G25310"
"663","AT2G25430"
"664","AT2G25450"
"665","AT2G25490"
"666","AT2G25520"
"667","AT2G25610"
"668","AT2G25910"
"669","AT2G25970"
"670","AT2G26080"
"671","AT2G26230"
"672","AT2G26300"
"673","AT2G26400"
"674","AT2G26730"
"675","AT2G26900"
"676","AT2G27170"
"677","AT2G27230"
"678","AT2G27330"
"679","AT2G27450"
"680","AT2G27775"
"681","AT2G27840"
"682","AT2G27960"
"683","AT2G27970"
"684","AT2G28000"
"685","AT2G28160"
"686","AT2G28290"
"687","AT2G28570"
"688","AT2G28670"
"689","AT2G28671"
"690","AT2G28740"
"691","AT2G28760"
"692","AT2G28840"
"693","AT2G29390"
"694","AT2G29420"
"695","AT2G29490"
"696","AT2G29540"
"697","AT2G29570"
"698","AT2G29700"
"699","AT2G29995"
"700","AT2G30050"
"701","AT2G30110"
"702","AT2G30200"
"703","AT2G30260"
"704","AT2G30440"
"705","AT2G30520"
"706","AT2G30740"
"707","AT2G30766"
"708","AT2G30970"
"709","AT2G30980"
"710","AT2G31081"
"711","AT2G31082"
"712","AT2G31085"
"713","AT2G31090"
"714","AT2G31350"
"715","AT2G31410"
"716","AT2G31490"
"717","AT2G31585"
"718","AT2G31670"
"719","AT2G31750"
"720","AT2G31810"
"721","AT2G32070"
"722","AT2G32150"
"723","AT2G32190"
"724","AT2G32260"
"725","AT2G32300"
"726","AT2G32380"
"727","AT2G32520"
"728","AT2G32700"
"729","AT2G32730"
"730","AT2G32920"
"731","AT2G33120"
"732","AT2G33220"
"733","AT2G33410"
"734","AT2G33590"
"735","AT2G33630"
"736","AT2G33730"
"737","AT2G33740"
"738","AT2G33770"
"739","AT2G34040"
"740","AT2G34160"
"741","AT2G34190"
"742","AT2G34300"
"743","AT2G34470"
"744","AT2G34520"
"745","AT2G34585"
"746","AT2G34590"
"747","AT2G34690"
"748","AT2G34750"
"749","AT2G34770"
"750","AT2G35040"
"751","AT2G35240"
"752","AT2G35520"
"753","AT2G35630"
"754","AT2G35635"
"755","AT2G35790"
"756","AT2G35795"
"757","AT2G36060"
"758","AT2G36120"
"759","AT2G36130"
"760","AT2G36310"
"761","AT2G36400"
"762","AT2G36410"
"763","AT2G36580"
"764","AT2G36930"
"765","AT2G36950"
"766","AT2G37050"
"767","AT2G37080"
"768","AT2G37110"
"769","AT2G37120"
"770","AT2G37130"
"771","AT2G37180"
"772","AT2G37470"
"773","AT2G37480"
"774","AT2G37870"
"775","AT2G37975"
"776","AT2G38040"
"777","AT2G38120"
"778","AT2G38130"
"779","AT2G38360"
"780","AT2G38400"
"781","AT2G38550"
"782","AT2G38670"
"783","AT2G38700"
"784","AT2G38710"
"785","AT2G38800"
"786","AT2G38810"
"787","AT2G39020"
"788","AT2G39210"
"789","AT2G39430"
"790","AT2G39681"
"791","AT2G39870"
"792","AT2G39900"
"793","AT2G39960"
"794","AT2G40113"
"795","AT2G40290"
"796","AT2G40430"
"797","AT2G40475"
"798","AT2G40600"
"799","AT2G40620"
"800","AT2G40890"
"801","AT2G40960"
"802","AT2G40970"
"803","AT2G41100"
"804","AT2G41160"
"805","AT2G41475"
"806","AT2G41530"
"807","AT2G41600"
"808","AT2G41660"
"809","AT2G41800"
"810","AT2G41900"
"811","AT2G42390"
"812","AT2G42590"
"813","AT2G42810"
"814","AT2G42910"
"815","AT2G43160"
"816","AT2G43350"
"817","AT2G43360"
"818","AT2G43535"
"819","AT2G43640"
"820","AT2G43680"
"821","AT2G43710"
"822","AT2G43750"
"823","AT2G43760"
"824","AT2G43780"
"825","AT2G43790"
"826","AT2G43820"
"827","AT2G43910"
"828","AT2G43920"
"829","AT2G43940"
"830","AT2G44010"
"831","AT2G44050"
"832","AT2G44060"
"833","AT2G44065"
"834","AT2G44160"
"835","AT2G44300"
"836","AT2G44350"
"837","AT2G44520"
"838","AT2G44525"
"839","AT2G44650"
"840","AT2G45050"
"841","AT2G45140"
"842","AT2G45170"
"843","AT2G45200"
"844","AT2G45290"
"845","AT2G45430"
"846","AT2G45670"
"847","AT2G45710"
"848","AT2G45820"
"849","AT2G45830"
"850","AT2G45860"
"851","AT2G45980"
"852","AT2G46020"
"853","AT2G46140"
"854","AT2G46170"
"855","AT2G46370"
"856","AT2G46470"
"857","AT2G46490"
"858","AT2G46540"
"859","AT2G46690"
"860","AT2G46780"
"861","AT2G46800"
"862","AT2G46900"
"863","AT2G47000"
"864","AT2G47160"
"865","AT2G47320"
"866","AT2G47420"
"867","AT2G47510"
"868","AT2G47580"
"869","AT2G47640"
"870","AT2G47650"
"871","AT2G47930"
"872","AT2G47960"
"873","AT2G48020"
"874","AT2G48100"
"875","AT3G01340"
"876","AT3G01420"
"877","AT3G01470"
"878","AT3G01520"
"879","AT3G01690"
"880","AT3G01790"
"881","AT3G01910"
"882","AT3G01950"
"883","AT3G01960"
"884","AT3G02220"
"885","AT3G02240"
"886","AT3G02260"
"887","AT3G02360"
"888","AT3G02420"
"889","AT3G02520"
"890","AT3G02530"
"891","AT3G02580"
"892","AT3G02640"
"893","AT3G02720"
"894","AT3G02760"
"895","AT3G02900"
"896","AT3G03150"
"897","AT3G03170"
"898","AT3G03250"
"899","AT3G03270"
"900","AT3G03330"
"901","AT3G03475"
"902","AT3G03990"
"903","AT3G04090"
"904","AT3G04320"
"905","AT3G04500"
"906","AT3G04570"
"907","AT3G04670"
"908","AT3G04730"
"909","AT3G04780"
"910","AT3G04830"
"911","AT3G04880"
"912","AT3G05000"
"913","AT3G05230"
"914","AT3G05280"
"915","AT3G05500"
"916","AT3G05810"
"917","AT3G05840"
"918","AT3G05900"
"919","AT3G05905"
"920","AT3G05910"
"921","AT3G05920"
"922","AT3G06035"
"923","AT3G06040"
"924","AT3G06050"
"925","AT3G06300"
"926","AT3G06310"
"927","AT3G06320"
"928","AT3G06345"
"929","AT3G06350"
"930","AT3G06420"
"931","AT3G06435"
"932","AT3G06580"
"933","AT3G06610"
"934","AT3G06650"
"935","AT3G06720"
"936","AT3G06790"
"937","AT3G07010"
"938","AT3G07090"
"939","AT3G07160"
"940","AT3G07270"
"941","AT3G07390"
"942","AT3G07430"
"943","AT3G07460"
"944","AT3G07470"
"945","AT3G07560"
"946","AT3G07568"
"947","AT3G07590"
"948","AT3G07770"
"949","AT3G07810"
"950","AT3G07910"
"951","AT3G07950"
"952","AT3G08530"
"953","AT3G08630"
"954","AT3G08690"
"955","AT3G08930"
"956","AT3G09300"
"957","AT3G09455"
"958","AT3G09570"
"959","AT3G09925"
"960","AT3G09940"
"961","AT3G10220"
"962","AT3G10340"
"963","AT3G10410"
"964","AT3G10740"
"965","AT3G10770"
"966","AT3G10850"
"967","AT3G10985"
"968","AT3G11130"
"969","AT3G11200"
"970","AT3G11250"
"971","AT3G11320"
"972","AT3G11340"
"973","AT3G11550"
"974","AT3G11690"
"975","AT3G11710"
"976","AT3G11730"
"977","AT3G11780"
"978","AT3G11830"
"979","AT3G11910"
"980","AT3G12020"
"981","AT3G12030"
"982","AT3G12090"
"983","AT3G12110"
"984","AT3G12220"
"985","AT3G12230"
"986","AT3G12240"
"987","AT3G12290"
"988","AT3G12600"
"989","AT3G12760"
"990","AT3G12800"
"991","AT3G12920"
"992","AT3G13110"
"993","AT3G13200"
"994","AT3G13230"
"995","AT3G13300"
"996","AT3G13310"
"997","AT3G13340"
"998","AT3G13435"
"999","AT3G13440"
"1000","AT3G13445"
"1001","AT3G13570"
"1002","AT3G13580"
"1003","AT3G13610"
"1004","AT3G13772"
"1005","AT3G13790"
"1006","AT3G13845"
"1007","AT3G13930"
"1008","AT3G14100"
"1009","AT3G14230"
"1010","AT3G14260"
"1011","AT3G14280"
"1012","AT3G14310"
"1013","AT3G14362"
"1014","AT3G14430"
"1015","AT3G14940"
"1016","AT3G15357"
"1017","AT3G15480"
"1018","AT3G15680"
"1019","AT3G15710"
"1020","AT3G15810"
"1021","AT3G15820"
"1022","AT3G16240"
"1023","AT3G16310"
"1024","AT3G16440"
"1025","AT3G16460"
"1026","AT3G16470"
"1027","AT3G16480"
"1028","AT3G16570"
"1029","AT3G16780"
"1030","AT3G16850"
"1031","AT3G16870"
"1032","AT3G16950"
"1033","AT3G17160"
"1034","AT3G17185"
"1035","AT3G17240"
"1036","AT3G17300"
"1037","AT3G17440"
"1038","AT3G17465"
"1039","AT3G17780"
"1040","AT3G17810"
"1041","AT3G17940"
"1042","AT3G18035"
"1043","AT3G18215"
"1044","AT3G18230"
"1045","AT3G18290"
"1046","AT3G18430"
"1047","AT3G18600"
"1048","AT3G18760"
"1049","AT3G18820"
"1050","AT3G18940"
"1051","AT3G18990"
"1052","AT3G19030"
"1053","AT3G19130"
"1054","AT3G19200"
"1055","AT3G19260"
"1056","AT3G19390"
"1057","AT3G19450"
"1058","AT3G19910"
"1059","AT3G19930"
"1060","AT3G19960"
"1061","AT3G19980"
"1062","AT3G20060"
"1063","AT3G20340"
"1064","AT3G20370"
"1065","AT3G20380"
"1066","AT3G20510"
"1067","AT3G20570"
"1068","AT3G20590"
"1069","AT3G20670"
"1070","AT3G20770"
"1071","AT3G20790"
"1072","AT3G20870"
"1073","AT3G21350"
"1074","AT3G21510"
"1075","AT3G21550"
"1076","AT3G21710"
"1077","AT3G21720"
"1078","AT3G21770"
"1079","AT3G21865"
"1080","AT3G22200"
"1081","AT3G22290"
"1082","AT3G22300"
"1083","AT3G22380"
"1084","AT3G22480"
"1085","AT3G22520"
"1086","AT3G22620"
"1087","AT3G22660"
"1088","AT3G22890"
"1089","AT3G22950"
"1090","AT3G22960"
"1091","AT3G23000"
"1092","AT3G23030"
"1093","AT3G23050"
"1094","AT3G23180"
"1095","AT3G23190"
"1096","AT3G23470"
"1097","AT3G23490"
"1098","AT3G23620"
"1099","AT3G23730"
"1100","AT3G23800"
"1101","AT3G23820"
"1102","AT3G23890"
"1103","AT3G23940"
"1104","AT3G23990"
"1105","AT3G24080"
"1106","AT3G24160"
"1107","AT3G24550"
"1108","AT3G25040"
"1109","AT3G25140"
"1110","AT3G25190"
"1111","AT3G25230"
"1112","AT3G25500"
"1113","AT3G25530"
"1114","AT3G25540"
"1115","AT3G25780"
"1116","AT3G25840"
"1117","AT3G25860"
"1118","AT3G25910"
"1119","AT3G26030"
"1120","AT3G26420"
"1121","AT3G26430"
"1122","AT3G26760"
"1123","AT3G26780"
"1124","AT3G26810"
"1125","AT3G26980"
"1126","AT3G27080"
"1127","AT3G27090"
"1128","AT3G27190"
"1129","AT3G27230"
"1130","AT3G27360"
"1131","AT3G27380"
"1132","AT3G27740"
"1133","AT3G27890"
"1134","AT3G28510"
"1135","AT3G28715"
"1136","AT3G28740"
"1137","AT3G28860"
"1138","AT3G29034"
"1139","AT3G29075"
"1140","AT3G29180"
"1141","AT3G29350"
"1142","AT3G29360"
"1143","AT3G29410"
"1144","AT3G41979"
"1145","AT3G43300"
"1146","AT3G43800"
"1147","AT3G44100"
"1148","AT3G44190"
"1149","AT3G44310"
"1150","AT3G44320"
"1151","AT3G44330"
"1152","AT3G44750"
"1153","AT3G45300"
"1154","AT3G45310"
"1155","AT3G45600"
"1156","AT3G45930"
"1157","AT3G46130"
"1158","AT3G46210"
"1159","AT3G46280"
"1160","AT3G46320"
"1161","AT3G46440"
"1162","AT3G46640"
"1163","AT3G46830"
"1164","AT3G46900"
"1165","AT3G46940"
"1166","AT3G47200"
"1167","AT3G47210"
"1168","AT3G47220"
"1169","AT3G47510"
"1170","AT3G47520"
"1171","AT3G47800"
"1172","AT3G47836"
"1173","AT3G48030"
"1174","AT3G48115"
"1175","AT3G48170"
"1176","AT3G48185"
"1177","AT3G48530"
"1178","AT3G48560"
"1179","AT3G48570"
"1180","AT3G48680"
"1181","AT3G48740"
"1182","AT3G48750"
"1183","AT3G48890"
"1184","AT3G48990"
"1185","AT3G49100"
"1186","AT3G49430"
"1187","AT3G49680"
"1188","AT3G49720"
"1189","AT3G49780"
"1190","AT3G49845"
"1191","AT3G49870"
"1192","AT3G49940"
"1193","AT3G50070"
"1194","AT3G50360"
"1195","AT3G50370"
"1196","AT3G50550"
"1197","AT3G50640"
"1198","AT3G50670"
"1199","AT3G51030"
"1200","AT3G51160"
"1201","AT3G51370"
"1202","AT3G51670"
"1203","AT3G51730"
"1204","AT3G51840"
"1205","AT3G51880"
"1206","AT3G51910"
"1207","AT3G51920"
"1208","AT3G51950"
"1209","AT3G52040"
"1210","AT3G52140"
"1211","AT3G52200"
"1212","AT3G52230"
"1213","AT3G52800"
"1214","AT3G52880"
"1215","AT3G52920"
"1216","AT3G52940"
"1217","AT3G52990"
"1218","AT3G53110"
"1219","AT3G53460"
"1220","AT3G53480"
"1221","AT3G53500"
"1222","AT3G53520"
"1223","AT3G53580"
"1224","AT3G53610"
"1225","AT3G53620"
"1226","AT3G53670"
"1227","AT3G53750"
"1228","AT3G54080"
"1229","AT3G54085"
"1230","AT3G54110"
"1231","AT3G54190"
"1232","AT3G54260"
"1233","AT3G54400"
"1234","AT3G54470"
"1235","AT3G54480"
"1236","AT3G54590"
"1237","AT3G54620"
"1238","AT3G54640"
"1239","AT3G54670"
"1240","AT3G54760"
"1241","AT3G54770"
"1242","AT3G54810"
"1243","AT3G54880"
"1244","AT3G54920"
"1245","AT3G54960"
"1246","AT3G55230"
