"","WS_GC_c1.which.mclass....4...1."
"814","AT1G45230"
"815","AT1G45231"
"816","AT1G45249"
"817","AT1G47510"
"818","AT1G47560"
"819","AT1G47578"
"820","AT1G47580"
"821","AT1G47600"
"822","AT1G47603"
"823","AT1G48000"
"824","AT1G48120"
"825","AT1G48180"
"826","AT1G48267"
"827","AT1G48390"
"828","AT1G48500"
"829","AT1G48540"
"830","AT1G48640"
"831","AT1G48670"
"832","AT1G48690"
"833","AT1G48740"
"834","AT1G48745"
"835","AT1G48780"
"836","AT1G48800"
"837","AT1G48820"
"838","AT1G48840"
"839","AT1G48930"
"840","AT1G49005"
"841","AT1G49010"
"842","AT1G49110"
"843","AT1G49200"
"844","AT1G49205"
"845","AT1G49210"
"846","AT1G49220"
"847","AT1G49320"
"848","AT1G49380"
"849","AT1G49405"
"850","AT1G49490"
"851","AT1G49520"
"852","AT1G49560"
"853","AT1G49610"
"854","AT1G49620"
"855","AT1G49630"
"856","AT1G49650"
"857","AT1G49700"
"858","AT1G49832"
"859","AT1G49960"
"860","AT1G50040"
"861","AT1G50090"
"862","AT1G50180"
"863","AT1G50250"
"864","AT1G50260"
"865","AT1G50270"
"866","AT1G50280"
"867","AT1G50310"
"868","AT1G50390"
"869","AT1G50400"
"870","AT1G50450"
"871","AT1G50590"
"872","AT1G50720"
"873","AT1G50745"
"874","AT1G50790"
"875","AT1G50890"
"876","AT1G50950"
"877","AT1G50970"
"878","AT1G51030"
"879","AT1G51055"
"880","AT1G51080"
"881","AT1G51100"
"882","AT1G51110"
"883","AT1G51140"
"884","AT1G51220"
"885","AT1G51260"
"886","AT1G51340"
"887","AT1G51355"
"888","AT1G51370"
"889","AT1G51402"
"890","AT1G51405"
"891","AT1G51470"
"892","AT1G51480"
"893","AT1G51520"
"894","AT1G51538"
"895","AT1G51640"
"896","AT1G51700"
"897","AT1G51770"
"898","AT1G51790"
"899","AT1G51800"
"900","AT1G51830"
"901","AT1G51860"
"902","AT1G51965"
"903","AT1G52130"
"904","AT1G52220"
"905","AT1G52230"
"906","AT1G52240"
"907","AT1G52290"
"908","AT1G52315"
"909","AT1G52330"
"910","AT1G52343"
"911","AT1G52400"
"912","AT1G52410"
"913","AT1G52415"
"914","AT1G52430"
"915","AT1G52450"
"916","AT1G52510"
"917","AT1G52530"
"918","AT1G52550"
"919","AT1G52565"
"920","AT1G52570"
"921","AT1G52590"
"922","AT1G52620"
"923","AT1G52640"
"924","AT1G52650"
"925","AT1G52660"
"926","AT1G52825"
"927","AT1G52870"
"928","AT1G52880"
"929","AT1G52905"
"930","AT1G52920"
"931","AT1G53060"
"932","AT1G53090"
"933","AT1G53110"
"934","AT1G53130"
"935","AT1G53230"
"936","AT1G53233"
"937","AT1G53250"
"938","AT1G53330"
"939","AT1G53340"
"940","AT1G53350"
"941","AT1G53420"
"942","AT1G53430"
"943","AT1G53600"
"944","AT1G53633"
"945","AT1G53635"
"946","AT1G53700"
"947","AT1G53708"
"948","AT1G53790"
"949","AT1G53801"
"950","AT1G53885"
"951","AT1G53887"
"952","AT1G53903"
"953","AT1G53940"
"954","AT1G53990"
"955","AT1G54020"
"956","AT1G54160"
"957","AT1G54200"
"958","AT1G54330"
"959","AT1G54355"
"960","AT1G54530"
"961","AT1G54540"
"962","AT1G54780"
"963","AT1G54790"
"964","AT1G54840"
"965","AT1G54950"
"966","AT1G55050"
"967","AT1G55110"
"968","AT1G55200"
"969","AT1G55240"
"970","AT1G55260"
"971","AT1G55265"
"972","AT1G55280"
"973","AT1G55320"
"974","AT1G55365"
"975","AT1G55370"
"976","AT1G55390"
"977","AT1G55420"
"978","AT1G55450"
"979","AT1G55480"
"980","AT1G55580"
"981","AT1G55600"
"982","AT1G55610"
"983","AT1G55670"
"984","AT1G55673"
"985","AT1G55720"
"986","AT1G55755"
"987","AT1G55865"
"988","AT1G55915"
"989","AT1G55970"
"990","AT1G55980"
"991","AT1G56120"
"992","AT1G56130"
"993","AT1G56165"
"994","AT1G56500"
"995","AT1G56550"
"996","AT1G56560"
"997","AT1G56630"
"998","AT1G56670"
"999","AT1G56690"
"1000","AT1G57670"
"1001","AT1G57943"
"1002","AT1G58007"
"1003","AT1G58037"
"1004","AT1G58160"
"1005","AT1G58170"
"1006","AT1G58223"
"1007","AT1G58420"
"1008","AT1G58520"
"1009","AT1G58643"
"1010","AT1G58936"
"1011","AT1G59312"
"1012","AT1G59510"
"1013","AT1G59530"
"1014","AT1G59590"
"1015","AT1G59620"
"1016","AT1G59660"
"1017","AT1G59670"
"1018","AT1G59780"
"1019","AT1G59790"
"1020","AT1G59840"
"1021","AT1G59850"
"1022","AT1G59910"
"1023","AT1G59940"
"1024","AT1G59970"
"1025","AT1G60000"
"1026","AT1G60030"
"1027","AT1G60095"
"1028","AT1G60160"
"1029","AT1G60190"
"1030","AT1G60270"
"1031","AT1G60360"
"1032","AT1G60460"
"1033","AT1G60550"
"1034","AT1G60600"
"1035","AT1G60630"
"1036","AT1G60690"
"1037","AT1G60700"
"1038","AT1G60830"
"1039","AT1G60870"
"1040","AT1G60890"
"1041","AT1G60930"
"1042","AT1G60990"
"1043","AT1G61050"
"1044","AT1G61170"
"1045","AT1G61180"
"1046","AT1G61190"
"1047","AT1G61215"
"1048","AT1G61230"
"1049","AT1G61310"
"1050","AT1G61340"
"1051","AT1G61360"
"1052","AT1G61390"
"1053","AT1G61410"
"1054","AT1G61415"
"1055","AT1G61420"
"1056","AT1G61440"
"1057","AT1G61450"
"1058","AT1G61460"
"1059","AT1G61470"
"1060","AT1G61500"
"1061","AT1G61520"
"1062","AT1G61550"
"1063","AT1G61562"
"1064","AT1G61600"
"1065","AT1G61680"
"1066","AT1G61750"
"1067","AT1G61810"
"1068","AT1G61860"
"1069","AT1G61930"
"1070","AT1G61970"
"1071","AT1G62050"
"1072","AT1G62130"
"1073","AT1G62260"
"1074","AT1G62320"
"1075","AT1G62350"
"1076","AT1G62370"
"1077","AT1G62400"
"1078","AT1G62420"
"1079","AT1G62500"
"1080","AT1G62515"
"1081","AT1G62530"
"1082","AT1G62590"
"1083","AT1G62620"
"1084","AT1G62670"
"1085","AT1G62680"
"1086","AT1G62700"
"1087","AT1G62710"
"1088","AT1G62720"
"1089","AT1G62780"
"1090","AT1G62840"
"1091","AT1G62870"
"1092","AT1G62910"
"1093","AT1G62914"
"1094","AT1G62930"
"1095","AT1G62935"
"1096","AT1G62950"
"1097","AT1G62975"
"1098","AT1G62980"
"1099","AT1G62981"
"1100","AT1G62990"
"1101","AT1G63020"
"1102","AT1G63070"
"1103","AT1G63080"
"1104","AT1G63150"
"1105","AT1G63230"
"1106","AT1G63240"
"1107","AT1G63320"
"1108","AT1G63330"
"1109","AT1G63380"
"1110","AT1G63390"
"1111","AT1G63400"
"1112","AT1G63450"
"1113","AT1G63520"
"1114","AT1G63530"
"1115","AT1G63540"
"1116","AT1G63580"
"1117","AT1G63630"
"1118","AT1G63670"
"1119","AT1G63730"
"1120","AT1G63750"
"1121","AT1G64010"
"1122","AT1G64100"
"1123","AT1G64110"
"1124","AT1G64170"
"1125","AT1G64180"
"1126","AT1G64260"
"1127","AT1G64300"
"1128","AT1G64310"
"1129","AT1G64320"
"1130","AT1G64355"
"1131","AT1G64400"
"1132","AT1G64430"
"1133","AT1G64480"
"1134","AT1G64563"
"1135","AT1G64570"
"1136","AT1G64572"
"1137","AT1G64583"
"1138","AT1G64610"
"1139","AT1G64618"
"1140","AT1G64625"
"1141","AT1G64670"
"1142","AT1G64700"
"1143","AT1G64820"
"1144","AT1G64860"
"1145","AT1G64890"
"1146","AT1G64930"
"1147","AT1G64940"
"1148","AT1G65080"
"1149","AT1G65110"
"1150","AT1G65120"
"1151","AT1G65130"
"1152","AT1G65140"
"1153","AT1G65180"
"1154","AT1G65250"
"1155","AT1G65310"
"1156","AT1G65370"
"1157","AT1G65481"
"1158","AT1G65500"
"1159","AT1G65610"
"1160","AT1G65620"
"1161","AT1G65690"
"1162","AT1G65850"
"1163","AT1G65900"
"1164","AT1G65910"
"1165","AT1G65920"
"1166","AT1G66020"
"1167","AT1G66030"
"1168","AT1G66040"
"1169","AT1G66130"
"1170","AT1G66330"
"1171","AT1G66350"
"1172","AT1G66400"
"1173","AT1G66420"
"1174","AT1G66440"
"1175","AT1G66450"
"1176","AT1G66500"
"1177","AT1G66520"
"1178","AT1G66590"
"1179","AT1G66650"
"1180","AT1G66720"
"1181","AT1G66730"
"1182","AT1G66780"
"1183","AT1G66800"
"1184","AT1G66810"
"1185","AT1G66910"
"1186","AT1G66930"
"1187","AT1G66950"
"1188","AT1G67000"
"1189","AT1G67035"
"1190","AT1G67040"
"1191","AT1G67050"
"1192","AT1G67070"
"1193","AT1G67148"
"1194","AT1G67180"
"1195","AT1G67270"
"1196","AT1G67400"
"1197","AT1G67410"
"1198","AT1G67440"
"1199","AT1G67460"
"1200","AT1G67470"
"1201","AT1G67650"
"1202","AT1G67710"
"1203","AT1G67740"
"1204","AT1G67750"
"1205","AT1G67760"
"1206","AT1G67790"
"1207","AT1G67792"
"1208","AT1G67870"
"1209","AT1G67910"
"1210","AT1G67970"
"1211","AT1G68030"
"1212","AT1G68050"
"1213","AT1G68120"
"1214","AT1G68180"
"1215","AT1G68200"
"1216","AT1G68238"
"1217","AT1G68290"
"1218","AT1G68330"
"1219","AT1G68340"
"1220","AT1G68350"
"1221","AT1G68360"
"1222","AT1G68390"
"1223","AT1G68450"
"1224","AT1G68460"
"1225","AT1G68470"
"1226","AT1G68500"
"1227","AT1G68540"
"1228","AT1G68568"
"1229","AT1G68570"
"1230","AT1G68585"
"1231","AT1G68590"
"1232","AT1G68620"
"1233","AT1G68630"
"1234","AT1G68640"
"1235","AT1G68723"
"1236","AT1G68725"
"1237","AT1G68750"
"1238","AT1G68795"
"1239","AT1G68830"
"1240","AT1G68862"
"1241","AT1G68870"
"1242","AT1G68890"
"1243","AT1G68940"
"1244","AT1G68945"
"1245","AT1G69020"
"1246","AT1G69150"
