"","WS_GC_c1.which.mclass....1...1."
"242","AT1G14650"
"243","AT1G14670"
"244","AT1G14685"
"245","AT1G14710"
"246","AT1G14740"
"247","AT1G14810"
"248","AT1G14830"
"249","AT1G14860"
"250","AT1G14870"
"251","AT1G14890"
"252","AT1G14900"
"253","AT1G15040"
"254","AT1G15100"
"255","AT1G15200"
"256","AT1G15210"
"257","AT1G15230"
"258","AT1G15250"
"259","AT1G15280"
"260","AT1G15340"
"261","AT1G15350"
"262","AT1G15370"
"263","AT1G15390"
"264","AT1G15400"
"265","AT1G15420"
"266","AT1G15440"
"267","AT1G15500"
"268","AT1G15630"
"269","AT1G15640"
"270","AT1G15670"
"271","AT1G15740"
"272","AT1G15750"
"273","AT1G15810"
"274","AT1G15920"
"275","AT1G15950"
"276","AT1G15960"
"277","AT1G16000"
"278","AT1G16170"
"279","AT1G16180"
"280","AT1G16190"
"281","AT1G16240"
"282","AT1G16350"
"283","AT1G16460"
"284","AT1G16470"
"285","AT1G16560"
"286","AT1G16610"
"287","AT1G16700"
"288","AT1G16740"
"289","AT1G16810"
"290","AT1G16840"
"291","AT1G16860"
"292","AT1G16870"
"293","AT1G16880"
"294","AT1G16900"
"295","AT1G16970"
"296","AT1G17080"
"297","AT1G17130"
"298","AT1G17180"
"299","AT1G17190"
"300","AT1G17280"
"301","AT1G17285"
"302","AT1G17290"
"303","AT1G17300"
"304","AT1G17370"
"305","AT1G17470"
"306","AT1G17510"
"307","AT1G17530"
"308","AT1G17690"
"309","AT1G17720"
"310","AT1G17860"
"311","AT1G17890"
"312","AT1G17970"
"313","AT1G18070"
"314","AT1G18250"
"315","AT1G18450"
"316","AT1G18470"
"317","AT1G18480"
"318","AT1G18500"
"319","AT1G18640"
"320","AT1G18720"
"321","AT1G18800"
"322","AT1G18840"
"323","AT1G18850"
"324","AT1G18880"
"325","AT1G18890"
"326","AT1G19000"
"327","AT1G19120"
"328","AT1G19130"
"329","AT1G19180"
"330","AT1G19350"
"331","AT1G19360"
"332","AT1G19400"
"333","AT1G19520"
"334","AT1G19530"
"335","AT1G19570"
"336","AT1G19580"
"337","AT1G19600"
"338","AT1G19660"
"339","AT1G19680"
"340","AT1G19800"
"341","AT1G19835"
"342","AT1G19850"
"343","AT1G19870"
"344","AT1G19880"
"345","AT1G19920"
"346","AT1G19960"
"347","AT1G19990"
"348","AT1G20010"
"349","AT1G20090"
"350","AT1G20100"
"351","AT1G20140"
"352","AT1G20160"
"353","AT1G20190"
"354","AT1G20200"
"355","AT1G20220"
"356","AT1G20260"
"357","AT1G20370"
"358","AT1G20430"
"359","AT1G20450"
"360","AT1G20630"
"361","AT1G20693"
"362","AT1G20770"
"363","AT1G20840"
"364","AT1G20850"
"365","AT1G20900"
"366","AT1G20920"
"367","AT1G20950"
"368","AT1G20960"
"369","AT1G20970"
"370","AT1G20980"
"371","AT1G21000"
"372","AT1G21050"
"373","AT1G21065"
"374","AT1G21080"
"375","AT1G21090"
"376","AT1G21190"
"377","AT1G21313"
"378","AT1G21450"
"379","AT1G21630"
"380","AT1G21680"
"381","AT1G21690"
"382","AT1G21710"
"383","AT1G21720"
"384","AT1G21770"
"385","AT1G21780"
"386","AT1G21830"
"387","AT1G21880"
"388","AT1G21900"
"389","AT1G21930"
"390","AT1G22190"
"391","AT1G22200"
"392","AT1G22270"
"393","AT1G22360"
"394","AT1G22440"
"395","AT1G22520"
"396","AT1G22530"
"397","AT1G22620"
"398","AT1G22710"
"399","AT1G22750"
"400","AT1G22880"
"401","AT1G22910"
"402","AT1G22920"
"403","AT1G22930"
"404","AT1G22970"
"405","AT1G23020"
"406","AT1G23030"
"407","AT1G23080"
"408","AT1G23100"
"409","AT1G23160"
"410","AT1G23190"
"411","AT1G23260"
"412","AT1G23280"
"413","AT1G23310"
"414","AT1G23400"
"415","AT1G23410"
"416","AT1G23440"
"417","AT1G23750"
"418","AT1G23760"
"419","AT1G23800"
"420","AT1G23850"
"421","AT1G23860"
"422","AT1G23870"
"423","AT1G24180"
"424","AT1G24267"
"425","AT1G24280"
"426","AT1G24764"
"427","AT1G25220"
"428","AT1G25230"
"429","AT1G25280"
"430","AT1G25350"
"431","AT1G25490"
"432","AT1G25510"
"433","AT1G25530"
"434","AT1G25550"
"435","AT1G26110"
"436","AT1G26270"
"437","AT1G26340"
"438","AT1G26460"
"439","AT1G26470"
"440","AT1G26550"
"441","AT1G26580"
"442","AT1G26640"
"443","AT1G26665"
"444","AT1G26670"
"445","AT1G26740"
"446","AT1G26750"
"447","AT1G26840"
"448","AT1G26850"
"449","AT1G26910"
"450","AT1G26920"
"451","AT1G26945"
"452","AT1G27090"
"453","AT1G27130"
"454","AT1G27290"
"455","AT1G27300"
"456","AT1G27340"
"457","AT1G27350"
"458","AT1G27390"
"459","AT1G27435"
"460","AT1G27470"
"461","AT1G27650"
"462","AT1G27730"
"463","AT1G27950"
"464","AT1G28060"
"465","AT1G28110"
"466","AT1G28190"
"467","AT1G28200"
"468","AT1G28250"
"469","AT1G28310"
"470","AT1G28330"
"471","AT1G28350"
"472","AT1G28395"
"473","AT1G28400"
"474","AT1G28510"
"475","AT1G28580"
"476","AT1G29025"
"477","AT1G29030"
"478","AT1G29040"
"479","AT1G29050"
"480","AT1G29070"
"481","AT1G29150"
"482","AT1G29260"
"483","AT1G29280"
"484","AT1G29310"
"485","AT1G29320"
"486","AT1G29330"
"487","AT1G29350"
"488","AT1G29370"
"489","AT1G29470"
"490","AT1G29520"
"491","AT1G29785"
"492","AT1G29790"
"493","AT1G29850"
"494","AT1G29880"
"495","AT1G29900"
"496","AT1G29940"
"497","AT1G29950"
"498","AT1G29965"
"499","AT1G29970"
"500","AT1G29980"
"501","AT1G29990"
"502","AT1G30070"
"503","AT1G30120"
"504","AT1G30130"
"505","AT1G30270"
"506","AT1G30360"
"507","AT1G30400"
"508","AT1G30440"
"509","AT1G30510"
"510","AT1G30550"
"511","AT1G30590"
"512","AT1G30690"
"513","AT1G30750"
"514","AT1G30760"
"515","AT1G30820"
"516","AT1G30880"
"517","AT1G30890"
"518","AT1G30970"
"519","AT1G31020"
"520","AT1G31050"
"521","AT1G31130"
"522","AT1G31160"
"523","AT1G31180"
"524","AT1G31300"
"525","AT1G31340"
"526","AT1G31660"
"527","AT1G31730"
"528","AT1G31770"
"529","AT1G31780"
"530","AT1G31817"
"531","AT1G31850"
"532","AT1G31860"
"533","AT1G31935"
"534","AT1G31950"
"535","AT1G32100"
"536","AT1G32130"
"537","AT1G32170"
"538","AT1G32230"
"539","AT1G32380"
"540","AT1G32400"
"541","AT1G32440"
"542","AT1G32460"
"543","AT1G32490"
"544","AT1G32580"
"545","AT1G32630"
"546","AT1G32640"
"547","AT1G32700"
"548","AT1G32790"
"549","AT1G32870"
"550","AT1G32920"
"551","AT1G33040"
"552","AT1G33050"
"553","AT1G33055"
"554","AT1G33110"
"555","AT1G33230"
"556","AT1G33240"
"557","AT1G33250"
"558","AT1G33265"
"559","AT1G33470"
"560","AT1G33520"
"561","AT1G33680"
"562","AT1G33750"
"563","AT1G33810"
"564","AT1G33980"
"565","AT1G34110"
"566","AT1G34130"
"567","AT1G34350"
"568","AT1G34370"
"569","AT1G34418"
"570","AT1G35516"
"571","AT1G35580"
"572","AT1G35620"
"573","AT1G35680"
"574","AT1G35720"
"575","AT1G35780"
"576","AT1G36050"
"577","AT1G36060"
"578","AT1G36280"
"579","AT1G36310"
"580","AT1G36730"
"581","AT1G36980"
"582","AT1G37130"
"583","AT1G41830"
"584","AT1G42440"
"585","AT1G42480"
"586","AT1G43130"
"587","AT1G43190"
"588","AT1G43580"
"589","AT1G43670"
"590","AT1G43690"
"591","AT1G43700"
"592","AT1G43790"
"593","AT1G43860"
"594","AT1G43890"
"595","AT1G44760"
"596","AT1G44770"
"597","AT1G44800"
"598","AT1G44835"
"599","AT1G44900"
"600","AT1G45000"
"601","AT1G45130"
"602","AT1G45145"
"603","AT1G45332"
"604","AT1G45688"
"605","AT1G45976"
"606","AT1G46264"
"607","AT1G47128"
"608","AT1G47200"
"609","AT1G47210"
"610","AT1G47250"
"611","AT1G47278"
"612","AT1G47400"
"613","AT1G47490"
"614","AT1G47500"
"615","AT1G47530"
"616","AT1G47570"
"617","AT1G47640"
"618","AT1G47670"
"619","AT1G47740"
"620","AT1G47830"
"621","AT1G47840"
"622","AT1G47960"
"623","AT1G48030"
"624","AT1G48140"
"625","AT1G48160"
"626","AT1G48170"
"627","AT1G48200"
"628","AT1G48230"
"629","AT1G48350"
"630","AT1G48410"
"631","AT1G48420"
"632","AT1G48440"
"633","AT1G48510"
"634","AT1G48600"
"635","AT1G48610"
"636","AT1G48620"
"637","AT1G48650"
"638","AT1G48790"
"639","AT1G48850"
"640","AT1G48860"
"641","AT1G48900"
"642","AT1G49030"
"643","AT1G49032"
"644","AT1G49050"
"645","AT1G49140"
"646","AT1G49300"
"647","AT1G49310"
"648","AT1G49400"
"649","AT1G49470"
"650","AT1G49480"
"651","AT1G49500"
"652","AT1G49570"
"653","AT1G49590"
"654","AT1G49820"
"655","AT1G49850"
"656","AT1G49860"
"657","AT1G49950"
"658","AT1G49970"
"659","AT1G50050"
"660","AT1G50060"
"661","AT1G50200"
"662","AT1G50290"
"663","AT1G50370"
"664","AT1G50420"
"665","AT1G50430"
"666","AT1G50480"
"667","AT1G50500"
"668","AT1G50570"
"669","AT1G50600"
"670","AT1G50640"
"671","AT1G50660"
"672","AT1G50670"
"673","AT1G50710"
"674","AT1G50740"
"675","AT1G51070"
"676","AT1G51160"
"677","AT1G51380"
"678","AT1G51570"
"679","AT1G51590"
"680","AT1G51630"
"681","AT1G51680"
"682","AT1G51690"
"683","AT1G51710"
"684","AT1G51730"
"685","AT1G51760"
"686","AT1G51980"
"687","AT1G52050"
"688","AT1G52060"
"689","AT1G52200"
"690","AT1G52280"
"691","AT1G52340"
"692","AT1G52342"
"693","AT1G52360"
"694","AT1G52380"
"695","AT1G52600"
"696","AT1G52670"
"697","AT1G52720"
"698","AT1G52910"
"699","AT1G52930"
"700","AT1G52980"
"701","AT1G53210"
"702","AT1G53310"
"703","AT1G53320"
"704","AT1G53380"
"705","AT1G53560"
"706","AT1G53580"
"707","AT1G53645"
"708","AT1G53760"
"709","AT1G53840"
"710","AT1G53910"
"711","AT1G54000"
"712","AT1G54010"
"713","AT1G54030"
"714","AT1G54080"
"715","AT1G54320"
"716","AT1G54360"
"717","AT1G54370"
"718","AT1G54385"
"719","AT1G54460"
"720","AT1G54610"
"721","AT1G54770"
"722","AT1G54830"
"723","AT1G54990"
"724","AT1G55160"
"725","AT1G55205"
"726","AT1G55210"
"727","AT1G55310"
"728","AT1G55340"
"729","AT1G55360"
"730","AT1G55500"
"731","AT1G55680"
"732","AT1G55840"
"733","AT1G55850"
"734","AT1G55890"
"735","AT1G55900"
"736","AT1G55920"
"737","AT1G56200"
"738","AT1G56220"
"739","AT1G56680"
"740","AT1G56700"
"741","AT1G57540"
"742","AT1G57610"
"743","AT1G57620"
"744","AT1G57680"
"745","AT1G57765"
"746","AT1G57860"
"747","AT1G58030"
"748","AT1G58070"
"749","AT1G58080"
"750","AT1G58180"
"751","AT1G58235"
"752","AT1G58983"
"753","AT1G59580"
"754","AT1G59610"
"755","AT1G59760"
"756","AT1G59830"
"757","AT1G59870"
"758","AT1G59900"
"759","AT1G59960"
"760","AT1G60070"
"761","AT1G60080"
"762","AT1G60200"
"763","AT1G60640"
"764","AT1G60660"
"765","AT1G60710"
"766","AT1G60730"
"767","AT1G60750"
"768","AT1G60770"
"769","AT1G60780"
"770","AT1G60850"
"771","AT1G60940"
"772","AT1G60989"
"773","AT1G61150"
"774","AT1G61250"
"775","AT1G61570"
"776","AT1G61590"
"777","AT1G61620"
"778","AT1G61730"
"779","AT1G61770"
"780","AT1G61780"
"781","AT1G61870"
"782","AT1G62020"
"783","AT1G62040"
"784","AT1G62390"
"785","AT1G62570"
"786","AT1G62640"
"787","AT1G62820"
"788","AT1G63000"
"789","AT1G63050"
"790","AT1G63110"
"791","AT1G63120"
"792","AT1G63180"
"793","AT1G63220"
"794","AT1G63290"
"795","AT1G63420"
"796","AT1G63460"
"797","AT1G63660"
"798","AT1G63690"
"799","AT1G63770"
"800","AT1G63780"
"801","AT1G63800"
"802","AT1G63810"
"803","AT1G63830"
"804","AT1G63840"
"805","AT1G63940"
"806","AT1G63980"
"807","AT1G64040"
"808","AT1G64060"
"809","AT1G64190"
"810","AT1G64220"
"811","AT1G64385"
"812","AT1G64490"
"813","AT1G64550"
"814","AT1G64640"
"815","AT1G64650"
"816","AT1G64720"
"817","AT1G64790"
"818","AT1G64880"
"819","AT1G64980"
"820","AT1G65010"
"821","AT1G65030"
"822","AT1G65220"
"823","AT1G65270"
"824","AT1G65295"
"825","AT1G65440"
"826","AT1G65650"
"827","AT1G65700"
"828","AT1G65845"
"829","AT1G65960"
"830","AT1G66070"
"831","AT1G66140"
"832","AT1G66150"
"833","AT1G66180"
"834","AT1G66200"
"835","AT1G66250"
"836","AT1G66260"
"837","AT1G66680"
"838","AT1G66760"
"839","AT1G67030"
"840","AT1G67080"
"841","AT1G67105"
"842","AT1G67120"
"843","AT1G67230"
"844","AT1G67280"
"845","AT1G67328"
"846","AT1G67330"
"847","AT1G67480"
"848","AT1G67590"
"849","AT1G67620"
"850","AT1G67680"
"851","AT1G67730"
"852","AT1G67810"
"853","AT1G68000"
"854","AT1G68060"
"855","AT1G68140"
"856","AT1G68230"
"857","AT1G68300"
"858","AT1G68310"
"859","AT1G68440"
"860","AT1G68490"
"861","AT1G68560"
"862","AT1G68680"
"863","AT1G68790"
"864","AT1G68810"
"865","AT1G68840"
"866","AT1G68990"
"867","AT1G69040"
"868","AT1G69070"
"869","AT1G69250"
"870","AT1G69252"
"871","AT1G69295"
"872","AT1G69340"
"873","AT1G69460"
"874","AT1G69600"
"875","AT1G69640"
"876","AT1G69750"
"877","AT1G69760"
"878","AT1G69770"
"879","AT1G69850"
"880","AT1G69960"
"881","AT1G70080"
"882","AT1G70160"
"883","AT1G70190"
"884","AT1G70210"
"885","AT1G70290"
"886","AT1G70300"
"887","AT1G70320"
"888","AT1G70330"
"889","AT1G70350"
"890","AT1G70410"
"891","AT1G70620"
"892","AT1G70660"
"893","AT1G70670"
"894","AT1G70710"
"895","AT1G70770"
"896","AT1G70940"
"897","AT1G71010"
"898","AT1G71070"
"899","AT1G71110"
"900","AT1G71190"
"901","AT1G71200"
"902","AT1G71220"
"903","AT1G71260"
"904","AT1G71270"
"905","AT1G71340"
"906","AT1G71692"
"907","AT1G71695"
"908","AT1G71730"
"909","AT1G71740"
"910","AT1G71780"
"911","AT1G71790"
"912","AT1G71840"
"913","AT1G71860"
"914","AT1G71950"
"915","AT1G71980"
"916","AT1G72040"
"917","AT1G72050"
"918","AT1G72090"
"919","AT1G72150"
"920","AT1G72170"
"921","AT1G72320"
"922","AT1G72440"
"923","AT1G72480"
"924","AT1G72490"
"925","AT1G72510"
"926","AT1G72550"
"927","AT1G72680"
"928","AT1G72710"
"929","AT1G72730"
"930","AT1G72750"
"931","AT1G72820"
"932","AT1G72850"
"933","AT1G72852"
"934","AT1G73030"
"935","AT1G73165"
"936","AT1G73180"
"937","AT1G73260"
"938","AT1G73540"
"939","AT1G73590"
"940","AT1G73720"
"941","AT1G73820"
"942","AT1G74030"
"943","AT1G74230"
"944","AT1G74250"
"945","AT1G74260"
"946","AT1G74340"
"947","AT1G74380"
"948","AT1G74458"
"949","AT1G74500"
"950","AT1G74510"
"951","AT1G74660"
"952","AT1G74690"
"953","AT1G74910"
"954","AT1G74920"
"955","AT1G74960"
"956","AT1G75180"
"957","AT1G75220"
"958","AT1G75270"
"959","AT1G75280"
"960","AT1G75330"
"961","AT1G75380"
"962","AT1G75400"
"963","AT1G75540"
"964","AT1G75560"
"965","AT1G75660"
"966","AT1G75670"
"967","AT1G75680"
"968","AT1G75710"
"969","AT1G75760"
"970","AT1G75780"
"971","AT1G75800"
"972","AT1G75840"
"973","AT1G75980"
"974","AT1G75990"
"975","AT1G76010"
"976","AT1G76030"
"977","AT1G76150"
"978","AT1G76160"
"979","AT1G76300"
"980","AT1G76400"
"981","AT1G76405"
"982","AT1G76410"
"983","AT1G76460"
"984","AT1G76490"
"985","AT1G76500"
"986","AT1G76520"
"987","AT1G76540"
"988","AT1G76550"
"989","AT1G76600"
"990","AT1G76670"
"991","AT1G76690"
"992","AT1G76790"
"993","AT1G76810"
"994","AT1G76860"
"995","AT1G76920"
"996","AT1G76930"
"997","AT1G76990"
"998","AT1G77030"
"999","AT1G77080"
"1000","AT1G77180"
"1001","AT1G77350"
"1002","AT1G77370"
"1003","AT1G77440"
"1004","AT1G77450"
"1005","AT1G77470"
"1006","AT1G77510"
"1007","AT1G77540"
"1008","AT1G77550"
"1009","AT1G77610"
"1010","AT1G77630"
"1011","AT1G77670"
"1012","AT1G77710"
"1013","AT1G77750"
"1014","AT1G77770"
"1015","AT1G77840"
"1016","AT1G77885"
"1017","AT1G78000"
"1018","AT1G78080"
"1019","AT1G78290"
"1020","AT1G78340"
"1021","AT1G78560"
"1022","AT1G78570"
"1023","AT1G78630"
"1024","AT1G78660"
"1025","AT1G78670"
"1026","AT1G78700"
"1027","AT1G78850"
"1028","AT1G78870"
"1029","AT1G78880"
"1030","AT1G78890"
"1031","AT1G78920"
"1032","AT1G79000"
"1033","AT1G79150"
"1034","AT1G79180"
"1035","AT1G79200"
"1036","AT1G79210"
"1037","AT1G79230"
"1038","AT1G79260"
"1039","AT1G79280"
"1040","AT1G79340"
"1041","AT1G79390"
"1042","AT1G79430"
"1043","AT1G79440"
"1044","AT1G79590"
"1045","AT1G79650"
"1046","AT1G79660"
"1047","AT1G79690"
"1048","AT1G79830"
"1049","AT1G79870"
"1050","AT1G79920"
"1051","AT1G79930"
"1052","AT1G79940"
"1053","AT1G79970"
"1054","AT1G79985"
"1055","AT1G79990"
"1056","AT1G80040"
"1057","AT1G80050"
"1058","AT1G80070"
"1059","AT1G80180"
"1060","AT1G80230"
"1061","AT1G80270"
"1062","AT1G80280"
"1063","AT1G80360"
"1064","AT1G80370"
"1065","AT1G80380"
"1066","AT1G80410"
"1067","AT1G80460"
"1068","AT1G80500"
"1069","AT1G80530"
"1070","AT1G80560"
"1071","AT1G80600"
"1072","AT1G80620"
"1073","AT1G80670"
"1074","AT1G80680"
"1075","AT1G80690"
"1076","AT1G80720"
"1077","AT1G80750"
"1078","AT1G80780"
"1079","AT1G80790"
"1080","AT1G80860"
"1081","AT1G80920"
"1082","AT1G80930"
"1083","AT2G01010"
"1084","AT2G01020"
"1085","AT2G01060"
"1086","AT2G01090"
"1087","AT2G01100"
"1088","AT2G01220"
"1089","AT2G01270"
"1090","AT2G01350"
"1091","AT2G01420"
"1092","AT2G01450"
"1093","AT2G01470"
"1094","AT2G01490"
"1095","AT2G01530"
"1096","AT2G01570"
"1097","AT2G01600"
"1098","AT2G01630"
"1099","AT2G01640"
"1100","AT2G01710"
"1101","AT2G01735"
"1102","AT2G01850"
"1103","AT2G01910"
"1104","AT2G01970"
"1105","AT2G02040"
"1106","AT2G02160"
"1107","AT2G02180"
"1108","AT2G02390"
"1109","AT2G02470"
"1110","AT2G02510"
"1111","AT2G02560"
"1112","AT2G02710"
"1113","AT2G02740"
"1114","AT2G02820"
"1115","AT2G02870"
"1116","AT2G02930"
"1117","AT2G02960"
"1118","AT2G03240"
"1119","AT2G03440"
"1120","AT2G03505"
"1121","AT2G03510"
"1122","AT2G03640"
"1123","AT2G03690"
"1124","AT2G03760"
"1125","AT2G03780"
"1126","AT2G03820"
"1127","AT2G03830"
"1128","AT2G03870"
"1129","AT2G03890"
"1130","AT2G04025"
"1131","AT2G04030"
"1132","AT2G04170"
"1133","AT2G04280"
"1134","AT2G04410"
"1135","AT2G04630"
"1136","AT2G04690"
"1137","AT2G04700"
"1138","AT2G04755"
"1139","AT2G04900"
"1140","AT2G05630"
"1141","AT2G05710"
"1142","AT2G05830"
"1143","AT2G05840"
"1144","AT2G05920"
"1145","AT2G06010"
"1146","AT2G06850"
"1147","AT2G07050"
"1148","AT2G07340"
"1149","AT2G07671"
"1150","AT2G07690"
"1151","AT2G07696"
"1152","AT2G07698"
"1153","AT2G07708"
"1154","AT2G07715"
"1155","AT2G07718"
"1156","AT2G07725"
"1157","AT2G08340"
"1158","AT2G08650"
"1159","AT2G09785"
"1160","AT2G11890"
"1161","AT2G12646"
"1162","AT2G13560"
"1163","AT2G14045"
"1164","AT2G14100"
"1165","AT2G14210"
"1166","AT2G14460"
"1167","AT2G14720"
"1168","AT2G14835"
"1169","AT2G14878"
"1170","AT2G14900"
"1171","AT2G14910"
"1172","AT2G15000"
"1173","AT2G15240"
"1174","AT2G15430"
"1175","AT2G15490"
"1176","AT2G15570"
"1177","AT2G15620"
"1178","AT2G15860"
"1179","AT2G15890"
"1180","AT2G15910"
"1181","AT2G15970"
"1182","AT2G16280"
"1183","AT2G16365"
"1184","AT2G16460"
"1185","AT2G16500"
"1186","AT2G16530"
"1187","AT2G16570"
"1188","AT2G16586"
"1189","AT2G16640"
"1190","AT2G16740"
"1191","AT2G16780"
"1192","AT2G16800"
"1193","AT2G16850"
"1194","AT2G16860"
"1195","AT2G16930"
"1196","AT2G16940"
"1197","AT2G16950"
"1198","AT2G17200"
"1199","AT2G17250"
"1200","AT2G17280"
"1201","AT2G17290"
"1202","AT2G17380"
"1203","AT2G17390"
"1204","AT2G17410"
"1205","AT2G17440"
"1206","AT2G17450"
"1207","AT2G17520"
"1208","AT2G17630"
"1209","AT2G17710"
"1210","AT2G17720"
"1211","AT2G17800"
"1212","AT2G17980"
"1213","AT2G17990"
"1214","AT2G18030"
"1215","AT2G18050"
"1216","AT2G18110"
"1217","AT2G18160"
"1218","AT2G18196"
"1219","AT2G18220"
"1220","AT2G18280"
"1221","AT2G18330"
"1222","AT2G18390"
"1223","AT2G18400"
"1224","AT2G18510"
"1225","AT2G18700"
"1226","AT2G18710"
"1227","AT2G18750"
"1228","AT2G18800"
"1229","AT2G18900"
"1230","AT2G18910"
"1231","AT2G18960"
"1232","AT2G18980"
"1233","AT2G19080"
"1234","AT2G19110"
"1235","AT2G19350"
"1236","AT2G19385"
"1237","AT2G19520"
"1238","AT2G19540"
"1239","AT2G19640"
"1240","AT2G19670"
"1241","AT2G19720"
"1242","AT2G19790"
"1243","AT2G19810"
"1244","AT2G19830"
"1245","AT2G19940"
"1246","AT2G20060"
