"","WS_GC_c1.which.mclass....5...1."
"242","AT1G09645"
"243","AT1G09700"
"244","AT1G09730"
"245","AT1G09740"
"246","AT1G09750"
"247","AT1G09795"
"248","AT1G09815"
"249","AT1G09830"
"250","AT1G09850"
"251","AT1G09870"
"252","AT1G09920"
"253","AT1G09927"
"254","AT1G09932"
"255","AT1G09980"
"256","AT1G09995"
"257","AT1G10130"
"258","AT1G10140"
"259","AT1G10155"
"260","AT1G10170"
"261","AT1G10180"
"262","AT1G10270"
"263","AT1G10310"
"264","AT1G10380"
"265","AT1G10390"
"266","AT1G10400"
"267","AT1G10410"
"268","AT1G10430"
"269","AT1G10450"
"270","AT1G10470"
"271","AT1G10490"
"272","AT1G10500"
"273","AT1G10522"
"274","AT1G10530"
"275","AT1G10600"
"276","AT1G10660"
"277","AT1G10690"
"278","AT1G10700"
"279","AT1G10720"
"280","AT1G10740"
"281","AT1G10750"
"282","AT1G10760"
"283","AT1G10780"
"284","AT1G10820"
"285","AT1G10850"
"286","AT1G10865"
"287","AT1G10870"
"288","AT1G10890"
"289","AT1G10900"
"290","AT1G10910"
"291","AT1G10940"
"292","AT1G10990"
"293","AT1G11000"
"294","AT1G11020"
"295","AT1G11060"
"296","AT1G11120"
"297","AT1G11130"
"298","AT1G11175"
"299","AT1G11185"
"300","AT1G11200"
"301","AT1G11260"
"302","AT1G11310"
"303","AT1G11380"
"304","AT1G11390"
"305","AT1G11400"
"306","AT1G11430"
"307","AT1G11530"
"308","AT1G11592"
"309","AT1G11660"
"310","AT1G11720"
"311","AT1G11760"
"312","AT1G11780"
"313","AT1G11790"
"314","AT1G11800"
"315","AT1G11820"
"316","AT1G11905"
"317","AT1G11930"
"318","AT1G12010"
"319","AT1G12020"
"320","AT1G12050"
"321","AT1G12120"
"322","AT1G12160"
"323","AT1G12200"
"324","AT1G12240"
"325","AT1G12340"
"326","AT1G12360"
"327","AT1G12400"
"328","AT1G12410"
"329","AT1G12470"
"330","AT1G12500"
"331","AT1G12520"
"332","AT1G12530"
"333","AT1G12580"
"334","AT1G12640"
"335","AT1G12680"
"336","AT1G12760"
"337","AT1G12770"
"338","AT1G12820"
"339","AT1G12830"
"340","AT1G12845"
"341","AT1G12850"
"342","AT1G12930"
"343","AT1G12990"
"344","AT1G13000"
"345","AT1G13020"
"346","AT1G13030"
"347","AT1G13110"
"348","AT1G13120"
"349","AT1G13160"
"350","AT1G13170"
"351","AT1G13195"
"352","AT1G13245"
"353","AT1G13260"
"354","AT1G13270"
"355","AT1G13300"
"356","AT1G13350"
"357","AT1G13360"
"358","AT1G13390"
"359","AT1G13450"
"360","AT1G13460"
"361","AT1G13530"
"362","AT1G13570"
"363","AT1G13580"
"364","AT1G13600"
"365","AT1G13620"
"366","AT1G13635"
"367","AT1G13640"
"368","AT1G13670"
"369","AT1G13690"
"370","AT1G13750"
"371","AT1G13770"
"372","AT1G13810"
"373","AT1G13880"
"374","AT1G13930"
"375","AT1G13950"
"376","AT1G13960"
"377","AT1G13980"
"378","AT1G13990"
"379","AT1G14000"
"380","AT1G14020"
"381","AT1G14040"
"382","AT1G14140"
"383","AT1G14180"
"384","AT1G14220"
"385","AT1G14230"
"386","AT1G14330"
"387","AT1G14350"
"388","AT1G14360"
"389","AT1G14380"
"390","AT1G14390"
"391","AT1G14453"
"392","AT1G14560"
"393","AT1G14650"
"394","AT1G14685"
"395","AT1G14690"
"396","AT1G14710"
"397","AT1G14730"
"398","AT1G14740"
"399","AT1G14820"
"400","AT1G14850"
"401","AT1G14860"
"402","AT1G14910"
"403","AT1G14920"
"404","AT1G14990"
"405","AT1G15002"
"406","AT1G15020"
"407","AT1G15030"
"408","AT1G15110"
"409","AT1G15130"
"410","AT1G15140"
"411","AT1G15170"
"412","AT1G15215"
"413","AT1G15220"
"414","AT1G15240"
"415","AT1G15280"
"416","AT1G15330"
"417","AT1G15385"
"418","AT1G15405"
"419","AT1G15470"
"420","AT1G15480"
"421","AT1G15570"
"422","AT1G15625"
"423","AT1G15630"
"424","AT1G15640"
"425","AT1G15660"
"426","AT1G15670"
"427","AT1G15740"
"428","AT1G15760"
"429","AT1G15780"
"430","AT1G15800"
"431","AT1G15810"
"432","AT1G15860"
"433","AT1G15870"
"434","AT1G15880"
"435","AT1G15910"
"436","AT1G15920"
"437","AT1G15940"
"438","AT1G15960"
"439","AT1G15970"
"440","AT1G16010"
"441","AT1G16020"
"442","AT1G16040"
"443","AT1G16210"
"444","AT1G16270"
"445","AT1G16280"
"446","AT1G16300"
"447","AT1G16320"
"448","AT1G16340"
"449","AT1G16430"
"450","AT1G16520"
"451","AT1G16630"
"452","AT1G16680"
"453","AT1G16710"
"454","AT1G16800"
"455","AT1G16840"
"456","AT1G16900"
"457","AT1G16916"
"458","AT1G16970"
"459","AT1G17110"
"460","AT1G17120"
"461","AT1G17140"
"462","AT1G17160"
"463","AT1G17190"
"464","AT1G17210"
"465","AT1G17300"
"466","AT1G17350"
"467","AT1G17360"
"468","AT1G17410"
"469","AT1G17430"
"470","AT1G17440"
"471","AT1G17455"
"472","AT1G17490"
"473","AT1G17500"
"474","AT1G17520"
"475","AT1G17530"
"476","AT1G17620"
"477","AT1G17680"
"478","AT1G17730"
"479","AT1G17745"
"480","AT1G17850"
"481","AT1G17970"
"482","AT1G17980"
"483","AT1G18040"
"484","AT1G18150"
"485","AT1G18160"
"486","AT1G18190"
"487","AT1G18260"
"488","AT1G18270"
"489","AT1G18340"
"490","AT1G18370"
"491","AT1G18470"
"492","AT1G18580"
"493","AT1G18630"
"494","AT1G18650"
"495","AT1G18660"
"496","AT1G18700"
"497","AT1G18740"
"498","AT1G18745"
"499","AT1G18850"
"500","AT1G18890"
"501","AT1G18900"
"502","AT1G18950"
"503","AT1G19110"
"504","AT1G19140"
"505","AT1G19170"
"506","AT1G19240"
"507","AT1G19300"
"508","AT1G19310"
"509","AT1G19370"
"510","AT1G19400"
"511","AT1G19430"
"512","AT1G19440"
"513","AT1G19450"
"514","AT1G19520"
"515","AT1G19570"
"516","AT1G19680"
"517","AT1G19710"
"518","AT1G19730"
"519","AT1G19740"
"520","AT1G19770"
"521","AT1G19800"
"522","AT1G19850"
"523","AT1G19860"
"524","AT1G19880"
"525","AT1G19968"
"526","AT1G19990"
"527","AT1G20110"
"528","AT1G20225"
"529","AT1G20300"
"530","AT1G20340"
"531","AT1G20370"
"532","AT1G20380"
"533","AT1G20410"
"534","AT1G20460"
"535","AT1G20540"
"536","AT1G20560"
"537","AT1G20575"
"538","AT1G20610"
"539","AT1G20620"
"540","AT1G20630"
"541","AT1G20670"
"542","AT1G20760"
"543","AT1G20770"
"544","AT1G20823"
"545","AT1G20890"
"546","AT1G20910"
"547","AT1G20930"
"548","AT1G20980"
"549","AT1G21160"
"550","AT1G21370"
"551","AT1G21380"
"552","AT1G21440"
"553","AT1G21450"
"554","AT1G21480"
"555","AT1G21560"
"556","AT1G21580"
"557","AT1G21600"
"558","AT1G21610"
"559","AT1G21650"
"560","AT1G21660"
"561","AT1G21680"
"562","AT1G21700"
"563","AT1G21730"
"564","AT1G21740"
"565","AT1G21760"
"566","AT1G21830"
"567","AT1G21840"
"568","AT1G21920"
"569","AT1G21980"
"570","AT1G22060"
"571","AT1G22070"
"572","AT1G22140"
"573","AT1G22170"
"574","AT1G22230"
"575","AT1G22280"
"576","AT1G22330"
"577","AT1G22360"
"578","AT1G22440"
"579","AT1G22500"
"580","AT1G22510"
"581","AT1G22610"
"582","AT1G22620"
"583","AT1G22640"
"584","AT1G22710"
"585","AT1G22730"
"586","AT1G22740"
"587","AT1G22750"
"588","AT1G22790"
"589","AT1G22800"
"590","AT1G22850"
"591","AT1G22885"
"592","AT1G22910"
"593","AT1G22930"
"594","AT1G22950"
"595","AT1G22970"
"596","AT1G22980"
"597","AT1G23000"
"598","AT1G23020"
"599","AT1G23030"
"600","AT1G23040"
"601","AT1G23080"
"602","AT1G23170"
"603","AT1G23220"
"604","AT1G23260"
"605","AT1G23310"
"606","AT1G23380"
"607","AT1G23480"
"608","AT1G23750"
"609","AT1G23760"
"610","AT1G23780"
"611","AT1G23800"
"612","AT1G23850"
"613","AT1G23900"
"614","AT1G24095"
"615","AT1G24120"
"616","AT1G24160"
"617","AT1G24170"
"618","AT1G24190"
"619","AT1G24240"
"620","AT1G24280"
"621","AT1G24310"
"622","AT1G24340"
"623","AT1G24350"
"624","AT1G24440"
"625","AT1G24450"
"626","AT1G24460"
"627","AT1G24560"
"628","AT1G24610"
"629","AT1G24625"
"630","AT1G24706"
"631","AT1G24764"
"632","AT1G25280"
"633","AT1G25320"
"634","AT1G25380"
"635","AT1G25420"
"636","AT1G25500"
"637","AT1G25520"
"638","AT1G25570"
"639","AT1G25580"
"640","AT1G25682"
"641","AT1G26100"
"642","AT1G26160"
"643","AT1G26170"
"644","AT1G26180"
"645","AT1G26300"
"646","AT1G26340"
"647","AT1G26370"
"648","AT1G26440"
"649","AT1G26450"
"650","AT1G26530"
"651","AT1G26640"
"652","AT1G26650"
"653","AT1G26660"
"654","AT1G26665"
"655","AT1G26690"
"656","AT1G26820"
"657","AT1G26830"
"658","AT1G26840"
"659","AT1G26910"
"660","AT1G26920"
"661","AT1G26930"
"662","AT1G26940"
"663","AT1G27000"
"664","AT1G27030"
"665","AT1G27050"
"666","AT1G27130"
"667","AT1G27150"
"668","AT1G27190"
"669","AT1G27320"
"670","AT1G27385"
"671","AT1G27440"
"672","AT1G27460"
"673","AT1G27470"
"674","AT1G27520"
"675","AT1G27595"
"676","AT1G27600"
"677","AT1G27630"
"678","AT1G27695"
"679","AT1G27700"
"680","AT1G27730"
"681","AT1G27750"
"682","AT1G27760"
"683","AT1G27770"
"684","AT1G27840"
"685","AT1G27900"
"686","AT1G27921"
"687","AT1G27930"
"688","AT1G27950"
"689","AT1G28090"
"690","AT1G28100"
"691","AT1G28120"
"692","AT1G28130"
"693","AT1G28140"
"694","AT1G28150"
"695","AT1G28190"
"696","AT1G28200"
"697","AT1G28260"
"698","AT1G28280"
"699","AT1G28310"
"700","AT1G28340"
"701","AT1G28350"
"702","AT1G28410"
"703","AT1G28420"
"704","AT1G28440"
"705","AT1G28490"
"706","AT1G28520"
"707","AT1G28540"
"708","AT1G28680"
"709","AT1G28960"
"710","AT1G29025"
"711","AT1G29030"
"712","AT1G29040"
"713","AT1G29050"
"714","AT1G29060"
"715","AT1G29120"
"716","AT1G29160"
"717","AT1G29220"
"718","AT1G29260"
"719","AT1G29280"
"720","AT1G29330"
"721","AT1G29390"
"722","AT1G29400"
"723","AT1G29418"
"724","AT1G29535"
"725","AT1G29630"
"726","AT1G29790"
"727","AT1G29810"
"728","AT1G29820"
"729","AT1G29890"
"730","AT1G29970"
"731","AT1G30000"
"732","AT1G30070"
"733","AT1G30080"
"734","AT1G30110"
"735","AT1G30240"
"736","AT1G30270"
"737","AT1G30300"
"738","AT1G30320"
"739","AT1G30330"
"740","AT1G30400"
"741","AT1G30450"
"742","AT1G30460"
"743","AT1G30470"
"744","AT1G30480"
"745","AT1G30490"
"746","AT1G30545"
"747","AT1G30590"
"748","AT1G30680"
"749","AT1G30825"
"750","AT1G30890"
"751","AT1G30900"
"752","AT1G30910"
"753","AT1G30960"
"754","AT1G31020"
"755","AT1G31050"
"756","AT1G31070"
"757","AT1G31130"
"758","AT1G31150"
"759","AT1G31230"
"760","AT1G31360"
"761","AT1G31420"
"762","AT1G31500"
"763","AT1G31760"
"764","AT1G31830"
"765","AT1G31870"
"766","AT1G31930"
"767","AT1G31935"
"768","AT1G31940"
"769","AT1G32090"
"770","AT1G32127"
"771","AT1G32190"
"772","AT1G32240"
"773","AT1G32260"
"774","AT1G32310"
"775","AT1G32370"
"776","AT1G32380"
"777","AT1G32410"
"778","AT1G32440"
"779","AT1G32500"
"780","AT1G32630"
"781","AT1G32640"
"782","AT1G32730"
"783","AT1G32750"
"784","AT1G32810"
"785","AT1G32860"
"786","AT1G32870"
"787","AT1G32930"
"788","AT1G32990"
"789","AT1G33050"
"790","AT1G33055"
"791","AT1G33060"
"792","AT1G33170"
"793","AT1G33270"
"794","AT1G33360"
"795","AT1G33410"
"796","AT1G33415"
"797","AT1G33520"
"798","AT1G33590"
"799","AT1G33700"
"800","AT1G33790"
"801","AT1G33800"
"802","AT1G33990"
"803","AT1G34010"
"804","AT1G34020"
"805","AT1G34130"
"806","AT1G34150"
"807","AT1G34190"
"808","AT1G34320"
"809","AT1G34360"
"810","AT1G34370"
"811","AT1G34430"
"812","AT1G34550"
"813","AT1G34630"
"814","AT1G34770"
"815","AT1G35190"
"816","AT1G35220"
"817","AT1G35470"
"818","AT1G35670"
"819","AT1G35720"
"820","AT1G36160"
"821","AT1G36280"
"822","AT1G36370"
"823","AT1G36380"
"824","AT1G36390"
"825","AT1G37130"
"826","AT1G42430"
"827","AT1G42440"
"828","AT1G42990"
"829","AT1G43560"
"830","AT1G43580"
"831","AT1G43650"
"832","AT1G43670"
"833","AT1G43690"
"834","AT1G43700"
"835","AT1G43850"
"836","AT1G43900"
"837","AT1G43910"
"838","AT1G44000"
"839","AT1G44110"
"840","AT1G44170"
"841","AT1G44180"
"842","AT1G44750"
"843","AT1G44760"
"844","AT1G44770"
"845","AT1G44780"
"846","AT1G44810"
"847","AT1G44820"
"848","AT1G44835"
"849","AT1G44910"
"850","AT1G44960"
"851","AT1G45015"
"852","AT1G45050"
"853","AT1G45170"
"854","AT1G45207"
"855","AT1G45332"
"856","AT1G45688"
"857","AT1G45976"
"858","AT1G46554"
"859","AT1G47210"
"860","AT1G47230"
"861","AT1G47250"
"862","AT1G47270"
"863","AT1G47290"
"864","AT1G47310"
"865","AT1G47380"
"866","AT1G47410"
"867","AT1G47550"
"868","AT1G47710"
"869","AT1G47820"
"870","AT1G47840"
"871","AT1G47900"
"872","AT1G47960"
"873","AT1G47970"
"874","AT1G48070"
"875","AT1G48090"
"876","AT1G48110"
"877","AT1G48140"
"878","AT1G48175"
"879","AT1G48210"
"880","AT1G48230"
"881","AT1G48240"
"882","AT1G48270"
"883","AT1G48380"
"884","AT1G48420"
"885","AT1G48450"
"886","AT1G48460"
"887","AT1G48510"
"888","AT1G48570"
"889","AT1G48605"
"890","AT1G48635"
"891","AT1G48650"
"892","AT1G48790"
"893","AT1G48950"
"894","AT1G48970"
"895","AT1G49030"
"896","AT1G49032"
"897","AT1G49040"
"898","AT1G49050"
"899","AT1G49170"
"900","AT1G49245"
"901","AT1G49340"
"902","AT1G49350"
"903","AT1G49475"
"904","AT1G49500"
"905","AT1G49510"
"906","AT1G49540"
"907","AT1G49580"
"908","AT1G49590"
"909","AT1G49660"
"910","AT1G49670"
"911","AT1G49720"
"912","AT1G49740"
"913","AT1G49850"
"914","AT1G49860"
"915","AT1G49890"
"916","AT1G50030"
"917","AT1G50110"
"918","AT1G50120"
"919","AT1G50140"
"920","AT1G50240"
"921","AT1G50300"
"922","AT1G50320"
"923","AT1G50380"
"924","AT1G50410"
"925","AT1G50420"
"926","AT1G50500"
"927","AT1G50510"
"928","AT1G50560"
"929","AT1G50570"
"930","AT1G50575"
"931","AT1G50600"
"932","AT1G50620"
"933","AT1G50940"
"934","AT1G51170"
"935","AT1G51380"
"936","AT1G51390"
"937","AT1G51420"
"938","AT1G51540"
"939","AT1G51560"
"940","AT1G51590"
"941","AT1G51600"
"942","AT1G51660"
"943","AT1G51745"
"944","AT1G51760"
"945","AT1G51850"
"946","AT1G51950"
"947","AT1G52150"
"948","AT1G52245"
"949","AT1G52310"
"950","AT1G52342"
"951","AT1G52370"
"952","AT1G52420"
"953","AT1G52500"
"954","AT1G52540"
"955","AT1G52710"
"956","AT1G52730"
"957","AT1G52750"
"958","AT1G52780"
"959","AT1G53000"
"960","AT1G53030"
"961","AT1G53040"
"962","AT1G53050"
"963","AT1G53070"
"964","AT1G53140"
"965","AT1G53170"
"966","AT1G53180"
"967","AT1G53190"
"968","AT1G53280"
"969","AT1G53290"
"970","AT1G53300"
"971","AT1G53320"
"972","AT1G53345"
"973","AT1G53380"
"974","AT1G53400"
"975","AT1G53460"
"976","AT1G53470"
"977","AT1G53500"
"978","AT1G53510"
"979","AT1G53520"
"980","AT1G53530"
"981","AT1G53560"
"982","AT1G53570"
"983","AT1G53580"
"984","AT1G53590"
"985","AT1G53710"
"986","AT1G53720"
"987","AT1G53730"
"988","AT1G53780"
"989","AT1G53840"
"990","AT1G53880"
"991","AT1G53920"
"992","AT1G54060"
"993","AT1G54090"
"994","AT1G54115"
"995","AT1G54130"
"996","AT1G54140"
"997","AT1G54150"
"998","AT1G54170"
"999","AT1G54250"
"1000","AT1G54340"
"1001","AT1G54370"
"1002","AT1G54380"
"1003","AT1G54385"
"1004","AT1G54390"
"1005","AT1G54440"
"1006","AT1G54490"
"1007","AT1G54510"
"1008","AT1G54575"
"1009","AT1G54730"
"1010","AT1G54830"
"1011","AT1G54920"
"1012","AT1G55000"
"1013","AT1G55080"
"1014","AT1G55090"
"1015","AT1G55130"
"1016","AT1G55150"
"1017","AT1G55190"
"1018","AT1G55325"
"1019","AT1G55350"
"1020","AT1G55460"
"1021","AT1G55490"
"1022","AT1G55500"
"1023","AT1G55510"
"1024","AT1G55520"
"1025","AT1G55530"
"1026","AT1G55535"
"1027","AT1G55540"
"1028","AT1G55620"
"1029","AT1G55680"
"1030","AT1G55690"
"1031","AT1G55730"
"1032","AT1G55805"
"1033","AT1G55820"
"1034","AT1G55860"
"1035","AT1G55880"
"1036","AT1G56080"
"1037","AT1G56180"
"1038","AT1G56190"
"1039","AT1G56210"
"1040","AT1G56230"
"1041","AT1G56423"
"1042","AT1G56430"
"1043","AT1G56460"
"1044","AT1G56570"
"1045","AT1G56580"
"1046","AT1G56590"
"1047","AT1G57540"
"1048","AT1G57610"
"1049","AT1G57765"
"1050","AT1G57820"
"1051","AT1G58025"
"1052","AT1G58030"
"1053","AT1G58060"
"1054","AT1G58070"
"1055","AT1G58100"
"1056","AT1G58110"
"1057","AT1G58180"
"1058","AT1G58230"
"1059","AT1G58250"
"1060","AT1G58280"
"1061","AT1G58290"
"1062","AT1G58350"
"1063","AT1G58360"
"1064","AT1G58440"
"1065","AT1G59520"
"1066","AT1G59540"
"1067","AT1G59580"
"1068","AT1G59600"
"1069","AT1G59650"
"1070","AT1G59710"
"1071","AT1G59740"
"1072","AT1G59830"
"1073","AT1G59870"
"1074","AT1G59890"
"1075","AT1G59990"
"1076","AT1G60140"
"1077","AT1G60170"
"1078","AT1G60420"
"1079","AT1G60490"
"1080","AT1G60650"
"1081","AT1G60680"
"1082","AT1G60710"
"1083","AT1G60730"
"1084","AT1G60800"
"1085","AT1G60850"
"1086","AT1G60860"
"1087","AT1G60900"
"1088","AT1G60940"
"1089","AT1G60950"
"1090","AT1G60960"
"1091","AT1G60995"
"1092","AT1G61010"
"1093","AT1G61040"
"1094","AT1G61100"
"1095","AT1G61150"
"1096","AT1G61590"
"1097","AT1G61620"
"1098","AT1G61670"
"1099","AT1G61690"
"1100","AT1G61730"
"1101","AT1G61740"
"1102","AT1G61820"
"1103","AT1G61840"
"1104","AT1G61890"
"1105","AT1G61900"
"1106","AT1G61980"
"1107","AT1G61990"
"1108","AT1G62180"
"1109","AT1G62280"
"1110","AT1G62330"
"1111","AT1G62422"
"1112","AT1G62430"
"1113","AT1G62570"
"1114","AT1G62640"
"1115","AT1G62660"
"1116","AT1G62730"
"1117","AT1G62740"
"1118","AT1G62770"
"1119","AT1G62790"
"1120","AT1G62880"
"1121","AT1G62970"
"1122","AT1G63010"
"1123","AT1G63100"
"1124","AT1G63110"
"1125","AT1G63160"
"1126","AT1G63170"
"1127","AT1G63260"
"1128","AT1G63270"
"1129","AT1G63300"
"1130","AT1G63310"
"1131","AT1G63420"
"1132","AT1G63430"
"1133","AT1G63440"
"1134","AT1G63470"
"1135","AT1G63500"
"1136","AT1G63640"
"1137","AT1G63650"
"1138","AT1G63700"
"1139","AT1G63800"
"1140","AT1G63810"
"1141","AT1G63850"
"1142","AT1G63970"
"1143","AT1G63990"
"1144","AT1G64050"
"1145","AT1G64060"
"1146","AT1G64105"
"1147","AT1G64140"
"1148","AT1G64200"
"1149","AT1G64220"
"1150","AT1G64280"
"1151","AT1G64330"
"1152","AT1G64350"
"1153","AT1G64390"
"1154","AT1G64440"
"1155","AT1G64450"
"1156","AT1G64460"
"1157","AT1G64530"
"1158","AT1G64600"
"1159","AT1G64740"
"1160","AT1G64850"
"1161","AT1G64900"
"1162","AT1G64920"
"1163","AT1G64950"
"1164","AT1G64970"
"1165","AT1G64990"
"1166","AT1G65000"
"1167","AT1G65020"
"1168","AT1G65030"
"1169","AT1G65260"
"1170","AT1G65280"
"1171","AT1G65295"
"1172","AT1G65430"
"1173","AT1G65470"
"1174","AT1G65540"
"1175","AT1G65580"
"1176","AT1G65590"
"1177","AT1G65650"
"1178","AT1G65660"
"1179","AT1G65710"
"1180","AT1G65730"
"1181","AT1G65840"
"1182","AT1G66173"
"1183","AT1G66250"
"1184","AT1G66340"
"1185","AT1G66430"
"1186","AT1G66530"
"1187","AT1G66670"
"1188","AT1G66750"
"1189","AT1G66760"
"1190","AT1G67060"
"1191","AT1G67080"
"1192","AT1G67140"
"1193","AT1G67150"
"1194","AT1G67280"
"1195","AT1G67320"
"1196","AT1G67325"
"1197","AT1G67328"
"1198","AT1G67330"
"1199","AT1G67340"
"1200","AT1G67360"
"1201","AT1G67570"
"1202","AT1G67580"
"1203","AT1G67620"
"1204","AT1G67630"
"1205","AT1G67800"
"1206","AT1G67810"
"1207","AT1G67930"
"1208","AT1G67950"
"1209","AT1G68020"
"1210","AT1G68070"
"1211","AT1G68100"
"1212","AT1G68130"
"1213","AT1G68150"
"1214","AT1G68220"
"1215","AT1G68230"
"1216","AT1G68300"
"1217","AT1G68370"
"1218","AT1G68410"
"1219","AT1G68430"
"1220","AT1G68440"
"1221","AT1G68490"
"1222","AT1G68550"
"1223","AT1G68580"
"1224","AT1G68660"
"1225","AT1G68670"
"1226","AT1G68720"
"1227","AT1G68760"
"1228","AT1G68810"
"1229","AT1G68820"
"1230","AT1G68825"
"1231","AT1G68840"
"1232","AT1G68920"
"1233","AT1G69010"
"1234","AT1G69030"
"1235","AT1G69220"
"1236","AT1G69250"
"1237","AT1G69330"
"1238","AT1G69340"
"1239","AT1G69380"
"1240","AT1G69390"
"1241","AT1G69420"
"1242","AT1G69490"
"1243","AT1G69530"
"1244","AT1G69587"
"1245","AT1G69640"
"1246","AT1G69680"
