"","phyD_FLT_c1.which.mclass....1...1."
"436","AT3G20950"
"437","AT3G21055"
"438","AT3G21080"
"439","AT3G21090"
"440","AT3G21560"
"441","AT3G21570"
"442","AT3G21755"
"443","AT3G21760"
"444","AT3G22100"
"445","AT3G22250"
"446","AT3G22650"
"447","AT3G22700"
"448","AT3G22860"
"449","AT3G22940"
"450","AT3G23060"
"451","AT3G23380"
"452","AT3G24060"
"453","AT3G24280"
"454","AT3G24332"
"455","AT3G24600"
"456","AT3G24614"
"457","AT3G24790"
"458","AT3G24900"
"459","AT3G25573"
"460","AT3G25719"
"461","AT3G26250"
"462","AT3G26930"
"463","AT3G26960"
"464","AT3G27620"
"465","AT3G28270"
"466","AT3G28320"
"467","AT3G28330"
"468","AT3G28335"
"469","AT3G28470"
"470","AT3G28560"
"471","AT3G28780"
"472","AT3G28960"
"473","AT3G29580"
"474","AT3G29690"
"475","AT3G29720"
"476","AT3G29970"
"477","AT3G30725"
"478","AT3G43950"
"479","AT3G44006"
"480","AT3G44660"
"481","AT3G44870"
"482","AT3G44900"
"483","AT3G45110"
"484","AT3G46230"
"485","AT3G46340"
"486","AT3G46614"
"487","AT3G46910"
"488","AT3G47750"
"489","AT3G48200"
"490","AT3G48280"
"491","AT3G49230"
"492","AT3G49260"
"493","AT3G49480"
"494","AT3G49520"
"495","AT3G50170"
"496","AT3G50610"
"497","AT3G50710"
"498","AT3G50940"
"499","AT3G51200"
"500","AT3G51560"
"501","AT3G51760"
"502","AT3G52320"
"503","AT3G53280"
"504","AT3G54450"
"505","AT3G54730"
"506","AT3G54800"
"507","AT3G54830"
"508","AT3G55500"
"509","AT3G56380"
"510","AT3G56890"
"511","AT3G56920"
"512","AT3G57240"
"513","AT3G57310"
"514","AT3G57460"
"515","AT3G57780"
"516","AT3G58860"
"517","AT3G58910"
"518","AT3G59790"
"519","AT3G59845"
"520","AT3G60020"
"521","AT3G60420"
"522","AT3G60760"
"523","AT3G60780"
"524","AT3G60950"
"525","AT3G61030"
"526","AT3G61035"
"527","AT3G61111"
"528","AT3G61175"
"529","AT3G61182"
"530","AT3G61230"
"531","AT3G61250"
"532","AT3G61870"
"533","AT3G61970"
"534","AT3G62750"
"535","AT3G63088"
"536","AT4G00130"
"537","AT4G00920"
"538","AT4G00953"
"539","AT4G01260"
"540","AT4G01390"
"541","AT4G01520"
"542","AT4G01890"
"543","AT4G02160"
"544","AT4G03175"
"545","AT4G03220"
"546","AT4G03298"
"547","AT4G03380"
"548","AT4G03705"
"549","AT4G03715"
"550","AT4G04030"
"551","AT4G04760"
"552","AT4G04890"
"553","AT4G04995"
"554","AT4G05110"
"555","AT4G05285"
"556","AT4G05790"
"557","AT4G05810"
"558","AT4G06080"
"559","AT4G06385"
"560","AT4G07075"
"561","AT4G07090"
"562","AT4G07105"
"563","AT4G07545"
"564","AT4G08045"
"565","AT4G08465"
"566","AT4G08525"
"567","AT4G08570"
"568","AT4G08867"
"569","AT4G08925"
"570","AT4G09870"
"571","AT4G09900"
"572","AT4G09925"
"573","AT4G10150"
"574","AT4G10220"
"575","AT4G10507"
"576","AT4G10530"
"577","AT4G10600"
"578","AT4G10613"
"579","AT4G10910"
"580","AT4G10950"
"581","AT4G11040"
"582","AT4G11393"
"583","AT4G11460"
"584","AT4G12170"
"585","AT4G12280"
"586","AT4G12320"
"587","AT4G12500"
"588","AT4G13090"
"589","AT4G13420"
"590","AT4G13570"
"591","AT4G13572"
"592","AT4G13575"
"593","AT4G14140"
"594","AT4G14670"
"595","AT4G15025"
"596","AT4G15096"
"597","AT4G15242"
"598","AT4G15245"
"599","AT4G15660"
"600","AT4G16515"
"601","AT4G16530"
"602","AT4G16820"
"603","AT4G16892"
"604","AT4G16990"
"605","AT4G17860"
"606","AT4G17980"
"607","AT4G18080"
"608","AT4G18090"
"609","AT4G18310"
"610","AT4G18422"
"611","AT4G18450"
"612","AT4G19240"
"613","AT4G19630"
"614","AT4G19760"
"615","AT4G19770"
"616","AT4G20370"
"617","AT4G20470"
"618","AT4G20700"
"619","AT4G21380"
"620","AT4G21445"
"621","AT4G21490"
"622","AT4G22060"
"623","AT4G22200"
"624","AT4G22210"
"625","AT4G22390"
"626","AT4G22410"
"627","AT4G22475"
"628","AT4G23130"
"629","AT4G23170"
"630","AT4G23220"
"631","AT4G23496"
"632","AT4G23720"
"633","AT4G24000"
"634","AT4G24150"
"635","AT4G24715"
"636","AT4G24972"
"637","AT4G25010"
"638","AT4G25040"
"639","AT4G25470"
"640","AT4G25490"
"641","AT4G25530"
"642","AT4G25850"
"643","AT4G26040"
"644","AT4G26150"
"645","AT4G26170"
"646","AT4G26520"
"647","AT4G26530"
"648","AT4G26701"
"649","AT4G27580"
"650","AT4G27810"
"651","AT4G28560"
"652","AT4G28811"
"653","AT4G29030"
"654","AT4G30880"
"655","AT4G30972"
"656","AT4G31805"
"657","AT4G33320"
"658","AT4G33390"
"659","AT4G33720"
"660","AT4G33885"
"661","AT4G33930"
"662","AT4G34470"
"663","AT4G35010"
"664","AT4G36260"
"665","AT4G36570"
"666","AT4G36925"
"667","AT4G37140"
"668","AT4G37750"
"669","AT4G37860"
"670","AT4G38700"
"671","AT4G38840"
"672","AT4G38850"
"673","AT4G39000"
"674","AT4G39330"
"675","AT4G39510"
"676","AT5G00895"
"677","AT5G02170"
"678","AT5G02330"
"679","AT5G02340"
"680","AT5G02900"
"681","AT5G03130"
"682","AT5G03204"
"683","AT5G03515"
"684","AT5G03695"
"685","AT5G03715"
"686","AT5G03790"
"687","AT5G03840"
"688","AT5G04010"
"689","AT5G04015"
"690","AT5G04120"
"691","AT5G04215"
"692","AT5G04245"
"693","AT5G04615"
"694","AT5G04690"
"695","AT5G04815"
"696","AT5G05280"
"697","AT5G05295"
"698","AT5G05300"
"699","AT5G06255"
"700","AT5G07055"
"701","AT5G07060"
"702","AT5G07115"
"703","AT5G07125"
"704","AT5G07165"
"705","AT5G07180"
"706","AT5G07190"
"707","AT5G07560"
"708","AT5G07875"
"709","AT5G07955"
"710","AT5G08000"
"711","AT5G08640"
"712","AT5G08765"
"713","AT5G08875"
"714","AT5G08975"
"715","AT5G09020"
"716","AT5G09090"
"717","AT5G09215"
"718","AT5G09235"
"719","AT5G09320"
"720","AT5G09570"
"721","AT5G09610"
"722","AT5G09735"
"723","AT5G09785"
"724","AT5G10336"
"725","AT5G10420"
"726","AT5G11140"
"727","AT5G11400"
"728","AT5G12043"
"729","AT5G13930"
"730","AT5G14400"
"731","AT5G14490"
"732","AT5G14565"
"733","AT5G14650"
"734","AT5G15140"
"735","AT5G15250"
"736","AT5G15360"
"737","AT5G15380"
"738","AT5G15420"
"739","AT5G15430"
"740","AT5G15500"
"741","AT5G15745"
"742","AT5G15800"
"743","AT5G16500"
"744","AT5G16580"
"745","AT5G16740"
"746","AT5G17040"
"747","AT5G17100"
"748","AT5G17320"
"749","AT5G17700"
"750","AT5G17720"
"751","AT5G18030"
"752","AT5G18560"
"753","AT5G19600"
"754","AT5G20310"
"755","AT5G20790"
"756","AT5G21960"
"757","AT5G22150"
"758","AT5G22390"
"759","AT5G24080"
"760","AT5G24110"
"761","AT5G24140"
"762","AT5G24206"
"763","AT5G24540"
"764","AT5G24770"
"765","AT5G24950"
"766","AT5G25230"
"767","AT5G25320"
"768","AT5G26673"
"769","AT5G26930"
"770","AT5G27010"
"771","AT5G28370"
"772","AT5G28660"
"773","AT5G32460"
"774","AT5G35870"
"775","AT5G36100"
"776","AT5G36240"
"777","AT5G36280"
"778","AT5G36920"
"779","AT5G36970"
"780","AT5G37150"
"781","AT5G37450"
"782","AT5G37460"
"783","AT5G37640"
"784","AT5G38000"
"785","AT5G38240"
"786","AT5G38430"
"787","AT5G38520"
"788","AT5G39220"
"789","AT5G39330"
"790","AT5G39720"
"791","AT5G39750"
"792","AT5G40260"
"793","AT5G41109"
"794","AT5G41310"
"795","AT5G41540"
"796","AT5G41900"
"797","AT5G42120"
"798","AT5G42410"
"799","AT5G43120"
"800","AT5G43490"
"801","AT5G44306"
"802","AT5G44316"
"803","AT5G44495"
"804","AT5G44570"
"805","AT5G44760"
"806","AT5G44850"
"807","AT5G45450"
"808","AT5G45850"
"809","AT5G46130"
"810","AT5G46500"
"811","AT5G46540"
"812","AT5G46660"
"813","AT5G46670"
"814","AT5G46880"
"815","AT5G47260"
"816","AT5G48050"
"817","AT5G49150"
"818","AT5G50130"
"819","AT5G50580"
"820","AT5G50610"
"821","AT5G51030"
"822","AT5G51480"
"823","AT5G51530"
"824","AT5G51750"
"825","AT5G52350"
"826","AT5G52490"
"827","AT5G52600"
"828","AT5G52930"
"829","AT5G52940"
"830","AT5G53100"
"831","AT5G53380"
"832","AT5G53600"
"833","AT5G54060"
"834","AT5G54330"
"835","AT5G54450"
"836","AT5G54620"
"837","AT5G54630"
"838","AT5G54990"
"839","AT5G55150"
"840","AT5G55340"
"841","AT5G55570"
"842","AT5G55800"
"843","AT5G56510"
"844","AT5G56850"
"845","AT5G57380"
"846","AT5G58910"
"847","AT5G59370"
"848","AT5G60130"
"849","AT5G60780"
"850","AT5G60830"
"851","AT5G61180"
"852","AT5G61890"
"853","AT5G62230"
"854","AT5G62470"
"855","AT5G62510"
"856","AT5G63450"
"857","AT5G63580"
"858","AT5G63750"
"859","AT5G64700"
"860","AT5G66150"
"861","ATMG00260"
"862","ATMG00760"
"863","ATMG00910"
"864","ATMG01030"
"865","ATMG01100"
"866","ATMG01300"
