"","phyD_FLT_c1.which.mclass....9...1."
"235","AT1G15520"
"236","AT1G15530"
"237","AT1G15772"
"238","AT1G15980"
"239","AT1G16090"
"240","AT1G16120"
"241","AT1G16360"
"242","AT1G16420"
"243","AT1G16440"
"244","AT1G16705"
"245","AT1G16850"
"246","AT1G17200"
"247","AT1G17240"
"248","AT1G17260"
"249","AT1G17380"
"250","AT1G17480"
"251","AT1G17600"
"252","AT1G17610"
"253","AT1G17810"
"254","AT1G17950"
"255","AT1G18020"
"256","AT1G18075"
"257","AT1G18193"
"258","AT1G18410"
"259","AT1G18835"
"260","AT1G18940"
"261","AT1G19050"
"262","AT1G19070"
"263","AT1G19200"
"264","AT1G19210"
"265","AT1G19394"
"266","AT1G19610"
"267","AT1G19630"
"268","AT1G19720"
"269","AT1G19750"
"270","AT1G19900"
"271","AT1G19940"
"272","AT1G20120"
"273","AT1G20150"
"274","AT1G20340"
"275","AT1G20520"
"276","AT1G21510"
"277","AT1G22080"
"278","AT1G22110"
"279","AT1G22290"
"280","AT1G22340"
"281","AT1G22430"
"282","AT1G22490"
"283","AT1G22650"
"284","AT1G22810"
"285","AT1G23450"
"286","AT1G23465"
"287","AT1G23730"
"288","AT1G23985"
"289","AT1G24068"
"290","AT1G24405"
"291","AT1G24480"
"292","AT1G24545"
"293","AT1G24577"
"294","AT1G25141"
"295","AT1G25210"
"296","AT1G25240"
"297","AT1G25277"
"298","AT1G25425"
"299","AT1G26360"
"300","AT1G26420"
"301","AT1G26540"
"302","AT1G26570"
"303","AT1G26590"
"304","AT1G26610"
"305","AT1G26790"
"306","AT1G27610"
"307","AT1G27890"
"308","AT1G28135"
"309","AT1G28370"
"310","AT1G28610"
"311","AT1G28660"
"312","AT1G29000"
"313","AT1G29179"
"314","AT1G29230"
"315","AT1G29420"
"316","AT1G29540"
"317","AT1G29560"
"318","AT1G29590"
"319","AT1G29670"
"320","AT1G29775"
"321","AT1G29780"
"322","AT1G29910"
"323","AT1G30020"
"324","AT1G30050"
"325","AT1G30380"
"326","AT1G30515"
"327","AT1G30530"
"328","AT1G30560"
"329","AT1G30800"
"330","AT1G30850"
"331","AT1G30860"
"332","AT1G31173"
"333","AT1G31200"
"334","AT1G31258"
"335","AT1G31430"
"336","AT1G31485"
"337","AT1G31750"
"338","AT1G31772"
"339","AT1G31820"
"340","AT1G31840"
"341","AT1G31920"
"342","AT1G31990"
"343","AT1G32172"
"344","AT1G32350"
"345","AT1G32385"
"346","AT1G32470"
"347","AT1G32510"
"348","AT1G32850"
"349","AT1G32950"
"350","AT1G33320"
"351","AT1G33430"
"352","AT1G33615"
"353","AT1G34050"
"354","AT1G34060"
"355","AT1G34315"
"356","AT1G34317"
"357","AT1G34420"
"358","AT1G34480"
"359","AT1G34510"
"360","AT1G34640"
"361","AT1G35330"
"362","AT1G35625"
"363","AT1G35830"
"364","AT1G36622"
"365","AT1G36992"
"366","AT1G43000"
"367","AT1G43010"
"368","AT1G43040"
"369","AT1G43140"
"370","AT1G43800"
"371","AT1G44010"
"372","AT1G44318"
"373","AT1G44414"
"374","AT1G44740"
"375","AT1G46480"
"376","AT1G47280"
"377","AT1G47990"
"378","AT1G48020"
"379","AT1G48267"
"380","AT1G48500"
"381","AT1G48670"
"382","AT1G48700"
"383","AT1G48720"
"384","AT1G48780"
"385","AT1G49010"
"386","AT1G49430"
"387","AT1G49530"
"388","AT1G49700"
"389","AT1G49790"
"390","AT1G49900"
"391","AT1G49938"
"392","AT1G49940"
"393","AT1G50180"
"394","AT1G50190"
"395","AT1G50250"
"396","AT1G50280"
"397","AT1G50310"
"398","AT1G50390"
"399","AT1G50400"
"400","AT1G51030"
"401","AT1G51035"
"402","AT1G51055"
"403","AT1G51090"
"404","AT1G51260"
"405","AT1G51340"
"406","AT1G51460"
"407","AT1G51480"
"408","AT1G52100"
"409","AT1G52110"
"410","AT1G52270"
"411","AT1G52410"
"412","AT1G52415"
"413","AT1G52430"
"414","AT1G52510"
"415","AT1G52570"
"416","AT1G52650"
"417","AT1G52700"
"418","AT1G52820"
"419","AT1G52857"
"420","AT1G52870"
"421","AT1G52880"
"422","AT1G53090"
"423","AT1G53100"
"424","AT1G53270"
"425","AT1G53420"
"426","AT1G53801"
"427","AT1G54095"
"428","AT1G54160"
"429","AT1G54280"
"430","AT1G54355"
"431","AT1G54780"
"432","AT1G54820"
"433","AT1G54940"
"434","AT1G55440"
"435","AT1G55550"
"436","AT1G55755"
"437","AT1G55775"
"438","AT1G55803"
"439","AT1G55865"
"440","AT1G55945"
"441","AT1G56120"
"442","AT1G56165"
"443","AT1G56242"
"444","AT1G56250"
"445","AT1G56270"
"446","AT1G56540"
"447","AT1G56710"
"448","AT1G57560"
"449","AT1G57570"
"450","AT1G58037"
"451","AT1G58215"
"452","AT1G58420"
"453","AT1G58602"
"454","AT1G58808"
"455","AT1G58848"
"456","AT1G59359"
"457","AT1G59530"
"458","AT1G59620"
"459","AT1G59725"
"460","AT1G59850"
"461","AT1G60190"
"462","AT1G60600"
"463","AT1G60630"
"464","AT1G61230"
"465","AT1G61255"
"466","AT1G61275"
"467","AT1G61390"
"468","AT1G61410"
"469","AT1G61470"
"470","AT1G61480"
"471","AT1G61550"
"472","AT1G61600"
"473","AT1G61680"
"474","AT1G62290"
"475","AT1G62320"
"476","AT1G62400"
"477","AT1G62530"
"478","AT1G62580"
"479","AT1G62690"
"480","AT1G62710"
"481","AT1G62720"
"482","AT1G62900"
"483","AT1G62915"
"484","AT1G62935"
"485","AT1G63140"
"486","AT1G63330"
"487","AT1G63370"
"488","AT1G63390"
"489","AT1G63400"
"490","AT1G63530"
"491","AT1G63550"
"492","AT1G63580"
"493","AT1G63630"
"494","AT1G63880"
"495","AT1G63910"
"496","AT1G63930"
"497","AT1G64010"
"498","AT1G64210"
"499","AT1G64300"
"500","AT1G64310"
"501","AT1G64320"
"502","AT1G64380"
"503","AT1G64540"
"504","AT1G64561"
"505","AT1G64590"
"506","AT1G64930"
"507","AT1G65110"
"508","AT1G65130"
"509","AT1G65150"
"510","AT1G65230"
"511","AT1G65310"
"512","AT1G65483"
"513","AT1G65484"
"514","AT1G65486"
"515","AT1G65570"
"516","AT1G66040"
"517","AT1G66060"
"518","AT1G66130"
"519","AT1G66170"
"520","AT1G66460"
"521","AT1G66540"
"522","AT1G66650"
"523","AT1G66725"
"524","AT1G66780"
"525","AT1G66930"
"526","AT1G66970"
"527","AT1G67025"
"528","AT1G67090"
"529","AT1G67265"
"530","AT1G67370"
"531","AT1G67520"
"532","AT1G67740"
"533","AT1G67760"
"534","AT1G68010"
"535","AT1G68110"
"536","AT1G68180"
"537","AT1G68350"
"538","AT1G68390"
"539","AT1G68470"
"540","AT1G68540"
"541","AT1G68585"
"542","AT1G68700"
"543","AT1G68723"
"544","AT1G68725"
"545","AT1G68740"
"546","AT1G68890"
"547","AT1G69085"
"548","AT1G69150"
"549","AT1G69160"
"550","AT1G69350"
"551","AT1G69440"
"552","AT1G69480"
"553","AT1G69630"
"554","AT1G69880"
"555","AT1G70185"
"556","AT1G70260"
"557","AT1G70430"
"558","AT1G70440"
"559","AT1G70450"
"560","AT1G70475"
"561","AT1G70760"
"562","AT1G70920"
"563","AT1G70985"
"564","AT1G71050"
"565","AT1G71420"
"566","AT1G71490"
"567","AT1G71920"
"568","AT1G72100"
"569","AT1G72110"
"570","AT1G72140"
"571","AT1G72540"
"572","AT1G72590"
"573","AT1G72610"
"574","AT1G72660"
"575","AT1G73040"
"576","AT1G73110"
"577","AT1G73120"
"578","AT1G73140"
"579","AT1G73290"
"580","AT1G73360"
"581","AT1G73550"
"582","AT1G74400"
"583","AT1G74430"
"584","AT1G74453"
"585","AT1G74580"
"586","AT1G74890"
"587","AT1G75166"
"588","AT1G75260"
"589","AT1G75550"
"590","AT1G75600"
"591","AT1G75620"
"592","AT1G75690"
"593","AT1G75700"
"594","AT1G75920"
"595","AT1G75960"
"596","AT1G76480"
"597","AT1G76640"
"598","AT1G76705"
"599","AT1G76730"
"600","AT1G76770"
"601","AT1G76870"
"602","AT1G77010"
"603","AT1G77138"
"604","AT1G77235"
"605","AT1G77270"
"606","AT1G77405"
"607","AT1G77525"
"608","AT1G77730"
"609","AT1G77860"
"610","AT1G77932"
"611","AT1G77992"
"612","AT1G78206"
"613","AT1G78320"
"614","AT1G78460"
"615","AT1G78750"
"616","AT1G78940"
"617","AT1G78950"
"618","AT1G79100"
"619","AT1G79103"
"620","AT1G79130"
"621","AT1G79160"
"622","AT1G79330"
"623","AT1G79360"
"624","AT1G79780"
"625","AT1G79910"
"626","AT1G79915"
"627","AT1G80080"
"628","AT1G80330"
"629","AT1G80340"
"630","AT1G80525"
"631","AT1G80555"
"632","AT1G80745"
"633","AT2G01023"
"634","AT2G01280"
"635","AT2G01320"
"636","AT2G01500"
"637","AT2G01580"
"638","AT2G01610"
"639","AT2G01755"
"640","AT2G01760"
"641","AT2G01770"
"642","AT2G01810"
"643","AT2G01870"
"644","AT2G01960"
"645","AT2G02000"
"646","AT2G02240"
"647","AT2G02300"
"648","AT2G02340"
"649","AT2G02380"
"650","AT2G02700"
"651","AT2G02720"
"652","AT2G02990"
"653","AT2G03010"
"654","AT2G03110"
"655","AT2G03360"
"656","AT2G03420"
"657","AT2G03530"
"658","AT2G03630"
"659","AT2G03710"
"660","AT2G03750"
"661","AT2G03770"
"662","AT2G03895"
"663","AT2G03980"
"664","AT2G03995"
"665","AT2G04039"
"666","AT2G04050"
"667","AT2G04065"
"668","AT2G04137"
"669","AT2G04190"
"670","AT2G04265"
"671","AT2G04285"
"672","AT2G04295"
"673","AT2G04375"
"674","AT2G04455"
"675","AT2G04515"
"676","AT2G04555"
"677","AT2G04621"
"678","AT2G04790"
"679","AT2G04860"
"680","AT2G04955"
"681","AT2G05155"
"682","AT2G05665"
"683","AT2G05825"
"684","AT2G06085"
"685","AT2G06345"
"686","AT2G06365"
"687","AT2G06835"
"688","AT2G07015"
"689","AT2G07042"
"690","AT2G07045"
"691","AT2G07275"
"692","AT2G07335"
"693","AT2G07435"
"694","AT2G07595"
"695","AT2G07644"
"696","AT2G07648"
"697","AT2G07652"
"698","AT2G07658"
"699","AT2G07659"
"700","AT2G07667"
"701","AT2G07689"
"702","AT2G07692"
"703","AT2G07721"
"704","AT2G07722"
"705","AT2G07724"
"706","AT2G07732"
"707","AT2G07749"
"708","AT2G07772"
"709","AT2G07774"
"710","AT2G07775"
"711","AT2G07827"
"712","AT2G07845"
"713","AT2G07950"
"714","AT2G08060"
"715","AT2G08295"
"716","AT2G08330"
"717","AT2G08460"
"718","AT2G08500"
"719","AT2G08525"
"720","AT2G08570"
"721","AT2G08595"
"722","AT2G08640"
"723","AT2G08650"
"724","AT2G08655"
"725","AT2G08680"
"726","AT2G08695"
"727","AT2G08735"
"728","AT2G08760"
"729","AT2G08770"
"730","AT2G08815"
"731","AT2G08820"
"732","AT2G08825"
"733","AT2G08850"
"734","AT2G08870"
"735","AT2G08910"
"736","AT2G09055"
"737","AT2G09190"
"738","AT2G09325"
"739","AT2G09420"
"740","AT2G09430"
"741","AT2G09435"
"742","AT2G09495"
"743","AT2G09505"
"744","AT2G09525"
"745","AT2G09540"
"746","AT2G09650"
"747","AT2G09685"
"748","AT2G09700"
"749","AT2G09710"
"750","AT2G09735"
"751","AT2G09745"
"752","AT2G09895"
"753","AT2G09905"
"754","AT2G10930"
"755","AT2G11035"
"756","AT2G11205"
"757","AT2G11215"
"758","AT2G11810"
"759","AT2G12170"
"760","AT2G12461"
"761","AT2G13570"
"762","AT2G13610"
"763","AT2G13640"
"764","AT2G13965"
"765","AT2G14080"
"766","AT2G14095"
"767","AT2G14160"
"768","AT2G14290"
"769","AT2G14690"
"770","AT2G14760"
"771","AT2G14775"
"772","AT2G14800"
"773","AT2G14960"
"774","AT2G15128"
"775","AT2G15340"
"776","AT2G15590"
"777","AT2G15760"
"778","AT2G16245"
"779","AT2G16575"
"780","AT2G16630"
"781","AT2G16910"
"782","AT2G16970"
"783","AT2G17036"
"784","AT2G17060"
"785","AT2G17210"
"786","AT2G17680"
"787","AT2G17850"
"788","AT2G17920"
"789","AT2G18260"
"790","AT2G18300"
"791","AT2G18350"
"792","AT2G18550"
"793","AT2G18660"
"794","AT2G18685"
"795","AT2G18917"
"796","AT2G18969"
"797","AT2G18970"
"798","AT2G19550"
"799","AT2G19610"
"800","AT2G19960"
"801","AT2G20030"
"802","AT2G20340"
"803","AT2G20380"
"804","AT2G20470"
"805","AT2G20520"
"806","AT2G20720"
"807","AT2G20825"
"808","AT2G21030"
"809","AT2G21188"
"810","AT2G21320"
"811","AT2G21400"
"812","AT2G21595"
"813","AT2G21610"
"814","AT2G21960"
"815","AT2G22070"
"816","AT2G22190"
"817","AT2G22200"
"818","AT2G22290"
"819","AT2G22600"
"820","AT2G22750"
"821","AT2G22905"
"822","AT2G22920"
"823","AT2G22980"
"824","AT2G23000"
"825","AT2G23130"
"826","AT2G23170"
"827","AT2G23270"
"828","AT2G23400"
"829","AT2G23410"
"830","AT2G23440"
"831","AT2G23550"
"832","AT2G23630"
"833","AT2G24130"
"834","AT2G24220"
"835","AT2G24270"
"836","AT2G24430"
"837","AT2G24535"
"838","AT2G24560"
"839","AT2G24710"
"840","AT2G25200"
"841","AT2G25440"
"842","AT2G25530"
"843","AT2G25680"
"844","AT2G25890"
"845","AT2G26040"
"846","AT2G26150"
"847","AT2G26250"
"848","AT2G26330"
"849","AT2G26380"
"850","AT2G26420"
"851","AT2G26480"
"852","AT2G26515"
"853","AT2G26560"
"854","AT2G26692"
"855","AT2G26740"
"856","AT2G26750"
"857","AT2G26975"
"858","AT2G27240"
"859","AT2G27390"
"860","AT2G27505"
"861","AT2G27535"
"862","AT2G27610"
"863","AT2G27630"
"864","AT2G28040"
"865","AT2G28170"
"866","AT2G28420"
"867","AT2G28630"
"868","AT2G28700"
"869","AT2G28850"
"870","AT2G28930"
"871","AT2G29090"
"872","AT2G29120"
"873","AT2G29310"
"874","AT2G29380"
"875","AT2G29410"
"876","AT2G29430"
"877","AT2G29470"
"878","AT2G29600"
"879","AT2G29620"
"880","AT2G29630"
"881","AT2G30115"
"882","AT2G30570"
"883","AT2G30750"
"884","AT2G30770"
"885","AT2G30820"
"886","AT2G31180"
"887","AT2G31310"
"888","AT2G31380"
"889","AT2G31420"
"890","AT2G31540"
"891","AT2G31560"
"892","AT2G31590"
"893","AT2G31790"
"894","AT2G31920"
"895","AT2G32100"
"896","AT2G32140"
"897","AT2G32160"
"898","AT2G32235"
"899","AT2G32275"
"900","AT2G32340"
"901","AT2G32620"
"902","AT2G32640"
"903","AT2G32660"
"904","AT2G32670"
"905","AT2G32680"
"906","AT2G32740"
"907","AT2G32830"
"908","AT2G32885"
"909","AT2G33000"
"910","AT2G33100"
"911","AT2G33130"
"912","AT2G33205"
"913","AT2G33260"
"914","AT2G33385"
"915","AT2G33720"
"916","AT2G33750"
"917","AT2G33760"
"918","AT2G33810"
"919","AT2G33815"
"920","AT2G33855"
"921","AT2G34010"
"922","AT2G34080"
"923","AT2G34220"
"924","AT2G34230"
"925","AT2G34240"
"926","AT2G34315"
"927","AT2G34320"
"928","AT2G34360"
"929","AT2G34400"
"930","AT2G34580"
"931","AT2G34600"
"932","AT2G34850"
"933","AT2G34990"
"934","AT2G35290"
"935","AT2G35310"
"936","AT2G35370"
"937","AT2G35384"
"938","AT2G35420"
"939","AT2G35550"
"940","AT2G35600"
"941","AT2G35637"
"942","AT2G35640"
"943","AT2G35660"
"944","AT2G35670"
"945","AT2G35700"
"946","AT2G35770"
"947","AT2G35820"
"948","AT2G35890"
"949","AT2G35960"
"950","AT2G35980"
"951","AT2G36030"
"952","AT2G36180"
"953","AT2G36295"
"954","AT2G36500"
"955","AT2G36560"
"956","AT2G36630"
"957","AT2G36695"
"958","AT2G36780"
"959","AT2G36800"
"960","AT2G37025"
"961","AT2G37370"
"962","AT2G37610"
"963","AT2G37880"
"964","AT2G37900"
"965","AT2G38100"
"966","AT2G38110"
"967","AT2G38152"
"968","AT2G38460"
"969","AT2G38490"
"970","AT2G38720"
"971","AT2G38790"
"972","AT2G39010"
"973","AT2G39230"
"974","AT2G39510"
"975","AT2G39540"
"976","AT2G39820"
"977","AT2G40340"
"978","AT2G40390"
"979","AT2G40450"
"980","AT2G40460"
"981","AT2G40670"
"982","AT2G40710"
"983","AT2G40790"
"984","AT2G41082"
"985","AT2G41090"
"986","AT2G41170"
"987","AT2G41210"
"988","AT2G41230"
"989","AT2G41231"
"990","AT2G41240"
"991","AT2G41312"
"992","AT2G41340"
"993","AT2G41342"
"994","AT2G41355"
"995","AT2G41451"
"996","AT2G41515"
"997","AT2G41690"
"998","AT2G42140"
"999","AT2G42150"
"1000","AT2G42220"
"1001","AT2G42690"
"1002","AT2G42830"
"1003","AT2G42835"
"1004","AT2G42860"
"1005","AT2G42940"
"1006","AT2G42980"
"1007","AT2G43141"
"1008","AT2G43220"
"1009","AT2G43230"
"1010","AT2G43270"
"1011","AT2G43390"
"1012","AT2G43550"
"1013","AT2G43660"
"1014","AT2G43700"
"1015","AT2G43745"
"1016","AT2G43930"
"1017","AT2G44230"
"1018","AT2G44735"
"1019","AT2G44840"
"1020","AT2G44880"
"1021","AT2G44910"
"1022","AT2G44995"
"1023","AT2G45120"
"1024","AT2G45350"
"1025","AT2G45420"
"1026","AT2G45550"
"1027","AT2G45760"
"1028","AT2G45780"
"1029","AT2G45850"
"1030","AT2G45900"
"1031","AT2G45930"
"1032","AT2G45940"
"1033","AT2G46050"
"1034","AT2G46300"
"1035","AT2G46420"
"1036","AT2G46530"
"1037","AT2G46670"
"1038","AT2G46840"
"1039","AT2G47150"
"1040","AT2G47190"
"1041","AT2G47240"
"1042","AT2G47245"
"1043","AT2G47370"
"1044","AT2G47520"
"1045","AT2G47560"
"1046","AT2G47810"
"1047","AT2G47870"
"1048","AT2G47895"
"1049","AT2G48080"
"1050","AT2G48121"
"1051","AT2G48150"
"1052","AT3G01005"
"1053","AT3G01035"
"1054","AT3G01045"
"1055","AT3G01060"
"1056","AT3G01065"
"1057","AT3G01080"
"1058","AT3G01085"
"1059","AT3G01115"
"1060","AT3G01135"
"1061","AT3G01140"
"1062","AT3G01225"
"1063","AT3G01311"
"1064","AT3G01313"
"1065","AT3G01385"
"1066","AT3G01570"
"1067","AT3G01600"
"1068","AT3G01620"
"1069","AT3G01625"
"1070","AT3G01660"
"1071","AT3G01730"
"1072","AT3G01760"
"1073","AT3G01905"
"1074","AT3G01935"
"1075","AT3G02025"
"1076","AT3G02110"
"1077","AT3G02115"
"1078","AT3G02150"
"1079","AT3G02275"
"1080","AT3G02305"
"1081","AT3G02365"
"1082","AT3G02390"
"1083","AT3G02405"
"1084","AT3G02465"
"1085","AT3G02475"
"1086","AT3G02485"
"1087","AT3G02495"
"1088","AT3G02565"
"1089","AT3G02590"
"1090","AT3G02695"
"1091","AT3G02840"
"1092","AT3G02895"
"1093","AT3G02925"
"1094","AT3G02945"
"1095","AT3G03075"
"1096","AT3G03095"
"1097","AT3G03225"
"1098","AT3G03290"
"1099","AT3G03350"
"1100","AT3G03435"
"1101","AT3G03530"
"1102","AT3G03595"
"1103","AT3G03620"
"1104","AT3G03776"
"1105","AT3G03975"
"1106","AT3G04030"
"1107","AT3G04140"
"1108","AT3G04155"
"1109","AT3G04185"
"1110","AT3G04330"
"1111","AT3G04370"
"1112","AT3G04635"
"1113","AT3G04700"
"1114","AT3G04755"
"1115","AT3G04760"
"1116","AT3G04800"
"1117","AT3G04835"
"1118","AT3G04960"
"1119","AT3G04975"
"1120","AT3G05055"
"1121","AT3G05110"
"1122","AT3G05240"
"1123","AT3G05285"
"1124","AT3G05345"
"1125","AT3G05365"
"1126","AT3G05400"
"1127","AT3G05470"
"1128","AT3G05620"
"1129","AT3G05650"
"1130","AT3G05655"
"1131","AT3G05715"
"1132","AT3G05820"
"1133","AT3G05858"
"1134","AT3G05860"
"1135","AT3G05950"
"1136","AT3G05995"
"1137","AT3G06020"
"1138","AT3G06085"
"1139","AT3G06220"
"1140","AT3G06260"
"1141","AT3G06436"
"1142","AT3G06460"
"1143","AT3G06490"
"1144","AT3G06515"
"1145","AT3G06710"
"1146","AT3G06755"
"1147","AT3G06962"
"1148","AT3G07070"
"1149","AT3G07105"
"1150","AT3G07120"
"1151","AT3G07125"
"1152","AT3G07150"
"1153","AT3G07175"
"1154","AT3G07450"
"1155","AT3G07505"
"1156","AT3G07520"
"1157","AT3G07725"
"1158","AT3G07730"
"1159","AT3G07785"
"1160","AT3G07805"
"1161","AT3G07825"
"1162","AT3G07835"
"1163","AT3G07895"
"1164","AT3G07920"
"1165","AT3G08065"
"1166","AT3G08070"
"1167","AT3G08115"
"1168","AT3G08165"
"1169","AT3G08170"
"1170","AT3G08220"
"1171","AT3G08235"
"1172","AT3G08350"
"1173","AT3G08360"
"1174","AT3G08425"
"1175","AT3G08485"
"1176","AT3G08660"
"1177","AT3G08705"
"1178","AT3G08895"
"1179","AT3G08900"
"1180","AT3G08970"
"1181","AT3G09065"
"1182","AT3G09080"
"1183","AT3G09120"
"1184","AT3G09135"
"1185","AT3G09162"
"1186","AT3G09240"
"1187","AT3G09280"
"1188","AT3G09450"
"1189","AT3G09495"
"1190","AT3G09615"
"1191","AT3G09775"
"1192","AT3G09790"
"1193","AT3G09815"
"1194","AT3G09865"
"1195","AT3G09965"
"1196","AT3G09995"
"1197","AT3G10290"
"1198","AT3G10470"
"1199","AT3G10590"
"1200","AT3G10600"
"1201","AT3G10605"
"1202","AT3G10680"
"1203","AT3G10745"
"1204","AT3G10840"
"1205","AT3G10870"
"1206","AT3G10880"
"1207","AT3G10986"
"1208","AT3G11020"
"1209","AT3G11050"
"1210","AT3G11110"
"1211","AT3G11150"
"1212","AT3G11350"
"1213","AT3G11415"
"1214","AT3G11750"
"1215","AT3G11773"
"1216","AT3G11860"
"1217","AT3G12410"
"1218","AT3G12960"
"1219","AT3G13020"
"1220","AT3G13065"
"1221","AT3G13210"
"1222","AT3G13276"
"1223","AT3G13405"
"1224","AT3G13500"
"1225","AT3G13590"
"1226","AT3G13770"
"1227","AT3G13784"
"1228","AT3G13810"
"1229","AT3G13898"
"1230","AT3G13900"
"1231","AT3G14030"
"1232","AT3G14210"
"1233","AT3G14395"
"1234","AT3G14640"
"1235","AT3G14810"
"1236","AT3G14820"
"1237","AT3G14850"
"1238","AT3G14950"
"1239","AT3G15050"
"1240","AT3G15130"
"1241","AT3G15270"
"1242","AT3G15400"
"1243","AT3G15605"
"1244","AT3G15700"
"1245","AT3G15750"
