"","phyD_FLT_c1.which.mclass....5...1."
"153","AT1G11660"
"154","AT1G11720"
"155","AT1G11740"
"156","AT1G11755"
"157","AT1G11790"
"158","AT1G11870"
"159","AT1G12020"
"160","AT1G12200"
"161","AT1G12240"
"162","AT1G12470"
"163","AT1G12740"
"164","AT1G12750"
"165","AT1G12770"
"166","AT1G12790"
"167","AT1G12880"
"168","AT1G12930"
"169","AT1G12970"
"170","AT1G13020"
"171","AT1G13030"
"172","AT1G13170"
"173","AT1G13180"
"174","AT1G13190"
"175","AT1G13270"
"176","AT1G13620"
"177","AT1G13770"
"178","AT1G13810"
"179","AT1G13830"
"180","AT1G13860"
"181","AT1G13900"
"182","AT1G14040"
"183","AT1G14130"
"184","AT1G14180"
"185","AT1G14220"
"186","AT1G14240"
"187","AT1G14310"
"188","AT1G14370"
"189","AT1G14390"
"190","AT1G14560"
"191","AT1G14820"
"192","AT1G14910"
"193","AT1G15010"
"194","AT1G15060"
"195","AT1G15170"
"196","AT1G15215"
"197","AT1G15220"
"198","AT1G15310"
"199","AT1G15405"
"200","AT1G15410"
"201","AT1G15480"
"202","AT1G15710"
"203","AT1G15760"
"204","AT1G15780"
"205","AT1G15790"
"206","AT1G16020"
"207","AT1G16070"
"208","AT1G16080"
"209","AT1G16430"
"210","AT1G16540"
"211","AT1G16650"
"212","AT1G16670"
"213","AT1G16680"
"214","AT1G16930"
"215","AT1G17160"
"216","AT1G17270"
"217","AT1G17330"
"218","AT1G17340"
"219","AT1G17360"
"220","AT1G17410"
"221","AT1G17440"
"222","AT1G17560"
"223","AT1G17580"
"224","AT1G17680"
"225","AT1G17760"
"226","AT1G17850"
"227","AT1G17930"
"228","AT1G17980"
"229","AT1G18190"
"230","AT1G18290"
"231","AT1G18300"
"232","AT1G18340"
"233","AT1G18370"
"234","AT1G18460"
"235","AT1G18490"
"236","AT1G18600"
"237","AT1G18630"
"238","AT1G18650"
"239","AT1G18680"
"240","AT1G18690"
"241","AT1G18850"
"242","AT1G18860"
"243","AT1G18900"
"244","AT1G19080"
"245","AT1G19140"
"246","AT1G19170"
"247","AT1G19220"
"248","AT1G19270"
"249","AT1G19690"
"250","AT1G19700"
"251","AT1G19740"
"252","AT1G19860"
"253","AT1G19970"
"254","AT1G20070"
"255","AT1G20270"
"256","AT1G20370"
"257","AT1G20380"
"258","AT1G20410"
"259","AT1G20510"
"260","AT1G20650"
"261","AT1G20690"
"262","AT1G20691"
"263","AT1G20816"
"264","AT1G20823"
"265","AT1G20830"
"266","AT1G20880"
"267","AT1G20910"
"268","AT1G20930"
"269","AT1G21070"
"270","AT1G21100"
"271","AT1G21110"
"272","AT1G21170"
"273","AT1G21270"
"274","AT1G21280"
"275","AT1G21360"
"276","AT1G21440"
"277","AT1G21480"
"278","AT1G21610"
"279","AT1G21640"
"280","AT1G21830"
"281","AT1G22020"
"282","AT1G22040"
"283","AT1G22170"
"284","AT1G22310"
"285","AT1G22470"
"286","AT1G22700"
"287","AT1G22730"
"288","AT1G22800"
"289","AT1G22940"
"290","AT1G22950"
"291","AT1G22960"
"292","AT1G22990"
"293","AT1G23170"
"294","AT1G23380"
"295","AT1G23460"
"296","AT1G23560"
"297","AT1G23710"
"298","AT1G23830"
"299","AT1G23935"
"300","AT1G24030"
"301","AT1G24040"
"302","AT1G24100"
"303","AT1G24280"
"304","AT1G24340"
"305","AT1G24706"
"306","AT1G24800"
"307","AT1G25150"
"308","AT1G25320"
"309","AT1G25390"
"310","AT1G25540"
"311","AT1G25570"
"312","AT1G26090"
"313","AT1G26100"
"314","AT1G26120"
"315","AT1G26160"
"316","AT1G26170"
"317","AT1G26250"
"318","AT1G26255"
"319","AT1G26260"
"320","AT1G26370"
"321","AT1G26520"
"322","AT1G26620"
"323","AT1G26650"
"324","AT1G26700"
"325","AT1G27140"
"326","AT1G27210"
"327","AT1G27660"
"328","AT1G27680"
"329","AT1G27752"
"330","AT1G27850"
"331","AT1G27900"
"332","AT1G27920"
"333","AT1G27960"
"334","AT1G27980"
"335","AT1G28050"
"336","AT1G28090"
"337","AT1G28320"
"338","AT1G28685"
"339","AT1G28715"
"340","AT1G28815"
"341","AT1G29030"
"342","AT1G29160"
"343","AT1G29170"
"344","AT1G29300"
"345","AT1G29340"
"346","AT1G29355"
"347","AT1G29390"
"348","AT1G29465"
"349","AT1G29530"
"350","AT1G29630"
"351","AT1G29690"
"352","AT1G30420"
"353","AT1G30450"
"354","AT1G30460"
"355","AT1G30475"
"356","AT1G30490"
"357","AT1G30540"
"358","AT1G30545"
"359","AT1G30600"
"360","AT1G30620"
"361","AT1G30640"
"362","AT1G30680"
"363","AT1G30730"
"364","AT1G30810"
"365","AT1G30990"
"366","AT1G31070"
"367","AT1G31220"
"368","AT1G31230"
"369","AT1G31360"
"370","AT1G31460"
"371","AT1G31470"
"372","AT1G31480"
"373","AT1G31540"
"374","AT1G31810"
"375","AT1G31814"
"376","AT1G31870"
"377","AT1G32150"
"378","AT1G32160"
"379","AT1G32240"
"380","AT1G32330"
"381","AT1G32340"
"382","AT1G32360"
"383","AT1G32690"
"384","AT1G32730"
"385","AT1G32760"
"386","AT1G32860"
"387","AT1G32928"
"388","AT1G33102"
"389","AT1G33290"
"390","AT1G33330"
"391","AT1G33400"
"392","AT1G33420"
"393","AT1G33480"
"394","AT1G33770"
"395","AT1G34000"
"396","AT1G34065"
"397","AT1G34300"
"398","AT1G34360"
"399","AT1G34470"
"400","AT1G34760"
"401","AT1G34780"
"402","AT1G35260"
"403","AT1G35470"
"404","AT1G35510"
"405","AT1G36070"
"406","AT1G36320"
"407","AT1G36390"
"408","AT1G36990"
"409","AT1G42430"
"410","AT1G42470"
"411","AT1G44110"
"412","AT1G44160"
"413","AT1G44780"
"414","AT1G44790"
"415","AT1G44970"
"416","AT1G45160"
"417","AT1G45207"
"418","AT1G45233"
"419","AT1G45249"
"420","AT1G47056"
"421","AT1G47240"
"422","AT1G47330"
"423","AT1G47480"
"424","AT1G47510"
"425","AT1G47720"
"426","AT1G47750"
"427","AT1G47900"
"428","AT1G48270"
"429","AT1G48370"
"430","AT1G48460"
"431","AT1G48520"
"432","AT1G48930"
"433","AT1G48960"
"434","AT1G49245"
"435","AT1G49320"
"436","AT1G49350"
"437","AT1G49390"
"438","AT1G49475"
"439","AT1G49540"
"440","AT1G49660"
"441","AT1G49710"
"442","AT1G49740"
"443","AT1G49780"
"444","AT1G50020"
"445","AT1G50030"
"446","AT1G50170"
"447","AT1G50240"
"448","AT1G50300"
"449","AT1G50460"
"450","AT1G50580"
"451","AT1G50730"
"452","AT1G50745"
"453","AT1G50910"
"454","AT1G51130"
"455","AT1G51140"
"456","AT1G51190"
"457","AT1G51360"
"458","AT1G51400"
"459","AT1G51430"
"460","AT1G51550"
"461","AT1G51610"
"462","AT1G51640"
"463","AT1G51645"
"464","AT1G51660"
"465","AT1G51720"
"466","AT1G51740"
"467","AT1G51745"
"468","AT1G51790"
"469","AT1G51800"
"470","AT1G51940"
"471","AT1G52140"
"472","AT1G52155"
"473","AT1G52260"
"474","AT1G52320"
"475","AT1G52330"
"476","AT1G52343"
"477","AT1G52540"
"478","AT1G52780"
"479","AT1G52825"
"480","AT1G53035"
"481","AT1G53070"
"482","AT1G53120"
"483","AT1G53130"
"484","AT1G53165"
"485","AT1G53170"
"486","AT1G53390"
"487","AT1G53430"
"488","AT1G53440"
"489","AT1G53450"
"490","AT1G53460"
"491","AT1G53520"
"492","AT1G53635"
"493","AT1G53650"
"494","AT1G53670"
"495","AT1G53770"
"496","AT1G53830"
"497","AT1G53860"
"498","AT1G53885"
"499","AT1G53903"
"500","AT1G54180"
"501","AT1G54210"
"502","AT1G54217"
"503","AT1G54260"
"504","AT1G54290"
"505","AT1G54310"
"506","AT1G54380"
"507","AT1G54385"
"508","AT1G54520"
"509","AT1G54575"
"510","AT1G54650"
"511","AT1G54680"
"512","AT1G54850"
"513","AT1G54950"
"514","AT1G55120"
"515","AT1G55130"
"516","AT1G55140"
"517","AT1G55170"
"518","AT1G55250"
"519","AT1G55270"
"520","AT1G55300"
"521","AT1G55325"
"522","AT1G55460"
"523","AT1G55540"
"524","AT1G55590"
"525","AT1G55620"
"526","AT1G55675"
"527","AT1G55740"
"528","AT1G55750"
"529","AT1G55760"
"530","AT1G55820"
"531","AT1G55830"
"532","AT1G55870"
"533","AT1G55960"
"534","AT1G56000"
"535","AT1G56020"
"536","AT1G56080"
"537","AT1G56090"
"538","AT1G56260"
"539","AT1G56440"
"540","AT1G56570"
"541","AT1G56580"
"542","AT1G56610"
"543","AT1G57600"
"544","AT1G57820"
"545","AT1G58200"
"546","AT1G58210"
"547","AT1G58220"
"548","AT1G58340"
"549","AT1G58350"
"550","AT1G58370"
"551","AT1G58400"
"552","AT1G58470"
"553","AT1G59590"
"554","AT1G59640"
"555","AT1G59740"
"556","AT1G59750"
"557","AT1G59780"
"558","AT1G59820"
"559","AT1G59890"
"560","AT1G59980"
"561","AT1G59990"
"562","AT1G60220"
"563","AT1G60430"
"564","AT1G60545"
"565","AT1G60610"
"566","AT1G60620"
"567","AT1G60670"
"568","AT1G60950"
"569","AT1G60990"
"570","AT1G60995"
"571","AT1G61065"
"572","AT1G61170"
"573","AT1G61240"
"574","AT1G61340"
"575","AT1G61350"
"576","AT1G61560"
"577","AT1G61850"
"578","AT1G61980"
"579","AT1G62110"
"580","AT1G62305"
"581","AT1G62310"
"582","AT1G62520"
"583","AT1G62610"
"584","AT1G62730"
"585","AT1G62970"
"586","AT1G63160"
"587","AT1G63245"
"588","AT1G63260"
"589","AT1G63310"
"590","AT1G63480"
"591","AT1G63490"
"592","AT1G63810"
"593","AT1G63820"
"594","AT1G64050"
"595","AT1G64080"
"596","AT1G64110"
"597","AT1G64160"
"598","AT1G64185"
"599","AT1G64220"
"600","AT1G64330"
"601","AT1G64390"
"602","AT1G64450"
"603","AT1G64460"
"604","AT1G64510"
"605","AT1G64530"
"606","AT1G64600"
"607","AT1G64620"
"608","AT1G64630"
"609","AT1G64780"
"610","AT1G64840"
"611","AT1G64900"
"612","AT1G64920"
"613","AT1G65320"
"614","AT1G65410"
"615","AT1G65470"
"616","AT1G65540"
"617","AT1G65610"
"618","AT1G65730"
"619","AT1G66190"
"620","AT1G66470"
"621","AT1G66510"
"622","AT1G66660"
"623","AT1G66750"
"624","AT1G66820"
"625","AT1G66830"
"626","AT1G66880"
"627","AT1G66900"
"628","AT1G67170"
"629","AT1G67310"
"630","AT1G67490"
"631","AT1G67500"
"632","AT1G67560"
"633","AT1G67630"
"634","AT1G67690"
"635","AT1G67700"
"636","AT1G67720"
"637","AT1G67840"
"638","AT1G67880"
"639","AT1G67890"
"640","AT1G67900"
"641","AT1G67960"
"642","AT1G68160"
"643","AT1G68260"
"644","AT1G68330"
"645","AT1G68430"
"646","AT1G68872"
"647","AT1G68910"
"648","AT1G69060"
"649","AT1G69080"
"650","AT1G69260"
"651","AT1G69270"
"652","AT1G69360"
"653","AT1G69370"
"654","AT1G69380"
"655","AT1G69580"
"656","AT1G69587"
"657","AT1G69890"
"658","AT1G69910"
"659","AT1G69930"
"660","AT1G70000"
"661","AT1G70090"
"662","AT1G70210"
"663","AT1G70230"
"664","AT1G70420"
"665","AT1G70520"
"666","AT1G70550"
"667","AT1G70560"
"668","AT1G70580"
"669","AT1G70790"
"670","AT1G70950"
"671","AT1G70980"
"672","AT1G71100"
"673","AT1G71110"
"674","AT1G71210"
"675","AT1G71230"
"676","AT1G71310"
"677","AT1G71440"
"678","AT1G71528"
"679","AT1G71530"
"680","AT1G71750"
"681","AT1G71960"
"682","AT1G72130"
"683","AT1G72210"
"684","AT1G72300"
"685","AT1G72330"
"686","AT1G72390"
"687","AT1G72420"
"688","AT1G72470"
"689","AT1G72690"
"690","AT1G72810"
"691","AT1G72920"
"692","AT1G72940"
"693","AT1G72990"
"694","AT1G73080"
"695","AT1G73100"
"696","AT1G73150"
"697","AT1G73177"
"698","AT1G73200"
"699","AT1G73240"
"700","AT1G73270"
"701","AT1G73310"
"702","AT1G73390"
"703","AT1G73440"
"704","AT1G73460"
"705","AT1G73470"
"706","AT1G73480"
"707","AT1G73650"
"708","AT1G73660"
"709","AT1G73740"
"710","AT1G73760"
"711","AT1G73850"
"712","AT1G73875"
"713","AT1G73880"
"714","AT1G73930"
"715","AT1G73950"
"716","AT1G73960"
"717","AT1G73970"
"718","AT1G73990"
"719","AT1G74040"
"720","AT1G74320"
"721","AT1G74370"
"722","AT1G74410"
"723","AT1G74440"
"724","AT1G74590"
"725","AT1G74640"
"726","AT1G74680"
"727","AT1G74740"
"728","AT1G74780"
"729","AT1G75200"
"730","AT1G75210"
"731","AT1G75350"
"732","AT1G75370"
"733","AT1G75390"
"734","AT1G75420"
"735","AT1G75730"
"736","AT1G76050"
"737","AT1G76070"
"738","AT1G76120"
"739","AT1G76185"
"740","AT1G76250"
"741","AT1G76280"
"742","AT1G76320"
"743","AT1G76350"
"744","AT1G76380"
"745","AT1G76390"
"746","AT1G76450"
"747","AT1G76580"
"748","AT1G76710"
"749","AT1G76950"
"750","AT1G77000"
"751","AT1G77120"
"752","AT1G77145"
"753","AT1G77230"
"754","AT1G77250"
"755","AT1G77260"
"756","AT1G77290"
"757","AT1G77480"
"758","AT1G77620"
"759","AT1G77630"
"760","AT1G77680"
"761","AT1G77720"
"762","AT1G77740"
"763","AT1G77810"
"764","AT1G77890"
"765","AT1G77930"
"766","AT1G78050"
"767","AT1G78060"
"768","AT1G78120"
"769","AT1G78130"
"770","AT1G78200"
"771","AT1G78210"
"772","AT1G78265"
"773","AT1G78270"
"774","AT1G78280"
"775","AT1G78590"
"776","AT1G78610"
"777","AT1G78650"
"778","AT1G78690"
"779","AT1G78770"
"780","AT1G78790"
"781","AT1G78830"
"782","AT1G79030"
"783","AT1G79050"
"784","AT1G79350"
"785","AT1G79410"
"786","AT1G79460"
"787","AT1G79470"
"788","AT1G79520"
"789","AT1G79560"
"790","AT1G79570"
"791","AT1G79580"
"792","AT1G79600"
"793","AT1G79610"
"794","AT1G79620"
"795","AT1G79630"
"796","AT1G79670"
"797","AT1G79740"
"798","AT1G79950"
"799","AT1G80010"
"800","AT1G80150"
"801","AT1G80190"
"802","AT1G80210"
"803","AT1G80300"
"804","AT1G80510"
"805","AT1G80520"
"806","AT1G80550"
"807","AT1G80650"
"808","AT1G80770"
"809","AT1G80810"
"810","AT1G80850"
"811","AT1G80870"
"812","AT2G01080"
"813","AT2G01120"
"814","AT2G01130"
"815","AT2G01210"
"816","AT2G01400"
"817","AT2G01440"
"818","AT2G01460"
"819","AT2G01480"
"820","AT2G01660"
"821","AT2G01750"
"822","AT2G01818"
"823","AT2G01950"
"824","AT2G01980"
"825","AT2G02070"
"826","AT2G02230"
"827","AT2G02500"
"828","AT2G02610"
"829","AT2G02765"
"830","AT2G02910"
"831","AT2G03070"
"832","AT2G03140"
"833","AT2G03340"
"834","AT2G03430"
"835","AT2G03500"
"836","AT2G03505"
"837","AT2G03620"
"838","AT2G03800"
"839","AT2G03810"
"840","AT2G03975"
"841","AT2G04100"
"842","AT2G04270"
"843","AT2G04350"
"844","AT2G04380"
"845","AT2G04430"
"846","AT2G04480"
"847","AT2G04540"
"848","AT2G04650"
"849","AT2G04740"
"850","AT2G04850"
"851","AT2G04865"
"852","AT2G04890"
"853","AT2G05075"
"854","AT2G05180"
"855","AT2G05210"
"856","AT2G05250"
"857","AT2G05320"
"858","AT2G05400"
"859","AT2G05755"
"860","AT2G05810"
"861","AT2G05812"
"862","AT2G06000"
"863","AT2G06255"
"864","AT2G06510"
"865","AT2G07170"
"866","AT2G07305"
"867","AT2G07515"
"868","AT2G07678"
"869","AT2G07680"
"870","AT2G07695"
"871","AT2G07715"
"872","AT2G07734"
"873","AT2G07751"
"874","AT2G08635"
"875","AT2G10931"
"876","AT2G11000"
"877","AT2G13290"
"878","AT2G13550"
"879","AT2G13665"
"880","AT2G13690"
"881","AT2G13790"
"882","AT2G13840"
"883","AT2G14110"
"884","AT2G14285"
"885","AT2G14460"
"886","AT2G14530"
"887","AT2G14680"
"888","AT2G14850"
"889","AT2G14860"
"890","AT2G15290"
"891","AT2G15390"
"892","AT2G15530"
"893","AT2G15560"
"894","AT2G15790"
"895","AT2G15900"
"896","AT2G16070"
"897","AT2G16400"
"898","AT2G16405"
"899","AT2G16440"
"900","AT2G16570"
"901","AT2G16580"
"902","AT2G16650"
"903","AT2G16750"
"904","AT2G16770"
"905","AT2G16920"
"906","AT2G17033"
"907","AT2G17110"
"908","AT2G17150"
"909","AT2G17220"
"910","AT2G17480"
"911","AT2G17550"
"912","AT2G17580"
"913","AT2G17620"
"914","AT2G17700"
"915","AT2G17730"
"916","AT2G17900"
"917","AT2G17975"
"918","AT2G18240"
"919","AT2G18330"
"920","AT2G18360"
"921","AT2G18380"
"922","AT2G18600"
"923","AT2G18790"
"924","AT2G18800"
"925","AT2G19060"
"926","AT2G19090"
"927","AT2G19170"
"928","AT2G19260"
"929","AT2G19310"
"930","AT2G19390"
"931","AT2G19490"
"932","AT2G19580"
"933","AT2G19590"
"934","AT2G19620"
"935","AT2G19860"
"936","AT2G19930"
"937","AT2G20010"
"938","AT2G20270"
"939","AT2G20300"
"940","AT2G20310"
"941","AT2G20410"
"942","AT2G20480"
"943","AT2G20560"
"944","AT2G20650"
"945","AT2G20690"
"946","AT2G20850"
"947","AT2G20950"
"948","AT2G21070"
"949","AT2G21130"
"950","AT2G21185"
"951","AT2G21187"
"952","AT2G21230"
"953","AT2G21350"
"954","AT2G21385"
"955","AT2G21500"
"956","AT2G21840"
"957","AT2G21880"
"958","AT2G22010"
"959","AT2G22270"
"960","AT2G22310"
"961","AT2G22510"
"962","AT2G22680"
"963","AT2G22690"
"964","AT2G22770"
"965","AT2G23040"
"966","AT2G23140"
"967","AT2G23200"
"968","AT2G23210"
"969","AT2G23300"
"970","AT2G23390"
"971","AT2G23460"
"972","AT2G23620"
"973","AT2G23890"
"974","AT2G23950"
"975","AT2G23985"
"976","AT2G24020"
"977","AT2G24050"
"978","AT2G24070"
"979","AT2G24090"
"980","AT2G24230"
"981","AT2G24330"
"982","AT2G24610"
"983","AT2G24650"
"984","AT2G24690"
"985","AT2G24830"
"986","AT2G24970"
"987","AT2G25010"
"988","AT2G25100"
"989","AT2G25270"
"990","AT2G25320"
"991","AT2G25355"
"992","AT2G25420"
"993","AT2G25510"
"994","AT2G25560"
"995","AT2G25570"
"996","AT2G25580"
"997","AT2G25620"
"998","AT2G25640"
"999","AT2G25720"
"1000","AT2G25737"
"1001","AT2G25770"
"1002","AT2G25800"
"1003","AT2G25830"
"1004","AT2G25840"
"1005","AT2G25920"
"1006","AT2G26030"
"1007","AT2G26100"
"1008","AT2G26200"
"1009","AT2G26360"
"1010","AT2G26470"
"1011","AT2G26550"
"1012","AT2G26640"
"1013","AT2G26690"
"1014","AT2G26710"
"1015","AT2G26770"
"1016","AT2G26810"
"1017","AT2G26840"
"1018","AT2G26890"
"1019","AT2G26930"
"1020","AT2G27090"
"1021","AT2G27110"
"1022","AT2G27200"
"1023","AT2G27290"
"1024","AT2G27340"
"1025","AT2G27460"
"1026","AT2G27660"
"1027","AT2G27680"
"1028","AT2G27740"
"1029","AT2G27770"
"1030","AT2G27810"
"1031","AT2G27820"
"1032","AT2G27980"
"1033","AT2G28120"
"1034","AT2G28130"
"1035","AT2G28150"
"1036","AT2G28210"
"1037","AT2G28240"
"1038","AT2G28250"
"1039","AT2G28320"
"1040","AT2G28360"
"1041","AT2G28400"
"1042","AT2G28480"
"1043","AT2G28540"
"1044","AT2G28620"
"1045","AT2G28690"
"1046","AT2G28940"
"1047","AT2G28960"
"1048","AT2G29060"
"1049","AT2G29070"
"1050","AT2G29200"
"1051","AT2G29485"
"1052","AT2G29500"
"1053","AT2G29580"
"1054","AT2G29590"
"1055","AT2G29660"
"1056","AT2G29670"
"1057","AT2G29730"
"1058","AT2G29890"
"1059","AT2G29900"
"1060","AT2G29910"
"1061","AT2G29990"
"1062","AT2G30020"
"1063","AT2G30070"
"1064","AT2G30140"
"1065","AT2G30280"
"1066","AT2G30360"
"1067","AT2G30362"
"1068","AT2G30395"
"1069","AT2G30460"
"1070","AT2G30470"
"1071","AT2G30575"
"1072","AT2G30615"
"1073","AT2G30800"
"1074","AT2G30910"
"1075","AT2G30950"
"1076","AT2G31040"
"1077","AT2G31130"
"1078","AT2G31240"
"1079","AT2G31260"
"1080","AT2G31280"
"1081","AT2G31530"
"1082","AT2G31680"
"1083","AT2G31725"
"1084","AT2G31890"
"1085","AT2G31900"
"1086","AT2G32010"
"1087","AT2G32030"
"1088","AT2G32040"
"1089","AT2G32230"
"1090","AT2G32250"
"1091","AT2G32270"
"1092","AT2G32295"
"1093","AT2G32480"
"1094","AT2G32645"
"1095","AT2G32760"
"1096","AT2G32810"
"1097","AT2G32950"
"1098","AT2G32970"
"1099","AT2G33110"
"1100","AT2G33170"
"1101","AT2G33255"
"1102","AT2G33320"
"1103","AT2G33330"
"1104","AT2G33460"
"1105","AT2G33490"
"1106","AT2G33620"
"1107","AT2G33847"
"1108","AT2G34140"
"1109","AT2G34150"
"1110","AT2G34325"
"1111","AT2G34340"
"1112","AT2G34640"
"1113","AT2G34650"
"1114","AT2G34780"
"1115","AT2G34790"
"1116","AT2G34840"
"1117","AT2G35000"
"1118","AT2G35060"
"1119","AT2G35100"
"1120","AT2G35380"
"1121","AT2G35390"
"1122","AT2G35410"
"1123","AT2G35450"
"1124","AT2G35480"
"1125","AT2G35490"
"1126","AT2G35620"
"1127","AT2G35650"
"1128","AT2G35736"
"1129","AT2G35840"
"1130","AT2G35930"
"1131","AT2G36200"
"1132","AT2G36220"
"1133","AT2G36230"
"1134","AT2G36340"
"1135","AT2G36360"
"1136","AT2G36490"
"1137","AT2G36670"
"1138","AT2G36720"
"1139","AT2G36810"
"1140","AT2G36960"
"1141","AT2G37090"
"1142","AT2G37150"
"1143","AT2G37160"
"1144","AT2G37195"
"1145","AT2G37390"
"1146","AT2G37510"
"1147","AT2G37520"
"1148","AT2G37585"
"1149","AT2G37660"
"1150","AT2G37680"
"1151","AT2G37820"
"1152","AT2G38000"
"1153","AT2G38025"
"1154","AT2G38050"
"1155","AT2G38160"
"1156","AT2G38170"
"1157","AT2G38300"
"1158","AT2G38530"
"1159","AT2G38630"
"1160","AT2G38680"
"1161","AT2G38770"
"1162","AT2G38870"
"1163","AT2G38950"
"1164","AT2G38960"
"1165","AT2G38970"
"1166","AT2G39090"
"1167","AT2G39140"
"1168","AT2G39190"
"1169","AT2G39280"
"1170","AT2G39370"
"1171","AT2G39440"
"1172","AT2G39480"
"1173","AT2G39650"
"1174","AT2G39670"
"1175","AT2G39675"
"1176","AT2G39740"
"1177","AT2G39840"
"1178","AT2G39930"
"1179","AT2G40008"
"1180","AT2G40090"
"1181","AT2G40230"
"1182","AT2G40270"
"1183","AT2G40280"
"1184","AT2G40400"
"1185","AT2G40420"
"1186","AT2G40530"
"1187","AT2G40540"
"1188","AT2G40570"
"1189","AT2G40630"
"1190","AT2G40640"
"1191","AT2G40750"
"1192","AT2G40815"
"1193","AT2G41020"
"1194","AT2G41120"
"1195","AT2G41150"
"1196","AT2G41200"
"1197","AT2G41350"
"1198","AT2G41380"
"1199","AT2G41460"
"1200","AT2G41480"
"1201","AT2G41500"
"1202","AT2G41520"
"1203","AT2G41640"
"1204","AT2G41670"
"1205","AT2G41680"
"1206","AT2G41700"
"1207","AT2G41770"
"1208","AT2G41835"
"1209","AT2G41890"
"1210","AT2G41950"
"1211","AT2G41970"
"1212","AT2G42040"
"1213","AT2G42080"
"1214","AT2G42110"
"1215","AT2G42300"
"1216","AT2G42520"
"1217","AT2G42580"
"1218","AT2G42600"
"1219","AT2G42650"
"1220","AT2G42700"
"1221","AT2G42960"
"1222","AT2G43060"
"1223","AT2G43260"
"1224","AT2G43280"
"1225","AT2G43320"
"1226","AT2G43330"
"1227","AT2G43370"
"1228","AT2G43490"
"1229","AT2G43570"
"1230","AT2G43850"
"1231","AT2G43945"
"1232","AT2G44020"
"1233","AT2G44110"
"1234","AT2G44150"
"1235","AT2G44255"
"1236","AT2G44260"
"1237","AT2G44510"
"1238","AT2G44580"
"1239","AT2G44670"
"1240","AT2G44730"
"1241","AT2G44750"
"1242","AT2G44830"
"1243","AT2G44950"
"1244","AT2G45280"
"1245","AT2G45310"
