"","phyD_FLT_c1.which.mclass....7...1."
"93","AT1G47670"
"94","AT1G49300"
"95","AT1G49860"
"96","AT1G50740"
"97","AT1G51070"
"98","AT1G51160"
"99","AT1G52342"
"100","AT1G53210"
"101","AT1G53560"
"102","AT1G53580"
"103","AT1G56200"
"104","AT1G56680"
"105","AT1G59610"
"106","AT1G59870"
"107","AT1G59960"
"108","AT1G60010"
"109","AT1G60710"
"110","AT1G60730"
"111","AT1G60940"
"112","AT1G62180"
"113","AT1G63180"
"114","AT1G63220"
"115","AT1G63940"
"116","AT1G64040"
"117","AT1G64650"
"118","AT1G65220"
"119","AT1G65510"
"120","AT1G67328"
"121","AT1G67330"
"122","AT1G67480"
"123","AT1G67730"
"124","AT1G68000"
"125","AT1G68560"
"126","AT1G68825"
"127","AT1G68945"
"128","AT1G70660"
"129","AT1G70710"
"130","AT1G71010"
"131","AT1G71950"
"132","AT1G72060"
"133","AT1G73030"
"134","AT1G74690"
"135","AT1G75380"
"136","AT1G76690"
"137","AT1G76930"
"138","AT1G77370"
"139","AT1G77450"
"140","AT1G78290"
"141","AT1G78670"
"142","AT1G78860"
"143","AT1G78890"
"144","AT1G79230"
"145","AT1G79340"
"146","AT1G79930"
"147","AT1G80240"
"148","AT1G80930"
"149","AT2G01420"
"150","AT2G01470"
"151","AT2G02960"
"152","AT2G03240"
"153","AT2G04378"
"154","AT2G04410"
"155","AT2G04630"
"156","AT2G04690"
"157","AT2G05440"
"158","AT2G05710"
"159","AT2G06850"
"160","AT2G07340"
"161","AT2G07698"
"162","AT2G07708"
"163","AT2G07718"
"164","AT2G13360"
"165","AT2G14170"
"166","AT2G14247"
"167","AT2G14900"
"168","AT2G16720"
"169","AT2G16850"
"170","AT2G16940"
"171","AT2G17380"
"172","AT2G17720"
"173","AT2G18160"
"174","AT2G18400"
"175","AT2G18980"
"176","AT2G19830"
"177","AT2G20060"
"178","AT2G20120"
"179","AT2G20230"
"180","AT2G20990"
"181","AT2G21190"
"182","AT2G21390"
"183","AT2G23030"
"184","AT2G23780"
"185","AT2G24150"
"186","AT2G24360"
"187","AT2G25110"
"188","AT2G25810"
"189","AT2G25970"
"190","AT2G25980"
"191","AT2G26080"
"192","AT2G28570"
"193","AT2G29390"
"194","AT2G29540"
"195","AT2G30440"
"196","AT2G30500"
"197","AT2G30970"
"198","AT2G31090"
"199","AT2G32300"
"200","AT2G32720"
"201","AT2G33740"
"202","AT2G33770"
"203","AT2G34317"
"204","AT2G34590"
"205","AT2G34750"
"206","AT2G35050"
"207","AT2G35810"
"208","AT2G37470"
"209","AT2G38700"
"210","AT2G39430"
"211","AT2G39681"
"212","AT2G39870"
"213","AT2G40113"
"214","AT2G41160"
"215","AT2G41800"
"216","AT2G41900"
"217","AT2G43350"
"218","AT2G43640"
"219","AT2G43750"
"220","AT2G43910"
"221","AT2G43920"
"222","AT2G44010"
"223","AT2G44050"
"224","AT2G45710"
"225","AT2G45980"
"226","AT2G46220"
"227","AT2G46540"
"228","AT2G47160"
"229","AT2G47320"
"230","AT2G47400"
"231","AT2G47640"
"232","AT2G47650"
"233","AT3G01340"
"234","AT3G01420"
"235","AT3G01520"
"236","AT3G01690"
"237","AT3G02260"
"238","AT3G02360"
"239","AT3G02530"
"240","AT3G03150"
"241","AT3G03170"
"242","AT3G03250"
"243","AT3G03270"
"244","AT3G04320"
"245","AT3G05900"
"246","AT3G05905"
"247","AT3G06300"
"248","AT3G06420"
"249","AT3G06850"
"250","AT3G07720"
"251","AT3G07810"
"252","AT3G09300"
"253","AT3G10410"
"254","AT3G11250"
"255","AT3G11780"
"256","AT3G11830"
"257","AT3G12760"
"258","AT3G13300"
"259","AT3G13570"
"260","AT3G13772"
"261","AT3G14260"
"262","AT3G14280"
"263","AT3G14310"
"264","AT3G15000"
"265","AT3G15480"
"266","AT3G15810"
"267","AT3G15950"
"268","AT3G16310"
"269","AT3G16770"
"270","AT3G17780"
"271","AT3G17810"
"272","AT3G18035"
"273","AT3G18830"
"274","AT3G19100"
"275","AT3G19390"
"276","AT3G19910"
"277","AT3G19930"
"278","AT3G20060"
"279","AT3G21710"
"280","AT3G22290"
"281","AT3G22380"
"282","AT3G22620"
"283","AT3G22850"
"284","AT3G23190"
"285","AT3G23800"
"286","AT3G23990"
"287","AT3G24240"
"288","AT3G24300"
"289","AT3G24503"
"290","AT3G24670"
"291","AT3G25530"
"292","AT3G26470"
"293","AT3G26690"
"294","AT3G26780"
"295","AT3G27890"
"296","AT3G28510"
"297","AT3G28860"
"298","AT3G29034"
"299","AT3G29240"
"300","AT3G29360"
"301","AT3G43800"
"302","AT3G44590"
"303","AT3G45600"
"304","AT3G45930"
"305","AT3G46280"
"306","AT3G46320"
"307","AT3G46600"
"308","AT3G46640"
"309","AT3G46845"
"310","AT3G47520"
"311","AT3G47833"
"312","AT3G48750"
"313","AT3G48890"
"314","AT3G48990"
"315","AT3G49940"
"316","AT3G50070"
"317","AT3G50370"
"318","AT3G50670"
"319","AT3G51160"
"320","AT3G51920"
"321","AT3G51950"
"322","AT3G52880"
"323","AT3G52960"
"324","AT3G52990"
"325","AT3G53460"
"326","AT3G53670"
"327","AT3G54260"
"328","AT3G54590"
"329","AT3G54620"
"330","AT3G55830"
"331","AT3G56210"
"332","AT3G56400"
"333","AT3G56880"
"334","AT3G57010"
"335","AT3G57050"
"336","AT3G57610"
"337","AT3G57650"
"338","AT3G58120"
"339","AT3G58730"
"340","AT3G59350"
"341","AT3G59930"
"342","AT3G59990"
"343","AT3G61060"
"344","AT3G61070"
"345","AT3G61200"
"346","AT3G62580"
"347","AT3G62600"
"348","AT3G63080"
"349","AT3G63250"
"350","AT4G00430"
"351","AT4G00830"
"352","AT4G01480"
"353","AT4G01750"
"354","AT4G02370"
"355","AT4G03210"
"356","AT4G05070"
"357","AT4G05150"
"358","AT4G08555"
"359","AT4G09035"
"360","AT4G10380"
"361","AT4G11210"
"362","AT4G11220"
"363","AT4G11240"
"364","AT4G11260"
"365","AT4G11360"
"366","AT4G11600"
"367","AT4G11650"
"368","AT4G12080"
"369","AT4G12420"
"370","AT4G12720"
"371","AT4G13580"
"372","AT4G13660"
"373","AT4G14710"
"374","AT4G15160"
"375","AT4G15780"
"376","AT4G15990"
"377","AT4G16370"
"378","AT4G16500"
"379","AT4G17030"
"380","AT4G17510"
"381","AT4G17640"
"382","AT4G17900"
"383","AT4G18040"
"384","AT4G19690"
"385","AT4G19840"
"386","AT4G21580"
"387","AT4G21600"
"388","AT4G21680"
"389","AT4G21810"
"390","AT4G21830"
"391","AT4G21990"
"392","AT4G22000"
"393","AT4G22212"
"394","AT4G22380"
"395","AT4G22930"
"396","AT4G23710"
"397","AT4G23760"
"398","AT4G24160"
"399","AT4G24275"
"400","AT4G25170"
"401","AT4G25340"
"402","AT4G25900"
"403","AT4G26240"
"404","AT4G26410"
"405","AT4G27230"
"406","AT4G27652"
"407","AT4G28040"
"408","AT4G28300"
"409","AT4G28770"
"410","AT4G28910"
"411","AT4G29270"
"412","AT4G30440"
"413","AT4G30460"
"414","AT4G30530"
"415","AT4G30550"
"416","AT4G30660"
"417","AT4G32240"
"418","AT4G33150"
"419","AT4G33360"
"420","AT4G33420"
"421","AT4G34350"
"422","AT4G34490"
"423","AT4G35310"
"424","AT4G35980"
"425","AT4G36410"
"426","AT4G36420"
"427","AT4G36430"
"428","AT4G36690"
"429","AT4G36930"
"430","AT4G37010"
"431","AT4G37540"
"432","AT4G37590"
"433","AT4G38220"
"434","AT4G39300"
"435","AT4G39780"
"436","AT4G39838"
"437","AT4G39900"
"438","AT4G40060"
"439","AT5G02260"
"440","AT5G02740"
"441","AT5G03455"
"442","AT5G04470"
"443","AT5G05080"
"444","AT5G05670"
"445","AT5G05950"
"446","AT5G07220"
"447","AT5G07322"
"448","AT5G07350"
"449","AT5G07460"
"450","AT5G08300"
"451","AT5G09960"
"452","AT5G09978"
"453","AT5G09980"
"454","AT5G10350"
"455","AT5G10510"
"456","AT5G10625"
"457","AT5G10830"
"458","AT5G10840"
"459","AT5G11280"
"460","AT5G11340"
"461","AT5G11560"
"462","AT5G12240"
"463","AT5G13180"
"464","AT5G14920"
"465","AT5G15265"
"466","AT5G15490"
"467","AT5G15520"
"468","AT5G16250"
"469","AT5G16370"
"470","AT5G17380"
"471","AT5G17460"
"472","AT5G18130"
"473","AT5G18480"
"474","AT5G18650"
"475","AT5G18790"
"476","AT5G19120"
"477","AT5G19230"
"478","AT5G19890"
"479","AT5G20165"
"480","AT5G20700"
"481","AT5G20900"
"482","AT5G20960"
"483","AT5G22000"
"484","AT5G22555"
"485","AT5G23220"
"486","AT5G23380"
"487","AT5G24090"
"488","AT5G24165"
"489","AT5G25265"
"490","AT5G25540"
"491","AT5G26260"
"492","AT5G37510"
"493","AT5G37740"
"494","AT5G38470"
"495","AT5G38630"
"496","AT5G38940"
"497","AT5G40630"
"498","AT5G40670"
"499","AT5G40850"
"500","AT5G41210"
"501","AT5G41680"
"502","AT5G42110"
"503","AT5G42180"
"504","AT5G42420"
"505","AT5G43060"
"506","AT5G43350"
"507","AT5G43520"
"508","AT5G43700"
"509","AT5G44610"
"510","AT5G44790"
"511","AT5G44920"
"512","AT5G45350"
"513","AT5G45500"
"514","AT5G46840"
"515","AT5G46900"
"516","AT5G47120"
"517","AT5G47435"
"518","AT5G48160"
"519","AT5G48385"
"520","AT5G48500"
"521","AT5G48870"
"522","AT5G49450"
"523","AT5G50375"
"524","AT5G50920"
"525","AT5G51780"
"526","AT5G52720"
"527","AT5G53160"
"528","AT5G53310"
"529","AT5G53450"
"530","AT5G53900"
"531","AT5G54160"
"532","AT5G54370"
"533","AT5G54540"
"534","AT5G54580"
"535","AT5G54750"
"536","AT5G55300"
"537","AT5G56760"
"538","AT5G56870"
"539","AT5G57340"
"540","AT5G57870"
"541","AT5G58640"
"542","AT5G59090"
"543","AT5G59890"
"544","AT5G60200"
"545","AT5G60460"
"546","AT5G60530"
"547","AT5G60620"
"548","AT5G60680"
"549","AT5G60920"
"550","AT5G60950"
"551","AT5G60980"
"552","AT5G61590"
"553","AT5G62900"
"554","AT5G63030"
"555","AT5G63620"
"556","AT5G63660"
"557","AT5G64200"
"558","AT5G64260"
"559","AT5G64500"
"560","AT5G65050"
"561","AT5G65480"
"562","AT5G65700"
"563","AT5G66040"
"564","AT5G66170"
"565","AT5G66390"
"566","AT5G66860"
"567","AT5G67320"
"568","ATCG00170"
"569","ATCG00740"
"570","ATCG00830"
"571","ATCG01210"
"572","ATMG01190"
