"","phyD_FLT_c1.which.mclass....4...1."
"97","AT1G06753"
"98","AT1G06757"
"99","AT1G06773"
"100","AT1G06837"
"101","AT1G06963"
"102","AT1G06970"
"103","AT1G06977"
"104","AT1G07017"
"105","AT1G07060"
"106","AT1G07267"
"107","AT1G07287"
"108","AT1G07430"
"109","AT1G07473"
"110","AT1G07477"
"111","AT1G07563"
"112","AT1G07653"
"113","AT1G07657"
"114","AT1G07663"
"115","AT1G07690"
"116","AT1G07697"
"117","AT1G07703"
"118","AT1G07720"
"119","AT1G07823"
"120","AT1G07850"
"121","AT1G07853"
"122","AT1G07880"
"123","AT1G07900"
"124","AT1G07943"
"125","AT1G08005"
"126","AT1G08073"
"127","AT1G08090"
"128","AT1G08097"
"129","AT1G08123"
"130","AT1G08273"
"131","AT1G08287"
"132","AT1G08323"
"133","AT1G08440"
"134","AT1G08547"
"135","AT1G08557"
"136","AT1G08563"
"137","AT1G08597"
"138","AT1G08633"
"139","AT1G08667"
"140","AT1G08697"
"141","AT1G08707"
"142","AT1G08713"
"143","AT1G08823"
"144","AT1G08827"
"145","AT1G08860"
"146","AT1G08867"
"147","AT1G08937"
"148","AT1G09017"
"149","AT1G09063"
"150","AT1G09067"
"151","AT1G09127"
"152","AT1G09157"
"153","AT1G09167"
"154","AT1G09176"
"155","AT1G09233"
"156","AT1G09253"
"157","AT1G09257"
"158","AT1G09260"
"159","AT1G09267"
"160","AT1G09287"
"161","AT1G09317"
"162","AT1G09323"
"163","AT1G09421"
"164","AT1G09423"
"165","AT1G09427"
"166","AT1G09447"
"167","AT1G09463"
"168","AT1G09467"
"169","AT1G09510"
"170","AT1G09527"
"171","AT1G09537"
"172","AT1G09607"
"173","AT1G09720"
"174","AT1G09757"
"175","AT1G09777"
"176","AT1G09793"
"177","AT1G09803"
"178","AT1G09823"
"179","AT1G09833"
"180","AT1G09843"
"181","AT1G09897"
"182","AT1G09907"
"183","AT1G09917"
"184","AT1G10770"
"185","AT1G11362"
"186","AT1G11460"
"187","AT1G11572"
"188","AT1G11590"
"189","AT1G11600"
"190","AT1G11920"
"191","AT1G12070"
"192","AT1G12100"
"193","AT1G12340"
"194","AT1G12570"
"195","AT1G12610"
"196","AT1G12663"
"197","AT1G12900"
"198","AT1G13310"
"199","AT1G13790"
"200","AT1G14071"
"201","AT1G14440"
"202","AT1G14550"
"203","AT1G14630"
"204","AT1G14960"
"205","AT1G15125"
"206","AT1G15260"
"207","AT1G15320"
"208","AT1G15580"
"209","AT1G16025"
"210","AT1G16230"
"211","AT1G16380"
"212","AT1G16530"
"213","AT1G16770"
"214","AT1G16910"
"215","AT1G17030"
"216","AT1G17990"
"217","AT1G18197"
"218","AT1G18310"
"219","AT1G18400"
"220","AT1G18530"
"221","AT1G18879"
"222","AT1G18990"
"223","AT1G19160"
"224","AT1G19373"
"225","AT1G19550"
"226","AT1G20015"
"227","AT1G20020"
"228","AT1G20080"
"229","AT1G20130"
"230","AT1G20310"
"231","AT1G20400"
"232","AT1G20860"
"233","AT1G20870"
"234","AT1G20925"
"235","AT1G21230"
"236","AT1G21530"
"237","AT1G21810"
"238","AT1G21990"
"239","AT1G22000"
"240","AT1G22160"
"241","AT1G22260"
"242","AT1G22480"
"243","AT1G22680"
"244","AT1G22900"
"245","AT1G23110"
"246","AT1G23210"
"247","AT1G23510"
"248","AT1G23540"
"249","AT1G23965"
"250","AT1G23995"
"251","AT1G24000"
"252","AT1G24020"
"253","AT1G24270"
"254","AT1G24420"
"255","AT1G24485"
"256","AT1G24570"
"257","AT1G24807"
"258","AT1G25055"
"259","AT1G25330"
"260","AT1G25422"
"261","AT1G25440"
"262","AT1G26230"
"263","AT1G26410"
"264","AT1G26500"
"265","AT1G26710"
"266","AT1G26770"
"267","AT1G27080"
"268","AT1G27710"
"269","AT1G28040"
"270","AT1G28265"
"271","AT1G28270"
"272","AT1G28327"
"273","AT1G28450"
"274","AT1G28570"
"275","AT1G28690"
"276","AT1G29395"
"277","AT1G29500"
"278","AT1G29920"
"279","AT1G30210"
"280","AT1G30455"
"281","AT1G30740"
"282","AT1G30780"
"283","AT1G31243"
"284","AT1G31290"
"285","AT1G32540"
"286","AT1G32560"
"287","AT1G32585"
"288","AT1G32710"
"289","AT1G32713"
"290","AT1G33100"
"291","AT1G33600"
"292","AT1G33870"
"293","AT1G34140"
"294","AT1G34500"
"295","AT1G34520"
"296","AT1G35310"
"297","AT1G35515"
"298","AT1G35730"
"299","AT1G42550"
"300","AT1G44130"
"301","AT1G44890"
"302","AT1G45474"
"303","AT1G45545"
"304","AT1G47130"
"305","AT1G47610"
"306","AT1G47690"
"307","AT1G47700"
"308","AT1G48060"
"309","AT1G48100"
"310","AT1G48195"
"311","AT1G48260"
"312","AT1G48405"
"313","AT1G48820"
"314","AT1G49100"
"315","AT1G49220"
"316","AT1G49250"
"317","AT1G49405"
"318","AT1G49450"
"319","AT1G49610"
"320","AT1G49750"
"321","AT1G49920"
"322","AT1G49952"
"323","AT1G49990"
"324","AT1G50610"
"325","AT1G50720"
"326","AT1G50732"
"327","AT1G50750"
"328","AT1G51000"
"329","AT1G51020"
"330","AT1G51110"
"331","AT1G51500"
"332","AT1G51770"
"333","AT1G51870"
"334","AT1G51880"
"335","AT1G51920"
"336","AT1G51960"
"337","AT1G52400"
"338","AT1G52580"
"339","AT1G52615"
"340","AT1G52690"
"341","AT1G52790"
"342","AT1G52800"
"343","AT1G52830"
"344","AT1G52855"
"345","AT1G53480"
"346","AT1G53541"
"347","AT1G53610"
"348","AT1G53620"
"349","AT1G53640"
"350","AT1G53935"
"351","AT1G54020"
"352","AT1G54070"
"353","AT1G54215"
"354","AT1G54470"
"355","AT1G54590"
"356","AT1G54773"
"357","AT1G55175"
"358","AT1G55207"
"359","AT1G55230"
"360","AT1G55260"
"361","AT1G55290"
"362","AT1G55525"
"363","AT1G55640"
"364","AT1G55670"
"365","AT1G55673"
"366","AT1G55720"
"367","AT1G55770"
"368","AT1G55800"
"369","AT1G56060"
"370","AT1G56150"
"371","AT1G56160"
"372","AT1G56555"
"373","AT1G57980"
"374","AT1G58300"
"375","AT1G58320"
"376","AT1G58807"
"377","AT1G58936"
"378","AT1G59124"
"379","AT1G59218"
"380","AT1G59790"
"381","AT1G59860"
"382","AT1G60350"
"383","AT1G60830"
"384","AT1G60970"
"385","AT1G60980"
"386","AT1G60986"
"387","AT1G61080"
"388","AT1G61160"
"389","AT1G61224"
"390","AT1G61226"
"391","AT1G61290"
"392","AT1G61562"
"393","AT1G61810"
"394","AT1G61930"
"395","AT1G61950"
"396","AT1G62000"
"397","AT1G62030"
"398","AT1G62035"
"399","AT1G62240"
"400","AT1G62360"
"401","AT1G62421"
"402","AT1G62450"
"403","AT1G62490"
"404","AT1G62920"
"405","AT1G62975"
"406","AT1G63105"
"407","AT1G63350"
"408","AT1G63522"
"409","AT1G63600"
"410","AT1G63870"
"411","AT1G64000"
"412","AT1G64020"
"413","AT1G64150"
"414","AT1G64195"
"415","AT1G64235"
"416","AT1G64253"
"417","AT1G64584"
"418","AT1G64618"
"419","AT1G64625"
"420","AT1G64670"
"421","AT1G64680"
"422","AT1G64710"
"423","AT1G64820"
"424","AT1G65060"
"425","AT1G65140"
"426","AT1G65240"
"427","AT1G65250"
"428","AT1G65346"
"429","AT1G65490"
"430","AT1G65860"
"431","AT1G66030"
"432","AT1G66090"
"433","AT1G66235"
"434","AT1G66720"
"435","AT1G66840"
"436","AT1G67000"
"437","AT1G67020"
"438","AT1G67195"
"439","AT1G67270"
"440","AT1G67460"
"441","AT1G67481"
"442","AT1G67670"
"443","AT1G67856"
"444","AT1G68090"
"445","AT1G68170"
"446","AT1G68190"
"447","AT1G68200"
"448","AT1G68530"
"449","AT1G68568"
"450","AT1G68570"
"451","AT1G68750"
"452","AT1G68800"
"453","AT1G68877"
"454","AT1G69990"
"455","AT1G70175"
"456","AT1G70270"
"457","AT1G70640"
"458","AT1G70720"
"459","AT1G71250"
"460","AT1G71280"
"461","AT1G71300"
"462","AT1G71370"
"463","AT1G72030"
"464","AT1G72270"
"465","AT1G72645"
"466","AT1G72760"
"467","AT1G72960"
"468","AT1G73050"
"469","AT1G73560"
"470","AT1G73687"
"471","AT1G73810"
"472","AT1G74000"
"473","AT1G74035"
"474","AT1G74130"
"475","AT1G74205"
"476","AT1G74290"
"477","AT1G74350"
"478","AT1G74456"
"479","AT1G74630"
"480","AT1G74670"
"481","AT1G74810"
"482","AT1G74870"
"483","AT1G75160"
"484","AT1G75360"
"485","AT1G76062"
"486","AT1G76230"
"487","AT1G76465"
"488","AT1G76530"
"489","AT1G76620"
"490","AT1G76800"
"491","AT1G76952"
"492","AT1G77090"
"493","AT1G77210"
"494","AT1G77520"
"495","AT1G78030"
"496","AT1G78230"
"497","AT1G78390"
"498","AT1G78470"
"499","AT1G78478"
"500","AT1G78530"
"501","AT1G78710"
"502","AT1G78720"
"503","AT1G78815"
"504","AT1G78820"
"505","AT1G78840"
"506","AT1G78990"
"507","AT1G79400"
"508","AT1G79485"
"509","AT1G79860"
"510","AT1G80390"
"511","AT1G80590"
"512","AT1G80625"
"513","AT2G01300"
"514","AT2G02010"
"515","AT2G02060"
"516","AT2G02061"
"517","AT2G02147"
"518","AT2G02320"
"519","AT2G02490"
"520","AT2G02640"
"521","AT2G02741"
"522","AT2G02950"
"523","AT2G03020"
"524","AT2G03210"
"525","AT2G03290"
"526","AT2G03310"
"527","AT2G03370"
"528","AT2G03460"
"529","AT2G03821"
"530","AT2G04020"
"531","AT2G04125"
"532","AT2G04145"
"533","AT2G04255"
"534","AT2G04495"
"535","AT2G04535"
"536","AT2G04545"
"537","AT2G04715"
"538","AT2G04725"
"539","AT2G04840"
"540","AT2G05070"
"541","AT2G05145"
"542","AT2G05245"
"543","AT2G05270"
"544","AT2G05310"
"545","AT2G05365"
"546","AT2G05505"
"547","AT2G05675"
"548","AT2G05765"
"549","AT2G05895"
"550","AT2G05995"
"551","AT2G06225"
"552","AT2G06525"
"553","AT2G06615"
"554","AT2G06655"
"555","AT2G06765"
"556","AT2G06865"
"557","AT2G07000"
"558","AT2G07485"
"559","AT2G07621"
"560","AT2G07625"
"561","AT2G07628"
"562","AT2G07629"
"563","AT2G07632"
"564","AT2G07637"
"565","AT2G07643"
"566","AT2G07656"
"567","AT2G07661"
"568","AT2G07669"
"569","AT2G07673"
"570","AT2G07676"
"571","AT2G07705"
"572","AT2G07728"
"573","AT2G07738"
"574","AT2G07768"
"575","AT2G07795"
"576","AT2G07805"
"577","AT2G07806"
"578","AT2G07875"
"579","AT2G07965"
"580","AT2G08020"
"581","AT2G08205"
"582","AT2G08235"
"583","AT2G08275"
"584","AT2G08350"
"585","AT2G08405"
"586","AT2G08420"
"587","AT2G08430"
"588","AT2G08445"
"589","AT2G08450"
"590","AT2G08455"
"591","AT2G08470"
"592","AT2G08475"
"593","AT2G08575"
"594","AT2G08675"
"595","AT2G08700"
"596","AT2G08730"
"597","AT2G08765"
"598","AT2G08775"
"599","AT2G08795"
"600","AT2G08900"
"601","AT2G08905"
"602","AT2G08915"
"603","AT2G08955"
"604","AT2G09000"
"605","AT2G09025"
"606","AT2G09045"
"607","AT2G09165"
"608","AT2G09170"
"609","AT2G09175"
"610","AT2G09195"
"611","AT2G09205"
"612","AT2G09230"
"613","AT2G09295"
"614","AT2G09300"
"615","AT2G09305"
"616","AT2G09310"
"617","AT2G09335"
"618","AT2G09365"
"619","AT2G09455"
"620","AT2G09460"
"621","AT2G09510"
"622","AT2G09565"
"623","AT2G09610"
"624","AT2G09665"
"625","AT2G09695"
"626","AT2G09705"
"627","AT2G09740"
"628","AT2G09775"
"629","AT2G09845"
"630","AT2G09935"
"631","AT2G10537"
"632","AT2G11270"
"633","AT2G11815"
"634","AT2G11891"
"635","AT2G13680"
"636","AT2G13905"
"637","AT2G14810"
"638","AT2G14920"
"639","AT2G15080"
"640","AT2G15350"
"641","AT2G17050"
"642","AT2G17295"
"643","AT2G17590"
"644","AT2G17600"
"645","AT2G17660"
"646","AT2G17690"
"647","AT2G17890"
"648","AT2G18010"
"649","AT2G18420"
"650","AT2G18500"
"651","AT2G18720"
"652","AT2G19150"
"653","AT2G19190"
"654","AT2G19210"
"655","AT2G19400"
"656","AT2G19410"
"657","AT2G19650"
"658","AT2G20170"
"659","AT2G20250"
"660","AT2G20510"
"661","AT2G20570"
"662","AT2G20700"
"663","AT2G20721"
"664","AT2G20800"
"665","AT2G21200"
"666","AT2G21237"
"667","AT2G21260"
"668","AT2G21330"
"669","AT2G21510"
"670","AT2G21650"
"671","AT2G21770"
"672","AT2G21780"
"673","AT2G22060"
"674","AT2G22121"
"675","AT2G22426"
"676","AT2G22460"
"677","AT2G22496"
"678","AT2G22820"
"679","AT2G23096"
"680","AT2G23110"
"681","AT2G23190"
"682","AT2G23220"
"683","AT2G23347"
"684","AT2G23445"
"685","AT2G23830"
"686","AT2G24030"
"687","AT2G24195"
"688","AT2G24285"
"689","AT2G24320"
"690","AT2G24450"
"691","AT2G24681"
"692","AT2G24850"
"693","AT2G25055"
"694","AT2G25215"
"695","AT2G25297"
"696","AT2G25600"
"697","AT2G25820"
"698","AT2G26160"
"699","AT2G26500"
"700","AT2G26720"
"701","AT2G26940"
"702","AT2G27160"
"703","AT2G27229"
"704","AT2G27300"
"705","AT2G27313"
"706","AT2G27385"
"707","AT2G27650"
"708","AT2G27670"
"709","AT2G27780"
"710","AT2G28140"
"711","AT2G28490"
"712","AT2G28500"
"713","AT2G28605"
"714","AT2G28680"
"715","AT2G28755"
"716","AT2G28860"
"717","AT2G29360"
"718","AT2G29710"
"719","AT2G30220"
"720","AT2G30630"
"721","AT2G30650"
"722","AT2G30680"
"723","AT2G30760"
"724","AT2G30790"
"725","AT2G30830"
"726","AT2G30984"
"727","AT2G30985"
"728","AT2G31100"
"729","AT2G31250"
"730","AT2G31335"
"731","AT2G31345"
"732","AT2G31425"
"733","AT2G31480"
"734","AT2G31550"
"735","AT2G32050"
"736","AT2G32130"
"737","AT2G32290"
"738","AT2G32315"
"739","AT2G32370"
"740","AT2G32530"
"741","AT2G32610"
"742","AT2G32860"
"743","AT2G33300"
"744","AT2G33780"
"745","AT2G34186"
"746","AT2G34238"
"747","AT2G34430"
"748","AT2G34440"
"749","AT2G34610"
"750","AT2G34925"
"751","AT2G34960"
"752","AT2G35150"
"753","AT2G35260"
"754","AT2G35343"
"755","AT2G35733"
"756","AT2G35747"
"757","AT2G35850"
"758","AT2G35990"
"759","AT2G36020"
"760","AT2G36145"
"761","AT2G36210"
"762","AT2G36540"
"763","AT2G36590"
"764","AT2G36660"
"765","AT2G36710"
"766","AT2G36792"
"767","AT2G36815"
"768","AT2G36854"
"769","AT2G37140"
"770","AT2G37670"
"771","AT2G37720"
"772","AT2G37805"
"773","AT2G38340"
"774","AT2G38510"
"775","AT2G38890"
"776","AT2G39175"
"777","AT2G39415"
"778","AT2G39470"
"779","AT2G39920"
"780","AT2G40180"
"781","AT2G41370"
"782","AT2G41445"
"783","AT2G41470"
"784","AT2G41590"
"785","AT2G42005"
"786","AT2G42065"
"787","AT2G42100"
"788","AT2G42340"
"789","AT2G42560"
"790","AT2G42800"
"791","AT2G42840"
"792","AT2G42865"
"793","AT2G42885"
"794","AT2G42930"
"795","AT2G42955"
"796","AT2G43010"
"797","AT2G43138"
"798","AT2G43255"
"799","AT2G44195"
"800","AT2G44400"
"801","AT2G44590"
"802","AT2G44920"
"803","AT2G45130"
"804","AT2G45243"
"805","AT2G45600"
"806","AT2G45800"
"807","AT2G45840"
"808","AT2G46130"
"809","AT2G46440"
"810","AT2G46660"
"811","AT2G46860"
"812","AT2G46995"
"813","AT2G47115"
"814","AT2G47275"
"815","AT2G47340"
"816","AT2G47460"
"817","AT2G47770"
"818","AT2G47780"
"819","AT2G47844"
"820","AT2G47950"
"821","AT2G48090"
"822","AT3G00985"
"823","AT3G01145"
"824","AT3G01165"
"825","AT3G01185"
"826","AT3G01215"
"827","AT3G01235"
"828","AT3G01250"
"829","AT3G01326"
"830","AT3G01375"
"831","AT3G01440"
"832","AT3G01485"
"833","AT3G01490"
"834","AT3G01525"
"835","AT3G01530"
"836","AT3G01555"
"837","AT3G01630"
"838","AT3G01675"
"839","AT3G01700"
"840","AT3G01835"
"841","AT3G01845"
"842","AT3G01865"
"843","AT3G02035"
"844","AT3G02075"
"845","AT3G02105"
"846","AT3G02125"
"847","AT3G02165"
"848","AT3G02225"
"849","AT3G02255"
"850","AT3G02430"
"851","AT3G02445"
"852","AT3G02725"
"853","AT3G02755"
"854","AT3G02825"
"855","AT3G02885"
"856","AT3G02985"
"857","AT3G03025"
"858","AT3G03105"
"859","AT3G03135"
"860","AT3G03190"
"861","AT3G03195"
"862","AT3G03230"
"863","AT3G03325"
"864","AT3G03341"
"865","AT3G03445"
"866","AT3G03510"
"867","AT3G03585"
"868","AT3G03605"
"869","AT3G03635"
"870","AT3G03670"
"871","AT3G03745"
"872","AT3G03895"
"873","AT3G03930"
"874","AT3G03935"
"875","AT3G04015"
"876","AT3G04035"
"877","AT3G04050"
"878","AT3G04065"
"879","AT3G04085"
"880","AT3G04165"
"881","AT3G04175"
"882","AT3G04255"
"883","AT3G04275"
"884","AT3G04285"
"885","AT3G04355"
"886","AT3G04510"
"887","AT3G04660"
"888","AT3G04765"
"889","AT3G04900"
"890","AT3G04915"
"891","AT3G04965"
"892","AT3G05135"
"893","AT3G05145"
"894","AT3G05152"
"895","AT3G05260"
"896","AT3G05265"
"897","AT3G05310"
"898","AT3G05335"
"899","AT3G05355"
"900","AT3G05600"
"901","AT3G05720"
"902","AT3G05780"
"903","AT3G05955"
"904","AT3G06100"
"905","AT3G06145"
"906","AT3G06605"
"907","AT3G06805"
"908","AT3G06925"
"909","AT3G07005"
"910","AT3G07265"
"911","AT3G07490"
"912","AT3G07515"
"913","AT3G07605"
"914","AT3G07625"
"915","AT3G07655"
"916","AT3G07665"
"917","AT3G07735"
"918","AT3G07970"
"919","AT3G08045"
"920","AT3G08075"
"921","AT3G08100"
"922","AT3G08135"
"923","AT3G08215"
"924","AT3G08240"
"925","AT3G08410"
"926","AT3G08470"
"927","AT3G08475"
"928","AT3G08515"
"929","AT3G08605"
"930","AT3G08645"
"931","AT3G08655"
"932","AT3G08685"
"933","AT3G08700"
"934","AT3G08745"
"935","AT3G08750"
"936","AT3G08755"
"937","AT3G08765"
"938","AT3G08805"
"939","AT3G08855"
"940","AT3G08975"
"941","AT3G09055"
"942","AT3G09105"
"943","AT3G09145"
"944","AT3G09225"
"945","AT3G09305"
"946","AT3G09335"
"947","AT3G09345"
"948","AT3G09525"
"949","AT3G09545"
"950","AT3G09550"
"951","AT3G09555"
"952","AT3G09625"
"953","AT3G09635"
"954","AT3G09645"
"955","AT3G09655"
"956","AT3G09725"
"957","AT3G09922"
"958","AT3G09955"
"959","AT3G10510"
"960","AT3G10560"
"961","AT3G10570"
"962","AT3G11000"
"963","AT3G11090"
"964","AT3G11325"
"965","AT3G11380"
"966","AT3G11870"
"967","AT3G11980"
"968","AT3G12460"
"969","AT3G12833"
"970","AT3G12840"
"971","AT3G13010"
"972","AT3G13075"
"973","AT3G13140"
"974","AT3G13390"
"975","AT3G13640"
"976","AT3G13660"
"977","AT3G13857"
"978","AT3G14140"
"979","AT3G14420"
"980","AT3G14463"
"981","AT3G14700"
"982","AT3G14981"
"983","AT3G15370"
"984","AT3G15670"
"985","AT3G15740"
"986","AT3G15870"
"987","AT3G16040"
"988","AT3G16140"
"989","AT3G16175"
"990","AT3G16250"
"991","AT3G16370"
"992","AT3G16540"
"993","AT3G16650"
"994","AT3G16712"
"995","AT3G17040"
"996","AT3G17220"
"997","AT3G17760"
"998","AT3G18291"
"999","AT3G18360"
"1000","AT3G18460"
"1001","AT3G18570"
"1002","AT3G18720"
"1003","AT3G18775"
"1004","AT3G18810"
"1005","AT3G18915"
"1006","AT3G19090"
"1007","AT3G19270"
"1008","AT3G19530"
"1009","AT3G19690"
"1010","AT3G19700"
"1011","AT3G19850"
"1012","AT3G19920"
"1013","AT3G20140"
"1014","AT3G20160"
"1015","AT3G20180"
"1016","AT3G20395"
"1017","AT3G20400"
"1018","AT3G20530"
"1019","AT3G20557"
"1020","AT3G20580"
"1021","AT3G20850"
"1022","AT3G21150"
"1023","AT3G21210"
"1024","AT3G21405"
"1025","AT3G21790"
"1026","AT3G22090"
"1027","AT3G22275"
"1028","AT3G22420"
"1029","AT3G22560"
"1030","AT3G22770"
"1031","AT3G22820"
"1032","AT3G22830"
"1033","AT3G22840"
"1034","AT3G23010"
"1035","AT3G23230"
"1036","AT3G23240"
"1037","AT3G23350"
"1038","AT3G23760"
"1039","AT3G23860"
"1040","AT3G23950"
"1041","AT3G24068"
"1042","AT3G24780"
"1043","AT3G25505"
"1044","AT3G25550"
"1045","AT3G25577"
"1046","AT3G25760"
"1047","AT3G25770"
"1048","AT3G26200"
"1049","AT3G26230"
"1050","AT3G26490"
"1051","AT3G26539"
"1052","AT3G26620"
"1053","AT3G26813"
"1054","AT3G26819"
"1055","AT3G27440"
"1056","AT3G27503"
"1057","AT3G27590"
"1058","AT3G27710"
"1059","AT3G27720"
"1060","AT3G27860"
"1061","AT3G27865"
"1062","AT3G27900"
"1063","AT3G28155"
"1064","AT3G28415"
"1065","AT3G28540"
"1066","AT3G28590"
"1067","AT3G28630"
"1068","AT3G28635"
"1069","AT3G28857"
"1070","AT3G28875"
"1071","AT3G28890"
"1072","AT3G29110"
"1073","AT3G29190"
"1074","AT3G29631"
"1075","AT3G29633"
"1076","AT3G29638"
"1077","AT3G30739"
"1078","AT3G30770"
"1079","AT3G33528"
"1080","AT3G42850"
"1081","AT3G43250"
"1082","AT3G43630"
"1083","AT3G43970"
"1084","AT3G44060"
"1085","AT3G44240"
"1086","AT3G44350"
"1087","AT3G44450"
"1088","AT3G44635"
"1089","AT3G44770"
"1090","AT3G44800"
"1091","AT3G44830"
"1092","AT3G44960"
"1093","AT3G45000"
"1094","AT3G45060"
"1095","AT3G45130"
"1096","AT3G45160"
"1097","AT3G45540"
"1098","AT3G46150"
"1099","AT3G46260"
"1100","AT3G46616"
"1101","AT3G46840"
"1102","AT3G46880"
"1103","AT3G47030"
"1104","AT3G47090"
"1105","AT3G47100"
"1106","AT3G47150"
"1107","AT3G47342"
"1108","AT3G47348"
"1109","AT3G47600"
"1110","AT3G47660"
"1111","AT3G47720"
"1112","AT3G47760"
"1113","AT3G47770"
"1114","AT3G47870"
"1115","AT3G48010"
"1116","AT3G48350"
"1117","AT3G48460"
"1118","AT3G48790"
"1119","AT3G49551"
"1120","AT3G49668"
"1121","AT3G50180"
"1122","AT3G50390"
"1123","AT3G50440"
"1124","AT3G50450"
"1125","AT3G50560"
"1126","AT3G50825"
"1127","AT3G50890"
"1128","AT3G51190"
"1129","AT3G51238"
"1130","AT3G51420"
"1131","AT3G51490"
"1132","AT3G51570"
"1133","AT3G51680"
"1134","AT3G51820"
"1135","AT3G52130"
"1136","AT3G52270"
"1137","AT3G52310"
"1138","AT3G52561"
"1139","AT3G52600"
"1140","AT3G52720"
"1141","AT3G52740"
"1142","AT3G52810"
"1143","AT3G53232"
"1144","AT3G53235"
"1145","AT3G53250"
"1146","AT3G53310"
"1147","AT3G53365"
"1148","AT3G53600"
"1149","AT3G53690"
"1150","AT3G54065"
"1151","AT3G54310"
"1152","AT3G54550"
"1153","AT3G55120"
"1154","AT3G55800"
"1155","AT3G55860"
"1156","AT3G55900"
"1157","AT3G55930"
"1158","AT3G55935"
"1159","AT3G56180"
"1160","AT3G56290"
"1161","AT3G56600"
"1162","AT3G56660"
"1163","AT3G56891"
"1164","AT3G57020"
"1165","AT3G57100"
"1166","AT3G57210"
"1167","AT3G57370"
"1168","AT3G57440"
"1169","AT3G57587"
"1170","AT3G57600"
"1171","AT3G57640"
"1172","AT3G57765"
"1173","AT3G57770"
"1174","AT3G57960"
"1175","AT3G58000"
"1176","AT3G58060"
"1177","AT3G58770"
"1178","AT3G58795"
"1179","AT3G59060"
"1180","AT3G59295"
"1181","AT3G59340"
"1182","AT3G59510"
"1183","AT3G59730"
"1184","AT3G59740"
"1185","AT3G60100"
"1186","AT3G60270"
"1187","AT3G60700"
"1188","AT3G60890"
"1189","AT3G60940"
"1190","AT3G60961"
"1191","AT3G61090"
"1192","AT3G61400"
"1193","AT3G61450"
"1194","AT3G61550"
"1195","AT3G62230"
"1196","AT3G62320"
"1197","AT3G62380"
"1198","AT3G62499"
"1199","AT3G62510"
"1200","AT3G62550"
"1201","AT3G62640"
"1202","AT3G62695"
"1203","AT3G63093"
"1204","AT3G63140"
"1205","AT3G63320"
"1206","AT3G66656"
"1207","AT4G00889"
"1208","AT4G01023"
"1209","AT4G01190"
"1210","AT4G01230"
"1211","AT4G01340"
"1212","AT4G01820"
"1213","AT4G01830"
"1214","AT4G01970"
"1215","AT4G02465"
"1216","AT4G02770"
"1217","AT4G03070"
"1218","AT4G03290"
"1219","AT4G03292"
"1220","AT4G03443"
"1221","AT4G03445"
"1222","AT4G03505"
"1223","AT4G03685"
"1224","AT4G03755"
"1225","AT4G03955"
"1226","AT4G04005"
"1227","AT4G04075"
"1228","AT4G04225"
"1229","AT4G04260"
"1230","AT4G04345"
"1231","AT4G04445"
"1232","AT4G04465"
"1233","AT4G04475"
"1234","AT4G04505"
"1235","AT4G04615"
"1236","AT4G04750"
"1237","AT4G05015"
"1238","AT4G05018"
"1239","AT4G05091"
"1240","AT4G05335"
"1241","AT4G05380"
"1242","AT4G05405"
"1243","AT4G05680"
"1244","AT4G05685"
"1245","AT4G05755"
