"","phyD_FLT_c1.which.mclass....8...1."
"257","AT1G20225"
"258","AT1G20450"
"259","AT1G20460"
"260","AT1G20575"
"261","AT1G20620"
"262","AT1G20630"
"263","AT1G20770"
"264","AT1G20900"
"265","AT1G20920"
"266","AT1G20950"
"267","AT1G20970"
"268","AT1G20980"
"269","AT1G21000"
"270","AT1G21050"
"271","AT1G21065"
"272","AT1G21080"
"273","AT1G21380"
"274","AT1G21450"
"275","AT1G21630"
"276","AT1G21690"
"277","AT1G21740"
"278","AT1G21760"
"279","AT1G21880"
"280","AT1G21900"
"281","AT1G21920"
"282","AT1G21930"
"283","AT1G22140"
"284","AT1G22190"
"285","AT1G22200"
"286","AT1G22280"
"287","AT1G22400"
"288","AT1G22440"
"289","AT1G22500"
"290","AT1G22520"
"291","AT1G22530"
"292","AT1G22620"
"293","AT1G22710"
"294","AT1G22880"
"295","AT1G22885"
"296","AT1G22920"
"297","AT1G22930"
"298","AT1G23020"
"299","AT1G23030"
"300","AT1G23040"
"301","AT1G23120"
"302","AT1G23160"
"303","AT1G23190"
"304","AT1G23260"
"305","AT1G23280"
"306","AT1G23310"
"307","AT1G23750"
"308","AT1G23800"
"309","AT1G23870"
"310","AT1G23960"
"311","AT1G24267"
"312","AT1G24350"
"313","AT1G24450"
"314","AT1G25054"
"315","AT1G25145"
"316","AT1G25175"
"317","AT1G25220"
"318","AT1G25280"
"319","AT1G25350"
"320","AT1G25380"
"321","AT1G25490"
"322","AT1G25530"
"323","AT1G26270"
"324","AT1G26440"
"325","AT1G26450"
"326","AT1G26580"
"327","AT1G26640"
"328","AT1G26690"
"329","AT1G26740"
"330","AT1G26750"
"331","AT1G26920"
"332","AT1G26945"
"333","AT1G27000"
"334","AT1G27030"
"335","AT1G27090"
"336","AT1G27150"
"337","AT1G27300"
"338","AT1G27340"
"339","AT1G27390"
"340","AT1G27730"
"341","AT1G28060"
"342","AT1G28100"
"343","AT1G28110"
"344","AT1G28200"
"345","AT1G28250"
"346","AT1G28395"
"347","AT1G28400"
"348","AT1G28510"
"349","AT1G28580"
"350","AT1G29020"
"351","AT1G29025"
"352","AT1G29050"
"353","AT1G29070"
"354","AT1G29260"
"355","AT1G29310"
"356","AT1G29330"
"357","AT1G29400"
"358","AT1G29418"
"359","AT1G29790"
"360","AT1G29880"
"361","AT1G29950"
"362","AT1G29965"
"363","AT1G29970"
"364","AT1G30110"
"365","AT1G30130"
"366","AT1G30270"
"367","AT1G30400"
"368","AT1G30440"
"369","AT1G30550"
"370","AT1G30590"
"371","AT1G30650"
"372","AT1G30690"
"373","AT1G30720"
"374","AT1G30870"
"375","AT1G30890"
"376","AT1G30970"
"377","AT1G31020"
"378","AT1G31130"
"379","AT1G31160"
"380","AT1G31180"
"381","AT1G31300"
"382","AT1G31420"
"383","AT1G31660"
"384","AT1G31760"
"385","AT1G31780"
"386","AT1G31817"
"387","AT1G31850"
"388","AT1G31860"
"389","AT1G31950"
"390","AT1G32100"
"391","AT1G32130"
"392","AT1G32190"
"393","AT1G32370"
"394","AT1G32400"
"395","AT1G32630"
"396","AT1G32640"
"397","AT1G33040"
"398","AT1G33050"
"399","AT1G33230"
"400","AT1G33240"
"401","AT1G33250"
"402","AT1G33265"
"403","AT1G33520"
"404","AT1G33590"
"405","AT1G33680"
"406","AT1G33790"
"407","AT1G33800"
"408","AT1G33990"
"409","AT1G34010"
"410","AT1G34190"
"411","AT1G34350"
"412","AT1G34430"
"413","AT1G34630"
"414","AT1G35620"
"415","AT1G35680"
"416","AT1G35780"
"417","AT1G36050"
"418","AT1G36310"
"419","AT1G41830"
"420","AT1G42480"
"421","AT1G42990"
"422","AT1G43130"
"423","AT1G43190"
"424","AT1G43580"
"425","AT1G43670"
"426","AT1G43700"
"427","AT1G43860"
"428","AT1G43910"
"429","AT1G44170"
"430","AT1G44180"
"431","AT1G44760"
"432","AT1G44810"
"433","AT1G45015"
"434","AT1G45130"
"435","AT1G45688"
"436","AT1G45976"
"437","AT1G46264"
"438","AT1G46554"
"439","AT1G47250"
"440","AT1G47278"
"441","AT1G47290"
"442","AT1G47400"
"443","AT1G47490"
"444","AT1G47530"
"445","AT1G47570"
"446","AT1G47740"
"447","AT1G47830"
"448","AT1G47960"
"449","AT1G47970"
"450","AT1G48030"
"451","AT1G48140"
"452","AT1G48160"
"453","AT1G48170"
"454","AT1G48200"
"455","AT1G48230"
"456","AT1G48330"
"457","AT1G48350"
"458","AT1G48410"
"459","AT1G48420"
"460","AT1G48620"
"461","AT1G48750"
"462","AT1G48790"
"463","AT1G48850"
"464","AT1G49030"
"465","AT1G49032"
"466","AT1G49050"
"467","AT1G49400"
"468","AT1G49500"
"469","AT1G49590"
"470","AT1G49720"
"471","AT1G49820"
"472","AT1G49850"
"473","AT1G49950"
"474","AT1G49970"
"475","AT1G50055"
"476","AT1G50060"
"477","AT1G50090"
"478","AT1G50320"
"479","AT1G50480"
"480","AT1G50570"
"481","AT1G50600"
"482","AT1G50640"
"483","AT1G50660"
"484","AT1G50670"
"485","AT1G50710"
"486","AT1G51420"
"487","AT1G51570"
"488","AT1G51630"
"489","AT1G51680"
"490","AT1G51690"
"491","AT1G51710"
"492","AT1G51730"
"493","AT1G51760"
"494","AT1G51850"
"495","AT1G52050"
"496","AT1G52060"
"497","AT1G52280"
"498","AT1G52360"
"499","AT1G52380"
"500","AT1G52420"
"501","AT1G52670"
"502","AT1G52710"
"503","AT1G52750"
"504","AT1G52905"
"505","AT1G52910"
"506","AT1G52930"
"507","AT1G52980"
"508","AT1G53000"
"509","AT1G53310"
"510","AT1G53380"
"511","AT1G53760"
"512","AT1G53780"
"513","AT1G53840"
"514","AT1G53850"
"515","AT1G53920"
"516","AT1G54030"
"517","AT1G54250"
"518","AT1G54360"
"519","AT1G54370"
"520","AT1G54390"
"521","AT1G54460"
"522","AT1G54610"
"523","AT1G54830"
"524","AT1G54890"
"525","AT1G55160"
"526","AT1G55190"
"527","AT1G55210"
"528","AT1G55310"
"529","AT1G55340"
"530","AT1G55350"
"531","AT1G55520"
"532","AT1G55680"
"533","AT1G55730"
"534","AT1G55805"
"535","AT1G55810"
"536","AT1G55840"
"537","AT1G55890"
"538","AT1G56010"
"539","AT1G56170"
"540","AT1G56190"
"541","AT1G56210"
"542","AT1G56300"
"543","AT1G56460"
"544","AT1G57540"
"545","AT1G57620"
"546","AT1G57765"
"547","AT1G58030"
"548","AT1G58080"
"549","AT1G58100"
"550","AT1G58180"
"551","AT1G58270"
"552","AT1G59580"
"553","AT1G59760"
"554","AT1G59830"
"555","AT1G59940"
"556","AT1G60070"
"557","AT1G60140"
"558","AT1G60200"
"559","AT1G60640"
"560","AT1G60660"
"561","AT1G60680"
"562","AT1G60740"
"563","AT1G60770"
"564","AT1G60780"
"565","AT1G60960"
"566","AT1G61100"
"567","AT1G61150"
"568","AT1G61590"
"569","AT1G61620"
"570","AT1G61740"
"571","AT1G61750"
"572","AT1G61770"
"573","AT1G61870"
"574","AT1G61890"
"575","AT1G62040"
"576","AT1G62390"
"577","AT1G62422"
"578","AT1G62640"
"579","AT1G62660"
"580","AT1G62790"
"581","AT1G62810"
"582","AT1G62820"
"583","AT1G63000"
"584","AT1G63110"
"585","AT1G63120"
"586","AT1G63290"
"587","AT1G63420"
"588","AT1G63690"
"589","AT1G63770"
"590","AT1G63780"
"591","AT1G63800"
"592","AT1G63830"
"593","AT1G64060"
"594","AT1G64190"
"595","AT1G64200"
"596","AT1G64490"
"597","AT1G64550"
"598","AT1G64640"
"599","AT1G64790"
"600","AT1G64850"
"601","AT1G64880"
"602","AT1G64950"
"603","AT1G64980"
"604","AT1G65010"
"605","AT1G65270"
"606","AT1G65295"
"607","AT1G65370"
"608","AT1G65440"
"609","AT1G65520"
"610","AT1G65700"
"611","AT1G65985"
"612","AT1G66140"
"613","AT1G66150"
"614","AT1G66180"
"615","AT1G66260"
"616","AT1G66590"
"617","AT1G66680"
"618","AT1G66760"
"619","AT1G67030"
"620","AT1G67148"
"621","AT1G67280"
"622","AT1G67590"
"623","AT1G67680"
"624","AT1G67810"
"625","AT1G67940"
"626","AT1G68060"
"627","AT1G68070"
"628","AT1G68130"
"629","AT1G68150"
"630","AT1G68220"
"631","AT1G68300"
"632","AT1G68310"
"633","AT1G68490"
"634","AT1G68680"
"635","AT1G68790"
"636","AT1G68840"
"637","AT1G69040"
"638","AT1G69220"
"639","AT1G69252"
"640","AT1G69295"
"641","AT1G69450"
"642","AT1G69490"
"643","AT1G69640"
"644","AT1G69750"
"645","AT1G69840"
"646","AT1G69850"
"647","AT1G69960"
"648","AT1G69980"
"649","AT1G70160"
"650","AT1G70190"
"651","AT1G70290"
"652","AT1G70320"
"653","AT1G70330"
"654","AT1G70350"
"655","AT1G70620"
"656","AT1G70690"
"657","AT1G70850"
"658","AT1G70940"
"659","AT1G71070"
"660","AT1G71190"
"661","AT1G71200"
"662","AT1G71220"
"663","AT1G71260"
"664","AT1G71340"
"665","AT1G71697"
"666","AT1G71730"
"667","AT1G71740"
"668","AT1G71780"
"669","AT1G71790"
"670","AT1G71840"
"671","AT1G71860"
"672","AT1G71880"
"673","AT1G71980"
"674","AT1G72050"
"675","AT1G72070"
"676","AT1G72160"
"677","AT1G72170"
"678","AT1G72200"
"679","AT1G72490"
"680","AT1G72510"
"681","AT1G72550"
"682","AT1G72630"
"683","AT1G72710"
"684","AT1G72730"
"685","AT1G72820"
"686","AT1G72840"
"687","AT1G72850"
"688","AT1G72852"
"689","AT1G72900"
"690","AT1G72930"
"691","AT1G73165"
"692","AT1G73180"
"693","AT1G73330"
"694","AT1G73540"
"695","AT1G73590"
"696","AT1G73720"
"697","AT1G73840"
"698","AT1G73920"
"699","AT1G74030"
"700","AT1G74100"
"701","AT1G74160"
"702","AT1G74210"
"703","AT1G74230"
"704","AT1G74250"
"705","AT1G74340"
"706","AT1G74380"
"707","AT1G74500"
"708","AT1G74510"
"709","AT1G74660"
"710","AT1G74790"
"711","AT1G74910"
"712","AT1G74960"
"713","AT1G75080"
"714","AT1G75180"
"715","AT1G75190"
"716","AT1G75220"
"717","AT1G75330"
"718","AT1G75400"
"719","AT1G75440"
"720","AT1G75450"
"721","AT1G75510"
"722","AT1G75580"
"723","AT1G75660"
"724","AT1G75680"
"725","AT1G75760"
"726","AT1G75780"
"727","AT1G75840"
"728","AT1G75945"
"729","AT1G76030"
"730","AT1G76150"
"731","AT1G76160"
"732","AT1G76300"
"733","AT1G76400"
"734","AT1G76405"
"735","AT1G76460"
"736","AT1G76540"
"737","AT1G76560"
"738","AT1G76590"
"739","AT1G76600"
"740","AT1G76790"
"741","AT1G76900"
"742","AT1G76920"
"743","AT1G76980"
"744","AT1G77080"
"745","AT1G77130"
"746","AT1G77380"
"747","AT1G77540"
"748","AT1G77610"
"749","AT1G77750"
"750","AT1G77770"
"751","AT1G77840"
"752","AT1G77920"
"753","AT1G78420"
"754","AT1G78520"
"755","AT1G78560"
"756","AT1G78570"
"757","AT1G78630"
"758","AT1G78680"
"759","AT1G78700"
"760","AT1G78880"
"761","AT1G78920"
"762","AT1G79150"
"763","AT1G79180"
"764","AT1G79210"
"765","AT1G79280"
"766","AT1G79380"
"767","AT1G79390"
"768","AT1G79440"
"769","AT1G79590"
"770","AT1G79650"
"771","AT1G79660"
"772","AT1G79690"
"773","AT1G79830"
"774","AT1G79870"
"775","AT1G79940"
"776","AT1G79970"
"777","AT1G79985"
"778","AT1G79990"
"779","AT1G80040"
"780","AT1G80050"
"781","AT1G80160"
"782","AT1G80310"
"783","AT1G80325"
"784","AT1G80360"
"785","AT1G80410"
"786","AT1G80440"
"787","AT1G80460"
"788","AT1G80530"
"789","AT1G80560"
"790","AT1G80620"
"791","AT1G80670"
"792","AT1G80680"
"793","AT1G80700"
"794","AT1G80790"
"795","AT1G80860"
"796","AT2G01008"
"797","AT2G01010"
"798","AT2G01090"
"799","AT2G01170"
"800","AT2G01220"
"801","AT2G01270"
"802","AT2G01350"
"803","AT2G01540"
"804","AT2G01570"
"805","AT2G01600"
"806","AT2G01670"
"807","AT2G01710"
"808","AT2G01970"
"809","AT2G02040"
"810","AT2G02470"
"811","AT2G02710"
"812","AT2G02800"
"813","AT2G02870"
"814","AT2G02930"
"815","AT2G03350"
"816","AT2G03440"
"817","AT2G03470"
"818","AT2G03510"
"819","AT2G03640"
"820","AT2G03690"
"821","AT2G03760"
"822","AT2G03890"
"823","AT2G04030"
"824","AT2G04240"
"825","AT2G04280"
"826","AT2G04700"
"827","AT2G05330"
"828","AT2G05380"
"829","AT2G05630"
"830","AT2G05830"
"831","AT2G05840"
"832","AT2G05920"
"833","AT2G06025"
"834","AT2G06050"
"835","AT2G06530"
"836","AT2G06925"
"837","AT2G06990"
"838","AT2G07050"
"839","AT2G07175"
"840","AT2G07360"
"841","AT2G07671"
"842","AT2G07696"
"843","AT2G07725"
"844","AT2G08340"
"845","AT2G11890"
"846","AT2G12646"
"847","AT2G13560"
"848","AT2G14045"
"849","AT2G14100"
"850","AT2G14720"
"851","AT2G14835"
"852","AT2G15000"
"853","AT2G15240"
"854","AT2G15292"
"855","AT2G15480"
"856","AT2G15570"
"857","AT2G15620"
"858","AT2G15880"
"859","AT2G15960"
"860","AT2G16060"
"861","AT2G16365"
"862","AT2G16500"
"863","AT2G16530"
"864","AT2G16640"
"865","AT2G16710"
"866","AT2G16780"
"867","AT2G16800"
"868","AT2G16860"
"869","AT2G16930"
"870","AT2G17080"
"871","AT2G17120"
"872","AT2G17130"
"873","AT2G17200"
"874","AT2G17240"
"875","AT2G17280"
"876","AT2G17290"
"877","AT2G17450"
"878","AT2G17520"
"879","AT2G17640"
"880","AT2G17800"
"881","AT2G17990"
"882","AT2G18030"
"883","AT2G18050"
"884","AT2G18090"
"885","AT2G18196"
"886","AT2G18230"
"887","AT2G18370"
"888","AT2G18390"
"889","AT2G18670"
"890","AT2G18750"
"891","AT2G18910"
"892","AT2G19080"
"893","AT2G19110"
"894","AT2G19270"
"895","AT2G19340"
"896","AT2G19350"
"897","AT2G19520"
"898","AT2G19540"
"899","AT2G19572"
"900","AT2G19680"
"901","AT2G19800"
"902","AT2G19810"
"903","AT2G20140"
"904","AT2G20280"
"905","AT2G20530"
"906","AT2G20580"
"907","AT2G20585"
"908","AT2G20630"
"909","AT2G20670"
"910","AT2G20810"
"911","AT2G20830"
"912","AT2G20860"
"913","AT2G20890"
"914","AT2G20920"
"915","AT2G20930"
"916","AT2G21120"
"917","AT2G21195"
"918","AT2G21250"
"919","AT2G21270"
"920","AT2G21520"
"921","AT2G21560"
"922","AT2G21790"
"923","AT2G22000"
"924","AT2G22080"
"925","AT2G22125"
"926","AT2G22230"
"927","AT2G22300"
"928","AT2G22330"
"929","AT2G22400"
"930","AT2G22420"
"931","AT2G22430"
"932","AT2G22480"
"933","AT2G22490"
"934","AT2G22630"
"935","AT2G22660"
"936","AT2G22780"
"937","AT2G23050"
"938","AT2G23320"
"939","AT2G23820"
"940","AT2G23940"
"941","AT2G24100"
"942","AT2G24180"
"943","AT2G24240"
"944","AT2G24290"
"945","AT2G24420"
"946","AT2G24500"
"947","AT2G24570"
"948","AT2G24790"
"949","AT2G25060"
"950","AT2G25070"
"951","AT2G25080"
"952","AT2G25160"
"953","AT2G25170"
"954","AT2G25250"
"955","AT2G25260"
"956","AT2G25280"
"957","AT2G25310"
"958","AT2G25430"
"959","AT2G25610"
"960","AT2G25870"
"961","AT2G25964"
"962","AT2G26060"
"963","AT2G26140"
"964","AT2G26170"
"965","AT2G26190"
"966","AT2G26230"
"967","AT2G26280"
"968","AT2G26590"
"969","AT2G26650"
"970","AT2G26670"
"971","AT2G26680"
"972","AT2G26700"
"973","AT2G26730"
"974","AT2G26900"
"975","AT2G26980"
"976","AT2G26990"
"977","AT2G27000"
"978","AT2G27050"
"979","AT2G27080"
"980","AT2G27100"
"981","AT2G27170"
"982","AT2G27190"
"983","AT2G27230"
"984","AT2G27310"
"985","AT2G27330"
"986","AT2G27370"
"987","AT2G27400"
"988","AT2G27450"
"989","AT2G27550"
"990","AT2G27600"
"991","AT2G27775"
"992","AT2G27830"
"993","AT2G27840"
"994","AT2G28000"
"995","AT2G28110"
"996","AT2G28160"
"997","AT2G28230"
"998","AT2G28290"
"999","AT2G28310"
"1000","AT2G28330"
"1001","AT2G28370"
"1002","AT2G28380"
"1003","AT2G28410"
"1004","AT2G28450"
"1005","AT2G28510"
"1006","AT2G28520"
"1007","AT2G28600"
"1008","AT2G28670"
"1009","AT2G28671"
"1010","AT2G28720"
"1011","AT2G28740"
"1012","AT2G28760"
"1013","AT2G28780"
"1014","AT2G28800"
"1015","AT2G28810"
"1016","AT2G28890"
"1017","AT2G29340"
"1018","AT2G29440"
"1019","AT2G29560"
"1020","AT2G29570"
"1021","AT2G29700"
"1022","AT2G30060"
"1023","AT2G30110"
"1024","AT2G30200"
"1025","AT2G30210"
"1026","AT2G30250"
"1027","AT2G30260"
"1028","AT2G30520"
"1029","AT2G30590"
"1030","AT2G30700"
"1031","AT2G30740"
"1032","AT2G31081"
"1033","AT2G31082"
"1034","AT2G31085"
"1035","AT2G31140"
"1036","AT2G31200"
"1037","AT2G31350"
"1038","AT2G31370"
"1039","AT2G31410"
"1040","AT2G31440"
"1041","AT2G31570"
"1042","AT2G31585"
"1043","AT2G31670"
"1044","AT2G31750"
"1045","AT2G31751"
"1046","AT2G32070"
"1047","AT2G32080"
"1048","AT2G32170"
"1049","AT2G32260"
"1050","AT2G32280"
"1051","AT2G32380"
"1052","AT2G32520"
"1053","AT2G32700"
"1054","AT2G32730"
"1055","AT2G32920"
"1056","AT2G33210"
"1057","AT2G33310"
"1058","AT2G33390"
"1059","AT2G33410"
"1060","AT2G33435"
"1061","AT2G33510"
"1062","AT2G33590"
"1063","AT2G33730"
"1064","AT2G33840"
"1065","AT2G33845"
"1066","AT2G34020"
"1067","AT2G34040"
"1068","AT2G34160"
"1069","AT2G34300"
"1070","AT2G34520"
"1071","AT2G34585"
"1072","AT2G34660"
"1073","AT2G34680"
"1074","AT2G34710"
"1075","AT2G34730"
"1076","AT2G34770"
"1077","AT2G34900"
"1078","AT2G35010"
"1079","AT2G35040"
"1080","AT2G35190"
"1081","AT2G35240"
"1082","AT2G35520"
"1083","AT2G35610"
"1084","AT2G35630"
"1085","AT2G35680"
"1086","AT2G35790"
"1087","AT2G35795"
"1088","AT2G35880"
"1089","AT2G36080"
"1090","AT2G36310"
"1091","AT2G36380"
"1092","AT2G36400"
"1093","AT2G36460"
"1094","AT2G36580"
"1095","AT2G36900"
"1096","AT2G36910"
"1097","AT2G37050"
"1098","AT2G37080"
"1099","AT2G37180"
"1100","AT2G37550"
"1101","AT2G37678"
"1102","AT2G37760"
"1103","AT2G37790"
"1104","AT2G37860"
"1105","AT2G37870"
"1106","AT2G37940"
"1107","AT2G37975"
"1108","AT2G37990"
"1109","AT2G38040"
"1110","AT2G38080"
"1111","AT2G38090"
"1112","AT2G38120"
"1113","AT2G38130"
"1114","AT2G38140"
"1115","AT2G38230"
"1116","AT2G38290"
"1117","AT2G38360"
"1118","AT2G38380"
"1119","AT2G38470"
"1120","AT2G38550"
"1121","AT2G38560"
"1122","AT2G38640"
"1123","AT2G38670"
"1124","AT2G38710"
"1125","AT2G38860"
"1126","AT2G39020"
"1127","AT2G39110"
"1128","AT2G39210"
"1129","AT2G39518"
"1130","AT2G39550"
"1131","AT2G39705"
"1132","AT2G39800"
"1133","AT2G39900"
"1134","AT2G39970"
"1135","AT2G39980"
"1136","AT2G40000"
"1137","AT2G40095"
"1138","AT2G40110"
"1139","AT2G40140"
"1140","AT2G40290"
"1141","AT2G40316"
"1142","AT2G40380"
"1143","AT2G40430"
"1144","AT2G40475"
"1145","AT2G40600"
"1146","AT2G40620"
"1147","AT2G40650"
"1148","AT2G40660"
"1149","AT2G40820"
"1150","AT2G40890"
"1151","AT2G40940"
"1152","AT2G40970"
"1153","AT2G41010"
"1154","AT2G41070"
"1155","AT2G41310"
"1156","AT2G41475"
"1157","AT2G41600"
"1158","AT2G41630"
"1159","AT2G41710"
"1160","AT2G41780"
"1161","AT2G42060"
"1162","AT2G42190"
"1163","AT2G42390"
"1164","AT2G42780"
"1165","AT2G42790"
"1166","AT2G42810"
"1167","AT2G42880"
"1168","AT2G42910"
"1169","AT2G43110"
"1170","AT2G43160"
"1171","AT2G43290"
"1172","AT2G43340"
"1173","AT2G43360"
"1174","AT2G43420"
"1175","AT2G43650"
"1176","AT2G43710"
"1177","AT2G43760"
"1178","AT2G43770"
"1179","AT2G43780"
"1180","AT2G43790"
"1181","AT2G43940"
"1182","AT2G44065"
"1183","AT2G44180"
"1184","AT2G44300"
"1185","AT2G44310"
"1186","AT2G44360"
"1187","AT2G44370"
"1188","AT2G44380"
"1189","AT2G44410"
"1190","AT2G44430"
"1191","AT2G44490"
"1192","AT2G44500"
"1193","AT2G44520"
"1194","AT2G44525"
"1195","AT2G44650"
"1196","AT2G44680"
"1197","AT2G44770"
"1198","AT2G44820"
"1199","AT2G45000"
"1200","AT2G45010"
"1201","AT2G45050"
"1202","AT2G45140"
"1203","AT2G45160"
"1204","AT2G45200"
"1205","AT2G45210"
"1206","AT2G45250"
"1207","AT2G45290"
"1208","AT2G45300"
"1209","AT2G45330"
"1210","AT2G45360"
"1211","AT2G45380"
"1212","AT2G45440"
"1213","AT2G45450"
"1214","AT2G45470"
"1215","AT2G45510"
"1216","AT2G45520"
"1217","AT2G45540"
"1218","AT2G45670"
"1219","AT2G45810"
"1220","AT2G45830"
"1221","AT2G45860"
"1222","AT2G45920"
"1223","AT2G45990"
"1224","AT2G46000"
"1225","AT2G46020"
"1226","AT2G46030"
"1227","AT2G46080"
"1228","AT2G46140"
"1229","AT2G46170"
"1230","AT2G46225"
"1231","AT2G46370"
"1232","AT2G46470"
"1233","AT2G46500"
"1234","AT2G46550"
"1235","AT2G46600"
"1236","AT2G46630"
"1237","AT2G46690"
"1238","AT2G46780"
"1239","AT2G46890"
"1240","AT2G46900"
"1241","AT2G46950"
"1242","AT2G46990"
"1243","AT2G47000"
"1244","AT2G47020"
"1245","AT2G47060"
