"","phyD_FLT_c1.which.mclass....6...1."
"640","AT1G70680"
"641","AT1G70700"
"642","AT1G70800"
"643","AT1G70830"
"644","AT1G70860"
"645","AT1G70880"
"646","AT1G70890"
"647","AT1G71060"
"648","AT1G71140"
"649","AT1G71330"
"650","AT1G71380"
"651","AT1G71480"
"652","AT1G71760"
"653","AT1G71810"
"654","AT1G71866"
"655","AT1G71870"
"656","AT1G71910"
"657","AT1G72125"
"658","AT1G72220"
"659","AT1G72275"
"660","AT1G72280"
"661","AT1G72450"
"662","AT1G72500"
"663","AT1G72520"
"664","AT1G72640"
"665","AT1G72870"
"666","AT1G72890"
"667","AT1G72910"
"668","AT1G72950"
"669","AT1G72970"
"670","AT1G73010"
"671","AT1G73066"
"672","AT1G73090"
"673","AT1G73220"
"674","AT1G73370"
"675","AT1G73400"
"676","AT1G73410"
"677","AT1G73570"
"678","AT1G73580"
"679","AT1G73600"
"680","AT1G73630"
"681","AT1G73680"
"682","AT1G73690"
"683","AT1G73860"
"684","AT1G73910"
"685","AT1G74010"
"686","AT1G74070"
"687","AT1G74080"
"688","AT1G74150"
"689","AT1G74180"
"690","AT1G74200"
"691","AT1G74360"
"692","AT1G74385"
"693","AT1G74390"
"694","AT1G74420"
"695","AT1G74470"
"696","AT1G74490"
"697","AT1G74540"
"698","AT1G74545"
"699","AT1G74650"
"700","AT1G74710"
"701","AT1G74730"
"702","AT1G74830"
"703","AT1G74850"
"704","AT1G74930"
"705","AT1G75000"
"706","AT1G75030"
"707","AT1G75100"
"708","AT1G75120"
"709","AT1G75125"
"710","AT1G75250"
"711","AT1G75290"
"712","AT1G75490"
"713","AT1G75717"
"714","AT1G75720"
"715","AT1G75770"
"716","AT1G75830"
"717","AT1G76080"
"718","AT1G76110"
"719","AT1G76190"
"720","AT1G76210"
"721","AT1G76220"
"722","AT1G76360"
"723","AT1G76430"
"724","AT1G76570"
"725","AT1G76650"
"726","AT1G76740"
"727","AT1G76820"
"728","AT1G77170"
"729","AT1G77200"
"730","AT1G77280"
"731","AT1G77360"
"732","AT1G77390"
"733","AT1G77410"
"734","AT1G77490"
"735","AT1G77570"
"736","AT1G77765"
"737","AT1G77790"
"738","AT1G77855"
"739","AT1G77870"
"740","AT1G77950"
"741","AT1G78070"
"742","AT1G78090"
"743","AT1G78172"
"744","AT1G78180"
"745","AT1G78370"
"746","AT1G78410"
"747","AT1G78430"
"748","AT1G78476"
"749","AT1G78480"
"750","AT1G78730"
"751","AT1G78780"
"752","AT1G78915"
"753","AT1G78930"
"754","AT1G78955"
"755","AT1G79120"
"756","AT1G79310"
"757","AT1G79320"
"758","AT1G79420"
"759","AT1G79480"
"760","AT1G79510"
"761","AT1G79640"
"762","AT1G79840"
"763","AT1G79890"
"764","AT1G79960"
"765","AT1G80110"
"766","AT1G80120"
"767","AT1G80165"
"768","AT1G80315"
"769","AT1G80320"
"770","AT1G80730"
"771","AT1G80760"
"772","AT1G80880"
"773","AT1G80900"
"774","AT1G80960"
"775","AT1G80970"
"776","AT2G01175"
"777","AT2G01275"
"778","AT2G01330"
"779","AT2G01390"
"780","AT2G01510"
"781","AT2G01590"
"782","AT2G01730"
"783","AT2G01740"
"784","AT2G01880"
"785","AT2G01900"
"786","AT2G01905"
"787","AT2G01990"
"788","AT2G02020"
"789","AT2G02150"
"790","AT2G02250"
"791","AT2G02310"
"792","AT2G02350"
"793","AT2G02410"
"794","AT2G02540"
"795","AT2G02580"
"796","AT2G02690"
"797","AT2G02750"
"798","AT2G02980"
"799","AT2G03200"
"800","AT2G03260"
"801","AT2G03380"
"802","AT2G03410"
"803","AT2G03600"
"804","AT2G03720"
"805","AT2G03850"
"806","AT2G03880"
"807","AT2G03925"
"808","AT2G04040"
"809","AT2G04090"
"810","AT2G04205"
"811","AT2G04215"
"812","AT2G04230"
"813","AT2G04560"
"814","AT2G04680"
"815","AT2G05160"
"816","AT2G05205"
"817","AT2G05215"
"818","AT2G05255"
"819","AT2G05350"
"820","AT2G05518"
"821","AT2G05620"
"822","AT2G05910"
"823","AT2G06200"
"824","AT2G06465"
"825","AT2G07325"
"826","AT2G07495"
"827","AT2G07585"
"828","AT2G07599"
"829","AT2G07633"
"830","AT2G07638"
"831","AT2G07662"
"832","AT2G07672"
"833","AT2G07674"
"834","AT2G07706"
"835","AT2G07739"
"836","AT2G07771"
"837","AT2G07776"
"838","AT2G07777"
"839","AT2G07779"
"840","AT2G07785"
"841","AT2G07787"
"842","AT2G07798"
"843","AT2G07815"
"844","AT2G07825"
"845","AT2G07835"
"846","AT2G08000"
"847","AT2G08315"
"848","AT2G08345"
"849","AT2G08425"
"850","AT2G08435"
"851","AT2G08480"
"852","AT2G08485"
"853","AT2G08660"
"854","AT2G08665"
"855","AT2G08685"
"856","AT2G08865"
"857","AT2G09010"
"858","AT2G09090"
"859","AT2G09200"
"860","AT2G09250"
"861","AT2G09350"
"862","AT2G09370"
"863","AT2G09465"
"864","AT2G09470"
"865","AT2G09605"
"866","AT2G09945"
"867","AT2G09975"
"868","AT2G11225"
"869","AT2G13440"
"870","AT2G13600"
"871","AT2G13810"
"872","AT2G13900"
"873","AT2G13960"
"874","AT2G14050"
"875","AT2G14510"
"876","AT2G14620"
"877","AT2G14660"
"878","AT2G15220"
"879","AT2G15370"
"880","AT2G15440"
"881","AT2G15630"
"882","AT2G15820"
"883","AT2G15980"
"884","AT2G16005"
"885","AT2G16250"
"886","AT2G16380"
"887","AT2G16760"
"888","AT2G16870"
"889","AT2G17040"
"890","AT2G17140"
"891","AT2G17260"
"892","AT2G17442"
"893","AT2G17525"
"894","AT2G17650"
"895","AT2G17695"
"896","AT2G17770"
"897","AT2G17780"
"898","AT2G17940"
"899","AT2G17972"
"900","AT2G18060"
"901","AT2G18100"
"902","AT2G18210"
"903","AT2G18270"
"904","AT2G18450"
"905","AT2G18560"
"906","AT2G18640"
"907","AT2G18650"
"908","AT2G18780"
"909","AT2G18938"
"910","AT2G18950"
"911","AT2G19050"
"912","AT2G19240"
"913","AT2G19330"
"914","AT2G19440"
"915","AT2G19780"
"916","AT2G19900"
"917","AT2G19970"
"918","AT2G20260"
"919","AT2G20362"
"920","AT2G20540"
"921","AT2G20815"
"922","AT2G20880"
"923","AT2G21080"
"924","AT2G21100"
"925","AT2G21280"
"926","AT2G21430"
"927","AT2G21540"
"928","AT2G21640"
"929","AT2G21710"
"930","AT2G22088"
"931","AT2G22140"
"932","AT2G22410"
"933","AT2G22482"
"934","AT2G22740"
"935","AT2G22790"
"936","AT2G22800"
"937","AT2G22821"
"938","AT2G22930"
"939","AT2G23100"
"940","AT2G23360"
"941","AT2G23430"
"942","AT2G23470"
"943","AT2G23530"
"944","AT2G23670"
"945","AT2G23672"
"946","AT2G23760"
"947","AT2G23945"
"948","AT2G23970"
"949","AT2G23987"
"950","AT2G24190"
"951","AT2G24250"
"952","AT2G24310"
"953","AT2G24350"
"954","AT2G24680"
"955","AT2G24720"
"956","AT2G24762"
"957","AT2G24820"
"958","AT2G25090"
"959","AT2G25130"
"960","AT2G25220"
"961","AT2G25240"
"962","AT2G25290"
"963","AT2G25409"
"964","AT2G25410"
"965","AT2G25940"
"966","AT2G26290"
"967","AT2G26390"
"968","AT2G26410"
"969","AT2G26440"
"970","AT2G26520"
"971","AT2G26540"
"972","AT2G26790"
"973","AT2G26910"
"974","AT2G27035"
"975","AT2G27180"
"976","AT2G27389"
"977","AT2G27690"
"978","AT2G27920"
"979","AT2G28050"
"980","AT2G28260"
"981","AT2G28270"
"982","AT2G28305"
"983","AT2G28440"
"984","AT2G28460"
"985","AT2G28560"
"986","AT2G28650"
"987","AT2G28710"
"988","AT2G28815"
"989","AT2G28880"
"990","AT2G29130"
"991","AT2G29260"
"992","AT2G29450"
"993","AT2G29460"
"994","AT2G29640"
"995","AT2G29650"
"996","AT2G29720"
"997","AT2G29760"
"998","AT2G29950"
"999","AT2G30010"
"1000","AT2G30100"
"1001","AT2G30150"
"1002","AT2G30230"
"1003","AT2G30370"
"1004","AT2G30380"
"1005","AT2G30890"
"1006","AT2G30942"
"1007","AT2G30945"
"1008","AT2G31141"
"1009","AT2G31160"
"1010","AT2G31230"
"1011","AT2G31865"
"1012","AT2G31870"
"1013","AT2G31910"
"1014","AT2G31980"
"1015","AT2G32120"
"1016","AT2G32180"
"1017","AT2G32390"
"1018","AT2G32400"
"1019","AT2G32470"
"1020","AT2G32487"
"1021","AT2G32510"
"1022","AT2G32630"
"1023","AT2G32750"
"1024","AT2G32765"
"1025","AT2G32795"
"1026","AT2G32800"
"1027","AT2G32890"
"1028","AT2G32930"
"1029","AT2G32940"
"1030","AT2G32960"
"1031","AT2G32990"
"1032","AT2G33010"
"1033","AT2G33050"
"1034","AT2G33051"
"1035","AT2G33060"
"1036","AT2G33160"
"1037","AT2G33240"
"1038","AT2G33250"
"1039","AT2G33640"
"1040","AT2G33680"
"1041","AT2G33860"
"1042","AT2G34180"
"1043","AT2G34185"
"1044","AT2G34224"
"1045","AT2G34330"
"1046","AT2G34350"
"1047","AT2G34390"
"1048","AT2G34420"
"1049","AT2G34530"
"1050","AT2G34540"
"1051","AT2G34920"
"1052","AT2G34930"
"1053","AT2G34940"
"1054","AT2G34980"
"1055","AT2G35140"
"1056","AT2G35155"
"1057","AT2G35210"
"1058","AT2G35300"
"1059","AT2G35340"
"1060","AT2G35345"
"1061","AT2G35382"
"1062","AT2G35740"
"1063","AT2G35935"
"1064","AT2G35950"
"1065","AT2G36010"
"1066","AT2G36026"
"1067","AT2G36270"
"1068","AT2G36355"
"1069","AT2G36430"
"1070","AT2G36570"
"1071","AT2G36970"
"1072","AT2G36980"
"1073","AT2G36990"
"1074","AT2G37000"
"1075","AT2G37070"
"1076","AT2G37240"
"1077","AT2G37260"
"1078","AT2G37280"
"1079","AT2G37290"
"1080","AT2G37300"
"1081","AT2G37320"
"1082","AT2G37540"
"1083","AT2G37580"
"1084","AT2G37700"
"1085","AT2G37920"
"1086","AT2G37925"
"1087","AT2G37950"
"1088","AT2G37960"
"1089","AT2G37970"
"1090","AT2G38010"
"1091","AT2G38060"
"1092","AT2G38070"
"1093","AT2G38240"
"1094","AT2G38250"
"1095","AT2G38330"
"1096","AT2G38430"
"1097","AT2G38465"
"1098","AT2G38500"
"1099","AT2G38570"
"1100","AT2G38600"
"1101","AT2G38750"
"1102","AT2G38760"
"1103","AT2G38823"
"1104","AT2G39030"
"1105","AT2G39180"
"1106","AT2G39220"
"1107","AT2G39310"
"1108","AT2G39435"
"1109","AT2G39520"
"1110","AT2G39560"
"1111","AT2G39620"
"1112","AT2G39690"
"1113","AT2G39710"
"1114","AT2G39730"
"1115","AT2G40020"
"1116","AT2G40120"
"1117","AT2G40150"
"1118","AT2G40165"
"1119","AT2G40240"
"1120","AT2G40250"
"1121","AT2G40370"
"1122","AT2G40520"
"1123","AT2G40610"
"1124","AT2G40711"
"1125","AT2G40720"
"1126","AT2G40850"
"1127","AT2G40920"
"1128","AT2G41080"
"1129","AT2G41178"
"1130","AT2G41180"
"1131","AT2G41190"
"1132","AT2G41300"
"1133","AT2G41505"
"1134","AT2G41510"
"1135","AT2G41610"
"1136","AT2G41720"
"1137","AT2G41810"
"1138","AT2G41830"
"1139","AT2G41905"
"1140","AT2G41990"
"1141","AT2G42320"
"1142","AT2G42360"
"1143","AT2G42370"
"1144","AT2G42380"
"1145","AT2G42395"
"1146","AT2G42440"
"1147","AT2G42510"
"1148","AT2G42530"
"1149","AT2G42610"
"1150","AT2G42640"
"1151","AT2G42720"
"1152","AT2G42850"
"1153","AT2G42920"
"1154","AT2G42975"
"1155","AT2G43000"
"1156","AT2G43310"
"1157","AT2G43445"
"1158","AT2G43465"
"1159","AT2G43470"
"1160","AT2G43510"
"1161","AT2G43530"
"1162","AT2G43600"
"1163","AT2G43690"
"1164","AT2G43840"
"1165","AT2G43870"
"1166","AT2G43890"
"1167","AT2G44210"
"1168","AT2G44340"
"1169","AT2G44390"
"1170","AT2G44480"
"1171","AT2G44578"
"1172","AT2G44630"
"1173","AT2G44690"
"1174","AT2G44700"
"1175","AT2G44798"
"1176","AT2G44800"
"1177","AT2G44940"
"1178","AT2G45023"
"1179","AT2G45040"
"1180","AT2G45080"
"1181","AT2G45480"
"1182","AT2G45560"
"1183","AT2G45630"
"1184","AT2G45890"
"1185","AT2G45970"
"1186","AT2G46070"
"1187","AT2G46192"
"1188","AT2G46250"
"1189","AT2G46380"
"1190","AT2G46400"
"1191","AT2G46510"
"1192","AT2G46535"
"1193","AT2G46570"
"1194","AT2G46572"
"1195","AT2G46650"
"1196","AT2G46790"
"1197","AT2G46810"
"1198","AT2G46830"
"1199","AT2G47010"
"1200","AT2G47015"
"1201","AT2G47220"
"1202","AT2G47300"
"1203","AT2G47480"
"1204","AT2G47530"
"1205","AT2G47670"
"1206","AT2G47680"
"1207","AT2G47920"
"1208","AT2G48075"
"1209","AT3G01105"
"1210","AT3G01142"
"1211","AT3G01210"
"1212","AT3G01295"
"1213","AT3G01505"
"1214","AT3G01510"
"1215","AT3G01545"
"1216","AT3G01580"
"1217","AT3G01670"
"1218","AT3G01680"
"1219","AT3G01710"
"1220","AT3G01750"
"1221","AT3G01795"
"1222","AT3G01895"
"1223","AT3G01900"
"1224","AT3G02010"
"1225","AT3G02020"
"1226","AT3G02060"
"1227","AT3G02095"
"1228","AT3G02160"
"1229","AT3G02215"
"1230","AT3G02330"
"1231","AT3G02370"
"1232","AT3G02380"
"1233","AT3G02480"
"1234","AT3G02500"
"1235","AT3G02510"
"1236","AT3G02610"
"1237","AT3G02620"
"1238","AT3G02677"
"1239","AT3G02730"
"1240","AT3G02830"
"1241","AT3G02832"
"1242","AT3G02940"
"1243","AT3G03090"
"1244","AT3G03125"
"1245","AT3G03200"
