"","WS_GC_c1.which.mclass....4...1."
"123","AT1G15400"
"124","AT1G15420"
"125","AT1G15500"
"126","AT1G15625"
"127","AT1G15670"
"128","AT1G15750"
"129","AT1G15950"
"130","AT1G16000"
"131","AT1G16170"
"132","AT1G16180"
"133","AT1G16240"
"134","AT1G16350"
"135","AT1G16470"
"136","AT1G16560"
"137","AT1G16610"
"138","AT1G16700"
"139","AT1G16740"
"140","AT1G16810"
"141","AT1G16870"
"142","AT1G16880"
"143","AT1G17080"
"144","AT1G17280"
"145","AT1G17285"
"146","AT1G17290"
"147","AT1G17370"
"148","AT1G17470"
"149","AT1G17860"
"150","AT1G18070"
"151","AT1G18450"
"152","AT1G18640"
"153","AT1G18800"
"154","AT1G18880"
"155","AT1G19000"
"156","AT1G19120"
"157","AT1G19130"
"158","AT1G19180"
"159","AT1G19350"
"160","AT1G19360"
"161","AT1G19530"
"162","AT1G19570"
"163","AT1G19770"
"164","AT1G19835"
"165","AT1G19870"
"166","AT1G19920"
"167","AT1G19960"
"168","AT1G20010"
"169","AT1G20090"
"170","AT1G20100"
"171","AT1G20160"
"172","AT1G20190"
"173","AT1G20200"
"174","AT1G20220"
"175","AT1G20260"
"176","AT1G20430"
"177","AT1G20450"
"178","AT1G20693"
"179","AT1G20840"
"180","AT1G20850"
"181","AT1G20950"
"182","AT1G20960"
"183","AT1G21000"
"184","AT1G21050"
"185","AT1G21065"
"186","AT1G21080"
"187","AT1G21090"
"188","AT1G21190"
"189","AT1G21313"
"190","AT1G21630"
"191","AT1G21720"
"192","AT1G21770"
"193","AT1G21780"
"194","AT1G21900"
"195","AT1G21930"
"196","AT1G22190"
"197","AT1G22270"
"198","AT1G22520"
"199","AT1G22530"
"200","AT1G22880"
"201","AT1G23020"
"202","AT1G23190"
"203","AT1G23280"
"204","AT1G23400"
"205","AT1G23410"
"206","AT1G23440"
"207","AT1G23860"
"208","AT1G24180"
"209","AT1G25230"
"210","AT1G25350"
"211","AT1G25490"
"212","AT1G25530"
"213","AT1G25550"
"214","AT1G26110"
"215","AT1G26460"
"216","AT1G26550"
"217","AT1G26670"
"218","AT1G26740"
"219","AT1G26750"
"220","AT1G26850"
"221","AT1G26920"
"222","AT1G26945"
"223","AT1G27090"
"224","AT1G27290"
"225","AT1G27350"
"226","AT1G27435"
"227","AT1G27650"
"228","AT1G27730"
"229","AT1G28250"
"230","AT1G28330"
"231","AT1G28580"
"232","AT1G29025"
"233","AT1G29050"
"234","AT1G29070"
"235","AT1G29150"
"236","AT1G29280"
"237","AT1G29310"
"238","AT1G29350"
"239","AT1G29470"
"240","AT1G29850"
"241","AT1G29880"
"242","AT1G29900"
"243","AT1G29950"
"244","AT1G29965"
"245","AT1G29970"
"246","AT1G29980"
"247","AT1G29990"
"248","AT1G30120"
"249","AT1G30130"
"250","AT1G30360"
"251","AT1G30440"
"252","AT1G30510"
"253","AT1G30550"
"254","AT1G30750"
"255","AT1G30820"
"256","AT1G30880"
"257","AT1G30970"
"258","AT1G31130"
"259","AT1G31180"
"260","AT1G31340"
"261","AT1G31660"
"262","AT1G31770"
"263","AT1G31817"
"264","AT1G31850"
"265","AT1G31860"
"266","AT1G31950"
"267","AT1G32100"
"268","AT1G32170"
"269","AT1G32230"
"270","AT1G32400"
"271","AT1G32460"
"272","AT1G32580"
"273","AT1G32630"
"274","AT1G32640"
"275","AT1G32700"
"276","AT1G32790"
"277","AT1G32920"
"278","AT1G33040"
"279","AT1G33470"
"280","AT1G33750"
"281","AT1G34418"
"282","AT1G35580"
"283","AT1G35720"
"284","AT1G35780"
"285","AT1G36050"
"286","AT1G36060"
"287","AT1G36310"
"288","AT1G36730"
"289","AT1G36980"
"290","AT1G37130"
"291","AT1G43130"
"292","AT1G43190"
"293","AT1G43790"
"294","AT1G43890"
"295","AT1G44800"
"296","AT1G45000"
"297","AT1G45145"
"298","AT1G47128"
"299","AT1G47200"
"300","AT1G47278"
"301","AT1G47400"
"302","AT1G47490"
"303","AT1G47500"
"304","AT1G47570"
"305","AT1G47640"
"306","AT1G47670"
"307","AT1G47740"
"308","AT1G47830"
"309","AT1G48030"
"310","AT1G48160"
"311","AT1G48410"
"312","AT1G48440"
"313","AT1G48600"
"314","AT1G49030"
"315","AT1G49140"
"316","AT1G49300"
"317","AT1G49310"
"318","AT1G49470"
"319","AT1G49480"
"320","AT1G49860"
"321","AT1G50060"
"322","AT1G50200"
"323","AT1G50290"
"324","AT1G50370"
"325","AT1G50430"
"326","AT1G50660"
"327","AT1G50670"
"328","AT1G50740"
"329","AT1G51070"
"330","AT1G51160"
"331","AT1G51680"
"332","AT1G51730"
"333","AT1G51850"
"334","AT1G51980"
"335","AT1G52050"
"336","AT1G52060"
"337","AT1G52200"
"338","AT1G52380"
"339","AT1G52600"
"340","AT1G52670"
"341","AT1G52720"
"342","AT1G52910"
"343","AT1G52930"
"344","AT1G52980"
"345","AT1G53210"
"346","AT1G53310"
"347","AT1G53560"
"348","AT1G53580"
"349","AT1G53760"
"350","AT1G53910"
"351","AT1G54000"
"352","AT1G54080"
"353","AT1G54320"
"354","AT1G55160"
"355","AT1G55205"
"356","AT1G55360"
"357","AT1G55840"
"358","AT1G55850"
"359","AT1G55920"
"360","AT1G56220"
"361","AT1G56700"
"362","AT1G57620"
"363","AT1G57680"
"364","AT1G58235"
"365","AT1G58983"
"366","AT1G59610"
"367","AT1G59870"
"368","AT1G59960"
"369","AT1G60640"
"370","AT1G60750"
"371","AT1G60770"
"372","AT1G60780"
"373","AT1G60989"
"374","AT1G61250"
"375","AT1G61570"
"376","AT1G61780"
"377","AT1G61870"
"378","AT1G62040"
"379","AT1G63000"
"380","AT1G63120"
"381","AT1G63180"
"382","AT1G63220"
"383","AT1G63460"
"384","AT1G63660"
"385","AT1G63770"
"386","AT1G63780"
"387","AT1G63840"
"388","AT1G63940"
"389","AT1G63980"
"390","AT1G64040"
"391","AT1G64190"
"392","AT1G64490"
"393","AT1G64550"
"394","AT1G64640"
"395","AT1G64650"
"396","AT1G64720"
"397","AT1G64790"
"398","AT1G64880"
"399","AT1G64980"
"400","AT1G65010"
"401","AT1G65845"
"402","AT1G65960"
"403","AT1G66140"
"404","AT1G66180"
"405","AT1G66200"
"406","AT1G67230"
"407","AT1G67328"
"408","AT1G67330"
"409","AT1G67480"
"410","AT1G67730"
"411","AT1G68000"
"412","AT1G68140"
"413","AT1G68300"
"414","AT1G68310"
"415","AT1G68560"
"416","AT1G68680"
"417","AT1G68790"
"418","AT1G68840"
"419","AT1G69070"
"420","AT1G69295"
"421","AT1G69460"
"422","AT1G69600"
"423","AT1G69760"
"424","AT1G70190"
"425","AT1G70300"
"426","AT1G70320"
"427","AT1G70350"
"428","AT1G70410"
"429","AT1G70660"
"430","AT1G70710"
"431","AT1G70770"
"432","AT1G71260"
"433","AT1G71340"
"434","AT1G71692"
"435","AT1G71840"
"436","AT1G71860"
"437","AT1G71950"
"438","AT1G72150"
"439","AT1G72170"
"440","AT1G72200"
"441","AT1G72550"
"442","AT1G72680"
"443","AT1G72730"
"444","AT1G72750"
"445","AT1G73030"
"446","AT1G73165"
"447","AT1G73260"
"448","AT1G73540"
"449","AT1G73720"
"450","AT1G74030"
"451","AT1G74230"
"452","AT1G74250"
"453","AT1G74340"
"454","AT1G74458"
"455","AT1G74500"
"456","AT1G74660"
"457","AT1G74690"
"458","AT1G74920"
"459","AT1G75270"
"460","AT1G75330"
"461","AT1G75540"
"462","AT1G75560"
"463","AT1G75660"
"464","AT1G75680"
"465","AT1G75780"
"466","AT1G75800"
"467","AT1G75840"
"468","AT1G76010"
"469","AT1G76030"
"470","AT1G76160"
"471","AT1G76300"
"472","AT1G76400"
"473","AT1G76490"
"474","AT1G76520"
"475","AT1G76600"
"476","AT1G76670"
"477","AT1G76790"
"478","AT1G76810"
"479","AT1G76860"
"480","AT1G76930"
"481","AT1G76990"
"482","AT1G77180"
"483","AT1G77350"
"484","AT1G77440"
"485","AT1G77450"
"486","AT1G77710"
"487","AT1G77885"
"488","AT1G78080"
"489","AT1G78340"
"490","AT1G78570"
"491","AT1G78660"
"492","AT1G78850"
"493","AT1G78870"
"494","AT1G78890"
"495","AT1G79150"
"496","AT1G79210"
"497","AT1G79230"
"498","AT1G79280"
"499","AT1G79340"
"500","AT1G79390"
"501","AT1G79650"
"502","AT1G79660"
"503","AT1G79830"
"504","AT1G79930"
"505","AT1G79985"
"506","AT1G80070"
"507","AT1G80180"
"508","AT1G80230"
"509","AT1G80240"
"510","AT1G80270"
"511","AT1G80380"
"512","AT1G80410"
"513","AT1G80500"
"514","AT1G80750"
"515","AT1G80780"
"516","AT1G80860"
"517","AT1G80920"
"518","AT1G80930"
"519","AT2G01060"
"520","AT2G01100"
"521","AT2G01450"
"522","AT2G01470"
"523","AT2G01490"
"524","AT2G01530"
"525","AT2G01970"
"526","AT2G02160"
"527","AT2G02390"
"528","AT2G02510"
"529","AT2G02870"
"530","AT2G03820"
"531","AT2G03870"
"532","AT2G04030"
"533","AT2G04170"
"534","AT2G04280"
"535","AT2G04410"
"536","AT2G04630"
"537","AT2G04690"
"538","AT2G04900"
"539","AT2G05840"
"540","AT2G05920"
"541","AT2G06850"
"542","AT2G07340"
"543","AT2G07671"
"544","AT2G07696"
"545","AT2G07698"
"546","AT2G07708"
"547","AT2G07718"
"548","AT2G11890"
"549","AT2G13560"
"550","AT2G14210"
"551","AT2G14835"
"552","AT2G14878"
"553","AT2G14900"
"554","AT2G14910"
"555","AT2G15240"
"556","AT2G15490"
"557","AT2G15570"
"558","AT2G15890"
"559","AT2G15910"
"560","AT2G15970"
"561","AT2G16365"
"562","AT2G16586"
"563","AT2G16780"
"564","AT2G16850"
"565","AT2G16930"
"566","AT2G16940"
"567","AT2G17290"
"568","AT2G17380"
"569","AT2G17390"
"570","AT2G17440"
"571","AT2G17710"
"572","AT2G18110"
"573","AT2G18160"
"574","AT2G18280"
"575","AT2G18390"
"576","AT2G18400"
"577","AT2G18750"
"578","AT2G18800"
"579","AT2G18900"
"580","AT2G18960"
"581","AT2G18980"
"582","AT2G19520"
"583","AT2G19540"
"584","AT2G19790"
"585","AT2G19830"
"586","AT2G20060"
"587","AT2G20120"
"588","AT2G20140"
"589","AT2G20230"
"590","AT2G20515"
"591","AT2G20530"
"592","AT2G20580"
"593","AT2G20585"
"594","AT2G20630"
"595","AT2G20750"
"596","AT2G20930"
"597","AT2G20990"
"598","AT2G21050"
"599","AT2G21060"
"600","AT2G21190"
"601","AT2G21250"
"602","AT2G21290"
"603","AT2G21390"
"604","AT2G21600"
"605","AT2G22080"
"606","AT2G22125"
"607","AT2G22230"
"608","AT2G22400"
"609","AT2G22425"
"610","AT2G22470"
"611","AT2G22795"
"612","AT2G22860"
"613","AT2G23070"
"614","AT2G23120"
"615","AT2G23310"
"616","AT2G23780"
"617","AT2G23810"
"618","AT2G23940"
"619","AT2G24150"
"620","AT2G24200"
"621","AT2G24260"
"622","AT2G24360"
"623","AT2G24500"
"624","AT2G24570"
"625","AT2G24765"
"626","AT2G24940"
"627","AT2G25060"
"628","AT2G25070"
"629","AT2G25110"
"630","AT2G25310"
"631","AT2G25450"
"632","AT2G25490"
"633","AT2G25520"
"634","AT2G25610"
"635","AT2G25810"
"636","AT2G25900"
"637","AT2G25910"
"638","AT2G25964"
"639","AT2G25970"
"640","AT2G26080"
"641","AT2G26230"
"642","AT2G26240"
"643","AT2G26300"
"644","AT2G26730"
"645","AT2G26900"
"646","AT2G27230"
"647","AT2G27330"
"648","AT2G27450"
"649","AT2G27775"
"650","AT2G27860"
"651","AT2G27960"
"652","AT2G28000"
"653","AT2G28290"
"654","AT2G28600"
"655","AT2G28740"
"656","AT2G28780"
"657","AT2G28840"
"658","AT2G29330"
"659","AT2G29390"
"660","AT2G29420"
"661","AT2G29490"
"662","AT2G29540"
"663","AT2G29570"
"664","AT2G29700"
"665","AT2G29960"
"666","AT2G29995"
"667","AT2G30050"
"668","AT2G30110"
"669","AT2G30200"
"670","AT2G30260"
"671","AT2G30410"
"672","AT2G30440"
"673","AT2G30500"
"674","AT2G30520"
"675","AT2G30740"
"676","AT2G30766"
"677","AT2G30930"
"678","AT2G30970"
"679","AT2G30980"
"680","AT2G31083"
"681","AT2G31085"
"682","AT2G31090"
"683","AT2G31410"
"684","AT2G31490"
"685","AT2G31570"
"686","AT2G31585"
"687","AT2G31670"
"688","AT2G31810"
"689","AT2G32070"
"690","AT2G32150"
"691","AT2G32240"
"692","AT2G32260"
"693","AT2G32300"
"694","AT2G32380"
"695","AT2G32520"
"696","AT2G32700"
"697","AT2G32720"
"698","AT2G32730"
"699","AT2G32920"
"700","AT2G33120"
"701","AT2G33210"
"702","AT2G33220"
"703","AT2G33410"
"704","AT2G33630"
"705","AT2G33730"
"706","AT2G33740"
"707","AT2G34020"
"708","AT2G34040"
"709","AT2G34070"
"710","AT2G34160"
"711","AT2G34260"
"712","AT2G34300"
"713","AT2G34470"
"714","AT2G34520"
"715","AT2G34585"
"716","AT2G34590"
"717","AT2G34690"
"718","AT2G34750"
"719","AT2G34770"
"720","AT2G35040"
"721","AT2G35240"
"722","AT2G35680"
"723","AT2G35790"
"724","AT2G35795"
"725","AT2G36060"
"726","AT2G36100"
"727","AT2G36120"
"728","AT2G36130"
"729","AT2G36290"
"730","AT2G36320"
"731","AT2G36410"
"732","AT2G36580"
"733","AT2G36930"
"734","AT2G36950"
"735","AT2G37050"
"736","AT2G37080"
"737","AT2G37110"
"738","AT2G37120"
"739","AT2G37130"
"740","AT2G37180"
"741","AT2G37250"
"742","AT2G37470"
"743","AT2G37480"
"744","AT2G37750"
"745","AT2G37870"
"746","AT2G38040"
"747","AT2G38080"
"748","AT2G38120"
"749","AT2G38130"
"750","AT2G38310"
"751","AT2G38400"
"752","AT2G38550"
"753","AT2G38670"
"754","AT2G38700"
"755","AT2G38710"
"756","AT2G38800"
"757","AT2G38810"
"758","AT2G39530"
"759","AT2G39681"
"760","AT2G39770"
"761","AT2G39780"
"762","AT2G39795"
"763","AT2G39870"
"764","AT2G39900"
"765","AT2G39960"
"766","AT2G40000"
"767","AT2G40113"
"768","AT2G40140"
"769","AT2G40290"
"770","AT2G40430"
"771","AT2G40660"
"772","AT2G40890"
"773","AT2G40960"
"774","AT2G40970"
"775","AT2G41010"
"776","AT2G41160"
"777","AT2G41410"
"778","AT2G41475"
"779","AT2G41530"
"780","AT2G41660"
"781","AT2G41800"
"782","AT2G41900"
"783","AT2G42590"
"784","AT2G42710"
"785","AT2G42810"
"786","AT2G42910"
"787","AT2G43160"
"788","AT2G43340"
"789","AT2G43350"
"790","AT2G43360"
"791","AT2G43640"
"792","AT2G43650"
"793","AT2G43680"
"794","AT2G43710"
"795","AT2G43750"
"796","AT2G43760"
"797","AT2G43780"
"798","AT2G43790"
"799","AT2G43820"
"800","AT2G43910"
"801","AT2G44050"
"802","AT2G44060"
"803","AT2G44065"
"804","AT2G44100"
"805","AT2G44160"
"806","AT2G44300"
"807","AT2G44350"
"808","AT2G45050"
"809","AT2G45140"
"810","AT2G45170"
"811","AT2G45200"
"812","AT2G45290"
"813","AT2G45430"
"814","AT2G45520"
"815","AT2G45670"
"816","AT2G45710"
"817","AT2G45730"
"818","AT2G45790"
"819","AT2G45820"
"820","AT2G45830"
"821","AT2G45860"
"822","AT2G45980"
"823","AT2G46140"
"824","AT2G46370"
"825","AT2G46470"
"826","AT2G46505"
"827","AT2G46540"
"828","AT2G46800"
"829","AT2G47270"
"830","AT2G47320"
"831","AT2G47420"
"832","AT2G47485"
"833","AT2G47510"
"834","AT2G47580"
"835","AT2G47640"
"836","AT2G47650"
"837","AT2G47710"
"838","AT2G47960"
"839","AT2G48020"
"840","AT2G48100"
"841","AT3G01160"
"842","AT3G01290"
"843","AT3G01340"
"844","AT3G01470"
"845","AT3G01520"
"846","AT3G01540"
"847","AT3G01690"
"848","AT3G01790"
"849","AT3G02180"
"850","AT3G02220"
"851","AT3G02240"
"852","AT3G02260"
"853","AT3G02360"
"854","AT3G02520"
"855","AT3G02530"
"856","AT3G02580"
"857","AT3G02630"
"858","AT3G02640"
"859","AT3G02720"
"860","AT3G02760"
"861","AT3G02770"
"862","AT3G03150"
"863","AT3G03250"
"864","AT3G03475"
"865","AT3G03990"
"866","AT3G04090"
"867","AT3G04320"
"868","AT3G04570"
"869","AT3G04670"
"870","AT3G04730"
"871","AT3G04780"
"872","AT3G04830"
"873","AT3G04880"
"874","AT3G04910"
"875","AT3G05000"
"876","AT3G05280"
"877","AT3G05490"
"878","AT3G05500"
"879","AT3G05810"
"880","AT3G05840"
"881","AT3G05900"
"882","AT3G05905"
"883","AT3G05910"
"884","AT3G05920"
"885","AT3G06035"
"886","AT3G06040"
"887","AT3G06050"
"888","AT3G06300"
"889","AT3G06310"
"890","AT3G06320"
"891","AT3G06345"
"892","AT3G06350"
"893","AT3G06420"
"894","AT3G06610"
"895","AT3G06650"
"896","AT3G06720"
"897","AT3G06790"
"898","AT3G07010"
"899","AT3G07050"
"900","AT3G07460"
"901","AT3G07470"
"902","AT3G07560"
"903","AT3G07568"
"904","AT3G07590"
"905","AT3G07720"
"906","AT3G07770"
"907","AT3G07810"
"908","AT3G07880"
"909","AT3G07910"
"910","AT3G07950"
"911","AT3G08030"
"912","AT3G08530"
"913","AT3G09260"
"914","AT3G09300"
"915","AT3G09390"
"916","AT3G09740"
"917","AT3G09940"
"918","AT3G10020"
"919","AT3G10410"
"920","AT3G10740"
"921","AT3G10770"
"922","AT3G10850"
"923","AT3G11130"
"924","AT3G11200"
"925","AT3G11250"
"926","AT3G11340"
"927","AT3G11450"
"928","AT3G11500"
"929","AT3G11550"
"930","AT3G11660"
"931","AT3G11710"
"932","AT3G11780"
"933","AT3G11800"
"934","AT3G11830"
"935","AT3G11910"
"936","AT3G12090"
"937","AT3G12110"
"938","AT3G12290"
"939","AT3G12490"
"940","AT3G12600"
"941","AT3G12630"
"942","AT3G12760"
"943","AT3G12800"
"944","AT3G12860"
"945","AT3G13110"
"946","AT3G13200"
"947","AT3G13230"
"948","AT3G13300"
"949","AT3G13310"
"950","AT3G13340"
"951","AT3G13435"
"952","AT3G13440"
"953","AT3G13470"
"954","AT3G13570"
"955","AT3G13580"
"956","AT3G13772"
"957","AT3G13790"
"958","AT3G13845"
"959","AT3G13870"
"960","AT3G13930"
"961","AT3G14100"
"962","AT3G14230"
"963","AT3G14260"
"964","AT3G14280"
"965","AT3G14310"
"966","AT3G14390"
"967","AT3G14430"
"968","AT3G15000"
"969","AT3G15210"
"970","AT3G15357"
"971","AT3G15480"
"972","AT3G15580"
"973","AT3G15710"
"974","AT3G15810"
"975","AT3G15820"
"976","AT3G16240"
"977","AT3G16310"
"978","AT3G16440"
"979","AT3G16460"
"980","AT3G16470"
"981","AT3G16480"
"982","AT3G16780"
"983","AT3G16850"
"984","AT3G16870"
"985","AT3G16950"
"986","AT3G17100"
"987","AT3G17160"
"988","AT3G17185"
"989","AT3G17240"
"990","AT3G17300"
"991","AT3G17440"
"992","AT3G17465"
"993","AT3G17780"
"994","AT3G17810"
"995","AT3G18035"
"996","AT3G18430"
"997","AT3G18600"
"998","AT3G18760"
"999","AT3G18820"
"1000","AT3G18990"
"1001","AT3G19030"
"1002","AT3G19130"
"1003","AT3G19260"
"1004","AT3G19450"
"1005","AT3G19860"
"1006","AT3G19910"
"1007","AT3G19930"
"1008","AT3G19960"
"1009","AT3G20060"
"1010","AT3G20370"
"1011","AT3G20510"
"1012","AT3G20670"
"1013","AT3G20770"
"1014","AT3G20940"
"1015","AT3G21070"
"1016","AT3G21350"
"1017","AT3G21550"
"1018","AT3G21680"
"1019","AT3G21770"
"1020","AT3G21865"
"1021","AT3G22200"
"1022","AT3G22240"
"1023","AT3G22290"
"1024","AT3G22300"
"1025","AT3G22310"
"1026","AT3G22380"
"1027","AT3G22480"
"1028","AT3G22600"
"1029","AT3G22620"
"1030","AT3G22630"
"1031","AT3G22660"
"1032","AT3G22890"
"1033","AT3G22950"
"1034","AT3G22960"
"1035","AT3G23000"
"1036","AT3G23175"
"1037","AT3G23180"
"1038","AT3G23190"
"1039","AT3G23430"
"1040","AT3G23490"
"1041","AT3G23620"
"1042","AT3G23690"
"1043","AT3G23800"
"1044","AT3G23820"
"1045","AT3G23880"
"1046","AT3G23890"
"1047","AT3G23940"
"1048","AT3G24080"
"1049","AT3G24100"
"1050","AT3G24160"
"1051","AT3G24170"
"1052","AT3G25040"
"1053","AT3G25140"
"1054","AT3G25190"
"1055","AT3G25230"
"1056","AT3G25530"
"1057","AT3G25780"
"1058","AT3G25840"
"1059","AT3G25860"
"1060","AT3G25910"
"1061","AT3G25930"
"1062","AT3G26030"
"1063","AT3G26420"
"1064","AT3G26430"
"1065","AT3G26510"
"1066","AT3G26760"
"1067","AT3G26780"
"1068","AT3G26810"
"1069","AT3G27090"
"1070","AT3G27360"
"1071","AT3G27380"
"1072","AT3G27740"
"1073","AT3G27770"
"1074","AT3G27890"
"1075","AT3G28340"
"1076","AT3G28550"
"1077","AT3G28715"
"1078","AT3G28740"
"1079","AT3G28860"
"1080","AT3G29180"
"1081","AT3G29360"
"1082","AT3G30390"
"1083","AT3G32980"
"1084","AT3G42050"
"1085","AT3G43300"
"1086","AT3G43800"
"1087","AT3G44100"
"1088","AT3G44190"
"1089","AT3G44310"
"1090","AT3G44320"
"1091","AT3G44330"
"1092","AT3G44590"
"1093","AT3G45300"
"1094","AT3G45310"
"1095","AT3G45600"
"1096","AT3G45930"
"1097","AT3G46000"
"1098","AT3G46060"
"1099","AT3G46130"
"1100","AT3G46210"
"1101","AT3G46280"
"1102","AT3G46320"
"1103","AT3G46440"
"1104","AT3G46830"
"1105","AT3G46900"
"1106","AT3G46940"
"1107","AT3G47520"
"1108","AT3G47833"
"1109","AT3G47836"
"1110","AT3G48030"
"1111","AT3G48115"
"1112","AT3G48530"
"1113","AT3G48560"
"1114","AT3G48680"
"1115","AT3G48750"
"1116","AT3G48870"
"1117","AT3G48890"
"1118","AT3G48990"
"1119","AT3G49080"
"1120","AT3G49100"
"1121","AT3G49430"
"1122","AT3G49680"
"1123","AT3G49720"
"1124","AT3G49780"
"1125","AT3G49810"
"1126","AT3G49845"
"1127","AT3G49870"
"1128","AT3G49940"
"1129","AT3G50360"
"1130","AT3G50370"
"1131","AT3G50640"
"1132","AT3G50670"
"1133","AT3G51010"
"1134","AT3G51160"
"1135","AT3G51260"
"1136","AT3G51330"
"1137","AT3G51370"
"1138","AT3G51600"
"1139","AT3G51670"
"1140","AT3G51730"
"1141","AT3G51840"
"1142","AT3G51880"
"1143","AT3G51910"
"1144","AT3G51920"
"1145","AT3G51950"
"1146","AT3G52040"
"1147","AT3G52060"
"1148","AT3G52140"
"1149","AT3G52360"
"1150","AT3G52470"
"1151","AT3G52560"
"1152","AT3G52800"
"1153","AT3G52920"
"1154","AT3G52940"
"1155","AT3G52960"
"1156","AT3G52990"
"1157","AT3G53110"
"1158","AT3G53260"
"1159","AT3G53460"
"1160","AT3G53480"
"1161","AT3G53500"
"1162","AT3G53580"
"1163","AT3G53610"
"1164","AT3G53620"
"1165","AT3G53730"
"1166","AT3G53750"
"1167","AT3G54080"
"1168","AT3G54110"
"1169","AT3G54470"
"1170","AT3G54480"
"1171","AT3G54620"
"1172","AT3G54640"
"1173","AT3G54670"
"1174","AT3G54760"
"1175","AT3G54770"
"1176","AT3G54880"
"1177","AT3G54920"
"1178","AT3G55230"
"1179","AT3G55360"
"1180","AT3G55410"
"1181","AT3G55430"
"1182","AT3G55460"
"1183","AT3G55520"
"1184","AT3G55605"
"1185","AT3G55620"
"1186","AT3G55830"
"1187","AT3G56190"
"1188","AT3G56310"
"1189","AT3G56370"
"1190","AT3G56480"
"1191","AT3G56680"
"1192","AT3G56860"
"1193","AT3G56880"
"1194","AT3G56970"
"1195","AT3G57050"
"1196","AT3G57450"
"1197","AT3G57490"
"1198","AT3G57550"
"1199","AT3G57610"
"1200","AT3G57650"
"1201","AT3G57785"
"1202","AT3G57930"
"1203","AT3G58120"
"1204","AT3G58460"
"1205","AT3G58680"
"1206","AT3G58730"
"1207","AT3G59280"
"1208","AT3G59350"
"1209","AT3G59600"
"1210","AT3G59650"
"1211","AT3G59760"
"1212","AT3G59810"
"1213","AT3G59890"
"1214","AT3G59920"
"1215","AT3G59970"
"1216","AT3G59990"
"1217","AT3G60210"
"1218","AT3G60250"
"1219","AT3G60300"
"1220","AT3G60360"
"1221","AT3G60450"
"1222","AT3G60530"
"1223","AT3G60750"
"1224","AT3G61070"
"1225","AT3G61130"
"1226","AT3G61190"
"1227","AT3G61240"
"1228","AT3G61260"
"1229","AT3G61440"
"1230","AT3G61620"
"1231","AT3G61860"
"1232","AT3G62030"
"1233","AT3G62120"
"1234","AT3G62420"
"1235","AT3G62580"
"1236","AT3G62600"
"1237","AT3G63080"
"1238","AT3G63130"
"1239","AT3G63210"
"1240","AT3G63250"
"1241","AT3G63310"
"1242","AT3G63410"
"1243","AT3G63460"
"1244","AT4G00430"
"1245","AT4G00560"
"1246","AT4G00585"
