"","WS_GC_c1.which.mclass....1...1."
"316","AT1G12280"
"317","AT1G12290"
"318","AT1G12330"
"319","AT1G12370"
"320","AT1G12480"
"321","AT1G12620"
"322","AT1G12700"
"323","AT1G12860"
"324","AT1G12890"
"325","AT1G13140"
"326","AT1G13143"
"327","AT1G13150"
"328","AT1G13230"
"329","AT1G13250"
"330","AT1G13340"
"331","AT1G13370"
"332","AT1G13448"
"333","AT1G13480"
"334","AT1G13510"
"335","AT1G13520"
"336","AT1G13609"
"337","AT1G13630"
"338","AT1G13680"
"339","AT1G13780"
"340","AT1G13800"
"341","AT1G14030"
"342","AT1G14150"
"343","AT1G14190"
"344","AT1G14205"
"345","AT1G14260"
"346","AT1G14270"
"347","AT1G14345"
"348","AT1G14430"
"349","AT1G14470"
"350","AT1G14490"
"351","AT1G14500"
"352","AT1G14550"
"353","AT1G14600"
"354","AT1G14630"
"355","AT1G14660"
"356","AT1G14680"
"357","AT1G14686"
"358","AT1G14687"
"359","AT1G14700"
"360","AT1G14750"
"361","AT1G14790"
"362","AT1G14960"
"363","AT1G15050"
"364","AT1G15160"
"365","AT1G15165"
"366","AT1G15175"
"367","AT1G15190"
"368","AT1G15260"
"369","AT1G15415"
"370","AT1G15460"
"371","AT1G15520"
"372","AT1G15530"
"373","AT1G15770"
"374","AT1G15772"
"375","AT1G15790"
"376","AT1G15830"
"377","AT1G15900"
"378","AT1G16025"
"379","AT1G16090"
"380","AT1G16110"
"381","AT1G16130"
"382","AT1G16360"
"383","AT1G16390"
"384","AT1G16420"
"385","AT1G16480"
"386","AT1G16490"
"387","AT1G16500"
"388","AT1G16510"
"389","AT1G16515"
"390","AT1G16705"
"391","AT1G16720"
"392","AT1G16750"
"393","AT1G16850"
"394","AT1G16905"
"395","AT1G17020"
"396","AT1G17030"
"397","AT1G17065"
"398","AT1G17100"
"399","AT1G17200"
"400","AT1G17230"
"401","AT1G17232"
"402","AT1G17235"
"403","AT1G17250"
"404","AT1G17255"
"405","AT1G17380"
"406","AT1G17420"
"407","AT1G17480"
"408","AT1G17750"
"409","AT1G17830"
"410","AT1G17870"
"411","AT1G17920"
"412","AT1G17950"
"413","AT1G17960"
"414","AT1G18075"
"415","AT1G18140"
"416","AT1G18170"
"417","AT1G18200"
"418","AT1G18280"
"419","AT1G18320"
"420","AT1G18420"
"421","AT1G18485"
"422","AT1G18570"
"423","AT1G18750"
"424","AT1G18940"
"425","AT1G19025"
"426","AT1G19050"
"427","AT1G19160"
"428","AT1G19190"
"429","AT1G19200"
"430","AT1G19230"
"431","AT1G19330"
"432","AT1G19380"
"433","AT1G19396"
"434","AT1G19397"
"435","AT1G19650"
"436","AT1G19715"
"437","AT1G19720"
"438","AT1G19940"
"439","AT1G20030"
"440","AT1G20130"
"441","AT1G20230"
"442","AT1G20470"
"443","AT1G20490"
"444","AT1G20515"
"445","AT1G20520"
"446","AT1G20530"
"447","AT1G20570"
"448","AT1G20590"
"449","AT1G20690"
"450","AT1G20810"
"451","AT1G20870"
"452","AT1G21120"
"453","AT1G21130"
"454","AT1G21210"
"455","AT1G21230"
"456","AT1G21400"
"457","AT1G21460"
"458","AT1G21520"
"459","AT1G21550"
"460","AT1G21590"
"461","AT1G21651"
"462","AT1G21695"
"463","AT1G21810"
"464","AT1G21890"
"465","AT1G21990"
"466","AT1G22030"
"467","AT1G22160"
"468","AT1G22220"
"469","AT1G22260"
"470","AT1G22340"
"471","AT1G22370"
"472","AT1G22380"
"473","AT1G22460"
"474","AT1G22490"
"475","AT1G22570"
"476","AT1G22590"
"477","AT1G22650"
"478","AT1G22810"
"479","AT1G22830"
"480","AT1G22890"
"481","AT1G22900"
"482","AT1G22990"
"483","AT1G23010"
"484","AT1G23110"
"485","AT1G23210"
"486","AT1G23350"
"487","AT1G23450"
"488","AT1G23465"
"489","AT1G23550"
"490","AT1G23730"
"491","AT1G23740"
"492","AT1G23830"
"493","AT1G23840"
"494","AT1G23985"
"495","AT1G23995"
"496","AT1G24068"
"497","AT1G24210"
"498","AT1G24260"
"499","AT1G24330"
"500","AT1G24405"
"501","AT1G24420"
"502","AT1G24430"
"503","AT1G24530"
"504","AT1G24575"
"505","AT1G24735"
"506","AT1G24909"
"507","AT1G25155"
"508","AT1G25370"
"509","AT1G25425"
"510","AT1G25440"
"511","AT1G25988"
"512","AT1G26130"
"513","AT1G26200"
"514","AT1G26210"
"515","AT1G26220"
"516","AT1G26290"
"517","AT1G26500"
"518","AT1G26540"
"519","AT1G26560"
"520","AT1G26570"
"521","AT1G26590"
"522","AT1G26610"
"523","AT1G26770"
"524","AT1G26790"
"525","AT1G26890"
"526","AT1G27110"
"527","AT1G27170"
"528","AT1G27410"
"529","AT1G27565"
"530","AT1G27580"
"531","AT1G27610"
"532","AT1G27640"
"533","AT1G27720"
"534","AT1G27890"
"535","AT1G28010"
"536","AT1G28135"
"537","AT1G28170"
"538","AT1G28230"
"539","AT1G28360"
"540","AT1G28480"
"541","AT1G28570"
"542","AT1G28600"
"543","AT1G28660"
"544","AT1G28670"
"545","AT1G28690"
"546","AT1G28765"
"547","AT1G29090"
"548","AT1G29179"
"549","AT1G29180"
"550","AT1G29200"
"551","AT1G29355"
"552","AT1G29420"
"553","AT1G29540"
"554","AT1G29560"
"555","AT1G29590"
"556","AT1G29750"
"557","AT1G29770"
"558","AT1G29830"
"559","AT1G29910"
"560","AT1G29920"
"561","AT1G30010"
"562","AT1G30020"
"563","AT1G30040"
"564","AT1G30050"
"565","AT1G30135"
"566","AT1G30210"
"567","AT1G30282"
"568","AT1G30290"
"569","AT1G30370"
"570","AT1G30473"
"571","AT1G30500"
"572","AT1G30515"
"573","AT1G30530"
"574","AT1G30860"
"575","AT1G31040"
"576","AT1G31200"
"577","AT1G31240"
"578","AT1G31280"
"579","AT1G31310"
"580","AT1G31430"
"581","AT1G31490"
"582","AT1G31670"
"583","AT1G31720"
"584","AT1G31790"
"585","AT1G31800"
"586","AT1G31820"
"587","AT1G31840"
"588","AT1G31880"
"589","AT1G32270"
"590","AT1G32415"
"591","AT1G32510"
"592","AT1G32520"
"593","AT1G32900"
"594","AT1G32940"
"595","AT1G33030"
"596","AT1G33260"
"597","AT1G33340"
"598","AT1G33440"
"599","AT1G33475"
"600","AT1G33500"
"601","AT1G33560"
"602","AT1G33615"
"603","AT1G33670"
"604","AT1G33840"
"605","AT1G34040"
"606","AT1G34050"
"607","AT1G34160"
"608","AT1G34315"
"609","AT1G34317"
"610","AT1G34460"
"611","AT1G34480"
"612","AT1G34640"
"613","AT1G34670"
"614","AT1G35140"
"615","AT1G35230"
"616","AT1G35255"
"617","AT1G35320"
"618","AT1G35330"
"619","AT1G35350"
"620","AT1G35545"
"621","AT1G35625"
"622","AT1G35710"
"623","AT1G36180"
"624","AT1G36580"
"625","AT1G36622"
"626","AT1G36992"
"627","AT1G37150"
"628","AT1G42550"
"629","AT1G42560"
"630","AT1G42970"
"631","AT1G43000"
"632","AT1G43010"
"633","AT1G43040"
"634","AT1G43770"
"635","AT1G43980"
"636","AT1G44020"
"637","AT1G44318"
"638","AT1G44542"
"639","AT1G44575"
"640","AT1G45191"
"641","AT1G45201"
"642","AT1G45229"
"643","AT1G45231"
"644","AT1G45248"
"645","AT1G45249"
"646","AT1G45474"
"647","AT1G47510"
"648","AT1G47560"
"649","AT1G47578"
"650","AT1G47600"
"651","AT1G47655"
"652","AT1G47790"
"653","AT1G48000"
"654","AT1G48100"
"655","AT1G48180"
"656","AT1G48267"
"657","AT1G48390"
"658","AT1G48500"
"659","AT1G48540"
"660","AT1G48670"
"661","AT1G48690"
"662","AT1G48698"
"663","AT1G48780"
"664","AT1G48800"
"665","AT1G48820"
"666","AT1G49010"
"667","AT1G49200"
"668","AT1G49205"
"669","AT1G49210"
"670","AT1G49220"
"671","AT1G49380"
"672","AT1G49405"
"673","AT1G49490"
"674","AT1G49560"
"675","AT1G49620"
"676","AT1G49630"
"677","AT1G49650"
"678","AT1G49700"
"679","AT1G49960"
"680","AT1G50040"
"681","AT1G50180"
"682","AT1G50270"
"683","AT1G50280"
"684","AT1G50310"
"685","AT1G50390"
"686","AT1G50400"
"687","AT1G50590"
"688","AT1G50720"
"689","AT1G50790"
"690","AT1G50950"
"691","AT1G50970"
"692","AT1G51030"
"693","AT1G51055"
"694","AT1G51080"
"695","AT1G51100"
"696","AT1G51110"
"697","AT1G51220"
"698","AT1G51260"
"699","AT1G51355"
"700","AT1G51370"
"701","AT1G51402"
"702","AT1G51405"
"703","AT1G51470"
"704","AT1G51480"
"705","AT1G51520"
"706","AT1G51538"
"707","AT1G51620"
"708","AT1G51700"
"709","AT1G51770"
"710","AT1G51840"
"711","AT1G51890"
"712","AT1G51990"
"713","AT1G52110"
"714","AT1G52130"
"715","AT1G52220"
"716","AT1G52230"
"717","AT1G52240"
"718","AT1G52290"
"719","AT1G52315"
"720","AT1G52343"
"721","AT1G52400"
"722","AT1G52410"
"723","AT1G52415"
"724","AT1G52430"
"725","AT1G52450"
"726","AT1G52510"
"727","AT1G52530"
"728","AT1G52570"
"729","AT1G52580"
"730","AT1G52620"
"731","AT1G52640"
"732","AT1G52650"
"733","AT1G52660"
"734","AT1G52800"
"735","AT1G52825"
"736","AT1G52855"
"737","AT1G52870"
"738","AT1G52880"
"739","AT1G52905"
"740","AT1G52920"
"741","AT1G53060"
"742","AT1G53090"
"743","AT1G53130"
"744","AT1G53230"
"745","AT1G53233"
"746","AT1G53250"
"747","AT1G53330"
"748","AT1G53340"
"749","AT1G53350"
"750","AT1G53420"
"751","AT1G53430"
"752","AT1G53600"
"753","AT1G53625"
"754","AT1G53633"
"755","AT1G53635"
"756","AT1G53700"
"757","AT1G53708"
"758","AT1G53790"
"759","AT1G53801"
"760","AT1G53885"
"761","AT1G53887"
"762","AT1G53903"
"763","AT1G54020"
"764","AT1G54050"
"765","AT1G54095"
"766","AT1G54160"
"767","AT1G54355"
"768","AT1G54530"
"769","AT1G54540"
"770","AT1G54790"
"771","AT1G54940"
"772","AT1G54950"
"773","AT1G55050"
"774","AT1G55200"
"775","AT1G55240"
"776","AT1G55260"
"777","AT1G55280"
"778","AT1G55420"
"779","AT1G55480"
"780","AT1G55580"
"781","AT1G55600"
"782","AT1G55670"
"783","AT1G55720"
"784","AT1G55755"
"785","AT1G55865"
"786","AT1G55915"
"787","AT1G55970"
"788","AT1G55980"
"789","AT1G56120"
"790","AT1G56130"
"791","AT1G56165"
"792","AT1G56240"
"793","AT1G56500"
"794","AT1G56540"
"795","AT1G56670"
"796","AT1G56690"
"797","AT1G56710"
"798","AT1G57560"
"799","AT1G57570"
"800","AT1G57670"
"801","AT1G57943"
"802","AT1G57980"
"803","AT1G58007"
"804","AT1G58037"
"805","AT1G58160"
"806","AT1G58223"
"807","AT1G58270"
"808","AT1G58520"
"809","AT1G58643"
"810","AT1G58936"
"811","AT1G59312"
"812","AT1G59510"
"813","AT1G59530"
"814","AT1G59620"
"815","AT1G59660"
"816","AT1G59670"
"817","AT1G59780"
"818","AT1G59790"
"819","AT1G59840"
"820","AT1G59850"
"821","AT1G59860"
"822","AT1G59940"
"823","AT1G60000"
"824","AT1G60030"
"825","AT1G60095"
"826","AT1G60160"
"827","AT1G60190"
"828","AT1G60270"
"829","AT1G60360"
"830","AT1G60460"
"831","AT1G60600"
"832","AT1G60630"
"833","AT1G60690"
"834","AT1G60870"
"835","AT1G60890"
"836","AT1G60930"
"837","AT1G61170"
"838","AT1G61180"
"839","AT1G61190"
"840","AT1G61215"
"841","AT1G61230"
"842","AT1G61300"
"843","AT1G61310"
"844","AT1G61360"
"845","AT1G61390"
"846","AT1G61410"
"847","AT1G61415"
"848","AT1G61450"
"849","AT1G61460"
"850","AT1G61500"
"851","AT1G61520"
"852","AT1G61550"
"853","AT1G61562"
"854","AT1G61600"
"855","AT1G61680"
"856","AT1G61810"
"857","AT1G61860"
"858","AT1G61930"
"859","AT1G62050"
"860","AT1G62150"
"861","AT1G62260"
"862","AT1G62320"
"863","AT1G62350"
"864","AT1G62400"
"865","AT1G62420"
"866","AT1G62515"
"867","AT1G62530"
"868","AT1G62590"
"869","AT1G62620"
"870","AT1G62680"
"871","AT1G62700"
"872","AT1G62710"
"873","AT1G62720"
"874","AT1G62780"
"875","AT1G62840"
"876","AT1G62870"
"877","AT1G62886"
"878","AT1G62910"
"879","AT1G62914"
"880","AT1G62930"
"881","AT1G62935"
"882","AT1G62950"
"883","AT1G62981"
"884","AT1G63020"
"885","AT1G63070"
"886","AT1G63080"
"887","AT1G63140"
"888","AT1G63150"
"889","AT1G63230"
"890","AT1G63240"
"891","AT1G63320"
"892","AT1G63330"
"893","AT1G63380"
"894","AT1G63390"
"895","AT1G63400"
"896","AT1G63520"
"897","AT1G63530"
"898","AT1G63540"
"899","AT1G63580"
"900","AT1G63630"
"901","AT1G63670"
"902","AT1G63730"
"903","AT1G63750"
"904","AT1G64010"
"905","AT1G64020"
"906","AT1G64100"
"907","AT1G64110"
"908","AT1G64170"
"909","AT1G64180"
"910","AT1G64260"
"911","AT1G64300"
"912","AT1G64310"
"913","AT1G64320"
"914","AT1G64355"
"915","AT1G64380"
"916","AT1G64430"
"917","AT1G64480"
"918","AT1G64563"
"919","AT1G64570"
"920","AT1G64572"
"921","AT1G64583"
"922","AT1G64590"
"923","AT1G64618"
"924","AT1G64625"
"925","AT1G64670"
"926","AT1G64700"
"927","AT1G64820"
"928","AT1G64930"
"929","AT1G64940"
"930","AT1G65110"
"931","AT1G65120"
"932","AT1G65130"
"933","AT1G65140"
"934","AT1G65250"
"935","AT1G65310"
"936","AT1G65370"
"937","AT1G65480"
"938","AT1G65500"
"939","AT1G65620"
"940","AT1G65910"
"941","AT1G65920"
"942","AT1G66020"
"943","AT1G66040"
"944","AT1G66130"
"945","AT1G66350"
"946","AT1G66420"
"947","AT1G66440"
"948","AT1G66450"
"949","AT1G66465"
"950","AT1G66590"
"951","AT1G66650"
"952","AT1G66720"
"953","AT1G66780"
"954","AT1G66810"
"955","AT1G66910"
"956","AT1G66920"
"957","AT1G66930"
"958","AT1G66950"
"959","AT1G67000"
"960","AT1G67035"
"961","AT1G67040"
"962","AT1G67070"
"963","AT1G67090"
"964","AT1G67270"
"965","AT1G67400"
"966","AT1G67460"
"967","AT1G67470"
"968","AT1G67650"
"969","AT1G67740"
"970","AT1G67760"
"971","AT1G67790"
"972","AT1G67870"
"973","AT1G67970"
"974","AT1G68010"
"975","AT1G68030"
"976","AT1G68050"
"977","AT1G68090"
"978","AT1G68110"
"979","AT1G68170"
"980","AT1G68180"
"981","AT1G68200"
"982","AT1G68238"
"983","AT1G68290"
"984","AT1G68340"
"985","AT1G68350"
"986","AT1G68360"
"987","AT1G68390"
"988","AT1G68460"
"989","AT1G68470"
"990","AT1G68540"
"991","AT1G68568"
"992","AT1G68570"
"993","AT1G68585"
"994","AT1G68590"
"995","AT1G68630"
"996","AT1G68640"
"997","AT1G68723"
"998","AT1G68725"
"999","AT1G68740"
"1000","AT1G68750"
"1001","AT1G68862"
"1002","AT1G68870"
"1003","AT1G68890"
"1004","AT1G68945"
"1005","AT1G69085"
"1006","AT1G69150"
"1007","AT1G69160"
"1008","AT1G69240"
"1009","AT1G69280"
"1010","AT1G69310"
"1011","AT1G69430"
"1012","AT1G69440"
"1013","AT1G69480"
"1014","AT1G69485"
"1015","AT1G69523"
"1016","AT1G69550"
"1017","AT1G69570"
"1018","AT1G69572"
"1019","AT1G69610"
"1020","AT1G69710"
"1021","AT1G69920"
"1022","AT1G69935"
"1023","AT1G70140"
"1024","AT1G70185"
"1025","AT1G70250"
"1026","AT1G70335"
"1027","AT1G70390"
"1028","AT1G70430"
"1029","AT1G70460"
"1030","AT1G70470"
"1031","AT1G70475"
"1032","AT1G70505"
"1033","AT1G70510"
"1034","AT1G70630"
"1035","AT1G70650"
"1036","AT1G70680"
"1037","AT1G70760"
"1038","AT1G70800"
"1039","AT1G70860"
"1040","AT1G70880"
"1041","AT1G70890"
"1042","AT1G70920"
"1043","AT1G70985"
"1044","AT1G71015"
"1045","AT1G71050"
"1046","AT1G71330"
"1047","AT1G71420"
"1048","AT1G71480"
"1049","AT1G71490"
"1050","AT1G71690"
"1051","AT1G71720"
"1052","AT1G71760"
"1053","AT1G71810"
"1054","AT1G71866"
"1055","AT1G71910"
"1056","AT1G72060"
"1057","AT1G72120"
"1058","AT1G72140"
"1059","AT1G72220"
"1060","AT1G72270"
"1061","AT1G72275"
"1062","AT1G72280"
"1063","AT1G72540"
"1064","AT1G72610"
"1065","AT1G72645"
"1066","AT1G72660"
"1067","AT1G72870"
"1068","AT1G72910"
"1069","AT1G72950"
"1070","AT1G73066"
"1071","AT1G73090"
"1072","AT1G73110"
"1073","AT1G73130"
"1074","AT1G73140"
"1075","AT1G73220"
"1076","AT1G73360"
"1077","AT1G73410"
"1078","AT1G73490"
"1079","AT1G73550"
"1080","AT1G73570"
"1081","AT1G73580"
"1082","AT1G73600"
"1083","AT1G73610"
"1084","AT1G73750"
"1085","AT1G73780"
"1086","AT1G73910"
"1087","AT1G74000"
"1088","AT1G74010"
"1089","AT1G74070"
"1090","AT1G74080"
"1091","AT1G74180"
"1092","AT1G74200"
"1093","AT1G74310"
"1094","AT1G74350"
"1095","AT1G74360"
"1096","AT1G74385"
"1097","AT1G74390"
"1098","AT1G74400"
"1099","AT1G74420"
"1100","AT1G74430"
"1101","AT1G74460"
"1102","AT1G74540"
"1103","AT1G74545"
"1104","AT1G74580"
"1105","AT1G74630"
"1106","AT1G74650"
"1107","AT1G74730"
"1108","AT1G74830"
"1109","AT1G74850"
"1110","AT1G74900"
"1111","AT1G75000"
"1112","AT1G75030"
"1113","AT1G75060"
"1114","AT1G75100"
"1115","AT1G75110"
"1116","AT1G75120"
"1117","AT1G75125"
"1118","AT1G75260"
"1119","AT1G75290"
"1120","AT1G75300"
"1121","AT1G75360"
"1122","AT1G75490"
"1123","AT1G75550"
"1124","AT1G75600"
"1125","AT1G75620"
"1126","AT1G75690"
"1127","AT1G75700"
"1128","AT1G75717"
"1129","AT1G75770"
"1130","AT1G75830"
"1131","AT1G75960"
"1132","AT1G76080"
"1133","AT1G76100"
"1134","AT1G76230"
"1135","AT1G76360"
"1136","AT1G76430"
"1137","AT1G76470"
"1138","AT1G76480"
"1139","AT1G76570"
"1140","AT1G76705"
"1141","AT1G76730"
"1142","AT1G76740"
"1143","AT1G76770"
"1144","AT1G76800"
"1145","AT1G76820"
"1146","AT1G76870"
"1147","AT1G77010"
"1148","AT1G77138"
"1149","AT1G77235"
"1150","AT1G77270"
"1151","AT1G77360"
"1152","AT1G77390"
"1153","AT1G77400"
"1154","AT1G77405"
"1155","AT1G77410"
"1156","AT1G77570"
"1157","AT1G77765"
"1158","AT1G77855"
"1159","AT1G77860"
"1160","AT1G77870"
"1161","AT1G77990"
"1162","AT1G78070"
"1163","AT1G78172"
"1164","AT1G78180"
"1165","AT1G78390"
"1166","AT1G78476"
"1167","AT1G78480"
"1168","AT1G78530"
"1169","AT1G78710"
"1170","AT1G78780"
"1171","AT1G78815"
"1172","AT1G78820"
"1173","AT1G78865"
"1174","AT1G78940"
"1175","AT1G78950"
"1176","AT1G78955"
"1177","AT1G78960"
"1178","AT1G79103"
"1179","AT1G79120"
"1180","AT1G79320"
"1181","AT1G79330"
"1182","AT1G79360"
"1183","AT1G79420"
"1184","AT1G79480"
"1185","AT1G79640"
"1186","AT1G79900"
"1187","AT1G79910"
"1188","AT1G79960"
"1189","AT1G80080"
"1190","AT1G80110"
"1191","AT1G80165"
"1192","AT1G80320"
"1193","AT1G80555"
"1194","AT1G80730"
"1195","AT1G80745"
"1196","AT1G80820"
"1197","AT1G80960"
"1198","AT2G01175"
"1199","AT2G01275"
"1200","AT2G01300"
"1201","AT2G01320"
"1202","AT2G01330"
"1203","AT2G01390"
"1204","AT2G01510"
"1205","AT2G01520"
"1206","AT2G01580"
"1207","AT2G01590"
"1208","AT2G01730"
"1209","AT2G01740"
"1210","AT2G01760"
"1211","AT2G01770"
"1212","AT2G01870"
"1213","AT2G01905"
"1214","AT2G02000"
"1215","AT2G02020"
"1216","AT2G02240"
"1217","AT2G02250"
"1218","AT2G02300"
"1219","AT2G02310"
"1220","AT2G02410"
"1221","AT2G02540"
"1222","AT2G02580"
"1223","AT2G02690"
"1224","AT2G02750"
"1225","AT2G02980"
"1226","AT2G03010"
"1227","AT2G03110"
"1228","AT2G03200"
"1229","AT2G03360"
"1230","AT2G03370"
"1231","AT2G03380"
"1232","AT2G03410"
"1233","AT2G03420"
"1234","AT2G03530"
"1235","AT2G03600"
"1236","AT2G03630"
"1237","AT2G03710"
"1238","AT2G03720"
"1239","AT2G03750"
"1240","AT2G03770"
"1241","AT2G03840"
"1242","AT2G03850"
"1243","AT2G03880"
"1244","AT2G03895"
"1245","AT2G03980"
"1246","AT2G03995"
