"","WS_GC_c1.which.mclass....3...1."
"184","AT1G06473"
"185","AT1G06475"
"186","AT1G06490"
"187","AT1G06500"
"188","AT1G06510"
"189","AT1G06560"
"190","AT1G06590"
"191","AT1G06630"
"192","AT1G06650"
"193","AT1G06660"
"194","AT1G06680"
"195","AT1G06710"
"196","AT1G06730"
"197","AT1G06740"
"198","AT1G06770"
"199","AT1G06780"
"200","AT1G06800"
"201","AT1G06820"
"202","AT1G06840"
"203","AT1G06910"
"204","AT1G06980"
"205","AT1G07000"
"206","AT1G07090"
"207","AT1G07110"
"208","AT1G07175"
"209","AT1G07200"
"210","AT1G07220"
"211","AT1G07230"
"212","AT1G07240"
"213","AT1G07250"
"214","AT1G07270"
"215","AT1G07280"
"216","AT1G07290"
"217","AT1G07300"
"218","AT1G07320"
"219","AT1G07380"
"220","AT1G07410"
"221","AT1G07490"
"222","AT1G07520"
"223","AT1G07603"
"224","AT1G07615"
"225","AT1G07630"
"226","AT1G07650"
"227","AT1G07700"
"228","AT1G07705"
"229","AT1G07710"
"230","AT1G07725"
"231","AT1G07728"
"232","AT1G07730"
"233","AT1G07737"
"234","AT1G07740"
"235","AT1G07745"
"236","AT1G07795"
"237","AT1G07803"
"238","AT1G07847"
"239","AT1G07870"
"240","AT1G07893"
"241","AT1G07910"
"242","AT1G07933"
"243","AT1G07980"
"244","AT1G07990"
"245","AT1G08000"
"246","AT1G08030"
"247","AT1G08040"
"248","AT1G08043"
"249","AT1G08050"
"250","AT1G08060"
"251","AT1G08180"
"252","AT1G08230"
"253","AT1G08250"
"254","AT1G08280"
"255","AT1G08315"
"256","AT1G08320"
"257","AT1G08390"
"258","AT1G08400"
"259","AT1G08460"
"260","AT1G08470"
"261","AT1G08477"
"262","AT1G08490"
"263","AT1G08520"
"264","AT1G08530"
"265","AT1G08540"
"266","AT1G08550"
"267","AT1G08592"
"268","AT1G08610"
"269","AT1G08645"
"270","AT1G08670"
"271","AT1G08710"
"272","AT1G08720"
"273","AT1G08727"
"274","AT1G08750"
"275","AT1G08760"
"276","AT1G08840"
"277","AT1G08900"
"278","AT1G08910"
"279","AT1G08920"
"280","AT1G08940"
"281","AT1G08960"
"282","AT1G08990"
"283","AT1G09000"
"284","AT1G09010"
"285","AT1G09023"
"286","AT1G09040"
"287","AT1G09053"
"288","AT1G09060"
"289","AT1G09100"
"290","AT1G09190"
"291","AT1G09195"
"292","AT1G09247"
"293","AT1G09300"
"294","AT1G09320"
"295","AT1G09363"
"296","AT1G09390"
"297","AT1G09440"
"298","AT1G09450"
"299","AT1G09470"
"300","AT1G09490"
"301","AT1G09543"
"302","AT1G09575"
"303","AT1G09600"
"304","AT1G09610"
"305","AT1G09700"
"306","AT1G09710"
"307","AT1G09750"
"308","AT1G09794"
"309","AT1G09795"
"310","AT1G09800"
"311","AT1G09810"
"312","AT1G09820"
"313","AT1G09850"
"314","AT1G09863"
"315","AT1G09890"
"316","AT1G09900"
"317","AT1G09940"
"318","AT1G09960"
"319","AT1G09995"
"320","AT1G10020"
"321","AT1G10040"
"322","AT1G10050"
"323","AT1G10070"
"324","AT1G10090"
"325","AT1G10150"
"326","AT1G10155"
"327","AT1G10230"
"328","AT1G10240"
"329","AT1G10280"
"330","AT1G10300"
"331","AT1G10320"
"332","AT1G10340"
"333","AT1G10350"
"334","AT1G10370"
"335","AT1G10400"
"336","AT1G10450"
"337","AT1G10480"
"338","AT1G10510"
"339","AT1G10520"
"340","AT1G10522"
"341","AT1G10560"
"342","AT1G10570"
"343","AT1G10650"
"344","AT1G10660"
"345","AT1G10730"
"346","AT1G10750"
"347","AT1G10810"
"348","AT1G10820"
"349","AT1G10830"
"350","AT1G10870"
"351","AT1G10875"
"352","AT1G10910"
"353","AT1G10930"
"354","AT1G10960"
"355","AT1G10970"
"356","AT1G11050"
"357","AT1G11060"
"358","AT1G11090"
"359","AT1G11120"
"360","AT1G11130"
"361","AT1G11190"
"362","AT1G11220"
"363","AT1G11420"
"364","AT1G11440"
"365","AT1G11540"
"366","AT1G11570"
"367","AT1G11630"
"368","AT1G11660"
"369","AT1G11720"
"370","AT1G11755"
"371","AT1G11800"
"372","AT1G11870"
"373","AT1G11900"
"374","AT1G11940"
"375","AT1G11950"
"376","AT1G11960"
"377","AT1G12010"
"378","AT1G12040"
"379","AT1G12110"
"380","AT1G12140"
"381","AT1G12210"
"382","AT1G12244"
"383","AT1G12250"
"384","AT1G12260"
"385","AT1G12300"
"386","AT1G12350"
"387","AT1G12380"
"388","AT1G12390"
"389","AT1G12400"
"390","AT1G12420"
"391","AT1G12430"
"392","AT1G12450"
"393","AT1G12460"
"394","AT1G12470"
"395","AT1G12530"
"396","AT1G12550"
"397","AT1G12560"
"398","AT1G12600"
"399","AT1G12680"
"400","AT1G12710"
"401","AT1G12730"
"402","AT1G12740"
"403","AT1G12750"
"404","AT1G12770"
"405","AT1G12775"
"406","AT1G12790"
"407","AT1G12800"
"408","AT1G12805"
"409","AT1G12880"
"410","AT1G12930"
"411","AT1G12970"
"412","AT1G13000"
"413","AT1G13020"
"414","AT1G13040"
"415","AT1G13050"
"416","AT1G13090"
"417","AT1G13100"
"418","AT1G13180"
"419","AT1G13190"
"420","AT1G13195"
"421","AT1G13270"
"422","AT1G13330"
"423","AT1G13350"
"424","AT1G13410"
"425","AT1G13420"
"426","AT1G13430"
"427","AT1G13540"
"428","AT1G13550"
"429","AT1G13600"
"430","AT1G13700"
"431","AT1G13740"
"432","AT1G13750"
"433","AT1G13770"
"434","AT1G13820"
"435","AT1G13830"
"436","AT1G13860"
"437","AT1G13870"
"438","AT1G13900"
"439","AT1G13910"
"440","AT1G13920"
"441","AT1G13940"
"442","AT1G13960"
"443","AT1G13970"
"444","AT1G14020"
"445","AT1G14040"
"446","AT1G14130"
"447","AT1G14140"
"448","AT1G14160"
"449","AT1G14180"
"450","AT1G14185"
"451","AT1G14200"
"452","AT1G14240"
"453","AT1G14280"
"454","AT1G14310"
"455","AT1G14330"
"456","AT1G14340"
"457","AT1G14350"
"458","AT1G14370"
"459","AT1G14390"
"460","AT1G14460"
"461","AT1G14480"
"462","AT1G14530"
"463","AT1G14540"
"464","AT1G14560"
"465","AT1G14580"
"466","AT1G14590"
"467","AT1G14720"
"468","AT1G14770"
"469","AT1G14780"
"470","AT1G14820"
"471","AT1G14840"
"472","AT1G14910"
"473","AT1G14920"
"474","AT1G14970"
"475","AT1G15000"
"476","AT1G15002"
"477","AT1G15060"
"478","AT1G15080"
"479","AT1G15170"
"480","AT1G15180"
"481","AT1G15215"
"482","AT1G15220"
"483","AT1G15290"
"484","AT1G15310"
"485","AT1G15330"
"486","AT1G15410"
"487","AT1G15430"
"488","AT1G15470"
"489","AT1G15480"
"490","AT1G15490"
"491","AT1G15510"
"492","AT1G15550"
"493","AT1G15700"
"494","AT1G15710"
"495","AT1G15720"
"496","AT1G15730"
"497","AT1G15760"
"498","AT1G15780"
"499","AT1G15820"
"500","AT1G15870"
"501","AT1G16020"
"502","AT1G16022"
"503","AT1G16030"
"504","AT1G16060"
"505","AT1G16070"
"506","AT1G16080"
"507","AT1G16150"
"508","AT1G16160"
"509","AT1G16220"
"510","AT1G16225"
"511","AT1G16250"
"512","AT1G16310"
"513","AT1G16320"
"514","AT1G16330"
"515","AT1G16370"
"516","AT1G16400"
"517","AT1G16430"
"518","AT1G16445"
"519","AT1G16489"
"520","AT1G16540"
"521","AT1G16570"
"522","AT1G16590"
"523","AT1G16630"
"524","AT1G16635"
"525","AT1G16640"
"526","AT1G16650"
"527","AT1G16670"
"528","AT1G16680"
"529","AT1G16690"
"530","AT1G16780"
"531","AT1G16790"
"532","AT1G16800"
"533","AT1G16820"
"534","AT1G16825"
"535","AT1G16830"
"536","AT1G16930"
"537","AT1G17040"
"538","AT1G17050"
"539","AT1G17070"
"540","AT1G17090"
"541","AT1G17140"
"542","AT1G17145"
"543","AT1G17147"
"544","AT1G17160"
"545","AT1G17220"
"546","AT1G17270"
"547","AT1G17330"
"548","AT1G17340"
"549","AT1G17360"
"550","AT1G17400"
"551","AT1G17440"
"552","AT1G17450"
"553","AT1G17460"
"554","AT1G17500"
"555","AT1G17550"
"556","AT1G17560"
"557","AT1G17580"
"558","AT1G17590"
"559","AT1G17630"
"560","AT1G17640"
"561","AT1G17650"
"562","AT1G17665"
"563","AT1G17680"
"564","AT1G17744"
"565","AT1G17760"
"566","AT1G17780"
"567","AT1G17790"
"568","AT1G17820"
"569","AT1G17840"
"570","AT1G17850"
"571","AT1G17930"
"572","AT1G17940"
"573","AT1G17980"
"574","AT1G18000"
"575","AT1G18010"
"576","AT1G18030"
"577","AT1G18060"
"578","AT1G18090"
"579","AT1G18100"
"580","AT1G18180"
"581","AT1G18190"
"582","AT1G18193"
"583","AT1G18265"
"584","AT1G18290"
"585","AT1G18330"
"586","AT1G18335"
"587","AT1G18340"
"588","AT1G18360"
"589","AT1G18370"
"590","AT1G18382"
"591","AT1G18390"
"592","AT1G18415"
"593","AT1G18440"
"594","AT1G18460"
"595","AT1G18490"
"596","AT1G18550"
"597","AT1G18560"
"598","AT1G18590"
"599","AT1G18600"
"600","AT1G18610"
"601","AT1G18620"
"602","AT1G18650"
"603","AT1G18660"
"604","AT1G18670"
"605","AT1G18680"
"606","AT1G18690"
"607","AT1G18700"
"608","AT1G18773"
"609","AT1G18860"
"610","AT1G18900"
"611","AT1G18910"
"612","AT1G18970"
"613","AT1G19010"
"614","AT1G19080"
"615","AT1G19100"
"616","AT1G19115"
"617","AT1G19170"
"618","AT1G19210"
"619","AT1G19220"
"620","AT1G19270"
"621","AT1G19290"
"622","AT1G19340"
"623","AT1G19370"
"624","AT1G19480"
"625","AT1G19485"
"626","AT1G19490"
"627","AT1G19540"
"628","AT1G19550"
"629","AT1G19690"
"630","AT1G19700"
"631","AT1G19710"
"632","AT1G19740"
"633","AT1G19780"
"634","AT1G19840"
"635","AT1G19860"
"636","AT1G19900"
"637","AT1G19950"
"638","AT1G19970"
"639","AT1G19980"
"640","AT1G20060"
"641","AT1G20065"
"642","AT1G20070"
"643","AT1G20270"
"644","AT1G20300"
"645","AT1G20380"
"646","AT1G20480"
"647","AT1G20510"
"648","AT1G20550"
"649","AT1G20620"
"650","AT1G20630"
"651","AT1G20640"
"652","AT1G20650"
"653","AT1G20670"
"654","AT1G20691"
"655","AT1G20700"
"656","AT1G20720"
"657","AT1G20760"
"658","AT1G20780"
"659","AT1G20816"
"660","AT1G20830"
"661","AT1G20880"
"662","AT1G20890"
"663","AT1G20910"
"664","AT1G21010"
"665","AT1G21060"
"666","AT1G21070"
"667","AT1G21100"
"668","AT1G21140"
"669","AT1G21150"
"670","AT1G21160"
"671","AT1G21170"
"672","AT1G21200"
"673","AT1G21270"
"674","AT1G21280"
"675","AT1G21340"
"676","AT1G21350"
"677","AT1G21360"
"678","AT1G21370"
"679","AT1G21390"
"680","AT1G21410"
"681","AT1G21440"
"682","AT1G21480"
"683","AT1G21530"
"684","AT1G21580"
"685","AT1G21600"
"686","AT1G21610"
"687","AT1G21640"
"688","AT1G21650"
"689","AT1G21670"
"690","AT1G21790"
"691","AT1G21910"
"692","AT1G22020"
"693","AT1G22040"
"694","AT1G22050"
"695","AT1G22065"
"696","AT1G22180"
"697","AT1G22275"
"698","AT1G22310"
"699","AT1G22400"
"700","AT1G22403"
"701","AT1G22510"
"702","AT1G22540"
"703","AT1G22550"
"704","AT1G22660"
"705","AT1G22700"
"706","AT1G22770"
"707","AT1G22850"
"708","AT1G22860"
"709","AT1G22870"
"710","AT1G22940"
"711","AT1G22950"
"712","AT1G22960"
"713","AT1G22980"
"714","AT1G22985"
"715","AT1G23050"
"716","AT1G23052"
"717","AT1G23060"
"718","AT1G23120"
"719","AT1G23140"
"720","AT1G23170"
"721","AT1G23180"
"722","AT1G23205"
"723","AT1G23220"
"724","AT1G23230"
"725","AT1G23330"
"726","AT1G23340"
"727","AT1G23360"
"728","AT1G23380"
"729","AT1G23390"
"730","AT1G23460"
"731","AT1G23530"
"732","AT1G23560"
"733","AT1G23790"
"734","AT1G23880"
"735","AT1G23890"
"736","AT1G23900"
"737","AT1G23970"
"738","AT1G23980"
"739","AT1G24030"
"740","AT1G24040"
"741","AT1G24090"
"742","AT1G24095"
"743","AT1G24100"
"744","AT1G24130"
"745","AT1G24140"
"746","AT1G24150"
"747","AT1G24240"
"748","AT1G24265"
"749","AT1G24290"
"750","AT1G24300"
"751","AT1G24320"
"752","AT1G24490"
"753","AT1G24560"
"754","AT1G24600"
"755","AT1G24620"
"756","AT1G24706"
"757","AT1G24793"
"758","AT1G25145"
"759","AT1G25250"
"760","AT1G25290"
"761","AT1G25320"
"762","AT1G25360"
"763","AT1G25375"
"764","AT1G25390"
"765","AT1G25400"
"766","AT1G25450"
"767","AT1G25460"
"768","AT1G25470"
"769","AT1G25480"
"770","AT1G25540"
"771","AT1G25570"
"772","AT1G26090"
"773","AT1G26120"
"774","AT1G26150"
"775","AT1G26160"
"776","AT1G26170"
"777","AT1G26190"
"778","AT1G26208"
"779","AT1G26218"
"780","AT1G26250"
"781","AT1G26255"
"782","AT1G26260"
"783","AT1G26330"
"784","AT1G26370"
"785","AT1G26520"
"786","AT1G26620"
"787","AT1G26680"
"788","AT1G26700"
"789","AT1G26730"
"790","AT1G26760"
"791","AT1G26800"
"792","AT1G26810"
"793","AT1G26870"
"794","AT1G26900"
"795","AT1G26970"
"796","AT1G27030"
"797","AT1G27060"
"798","AT1G27070"
"799","AT1G27120"
"800","AT1G27140"
"801","AT1G27200"
"802","AT1G27210"
"803","AT1G27360"
"804","AT1G27370"
"805","AT1G27380"
"806","AT1G27420"
"807","AT1G27430"
"808","AT1G27460"
"809","AT1G27500"
"810","AT1G27510"
"811","AT1G27540"
"812","AT1G27570"
"813","AT1G27595"
"814","AT1G27620"
"815","AT1G27630"
"816","AT1G27660"
"817","AT1G27680"
"818","AT1G27690"
"819","AT1G27695"
"820","AT1G27700"
"821","AT1G27740"
"822","AT1G27750"
"823","AT1G27752"
"824","AT1G27840"
"825","AT1G27850"
"826","AT1G27880"
"827","AT1G27900"
"828","AT1G27910"
"829","AT1G27920"
"830","AT1G27921"
"831","AT1G27960"
"832","AT1G27980"
"833","AT1G28050"
"834","AT1G28070"
"835","AT1G28080"
"836","AT1G28090"
"837","AT1G28100"
"838","AT1G28150"
"839","AT1G28210"
"840","AT1G28240"
"841","AT1G28260"
"842","AT1G28320"
"843","AT1G28380"
"844","AT1G28390"
"845","AT1G28410"
"846","AT1G28440"
"847","AT1G28470"
"848","AT1G28530"
"849","AT1G28550"
"850","AT1G28560"
"851","AT1G28685"
"852","AT1G28710"
"853","AT1G28715"
"854","AT1G28760"
"855","AT1G28815"
"856","AT1G29020"
"857","AT1G29060"
"858","AT1G29160"
"859","AT1G29170"
"860","AT1G29195"
"861","AT1G29220"
"862","AT1G29240"
"863","AT1G29270"
"864","AT1G29290"
"865","AT1G29300"
"866","AT1G29340"
"867","AT1G29357"
"868","AT1G29380"
"869","AT1G29390"
"870","AT1G29465"
"871","AT1G29530"
"872","AT1G29550"
"873","AT1G29630"
"874","AT1G29660"
"875","AT1G29690"
"876","AT1G29700"
"877","AT1G29710"
"878","AT1G29730"
"879","AT1G29740"
"880","AT1G29760"
"881","AT1G29800"
"882","AT1G29840"
"883","AT1G29930"
"884","AT1G29960"
"885","AT1G30090"
"886","AT1G30200"
"887","AT1G30260"
"888","AT1G30280"
"889","AT1G30320"
"890","AT1G30380"
"891","AT1G30410"
"892","AT1G30420"
"893","AT1G30450"
"894","AT1G30460"
"895","AT1G30475"
"896","AT1G30480"
"897","AT1G30490"
"898","AT1G30520"
"899","AT1G30540"
"900","AT1G30545"
"901","AT1G30570"
"902","AT1G30600"
"903","AT1G30610"
"904","AT1G30620"
"905","AT1G30640"
"906","AT1G30650"
"907","AT1G30680"
"908","AT1G30700"
"909","AT1G30720"
"910","AT1G30730"
"911","AT1G30755"
"912","AT1G30757"
"913","AT1G30810"
"914","AT1G30825"
"915","AT1G30840"
"916","AT1G30845"
"917","AT1G30870"
"918","AT1G30990"
"919","AT1G31010"
"920","AT1G31070"
"921","AT1G31120"
"922","AT1G31150"
"923","AT1G31175"
"924","AT1G31190"
"925","AT1G31220"
"926","AT1G31230"
"927","AT1G31320"
"928","AT1G31330"
"929","AT1G31335"
"930","AT1G31350"
"931","AT1G31360"
"932","AT1G31410"
"933","AT1G31440"
"934","AT1G31460"
"935","AT1G31470"
"936","AT1G31480"
"937","AT1G31500"
"938","AT1G31540"
"939","AT1G31600"
"940","AT1G31650"
"941","AT1G31710"
"942","AT1G31810"
"943","AT1G31814"
"944","AT1G31835"
"945","AT1G31870"
"946","AT1G31885"
"947","AT1G31930"
"948","AT1G32070"
"949","AT1G32150"
"950","AT1G32160"
"951","AT1G32200"
"952","AT1G32220"
"953","AT1G32330"
"954","AT1G32340"
"955","AT1G32360"
"956","AT1G32500"
"957","AT1G32530"
"958","AT1G32550"
"959","AT1G32583"
"960","AT1G32610"
"961","AT1G32730"
"962","AT1G32740"
"963","AT1G32760"
"964","AT1G32810"
"965","AT1G32860"
"966","AT1G33060"
"967","AT1G33080"
"968","AT1G33170"
"969","AT1G33270"
"970","AT1G33280"
"971","AT1G33290"
"972","AT1G33330"
"973","AT1G33350"
"974","AT1G33360"
"975","AT1G33390"
"976","AT1G33400"
"977","AT1G33415"
"978","AT1G33420"
"979","AT1G33480"
"980","AT1G33490"
"981","AT1G33540"
"982","AT1G33610"
"983","AT1G33612"
"984","AT1G33770"
"985","AT1G33780"
"986","AT1G33970"
"987","AT1G34000"
"988","AT1G34065"
"989","AT1G34120"
"990","AT1G34150"
"991","AT1G34180"
"992","AT1G34200"
"993","AT1G34210"
"994","AT1G34220"
"995","AT1G34260"
"996","AT1G34270"
"997","AT1G34300"
"998","AT1G34340"
"999","AT1G34355"
"1000","AT1G34360"
"1001","AT1G34380"
"1002","AT1G34470"
"1003","AT1G34570"
"1004","AT1G34750"
"1005","AT1G34760"
"1006","AT1G34780"
"1007","AT1G35210"
"1008","AT1G35260"
"1009","AT1G35340"
"1010","AT1G35430"
"1011","AT1G35460"
"1012","AT1G35470"
"1013","AT1G35510"
"1014","AT1G35530"
"1015","AT1G35610"
"1016","AT1G35660"
"1017","AT1G35910"
"1018","AT1G36070"
"1019","AT1G36320"
"1020","AT1G36390"
"1021","AT1G36640"
"1022","AT1G36940"
"1023","AT1G36990"
"1024","AT1G38065"
"1025","AT1G38131"
"1026","AT1G42470"
"1027","AT1G42540"
"1028","AT1G43020"
"1029","AT1G43160"
"1030","AT1G43245"
"1031","AT1G43560"
"1032","AT1G43620"
"1033","AT1G43765"
"1034","AT1G44000"
"1035","AT1G44050"
"1036","AT1G44100"
"1037","AT1G44120"
"1038","AT1G44125"
"1039","AT1G44160"
"1040","AT1G44350"
"1041","AT1G44446"
"1042","AT1G44750"
"1043","AT1G44780"
"1044","AT1G44790"
"1045","AT1G44830"
"1046","AT1G44920"
"1047","AT1G44960"
"1048","AT1G44970"
"1049","AT1G45110"
"1050","AT1G45150"
"1051","AT1G45160"
"1052","AT1G45180"
"1053","AT1G45207"
"1054","AT1G45230"
"1055","AT1G45233"
"1056","AT1G47056"
"1057","AT1G47240"
"1058","AT1G47270"
"1059","AT1G47271"
"1060","AT1G47330"
"1061","AT1G47340"
"1062","AT1G47580"
"1063","AT1G47603"
"1064","AT1G47620"
"1065","AT1G47720"
"1066","AT1G47750"
"1067","AT1G47870"
"1068","AT1G48040"
"1069","AT1G48050"
"1070","AT1G48090"
"1071","AT1G48120"
"1072","AT1G48175"
"1073","AT1G48270"
"1074","AT1G48280"
"1075","AT1G48310"
"1076","AT1G48315"
"1077","AT1G48320"
"1078","AT1G48330"
"1079","AT1G48355"
"1080","AT1G48360"
"1081","AT1G48370"
"1082","AT1G48380"
"1083","AT1G48430"
"1084","AT1G48460"
"1085","AT1G48480"
"1086","AT1G48490"
"1087","AT1G48520"
"1088","AT1G48550"
"1089","AT1G48560"
"1090","AT1G48580"
"1091","AT1G48605"
"1092","AT1G48640"
"1093","AT1G48740"
"1094","AT1G48745"
"1095","AT1G48770"
"1096","AT1G48840"
"1097","AT1G48880"
"1098","AT1G48930"
"1099","AT1G48960"
"1100","AT1G48970"
"1101","AT1G49005"
"1102","AT1G49110"
"1103","AT1G49160"
"1104","AT1G49170"
"1105","AT1G49180"
"1106","AT1G49230"
"1107","AT1G49245"
"1108","AT1G49320"
"1109","AT1G49340"
"1110","AT1G49350"
"1111","AT1G49360"
"1112","AT1G49390"
"1113","AT1G49475"
"1114","AT1G49510"
"1115","AT1G49520"
"1116","AT1G49540"
"1117","AT1G49670"
"1118","AT1G49710"
"1119","AT1G49720"
"1120","AT1G49730"
"1121","AT1G49780"
"1122","AT1G49832"
"1123","AT1G49840"
"1124","AT1G49870"
"1125","AT1G49880"
"1126","AT1G49910"
"1127","AT1G49980"
"1128","AT1G50000"
"1129","AT1G50020"
"1130","AT1G50030"
"1131","AT1G50055"
"1132","AT1G50090"
"1133","AT1G50120"
"1134","AT1G50170"
"1135","AT1G50240"
"1136","AT1G50250"
"1137","AT1G50260"
"1138","AT1G50300"
"1139","AT1G50360"
"1140","AT1G50440"
"1141","AT1G50450"
"1142","AT1G50460"
"1143","AT1G50510"
"1144","AT1G50580"
"1145","AT1G50630"
"1146","AT1G50659"
"1147","AT1G50700"
"1148","AT1G50730"
"1149","AT1G50745"
"1150","AT1G50840"
"1151","AT1G50890"
"1152","AT1G50900"
"1153","AT1G50910"
"1154","AT1G50930"
"1155","AT1G50940"
"1156","AT1G51035"
"1157","AT1G51130"
"1158","AT1G51140"
"1159","AT1G51170"
"1160","AT1G51190"
"1161","AT1G51310"
"1162","AT1G51340"
"1163","AT1G51350"
"1164","AT1G51360"
"1165","AT1G51380"
"1166","AT1G51400"
"1167","AT1G51430"
"1168","AT1G51450"
"1169","AT1G51540"
"1170","AT1G51550"
"1171","AT1G51560"
"1172","AT1G51580"
"1173","AT1G51610"
"1174","AT1G51640"
"1175","AT1G51645"
"1176","AT1G51660"
"1177","AT1G51720"
"1178","AT1G51740"
"1179","AT1G51745"
"1180","AT1G51790"
"1181","AT1G51800"
"1182","AT1G51830"
"1183","AT1G51860"
"1184","AT1G51940"
"1185","AT1G51965"
"1186","AT1G52080"
"1187","AT1G52140"
"1188","AT1G52155"
"1189","AT1G52160"
"1190","AT1G52190"
"1191","AT1G52260"
"1192","AT1G52310"
"1193","AT1G52320"
"1194","AT1G52330"
"1195","AT1G52520"
"1196","AT1G52550"
"1197","AT1G52565"
"1198","AT1G52590"
"1199","AT1G52630"
"1200","AT1G52700"
"1201","AT1G52780"
"1202","AT1G53025"
"1203","AT1G53035"
"1204","AT1G53050"
"1205","AT1G53070"
"1206","AT1G53110"
"1207","AT1G53120"
"1208","AT1G53140"
"1209","AT1G53163"
"1210","AT1G53165"
"1211","AT1G53170"
"1212","AT1G53200"
"1213","AT1G53345"
"1214","AT1G53390"
"1215","AT1G53440"
"1216","AT1G53450"
"1217","AT1G53460"
"1218","AT1G53470"
"1219","AT1G53490"
"1220","AT1G53510"
"1221","AT1G53520"
"1222","AT1G53542"
"1223","AT1G53570"
"1224","AT1G53650"
"1225","AT1G53660"
"1226","AT1G53670"
"1227","AT1G53770"
"1228","AT1G53800"
"1229","AT1G53860"
"1230","AT1G53880"
"1231","AT1G53940"
"1232","AT1G53990"
"1233","AT1G54110"
"1234","AT1G54115"
"1235","AT1G54120"
"1236","AT1G54140"
"1237","AT1G54150"
"1238","AT1G54180"
"1239","AT1G54200"
"1240","AT1G54210"
"1241","AT1G54217"
"1242","AT1G54220"
"1243","AT1G54290"
"1244","AT1G54310"
"1245","AT1G54330"
"1246","AT1G54340"
