"","col_FLT_c1.which.mclass....8...1."
"255","AT1G21070"
"256","AT1G21160"
"257","AT1G21480"
"258","AT1G21580"
"259","AT1G21610"
"260","AT1G21760"
"261","AT1G21830"
"262","AT1G22060"
"263","AT1G22065"
"264","AT1G22170"
"265","AT1G22230"
"266","AT1G22470"
"267","AT1G22500"
"268","AT1G22510"
"269","AT1G22710"
"270","AT1G22730"
"271","AT1G22740"
"272","AT1G22800"
"273","AT1G22850"
"274","AT1G22882"
"275","AT1G22885"
"276","AT1G22930"
"277","AT1G22940"
"278","AT1G23000"
"279","AT1G23040"
"280","AT1G23050"
"281","AT1G23052"
"282","AT1G23160"
"283","AT1G23205"
"284","AT1G23350"
"285","AT1G23390"
"286","AT1G23710"
"287","AT1G23800"
"288","AT1G23850"
"289","AT1G23890"
"290","AT1G23950"
"291","AT1G24100"
"292","AT1G24190"
"293","AT1G24280"
"294","AT1G24310"
"295","AT1G24320"
"296","AT1G24340"
"297","AT1G24440"
"298","AT1G24625"
"299","AT1G24800"
"300","AT1G25055"
"301","AT1G25150"
"302","AT1G25320"
"303","AT1G25520"
"304","AT1G25560"
"305","AT1G25580"
"306","AT1G26100"
"307","AT1G26120"
"308","AT1G26170"
"309","AT1G26180"
"310","AT1G26370"
"311","AT1G26440"
"312","AT1G26650"
"313","AT1G26660"
"314","AT1G26800"
"315","AT1G26820"
"316","AT1G26840"
"317","AT1G26910"
"318","AT1G27030"
"319","AT1G27050"
"320","AT1G27100"
"321","AT1G27140"
"322","AT1G27210"
"323","AT1G27320"
"324","AT1G27385"
"325","AT1G27440"
"326","AT1G27595"
"327","AT1G27670"
"328","AT1G27695"
"329","AT1G27700"
"330","AT1G27750"
"331","AT1G27752"
"332","AT1G27840"
"333","AT1G27850"
"334","AT1G27900"
"335","AT1G27921"
"336","AT1G28070"
"337","AT1G28140"
"338","AT1G28150"
"339","AT1G28190"
"340","AT1G28240"
"341","AT1G28260"
"342","AT1G28327"
"343","AT1G28410"
"344","AT1G28440"
"345","AT1G28520"
"346","AT1G28540"
"347","AT1G28660"
"348","AT1G29030"
"349","AT1G29060"
"350","AT1G29120"
"351","AT1G29179"
"352","AT1G29220"
"353","AT1G29340"
"354","AT1G29390"
"355","AT1G29535"
"356","AT1G29640"
"357","AT1G29760"
"358","AT1G29810"
"359","AT1G29970"
"360","AT1G30070"
"361","AT1G30200"
"362","AT1G30220"
"363","AT1G30260"
"364","AT1G30320"
"365","AT1G30330"
"366","AT1G30450"
"367","AT1G30460"
"368","AT1G30470"
"369","AT1G30480"
"370","AT1G30620"
"371","AT1G30650"
"372","AT1G30730"
"373","AT1G30825"
"374","AT1G30840"
"375","AT1G30870"
"376","AT1G30900"
"377","AT1G31070"
"378","AT1G31220"
"379","AT1G31230"
"380","AT1G31290"
"381","AT1G31310"
"382","AT1G31500"
"383","AT1G31930"
"384","AT1G31935"
"385","AT1G31940"
"386","AT1G32160"
"387","AT1G32240"
"388","AT1G32310"
"389","AT1G32360"
"390","AT1G32410"
"391","AT1G32500"
"392","AT1G32810"
"393","AT1G32860"
"394","AT1G32930"
"395","AT1G32990"
"396","AT1G33055"
"397","AT1G33060"
"398","AT1G33270"
"399","AT1G33320"
"400","AT1G33330"
"401","AT1G33410"
"402","AT1G33415"
"403","AT1G33490"
"404","AT1G33590"
"405","AT1G33700"
"406","AT1G33780"
"407","AT1G34065"
"408","AT1G34150"
"409","AT1G34200"
"410","AT1G34360"
"411","AT1G34520"
"412","AT1G34550"
"413","AT1G34770"
"414","AT1G34780"
"415","AT1G35190"
"416","AT1G35430"
"417","AT1G35470"
"418","AT1G36160"
"419","AT1G36380"
"420","AT1G36390"
"421","AT1G42430"
"422","AT1G43560"
"423","AT1G44000"
"424","AT1G44050"
"425","AT1G44110"
"426","AT1G44750"
"427","AT1G44820"
"428","AT1G44960"
"429","AT1G45015"
"430","AT1G45170"
"431","AT1G45207"
"432","AT1G45332"
"433","AT1G46554"
"434","AT1G46768"
"435","AT1G47230"
"436","AT1G47270"
"437","AT1G47310"
"438","AT1G47410"
"439","AT1G47530"
"440","AT1G47820"
"441","AT1G47900"
"442","AT1G47960"
"443","AT1G47990"
"444","AT1G48090"
"445","AT1G48175"
"446","AT1G48210"
"447","AT1G48270"
"448","AT1G48315"
"449","AT1G48320"
"450","AT1G48430"
"451","AT1G48450"
"452","AT1G48510"
"453","AT1G48550"
"454","AT1G48570"
"455","AT1G48605"
"456","AT1G48970"
"457","AT1G49032"
"458","AT1G49040"
"459","AT1G49170"
"460","AT1G49205"
"461","AT1G49310"
"462","AT1G49340"
"463","AT1G49350"
"464","AT1G49360"
"465","AT1G49500"
"466","AT1G49540"
"467","AT1G49580"
"468","AT1G49780"
"469","AT1G49860"
"470","AT1G50030"
"471","AT1G50090"
"472","AT1G50140"
"473","AT1G50300"
"474","AT1G50320"
"475","AT1G50410"
"476","AT1G50440"
"477","AT1G50520"
"478","AT1G50560"
"479","AT1G50575"
"480","AT1G50580"
"481","AT1G50620"
"482","AT1G50730"
"483","AT1G50745"
"484","AT1G51130"
"485","AT1G51170"
"486","AT1G51190"
"487","AT1G51390"
"488","AT1G51540"
"489","AT1G51600"
"490","AT1G51660"
"491","AT1G51745"
"492","AT1G51940"
"493","AT1G52245"
"494","AT1G52260"
"495","AT1G52310"
"496","AT1G52342"
"497","AT1G52347"
"498","AT1G52500"
"499","AT1G52540"
"500","AT1G52700"
"501","AT1G52780"
"502","AT1G53030"
"503","AT1G53070"
"504","AT1G53165"
"505","AT1G53170"
"506","AT1G53190"
"507","AT1G53470"
"508","AT1G53490"
"509","AT1G53510"
"510","AT1G53530"
"511","AT1G53560"
"512","AT1G53570"
"513","AT1G53590"
"514","AT1G53680"
"515","AT1G53720"
"516","AT1G53730"
"517","AT1G53770"
"518","AT1G53900"
"519","AT1G53920"
"520","AT1G54120"
"521","AT1G54130"
"522","AT1G54140"
"523","AT1G54150"
"524","AT1G54310"
"525","AT1G54340"
"526","AT1G54380"
"527","AT1G54385"
"528","AT1G54440"
"529","AT1G54510"
"530","AT1G54710"
"531","AT1G55000"
"532","AT1G55090"
"533","AT1G55120"
"534","AT1G55130"
"535","AT1G55240"
"536","AT1G55270"
"537","AT1G55350"
"538","AT1G55430"
"539","AT1G55480"
"540","AT1G55620"
"541","AT1G55810"
"542","AT1G55820"
"543","AT1G55960"
"544","AT1G56010"
"545","AT1G56020"
"546","AT1G56145"
"547","AT1G56180"
"548","AT1G56210"
"549","AT1G56230"
"550","AT1G56320"
"551","AT1G56423"
"552","AT1G56430"
"553","AT1G56460"
"554","AT1G56570"
"555","AT1G56580"
"556","AT1G56660"
"557","AT1G56720"
"558","AT1G57820"
"559","AT1G58025"
"560","AT1G58060"
"561","AT1G58280"
"562","AT1G58350"
"563","AT1G58470"
"564","AT1G59520"
"565","AT1G59780"
"566","AT1G59860"
"567","AT1G59890"
"568","AT1G60140"
"569","AT1G60440"
"570","AT1G60490"
"571","AT1G60630"
"572","AT1G60650"
"573","AT1G60680"
"574","AT1G60740"
"575","AT1G60750"
"576","AT1G60800"
"577","AT1G60830"
"578","AT1G60995"
"579","AT1G61340"
"580","AT1G61410"
"581","AT1G61580"
"582","AT1G61590"
"583","AT1G61690"
"584","AT1G62045"
"585","AT1G62305"
"586","AT1G62422"
"587","AT1G62510"
"588","AT1G62570"
"589","AT1G62600"
"590","AT1G62730"
"591","AT1G62740"
"592","AT1G62770"
"593","AT1G62800"
"594","AT1G62850"
"595","AT1G62880"
"596","AT1G62970"
"597","AT1G62980"
"598","AT1G63010"
"599","AT1G63090"
"600","AT1G63100"
"601","AT1G63140"
"602","AT1G63170"
"603","AT1G63260"
"604","AT1G63270"
"605","AT1G63310"
"606","AT1G63430"
"607","AT1G63440"
"608","AT1G63600"
"609","AT1G63720"
"610","AT1G63810"
"611","AT1G63970"
"612","AT1G63990"
"613","AT1G64110"
"614","AT1G64140"
"615","AT1G64195"
"616","AT1G64330"
"617","AT1G64390"
"618","AT1G64450"
"619","AT1G64460"
"620","AT1G64530"
"621","AT1G64670"
"622","AT1G64740"
"623","AT1G64840"
"624","AT1G64900"
"625","AT1G64920"
"626","AT1G65000"
"627","AT1G65020"
"628","AT1G65032"
"629","AT1G65230"
"630","AT1G65320"
"631","AT1G65410"
"632","AT1G65470"
"633","AT1G65500"
"634","AT1G65510"
"635","AT1G65520"
"636","AT1G65540"
"637","AT1G65590"
"638","AT1G65730"
"639","AT1G66030"
"640","AT1G66180"
"641","AT1G66340"
"642","AT1G66470"
"643","AT1G66500"
"644","AT1G66540"
"645","AT1G66620"
"646","AT1G66740"
"647","AT1G67030"
"648","AT1G67080"
"649","AT1G67105"
"650","AT1G67120"
"651","AT1G67148"
"652","AT1G67170"
"653","AT1G67300"
"654","AT1G67320"
"655","AT1G67340"
"656","AT1G67360"
"657","AT1G67550"
"658","AT1G67580"
"659","AT1G67630"
"660","AT1G67750"
"661","AT1G67810"
"662","AT1G67850"
"663","AT1G67880"
"664","AT1G67940"
"665","AT1G68020"
"666","AT1G68230"
"667","AT1G68660"
"668","AT1G68840"
"669","AT1G68920"
"670","AT1G69010"
"671","AT1G69252"
"672","AT1G69270"
"673","AT1G69390"
"674","AT1G69450"
"675","AT1G69490"
"676","AT1G69520"
"677","AT1G69587"
"678","AT1G69810"
"679","AT1G69930"
"680","AT1G70060"
"681","AT1G70150"
"682","AT1G70210"
"683","AT1G70420"
"684","AT1G70480"
"685","AT1G70550"
"686","AT1G70560"
"687","AT1G70590"
"688","AT1G70850"
"689","AT1G70900"
"690","AT1G70950"
"691","AT1G71040"
"692","AT1G71090"
"693","AT1G71100"
"694","AT1G71170"
"695","AT1G71180"
"696","AT1G71200"
"697","AT1G71210"
"698","AT1G71230"
"699","AT1G71430"
"700","AT1G71440"
"701","AT1G71696"
"702","AT1G71697"
"703","AT1G71865"
"704","AT1G72010"
"705","AT1G72060"
"706","AT1G72070"
"707","AT1G72140"
"708","AT1G72200"
"709","AT1G72210"
"710","AT1G72330"
"711","AT1G72416"
"712","AT1G72470"
"713","AT1G72590"
"714","AT1G72650"
"715","AT1G72700"
"716","AT1G72740"
"717","AT1G72900"
"718","AT1G72930"
"719","AT1G72940"
"720","AT1G72960"
"721","AT1G73060"
"722","AT1G73080"
"723","AT1G73100"
"724","AT1G73165"
"725","AT1G73240"
"726","AT1G73330"
"727","AT1G73340"
"728","AT1G73380"
"729","AT1G73460"
"730","AT1G73500"
"731","AT1G73655"
"732","AT1G73670"
"733","AT1G73780"
"734","AT1G73790"
"735","AT1G73805"
"736","AT1G73875"
"737","AT1G73920"
"738","AT1G73980"
"739","AT1G74280"
"740","AT1G74320"
"741","AT1G74350"
"742","AT1G74458"
"743","AT1G74520"
"744","AT1G74530"
"745","AT1G74720"
"746","AT1G74740"
"747","AT1G74880"
"748","AT1G74930"
"749","AT1G74940"
"750","AT1G74950"
"751","AT1G74970"
"752","AT1G75020"
"753","AT1G75200"
"754","AT1G75210"
"755","AT1G75230"
"756","AT1G75310"
"757","AT1G75335"
"758","AT1G75390"
"759","AT1G75420"
"760","AT1G75440"
"761","AT1G75580"
"762","AT1G75700"
"763","AT1G75717"
"764","AT1G75860"
"765","AT1G76040"
"766","AT1G76050"
"767","AT1G76060"
"768","AT1G76080"
"769","AT1G76100"
"770","AT1G76310"
"771","AT1G76350"
"772","AT1G76380"
"773","AT1G76440"
"774","AT1G76510"
"775","AT1G76560"
"776","AT1G76590"
"777","AT1G76620"
"778","AT1G76700"
"779","AT1G76710"
"780","AT1G76760"
"781","AT1G76850"
"782","AT1G76890"
"783","AT1G76950"
"784","AT1G76970"
"785","AT1G76980"
"786","AT1G77010"
"787","AT1G77020"
"788","AT1G77030"
"789","AT1G77140"
"790","AT1G77220"
"791","AT1G77250"
"792","AT1G77260"
"793","AT1G77380"
"794","AT1G77630"
"795","AT1G77660"
"796","AT1G77680"
"797","AT1G77800"
"798","AT1G78110"
"799","AT1G78290"
"800","AT1G78420"
"801","AT1G78520"
"802","AT1G78530"
"803","AT1G78590"
"804","AT1G78600"
"805","AT1G78610"
"806","AT1G78680"
"807","AT1G78770"
"808","AT1G78800"
"809","AT1G78830"
"810","AT1G78895"
"811","AT1G79030"
"812","AT1G79050"
"813","AT1G79090"
"814","AT1G79103"
"815","AT1G79200"
"816","AT1G79250"
"817","AT1G79270"
"818","AT1G79410"
"819","AT1G79580"
"820","AT1G79740"
"821","AT1G79790"
"822","AT1G79810"
"823","AT1G79850"
"824","AT1G79880"
"825","AT1G80010"
"826","AT1G80190"
"827","AT1G80245"
"828","AT1G80300"
"829","AT1G80310"
"830","AT1G80325"
"831","AT1G80380"
"832","AT1G80400"
"833","AT1G80420"
"834","AT1G80440"
"835","AT1G80480"
"836","AT1G80520"
"837","AT1G80550"
"838","AT1G80610"
"839","AT1G80770"
"840","AT1G80840"
"841","AT1G80870"
"842","AT1G80890"
"843","AT2G01010"
"844","AT2G01021"
"845","AT2G01110"
"846","AT2G01120"
"847","AT2G01150"
"848","AT2G01180"
"849","AT2G01210"
"850","AT2G01260"
"851","AT2G01410"
"852","AT2G01422"
"853","AT2G01440"
"854","AT2G01480"
"855","AT2G01540"
"856","AT2G01640"
"857","AT2G01650"
"858","AT2G01670"
"859","AT2G01680"
"860","AT2G01735"
"861","AT2G01930"
"862","AT2G01950"
"863","AT2G02220"
"864","AT2G02370"
"865","AT2G02480"
"866","AT2G02610"
"867","AT2G02680"
"868","AT2G02730"
"869","AT2G02740"
"870","AT2G02810"
"871","AT2G02850"
"872","AT2G02860"
"873","AT2G02930"
"874","AT2G02970"
"875","AT2G03390"
"876","AT2G03430"
"877","AT2G03780"
"878","AT2G03800"
"879","AT2G04100"
"880","AT2G04340"
"881","AT2G04380"
"882","AT2G04400"
"883","AT2G04650"
"884","AT2G04845"
"885","AT2G04850"
"886","AT2G04865"
"887","AT2G04890"
"888","AT2G05170"
"889","AT2G05210"
"890","AT2G05230"
"891","AT2G05250"
"892","AT2G05260"
"893","AT2G05330"
"894","AT2G05380"
"895","AT2G05440"
"896","AT2G05520"
"897","AT2G05590"
"898","AT2G05630"
"899","AT2G05755"
"900","AT2G05810"
"901","AT2G05812"
"902","AT2G05940"
"903","AT2G06025"
"904","AT2G06510"
"905","AT2G07170"
"906","AT2G07180"
"907","AT2G07475"
"908","AT2G07734"
"909","AT2G07774"
"910","AT2G08485"
"911","AT2G08680"
"912","AT2G08735"
"913","AT2G09225"
"914","AT2G10950"
"915","AT2G11520"
"916","AT2G13100"
"917","AT2G13370"
"918","AT2G13550"
"919","AT2G13650"
"920","AT2G14460"
"921","AT2G14530"
"922","AT2G14825"
"923","AT2G14880"
"924","AT2G15230"
"925","AT2G15270"
"926","AT2G15280"
"927","AT2G15290"
"928","AT2G15320"
"929","AT2G15530"
"930","AT2G15690"
"931","AT2G15695"
"932","AT2G15760"
"933","AT2G15880"
"934","AT2G16440"
"935","AT2G16570"
"936","AT2G16660"
"937","AT2G16700"
"938","AT2G16710"
"939","AT2G16720"
"940","AT2G16790"
"941","AT2G16900"
"942","AT2G17230"
"943","AT2G17350"
"944","AT2G17500"
"945","AT2G17520"
"946","AT2G17570"
"947","AT2G17590"
"948","AT2G17600"
"949","AT2G17620"
"950","AT2G17640"
"951","AT2G17705"
"952","AT2G17840"
"953","AT2G17870"
"954","AT2G17930"
"955","AT2G18050"
"956","AT2G18196"
"957","AT2G18240"
"958","AT2G18250"
"959","AT2G18290"
"960","AT2G18330"
"961","AT2G18370"
"962","AT2G18380"
"963","AT2G18410"
"964","AT2G18670"
"965","AT2G18690"
"966","AT2G18700"
"967","AT2G18735"
"968","AT2G18770"
"969","AT2G18860"
"970","AT2G18876"
"971","AT2G19180"
"972","AT2G19385"
"973","AT2G19590"
"974","AT2G19720"
"975","AT2G20000"
"976","AT2G20050"
"977","AT2G20130"
"978","AT2G20250"
"979","AT2G20270"
"980","AT2G20300"
"981","AT2G20320"
"982","AT2G20410"
"983","AT2G20470"
"984","AT2G20510"
"985","AT2G20562"
"986","AT2G20670"
"987","AT2G20725"
"988","AT2G20740"
"989","AT2G20825"
"990","AT2G20900"
"991","AT2G20960"
"992","AT2G21070"
"993","AT2G21130"
"994","AT2G21180"
"995","AT2G21230"
"996","AT2G21480"
"997","AT2G21500"
"998","AT2G21510"
"999","AT2G21560"
"1000","AT2G21850"
"1001","AT2G21950"
"1002","AT2G21970"
"1003","AT2G22000"
"1004","AT2G22090"
"1005","AT2G22270"
"1006","AT2G22370"
"1007","AT2G22420"
"1008","AT2G22500"
"1009","AT2G22510"
"1010","AT2G22570"
"1011","AT2G22600"
"1012","AT2G22640"
"1013","AT2G22870"
"1014","AT2G23040"
"1015","AT2G23080"
"1016","AT2G23150"
"1017","AT2G23370"
"1018","AT2G23460"
"1019","AT2G23600"
"1020","AT2G23950"
"1021","AT2G24040"
"1022","AT2G24050"
"1023","AT2G24090"
"1024","AT2G24180"
"1025","AT2G24230"
"1026","AT2G24240"
"1027","AT2G24400"
"1028","AT2G24600"
"1029","AT2G24610"
"1030","AT2G24830"
"1031","AT2G24945"
"1032","AT2G25190"
"1033","AT2G25270"
"1034","AT2G25355"
"1035","AT2G25510"
"1036","AT2G25620"
"1037","AT2G25640"
"1038","AT2G25650"
"1039","AT2G25680"
"1040","AT2G25710"
"1041","AT2G25720"
"1042","AT2G25740"
"1043","AT2G25760"
"1044","AT2G25800"
"1045","AT2G25840"
"1046","AT2G25880"
"1047","AT2G25920"
"1048","AT2G25930"
"1049","AT2G25950"
"1050","AT2G26070"
"1051","AT2G26100"
"1052","AT2G26200"
"1053","AT2G26360"
"1054","AT2G26460"
"1055","AT2G26470"
"1056","AT2G26480"
"1057","AT2G26530"
"1058","AT2G26550"
"1059","AT2G26640"
"1060","AT2G26650"
"1061","AT2G26660"
"1062","AT2G26710"
"1063","AT2G26770"
"1064","AT2G26800"
"1065","AT2G26810"
"1066","AT2G26830"
"1067","AT2G26860"
"1068","AT2G26920"
"1069","AT2G26970"
"1070","AT2G27010"
"1071","AT2G27080"
"1072","AT2G27140"
"1073","AT2G27210"
"1074","AT2G27260"
"1075","AT2G27285"
"1076","AT2G27310"
"1077","AT2G27460"
"1078","AT2G27470"
"1079","AT2G27500"
"1080","AT2G27740"
"1081","AT2G27810"
"1082","AT2G27820"
"1083","AT2G27830"
"1084","AT2G27950"
"1085","AT2G28110"
"1086","AT2G28130"
"1087","AT2G28150"
"1088","AT2G28160"
"1089","AT2G28200"
"1090","AT2G28250"
"1091","AT2G28350"
"1092","AT2G28400"
"1093","AT2G28410"
"1094","AT2G28500"
"1095","AT2G28550"
"1096","AT2G28570"
"1097","AT2G28620"
"1098","AT2G28720"
"1099","AT2G28930"
"1100","AT2G29120"
"1101","AT2G29140"
"1102","AT2G29190"
"1103","AT2G29340"
"1104","AT2G29440"
"1105","AT2G29480"
"1106","AT2G29580"
"1107","AT2G29730"
"1108","AT2G30020"
"1109","AT2G30270"
"1110","AT2G30330"
"1111","AT2G30395"
"1112","AT2G30400"
"1113","AT2G30460"
"1114","AT2G30470"
"1115","AT2G30550"
"1116","AT2G30766"
"1117","AT2G30780"
"1118","AT2G30910"
"1119","AT2G30920"
"1120","AT2G30990"
"1121","AT2G31020"
"1122","AT2G31270"
"1123","AT2G31280"
"1124","AT2G31305"
"1125","AT2G31310"
"1126","AT2G31570"
"1127","AT2G31585"
"1128","AT2G31680"
"1129","AT2G31725"
"1130","AT2G31800"
"1131","AT2G31820"
"1132","AT2G31880"
"1133","AT2G31900"
"1134","AT2G31955"
"1135","AT2G32040"
"1136","AT2G32190"
"1137","AT2G32250"
"1138","AT2G32270"
"1139","AT2G32275"
"1140","AT2G32320"
"1141","AT2G32440"
"1142","AT2G32650"
"1143","AT2G32710"
"1144","AT2G32740"
"1145","AT2G32810"
"1146","AT2G32950"
"1147","AT2G32970"
"1148","AT2G33000"
"1149","AT2G33255"
"1150","AT2G33400"
"1151","AT2G33450"
"1152","AT2G33460"
"1153","AT2G33585"
"1154","AT2G33610"
"1155","AT2G33700"
"1156","AT2G33710"
"1157","AT2G34150"
"1158","AT2G34310"
"1159","AT2G34317"
"1160","AT2G34340"
"1161","AT2G34357"
"1162","AT2G34460"
"1163","AT2G34570"
"1164","AT2G34640"
"1165","AT2G34780"
"1166","AT2G34840"
"1167","AT2G35020"
"1168","AT2G35100"
"1169","AT2G35110"
"1170","AT2G35230"
"1171","AT2G35270"
"1172","AT2G35330"
"1173","AT2G35380"
"1174","AT2G35530"
"1175","AT2G35620"
"1176","AT2G35650"
"1177","AT2G35730"
"1178","AT2G35840"
"1179","AT2G35859"
"1180","AT2G35860"
"1181","AT2G35910"
"1182","AT2G35930"
"1183","AT2G36200"
"1184","AT2G36220"
"1185","AT2G36230"
"1186","AT2G36290"
"1187","AT2G36305"
"1188","AT2G36307"
"1189","AT2G36360"
"1190","AT2G36390"
"1191","AT2G36460"
"1192","AT2G36480"
"1193","AT2G36680"
"1194","AT2G36710"
"1195","AT2G36720"
"1196","AT2G36835"
"1197","AT2G36895"
"1198","AT2G37060"
"1199","AT2G37200"
"1200","AT2G37380"
"1201","AT2G37555"
"1202","AT2G37585"
"1203","AT2G37680"
"1204","AT2G37840"
"1205","AT2G38020"
"1206","AT2G38050"
"1207","AT2G38170"
"1208","AT2G38180"
"1209","AT2G38440"
"1210","AT2G38470"
"1211","AT2G38530"
"1212","AT2G38610"
"1213","AT2G38630"
"1214","AT2G38640"
"1215","AT2G38660"
"1216","AT2G38730"
"1217","AT2G38740"
"1218","AT2G38750"
"1219","AT2G38770"
"1220","AT2G38870"
"1221","AT2G38880"
"1222","AT2G38940"
"1223","AT2G38950"
"1224","AT2G39000"
"1225","AT2G39080"
"1226","AT2G39090"
"1227","AT2G39110"
"1228","AT2G39170"
"1229","AT2G39200"
"1230","AT2G39270"
"1231","AT2G39280"
"1232","AT2G39350"
"1233","AT2G39410"
"1234","AT2G39440"
"1235","AT2G39445"
"1236","AT2G39500"
"1237","AT2G39518"
"1238","AT2G39580"
"1239","AT2G39660"
"1240","AT2G39670"
"1241","AT2G39720"
"1242","AT2G39725"
"1243","AT2G39740"
"1244","AT2G39750"
"1245","AT2G39840"
"1246","AT2G39890"
