"","col_FLT_c1.which.mclass....2...1."
"98","AT1G06590"
"99","AT1G06650"
"100","AT1G06660"
"101","AT1G06730"
"102","AT1G06800"
"103","AT1G06820"
"104","AT1G06840"
"105","AT1G07000"
"106","AT1G07128"
"107","AT1G07130"
"108","AT1G07200"
"109","AT1G07240"
"110","AT1G07280"
"111","AT1G07300"
"112","AT1G07320"
"113","AT1G07410"
"114","AT1G07520"
"115","AT1G07570"
"116","AT1G07630"
"117","AT1G07650"
"118","AT1G07700"
"119","AT1G07725"
"120","AT1G07745"
"121","AT1G07780"
"122","AT1G07847"
"123","AT1G07870"
"124","AT1G07893"
"125","AT1G07983"
"126","AT1G08000"
"127","AT1G08060"
"128","AT1G08250"
"129","AT1G08280"
"130","AT1G08283"
"131","AT1G08315"
"132","AT1G08320"
"133","AT1G08390"
"134","AT1G08400"
"135","AT1G08470"
"136","AT1G08520"
"137","AT1G08540"
"138","AT1G08550"
"139","AT1G08557"
"140","AT1G08610"
"141","AT1G08645"
"142","AT1G08670"
"143","AT1G08720"
"144","AT1G08800"
"145","AT1G08940"
"146","AT1G08960"
"147","AT1G08990"
"148","AT1G09027"
"149","AT1G09053"
"150","AT1G09060"
"151","AT1G09090"
"152","AT1G09157"
"153","AT1G09320"
"154","AT1G09363"
"155","AT1G09450"
"156","AT1G09470"
"157","AT1G09540"
"158","AT1G09740"
"159","AT1G09794"
"160","AT1G09810"
"161","AT1G09910"
"162","AT1G09940"
"163","AT1G09995"
"164","AT1G10020"
"165","AT1G10230"
"166","AT1G10240"
"167","AT1G10340"
"168","AT1G10350"
"169","AT1G10450"
"170","AT1G10480"
"171","AT1G10510"
"172","AT1G10522"
"173","AT1G10560"
"174","AT1G10650"
"175","AT1G10780"
"176","AT1G10830"
"177","AT1G10870"
"178","AT1G10930"
"179","AT1G10970"
"180","AT1G11050"
"181","AT1G11090"
"182","AT1G11120"
"183","AT1G11130"
"184","AT1G11170"
"185","AT1G11175"
"186","AT1G11180"
"187","AT1G11190"
"188","AT1G11210"
"189","AT1G11220"
"190","AT1G11270"
"191","AT1G11280"
"192","AT1G11540"
"193","AT1G11570"
"194","AT1G11720"
"195","AT1G11755"
"196","AT1G11790"
"197","AT1G11870"
"198","AT1G11880"
"199","AT1G11960"
"200","AT1G12020"
"201","AT1G12040"
"202","AT1G12140"
"203","AT1G12200"
"204","AT1G12244"
"205","AT1G12260"
"206","AT1G12560"
"207","AT1G12600"
"208","AT1G12750"
"209","AT1G12770"
"210","AT1G12790"
"211","AT1G12800"
"212","AT1G12930"
"213","AT1G12970"
"214","AT1G13030"
"215","AT1G13080"
"216","AT1G13180"
"217","AT1G13260"
"218","AT1G13270"
"219","AT1G13350"
"220","AT1G13540"
"221","AT1G13620"
"222","AT1G13635"
"223","AT1G13670"
"224","AT1G13700"
"225","AT1G13810"
"226","AT1G13830"
"227","AT1G13860"
"228","AT1G13870"
"229","AT1G13900"
"230","AT1G13920"
"231","AT1G14040"
"232","AT1G14130"
"233","AT1G14160"
"234","AT1G14180"
"235","AT1G14240"
"236","AT1G14310"
"237","AT1G14340"
"238","AT1G14370"
"239","AT1G14460"
"240","AT1G14720"
"241","AT1G14770"
"242","AT1G14840"
"243","AT1G14970"
"244","AT1G15060"
"245","AT1G15080"
"246","AT1G15175"
"247","AT1G15215"
"248","AT1G15220"
"249","AT1G15310"
"250","AT1G15385"
"251","AT1G15400"
"252","AT1G15410"
"253","AT1G15610"
"254","AT1G15700"
"255","AT1G15720"
"256","AT1G15760"
"257","AT1G15790"
"258","AT1G16022"
"259","AT1G16060"
"260","AT1G16070"
"261","AT1G16080"
"262","AT1G16220"
"263","AT1G16320"
"264","AT1G16330"
"265","AT1G16430"
"266","AT1G16540"
"267","AT1G16630"
"268","AT1G16650"
"269","AT1G16670"
"270","AT1G16680"
"271","AT1G16690"
"272","AT1G16790"
"273","AT1G16820"
"274","AT1G16825"
"275","AT1G16905"
"276","AT1G16930"
"277","AT1G17050"
"278","AT1G17090"
"279","AT1G17140"
"280","AT1G17145"
"281","AT1G17270"
"282","AT1G17300"
"283","AT1G17330"
"284","AT1G17340"
"285","AT1G17580"
"286","AT1G17665"
"287","AT1G17760"
"288","AT1G17780"
"289","AT1G17790"
"290","AT1G17850"
"291","AT1G17930"
"292","AT1G17940"
"293","AT1G18100"
"294","AT1G18190"
"295","AT1G18265"
"296","AT1G18290"
"297","AT1G18330"
"298","AT1G18335"
"299","AT1G18360"
"300","AT1G18370"
"301","AT1G18390"
"302","AT1G18415"
"303","AT1G18460"
"304","AT1G18490"
"305","AT1G18560"
"306","AT1G18570"
"307","AT1G18590"
"308","AT1G18610"
"309","AT1G18620"
"310","AT1G18630"
"311","AT1G18650"
"312","AT1G18680"
"313","AT1G18690"
"314","AT1G18860"
"315","AT1G18900"
"316","AT1G18910"
"317","AT1G18970"
"318","AT1G19080"
"319","AT1G19210"
"320","AT1G19220"
"321","AT1G19250"
"322","AT1G19270"
"323","AT1G19396"
"324","AT1G19570"
"325","AT1G19690"
"326","AT1G19700"
"327","AT1G19740"
"328","AT1G19780"
"329","AT1G19950"
"330","AT1G19968"
"331","AT1G19970"
"332","AT1G19980"
"333","AT1G20065"
"334","AT1G20070"
"335","AT1G20270"
"336","AT1G20300"
"337","AT1G20380"
"338","AT1G20450"
"339","AT1G20590"
"340","AT1G20640"
"341","AT1G20691"
"342","AT1G20700"
"343","AT1G20780"
"344","AT1G20816"
"345","AT1G20823"
"346","AT1G20880"
"347","AT1G20910"
"348","AT1G21010"
"349","AT1G21100"
"350","AT1G21170"
"351","AT1G21200"
"352","AT1G21270"
"353","AT1G21280"
"354","AT1G21340"
"355","AT1G21350"
"356","AT1G21360"
"357","AT1G21400"
"358","AT1G21410"
"359","AT1G21440"
"360","AT1G21520"
"361","AT1G21590"
"362","AT1G21640"
"363","AT1G21670"
"364","AT1G21770"
"365","AT1G21780"
"366","AT1G21790"
"367","AT1G21840"
"368","AT1G21910"
"369","AT1G22020"
"370","AT1G22040"
"371","AT1G22050"
"372","AT1G22180"
"373","AT1G22310"
"374","AT1G22403"
"375","AT1G22570"
"376","AT1G22660"
"377","AT1G22700"
"378","AT1G22750"
"379","AT1G22860"
"380","AT1G22870"
"381","AT1G22950"
"382","AT1G22960"
"383","AT1G23060"
"384","AT1G23070"
"385","AT1G23120"
"386","AT1G23150"
"387","AT1G23170"
"388","AT1G23230"
"389","AT1G23340"
"390","AT1G23360"
"391","AT1G23380"
"392","AT1G23460"
"393","AT1G23530"
"394","AT1G23560"
"395","AT1G23830"
"396","AT1G23880"
"397","AT1G23935"
"398","AT1G23980"
"399","AT1G24000"
"400","AT1G24020"
"401","AT1G24040"
"402","AT1G24095"
"403","AT1G24130"
"404","AT1G24265"
"405","AT1G24290"
"406","AT1G24490"
"407","AT1G24600"
"408","AT1G24706"
"409","AT1G25375"
"410","AT1G25450"
"411","AT1G25460"
"412","AT1G25470"
"413","AT1G25480"
"414","AT1G25540"
"415","AT1G25570"
"416","AT1G26090"
"417","AT1G26160"
"418","AT1G26218"
"419","AT1G26250"
"420","AT1G26255"
"421","AT1G26260"
"422","AT1G26330"
"423","AT1G26450"
"424","AT1G26520"
"425","AT1G26620"
"426","AT1G26680"
"427","AT1G26700"
"428","AT1G26730"
"429","AT1G26870"
"430","AT1G26900"
"431","AT1G27180"
"432","AT1G27290"
"433","AT1G27360"
"434","AT1G27420"
"435","AT1G27430"
"436","AT1G27460"
"437","AT1G27565"
"438","AT1G27620"
"439","AT1G27660"
"440","AT1G27680"
"441","AT1G27730"
"442","AT1G27960"
"443","AT1G27980"
"444","AT1G28050"
"445","AT1G28080"
"446","AT1G28090"
"447","AT1G28320"
"448","AT1G28380"
"449","AT1G28480"
"450","AT1G28685"
"451","AT1G28715"
"452","AT1G28760"
"453","AT1G29160"
"454","AT1G29170"
"455","AT1G29240"
"456","AT1G29290"
"457","AT1G29300"
"458","AT1G29355"
"459","AT1G29410"
"460","AT1G29465"
"461","AT1G29530"
"462","AT1G29550"
"463","AT1G29630"
"464","AT1G29690"
"465","AT1G29840"
"466","AT1G30080"
"467","AT1G30090"
"468","AT1G30420"
"469","AT1G30475"
"470","AT1G30490"
"471","AT1G30540"
"472","AT1G30570"
"473","AT1G30600"
"474","AT1G30640"
"475","AT1G30680"
"476","AT1G30700"
"477","AT1G30720"
"478","AT1G30755"
"479","AT1G30845"
"480","AT1G30960"
"481","AT1G30990"
"482","AT1G31050"
"483","AT1G31120"
"484","AT1G31150"
"485","AT1G31170"
"486","AT1G31175"
"487","AT1G31320"
"488","AT1G31335"
"489","AT1G31360"
"490","AT1G31410"
"491","AT1G31460"
"492","AT1G31470"
"493","AT1G31540"
"494","AT1G31650"
"495","AT1G31814"
"496","AT1G31870"
"497","AT1G31885"
"498","AT1G32070"
"499","AT1G32150"
"500","AT1G32200"
"501","AT1G32220"
"502","AT1G32330"
"503","AT1G32583"
"504","AT1G32610"
"505","AT1G32630"
"506","AT1G32640"
"507","AT1G32690"
"508","AT1G32730"
"509","AT1G32760"
"510","AT1G32928"
"511","AT1G33030"
"512","AT1G33080"
"513","AT1G33102"
"514","AT1G33170"
"515","AT1G33280"
"516","AT1G33290"
"517","AT1G33390"
"518","AT1G33400"
"519","AT1G33420"
"520","AT1G33480"
"521","AT1G33540"
"522","AT1G33610"
"523","AT1G33612"
"524","AT1G33770"
"525","AT1G33970"
"526","AT1G34000"
"527","AT1G34210"
"528","AT1G34270"
"529","AT1G34300"
"530","AT1G34355"
"531","AT1G34470"
"532","AT1G34500"
"533","AT1G34570"
"534","AT1G34750"
"535","AT1G34760"
"536","AT1G35140"
"537","AT1G35260"
"538","AT1G35340"
"539","AT1G35510"
"540","AT1G35610"
"541","AT1G36070"
"542","AT1G36280"
"543","AT1G36320"
"544","AT1G36990"
"545","AT1G38131"
"546","AT1G42470"
"547","AT1G43160"
"548","AT1G43765"
"549","AT1G44100"
"550","AT1G44160"
"551","AT1G44608"
"552","AT1G44780"
"553","AT1G44790"
"554","AT1G44920"
"555","AT1G44970"
"556","AT1G45150"
"557","AT1G45160"
"558","AT1G45230"
"559","AT1G45233"
"560","AT1G45249"
"561","AT1G47056"
"562","AT1G47240"
"563","AT1G47330"
"564","AT1G47480"
"565","AT1G47510"
"566","AT1G47720"
"567","AT1G47750"
"568","AT1G48000"
"569","AT1G48040"
"570","AT1G48050"
"571","AT1G48070"
"572","AT1G48280"
"573","AT1G48310"
"574","AT1G48355"
"575","AT1G48360"
"576","AT1G48370"
"577","AT1G48460"
"578","AT1G48490"
"579","AT1G48520"
"580","AT1G48560"
"581","AT1G48770"
"582","AT1G48930"
"583","AT1G48960"
"584","AT1G49245"
"585","AT1G49320"
"586","AT1G49390"
"587","AT1G49475"
"588","AT1G49620"
"589","AT1G49660"
"590","AT1G49710"
"591","AT1G49740"
"592","AT1G49840"
"593","AT1G49870"
"594","AT1G49880"
"595","AT1G50020"
"596","AT1G50060"
"597","AT1G50170"
"598","AT1G50240"
"599","AT1G50360"
"600","AT1G50659"
"601","AT1G50840"
"602","AT1G50900"
"603","AT1G50910"
"604","AT1G51140"
"605","AT1G51310"
"606","AT1G51350"
"607","AT1G51360"
"608","AT1G51400"
"609","AT1G51430"
"610","AT1G51450"
"611","AT1G51550"
"612","AT1G51560"
"613","AT1G51580"
"614","AT1G51720"
"615","AT1G51740"
"616","AT1G51790"
"617","AT1G51800"
"618","AT1G51830"
"619","AT1G51860"
"620","AT1G51950"
"621","AT1G51965"
"622","AT1G52140"
"623","AT1G52155"
"624","AT1G52160"
"625","AT1G52200"
"626","AT1G52320"
"627","AT1G52330"
"628","AT1G52630"
"629","AT1G52825"
"630","AT1G53035"
"631","AT1G53110"
"632","AT1G53120"
"633","AT1G53130"
"634","AT1G53140"
"635","AT1G53163"
"636","AT1G53200"
"637","AT1G53390"
"638","AT1G53430"
"639","AT1G53440"
"640","AT1G53450"
"641","AT1G53460"
"642","AT1G53520"
"643","AT1G53635"
"644","AT1G53650"
"645","AT1G53670"
"646","AT1G53800"
"647","AT1G53830"
"648","AT1G53860"
"649","AT1G53885"
"650","AT1G53903"
"651","AT1G54010"
"652","AT1G54110"
"653","AT1G54180"
"654","AT1G54210"
"655","AT1G54217"
"656","AT1G54220"
"657","AT1G54260"
"658","AT1G54290"
"659","AT1G54330"
"660","AT1G54450"
"661","AT1G54500"
"662","AT1G54520"
"663","AT1G54570"
"664","AT1G54575"
"665","AT1G54650"
"666","AT1G54680"
"667","AT1G54730"
"668","AT1G54740"
"669","AT1G54850"
"670","AT1G54960"
"671","AT1G55140"
"672","AT1G55152"
"673","AT1G55170"
"674","AT1G55300"
"675","AT1G55325"
"676","AT1G55450"
"677","AT1G55460"
"678","AT1G55510"
"679","AT1G55540"
"680","AT1G55590"
"681","AT1G55675"
"682","AT1G55740"
"683","AT1G55750"
"684","AT1G55760"
"685","AT1G55830"
"686","AT1G55870"
"687","AT1G56000"
"688","AT1G56050"
"689","AT1G56080"
"690","AT1G56090"
"691","AT1G56140"
"692","AT1G56260"
"693","AT1G56270"
"694","AT1G56420"
"695","AT1G56440"
"696","AT1G56550"
"697","AT1G56610"
"698","AT1G56612"
"699","AT1G57600"
"700","AT1G57870"
"701","AT1G57943"
"702","AT1G57990"
"703","AT1G58190"
"704","AT1G58210"
"705","AT1G58220"
"706","AT1G58250"
"707","AT1G58290"
"708","AT1G58340"
"709","AT1G58370"
"710","AT1G58400"
"711","AT1G58410"
"712","AT1G59540"
"713","AT1G59560"
"714","AT1G59590"
"715","AT1G59640"
"716","AT1G59700"
"717","AT1G59740"
"718","AT1G59750"
"719","AT1G59820"
"720","AT1G59910"
"721","AT1G59970"
"722","AT1G59990"
"723","AT1G60220"
"724","AT1G60230"
"725","AT1G60270"
"726","AT1G60430"
"727","AT1G60545"
"728","AT1G60610"
"729","AT1G60620"
"730","AT1G60990"
"731","AT1G61030"
"732","AT1G61065"
"733","AT1G61140"
"734","AT1G61170"
"735","AT1G61210"
"736","AT1G61240"
"737","AT1G61280"
"738","AT1G61350"
"739","AT1G61360"
"740","AT1G61370"
"741","AT1G61450"
"742","AT1G61660"
"743","AT1G61750"
"744","AT1G61795"
"745","AT1G61820"
"746","AT1G61980"
"747","AT1G62110"
"748","AT1G62170"
"749","AT1G62310"
"750","AT1G62370"
"751","AT1G62515"
"752","AT1G62520"
"753","AT1G62680"
"754","AT1G62960"
"755","AT1G63160"
"756","AT1G63245"
"757","AT1G63295"
"758","AT1G63410"
"759","AT1G63480"
"760","AT1G63490"
"761","AT1G63610"
"762","AT1G63820"
"763","AT1G63855"
"764","AT1G64050"
"765","AT1G64080"
"766","AT1G64105"
"767","AT1G64160"
"768","AT1G64185"
"769","AT1G64220"
"770","AT1G64510"
"771","AT1G64580"
"772","AT1G64600"
"773","AT1G64610"
"774","AT1G64620"
"775","AT1G64630"
"776","AT1G64760"
"777","AT1G64890"
"778","AT1G64910"
"779","AT1G64970"
"780","AT1G65420"
"781","AT1G65560"
"782","AT1G65610"
"783","AT1G65690"
"784","AT1G65710"
"785","AT1G66050"
"786","AT1G66080"
"787","AT1G66190"
"788","AT1G66200"
"789","AT1G66330"
"790","AT1G66400"
"791","AT1G66510"
"792","AT1G66600"
"793","AT1G66660"
"794","AT1G66750"
"795","AT1G66820"
"796","AT1G66830"
"797","AT1G66880"
"798","AT1G66890"
"799","AT1G66900"
"800","AT1G67150"
"801","AT1G67310"
"802","AT1G67365"
"803","AT1G67490"
"804","AT1G67510"
"805","AT1G67530"
"806","AT1G67560"
"807","AT1G67600"
"808","AT1G67670"
"809","AT1G67700"
"810","AT1G67780"
"811","AT1G67800"
"812","AT1G67820"
"813","AT1G67840"
"814","AT1G67870"
"815","AT1G67890"
"816","AT1G67900"
"817","AT1G67920"
"818","AT1G68050"
"819","AT1G68080"
"820","AT1G68160"
"821","AT1G68260"
"822","AT1G68330"
"823","AT1G68400"
"824","AT1G68430"
"825","AT1G68450"
"826","AT1G68690"
"827","AT1G68710"
"828","AT1G68730"
"829","AT1G68872"
"830","AT1G68910"
"831","AT1G69050"
"832","AT1G69060"
"833","AT1G69080"
"834","AT1G69210"
"835","AT1G69260"
"836","AT1G69325"
"837","AT1G69360"
"838","AT1G69370"
"839","AT1G69380"
"840","AT1G69400"
"841","AT1G69580"
"842","AT1G69680"
"843","AT1G69800"
"844","AT1G69830"
"845","AT1G69890"
"846","AT1G69910"
"847","AT1G69920"
"848","AT1G69970"
"849","AT1G70000"
"850","AT1G70100"
"851","AT1G70200"
"852","AT1G70230"
"853","AT1G70518"
"854","AT1G70520"
"855","AT1G70580"
"856","AT1G70690"
"857","AT1G70790"
"858","AT1G70810"
"859","AT1G70895"
"860","AT1G70980"
"861","AT1G70990"
"862","AT1G71030"
"863","AT1G71110"
"864","AT1G71130"
"865","AT1G71310"
"866","AT1G71520"
"867","AT1G71528"
"868","AT1G71530"
"869","AT1G71710"
"870","AT1G71750"
"871","AT1G71850"
"872","AT1G71930"
"873","AT1G71960"
"874","AT1G71970"
"875","AT1G71990"
"876","AT1G72130"
"877","AT1G72190"
"878","AT1G72240"
"879","AT1G72250"
"880","AT1G72300"
"881","AT1G72360"
"882","AT1G72390"
"883","AT1G72420"
"884","AT1G72560"
"885","AT1G72690"
"886","AT1G72800"
"887","AT1G72810"
"888","AT1G72830"
"889","AT1G72920"
"890","AT1G72990"
"891","AT1G73150"
"892","AT1G73160"
"893","AT1G73170"
"894","AT1G73177"
"895","AT1G73200"
"896","AT1G73270"
"897","AT1G73280"
"898","AT1G73300"
"899","AT1G73390"
"900","AT1G73440"
"901","AT1G73450"
"902","AT1G73470"
"903","AT1G73480"
"904","AT1G73530"
"905","AT1G73540"
"906","AT1G73560"
"907","AT1G73650"
"908","AT1G73660"
"909","AT1G73730"
"910","AT1G73740"
"911","AT1G73760"
"912","AT1G73770"
"913","AT1G73850"
"914","AT1G73880"
"915","AT1G73950"
"916","AT1G73960"
"917","AT1G73965"
"918","AT1G73970"
"919","AT1G73990"
"920","AT1G74040"
"921","AT1G74240"
"922","AT1G74370"
"923","AT1G74410"
"924","AT1G74440"
"925","AT1G74450"
"926","AT1G74590"
"927","AT1G74640"
"928","AT1G74700"
"929","AT1G74770"
"930","AT1G74780"
"931","AT1G74800"
"932","AT1G75090"
"933","AT1G75150"
"934","AT1G75295"
"935","AT1G75350"
"936","AT1G75370"
"937","AT1G75410"
"938","AT1G75450"
"939","AT1G75590"
"940","AT1G75730"
"941","AT1G75810"
"942","AT1G76065"
"943","AT1G76070"
"944","AT1G76120"
"945","AT1G76170"
"946","AT1G76185"
"947","AT1G76250"
"948","AT1G76270"
"949","AT1G76280"
"950","AT1G76320"
"951","AT1G76410"
"952","AT1G76580"
"953","AT1G76630"
"954","AT1G76640"
"955","AT1G76650"
"956","AT1G76930"
"957","AT1G77000"
"958","AT1G77060"
"959","AT1G77120"
"960","AT1G77122"
"961","AT1G77230"
"962","AT1G77290"
"963","AT1G77310"
"964","AT1G77450"
"965","AT1G77480"
"966","AT1G77500"
"967","AT1G77620"
"968","AT1G77640"
"969","AT1G77720"
"970","AT1G77740"
"971","AT1G77760"
"972","AT1G77810"
"973","AT1G77890"
"974","AT1G77930"
"975","AT1G78000"
"976","AT1G78010"
"977","AT1G78050"
"978","AT1G78060"
"979","AT1G78130"
"980","AT1G78190"
"981","AT1G78265"
"982","AT1G78270"
"983","AT1G78280"
"984","AT1G78310"
"985","AT1G78550"
"986","AT1G78650"
"987","AT1G78690"
"988","AT1G78790"
"989","AT1G78910"
"990","AT1G78922"
"991","AT1G79020"
"992","AT1G79040"
"993","AT1G79080"
"994","AT1G79190"
"995","AT1G79220"
"996","AT1G79310"
"997","AT1G79350"
"998","AT1G79460"
"999","AT1G79470"
"1000","AT1G79520"
"1001","AT1G79540"
"1002","AT1G79560"
"1003","AT1G79570"
"1004","AT1G79610"
"1005","AT1G79630"
"1006","AT1G79640"
"1007","AT1G79670"
"1008","AT1G79700"
"1009","AT1G79720"
"1010","AT1G79900"
"1011","AT1G79950"
"1012","AT1G80100"
"1013","AT1G80150"
"1014","AT1G80160"
"1015","AT1G80170"
"1016","AT1G80180"
"1017","AT1G80210"
"1018","AT1G80510"
"1019","AT1G80570"
"1020","AT1G80650"
"1021","AT1G80710"
"1022","AT1G80810"
"1023","AT1G80850"
"1024","AT1G80920"
"1025","AT1G80980"
"1026","AT2G01080"
"1027","AT2G01200"
"1028","AT2G01340"
"1029","AT2G01400"
"1030","AT2G01430"
"1031","AT2G01460"
"1032","AT2G01660"
"1033","AT2G01750"
"1034","AT2G01818"
"1035","AT2G01890"
"1036","AT2G01940"
"1037","AT2G01980"
"1038","AT2G02070"
"1039","AT2G02148"
"1040","AT2G02170"
"1041","AT2G02230"
"1042","AT2G02360"
"1043","AT2G02400"
"1044","AT2G02765"
"1045","AT2G02880"
"1046","AT2G02910"
"1047","AT2G02955"
"1048","AT2G03140"
"1049","AT2G03270"
"1050","AT2G03340"
"1051","AT2G03500"
"1052","AT2G03505"
"1053","AT2G03590"
"1054","AT2G03620"
"1055","AT2G03670"
"1056","AT2G03730"
"1057","AT2G03810"
"1058","AT2G03975"
"1059","AT2G04430"
"1060","AT2G04450"
"1061","AT2G04480"
"1062","AT2G04500"
"1063","AT2G04540"
"1064","AT2G04690"
"1065","AT2G04740"
"1066","AT2G05180"
"1067","AT2G05320"
"1068","AT2G05510"
"1069","AT2G05632"
"1070","AT2G05642"
"1071","AT2G06000"
"1072","AT2G06255"
"1073","AT2G06520"
"1074","AT2G07000"
"1075","AT2G07305"
"1076","AT2G07515"
"1077","AT2G07621"
"1078","AT2G07678"
"1079","AT2G07680"
"1080","AT2G07695"
"1081","AT2G07751"
"1082","AT2G08635"
"1083","AT2G08640"
"1084","AT2G08780"
"1085","AT2G10931"
"1086","AT2G11000"
"1087","AT2G12550"
"1088","AT2G13665"
"1089","AT2G13690"
"1090","AT2G13790"
"1091","AT2G13800"
"1092","AT2G13840"
"1093","AT2G14110"
"1094","AT2G14115"
"1095","AT2G14285"
"1096","AT2G14680"
"1097","AT2G14850"
"1098","AT2G14860"
"1099","AT2G15390"
"1100","AT2G15560"
"1101","AT2G15580"
"1102","AT2G15790"
"1103","AT2G15830"
"1104","AT2G15900"
"1105","AT2G15960"
"1106","AT2G16005"
"1107","AT2G16070"
"1108","AT2G16090"
"1109","AT2G16405"
"1110","AT2G16580"
"1111","AT2G16650"
"1112","AT2G16740"
"1113","AT2G16770"
"1114","AT2G16880"
"1115","AT2G16920"
"1116","AT2G17030"
"1117","AT2G17033"
"1118","AT2G17110"
"1119","AT2G17220"
"1120","AT2G17270"
"1121","AT2G17480"
"1122","AT2G17550"
"1123","AT2G17580"
"1124","AT2G17670"
"1125","AT2G17700"
"1126","AT2G17730"
"1127","AT2G17760"
"1128","AT2G17787"
"1129","AT2G17830"
"1130","AT2G17900"
"1131","AT2G17975"
"1132","AT2G18000"
"1133","AT2G18150"
"1134","AT2G18210"
"1135","AT2G18245"
"1136","AT2G18360"
"1137","AT2G18465"
"1138","AT2G18520"
"1139","AT2G18600"
"1140","AT2G18790"
"1141","AT2G18850"
"1142","AT2G19060"
"1143","AT2G19090"
"1144","AT2G19170"
"1145","AT2G19260"
"1146","AT2G19310"
"1147","AT2G19390"
"1148","AT2G19490"
"1149","AT2G19580"
"1150","AT2G19620"
"1151","AT2G19690"
"1152","AT2G19710"
"1153","AT2G19800"
"1154","AT2G19860"
"1155","AT2G19870"
"1156","AT2G20010"
"1157","AT2G20142"
"1158","AT2G20240"
"1159","AT2G20310"
"1160","AT2G20400"
"1161","AT2G20480"
"1162","AT2G20500"
"1163","AT2G20590"
"1164","AT2G20650"
"1165","AT2G20690"
"1166","AT2G20835"
"1167","AT2G20850"
"1168","AT2G20980"
"1169","AT2G21090"
"1170","AT2G21185"
"1171","AT2G21187"
"1172","AT2G21350"
"1173","AT2G21385"
"1174","AT2G21590"
"1175","AT2G21630"
"1176","AT2G21800"
"1177","AT2G21840"
"1178","AT2G21880"
"1179","AT2G21940"
"1180","AT2G22010"
"1181","AT2G22100"
"1182","AT2G22260"
"1183","AT2G22310"
"1184","AT2G22360"
"1185","AT2G22410"
"1186","AT2G22530"
"1187","AT2G22560"
"1188","AT2G22610"
"1189","AT2G22650"
"1190","AT2G22680"
"1191","AT2G22690"
"1192","AT2G22750"
"1193","AT2G22770"
"1194","AT2G22880"
"1195","AT2G22890"
"1196","AT2G22990"
"1197","AT2G23140"
"1198","AT2G23200"
"1199","AT2G23210"
"1200","AT2G23300"
"1201","AT2G23320"
"1202","AT2G23340"
"1203","AT2G23360"
"1204","AT2G23390"
"1205","AT2G23450"
"1206","AT2G23560"
"1207","AT2G23620"
"1208","AT2G23700"
"1209","AT2G23740"
"1210","AT2G23890"
"1211","AT2G23985"
"1212","AT2G24020"
"1213","AT2G24070"
"1214","AT2G24330"
"1215","AT2G24390"
"1216","AT2G24440"
"1217","AT2G24540"
"1218","AT2G24545"
"1219","AT2G24580"
"1220","AT2G24630"
"1221","AT2G24650"
"1222","AT2G24860"
"1223","AT2G24970"
"1224","AT2G24980"
"1225","AT2G25010"
"1226","AT2G25100"
"1227","AT2G25140"
"1228","AT2G25300"
"1229","AT2G25420"
"1230","AT2G25460"
"1231","AT2G25570"
"1232","AT2G25580"
"1233","AT2G25735"
"1234","AT2G25737"
"1235","AT2G25770"
"1236","AT2G25830"
"1237","AT2G25850"
"1238","AT2G26000"
"1239","AT2G26270"
"1240","AT2G26340"
"1241","AT2G26350"
"1242","AT2G26370"
"1243","AT2G26390"
"1244","AT2G26570"
"1245","AT2G26690"
"1246","AT2G26840"
