"","col_FLT_c1.which.mclass....1...1."
"345","AT1G16420"
"346","AT1G16440"
"347","AT1G16445"
"348","AT1G16480"
"349","AT1G16489"
"350","AT1G16490"
"351","AT1G16500"
"352","AT1G16590"
"353","AT1G16635"
"354","AT1G16640"
"355","AT1G16720"
"356","AT1G16780"
"357","AT1G16830"
"358","AT1G16850"
"359","AT1G17020"
"360","AT1G17065"
"361","AT1G17100"
"362","AT1G17230"
"363","AT1G17232"
"364","AT1G17235"
"365","AT1G17240"
"366","AT1G17250"
"367","AT1G17255"
"368","AT1G17345"
"369","AT1G17480"
"370","AT1G17630"
"371","AT1G17640"
"372","AT1G17750"
"373","AT1G17820"
"374","AT1G17840"
"375","AT1G17870"
"376","AT1G17920"
"377","AT1G17950"
"378","AT1G18000"
"379","AT1G18010"
"380","AT1G18075"
"381","AT1G18140"
"382","AT1G18170"
"383","AT1G18200"
"384","AT1G18280"
"385","AT1G18320"
"386","AT1G18382"
"387","AT1G18420"
"388","AT1G18485"
"389","AT1G18750"
"390","AT1G18773"
"391","AT1G18835"
"392","AT1G18940"
"393","AT1G19025"
"394","AT1G19115"
"395","AT1G19190"
"396","AT1G19230"
"397","AT1G19380"
"398","AT1G19397"
"399","AT1G19650"
"400","AT1G19715"
"401","AT1G19720"
"402","AT1G20030"
"403","AT1G20230"
"404","AT1G20470"
"405","AT1G20515"
"406","AT1G20520"
"407","AT1G20570"
"408","AT1G20720"
"409","AT1G20810"
"410","AT1G21060"
"411","AT1G21110"
"412","AT1G21120"
"413","AT1G21130"
"414","AT1G21140"
"415","AT1G21150"
"416","AT1G21210"
"417","AT1G21250"
"418","AT1G21320"
"419","AT1G21326"
"420","AT1G21460"
"421","AT1G21695"
"422","AT1G22030"
"423","AT1G22220"
"424","AT1G22275"
"425","AT1G22340"
"426","AT1G22370"
"427","AT1G22460"
"428","AT1G22490"
"429","AT1G22810"
"430","AT1G22830"
"431","AT1G22890"
"432","AT1G22980"
"433","AT1G22985"
"434","AT1G22990"
"435","AT1G23010"
"436","AT1G23140"
"437","AT1G23201"
"438","AT1G23550"
"439","AT1G23790"
"440","AT1G23840"
"441","AT1G23970"
"442","AT1G23985"
"443","AT1G24068"
"444","AT1G24140"
"445","AT1G24150"
"446","AT1G24210"
"447","AT1G24330"
"448","AT1G24430"
"449","AT1G24480"
"450","AT1G24530"
"451","AT1G24620"
"452","AT1G24735"
"453","AT1G24851"
"454","AT1G25180"
"455","AT1G25250"
"456","AT1G25360"
"457","AT1G25370"
"458","AT1G25400"
"459","AT1G25425"
"460","AT1G26130"
"461","AT1G26200"
"462","AT1G26210"
"463","AT1G26220"
"464","AT1G26290"
"465","AT1G26360"
"466","AT1G26500"
"467","AT1G26530"
"468","AT1G26570"
"469","AT1G26810"
"470","AT1G26890"
"471","AT1G26970"
"472","AT1G27020"
"473","AT1G27110"
"474","AT1G27410"
"475","AT1G27640"
"476","AT1G27720"
"477","AT1G27950"
"478","AT1G28210"
"479","AT1G28230"
"480","AT1G28470"
"481","AT1G28550"
"482","AT1G28560"
"483","AT1G28600"
"484","AT1G28670"
"485","AT1G28710"
"486","AT1G28765"
"487","AT1G29000"
"488","AT1G29100"
"489","AT1G29180"
"490","AT1G29200"
"491","AT1G29270"
"492","AT1G29380"
"493","AT1G29540"
"494","AT1G29590"
"495","AT1G29740"
"496","AT1G29750"
"497","AT1G29770"
"498","AT1G29830"
"499","AT1G29860"
"500","AT1G29930"
"501","AT1G30010"
"502","AT1G30040"
"503","AT1G30050"
"504","AT1G30280"
"505","AT1G30282"
"506","AT1G30290"
"507","AT1G30380"
"508","AT1G30473"
"509","AT1G30500"
"510","AT1G30520"
"511","AT1G30610"
"512","AT1G30757"
"513","AT1G30850"
"514","AT1G31040"
"515","AT1G31190"
"516","AT1G31240"
"517","AT1G31280"
"518","AT1G31330"
"519","AT1G31350"
"520","AT1G31490"
"521","AT1G31580"
"522","AT1G31720"
"523","AT1G31790"
"524","AT1G31800"
"525","AT1G31835"
"526","AT1G31840"
"527","AT1G31880"
"528","AT1G32270"
"529","AT1G32415"
"530","AT1G32550"
"531","AT1G32740"
"532","AT1G32870"
"533","AT1G32900"
"534","AT1G32940"
"535","AT1G33340"
"536","AT1G33350"
"537","AT1G33440"
"538","AT1G33475"
"539","AT1G33500"
"540","AT1G33560"
"541","AT1G33615"
"542","AT1G33840"
"543","AT1G34040"
"544","AT1G34180"
"545","AT1G34315"
"546","AT1G34317"
"547","AT1G34380"
"548","AT1G34460"
"549","AT1G34510"
"550","AT1G34640"
"551","AT1G34670"
"552","AT1G34844"
"553","AT1G35210"
"554","AT1G35230"
"555","AT1G35250"
"556","AT1G35255"
"557","AT1G35330"
"558","AT1G35350"
"559","AT1G35530"
"560","AT1G35545"
"561","AT1G35560"
"562","AT1G35710"
"563","AT1G36180"
"564","AT1G36640"
"565","AT1G37150"
"566","AT1G43040"
"567","AT1G43770"
"568","AT1G43980"
"569","AT1G44020"
"570","AT1G44318"
"571","AT1G44350"
"572","AT1G44446"
"573","AT1G44830"
"574","AT1G45163"
"575","AT1G45165"
"576","AT1G45180"
"577","AT1G45229"
"578","AT1G45248"
"579","AT1G47271"
"580","AT1G47560"
"581","AT1G47578"
"582","AT1G47580"
"583","AT1G47603"
"584","AT1G47760"
"585","AT1G48390"
"586","AT1G48670"
"587","AT1G48690"
"588","AT1G48698"
"589","AT1G48740"
"590","AT1G48745"
"591","AT1G48780"
"592","AT1G49005"
"593","AT1G49110"
"594","AT1G49160"
"595","AT1G49180"
"596","AT1G49200"
"597","AT1G49230"
"598","AT1G49380"
"599","AT1G49490"
"600","AT1G49520"
"601","AT1G49560"
"602","AT1G49650"
"603","AT1G49832"
"604","AT1G49960"
"605","AT1G50000"
"606","AT1G50040"
"607","AT1G50250"
"608","AT1G50270"
"609","AT1G50290"
"610","AT1G50400"
"611","AT1G50450"
"612","AT1G50590"
"613","AT1G50750"
"614","AT1G50790"
"615","AT1G50930"
"616","AT1G50950"
"617","AT1G51035"
"618","AT1G51080"
"619","AT1G51100"
"620","AT1G51220"
"621","AT1G51260"
"622","AT1G51270"
"623","AT1G51340"
"624","AT1G51355"
"625","AT1G51370"
"626","AT1G51402"
"627","AT1G51405"
"628","AT1G51460"
"629","AT1G51520"
"630","AT1G51620"
"631","AT1G51700"
"632","AT1G51840"
"633","AT1G51890"
"634","AT1G52120"
"635","AT1G52130"
"636","AT1G52240"
"637","AT1G52315"
"638","AT1G52450"
"639","AT1G52530"
"640","AT1G52550"
"641","AT1G52590"
"642","AT1G52618"
"643","AT1G52620"
"644","AT1G52640"
"645","AT1G52660"
"646","AT1G52880"
"647","AT1G52920"
"648","AT1G53250"
"649","AT1G53330"
"650","AT1G53340"
"651","AT1G53350"
"652","AT1G53542"
"653","AT1G53600"
"654","AT1G53625"
"655","AT1G53633"
"656","AT1G53700"
"657","AT1G53708"
"658","AT1G53790"
"659","AT1G53940"
"660","AT1G53950"
"661","AT1G53970"
"662","AT1G53980"
"663","AT1G53990"
"664","AT1G54050"
"665","AT1G54200"
"666","AT1G54400"
"667","AT1G54530"
"668","AT1G54540"
"669","AT1G54840"
"670","AT1G54940"
"671","AT1G54950"
"672","AT1G55020"
"673","AT1G55040"
"674","AT1G55050"
"675","AT1G55200"
"676","AT1G55265"
"677","AT1G55280"
"678","AT1G55290"
"679","AT1G55320"
"680","AT1G55365"
"681","AT1G55370"
"682","AT1G55420"
"683","AT1G55580"
"684","AT1G55700"
"685","AT1G55865"
"686","AT1G55915"
"687","AT1G55940"
"688","AT1G55970"
"689","AT1G55980"
"690","AT1G55990"
"691","AT1G56120"
"692","AT1G56130"
"693","AT1G56240"
"694","AT1G56500"
"695","AT1G56670"
"696","AT1G56690"
"697","AT1G56710"
"698","AT1G57590"
"699","AT1G57790"
"700","AT1G58007"
"701","AT1G58037"
"702","AT1G58150"
"703","AT1G58160"
"704","AT1G58170"
"705","AT1G58223"
"706","AT1G58420"
"707","AT1G58590"
"708","AT1G58602"
"709","AT1G59171"
"710","AT1G59660"
"711","AT1G59720"
"712","AT1G59730"
"713","AT1G59840"
"714","AT1G59850"
"715","AT1G59940"
"716","AT1G60000"
"717","AT1G60030"
"718","AT1G60095"
"719","AT1G60110"
"720","AT1G60160"
"721","AT1G60190"
"722","AT1G60360"
"723","AT1G60460"
"724","AT1G60530"
"725","AT1G60600"
"726","AT1G60690"
"727","AT1G60870"
"728","AT1G60930"
"729","AT1G61050"
"730","AT1G61190"
"731","AT1G61215"
"732","AT1G61310"
"733","AT1G61390"
"734","AT1G61400"
"735","AT1G61420"
"736","AT1G61440"
"737","AT1G61460"
"738","AT1G61470"
"739","AT1G61490"
"740","AT1G61500"
"741","AT1G61520"
"742","AT1G61550"
"743","AT1G61560"
"744","AT1G61667"
"745","AT1G61760"
"746","AT1G61860"
"747","AT1G61970"
"748","AT1G62130"
"749","AT1G62260"
"750","AT1G62290"
"751","AT1G62320"
"752","AT1G62350"
"753","AT1G62420"
"754","AT1G62500"
"755","AT1G62590"
"756","AT1G62620"
"757","AT1G62670"
"758","AT1G62700"
"759","AT1G62720"
"760","AT1G62760"
"761","AT1G62780"
"762","AT1G62840"
"763","AT1G62870"
"764","AT1G62910"
"765","AT1G62914"
"766","AT1G62930"
"767","AT1G62935"
"768","AT1G62950"
"769","AT1G62981"
"770","AT1G63020"
"771","AT1G63150"
"772","AT1G63230"
"773","AT1G63240"
"774","AT1G63400"
"775","AT1G63450"
"776","AT1G63520"
"777","AT1G63530"
"778","AT1G63670"
"779","AT1G63680"
"780","AT1G63730"
"781","AT1G63740"
"782","AT1G63750"
"783","AT1G63860"
"784","AT1G64170"
"785","AT1G64180"
"786","AT1G64210"
"787","AT1G64400"
"788","AT1G64430"
"789","AT1G64455"
"790","AT1G64563"
"791","AT1G64572"
"792","AT1G64583"
"793","AT1G64780"
"794","AT1G64860"
"795","AT1G64930"
"796","AT1G65120"
"797","AT1G65190"
"798","AT1G65250"
"799","AT1G65310"
"800","AT1G65481"
"801","AT1G65570"
"802","AT1G65620"
"803","AT1G65850"
"804","AT1G65900"
"805","AT1G65910"
"806","AT1G65920"
"807","AT1G66020"
"808","AT1G66160"
"809","AT1G66173"
"810","AT1G66230"
"811","AT1G66350"
"812","AT1G66440"
"813","AT1G66450"
"814","AT1G66460"
"815","AT1G66465"
"816","AT1G66480"
"817","AT1G66690"
"818","AT1G66700"
"819","AT1G66780"
"820","AT1G66800"
"821","AT1G66810"
"822","AT1G66930"
"823","AT1G67035"
"824","AT1G67040"
"825","AT1G67070"
"826","AT1G67110"
"827","AT1G67210"
"828","AT1G67400"
"829","AT1G67440"
"830","AT1G67470"
"831","AT1G67710"
"832","AT1G67790"
"833","AT1G67830"
"834","AT1G67910"
"835","AT1G67980"
"836","AT1G68030"
"837","AT1G68110"
"838","AT1G68120"
"839","AT1G68290"
"840","AT1G68340"
"841","AT1G68350"
"842","AT1G68360"
"843","AT1G68390"
"844","AT1G68500"
"845","AT1G68590"
"846","AT1G68620"
"847","AT1G68630"
"848","AT1G68723"
"849","AT1G68725"
"850","AT1G68740"
"851","AT1G68795"
"852","AT1G68830"
"853","AT1G68850"
"854","AT1G68870"
"855","AT1G68880"
"856","AT1G68930"
"857","AT1G68940"
"858","AT1G69020"
"859","AT1G69150"
"860","AT1G69240"
"861","AT1G69280"
"862","AT1G69290"
"863","AT1G69310"
"864","AT1G69350"
"865","AT1G69430"
"866","AT1G69440"
"867","AT1G69485"
"868","AT1G69523"
"869","AT1G69550"
"870","AT1G69588"
"871","AT1G69610"
"872","AT1G69710"
"873","AT1G69790"
"874","AT1G69880"
"875","AT1G69900"
"876","AT1G69935"
"877","AT1G70070"
"878","AT1G70080"
"879","AT1G70170"
"880","AT1G70250"
"881","AT1G70335"
"882","AT1G70360"
"883","AT1G70430"
"884","AT1G70460"
"885","AT1G70470"
"886","AT1G70500"
"887","AT1G70505"
"888","AT1G70510"
"889","AT1G70581"
"890","AT1G70610"
"891","AT1G70650"
"892","AT1G70680"
"893","AT1G70700"
"894","AT1G70800"
"895","AT1G70860"
"896","AT1G70880"
"897","AT1G70985"
"898","AT1G71015"
"899","AT1G71050"
"900","AT1G71060"
"901","AT1G71140"
"902","AT1G71330"
"903","AT1G71380"
"904","AT1G71420"
"905","AT1G71490"
"906","AT1G71500"
"907","AT1G71760"
"908","AT1G71810"
"909","AT1G71866"
"910","AT1G71910"
"911","AT1G71920"
"912","AT1G72120"
"913","AT1G72220"
"914","AT1G72280"
"915","AT1G72450"
"916","AT1G72500"
"917","AT1G72520"
"918","AT1G72530"
"919","AT1G72600"
"920","AT1G72610"
"921","AT1G72640"
"922","AT1G72720"
"923","AT1G72870"
"924","AT1G72890"
"925","AT1G72910"
"926","AT1G72950"
"927","AT1G72970"
"928","AT1G73010"
"929","AT1G73020"
"930","AT1G73066"
"931","AT1G73090"
"932","AT1G73130"
"933","AT1G73210"
"934","AT1G73310"
"935","AT1G73360"
"936","AT1G73370"
"937","AT1G73400"
"938","AT1G73410"
"939","AT1G73510"
"940","AT1G73570"
"941","AT1G73580"
"942","AT1G73600"
"943","AT1G73630"
"944","AT1G73640"
"945","AT1G73680"
"946","AT1G73690"
"947","AT1G73750"
"948","AT1G73860"
"949","AT1G73885"
"950","AT1G73910"
"951","AT1G74010"
"952","AT1G74055"
"953","AT1G74070"
"954","AT1G74080"
"955","AT1G74150"
"956","AT1G74170"
"957","AT1G74180"
"958","AT1G74200"
"959","AT1G74360"
"960","AT1G74385"
"961","AT1G74390"
"962","AT1G74400"
"963","AT1G74420"
"964","AT1G74460"
"965","AT1G74470"
"966","AT1G74540"
"967","AT1G74545"
"968","AT1G74550"
"969","AT1G74580"
"970","AT1G74600"
"971","AT1G74650"
"972","AT1G74710"
"973","AT1G74730"
"974","AT1G74830"
"975","AT1G74850"
"976","AT1G74900"
"977","AT1G75000"
"978","AT1G75030"
"979","AT1G75060"
"980","AT1G75100"
"981","AT1G75110"
"982","AT1G75120"
"983","AT1G75125"
"984","AT1G75250"
"985","AT1G75290"
"986","AT1G75300"
"987","AT1G75490"
"988","AT1G75550"
"989","AT1G75600"
"990","AT1G75690"
"991","AT1G75720"
"992","AT1G75770"
"993","AT1G75960"
"994","AT1G76110"
"995","AT1G76130"
"996","AT1G76220"
"997","AT1G76360"
"998","AT1G76570"
"999","AT1G76730"
"1000","AT1G76740"
"1001","AT1G76820"
"1002","AT1G77145"
"1003","AT1G77200"
"1004","AT1G77280"
"1005","AT1G77390"
"1006","AT1G77400"
"1007","AT1G77410"
"1008","AT1G77570"
"1009","AT1G77600"
"1010","AT1G77700"
"1011","AT1G77765"
"1012","AT1G77855"
"1013","AT1G77880"
"1014","AT1G77950"
"1015","AT1G77990"
"1016","AT1G78070"
"1017","AT1G78090"
"1018","AT1G78172"
"1019","AT1G78180"
"1020","AT1G78360"
"1021","AT1G78370"
"1022","AT1G78476"
"1023","AT1G78480"
"1024","AT1G78540"
"1025","AT1G78730"
"1026","AT1G78750"
"1027","AT1G78865"
"1028","AT1G78915"
"1029","AT1G78930"
"1030","AT1G78940"
"1031","AT1G78950"
"1032","AT1G78955"
"1033","AT1G78960"
"1034","AT1G79110"
"1035","AT1G79120"
"1036","AT1G79160"
"1037","AT1G79320"
"1038","AT1G79330"
"1039","AT1G79360"
"1040","AT1G79420"
"1041","AT1G79480"
"1042","AT1G79510"
"1043","AT1G79960"
"1044","AT1G80060"
"1045","AT1G80110"
"1046","AT1G80200"
"1047","AT1G80315"
"1048","AT1G80320"
"1049","AT1G80450"
"1050","AT1G80730"
"1051","AT1G80760"
"1052","AT1G80820"
"1053","AT1G80880"
"1054","AT1G80900"
"1055","AT1G80970"
"1056","AT2G01275"
"1057","AT2G01300"
"1058","AT2G01320"
"1059","AT2G01330"
"1060","AT2G01390"
"1061","AT2G01510"
"1062","AT2G01520"
"1063","AT2G01590"
"1064","AT2G01620"
"1065","AT2G01730"
"1066","AT2G01740"
"1067","AT2G01860"
"1068","AT2G01870"
"1069","AT2G01880"
"1070","AT2G01900"
"1071","AT2G01905"
"1072","AT2G01913"
"1073","AT2G02020"
"1074","AT2G02120"
"1075","AT2G02150"
"1076","AT2G02250"
"1077","AT2G02300"
"1078","AT2G02310"
"1079","AT2G02350"
"1080","AT2G02410"
"1081","AT2G02540"
"1082","AT2G02580"
"1083","AT2G02690"
"1084","AT2G02700"
"1085","AT2G02750"
"1086","AT2G02980"
"1087","AT2G03110"
"1088","AT2G03200"
"1089","AT2G03260"
"1090","AT2G03330"
"1091","AT2G03360"
"1092","AT2G03380"
"1093","AT2G03600"
"1094","AT2G03710"
"1095","AT2G03720"
"1096","AT2G03750"
"1097","AT2G03770"
"1098","AT2G03850"
"1099","AT2G03855"
"1100","AT2G03880"
"1101","AT2G03925"
"1102","AT2G04038"
"1103","AT2G04040"
"1104","AT2G04090"
"1105","AT2G04205"
"1106","AT2G04215"
"1107","AT2G04230"
"1108","AT2G04530"
"1109","AT2G04560"
"1110","AT2G04680"
"1111","AT2G04790"
"1112","AT2G04795"
"1113","AT2G04805"
"1114","AT2G05075"
"1115","AT2G05185"
"1116","AT2G05205"
"1117","AT2G05215"
"1118","AT2G05255"
"1119","AT2G05400"
"1120","AT2G05518"
"1121","AT2G05540"
"1122","AT2G05620"
"1123","AT2G05760"
"1124","AT2G05910"
"1125","AT2G05995"
"1126","AT2G06200"
"1127","AT2G06305"
"1128","AT2G07275"
"1129","AT2G07495"
"1130","AT2G07585"
"1131","AT2G07633"
"1132","AT2G07638"
"1133","AT2G07655"
"1134","AT2G07662"
"1135","AT2G07672"
"1136","AT2G07674"
"1137","AT2G07675"
"1138","AT2G07706"
"1139","AT2G07719"
"1140","AT2G07739"
"1141","AT2G07749"
"1142","AT2G07776"
"1143","AT2G07777"
"1144","AT2G07779"
"1145","AT2G07785"
"1146","AT2G07787"
"1147","AT2G07798"
"1148","AT2G07815"
"1149","AT2G07825"
"1150","AT2G07835"
"1151","AT2G07845"
"1152","AT2G07850"
"1153","AT2G08000"
"1154","AT2G08345"
"1155","AT2G08425"
"1156","AT2G08435"
"1157","AT2G08480"
"1158","AT2G08660"
"1159","AT2G08665"
"1160","AT2G08685"
"1161","AT2G08865"
"1162","AT2G09090"
"1163","AT2G09190"
"1164","AT2G09200"
"1165","AT2G09250"
"1166","AT2G09350"
"1167","AT2G09420"
"1168","AT2G09465"
"1169","AT2G09945"
"1170","AT2G09975"
"1171","AT2G11035"
"1172","AT2G11225"
"1173","AT2G13440"
"1174","AT2G13600"
"1175","AT2G13660"
"1176","AT2G13810"
"1177","AT2G13900"
"1178","AT2G13960"
"1179","AT2G14050"
"1180","AT2G14095"
"1181","AT2G14510"
"1182","AT2G14560"
"1183","AT2G14775"
"1184","AT2G14800"
"1185","AT2G14960"
"1186","AT2G15220"
"1187","AT2G15310"
"1188","AT2G15370"
"1189","AT2G15400"
"1190","AT2G15590"
"1191","AT2G15630"
"1192","AT2G15680"
"1193","AT2G15980"
"1194","AT2G16050"
"1195","AT2G16250"
"1196","AT2G16380"
"1197","AT2G16430"
"1198","AT2G16760"
"1199","AT2G16870"
"1200","AT2G16910"
"1201","AT2G16970"
"1202","AT2G17040"
"1203","AT2G17140"
"1204","AT2G17260"
"1205","AT2G17430"
"1206","AT2G17442"
"1207","AT2G17525"
"1208","AT2G17650"
"1209","AT2G17695"
"1210","AT2G17780"
"1211","AT2G17880"
"1212","AT2G17940"
"1213","AT2G17972"
"1214","AT2G18060"
"1215","AT2G18100"
"1216","AT2G18270"
"1217","AT2G18570"
"1218","AT2G18650"
"1219","AT2G18660"
"1220","AT2G18680"
"1221","AT2G18780"
"1222","AT2G18938"
"1223","AT2G18950"
"1224","AT2G19050"
"1225","AT2G19130"
"1226","AT2G19240"
"1227","AT2G19330"
"1228","AT2G19440"
"1229","AT2G19582"
"1230","AT2G19780"
"1231","AT2G19900"
"1232","AT2G19970"
"1233","AT2G20080"
"1234","AT2G20180"
"1235","AT2G20260"
"1236","AT2G20340"
"1237","AT2G20362"
"1238","AT2G20540"
"1239","AT2G20550"
"1240","AT2G20560"
"1241","AT2G20815"
"1242","AT2G20880"
"1243","AT2G21030"
"1244","AT2G21080"
"1245","AT2G21100"
"1246","AT2G21280"
