"","col_FLT_c1.which.mclass....6...1."
"166","AT1G17110"
"167","AT1G17120"
"168","AT1G17130"
"169","AT1G17350"
"170","AT1G17430"
"171","AT1G17500"
"172","AT1G17520"
"173","AT1G17690"
"174","AT1G17730"
"175","AT1G17970"
"176","AT1G18160"
"177","AT1G18260"
"178","AT1G18700"
"179","AT1G18890"
"180","AT1G19110"
"181","AT1G19370"
"182","AT1G19440"
"183","AT1G19520"
"184","AT1G19800"
"185","AT1G20140"
"186","AT1G20460"
"187","AT1G20490"
"188","AT1G20540"
"189","AT1G20560"
"190","AT1G20610"
"191","AT1G20670"
"192","AT1G20890"
"193","AT1G20980"
"194","AT1G21050"
"195","AT1G21370"
"196","AT1G21380"
"197","AT1G21560"
"198","AT1G21600"
"199","AT1G21660"
"200","AT1G21700"
"201","AT1G21730"
"202","AT1G21740"
"203","AT1G21980"
"204","AT1G22070"
"205","AT1G22330"
"206","AT1G22400"
"207","AT1G22610"
"208","AT1G22640"
"209","AT1G22770"
"210","AT1G22790"
"211","AT1G22970"
"212","AT1G23080"
"213","AT1G23100"
"214","AT1G23220"
"215","AT1G23480"
"216","AT1G23760"
"217","AT1G23780"
"218","AT1G23900"
"219","AT1G24120"
"220","AT1G24160"
"221","AT1G24170"
"222","AT1G24450"
"223","AT1G24460"
"224","AT1G24560"
"225","AT1G24610"
"226","AT1G24764"
"227","AT1G24793"
"228","AT1G25054"
"229","AT1G25211"
"230","AT1G25420"
"231","AT1G25500"
"232","AT1G25510"
"233","AT1G25530"
"234","AT1G25682"
"235","AT1G26340"
"236","AT1G26690"
"237","AT1G26830"
"238","AT1G26930"
"239","AT1G26940"
"240","AT1G26960"
"241","AT1G27150"
"242","AT1G27190"
"243","AT1G27470"
"244","AT1G27510"
"245","AT1G27520"
"246","AT1G27540"
"247","AT1G27630"
"248","AT1G27760"
"249","AT1G27930"
"250","AT1G28100"
"251","AT1G28120"
"252","AT1G28310"
"253","AT1G28340"
"254","AT1G28350"
"255","AT1G28420"
"256","AT1G28490"
"257","AT1G28680"
"258","AT1G28960"
"259","AT1G29020"
"260","AT1G29040"
"261","AT1G29050"
"262","AT1G29357"
"263","AT1G29400"
"264","AT1G29418"
"265","AT1G29520"
"266","AT1G29785"
"267","AT1G29820"
"268","AT1G29890"
"269","AT1G29940"
"270","AT1G30000"
"271","AT1G30300"
"272","AT1G30910"
"273","AT1G31340"
"274","AT1G31420"
"275","AT1G31440"
"276","AT1G31730"
"277","AT1G31760"
"278","AT1G31830"
"279","AT1G32090"
"280","AT1G32127"
"281","AT1G32190"
"282","AT1G32260"
"283","AT1G32370"
"284","AT1G32380"
"285","AT1G32440"
"286","AT1G32750"
"287","AT1G33360"
"288","AT1G33810"
"289","AT1G34010"
"290","AT1G34130"
"291","AT1G34220"
"292","AT1G34320"
"293","AT1G34630"
"294","AT1G35220"
"295","AT1G35320"
"296","AT1G36370"
"297","AT1G42990"
"298","AT1G43690"
"299","AT1G43850"
"300","AT1G43900"
"301","AT1G43910"
"302","AT1G44760"
"303","AT1G44835"
"304","AT1G44900"
"305","AT1G44910"
"306","AT1G45050"
"307","AT1G47210"
"308","AT1G47380"
"309","AT1G47500"
"310","AT1G47550"
"311","AT1G47570"
"312","AT1G47710"
"313","AT1G48110"
"314","AT1G48240"
"315","AT1G48330"
"316","AT1G48380"
"317","AT1G48610"
"318","AT1G48635"
"319","AT1G48650"
"320","AT1G48950"
"321","AT1G49470"
"322","AT1G49510"
"323","AT1G49670"
"324","AT1G49850"
"325","AT1G49890"
"326","AT1G50110"
"327","AT1G50120"
"328","AT1G50380"
"329","AT1G50420"
"330","AT1G50510"
"331","AT1G50630"
"332","AT1G50940"
"333","AT1G51590"
"334","AT1G52150"
"335","AT1G52340"
"336","AT1G52370"
"337","AT1G52420"
"338","AT1G52730"
"339","AT1G52905"
"340","AT1G53050"
"341","AT1G53280"
"342","AT1G53290"
"343","AT1G53300"
"344","AT1G53400"
"345","AT1G53500"
"346","AT1G53645"
"347","AT1G53710"
"348","AT1G53780"
"349","AT1G53880"
"350","AT1G54060"
"351","AT1G54090"
"352","AT1G54115"
"353","AT1G54250"
"354","AT1G54490"
"355","AT1G54770"
"356","AT1G54920"
"357","AT1G55080"
"358","AT1G55150"
"359","AT1G55205"
"360","AT1G55490"
"361","AT1G55530"
"362","AT1G55535"
"363","AT1G55680"
"364","AT1G55690"
"365","AT1G55805"
"366","AT1G55860"
"367","AT1G55880"
"368","AT1G55900"
"369","AT1G56290"
"370","AT1G56590"
"371","AT1G57540"
"372","AT1G57610"
"373","AT1G57765"
"374","AT1G58070"
"375","AT1G58100"
"376","AT1G58110"
"377","AT1G58230"
"378","AT1G58270"
"379","AT1G58360"
"380","AT1G58440"
"381","AT1G58684"
"382","AT1G59359"
"383","AT1G59600"
"384","AT1G59650"
"385","AT1G59710"
"386","AT1G60080"
"387","AT1G60420"
"388","AT1G60810"
"389","AT1G60850"
"390","AT1G60860"
"391","AT1G60900"
"392","AT1G61010"
"393","AT1G61040"
"394","AT1G61670"
"395","AT1G61840"
"396","AT1G61900"
"397","AT1G61990"
"398","AT1G62330"
"399","AT1G62430"
"400","AT1G62440"
"401","AT1G62810"
"402","AT1G63120"
"403","AT1G63300"
"404","AT1G63420"
"405","AT1G63470"
"406","AT1G63500"
"407","AT1G63640"
"408","AT1G63700"
"409","AT1G63800"
"410","AT1G63850"
"411","AT1G63900"
"412","AT1G64060"
"413","AT1G64280"
"414","AT1G64350"
"415","AT1G64385"
"416","AT1G64440"
"417","AT1G64790"
"418","AT1G64990"
"419","AT1G65040"
"420","AT1G65260"
"421","AT1G65280"
"422","AT1G65370"
"423","AT1G65430"
"424","AT1G65580"
"425","AT1G65650"
"426","AT1G65660"
"427","AT1G65840"
"428","AT1G65985"
"429","AT1G66070"
"430","AT1G66250"
"431","AT1G66430"
"432","AT1G66530"
"433","AT1G66590"
"434","AT1G66670"
"435","AT1G67060"
"436","AT1G67140"
"437","AT1G67620"
"438","AT1G67930"
"439","AT1G67950"
"440","AT1G68100"
"441","AT1G68130"
"442","AT1G68370"
"443","AT1G68410"
"444","AT1G68440"
"445","AT1G68550"
"446","AT1G68580"
"447","AT1G68720"
"448","AT1G68760"
"449","AT1G68820"
"450","AT1G69030"
"451","AT1G69250"
"452","AT1G69330"
"453","AT1G69340"
"454","AT1G69420"
"455","AT1G69530"
"456","AT1G69740"
"457","AT1G69770"
"458","AT1G69780"
"459","AT1G69840"
"460","AT1G69980"
"461","AT1G70090"
"462","AT1G70180"
"463","AT1G70340"
"464","AT1G70370"
"465","AT1G70530"
"466","AT1G70570"
"467","AT1G70670"
"468","AT1G70730"
"469","AT1G71020"
"470","AT1G71350"
"471","AT1G71400"
"472","AT1G71410"
"473","AT1G71692"
"474","AT1G71695"
"475","AT1G71740"
"476","AT1G71800"
"477","AT1G71820"
"478","AT1G71830"
"479","AT1G71900"
"480","AT1G71940"
"481","AT1G72175"
"482","AT1G72230"
"483","AT1G72310"
"484","AT1G72320"
"485","AT1G72340"
"486","AT1G72410"
"487","AT1G72430"
"488","AT1G72440"
"489","AT1G72490"
"490","AT1G72630"
"491","AT1G72770"
"492","AT1G72790"
"493","AT1G72840"
"494","AT1G72880"
"495","AT1G73250"
"496","AT1G73350"
"497","AT1G73430"
"498","AT1G73820"
"499","AT1G73930"
"500","AT1G74090"
"501","AT1G74260"
"502","AT1G75130"
"503","AT1G75140"
"504","AT1G75170"
"505","AT1G75280"
"506","AT1G75340"
"507","AT1G75670"
"508","AT1G75785"
"509","AT1G75850"
"510","AT1G75980"
"511","AT1G76140"
"512","AT1G76260"
"513","AT1G76405"
"514","AT1G76460"
"515","AT1G76500"
"516","AT1G76660"
"517","AT1G76878"
"518","AT1G76880"
"519","AT1G76940"
"520","AT1G77130"
"521","AT1G77300"
"522","AT1G77420"
"523","AT1G77470"
"524","AT1G77550"
"525","AT1G77580"
"526","AT1G77590"
"527","AT1G78240"
"528","AT1G78260"
"529","AT1G78620"
"530","AT1G79000"
"531","AT1G79060"
"532","AT1G79070"
"533","AT1G79260"
"534","AT1G79380"
"535","AT1G79430"
"536","AT1G79450"
"537","AT1G79529"
"538","AT1G79710"
"539","AT1G79730"
"540","AT1G79820"
"541","AT1G79920"
"542","AT1G80000"
"543","AT1G80260"
"544","AT1G80290"
"545","AT1G80350"
"546","AT1G80370"
"547","AT1G80490"
"548","AT1G80600"
"549","AT1G80690"
"550","AT1G80700"
"551","AT1G80720"
"552","AT1G80910"
"553","AT1G80940"
"554","AT2G01020"
"555","AT2G01070"
"556","AT2G01190"
"557","AT2G01505"
"558","AT2G01630"
"559","AT2G01690"
"560","AT2G01820"
"561","AT2G01830"
"562","AT2G01850"
"563","AT2G01910"
"564","AT2G02090"
"565","AT2G02180"
"566","AT2G02560"
"567","AT2G02570"
"568","AT2G02630"
"569","AT2G02790"
"570","AT2G03070"
"571","AT2G03150"
"572","AT2G03220"
"573","AT2G04305"
"574","AT2G04360"
"575","AT2G04550"
"576","AT2G04880"
"577","AT2G04940"
"578","AT2G06010"
"579","AT2G06210"
"580","AT2G06925"
"581","AT2G06990"
"582","AT2G07175"
"583","AT2G07690"
"584","AT2G09785"
"585","AT2G09795"
"586","AT2G12400"
"587","AT2G13540"
"588","AT2G14120"
"589","AT2G14255"
"590","AT2G14260"
"591","AT2G14740"
"592","AT2G14750"
"593","AT2G15000"
"594","AT2G15430"
"595","AT2G15860"
"596","AT2G16370"
"597","AT2G16460"
"598","AT2G16485"
"599","AT2G16530"
"600","AT2G16595"
"601","AT2G16640"
"602","AT2G16950"
"603","AT2G17020"
"604","AT2G17070"
"605","AT2G17190"
"606","AT2G17280"
"607","AT2G17320"
"608","AT2G17340"
"609","AT2G17370"
"610","AT2G17410"
"611","AT2G17510"
"612","AT2G17530"
"613","AT2G17540"
"614","AT2G18090"
"615","AT2G18170"
"616","AT2G18193"
"617","AT2G18220"
"618","AT2G18230"
"619","AT2G18510"
"620","AT2G18630"
"621","AT2G18730"
"622","AT2G18840"
"623","AT2G18900"
"624","AT2G18990"
"625","AT2G19160"
"626","AT2G19340"
"627","AT2G19350"
"628","AT2G19430"
"629","AT2G19450"
"630","AT2G19460"
"631","AT2G19470"
"632","AT2G19560"
"633","AT2G19570"
"634","AT2G19572"
"635","AT2G19670"
"636","AT2G19680"
"637","AT2G19880"
"638","AT2G19950"
"639","AT2G20190"
"640","AT2G20390"
"641","AT2G20610"
"642","AT2G20750"
"643","AT2G20780"
"644","AT2G20790"
"645","AT2G20840"
"646","AT2G20920"
"647","AT2G20940"
"648","AT2G21120"
"649","AT2G21150"
"650","AT2G21240"
"651","AT2G21300"
"652","AT2G21340"
"653","AT2G21380"
"654","AT2G21410"
"655","AT2G21440"
"656","AT2G21470"
"657","AT2G22120"
"658","AT2G22250"
"659","AT2G22300"
"660","AT2G22450"
"661","AT2G22475"
"662","AT2G22630"
"663","AT2G22660"
"664","AT2G22720"
"665","AT2G22840"
"666","AT2G22900"
"667","AT2G22970"
"668","AT2G23380"
"669","AT2G23420"
"670","AT2G23790"
"671","AT2G23980"
"672","AT2G24060"
"673","AT2G24170"
"674","AT2G24300"
"675","AT2G24490"
"676","AT2G24590"
"677","AT2G24640"
"678","AT2G24755"
"679","AT2G24990"
"680","AT2G25180"
"681","AT2G25480"
"682","AT2G25660"
"683","AT2G25730"
"684","AT2G25790"
"685","AT2G26110"
"686","AT2G26170"
"687","AT2G26190"
"688","AT2G26210"
"689","AT2G26260"
"690","AT2G26430"
"691","AT2G26510"
"692","AT2G26600"
"693","AT2G26700"
"694","AT2G26760"
"695","AT2G26780"
"696","AT2G26980"
"697","AT2G27040"
"698","AT2G27130"
"699","AT2G27350"
"700","AT2G27400"
"701","AT2G27550"
"702","AT2G27580"
"703","AT2G27590"
"704","AT2G27900"
"705","AT2G28060"
"706","AT2G28070"
"707","AT2G28080"
"708","AT2G28330"
"709","AT2G28390"
"710","AT2G28660"
"711","AT2G28780"
"712","AT2G28810"
"713","AT2G28890"
"714","AT2G29050"
"715","AT2G29080"
"716","AT2G29125"
"717","AT2G29200"
"718","AT2G29210"
"719","AT2G29510"
"720","AT2G29690"
"721","AT2G29750"
"722","AT2G30000"
"723","AT2G30105"
"724","AT2G30130"
"725","AT2G30160"
"726","AT2G30210"
"727","AT2G30340"
"728","AT2G30530"
"729","AT2G30600"
"730","AT2G30710"
"731","AT2G30880"
"732","AT2G31060"
"733","AT2G31085"
"734","AT2G31200"
"735","AT2G31370"
"736","AT2G31400"
"737","AT2G31510"
"738","AT2G31660"
"739","AT2G31710"
"740","AT2G31740"
"741","AT2G31960"
"742","AT2G32220"
"743","AT2G32280"
"744","AT2G32560"
"745","AT2G32580"
"746","AT2G32600"
"747","AT2G32850"
"748","AT2G32900"
"749","AT2G32910"
"750","AT2G33510"
"751","AT2G33600"
"752","AT2G33800"
"753","AT2G34050"
"754","AT2G34070"
"755","AT2G34170"
"756","AT2G34190"
"757","AT2G34260"
"758","AT2G34410"
"759","AT2G34630"
"760","AT2G34660"
"761","AT2G34680"
"762","AT2G34710"
"763","AT2G34720"
"764","AT2G34730"
"765","AT2G34970"
"766","AT2G35010"
"767","AT2G35320"
"768","AT2G35470"
"769","AT2G35510"
"770","AT2G35780"
"771","AT2G35900"
"772","AT2G35920"
"773","AT2G36240"
"774","AT2G36250"
"775","AT2G36350"
"776","AT2G36420"
"777","AT2G36740"
"778","AT2G36850"
"779","AT2G36890"
"780","AT2G37230"
"781","AT2G37400"
"782","AT2G37500"
"783","AT2G37570"
"784","AT2G37620"
"785","AT2G37690"
"786","AT2G38090"
"787","AT2G38270"
"788","AT2G38450"
"789","AT2G38580"
"790","AT2G38620"
"791","AT2G38650"
"792","AT2G38840"
"793","AT2G39130"
"794","AT2G39260"
"795","AT2G39300"
"796","AT2G39340"
"797","AT2G39420"
"798","AT2G39450"
"799","AT2G39630"
"800","AT2G39681"
"801","AT2G39700"
"802","AT2G39705"
"803","AT2G39760"
"804","AT2G39795"
"805","AT2G39805"
"806","AT2G39810"
"807","AT2G39940"
"808","AT2G40010"
"809","AT2G40190"
"810","AT2G40490"
"811","AT2G40550"
"812","AT2G40700"
"813","AT2G40820"
"814","AT2G40830"
"815","AT2G40840"
"816","AT2G40950"
"817","AT2G41070"
"818","AT2G41130"
"819","AT2G41220"
"820","AT2G41560"
"821","AT2G41620"
"822","AT2G41630"
"823","AT2G41740"
"824","AT2G41760"
"825","AT2G41790"
"826","AT2G41945"
"827","AT2G41960"
"828","AT2G42030"
"829","AT2G42190"
"830","AT2G42230"
"831","AT2G42400"
"832","AT2G42490"
"833","AT2G42710"
"834","AT2G42770"
"835","AT2G43080"
"836","AT2G43130"
"837","AT2G43630"
"838","AT2G43980"
"839","AT2G44040"
"840","AT2G44270"
"841","AT2G44450"
"842","AT2G44530"
"843","AT2G44660"
"844","AT2G44770"
"845","AT2G44970"
"846","AT2G45030"
"847","AT2G45160"
"848","AT2G45250"
"849","AT2G45400"
"850","AT2G45540"
"851","AT2G45620"
"852","AT2G45695"
"853","AT2G46080"
"854","AT2G46200"
"855","AT2G46260"
"856","AT2G46520"
"857","AT2G46600"
"858","AT2G46740"
"859","AT2G46920"
"860","AT2G46930"
"861","AT2G47020"
"862","AT2G47060"
"863","AT2G47070"
"864","AT2G47390"
"865","AT2G47490"
"866","AT2G47500"
"867","AT2G47620"
"868","AT2G47790"
"869","AT2G47840"
"870","AT2G47850"
"871","AT2G48160"
"872","AT3G01040"
"873","AT3G01150"
"874","AT3G01360"
"875","AT3G01380"
"876","AT3G01400"
"877","AT3G01435"
"878","AT3G01516"
"879","AT3G01640"
"880","AT3G01720"
"881","AT3G01780"
"882","AT3G01820"
"883","AT3G02170"
"884","AT3G02300"
"885","AT3G02600"
"886","AT3G02650"
"887","AT3G02740"
"888","AT3G02750"
"889","AT3G02820"
"890","AT3G02880"
"891","AT3G02950"
"892","AT3G03010"
"893","AT3G03050"
"894","AT3G03130"
"895","AT3G03220"
"896","AT3G03310"
"897","AT3G03320"
"898","AT3G03330"
"899","AT3G03340"
"900","AT3G03550"
"901","AT3G03570"
"902","AT3G03600"
"903","AT3G03690"
"904","AT3G03740"
"905","AT3G03773"
"906","AT3G03880"
"907","AT3G03950"
"908","AT3G04080"
"909","AT3G04240"
"910","AT3G04480"
"911","AT3G04680"
"912","AT3G04710"
"913","AT3G04770"
"914","AT3G04810"
"915","AT3G04940"
"916","AT3G05040"
"917","AT3G05050"
"918","AT3G05070"
"919","AT3G05090"
"920","AT3G05100"
"921","AT3G05150"
"922","AT3G05220"
"923","AT3G05520"
"924","AT3G05670"
"925","AT3G05710"
"926","AT3G05970"
"927","AT3G05990"
"928","AT3G06330"
"929","AT3G06345"
"930","AT3G06400"
"931","AT3G06435"
"932","AT3G06450"
"933","AT3G06530"
"934","AT3G06540"
"935","AT3G06550"
"936","AT3G06670"
"937","AT3G06740"
"938","AT3G06750"
"939","AT3G06860"
"940","AT3G06868"
"941","AT3G06930"
"942","AT3G07220"
"943","AT3G07300"
"944","AT3G07320"
"945","AT3G07340"
"946","AT3G07510"
"947","AT3G07565"
"948","AT3G07630"
"949","AT3G07640"
"950","AT3G07650"
"951","AT3G07750"
"952","AT3G07890"
"953","AT3G08040"
"954","AT3G08670"
"955","AT3G08710"
"956","AT3G08760"
"957","AT3G08780"
"958","AT3G09000"
"959","AT3G09035"
"960","AT3G09090"
"961","AT3G09100"
"962","AT3G09320"
"963","AT3G09690"
"964","AT3G09700"
"965","AT3G09720"
"966","AT3G09770"
"967","AT3G09810"
"968","AT3G09850"
"969","AT3G10030"
"970","AT3G10050"
"971","AT3G10210"
"972","AT3G10330"
"973","AT3G10340"
"974","AT3G10380"
"975","AT3G10480"
"976","AT3G10490"
"977","AT3G10650"
"978","AT3G10720"
"979","AT3G10810"
"980","AT3G10915"
"981","AT3G10940"
"982","AT3G10980"
"983","AT3G11220"
"984","AT3G11270"
"985","AT3G11397"
"986","AT3G11520"
"987","AT3G11660"
"988","AT3G11700"
"989","AT3G11810"
"990","AT3G11820"
"991","AT3G11945"
"992","AT3G11964"
"993","AT3G12010"
"994","AT3G12240"
"995","AT3G12280"
"996","AT3G12300"
"997","AT3G12360"
"998","AT3G12370"
"999","AT3G12560"
"1000","AT3G12620"
"1001","AT3G12680"
"1002","AT3G12950"
"1003","AT3G13040"
"1004","AT3G13070"
"1005","AT3G13080"
"1006","AT3G13160"
"1007","AT3G13222"
"1008","AT3G13224"
"1009","AT3G13350"
"1010","AT3G13360"
"1011","AT3G13560"
"1012","AT3G13760"
"1013","AT3G13860"
"1014","AT3G13940"
"1015","AT3G13990"
"1016","AT3G14000"
"1017","AT3G14080"
"1018","AT3G14180"
"1019","AT3G14400"
"1020","AT3G14410"
"1021","AT3G14720"
"1022","AT3G14790"
"1023","AT3G14830"
"1024","AT3G14860"
"1025","AT3G14930"
"1026","AT3G14960"
"1027","AT3G15010"
"1028","AT3G15020"
"1029","AT3G15080"
"1030","AT3G15095"
"1031","AT3G15120"
"1032","AT3G15352"
"1033","AT3G15380"
"1034","AT3G15395"
"1035","AT3G15430"
"1036","AT3G15460"
"1037","AT3G15680"
"1038","AT3G15920"
"1039","AT3G15940"
"1040","AT3G16050"
"1041","AT3G16180"
"1042","AT3G16190"
"1043","AT3G16200"
"1044","AT3G16230"
"1045","AT3G16270"
"1046","AT3G16500"
"1047","AT3G16565"
"1048","AT3G16740"
"1049","AT3G16910"
"1050","AT3G17000"
"1051","AT3G17120"
"1052","AT3G17310"
"1053","AT3G17365"
"1054","AT3G17590"
"1055","AT3G17650"
"1056","AT3G17800"
"1057","AT3G17840"
"1058","AT3G17880"
"1059","AT3G17900"
"1060","AT3G18030"
"1061","AT3G18040"
"1062","AT3G18165"
"1063","AT3G18210"
"1064","AT3G18290"
"1065","AT3G18380"
"1066","AT3G18480"
"1067","AT3G18790"
"1068","AT3G18860"
"1069","AT3G18980"
"1070","AT3G19010"
"1071","AT3G19290"
"1072","AT3G19460"
"1073","AT3G19490"
"1074","AT3G19790"
"1075","AT3G19950"
"1076","AT3G20015"
"1077","AT3G20020"
"1078","AT3G20230"
"1079","AT3G20290"
"1080","AT3G20500"
"1081","AT3G20740"
"1082","AT3G20800"
"1083","AT3G20840"
"1084","AT3G20970"
"1085","AT3G21110"
"1086","AT3G21190"
"1087","AT3G21220"
"1088","AT3G21250"
"1089","AT3G21680"
"1090","AT3G22170"
"1091","AT3G22310"
"1092","AT3G22425"
"1093","AT3G22790"
"1094","AT3G22990"
"1095","AT3G23090"
"1096","AT3G23325"
"1097","AT3G23590"
"1098","AT3G23660"
"1099","AT3G23730"
"1100","AT3G23750"
"1101","AT3G23910"
"1102","AT3G23980"
"1103","AT3G24020"
"1104","AT3G24180"
"1105","AT3G24200"
"1106","AT3G24315"
"1107","AT3G24350"
"1108","AT3G24490"
"1109","AT3G24518"
"1110","AT3G24520"
"1111","AT3G24530"
"1112","AT3G24570"
"1113","AT3G25070"
"1114","AT3G25110"
"1115","AT3G25120"
"1116","AT3G25545"
"1117","AT3G25580"
"1118","AT3G25900"
"1119","AT3G25980"
"1120","AT3G26090"
"1121","AT3G26340"
"1122","AT3G26360"
"1123","AT3G26410"
"1124","AT3G26560"
"1125","AT3G26590"
"1126","AT3G26610"
"1127","AT3G26618"
"1128","AT3G26640"
"1129","AT3G26670"
"1130","AT3G26730"
"1131","AT3G27325"
"1132","AT3G27530"
"1133","AT3G27820"
"1134","AT3G27830"
"1135","AT3G27906"
"1136","AT3G27990"
"1137","AT3G28200"
"1138","AT3G28480"
"1139","AT3G28670"
"1140","AT3G28720"
"1141","AT3G29130"
"1142","AT3G29160"
"1143","AT3G29200"
"1144","AT3G29310"
"1145","AT3G29390"
"1146","AT3G41979"
"1147","AT3G42950"
"1148","AT3G43230"
"1149","AT3G43240"
"1150","AT3G43440"
"1151","AT3G43520"
"1152","AT3G44340"
"1153","AT3G44430"
"1154","AT3G44600"
"1155","AT3G44720"
"1156","AT3G45040"
"1157","AT3G45100"
"1158","AT3G45190"
"1159","AT3G46180"
"1160","AT3G46550"
"1161","AT3G46740"
"1162","AT3G47000"
"1163","AT3G47550"
"1164","AT3G47590"
"1165","AT3G47620"
"1166","AT3G47670"
"1167","AT3G47730"
"1168","AT3G47850"
"1169","AT3G47890"
"1170","AT3G47910"
"1171","AT3G47930"
"1172","AT3G47965"
"1173","AT3G47990"
"1174","AT3G48050"
"1175","AT3G48070"
"1176","AT3G48090"
"1177","AT3G48185"
"1178","AT3G48210"
"1179","AT3G48570"
"1180","AT3G48740"
"1181","AT3G48760"
"1182","AT3G48820"
"1183","AT3G48880"
"1184","AT3G49250"
"1185","AT3G49390"
"1186","AT3G49630"
"1187","AT3G49640"
"1188","AT3G49990"
"1189","AT3G50590"
"1190","AT3G50620"
"1191","AT3G50660"
"1192","AT3G50690"
"1193","AT3G50780"
"1194","AT3G50910"
"1195","AT3G51040"
"1196","AT3G51130"
"1197","AT3G51140"
"1198","AT3G51310"
"1199","AT3G51390"
"1200","AT3G51430"
"1201","AT3G51440"
"1202","AT3G51580"
"1203","AT3G51740"
"1204","AT3G51770"
"1205","AT3G52120"
"1206","AT3G52170"
"1207","AT3G52290"
"1208","AT3G52420"
"1209","AT3G52760"
"1210","AT3G52860"
"1211","AT3G52910"
"1212","AT3G53120"
"1213","AT3G53180"
"1214","AT3G53340"
"1215","AT3G53710"
"1216","AT3G53850"
"1217","AT3G53900"
"1218","AT3G54030"
"1219","AT3G54085"
"1220","AT3G54170"
"1221","AT3G54250"
"1222","AT3G54320"
"1223","AT3G54350"
"1224","AT3G54360"
"1225","AT3G54380"
"1226","AT3G54690"
"1227","AT3G54740"
"1228","AT3G54750"
"1229","AT3G54826"
"1230","AT3G54860"
"1231","AT3G54910"
"1232","AT3G55000"
"1233","AT3G55005"
"1234","AT3G55140"
"1235","AT3G55200"
"1236","AT3G55260"
"1237","AT3G55340"
"1238","AT3G55420"
"1239","AT3G55450"
"1240","AT3G55510"
"1241","AT3G55560"
"1242","AT3G55605"
"1243","AT3G55850"
"1244","AT3G55960"
"1245","AT3G56850"
"1246","AT3G56930"
