"","col_FLT_c1.which.mclass....7...1."
"127","AT1G08800"
"128","AT1G08890"
"129","AT1G08920"
"130","AT1G08940"
"131","AT1G08960"
"132","AT1G09090"
"133","AT1G09230"
"134","AT1G09300"
"135","AT1G09490"
"136","AT1G09700"
"137","AT1G09830"
"138","AT1G09850"
"139","AT1G09940"
"140","AT1G09980"
"141","AT1G10020"
"142","AT1G10150"
"143","AT1G10155"
"144","AT1G10170"
"145","AT1G10210"
"146","AT1G10310"
"147","AT1G10400"
"148","AT1G10560"
"149","AT1G10570"
"150","AT1G10660"
"151","AT1G10690"
"152","AT1G10740"
"153","AT1G10750"
"154","AT1G10780"
"155","AT1G10820"
"156","AT1G10850"
"157","AT1G10870"
"158","AT1G10900"
"159","AT1G10910"
"160","AT1G11050"
"161","AT1G11060"
"162","AT1G11130"
"163","AT1G11175"
"164","AT1G11280"
"165","AT1G11380"
"166","AT1G11390"
"167","AT1G11660"
"168","AT1G11720"
"169","AT1G11740"
"170","AT1G11755"
"171","AT1G11780"
"172","AT1G11790"
"173","AT1G11820"
"174","AT1G11870"
"175","AT1G12040"
"176","AT1G12350"
"177","AT1G12450"
"178","AT1G12470"
"179","AT1G12560"
"180","AT1G12680"
"181","AT1G12740"
"182","AT1G12845"
"183","AT1G12970"
"184","AT1G12990"
"185","AT1G13020"
"186","AT1G13030"
"187","AT1G13080"
"188","AT1G13120"
"189","AT1G13170"
"190","AT1G13180"
"191","AT1G13190"
"192","AT1G13210"
"193","AT1G13350"
"194","AT1G13460"
"195","AT1G13580"
"196","AT1G13620"
"197","AT1G13770"
"198","AT1G13810"
"199","AT1G13880"
"200","AT1G14020"
"201","AT1G14140"
"202","AT1G14170"
"203","AT1G14220"
"204","AT1G14240"
"205","AT1G14350"
"206","AT1G14390"
"207","AT1G14460"
"208","AT1G14560"
"209","AT1G14820"
"210","AT1G14850"
"211","AT1G14910"
"212","AT1G15000"
"213","AT1G15002"
"214","AT1G15030"
"215","AT1G15170"
"216","AT1G15220"
"217","AT1G15240"
"218","AT1G15310"
"219","AT1G15410"
"220","AT1G15470"
"221","AT1G15480"
"222","AT1G15550"
"223","AT1G15610"
"224","AT1G15620"
"225","AT1G15710"
"226","AT1G15780"
"227","AT1G15940"
"228","AT1G15970"
"229","AT1G16020"
"230","AT1G16280"
"231","AT1G16340"
"232","AT1G16570"
"233","AT1G16680"
"234","AT1G16710"
"235","AT1G16800"
"236","AT1G16970"
"237","AT1G17110"
"238","AT1G17145"
"239","AT1G17160"
"240","AT1G17300"
"241","AT1G17360"
"242","AT1G17410"
"243","AT1G17440"
"244","AT1G17550"
"245","AT1G17560"
"246","AT1G17580"
"247","AT1G17680"
"248","AT1G17690"
"249","AT1G17760"
"250","AT1G17850"
"251","AT1G17930"
"252","AT1G17980"
"253","AT1G18040"
"254","AT1G18190"
"255","AT1G18340"
"256","AT1G18370"
"257","AT1G18390"
"258","AT1G18580"
"259","AT1G18600"
"260","AT1G18620"
"261","AT1G18660"
"262","AT1G18745"
"263","AT1G18850"
"264","AT1G18900"
"265","AT1G18950"
"266","AT1G18975"
"267","AT1G19080"
"268","AT1G19140"
"269","AT1G19170"
"270","AT1G19300"
"271","AT1G19430"
"272","AT1G19485"
"273","AT1G19570"
"274","AT1G19710"
"275","AT1G19740"
"276","AT1G19860"
"277","AT1G19990"
"278","AT1G20070"
"279","AT1G20370"
"280","AT1G20410"
"281","AT1G20670"
"282","AT1G20760"
"283","AT1G20823"
"284","AT1G20910"
"285","AT1G20930"
"286","AT1G21070"
"287","AT1G21160"
"288","AT1G21200"
"289","AT1G21270"
"290","AT1G21280"
"291","AT1G21440"
"292","AT1G21480"
"293","AT1G21520"
"294","AT1G21580"
"295","AT1G21610"
"296","AT1G21700"
"297","AT1G21840"
"298","AT1G22020"
"299","AT1G22040"
"300","AT1G22050"
"301","AT1G22060"
"302","AT1G22065"
"303","AT1G22170"
"304","AT1G22230"
"305","AT1G22700"
"306","AT1G22710"
"307","AT1G22730"
"308","AT1G22740"
"309","AT1G22800"
"310","AT1G22850"
"311","AT1G22882"
"312","AT1G22940"
"313","AT1G22950"
"314","AT1G22960"
"315","AT1G23000"
"316","AT1G23052"
"317","AT1G23170"
"318","AT1G23205"
"319","AT1G23380"
"320","AT1G23390"
"321","AT1G23890"
"322","AT1G23935"
"323","AT1G23950"
"324","AT1G24100"
"325","AT1G24280"
"326","AT1G24310"
"327","AT1G24320"
"328","AT1G24340"
"329","AT1G24440"
"330","AT1G24560"
"331","AT1G24610"
"332","AT1G24625"
"333","AT1G24706"
"334","AT1G24800"
"335","AT1G25320"
"336","AT1G25450"
"337","AT1G25520"
"338","AT1G25540"
"339","AT1G25570"
"340","AT1G25580"
"341","AT1G26100"
"342","AT1G26120"
"343","AT1G26160"
"344","AT1G26170"
"345","AT1G26180"
"346","AT1G26370"
"347","AT1G26650"
"348","AT1G26660"
"349","AT1G26820"
"350","AT1G26840"
"351","AT1G26870"
"352","AT1G26910"
"353","AT1G27140"
"354","AT1G27210"
"355","AT1G27440"
"356","AT1G27520"
"357","AT1G27595"
"358","AT1G27630"
"359","AT1G27670"
"360","AT1G27700"
"361","AT1G27750"
"362","AT1G27752"
"363","AT1G27840"
"364","AT1G27850"
"365","AT1G27900"
"366","AT1G27921"
"367","AT1G27980"
"368","AT1G28050"
"369","AT1G28070"
"370","AT1G28090"
"371","AT1G28100"
"372","AT1G28140"
"373","AT1G28240"
"374","AT1G28410"
"375","AT1G28440"
"376","AT1G28520"
"377","AT1G28540"
"378","AT1G29030"
"379","AT1G29060"
"380","AT1G29120"
"381","AT1G29220"
"382","AT1G29340"
"383","AT1G29390"
"384","AT1G29535"
"385","AT1G29630"
"386","AT1G29760"
"387","AT1G29810"
"388","AT1G30070"
"389","AT1G30090"
"390","AT1G30200"
"391","AT1G30320"
"392","AT1G30330"
"393","AT1G30450"
"394","AT1G30460"
"395","AT1G30470"
"396","AT1G30540"
"397","AT1G30600"
"398","AT1G30620"
"399","AT1G30825"
"400","AT1G30840"
"401","AT1G30870"
"402","AT1G30900"
"403","AT1G31050"
"404","AT1G31070"
"405","AT1G31220"
"406","AT1G31230"
"407","AT1G31360"
"408","AT1G31500"
"409","AT1G31540"
"410","AT1G31930"
"411","AT1G32070"
"412","AT1G32090"
"413","AT1G32150"
"414","AT1G32160"
"415","AT1G32240"
"416","AT1G32260"
"417","AT1G32330"
"418","AT1G32360"
"419","AT1G32500"
"420","AT1G32730"
"421","AT1G32760"
"422","AT1G32810"
"423","AT1G32860"
"424","AT1G32930"
"425","AT1G33060"
"426","AT1G33270"
"427","AT1G33280"
"428","AT1G33330"
"429","AT1G33400"
"430","AT1G33410"
"431","AT1G33415"
"432","AT1G33420"
"433","AT1G33610"
"434","AT1G33612"
"435","AT1G33780"
"436","AT1G34065"
"437","AT1G34150"
"438","AT1G34200"
"439","AT1G34300"
"440","AT1G34360"
"441","AT1G34470"
"442","AT1G34550"
"443","AT1G34750"
"444","AT1G34770"
"445","AT1G34780"
"446","AT1G35190"
"447","AT1G35430"
"448","AT1G35470"
"449","AT1G36070"
"450","AT1G36160"
"451","AT1G36280"
"452","AT1G36390"
"453","AT1G42430"
"454","AT1G43560"
"455","AT1G44000"
"456","AT1G44050"
"457","AT1G44100"
"458","AT1G44110"
"459","AT1G44750"
"460","AT1G44780"
"461","AT1G44820"
"462","AT1G44910"
"463","AT1G44960"
"464","AT1G45170"
"465","AT1G45207"
"466","AT1G45332"
"467","AT1G47230"
"468","AT1G47270"
"469","AT1G47330"
"470","AT1G47410"
"471","AT1G47750"
"472","AT1G47820"
"473","AT1G47900"
"474","AT1G48070"
"475","AT1G48090"
"476","AT1G48175"
"477","AT1G48210"
"478","AT1G48240"
"479","AT1G48270"
"480","AT1G48310"
"481","AT1G48315"
"482","AT1G48320"
"483","AT1G48430"
"484","AT1G48490"
"485","AT1G48510"
"486","AT1G48550"
"487","AT1G48570"
"488","AT1G48605"
"489","AT1G48650"
"490","AT1G49040"
"491","AT1G49170"
"492","AT1G49245"
"493","AT1G49340"
"494","AT1G49350"
"495","AT1G49360"
"496","AT1G49510"
"497","AT1G49540"
"498","AT1G49580"
"499","AT1G49660"
"500","AT1G49670"
"501","AT1G49780"
"502","AT1G49890"
"503","AT1G50020"
"504","AT1G50030"
"505","AT1G50090"
"506","AT1G50120"
"507","AT1G50140"
"508","AT1G50170"
"509","AT1G50300"
"510","AT1G50410"
"511","AT1G50440"
"512","AT1G50520"
"513","AT1G50575"
"514","AT1G50580"
"515","AT1G50620"
"516","AT1G50730"
"517","AT1G51130"
"518","AT1G51170"
"519","AT1G51190"
"520","AT1G51390"
"521","AT1G51540"
"522","AT1G51600"
"523","AT1G51660"
"524","AT1G51720"
"525","AT1G51745"
"526","AT1G51830"
"527","AT1G51940"
"528","AT1G51950"
"529","AT1G52245"
"530","AT1G52260"
"531","AT1G52310"
"532","AT1G52320"
"533","AT1G52500"
"534","AT1G52540"
"535","AT1G52780"
"536","AT1G53030"
"537","AT1G53070"
"538","AT1G53120"
"539","AT1G53140"
"540","AT1G53165"
"541","AT1G53190"
"542","AT1G53470"
"543","AT1G53490"
"544","AT1G53510"
"545","AT1G53530"
"546","AT1G53570"
"547","AT1G53590"
"548","AT1G53730"
"549","AT1G53770"
"550","AT1G53860"
"551","AT1G54090"
"552","AT1G54120"
"553","AT1G54130"
"554","AT1G54150"
"555","AT1G54310"
"556","AT1G54340"
"557","AT1G54380"
"558","AT1G54385"
"559","AT1G54440"
"560","AT1G54510"
"561","AT1G54710"
"562","AT1G54730"
"563","AT1G54920"
"564","AT1G55090"
"565","AT1G55120"
"566","AT1G55130"
"567","AT1G55140"
"568","AT1G55150"
"569","AT1G55270"
"570","AT1G55325"
"571","AT1G55350"
"572","AT1G55430"
"573","AT1G55450"
"574","AT1G55460"
"575","AT1G55490"
"576","AT1G55510"
"577","AT1G55535"
"578","AT1G55540"
"579","AT1G55590"
"580","AT1G55620"
"581","AT1G55750"
"582","AT1G55810"
"583","AT1G55820"
"584","AT1G55960"
"585","AT1G56000"
"586","AT1G56020"
"587","AT1G56080"
"588","AT1G56140"
"589","AT1G56145"
"590","AT1G56180"
"591","AT1G56210"
"592","AT1G56230"
"593","AT1G56423"
"594","AT1G56440"
"595","AT1G56550"
"596","AT1G56570"
"597","AT1G56580"
"598","AT1G56610"
"599","AT1G56612"
"600","AT1G56720"
"601","AT1G57610"
"602","AT1G57820"
"603","AT1G57870"
"604","AT1G58025"
"605","AT1G58060"
"606","AT1G58190"
"607","AT1G58220"
"608","AT1G58350"
"609","AT1G58400"
"610","AT1G58470"
"611","AT1G59520"
"612","AT1G59540"
"613","AT1G59780"
"614","AT1G59820"
"615","AT1G59890"
"616","AT1G59990"
"617","AT1G60080"
"618","AT1G60430"
"619","AT1G60440"
"620","AT1G60490"
"621","AT1G60610"
"622","AT1G60650"
"623","AT1G60680"
"624","AT1G60750"
"625","AT1G60800"
"626","AT1G60995"
"627","AT1G61140"
"628","AT1G61350"
"629","AT1G61580"
"630","AT1G61660"
"631","AT1G61795"
"632","AT1G62045"
"633","AT1G62305"
"634","AT1G62600"
"635","AT1G62730"
"636","AT1G62740"
"637","AT1G62800"
"638","AT1G62850"
"639","AT1G62880"
"640","AT1G62970"
"641","AT1G63010"
"642","AT1G63100"
"643","AT1G63160"
"644","AT1G63170"
"645","AT1G63260"
"646","AT1G63270"
"647","AT1G63300"
"648","AT1G63310"
"649","AT1G63430"
"650","AT1G63440"
"651","AT1G63610"
"652","AT1G63810"
"653","AT1G63990"
"654","AT1G64050"
"655","AT1G64110"
"656","AT1G64140"
"657","AT1G64330"
"658","AT1G64390"
"659","AT1G64440"
"660","AT1G64450"
"661","AT1G64510"
"662","AT1G64530"
"663","AT1G64600"
"664","AT1G64740"
"665","AT1G64840"
"666","AT1G64900"
"667","AT1G64920"
"668","AT1G65000"
"669","AT1G65040"
"670","AT1G65320"
"671","AT1G65410"
"672","AT1G65470"
"673","AT1G65540"
"674","AT1G65590"
"675","AT1G65610"
"676","AT1G65730"
"677","AT1G66340"
"678","AT1G66430"
"679","AT1G66470"
"680","AT1G66510"
"681","AT1G66620"
"682","AT1G66740"
"683","AT1G66750"
"684","AT1G66890"
"685","AT1G66900"
"686","AT1G67120"
"687","AT1G67170"
"688","AT1G67300"
"689","AT1G67320"
"690","AT1G67360"
"691","AT1G67365"
"692","AT1G67490"
"693","AT1G67550"
"694","AT1G67560"
"695","AT1G67580"
"696","AT1G67630"
"697","AT1G67750"
"698","AT1G67800"
"699","AT1G67820"
"700","AT1G67850"
"701","AT1G67880"
"702","AT1G67930"
"703","AT1G67940"
"704","AT1G67950"
"705","AT1G68020"
"706","AT1G68050"
"707","AT1G68160"
"708","AT1G68550"
"709","AT1G68920"
"710","AT1G69010"
"711","AT1G69080"
"712","AT1G69260"
"713","AT1G69270"
"714","AT1G69360"
"715","AT1G69587"
"716","AT1G69680"
"717","AT1G69770"
"718","AT1G69840"
"719","AT1G70090"
"720","AT1G70150"
"721","AT1G70230"
"722","AT1G70480"
"723","AT1G70550"
"724","AT1G70560"
"725","AT1G70580"
"726","AT1G70590"
"727","AT1G70850"
"728","AT1G70900"
"729","AT1G70950"
"730","AT1G70990"
"731","AT1G71040"
"732","AT1G71090"
"733","AT1G71100"
"734","AT1G71130"
"735","AT1G71170"
"736","AT1G71180"
"737","AT1G71200"
"738","AT1G71210"
"739","AT1G71230"
"740","AT1G71400"
"741","AT1G71430"
"742","AT1G71440"
"743","AT1G71696"
"744","AT1G72010"
"745","AT1G72210"
"746","AT1G72230"
"747","AT1G72330"
"748","AT1G72416"
"749","AT1G72650"
"750","AT1G72740"
"751","AT1G72880"
"752","AT1G73060"
"753","AT1G73080"
"754","AT1G73100"
"755","AT1G73240"
"756","AT1G73340"
"757","AT1G73350"
"758","AT1G73380"
"759","AT1G73440"
"760","AT1G73460"
"761","AT1G73480"
"762","AT1G73655"
"763","AT1G73670"
"764","AT1G73760"
"765","AT1G73790"
"766","AT1G73875"
"767","AT1G73930"
"768","AT1G73980"
"769","AT1G73990"
"770","AT1G74040"
"771","AT1G74280"
"772","AT1G74320"
"773","AT1G74520"
"774","AT1G74530"
"775","AT1G74720"
"776","AT1G74740"
"777","AT1G74940"
"778","AT1G75020"
"779","AT1G75140"
"780","AT1G75200"
"781","AT1G75210"
"782","AT1G75230"
"783","AT1G75310"
"784","AT1G75335"
"785","AT1G75350"
"786","AT1G75390"
"787","AT1G75420"
"788","AT1G75785"
"789","AT1G75810"
"790","AT1G75945"
"791","AT1G76040"
"792","AT1G76050"
"793","AT1G76060"
"794","AT1G76120"
"795","AT1G76185"
"796","AT1G76250"
"797","AT1G76350"
"798","AT1G76380"
"799","AT1G76440"
"800","AT1G76510"
"801","AT1G76700"
"802","AT1G76710"
"803","AT1G76878"
"804","AT1G76890"
"805","AT1G76950"
"806","AT1G76970"
"807","AT1G77020"
"808","AT1G77030"
"809","AT1G77140"
"810","AT1G77220"
"811","AT1G77230"
"812","AT1G77250"
"813","AT1G77260"
"814","AT1G77630"
"815","AT1G77660"
"816","AT1G77680"
"817","AT1G77720"
"818","AT1G77740"
"819","AT1G77760"
"820","AT1G77800"
"821","AT1G77810"
"822","AT1G77930"
"823","AT1G78050"
"824","AT1G78060"
"825","AT1G78110"
"826","AT1G78265"
"827","AT1G78310"
"828","AT1G78520"
"829","AT1G78590"
"830","AT1G78600"
"831","AT1G78610"
"832","AT1G78650"
"833","AT1G78770"
"834","AT1G78800"
"835","AT1G79030"
"836","AT1G79050"
"837","AT1G79060"
"838","AT1G79090"
"839","AT1G79410"
"840","AT1G79460"
"841","AT1G79470"
"842","AT1G79529"
"843","AT1G79580"
"844","AT1G79670"
"845","AT1G79710"
"846","AT1G79740"
"847","AT1G79790"
"848","AT1G79810"
"849","AT1G79950"
"850","AT1G80000"
"851","AT1G80010"
"852","AT1G80190"
"853","AT1G80210"
"854","AT1G80245"
"855","AT1G80260"
"856","AT1G80290"
"857","AT1G80300"
"858","AT1G80310"
"859","AT1G80325"
"860","AT1G80400"
"861","AT1G80420"
"862","AT1G80520"
"863","AT1G80550"
"864","AT1G80570"
"865","AT1G80770"
"866","AT1G80850"
"867","AT1G80870"
"868","AT2G01010"
"869","AT2G01021"
"870","AT2G01080"
"871","AT2G01110"
"872","AT2G01120"
"873","AT2G01150"
"874","AT2G01210"
"875","AT2G01260"
"876","AT2G01410"
"877","AT2G01440"
"878","AT2G01480"
"879","AT2G01640"
"880","AT2G01680"
"881","AT2G01820"
"882","AT2G01890"
"883","AT2G01930"
"884","AT2G01950"
"885","AT2G02220"
"886","AT2G02230"
"887","AT2G02360"
"888","AT2G02370"
"889","AT2G02480"
"890","AT2G02630"
"891","AT2G02730"
"892","AT2G02740"
"893","AT2G02810"
"894","AT2G02860"
"895","AT2G02910"
"896","AT2G02970"
"897","AT2G03070"
"898","AT2G03340"
"899","AT2G03390"
"900","AT2G03430"
"901","AT2G03620"
"902","AT2G03730"
"903","AT2G03780"
"904","AT2G03800"
"905","AT2G03810"
"906","AT2G03975"
"907","AT2G04100"
"908","AT2G04305"
"909","AT2G04340"
"910","AT2G04380"
"911","AT2G04400"
"912","AT2G04430"
"913","AT2G04480"
"914","AT2G04540"
"915","AT2G04650"
"916","AT2G04845"
"917","AT2G04850"
"918","AT2G04865"
"919","AT2G04890"
"920","AT2G04940"
"921","AT2G05170"
"922","AT2G05210"
"923","AT2G05260"
"924","AT2G05590"
"925","AT2G05755"
"926","AT2G05810"
"927","AT2G05812"
"928","AT2G06000"
"929","AT2G06210"
"930","AT2G06255"
"931","AT2G06510"
"932","AT2G07170"
"933","AT2G07180"
"934","AT2G07475"
"935","AT2G07734"
"936","AT2G09225"
"937","AT2G10931"
"938","AT2G10950"
"939","AT2G11000"
"940","AT2G11520"
"941","AT2G13100"
"942","AT2G13370"
"943","AT2G13550"
"944","AT2G13650"
"945","AT2G14110"
"946","AT2G14460"
"947","AT2G14530"
"948","AT2G14850"
"949","AT2G14880"
"950","AT2G15230"
"951","AT2G15280"
"952","AT2G15290"
"953","AT2G15320"
"954","AT2G15530"
"955","AT2G15560"
"956","AT2G15690"
"957","AT2G15695"
"958","AT2G15900"
"959","AT2G16070"
"960","AT2G16370"
"961","AT2G16405"
"962","AT2G16440"
"963","AT2G16570"
"964","AT2G16650"
"965","AT2G16660"
"966","AT2G16740"
"967","AT2G16920"
"968","AT2G17020"
"969","AT2G17230"
"970","AT2G17320"
"971","AT2G17350"
"972","AT2G17570"
"973","AT2G17580"
"974","AT2G17620"
"975","AT2G17700"
"976","AT2G17760"
"977","AT2G17840"
"978","AT2G17870"
"979","AT2G17900"
"980","AT2G17930"
"981","AT2G18050"
"982","AT2G18240"
"983","AT2G18290"
"984","AT2G18330"
"985","AT2G18410"
"986","AT2G18520"
"987","AT2G18770"
"988","AT2G18790"
"989","AT2G18860"
"990","AT2G18876"
"991","AT2G19160"
"992","AT2G19170"
"993","AT2G19390"
"994","AT2G19580"
"995","AT2G19720"
"996","AT2G19800"
"997","AT2G20000"
"998","AT2G20050"
"999","AT2G20130"
"1000","AT2G20190"
"1001","AT2G20270"
"1002","AT2G20300"
"1003","AT2G20310"
"1004","AT2G20320"
"1005","AT2G20410"
"1006","AT2G20650"
"1007","AT2G20690"
"1008","AT2G20725"
"1009","AT2G20740"
"1010","AT2G20790"
"1011","AT2G20850"
"1012","AT2G20900"
"1013","AT2G21070"
"1014","AT2G21230"
"1015","AT2G21380"
"1016","AT2G21385"
"1017","AT2G21500"
"1018","AT2G21560"
"1019","AT2G21850"
"1020","AT2G21880"
"1021","AT2G21950"
"1022","AT2G22090"
"1023","AT2G22270"
"1024","AT2G22310"
"1025","AT2G22370"
"1026","AT2G22420"
"1027","AT2G22570"
"1028","AT2G22610"
"1029","AT2G22640"
"1030","AT2G22770"
"1031","AT2G23040"
"1032","AT2G23080"
"1033","AT2G23140"
"1034","AT2G23150"
"1035","AT2G23340"
"1036","AT2G23370"
"1037","AT2G23450"
"1038","AT2G23460"
"1039","AT2G23600"
"1040","AT2G23620"
"1041","AT2G23700"
"1042","AT2G23890"
"1043","AT2G23950"
"1044","AT2G24020"
"1045","AT2G24050"
"1046","AT2G24070"
"1047","AT2G24090"
"1048","AT2G24230"
"1049","AT2G24330"
"1050","AT2G24400"
"1051","AT2G24580"
"1052","AT2G24610"
"1053","AT2G24830"
"1054","AT2G24945"
"1055","AT2G24990"
"1056","AT2G25100"
"1057","AT2G25190"
"1058","AT2G25270"
"1059","AT2G25355"
"1060","AT2G25620"
"1061","AT2G25640"
"1062","AT2G25710"
"1063","AT2G25720"
"1064","AT2G25740"
"1065","AT2G25760"
"1066","AT2G25800"
"1067","AT2G25840"
"1068","AT2G25850"
"1069","AT2G25920"
"1070","AT2G25930"
"1071","AT2G26070"
"1072","AT2G26100"
"1073","AT2G26200"
"1074","AT2G26340"
"1075","AT2G26350"
"1076","AT2G26360"
"1077","AT2G26470"
"1078","AT2G26550"
"1079","AT2G26570"
"1080","AT2G26600"
"1081","AT2G26640"
"1082","AT2G26660"
"1083","AT2G26690"
"1084","AT2G26710"
"1085","AT2G26770"
"1086","AT2G26780"
"1087","AT2G26800"
"1088","AT2G26810"
"1089","AT2G26830"
"1090","AT2G26840"
"1091","AT2G26860"
"1092","AT2G26890"
"1093","AT2G26920"
"1094","AT2G26930"
"1095","AT2G26970"
"1096","AT2G27010"
"1097","AT2G27140"
"1098","AT2G27200"
"1099","AT2G27210"
"1100","AT2G27260"
"1101","AT2G27285"
"1102","AT2G27460"
"1103","AT2G27680"
"1104","AT2G27770"
"1105","AT2G27810"
"1106","AT2G27820"
"1107","AT2G27950"
"1108","AT2G28120"
"1109","AT2G28130"
"1110","AT2G28150"
"1111","AT2G28200"
"1112","AT2G28240"
"1113","AT2G28250"
"1114","AT2G28315"
"1115","AT2G28350"
"1116","AT2G28360"
"1117","AT2G28410"
"1118","AT2G28480"
"1119","AT2G28540"
"1120","AT2G28550"
"1121","AT2G28620"
"1122","AT2G28950"
"1123","AT2G29070"
"1124","AT2G29140"
"1125","AT2G29190"
"1126","AT2G29200"
"1127","AT2G29485"
"1128","AT2G29580"
"1129","AT2G29690"
"1130","AT2G29730"
"1131","AT2G29910"
"1132","AT2G29990"
"1133","AT2G30140"
"1134","AT2G30280"
"1135","AT2G30330"
"1136","AT2G30362"
"1137","AT2G30395"
"1138","AT2G30400"
"1139","AT2G30460"
"1140","AT2G30470"
"1141","AT2G30780"
"1142","AT2G30800"
"1143","AT2G30910"
"1144","AT2G30920"
"1145","AT2G30990"
"1146","AT2G31020"
"1147","AT2G31082"
"1148","AT2G31270"
"1149","AT2G31280"
"1150","AT2G31680"
"1151","AT2G31725"
"1152","AT2G31800"
"1153","AT2G31820"
"1154","AT2G31890"
"1155","AT2G31900"
"1156","AT2G31955"
"1157","AT2G31970"
"1158","AT2G32040"
"1159","AT2G32090"
"1160","AT2G32250"
"1161","AT2G32270"
"1162","AT2G32320"
"1163","AT2G32440"
"1164","AT2G32650"
"1165","AT2G32810"
"1166","AT2G32950"
"1167","AT2G32970"
"1168","AT2G33170"
"1169","AT2G33255"
"1170","AT2G33330"
"1171","AT2G33450"
"1172","AT2G33460"
"1173","AT2G33490"
"1174","AT2G33560"
"1175","AT2G33585"
"1176","AT2G33610"
"1177","AT2G33700"
"1178","AT2G34050"
"1179","AT2G34150"
"1180","AT2G34310"
"1181","AT2G34340"
"1182","AT2G34357"
"1183","AT2G34460"
"1184","AT2G34500"
"1185","AT2G34640"
"1186","AT2G34650"
"1187","AT2G34780"
"1188","AT2G34840"
"1189","AT2G34970"
"1190","AT2G35020"
"1191","AT2G35100"
"1192","AT2G35110"
"1193","AT2G35230"
"1194","AT2G35330"
"1195","AT2G35390"
"1196","AT2G35530"
"1197","AT2G35620"
"1198","AT2G35650"
"1199","AT2G35720"
"1200","AT2G35736"
"1201","AT2G35840"
"1202","AT2G35859"
"1203","AT2G35860"
"1204","AT2G36200"
"1205","AT2G36230"
"1206","AT2G36240"
"1207","AT2G36290"
"1208","AT2G36305"
"1209","AT2G36340"
"1210","AT2G36360"
"1211","AT2G36390"
"1212","AT2G36470"
"1213","AT2G36480"
"1214","AT2G36490"
"1215","AT2G36670"
"1216","AT2G36720"
"1217","AT2G36890"
"1218","AT2G37060"
"1219","AT2G37090"
"1220","AT2G37160"
"1221","AT2G37195"
"1222","AT2G37380"
"1223","AT2G37500"
"1224","AT2G37520"
"1225","AT2G37555"
"1226","AT2G37585"
"1227","AT2G37620"
"1228","AT2G37660"
"1229","AT2G37680"
"1230","AT2G37690"
"1231","AT2G37840"
"1232","AT2G38000"
"1233","AT2G38020"
"1234","AT2G38025"
"1235","AT2G38050"
"1236","AT2G38160"
"1237","AT2G38170"
"1238","AT2G38180"
"1239","AT2G38370"
"1240","AT2G38440"
"1241","AT2G38580"
"1242","AT2G38610"
"1243","AT2G38630"
"1244","AT2G38660"
"1245","AT2G38680"
"1246","AT2G38770"
