"","col_FLT_c1.which.mclass....5...1."
"141","AT1G08610"
"142","AT1G08645"
"143","AT1G08670"
"144","AT1G08720"
"145","AT1G08840"
"146","AT1G08910"
"147","AT1G08990"
"148","AT1G09000"
"149","AT1G09027"
"150","AT1G09053"
"151","AT1G09060"
"152","AT1G09320"
"153","AT1G09363"
"154","AT1G09450"
"155","AT1G09470"
"156","AT1G09540"
"157","AT1G09575"
"158","AT1G09710"
"159","AT1G09750"
"160","AT1G09783"
"161","AT1G09794"
"162","AT1G09800"
"163","AT1G09810"
"164","AT1G09820"
"165","AT1G09863"
"166","AT1G09900"
"167","AT1G09910"
"168","AT1G09960"
"169","AT1G09987"
"170","AT1G09995"
"171","AT1G10040"
"172","AT1G10050"
"173","AT1G10090"
"174","AT1G10230"
"175","AT1G10240"
"176","AT1G10270"
"177","AT1G10280"
"178","AT1G10320"
"179","AT1G10340"
"180","AT1G10350"
"181","AT1G10450"
"182","AT1G10480"
"183","AT1G10510"
"184","AT1G10520"
"185","AT1G10522"
"186","AT1G10610"
"187","AT1G10650"
"188","AT1G10730"
"189","AT1G10810"
"190","AT1G10830"
"191","AT1G10930"
"192","AT1G10970"
"193","AT1G11090"
"194","AT1G11120"
"195","AT1G11170"
"196","AT1G11180"
"197","AT1G11190"
"198","AT1G11210"
"199","AT1G11220"
"200","AT1G11270"
"201","AT1G11420"
"202","AT1G11440"
"203","AT1G11540"
"204","AT1G11570"
"205","AT1G11630"
"206","AT1G11880"
"207","AT1G11940"
"208","AT1G11950"
"209","AT1G11960"
"210","AT1G12020"
"211","AT1G12140"
"212","AT1G12200"
"213","AT1G12244"
"214","AT1G12260"
"215","AT1G12420"
"216","AT1G12430"
"217","AT1G12600"
"218","AT1G12620"
"219","AT1G12710"
"220","AT1G12730"
"221","AT1G12750"
"222","AT1G12770"
"223","AT1G12790"
"224","AT1G12800"
"225","AT1G12880"
"226","AT1G12930"
"227","AT1G13270"
"228","AT1G13540"
"229","AT1G13609"
"230","AT1G13635"
"231","AT1G13670"
"232","AT1G13700"
"233","AT1G13740"
"234","AT1G13820"
"235","AT1G13830"
"236","AT1G13860"
"237","AT1G13870"
"238","AT1G13900"
"239","AT1G13910"
"240","AT1G13920"
"241","AT1G13940"
"242","AT1G13970"
"243","AT1G14040"
"244","AT1G14130"
"245","AT1G14160"
"246","AT1G14180"
"247","AT1G14310"
"248","AT1G14340"
"249","AT1G14370"
"250","AT1G14530"
"251","AT1G14580"
"252","AT1G14687"
"253","AT1G14720"
"254","AT1G14770"
"255","AT1G14790"
"256","AT1G14840"
"257","AT1G14970"
"258","AT1G15060"
"259","AT1G15080"
"260","AT1G15175"
"261","AT1G15180"
"262","AT1G15215"
"263","AT1G15290"
"264","AT1G15385"
"265","AT1G15490"
"266","AT1G15700"
"267","AT1G15720"
"268","AT1G15730"
"269","AT1G15760"
"270","AT1G15790"
"271","AT1G15870"
"272","AT1G15900"
"273","AT1G16022"
"274","AT1G16060"
"275","AT1G16070"
"276","AT1G16080"
"277","AT1G16110"
"278","AT1G16150"
"279","AT1G16160"
"280","AT1G16220"
"281","AT1G16250"
"282","AT1G16320"
"283","AT1G16330"
"284","AT1G16370"
"285","AT1G16430"
"286","AT1G16540"
"287","AT1G16630"
"288","AT1G16650"
"289","AT1G16670"
"290","AT1G16690"
"291","AT1G16790"
"292","AT1G16820"
"293","AT1G16825"
"294","AT1G16905"
"295","AT1G16930"
"296","AT1G17040"
"297","AT1G17050"
"298","AT1G17070"
"299","AT1G17090"
"300","AT1G17140"
"301","AT1G17270"
"302","AT1G17330"
"303","AT1G17340"
"304","AT1G17400"
"305","AT1G17450"
"306","AT1G17460"
"307","AT1G17590"
"308","AT1G17650"
"309","AT1G17665"
"310","AT1G17744"
"311","AT1G17780"
"312","AT1G17790"
"313","AT1G17870"
"314","AT1G17940"
"315","AT1G18030"
"316","AT1G18090"
"317","AT1G18180"
"318","AT1G18200"
"319","AT1G18265"
"320","AT1G18290"
"321","AT1G18330"
"322","AT1G18335"
"323","AT1G18360"
"324","AT1G18415"
"325","AT1G18440"
"326","AT1G18460"
"327","AT1G18490"
"328","AT1G18560"
"329","AT1G18570"
"330","AT1G18590"
"331","AT1G18610"
"332","AT1G18630"
"333","AT1G18650"
"334","AT1G18670"
"335","AT1G18680"
"336","AT1G18690"
"337","AT1G18860"
"338","AT1G18910"
"339","AT1G19010"
"340","AT1G19115"
"341","AT1G19220"
"342","AT1G19250"
"343","AT1G19270"
"344","AT1G19290"
"345","AT1G19396"
"346","AT1G19480"
"347","AT1G19490"
"348","AT1G19540"
"349","AT1G19690"
"350","AT1G19700"
"351","AT1G19780"
"352","AT1G19840"
"353","AT1G19950"
"354","AT1G19968"
"355","AT1G19970"
"356","AT1G19980"
"357","AT1G20030"
"358","AT1G20065"
"359","AT1G20270"
"360","AT1G20300"
"361","AT1G20380"
"362","AT1G20480"
"363","AT1G20530"
"364","AT1G20550"
"365","AT1G20640"
"366","AT1G20650"
"367","AT1G20690"
"368","AT1G20691"
"369","AT1G20700"
"370","AT1G20780"
"371","AT1G20816"
"372","AT1G20830"
"373","AT1G20880"
"374","AT1G21110"
"375","AT1G21170"
"376","AT1G21340"
"377","AT1G21350"
"378","AT1G21360"
"379","AT1G21390"
"380","AT1G21400"
"381","AT1G21410"
"382","AT1G21590"
"383","AT1G21640"
"384","AT1G21650"
"385","AT1G21651"
"386","AT1G21670"
"387","AT1G21790"
"388","AT1G21910"
"389","AT1G22180"
"390","AT1G22310"
"391","AT1G22403"
"392","AT1G22540"
"393","AT1G22550"
"394","AT1G22570"
"395","AT1G22660"
"396","AT1G22750"
"397","AT1G22860"
"398","AT1G22870"
"399","AT1G22890"
"400","AT1G22990"
"401","AT1G23060"
"402","AT1G23140"
"403","AT1G23150"
"404","AT1G23180"
"405","AT1G23230"
"406","AT1G23330"
"407","AT1G23340"
"408","AT1G23360"
"409","AT1G23460"
"410","AT1G23530"
"411","AT1G23560"
"412","AT1G23830"
"413","AT1G23880"
"414","AT1G23970"
"415","AT1G23980"
"416","AT1G24030"
"417","AT1G24040"
"418","AT1G24090"
"419","AT1G24095"
"420","AT1G24130"
"421","AT1G24265"
"422","AT1G24290"
"423","AT1G24300"
"424","AT1G24490"
"425","AT1G24600"
"426","AT1G25145"
"427","AT1G25180"
"428","AT1G25290"
"429","AT1G25375"
"430","AT1G25390"
"431","AT1G25460"
"432","AT1G25470"
"433","AT1G25480"
"434","AT1G26090"
"435","AT1G26130"
"436","AT1G26150"
"437","AT1G26190"
"438","AT1G26208"
"439","AT1G26218"
"440","AT1G26250"
"441","AT1G26255"
"442","AT1G26260"
"443","AT1G26330"
"444","AT1G26450"
"445","AT1G26520"
"446","AT1G26620"
"447","AT1G26680"
"448","AT1G26700"
"449","AT1G26730"
"450","AT1G26760"
"451","AT1G26900"
"452","AT1G27020"
"453","AT1G27060"
"454","AT1G27070"
"455","AT1G27170"
"456","AT1G27180"
"457","AT1G27200"
"458","AT1G27360"
"459","AT1G27370"
"460","AT1G27420"
"461","AT1G27430"
"462","AT1G27460"
"463","AT1G27500"
"464","AT1G27565"
"465","AT1G27620"
"466","AT1G27660"
"467","AT1G27680"
"468","AT1G27690"
"469","AT1G27740"
"470","AT1G27910"
"471","AT1G27920"
"472","AT1G27960"
"473","AT1G28080"
"474","AT1G28320"
"475","AT1G28380"
"476","AT1G28390"
"477","AT1G28530"
"478","AT1G28685"
"479","AT1G28715"
"480","AT1G28760"
"481","AT1G28815"
"482","AT1G29160"
"483","AT1G29170"
"484","AT1G29195"
"485","AT1G29240"
"486","AT1G29300"
"487","AT1G29355"
"488","AT1G29410"
"489","AT1G29465"
"490","AT1G29530"
"491","AT1G29550"
"492","AT1G29690"
"493","AT1G29710"
"494","AT1G29730"
"495","AT1G29800"
"496","AT1G29840"
"497","AT1G29960"
"498","AT1G30080"
"499","AT1G30240"
"500","AT1G30410"
"501","AT1G30420"
"502","AT1G30475"
"503","AT1G30490"
"504","AT1G30545"
"505","AT1G30570"
"506","AT1G30640"
"507","AT1G30680"
"508","AT1G30700"
"509","AT1G30755"
"510","AT1G30757"
"511","AT1G30810"
"512","AT1G30845"
"513","AT1G30960"
"514","AT1G30990"
"515","AT1G31010"
"516","AT1G31040"
"517","AT1G31120"
"518","AT1G31150"
"519","AT1G31175"
"520","AT1G31320"
"521","AT1G31330"
"522","AT1G31335"
"523","AT1G31410"
"524","AT1G31460"
"525","AT1G31470"
"526","AT1G31480"
"527","AT1G31650"
"528","AT1G31710"
"529","AT1G31810"
"530","AT1G31814"
"531","AT1G31870"
"532","AT1G31885"
"533","AT1G32200"
"534","AT1G32220"
"535","AT1G32340"
"536","AT1G32530"
"537","AT1G32583"
"538","AT1G32610"
"539","AT1G32690"
"540","AT1G33030"
"541","AT1G33080"
"542","AT1G33102"
"543","AT1G33170"
"544","AT1G33290"
"545","AT1G33390"
"546","AT1G33480"
"547","AT1G33540"
"548","AT1G33770"
"549","AT1G33970"
"550","AT1G34000"
"551","AT1G34120"
"552","AT1G34210"
"553","AT1G34260"
"554","AT1G34270"
"555","AT1G34340"
"556","AT1G34355"
"557","AT1G34570"
"558","AT1G34670"
"559","AT1G34760"
"560","AT1G35140"
"561","AT1G35210"
"562","AT1G35260"
"563","AT1G35340"
"564","AT1G35460"
"565","AT1G35510"
"566","AT1G35610"
"567","AT1G35660"
"568","AT1G35910"
"569","AT1G36320"
"570","AT1G36990"
"571","AT1G38065"
"572","AT1G38131"
"573","AT1G42470"
"574","AT1G42540"
"575","AT1G43020"
"576","AT1G43160"
"577","AT1G43245"
"578","AT1G43620"
"579","AT1G43650"
"580","AT1G43765"
"581","AT1G44120"
"582","AT1G44125"
"583","AT1G44160"
"584","AT1G44608"
"585","AT1G44790"
"586","AT1G44920"
"587","AT1G44970"
"588","AT1G45150"
"589","AT1G45160"
"590","AT1G45230"
"591","AT1G45231"
"592","AT1G45233"
"593","AT1G45249"
"594","AT1G47056"
"595","AT1G47240"
"596","AT1G47340"
"597","AT1G47480"
"598","AT1G47510"
"599","AT1G47600"
"600","AT1G47603"
"601","AT1G47620"
"602","AT1G47720"
"603","AT1G47760"
"604","AT1G47870"
"605","AT1G48000"
"606","AT1G48040"
"607","AT1G48050"
"608","AT1G48280"
"609","AT1G48355"
"610","AT1G48360"
"611","AT1G48370"
"612","AT1G48460"
"613","AT1G48480"
"614","AT1G48520"
"615","AT1G48560"
"616","AT1G48640"
"617","AT1G48690"
"618","AT1G48770"
"619","AT1G48840"
"620","AT1G48880"
"621","AT1G48930"
"622","AT1G48960"
"623","AT1G49160"
"624","AT1G49320"
"625","AT1G49380"
"626","AT1G49390"
"627","AT1G49475"
"628","AT1G49620"
"629","AT1G49630"
"630","AT1G49710"
"631","AT1G49730"
"632","AT1G49740"
"633","AT1G49840"
"634","AT1G49870"
"635","AT1G49880"
"636","AT1G49910"
"637","AT1G49960"
"638","AT1G49980"
"639","AT1G50055"
"640","AT1G50240"
"641","AT1G50260"
"642","AT1G50360"
"643","AT1G50460"
"644","AT1G50659"
"645","AT1G50750"
"646","AT1G50840"
"647","AT1G50890"
"648","AT1G50900"
"649","AT1G50910"
"650","AT1G51035"
"651","AT1G51140"
"652","AT1G51310"
"653","AT1G51350"
"654","AT1G51360"
"655","AT1G51380"
"656","AT1G51400"
"657","AT1G51430"
"658","AT1G51450"
"659","AT1G51470"
"660","AT1G51550"
"661","AT1G51560"
"662","AT1G51580"
"663","AT1G51610"
"664","AT1G51640"
"665","AT1G51645"
"666","AT1G51700"
"667","AT1G51740"
"668","AT1G51790"
"669","AT1G51800"
"670","AT1G51840"
"671","AT1G51860"
"672","AT1G51965"
"673","AT1G52080"
"674","AT1G52140"
"675","AT1G52155"
"676","AT1G52160"
"677","AT1G52190"
"678","AT1G52330"
"679","AT1G52343"
"680","AT1G52520"
"681","AT1G52565"
"682","AT1G52630"
"683","AT1G52825"
"684","AT1G53025"
"685","AT1G53035"
"686","AT1G53110"
"687","AT1G53130"
"688","AT1G53163"
"689","AT1G53200"
"690","AT1G53345"
"691","AT1G53390"
"692","AT1G53430"
"693","AT1G53440"
"694","AT1G53450"
"695","AT1G53460"
"696","AT1G53520"
"697","AT1G53633"
"698","AT1G53650"
"699","AT1G53660"
"700","AT1G53670"
"701","AT1G53800"
"702","AT1G53830"
"703","AT1G53885"
"704","AT1G53887"
"705","AT1G53903"
"706","AT1G53950"
"707","AT1G54010"
"708","AT1G54110"
"709","AT1G54180"
"710","AT1G54217"
"711","AT1G54220"
"712","AT1G54260"
"713","AT1G54290"
"714","AT1G54330"
"715","AT1G54350"
"716","AT1G54450"
"717","AT1G54500"
"718","AT1G54520"
"719","AT1G54570"
"720","AT1G54575"
"721","AT1G54650"
"722","AT1G54680"
"723","AT1G54740"
"724","AT1G54850"
"725","AT1G54950"
"726","AT1G54960"
"727","AT1G54970"
"728","AT1G55110"
"729","AT1G55152"
"730","AT1G55170"
"731","AT1G55180"
"732","AT1G55250"
"733","AT1G55265"
"734","AT1G55300"
"735","AT1G55365"
"736","AT1G55380"
"737","AT1G55390"
"738","AT1G55475"
"739","AT1G55610"
"740","AT1G55630"
"741","AT1G55675"
"742","AT1G55740"
"743","AT1G55760"
"744","AT1G55830"
"745","AT1G55870"
"746","AT1G55930"
"747","AT1G55940"
"748","AT1G56050"
"749","AT1G56090"
"750","AT1G56170"
"751","AT1G56260"
"752","AT1G56310"
"753","AT1G56350"
"754","AT1G56420"
"755","AT1G56560"
"756","AT1G56630"
"757","AT1G57600"
"758","AT1G57700"
"759","AT1G57990"
"760","AT1G58200"
"761","AT1G58210"
"762","AT1G58250"
"763","AT1G58290"
"764","AT1G58340"
"765","AT1G58370"
"766","AT1G58410"
"767","AT1G58520"
"768","AT1G59510"
"769","AT1G59560"
"770","AT1G59640"
"771","AT1G59700"
"772","AT1G59740"
"773","AT1G59750"
"774","AT1G59910"
"775","AT1G59970"
"776","AT1G59980"
"777","AT1G60000"
"778","AT1G60095"
"779","AT1G60130"
"780","AT1G60220"
"781","AT1G60230"
"782","AT1G60390"
"783","AT1G60525"
"784","AT1G60545"
"785","AT1G60550"
"786","AT1G60560"
"787","AT1G60620"
"788","AT1G60670"
"789","AT1G60700"
"790","AT1G60787"
"791","AT1G60790"
"792","AT1G60890"
"793","AT1G60950"
"794","AT1G60990"
"795","AT1G61000"
"796","AT1G61030"
"797","AT1G61065"
"798","AT1G61170"
"799","AT1G61180"
"800","AT1G61210"
"801","AT1G61240"
"802","AT1G61260"
"803","AT1G61280"
"804","AT1G61310"
"805","AT1G61360"
"806","AT1G61370"
"807","AT1G61380"
"808","AT1G61450"
"809","AT1G61560"
"810","AT1G61640"
"811","AT1G61820"
"812","AT1G61850"
"813","AT1G61960"
"814","AT1G61980"
"815","AT1G62010"
"816","AT1G62085"
"817","AT1G62110"
"818","AT1G62120"
"819","AT1G62150"
"820","AT1G62170"
"821","AT1G62200"
"822","AT1G62250"
"823","AT1G62280"
"824","AT1G62310"
"825","AT1G62370"
"826","AT1G62515"
"827","AT1G62520"
"828","AT1G62610"
"829","AT1G62680"
"830","AT1G62750"
"831","AT1G62830"
"832","AT1G62960"
"833","AT1G62990"
"834","AT1G63245"
"835","AT1G63295"
"836","AT1G63410"
"837","AT1G63480"
"838","AT1G63490"
"839","AT1G63650"
"840","AT1G63820"
"841","AT1G63855"
"842","AT1G64080"
"843","AT1G64105"
"844","AT1G64160"
"845","AT1G64185"
"846","AT1G64220"
"847","AT1G64580"
"848","AT1G64610"
"849","AT1G64620"
"850","AT1G64630"
"851","AT1G64690"
"852","AT1G64700"
"853","AT1G64760"
"854","AT1G64810"
"855","AT1G64890"
"856","AT1G64910"
"857","AT1G64940"
"858","AT1G64960"
"859","AT1G64970"
"860","AT1G65070"
"861","AT1G65080"
"862","AT1G65180"
"863","AT1G65380"
"864","AT1G65420"
"865","AT1G65481"
"866","AT1G65560"
"867","AT1G65620"
"868","AT1G65710"
"869","AT1G65950"
"870","AT1G66050"
"871","AT1G66080"
"872","AT1G66160"
"873","AT1G66173"
"874","AT1G66190"
"875","AT1G66230"
"876","AT1G66330"
"877","AT1G66345"
"878","AT1G66400"
"879","AT1G66600"
"880","AT1G66660"
"881","AT1G66730"
"882","AT1G66820"
"883","AT1G66830"
"884","AT1G66880"
"885","AT1G67150"
"886","AT1G67190"
"887","AT1G67310"
"888","AT1G67400"
"889","AT1G67410"
"890","AT1G67420"
"891","AT1G67500"
"892","AT1G67510"
"893","AT1G67530"
"894","AT1G67570"
"895","AT1G67600"
"896","AT1G67660"
"897","AT1G67690"
"898","AT1G67700"
"899","AT1G67720"
"900","AT1G67780"
"901","AT1G67792"
"902","AT1G67830"
"903","AT1G67840"
"904","AT1G67870"
"905","AT1G67890"
"906","AT1G67900"
"907","AT1G67960"
"908","AT1G67970"
"909","AT1G68080"
"910","AT1G68185"
"911","AT1G68238"
"912","AT1G68260"
"913","AT1G68330"
"914","AT1G68400"
"915","AT1G68430"
"916","AT1G68500"
"917","AT1G68620"
"918","AT1G68650"
"919","AT1G68690"
"920","AT1G68730"
"921","AT1G68795"
"922","AT1G68872"
"923","AT1G68910"
"924","AT1G68980"
"925","AT1G69050"
"926","AT1G69060"
"927","AT1G69170"
"928","AT1G69210"
"929","AT1G69325"
"930","AT1G69370"
"931","AT1G69380"
"932","AT1G69400"
"933","AT1G69570"
"934","AT1G69580"
"935","AT1G69670"
"936","AT1G69690"
"937","AT1G69790"
"938","AT1G69800"
"939","AT1G69830"
"940","AT1G69910"
"941","AT1G69920"
"942","AT1G70000"
"943","AT1G70100"
"944","AT1G70200"
"945","AT1G70500"
"946","AT1G70518"
"947","AT1G70520"
"948","AT1G70630"
"949","AT1G70700"
"950","AT1G70740"
"951","AT1G70750"
"952","AT1G70790"
"953","AT1G70895"
"954","AT1G70980"
"955","AT1G71030"
"956","AT1G71110"
"957","AT1G71240"
"958","AT1G71310"
"959","AT1G71360"
"960","AT1G71460"
"961","AT1G71500"
"962","AT1G71520"
"963","AT1G71528"
"964","AT1G71530"
"965","AT1G71710"
"966","AT1G71750"
"967","AT1G71850"
"968","AT1G71930"
"969","AT1G71960"
"970","AT1G71970"
"971","AT1G71990"
"972","AT1G72120"
"973","AT1G72125"
"974","AT1G72130"
"975","AT1G72190"
"976","AT1G72240"
"977","AT1G72250"
"978","AT1G72300"
"979","AT1G72360"
"980","AT1G72390"
"981","AT1G72420"
"982","AT1G72450"
"983","AT1G72560"
"984","AT1G72670"
"985","AT1G72690"
"986","AT1G72800"
"987","AT1G72810"
"988","AT1G72830"
"989","AT1G72855"
"990","AT1G72860"
"991","AT1G72990"
"992","AT1G73020"
"993","AT1G73150"
"994","AT1G73160"
"995","AT1G73170"
"996","AT1G73177"
"997","AT1G73200"
"998","AT1G73210"
"999","AT1G73270"
"1000","AT1G73280"
"1001","AT1G73300"
"1002","AT1G73310"
"1003","AT1G73320"
"1004","AT1G73390"
"1005","AT1G73450"
"1006","AT1G73470"
"1007","AT1G73530"
"1008","AT1G73650"
"1009","AT1G73660"
"1010","AT1G73730"
"1011","AT1G73740"
"1012","AT1G73770"
"1013","AT1G73850"
"1014","AT1G73880"
"1015","AT1G73885"
"1016","AT1G73950"
"1017","AT1G73960"
"1018","AT1G73965"
"1019","AT1G73970"
"1020","AT1G74088"
"1021","AT1G74240"
"1022","AT1G74300"
"1023","AT1G74330"
"1024","AT1G74370"
"1025","AT1G74410"
"1026","AT1G74440"
"1027","AT1G74460"
"1028","AT1G74490"
"1029","AT1G74550"
"1030","AT1G74590"
"1031","AT1G74640"
"1032","AT1G74680"
"1033","AT1G74700"
"1034","AT1G74750"
"1035","AT1G74770"
"1036","AT1G74780"
"1037","AT1G74800"
"1038","AT1G74860"
"1039","AT1G75000"
"1040","AT1G75010"
"1041","AT1G75030"
"1042","AT1G75090"
"1043","AT1G75150"
"1044","AT1G75250"
"1045","AT1G75295"
"1046","AT1G75370"
"1047","AT1G75450"
"1048","AT1G75490"
"1049","AT1G75590"
"1050","AT1G75640"
"1051","AT1G75730"
"1052","AT1G76020"
"1053","AT1G76065"
"1054","AT1G76070"
"1055","AT1G76170"
"1056","AT1G76270"
"1057","AT1G76280"
"1058","AT1G76320"
"1059","AT1G76390"
"1060","AT1G76450"
"1061","AT1G76470"
"1062","AT1G76580"
"1063","AT1G76630"
"1064","AT1G76720"
"1065","AT1G76780"
"1066","AT1G77000"
"1067","AT1G77060"
"1068","AT1G77122"
"1069","AT1G77145"
"1070","AT1G77240"
"1071","AT1G77290"
"1072","AT1G77310"
"1073","AT1G77320"
"1074","AT1G77360"
"1075","AT1G77460"
"1076","AT1G77480"
"1077","AT1G77490"
"1078","AT1G77500"
"1079","AT1G77530"
"1080","AT1G77620"
"1081","AT1G77850"
"1082","AT1G77890"
"1083","AT1G78010"
"1084","AT1G78020"
"1085","AT1G78070"
"1086","AT1G78120"
"1087","AT1G78130"
"1088","AT1G78190"
"1089","AT1G78200"
"1090","AT1G78210"
"1091","AT1G78270"
"1092","AT1G78280"
"1093","AT1G78360"
"1094","AT1G78430"
"1095","AT1G78550"
"1096","AT1G78580"
"1097","AT1G78690"
"1098","AT1G78790"
"1099","AT1G78810"
"1100","AT1G78910"
"1101","AT1G78922"
"1102","AT1G79020"
"1103","AT1G79040"
"1104","AT1G79080"
"1105","AT1G79190"
"1106","AT1G79220"
"1107","AT1G79310"
"1108","AT1G79350"
"1109","AT1G79520"
"1110","AT1G79540"
"1111","AT1G79560"
"1112","AT1G79570"
"1113","AT1G79600"
"1114","AT1G79610"
"1115","AT1G79620"
"1116","AT1G79630"
"1117","AT1G79640"
"1118","AT1G79700"
"1119","AT1G79720"
"1120","AT1G79760"
"1121","AT1G79900"
"1122","AT1G80030"
"1123","AT1G80100"
"1124","AT1G80110"
"1125","AT1G80120"
"1126","AT1G80150"
"1127","AT1G80160"
"1128","AT1G80170"
"1129","AT1G80200"
"1130","AT1G80450"
"1131","AT1G80510"
"1132","AT1G80630"
"1133","AT1G80640"
"1134","AT1G80650"
"1135","AT1G80710"
"1136","AT1G80810"
"1137","AT1G80820"
"1138","AT1G80980"
"1139","AT2G01130"
"1140","AT2G01200"
"1141","AT2G01290"
"1142","AT2G01340"
"1143","AT2G01400"
"1144","AT2G01430"
"1145","AT2G01460"
"1146","AT2G01520"
"1147","AT2G01620"
"1148","AT2G01660"
"1149","AT2G01750"
"1150","AT2G01818"
"1151","AT2G01940"
"1152","AT2G01980"
"1153","AT2G02070"
"1154","AT2G02080"
"1155","AT2G02120"
"1156","AT2G02148"
"1157","AT2G02170"
"1158","AT2G02400"
"1159","AT2G02500"
"1160","AT2G02590"
"1161","AT2G02620"
"1162","AT2G02635"
"1163","AT2G02765"
"1164","AT2G02880"
"1165","AT2G02955"
"1166","AT2G03050"
"1167","AT2G03060"
"1168","AT2G03140"
"1169","AT2G03270"
"1170","AT2G03330"
"1171","AT2G03450"
"1172","AT2G03480"
"1173","AT2G03500"
"1174","AT2G03505"
"1175","AT2G03590"
"1176","AT2G03667"
"1177","AT2G03670"
"1178","AT2G04235"
"1179","AT2G04270"
"1180","AT2G04350"
"1181","AT2G04450"
"1182","AT2G04500"
"1183","AT2G04620"
"1184","AT2G04660"
"1185","AT2G04740"
"1186","AT2G04805"
"1187","AT2G04842"
"1188","AT2G04852"
"1189","AT2G05075"
"1190","AT2G05120"
"1191","AT2G05160"
"1192","AT2G05180"
"1193","AT2G05320"
"1194","AT2G05540"
"1195","AT2G05632"
"1196","AT2G06005"
"1197","AT2G06040"
"1198","AT2G06305"
"1199","AT2G06520"
"1200","AT2G07305"
"1201","AT2G07515"
"1202","AT2G07627"
"1203","AT2G07641"
"1204","AT2G07665"
"1205","AT2G07678"
"1206","AT2G07680"
"1207","AT2G07695"
"1208","AT2G07707"
"1209","AT2G07715"
"1210","AT2G07751"
"1211","AT2G07773"
"1212","AT2G08635"
"1213","AT2G08750"
"1214","AT2G09640"
"1215","AT2G12550"
"1216","AT2G13290"
"1217","AT2G13660"
"1218","AT2G13665"
"1219","AT2G13690"
"1220","AT2G13790"
"1221","AT2G13800"
"1222","AT2G13840"
"1223","AT2G13960"
"1224","AT2G14115"
"1225","AT2G14285"
"1226","AT2G14520"
"1227","AT2G14620"
"1228","AT2G14680"
"1229","AT2G14860"
"1230","AT2G15300"
"1231","AT2G15390"
"1232","AT2G15580"
"1233","AT2G15730"
"1234","AT2G15790"
"1235","AT2G15960"
"1236","AT2G16090"
"1237","AT2G16230"
"1238","AT2G16270"
"1239","AT2G16390"
"1240","AT2G16400"
"1241","AT2G16580"
"1242","AT2G16750"
"1243","AT2G16770"
"1244","AT2G16880"
"1245","AT2G16980"
"1246","AT2G16990"
