"","col_FLT_c1.which.mclass....8...1."
"98","AT1G06990"
"99","AT1G07010"
"100","AT1G07060"
"101","AT1G07187"
"102","AT1G07340"
"103","AT1G07397"
"104","AT1G07407"
"105","AT1G07430"
"106","AT1G07473"
"107","AT1G07477"
"108","AT1G07517"
"109","AT1G07547"
"110","AT1G07550"
"111","AT1G07647"
"112","AT1G07657"
"113","AT1G07703"
"114","AT1G07813"
"115","AT1G07877"
"116","AT1G07901"
"117","AT1G07903"
"118","AT1G07913"
"119","AT1G08005"
"120","AT1G08035"
"121","AT1G08120"
"122","AT1G08290"
"123","AT1G08293"
"124","AT1G08310"
"125","AT1G08393"
"126","AT1G08463"
"127","AT1G08513"
"128","AT1G08573"
"129","AT1G08707"
"130","AT1G08723"
"131","AT1G08730"
"132","AT1G08810"
"133","AT1G08847"
"134","AT1G08853"
"135","AT1G08903"
"136","AT1G09063"
"137","AT1G09155"
"138","AT1G09167"
"139","AT1G09170"
"140","AT1G09176"
"141","AT1G09193"
"142","AT1G09253"
"143","AT1G09310"
"144","AT1G09415"
"145","AT1G09427"
"146","AT1G09433"
"147","AT1G09473"
"148","AT1G09493"
"149","AT1G09497"
"150","AT1G09510"
"151","AT1G09517"
"152","AT1G09533"
"153","AT1G09553"
"154","AT1G09663"
"155","AT1G09677"
"156","AT1G09697"
"157","AT1G09713"
"158","AT1G09797"
"159","AT1G09812"
"160","AT1G09833"
"161","AT1G09867"
"162","AT1G09930"
"163","AT1G09950"
"164","AT1G09963"
"165","AT1G10095"
"166","AT1G10110"
"167","AT1G10360"
"168","AT1G10370"
"169","AT1G10550"
"170","AT1G10680"
"171","AT1G10710"
"172","AT1G10770"
"173","AT1G10790"
"174","AT1G10800"
"175","AT1G11290"
"176","AT1G11300"
"177","AT1G11303"
"178","AT1G11350"
"179","AT1G11362"
"180","AT1G11410"
"181","AT1G11470"
"182","AT1G11655"
"183","AT1G11700"
"184","AT1G11730"
"185","AT1G12070"
"186","AT1G12100"
"187","AT1G12150"
"188","AT1G12890"
"189","AT1G13130"
"190","AT1G13143"
"191","AT1G13250"
"192","AT1G13310"
"193","AT1G13370"
"194","AT1G13680"
"195","AT1G13790"
"196","AT1G14150"
"197","AT1G14205"
"198","AT1G14345"
"199","AT1G14430"
"200","AT1G14440"
"201","AT1G14470"
"202","AT1G14490"
"203","AT1G14520"
"204","AT1G14550"
"205","AT1G14600"
"206","AT1G14686"
"207","AT1G14700"
"208","AT1G14960"
"209","AT1G15165"
"210","AT1G15260"
"211","AT1G15460"
"212","AT1G15530"
"213","AT1G15770"
"214","AT1G15772"
"215","AT1G15830"
"216","AT1G16025"
"217","AT1G16090"
"218","AT1G16120"
"219","AT1G16225"
"220","AT1G16380"
"221","AT1G16510"
"222","AT1G16515"
"223","AT1G16850"
"224","AT1G17030"
"225","AT1G17200"
"226","AT1G17310"
"227","AT1G17380"
"228","AT1G17600"
"229","AT1G17630"
"230","AT1G17830"
"231","AT1G17960"
"232","AT1G18020"
"233","AT1G18075"
"234","AT1G18193"
"235","AT1G18310"
"236","AT1G18410"
"237","AT1G18485"
"238","AT1G18530"
"239","AT1G19050"
"240","AT1G19070"
"241","AT1G19160"
"242","AT1G19330"
"243","AT1G19394"
"244","AT1G19550"
"245","AT1G19650"
"246","AT1G19750"
"247","AT1G19900"
"248","AT1G19940"
"249","AT1G20020"
"250","AT1G20080"
"251","AT1G20130"
"252","AT1G20150"
"253","AT1G20520"
"254","AT1G20925"
"255","AT1G21230"
"256","AT1G21320"
"257","AT1G21510"
"258","AT1G21528"
"259","AT1G21530"
"260","AT1G21810"
"261","AT1G21890"
"262","AT1G22110"
"263","AT1G22260"
"264","AT1G22340"
"265","AT1G22490"
"266","AT1G22650"
"267","AT1G22670"
"268","AT1G22680"
"269","AT1G23160"
"270","AT1G23210"
"271","AT1G23350"
"272","AT1G23450"
"273","AT1G23465"
"274","AT1G23510"
"275","AT1G23540"
"276","AT1G23985"
"277","AT1G23995"
"278","AT1G24068"
"279","AT1G24405"
"280","AT1G24575"
"281","AT1G24807"
"282","AT1G25141"
"283","AT1G25240"
"284","AT1G25277"
"285","AT1G25370"
"286","AT1G26360"
"287","AT1G26420"
"288","AT1G26510"
"289","AT1G26540"
"290","AT1G26570"
"291","AT1G26610"
"292","AT1G27080"
"293","AT1G27890"
"294","AT1G28040"
"295","AT1G28135"
"296","AT1G28270"
"297","AT1G28327"
"298","AT1G28360"
"299","AT1G28370"
"300","AT1G28610"
"301","AT1G28660"
"302","AT1G28690"
"303","AT1G29071"
"304","AT1G29179"
"305","AT1G29230"
"306","AT1G29560"
"307","AT1G29600"
"308","AT1G29670"
"309","AT1G29680"
"310","AT1G29910"
"311","AT1G30020"
"312","AT1G30050"
"313","AT1G30135"
"314","AT1G30220"
"315","AT1G30455"
"316","AT1G30515"
"317","AT1G30530"
"318","AT1G30740"
"319","AT1G30780"
"320","AT1G30800"
"321","AT1G30860"
"322","AT1G31240"
"323","AT1G31258"
"324","AT1G31310"
"325","AT1G31430"
"326","AT1G31485"
"327","AT1G31750"
"328","AT1G31840"
"329","AT1G31920"
"330","AT1G31990"
"331","AT1G32060"
"332","AT1G32120"
"333","AT1G32172"
"334","AT1G32385"
"335","AT1G32470"
"336","AT1G32510"
"337","AT1G32540"
"338","AT1G32950"
"339","AT1G32960"
"340","AT1G33090"
"341","AT1G33100"
"342","AT1G33260"
"343","AT1G33320"
"344","AT1G33600"
"345","AT1G34047"
"346","AT1G34050"
"347","AT1G34060"
"348","AT1G34315"
"349","AT1G34420"
"350","AT1G34460"
"351","AT1G34480"
"352","AT1G34510"
"353","AT1G34520"
"354","AT1G34540"
"355","AT1G34640"
"356","AT1G35625"
"357","AT1G36992"
"358","AT1G42970"
"359","AT1G43000"
"360","AT1G43010"
"361","AT1G43800"
"362","AT1G44030"
"363","AT1G44318"
"364","AT1G44414"
"365","AT1G44542"
"366","AT1G44740"
"367","AT1G45229"
"368","AT1G47280"
"369","AT1G47610"
"370","AT1G47890"
"371","AT1G48020"
"372","AT1G48060"
"373","AT1G48260"
"374","AT1G48267"
"375","AT1G48325"
"376","AT1G48500"
"377","AT1G48670"
"378","AT1G48700"
"379","AT1G48720"
"380","AT1G49010"
"381","AT1G49130"
"382","AT1G49205"
"383","AT1G49405"
"384","AT1G49430"
"385","AT1G49490"
"386","AT1G49530"
"387","AT1G49700"
"388","AT1G49900"
"389","AT1G49940"
"390","AT1G50180"
"391","AT1G50250"
"392","AT1G50270"
"393","AT1G50280"
"394","AT1G50310"
"395","AT1G50390"
"396","AT1G50720"
"397","AT1G51030"
"398","AT1G51055"
"399","AT1G51110"
"400","AT1G51340"
"401","AT1G51480"
"402","AT1G51770"
"403","AT1G51880"
"404","AT1G51960"
"405","AT1G52100"
"406","AT1G52110"
"407","AT1G52290"
"408","AT1G52400"
"409","AT1G52410"
"410","AT1G52430"
"411","AT1G52510"
"412","AT1G52700"
"413","AT1G52820"
"414","AT1G52870"
"415","AT1G53060"
"416","AT1G53090"
"417","AT1G53270"
"418","AT1G53420"
"419","AT1G53540"
"420","AT1G53600"
"421","AT1G53620"
"422","AT1G53801"
"423","AT1G53900"
"424","AT1G54020"
"425","AT1G54095"
"426","AT1G54160"
"427","AT1G54280"
"428","AT1G54355"
"429","AT1G54780"
"430","AT1G54820"
"431","AT1G55207"
"432","AT1G55240"
"433","AT1G55290"
"434","AT1G55440"
"435","AT1G55480"
"436","AT1G55550"
"437","AT1G55670"
"438","AT1G55755"
"439","AT1G55775"
"440","AT1G55803"
"441","AT1G55865"
"442","AT1G56150"
"443","AT1G56165"
"444","AT1G56242"
"445","AT1G56540"
"446","AT1G57560"
"447","AT1G57570"
"448","AT1G58300"
"449","AT1G58320"
"450","AT1G58808"
"451","AT1G58848"
"452","AT1G59530"
"453","AT1G59725"
"454","AT1G59730"
"455","AT1G60060"
"456","AT1G60360"
"457","AT1G60460"
"458","AT1G60630"
"459","AT1G60720"
"460","AT1G60760"
"461","AT1G60830"
"462","AT1G60986"
"463","AT1G61160"
"464","AT1G61230"
"465","AT1G61255"
"466","AT1G61275"
"467","AT1G61290"
"468","AT1G61410"
"469","AT1G61600"
"470","AT1G61680"
"471","AT1G61930"
"472","AT1G62000"
"473","AT1G62030"
"474","AT1G62260"
"475","AT1G62530"
"476","AT1G62710"
"477","AT1G62720"
"478","AT1G62870"
"479","AT1G62915"
"480","AT1G62975"
"481","AT1G63080"
"482","AT1G63140"
"483","AT1G63330"
"484","AT1G63350"
"485","AT1G63370"
"486","AT1G63380"
"487","AT1G63530"
"488","AT1G63600"
"489","AT1G63880"
"490","AT1G63910"
"491","AT1G63930"
"492","AT1G64020"
"493","AT1G64065"
"494","AT1G64150"
"495","AT1G64195"
"496","AT1G64210"
"497","AT1G64235"
"498","AT1G64300"
"499","AT1G64310"
"500","AT1G64320"
"501","AT1G64355"
"502","AT1G64380"
"503","AT1G64480"
"504","AT1G64540"
"505","AT1G64561"
"506","AT1G64590"
"507","AT1G64670"
"508","AT1G64710"
"509","AT1G65130"
"510","AT1G65200"
"511","AT1G65230"
"512","AT1G65250"
"513","AT1G65483"
"514","AT1G65484"
"515","AT1G65490"
"516","AT1G66030"
"517","AT1G66060"
"518","AT1G66090"
"519","AT1G66130"
"520","AT1G66170"
"521","AT1G66460"
"522","AT1G66650"
"523","AT1G66800"
"524","AT1G67000"
"525","AT1G67020"
"526","AT1G67025"
"527","AT1G67265"
"528","AT1G67270"
"529","AT1G67370"
"530","AT1G67623"
"531","AT1G67856"
"532","AT1G68240"
"533","AT1G68460"
"534","AT1G68540"
"535","AT1G68585"
"536","AT1G68630"
"537","AT1G68700"
"538","AT1G68890"
"539","AT1G69150"
"540","AT1G69160"
"541","AT1G69430"
"542","AT1G69610"
"543","AT1G69630"
"544","AT1G69710"
"545","AT1G70175"
"546","AT1G70185"
"547","AT1G70450"
"548","AT1G70475"
"549","AT1G70640"
"550","AT1G70760"
"551","AT1G70890"
"552","AT1G70920"
"553","AT1G70985"
"554","AT1G71050"
"555","AT1G71300"
"556","AT1G71480"
"557","AT1G71490"
"558","AT1G71870"
"559","AT1G72030"
"560","AT1G72100"
"561","AT1G72140"
"562","AT1G72620"
"563","AT1G72660"
"564","AT1G72720"
"565","AT1G72760"
"566","AT1G72960"
"567","AT1G73040"
"568","AT1G73110"
"569","AT1G73120"
"570","AT1G73140"
"571","AT1G73190"
"572","AT1G73220"
"573","AT1G73290"
"574","AT1G73330"
"575","AT1G73550"
"576","AT1G73780"
"577","AT1G74080"
"578","AT1G74350"
"579","AT1G74430"
"580","AT1G74540"
"581","AT1G74580"
"582","AT1G74820"
"583","AT1G74890"
"584","AT1G75100"
"585","AT1G75120"
"586","AT1G75260"
"587","AT1G75360"
"588","AT1G75620"
"589","AT1G75700"
"590","AT1G75717"
"591","AT1G75770"
"592","AT1G75830"
"593","AT1G76062"
"594","AT1G76080"
"595","AT1G76100"
"596","AT1G76190"
"597","AT1G76210"
"598","AT1G76230"
"599","AT1G76430"
"600","AT1G76480"
"601","AT1G76620"
"602","AT1G76705"
"603","AT1G76770"
"604","AT1G76870"
"605","AT1G76965"
"606","AT1G77010"
"607","AT1G77090"
"608","AT1G77138"
"609","AT1G77210"
"610","AT1G77270"
"611","AT1G77405"
"612","AT1G77855"
"613","AT1G77860"
"614","AT1G77870"
"615","AT1G77992"
"616","AT1G78206"
"617","AT1G78230"
"618","AT1G78320"
"619","AT1G78460"
"620","AT1G78530"
"621","AT1G78710"
"622","AT1G78720"
"623","AT1G78750"
"624","AT1G78780"
"625","AT1G79103"
"626","AT1G79130"
"627","AT1G79250"
"628","AT1G79360"
"629","AT1G79400"
"630","AT1G79780"
"631","AT1G79860"
"632","AT1G79890"
"633","AT1G79910"
"634","AT1G79915"
"635","AT1G80080"
"636","AT1G80165"
"637","AT1G80340"
"638","AT1G80390"
"639","AT1G80525"
"640","AT1G80555"
"641","AT1G80590"
"642","AT1G80625"
"643","AT1G80745"
"644","AT1G80960"
"645","AT2G01175"
"646","AT2G01422"
"647","AT2G01500"
"648","AT2G01580"
"649","AT2G01610"
"650","AT2G01760"
"651","AT2G01810"
"652","AT2G01990"
"653","AT2G02000"
"654","AT2G02060"
"655","AT2G02147"
"656","AT2G02240"
"657","AT2G02320"
"658","AT2G02340"
"659","AT2G02380"
"660","AT2G02490"
"661","AT2G02640"
"662","AT2G02720"
"663","AT2G03010"
"664","AT2G03110"
"665","AT2G03130"
"666","AT2G03210"
"667","AT2G03410"
"668","AT2G03420"
"669","AT2G03530"
"670","AT2G03710"
"671","AT2G03770"
"672","AT2G03821"
"673","AT2G03895"
"674","AT2G03980"
"675","AT2G03995"
"676","AT2G04050"
"677","AT2G04137"
"678","AT2G04145"
"679","AT2G04215"
"680","AT2G04265"
"681","AT2G04295"
"682","AT2G04375"
"683","AT2G04395"
"684","AT2G04455"
"685","AT2G04515"
"686","AT2G04545"
"687","AT2G04555"
"688","AT2G04621"
"689","AT2G04715"
"690","AT2G04790"
"691","AT2G04860"
"692","AT2G04955"
"693","AT2G05205"
"694","AT2G05270"
"695","AT2G05310"
"696","AT2G05350"
"697","AT2G05365"
"698","AT2G05518"
"699","AT2G05665"
"700","AT2G05675"
"701","AT2G05895"
"702","AT2G05910"
"703","AT2G05995"
"704","AT2G06085"
"705","AT2G06405"
"706","AT2G06835"
"707","AT2G07015"
"708","AT2G07335"
"709","AT2G07435"
"710","AT2G07599"
"711","AT2G07629"
"712","AT2G07644"
"713","AT2G07658"
"714","AT2G07667"
"715","AT2G07669"
"716","AT2G07689"
"717","AT2G07724"
"718","AT2G07732"
"719","AT2G07749"
"720","AT2G07771"
"721","AT2G07774"
"722","AT2G07776"
"723","AT2G07798"
"724","AT2G07805"
"725","AT2G07806"
"726","AT2G07815"
"727","AT2G07827"
"728","AT2G07965"
"729","AT2G08020"
"730","AT2G08295"
"731","AT2G08420"
"732","AT2G08455"
"733","AT2G08460"
"734","AT2G08470"
"735","AT2G08475"
"736","AT2G08500"
"737","AT2G08505"
"738","AT2G08525"
"739","AT2G08570"
"740","AT2G08575"
"741","AT2G08680"
"742","AT2G08695"
"743","AT2G08730"
"744","AT2G08770"
"745","AT2G08815"
"746","AT2G09055"
"747","AT2G09230"
"748","AT2G09295"
"749","AT2G09325"
"750","AT2G09370"
"751","AT2G09420"
"752","AT2G09430"
"753","AT2G09435"
"754","AT2G09455"
"755","AT2G09470"
"756","AT2G09495"
"757","AT2G09505"
"758","AT2G09605"
"759","AT2G09650"
"760","AT2G09710"
"761","AT2G09735"
"762","AT2G09740"
"763","AT2G09745"
"764","AT2G09895"
"765","AT2G09905"
"766","AT2G10930"
"767","AT2G11035"
"768","AT2G11215"
"769","AT2G11270"
"770","AT2G11810"
"771","AT2G11891"
"772","AT2G12170"
"773","AT2G13570"
"774","AT2G13610"
"775","AT2G13640"
"776","AT2G13680"
"777","AT2G13965"
"778","AT2G14080"
"779","AT2G14290"
"780","AT2G14510"
"781","AT2G14690"
"782","AT2G14760"
"783","AT2G14920"
"784","AT2G14960"
"785","AT2G15080"
"786","AT2G15128"
"787","AT2G15350"
"788","AT2G15590"
"789","AT2G15760"
"790","AT2G16245"
"791","AT2G16575"
"792","AT2G16910"
"793","AT2G17036"
"794","AT2G17060"
"795","AT2G17590"
"796","AT2G17600"
"797","AT2G17690"
"798","AT2G17770"
"799","AT2G17890"
"800","AT2G18350"
"801","AT2G18490"
"802","AT2G18500"
"803","AT2G18550"
"804","AT2G18560"
"805","AT2G18640"
"806","AT2G18660"
"807","AT2G18685"
"808","AT2G18917"
"809","AT2G18969"
"810","AT2G18970"
"811","AT2G19210"
"812","AT2G19240"
"813","AT2G19400"
"814","AT2G19550"
"815","AT2G19610"
"816","AT2G19900"
"817","AT2G19920"
"818","AT2G19960"
"819","AT2G20030"
"820","AT2G20470"
"821","AT2G20720"
"822","AT2G20825"
"823","AT2G21030"
"824","AT2G21188"
"825","AT2G21480"
"826","AT2G21595"
"827","AT2G21780"
"828","AT2G22088"
"829","AT2G22121"
"830","AT2G22190"
"831","AT2G22200"
"832","AT2G22290"
"833","AT2G22600"
"834","AT2G22821"
"835","AT2G22920"
"836","AT2G23060"
"837","AT2G23130"
"838","AT2G23170"
"839","AT2G23270"
"840","AT2G23400"
"841","AT2G23440"
"842","AT2G23550"
"843","AT2G23970"
"844","AT2G24030"
"845","AT2G24130"
"846","AT2G24195"
"847","AT2G24320"
"848","AT2G24430"
"849","AT2G24535"
"850","AT2G24710"
"851","AT2G24720"
"852","AT2G24762"
"853","AT2G24820"
"854","AT2G25200"
"855","AT2G25215"
"856","AT2G25409"
"857","AT2G25410"
"858","AT2G25482"
"859","AT2G25530"
"860","AT2G25680"
"861","AT2G26040"
"862","AT2G26150"
"863","AT2G26250"
"864","AT2G26330"
"865","AT2G26480"
"866","AT2G26515"
"867","AT2G26692"
"868","AT2G26910"
"869","AT2G26975"
"870","AT2G27180"
"871","AT2G27229"
"872","AT2G27270"
"873","AT2G27300"
"874","AT2G27313"
"875","AT2G27505"
"876","AT2G27535"
"877","AT2G27610"
"878","AT2G28040"
"879","AT2G28420"
"880","AT2G28630"
"881","AT2G28700"
"882","AT2G28815"
"883","AT2G28930"
"884","AT2G29120"
"885","AT2G29410"
"886","AT2G29430"
"887","AT2G29470"
"888","AT2G29600"
"889","AT2G29620"
"890","AT2G29710"
"891","AT2G29950"
"892","AT2G30220"
"893","AT2G30570"
"894","AT2G30690"
"895","AT2G30750"
"896","AT2G30770"
"897","AT2G30984"
"898","AT2G30985"
"899","AT2G31100"
"900","AT2G31160"
"901","AT2G31250"
"902","AT2G31310"
"903","AT2G31345"
"904","AT2G31425"
"905","AT2G31910"
"906","AT2G31920"
"907","AT2G31980"
"908","AT2G32050"
"909","AT2G32100"
"910","AT2G32140"
"911","AT2G32160"
"912","AT2G32275"
"913","AT2G32340"
"914","AT2G32487"
"915","AT2G32610"
"916","AT2G32620"
"917","AT2G32640"
"918","AT2G32660"
"919","AT2G32670"
"920","AT2G32740"
"921","AT2G32750"
"922","AT2G32770"
"923","AT2G32795"
"924","AT2G32830"
"925","AT2G32940"
"926","AT2G33000"
"927","AT2G33010"
"928","AT2G33205"
"929","AT2G33230"
"930","AT2G33260"
"931","AT2G33720"
"932","AT2G33780"
"933","AT2G33810"
"934","AT2G33815"
"935","AT2G33855"
"936","AT2G34220"
"937","AT2G34224"
"938","AT2G34230"
"939","AT2G34320"
"940","AT2G34360"
"941","AT2G34370"
"942","AT2G34440"
"943","AT2G34580"
"944","AT2G34850"
"945","AT2G34990"
"946","AT2G35310"
"947","AT2G35340"
"948","AT2G35370"
"949","AT2G35420"
"950","AT2G35550"
"951","AT2G35600"
"952","AT2G35670"
"953","AT2G35700"
"954","AT2G35733"
"955","AT2G35890"
"956","AT2G35960"
"957","AT2G35980"
"958","AT2G35990"
"959","AT2G36030"
"960","AT2G36180"
"961","AT2G36295"
"962","AT2G36500"
"963","AT2G36560"
"964","AT2G36590"
"965","AT2G36630"
"966","AT2G36660"
"967","AT2G36695"
"968","AT2G36710"
"969","AT2G36800"
"970","AT2G37370"
"971","AT2G37610"
"972","AT2G37670"
"973","AT2G37805"
"974","AT2G38060"
"975","AT2G38150"
"976","AT2G38152"
"977","AT2G38340"
"978","AT2G38460"
"979","AT2G38465"
"980","AT2G38490"
"981","AT2G38510"
"982","AT2G38720"
"983","AT2G38750"
"984","AT2G38790"
"985","AT2G39520"
"986","AT2G39620"
"987","AT2G39640"
"988","AT2G39920"
"989","AT2G40390"
"990","AT2G40450"
"991","AT2G40460"
"992","AT2G40580"
"993","AT2G40670"
"994","AT2G40711"
"995","AT2G40790"
"996","AT2G40925"
"997","AT2G41082"
"998","AT2G41170"
"999","AT2G41210"
"1000","AT2G41230"
"1001","AT2G41231"
"1002","AT2G41240"
"1003","AT2G41312"
"1004","AT2G41340"
"1005","AT2G41342"
"1006","AT2G41370"
"1007","AT2G41515"
"1008","AT2G41690"
"1009","AT2G41810"
"1010","AT2G42140"
"1011","AT2G42150"
"1012","AT2G42220"
"1013","AT2G42340"
"1014","AT2G42510"
"1015","AT2G42610"
"1016","AT2G42690"
"1017","AT2G42860"
"1018","AT2G42900"
"1019","AT2G42980"
"1020","AT2G43000"
"1021","AT2G43220"
"1022","AT2G43390"
"1023","AT2G43530"
"1024","AT2G43660"
"1025","AT2G44230"
"1026","AT2G44340"
"1027","AT2G44390"
"1028","AT2G44700"
"1029","AT2G44735"
"1030","AT2G44910"
"1031","AT2G44995"
"1032","AT2G45350"
"1033","AT2G45550"
"1034","AT2G45560"
"1035","AT2G45760"
"1036","AT2G45800"
"1037","AT2G45840"
"1038","AT2G45930"
"1039","AT2G46050"
"1040","AT2G46070"
"1041","AT2G46130"
"1042","AT2G46250"
"1043","AT2G46300"
"1044","AT2G46420"
"1045","AT2G46440"
"1046","AT2G46530"
"1047","AT2G46660"
"1048","AT2G46670"
"1049","AT2G46830"
"1050","AT2G46840"
"1051","AT2G46995"
"1052","AT2G47115"
"1053","AT2G47245"
"1054","AT2G47460"
"1055","AT2G47750"
"1056","AT2G47895"
"1057","AT2G48080"
"1058","AT2G48150"
"1059","AT3G01005"
"1060","AT3G01035"
"1061","AT3G01045"
"1062","AT3G01065"
"1063","AT3G01080"
"1064","AT3G01085"
"1065","AT3G01115"
"1066","AT3G01135"
"1067","AT3G01165"
"1068","AT3G01185"
"1069","AT3G01235"
"1070","AT3G01311"
"1071","AT3G01490"
"1072","AT3G01525"
"1073","AT3G01555"
"1074","AT3G01570"
"1075","AT3G01580"
"1076","AT3G01620"
"1077","AT3G01630"
"1078","AT3G01700"
"1079","AT3G01760"
"1080","AT3G01845"
"1081","AT3G02025"
"1082","AT3G02105"
"1083","AT3G02110"
"1084","AT3G02115"
"1085","AT3G02150"
"1086","AT3G02270"
"1087","AT3G02275"
"1088","AT3G02305"
"1089","AT3G02365"
"1090","AT3G02390"
"1091","AT3G02430"
"1092","AT3G02455"
"1093","AT3G02465"
"1094","AT3G02480"
"1095","AT3G02485"
"1096","AT3G02493"
"1097","AT3G02500"
"1098","AT3G02565"
"1099","AT3G02590"
"1100","AT3G02825"
"1101","AT3G02925"
"1102","AT3G02940"
"1103","AT3G03075"
"1104","AT3G03095"
"1105","AT3G03225"
"1106","AT3G03290"
"1107","AT3G03341"
"1108","AT3G03350"
"1109","AT3G03385"
"1110","AT3G03430"
"1111","AT3G03435"
"1112","AT3G03510"
"1113","AT3G04040"
"1114","AT3G04115"
"1115","AT3G04140"
"1116","AT3G04181"
"1117","AT3G04185"
"1118","AT3G04285"
"1119","AT3G04370"
"1120","AT3G04450"
"1121","AT3G04660"
"1122","AT3G04700"
"1123","AT3G04755"
"1124","AT3G04775"
"1125","AT3G04800"
"1126","AT3G04835"
"1127","AT3G04975"
"1128","AT3G05180"
"1129","AT3G05265"
"1130","AT3G05285"
"1131","AT3G05327"
"1132","AT3G05345"
"1133","AT3G05365"
"1134","AT3G05400"
"1135","AT3G05470"
"1136","AT3G05620"
"1137","AT3G05630"
"1138","AT3G05720"
"1139","AT3G05770"
"1140","AT3G05820"
"1141","AT3G05858"
"1142","AT3G05860"
"1143","AT3G06020"
"1144","AT3G06100"
"1145","AT3G06145"
"1146","AT3G06490"
"1147","AT3G06520"
"1148","AT3G07125"
"1149","AT3G07150"
"1150","AT3G07175"
"1151","AT3G07205"
"1152","AT3G07255"
"1153","AT3G07260"
"1154","AT3G07490"
"1155","AT3G07505"
"1156","AT3G07625"
"1157","AT3G07725"
"1158","AT3G07730"
"1159","AT3G07825"
"1160","AT3G07885"
"1161","AT3G07920"
"1162","AT3G08065"
"1163","AT3G08100"
"1164","AT3G08170"
"1165","AT3G08215"
"1166","AT3G08220"
"1167","AT3G08235"
"1168","AT3G08450"
"1169","AT3G08470"
"1170","AT3G08485"
"1171","AT3G08645"
"1172","AT3G08705"
"1173","AT3G08750"
"1174","AT3G08895"
"1175","AT3G08900"
"1176","AT3G08970"
"1177","AT3G08975"
"1178","AT3G09080"
"1179","AT3G09135"
"1180","AT3G09162"
"1181","AT3G09495"
"1182","AT3G09615"
"1183","AT3G09640"
"1184","AT3G09950"
"1185","AT3G09955"
"1186","AT3G09995"
"1187","AT3G10060"
"1188","AT3G10240"
"1189","AT3G10290"
"1190","AT3G10840"
"1191","AT3G10870"
"1192","AT3G11000"
"1193","AT3G11020"
"1194","AT3G11050"
"1195","AT3G11090"
"1196","AT3G11110"
"1197","AT3G11350"
"1198","AT3G11415"
"1199","AT3G11750"
"1200","AT3G11773"
"1201","AT3G12660"
"1202","AT3G12880"
"1203","AT3G12890"
"1204","AT3G12960"
"1205","AT3G13020"
"1206","AT3G13065"
"1207","AT3G13075"
"1208","AT3G13404"
"1209","AT3G13500"
"1210","AT3G13784"
"1211","AT3G13810"
"1212","AT3G13898"
"1213","AT3G14460"
"1214","AT3G14810"
"1215","AT3G14850"
"1216","AT3G15400"
"1217","AT3G15605"
"1218","AT3G15700"
"1219","AT3G15750"
"1220","AT3G15840"
"1221","AT3G15870"
"1222","AT3G15930"
"1223","AT3G16020"
"1224","AT3G16070"
"1225","AT3G16120"
"1226","AT3G16370"
"1227","AT3G16520"
"1228","AT3G16530"
"1229","AT3G16610"
"1230","AT3G16900"
"1231","AT3G17010"
"1232","AT3G17220"
"1233","AT3G17600"
"1234","AT3G17655"
"1235","AT3G17712"
"1236","AT3G18282"
"1237","AT3G18291"
"1238","AT3G18485"
"1239","AT3G18570"
"1240","AT3G18715"
"1241","AT3G18840"
"1242","AT3G18870"
"1243","AT3G19020"
"1244","AT3G19040"
"1245","AT3G19184"
"1246","AT3G19230"
