"","col_FLT_c1.which.mclass....4...1."
"635","AT1G56060"
"636","AT1G56120"
"637","AT1G56130"
"638","AT1G56240"
"639","AT1G56345"
"640","AT1G56500"
"641","AT1G56670"
"642","AT1G56690"
"643","AT1G56710"
"644","AT1G57590"
"645","AT1G57790"
"646","AT1G58007"
"647","AT1G58037"
"648","AT1G58150"
"649","AT1G58160"
"650","AT1G58170"
"651","AT1G58223"
"652","AT1G58420"
"653","AT1G58590"
"654","AT1G58602"
"655","AT1G58643"
"656","AT1G59171"
"657","AT1G59312"
"658","AT1G59660"
"659","AT1G59720"
"660","AT1G59840"
"661","AT1G59850"
"662","AT1G59940"
"663","AT1G60030"
"664","AT1G60110"
"665","AT1G60160"
"666","AT1G60190"
"667","AT1G60505"
"668","AT1G60530"
"669","AT1G60600"
"670","AT1G60690"
"671","AT1G60870"
"672","AT1G60930"
"673","AT1G61050"
"674","AT1G61190"
"675","AT1G61215"
"676","AT1G61390"
"677","AT1G61400"
"678","AT1G61415"
"679","AT1G61420"
"680","AT1G61430"
"681","AT1G61440"
"682","AT1G61460"
"683","AT1G61470"
"684","AT1G61490"
"685","AT1G61500"
"686","AT1G61520"
"687","AT1G61550"
"688","AT1G61667"
"689","AT1G61760"
"690","AT1G61860"
"691","AT1G61970"
"692","AT1G62050"
"693","AT1G62130"
"694","AT1G62262"
"695","AT1G62290"
"696","AT1G62320"
"697","AT1G62350"
"698","AT1G62420"
"699","AT1G62500"
"700","AT1G62590"
"701","AT1G62620"
"702","AT1G62670"
"703","AT1G62700"
"704","AT1G62760"
"705","AT1G62780"
"706","AT1G62840"
"707","AT1G62910"
"708","AT1G62914"
"709","AT1G62930"
"710","AT1G62935"
"711","AT1G62950"
"712","AT1G62981"
"713","AT1G63020"
"714","AT1G63130"
"715","AT1G63150"
"716","AT1G63230"
"717","AT1G63240"
"718","AT1G63250"
"719","AT1G63400"
"720","AT1G63450"
"721","AT1G63520"
"722","AT1G63670"
"723","AT1G63680"
"724","AT1G63730"
"725","AT1G63740"
"726","AT1G63750"
"727","AT1G63860"
"728","AT1G64170"
"729","AT1G64180"
"730","AT1G64400"
"731","AT1G64430"
"732","AT1G64455"
"733","AT1G64563"
"734","AT1G64570"
"735","AT1G64572"
"736","AT1G64583"
"737","AT1G64780"
"738","AT1G64860"
"739","AT1G64930"
"740","AT1G65120"
"741","AT1G65190"
"742","AT1G65310"
"743","AT1G65486"
"744","AT1G65570"
"745","AT1G65850"
"746","AT1G65900"
"747","AT1G65910"
"748","AT1G65920"
"749","AT1G66020"
"750","AT1G66040"
"751","AT1G66350"
"752","AT1G66440"
"753","AT1G66450"
"754","AT1G66465"
"755","AT1G66480"
"756","AT1G66520"
"757","AT1G66690"
"758","AT1G66700"
"759","AT1G66780"
"760","AT1G66810"
"761","AT1G66870"
"762","AT1G66930"
"763","AT1G67035"
"764","AT1G67040"
"765","AT1G67050"
"766","AT1G67070"
"767","AT1G67110"
"768","AT1G67180"
"769","AT1G67210"
"770","AT1G67440"
"771","AT1G67470"
"772","AT1G67710"
"773","AT1G67790"
"774","AT1G67910"
"775","AT1G67980"
"776","AT1G68030"
"777","AT1G68110"
"778","AT1G68120"
"779","AT1G68180"
"780","AT1G68290"
"781","AT1G68340"
"782","AT1G68350"
"783","AT1G68360"
"784","AT1G68390"
"785","AT1G68470"
"786","AT1G68590"
"787","AT1G68640"
"788","AT1G68723"
"789","AT1G68725"
"790","AT1G68740"
"791","AT1G68830"
"792","AT1G68850"
"793","AT1G68862"
"794","AT1G68870"
"795","AT1G68880"
"796","AT1G68930"
"797","AT1G68940"
"798","AT1G69020"
"799","AT1G69200"
"800","AT1G69240"
"801","AT1G69280"
"802","AT1G69290"
"803","AT1G69310"
"804","AT1G69350"
"805","AT1G69440"
"806","AT1G69485"
"807","AT1G69523"
"808","AT1G69550"
"809","AT1G69572"
"810","AT1G69588"
"811","AT1G69880"
"812","AT1G69900"
"813","AT1G69935"
"814","AT1G69970"
"815","AT1G70070"
"816","AT1G70080"
"817","AT1G70140"
"818","AT1G70170"
"819","AT1G70250"
"820","AT1G70260"
"821","AT1G70335"
"822","AT1G70360"
"823","AT1G70430"
"824","AT1G70460"
"825","AT1G70470"
"826","AT1G70505"
"827","AT1G70510"
"828","AT1G70581"
"829","AT1G70610"
"830","AT1G70650"
"831","AT1G70680"
"832","AT1G70800"
"833","AT1G70860"
"834","AT1G70880"
"835","AT1G71015"
"836","AT1G71060"
"837","AT1G71140"
"838","AT1G71330"
"839","AT1G71380"
"840","AT1G71420"
"841","AT1G71720"
"842","AT1G71760"
"843","AT1G71810"
"844","AT1G71866"
"845","AT1G71910"
"846","AT1G71920"
"847","AT1G72180"
"848","AT1G72220"
"849","AT1G72275"
"850","AT1G72280"
"851","AT1G72500"
"852","AT1G72520"
"853","AT1G72530"
"854","AT1G72600"
"855","AT1G72610"
"856","AT1G72640"
"857","AT1G72870"
"858","AT1G72890"
"859","AT1G72910"
"860","AT1G72950"
"861","AT1G72970"
"862","AT1G73010"
"863","AT1G73066"
"864","AT1G73090"
"865","AT1G73130"
"866","AT1G73360"
"867","AT1G73370"
"868","AT1G73400"
"869","AT1G73410"
"870","AT1G73510"
"871","AT1G73570"
"872","AT1G73580"
"873","AT1G73600"
"874","AT1G73630"
"875","AT1G73640"
"876","AT1G73680"
"877","AT1G73690"
"878","AT1G73710"
"879","AT1G73750"
"880","AT1G73860"
"881","AT1G73910"
"882","AT1G74000"
"883","AT1G74010"
"884","AT1G74055"
"885","AT1G74070"
"886","AT1G74120"
"887","AT1G74150"
"888","AT1G74170"
"889","AT1G74180"
"890","AT1G74200"
"891","AT1G74310"
"892","AT1G74360"
"893","AT1G74385"
"894","AT1G74390"
"895","AT1G74400"
"896","AT1G74420"
"897","AT1G74470"
"898","AT1G74545"
"899","AT1G74600"
"900","AT1G74650"
"901","AT1G74710"
"902","AT1G74730"
"903","AT1G74830"
"904","AT1G74850"
"905","AT1G74900"
"906","AT1G75060"
"907","AT1G75110"
"908","AT1G75125"
"909","AT1G75290"
"910","AT1G75300"
"911","AT1G75550"
"912","AT1G75600"
"913","AT1G75690"
"914","AT1G75720"
"915","AT1G75820"
"916","AT1G75960"
"917","AT1G76110"
"918","AT1G76130"
"919","AT1G76220"
"920","AT1G76360"
"921","AT1G76570"
"922","AT1G76730"
"923","AT1G76740"
"924","AT1G76820"
"925","AT1G77170"
"926","AT1G77200"
"927","AT1G77280"
"928","AT1G77390"
"929","AT1G77400"
"930","AT1G77410"
"931","AT1G77570"
"932","AT1G77600"
"933","AT1G77700"
"934","AT1G77765"
"935","AT1G77880"
"936","AT1G77932"
"937","AT1G77950"
"938","AT1G77990"
"939","AT1G78090"
"940","AT1G78140"
"941","AT1G78172"
"942","AT1G78180"
"943","AT1G78370"
"944","AT1G78476"
"945","AT1G78480"
"946","AT1G78510"
"947","AT1G78540"
"948","AT1G78730"
"949","AT1G78865"
"950","AT1G78915"
"951","AT1G78930"
"952","AT1G78940"
"953","AT1G78950"
"954","AT1G78955"
"955","AT1G78960"
"956","AT1G79110"
"957","AT1G79120"
"958","AT1G79160"
"959","AT1G79320"
"960","AT1G79330"
"961","AT1G79420"
"962","AT1G79480"
"963","AT1G79490"
"964","AT1G79510"
"965","AT1G79840"
"966","AT1G79960"
"967","AT1G80060"
"968","AT1G80315"
"969","AT1G80320"
"970","AT1G80730"
"971","AT1G80760"
"972","AT1G80880"
"973","AT1G80900"
"974","AT1G80970"
"975","AT2G01275"
"976","AT2G01300"
"977","AT2G01320"
"978","AT2G01330"
"979","AT2G01390"
"980","AT2G01510"
"981","AT2G01590"
"982","AT2G01730"
"983","AT2G01740"
"984","AT2G01860"
"985","AT2G01870"
"986","AT2G01880"
"987","AT2G01900"
"988","AT2G01905"
"989","AT2G01913"
"990","AT2G02020"
"991","AT2G02150"
"992","AT2G02250"
"993","AT2G02300"
"994","AT2G02310"
"995","AT2G02350"
"996","AT2G02410"
"997","AT2G02540"
"998","AT2G02580"
"999","AT2G02690"
"1000","AT2G02700"
"1001","AT2G02750"
"1002","AT2G02980"
"1003","AT2G03200"
"1004","AT2G03260"
"1005","AT2G03280"
"1006","AT2G03360"
"1007","AT2G03380"
"1008","AT2G03600"
"1009","AT2G03720"
"1010","AT2G03750"
"1011","AT2G03850"
"1012","AT2G03855"
"1013","AT2G03880"
"1014","AT2G03925"
"1015","AT2G04038"
"1016","AT2G04040"
"1017","AT2G04090"
"1018","AT2G04205"
"1019","AT2G04230"
"1020","AT2G04530"
"1021","AT2G04560"
"1022","AT2G04680"
"1023","AT2G04795"
"1024","AT2G05185"
"1025","AT2G05215"
"1026","AT2G05255"
"1027","AT2G05400"
"1028","AT2G05620"
"1029","AT2G05760"
"1030","AT2G06200"
"1031","AT2G06465"
"1032","AT2G07275"
"1033","AT2G07325"
"1034","AT2G07495"
"1035","AT2G07585"
"1036","AT2G07633"
"1037","AT2G07638"
"1038","AT2G07655"
"1039","AT2G07662"
"1040","AT2G07672"
"1041","AT2G07674"
"1042","AT2G07675"
"1043","AT2G07687"
"1044","AT2G07706"
"1045","AT2G07719"
"1046","AT2G07739"
"1047","AT2G07777"
"1048","AT2G07779"
"1049","AT2G07785"
"1050","AT2G07787"
"1051","AT2G07825"
"1052","AT2G07835"
"1053","AT2G07845"
"1054","AT2G07850"
"1055","AT2G08000"
"1056","AT2G08345"
"1057","AT2G08425"
"1058","AT2G08435"
"1059","AT2G08480"
"1060","AT2G08650"
"1061","AT2G08655"
"1062","AT2G08660"
"1063","AT2G08665"
"1064","AT2G08685"
"1065","AT2G08865"
"1066","AT2G09090"
"1067","AT2G09190"
"1068","AT2G09200"
"1069","AT2G09250"
"1070","AT2G09350"
"1071","AT2G09465"
"1072","AT2G09660"
"1073","AT2G09945"
"1074","AT2G09975"
"1075","AT2G11225"
"1076","AT2G12462"
"1077","AT2G13440"
"1078","AT2G13600"
"1079","AT2G13810"
"1080","AT2G13900"
"1081","AT2G14050"
"1082","AT2G14095"
"1083","AT2G14560"
"1084","AT2G14660"
"1085","AT2G14775"
"1086","AT2G14800"
"1087","AT2G15220"
"1088","AT2G15310"
"1089","AT2G15340"
"1090","AT2G15370"
"1091","AT2G15400"
"1092","AT2G15440"
"1093","AT2G15630"
"1094","AT2G15680"
"1095","AT2G15820"
"1096","AT2G15980"
"1097","AT2G16050"
"1098","AT2G16250"
"1099","AT2G16380"
"1100","AT2G16385"
"1101","AT2G16430"
"1102","AT2G16760"
"1103","AT2G16870"
"1104","AT2G16970"
"1105","AT2G17040"
"1106","AT2G17140"
"1107","AT2G17260"
"1108","AT2G17442"
"1109","AT2G17525"
"1110","AT2G17650"
"1111","AT2G17660"
"1112","AT2G17695"
"1113","AT2G17780"
"1114","AT2G17820"
"1115","AT2G17940"
"1116","AT2G17972"
"1117","AT2G18060"
"1118","AT2G18100"
"1119","AT2G18270"
"1120","AT2G18650"
"1121","AT2G18760"
"1122","AT2G18780"
"1123","AT2G18938"
"1124","AT2G18950"
"1125","AT2G19050"
"1126","AT2G19120"
"1127","AT2G19130"
"1128","AT2G19280"
"1129","AT2G19330"
"1130","AT2G19440"
"1131","AT2G19582"
"1132","AT2G19780"
"1133","AT2G19970"
"1134","AT2G20080"
"1135","AT2G20110"
"1136","AT2G20260"
"1137","AT2G20340"
"1138","AT2G20362"
"1139","AT2G20540"
"1140","AT2G20550"
"1141","AT2G20560"
"1142","AT2G20815"
"1143","AT2G20880"
"1144","AT2G21080"
"1145","AT2G21100"
"1146","AT2G21280"
"1147","AT2G21320"
"1148","AT2G21370"
"1149","AT2G21400"
"1150","AT2G21430"
"1151","AT2G21540"
"1152","AT2G21610"
"1153","AT2G21640"
"1154","AT2G21710"
"1155","AT2G21860"
"1156","AT2G21900"
"1157","AT2G22070"
"1158","AT2G22140"
"1159","AT2G22240"
"1160","AT2G22482"
"1161","AT2G22620"
"1162","AT2G22730"
"1163","AT2G22790"
"1164","AT2G22800"
"1165","AT2G22850"
"1166","AT2G22905"
"1167","AT2G22930"
"1168","AT2G22980"
"1169","AT2G23100"
"1170","AT2G23348"
"1171","AT2G23430"
"1172","AT2G23530"
"1173","AT2G23630"
"1174","AT2G23670"
"1175","AT2G23672"
"1176","AT2G23680"
"1177","AT2G23760"
"1178","AT2G23770"
"1179","AT2G23910"
"1180","AT2G23945"
"1181","AT2G23960"
"1182","AT2G23987"
"1183","AT2G24120"
"1184","AT2G24140"
"1185","AT2G24190"
"1186","AT2G24220"
"1187","AT2G24250"
"1188","AT2G24310"
"1189","AT2G24350"
"1190","AT2G24395"
"1191","AT2G24560"
"1192","AT2G24592"
"1193","AT2G24680"
"1194","AT2G24700"
"1195","AT2G25050"
"1196","AT2G25090"
"1197","AT2G25130"
"1198","AT2G25160"
"1199","AT2G25220"
"1200","AT2G25240"
"1201","AT2G25290"
"1202","AT2G25590"
"1203","AT2G25940"
"1204","AT2G26290"
"1205","AT2G26380"
"1206","AT2G26410"
"1207","AT2G26420"
"1208","AT2G26440"
"1209","AT2G26520"
"1210","AT2G26560"
"1211","AT2G26740"
"1212","AT2G26790"
"1213","AT2G27035"
"1214","AT2G27060"
"1215","AT2G27150"
"1216","AT2G27390"
"1217","AT2G27490"
"1218","AT2G27690"
"1219","AT2G27790"
"1220","AT2G27920"
"1221","AT2G28050"
"1222","AT2G28105"
"1223","AT2G28260"
"1224","AT2G28305"
"1225","AT2G28460"
"1226","AT2G28560"
"1227","AT2G28590"
"1228","AT2G28605"
"1229","AT2G28650"
"1230","AT2G28710"
"1231","AT2G28830"
"1232","AT2G28880"
"1233","AT2G28990"
"1234","AT2G29130"
"1235","AT2G29180"
"1236","AT2G29260"
"1237","AT2G29320"
"1238","AT2G29380"
"1239","AT2G29450"
"1240","AT2G29460"
"1241","AT2G29640"
"1242","AT2G29650"
"1243","AT2G29720"
"1244","AT2G29760"
"1245","AT2G30010"
"1246","AT2G30100"
