"","col_FLT_c1.which.mclass....7...1."
"640","AT1G75550"
"641","AT1G75600"
"642","AT1G75620"
"643","AT1G75690"
"644","AT1G75700"
"645","AT1G75717"
"646","AT1G75770"
"647","AT1G75830"
"648","AT1G76080"
"649","AT1G76100"
"650","AT1G76110"
"651","AT1G76360"
"652","AT1G76430"
"653","AT1G76480"
"654","AT1G76570"
"655","AT1G76620"
"656","AT1G76730"
"657","AT1G76770"
"658","AT1G76820"
"659","AT1G76870"
"660","AT1G76965"
"661","AT1G77010"
"662","AT1G77138"
"663","AT1G77405"
"664","AT1G77410"
"665","AT1G77855"
"666","AT1G77860"
"667","AT1G77870"
"668","AT1G77880"
"669","AT1G77950"
"670","AT1G78172"
"671","AT1G78370"
"672","AT1G78476"
"673","AT1G78480"
"674","AT1G78530"
"675","AT1G78730"
"676","AT1G78750"
"677","AT1G78780"
"678","AT1G78930"
"679","AT1G78940"
"680","AT1G78950"
"681","AT1G79120"
"682","AT1G79360"
"683","AT1G79400"
"684","AT1G79420"
"685","AT1G79910"
"686","AT1G79960"
"687","AT1G80165"
"688","AT1G80320"
"689","AT1G80340"
"690","AT1G80390"
"691","AT1G80730"
"692","AT1G80960"
"693","AT2G01175"
"694","AT2G01320"
"695","AT2G01390"
"696","AT2G01422"
"697","AT2G01580"
"698","AT2G01590"
"699","AT2G01610"
"700","AT2G01730"
"701","AT2G01870"
"702","AT2G02000"
"703","AT2G02020"
"704","AT2G02300"
"705","AT2G02540"
"706","AT2G02580"
"707","AT2G02700"
"708","AT2G02980"
"709","AT2G03010"
"710","AT2G03110"
"711","AT2G03210"
"712","AT2G03360"
"713","AT2G03380"
"714","AT2G03410"
"715","AT2G03420"
"716","AT2G03530"
"717","AT2G03710"
"718","AT2G03770"
"719","AT2G03855"
"720","AT2G03880"
"721","AT2G03895"
"722","AT2G03995"
"723","AT2G04090"
"724","AT2G04205"
"725","AT2G04215"
"726","AT2G04295"
"727","AT2G04375"
"728","AT2G04395"
"729","AT2G04555"
"730","AT2G04621"
"731","AT2G04790"
"732","AT2G05205"
"733","AT2G05255"
"734","AT2G05310"
"735","AT2G05350"
"736","AT2G05400"
"737","AT2G05518"
"738","AT2G05620"
"739","AT2G05895"
"740","AT2G05910"
"741","AT2G05995"
"742","AT2G06085"
"743","AT2G06835"
"744","AT2G07275"
"745","AT2G07435"
"746","AT2G07495"
"747","AT2G07585"
"748","AT2G07599"
"749","AT2G07633"
"750","AT2G07658"
"751","AT2G07662"
"752","AT2G07672"
"753","AT2G07706"
"754","AT2G07724"
"755","AT2G07749"
"756","AT2G07771"
"757","AT2G07776"
"758","AT2G07779"
"759","AT2G07785"
"760","AT2G07787"
"761","AT2G07798"
"762","AT2G07815"
"763","AT2G07825"
"764","AT2G07835"
"765","AT2G07845"
"766","AT2G08425"
"767","AT2G08480"
"768","AT2G08525"
"769","AT2G08570"
"770","AT2G08650"
"771","AT2G08655"
"772","AT2G08660"
"773","AT2G08665"
"774","AT2G08680"
"775","AT2G08685"
"776","AT2G08730"
"777","AT2G08735"
"778","AT2G08770"
"779","AT2G08865"
"780","AT2G09090"
"781","AT2G09190"
"782","AT2G09200"
"783","AT2G09325"
"784","AT2G09370"
"785","AT2G09420"
"786","AT2G09470"
"787","AT2G09605"
"788","AT2G09895"
"789","AT2G10930"
"790","AT2G11035"
"791","AT2G12170"
"792","AT2G13600"
"793","AT2G13640"
"794","AT2G13810"
"795","AT2G13900"
"796","AT2G13965"
"797","AT2G14080"
"798","AT2G14290"
"799","AT2G14510"
"800","AT2G14775"
"801","AT2G14800"
"802","AT2G14920"
"803","AT2G14960"
"804","AT2G15128"
"805","AT2G15220"
"806","AT2G15340"
"807","AT2G15590"
"808","AT2G15630"
"809","AT2G15760"
"810","AT2G16380"
"811","AT2G16910"
"812","AT2G17590"
"813","AT2G17600"
"814","AT2G17660"
"815","AT2G17695"
"816","AT2G17780"
"817","AT2G17972"
"818","AT2G18060"
"819","AT2G18100"
"820","AT2G18270"
"821","AT2G18350"
"822","AT2G18490"
"823","AT2G18550"
"824","AT2G18560"
"825","AT2G18660"
"826","AT2G18917"
"827","AT2G18969"
"828","AT2G19050"
"829","AT2G19240"
"830","AT2G19330"
"831","AT2G19550"
"832","AT2G19780"
"833","AT2G19900"
"834","AT2G19970"
"835","AT2G20260"
"836","AT2G20340"
"837","AT2G20470"
"838","AT2G20510"
"839","AT2G20550"
"840","AT2G20825"
"841","AT2G20880"
"842","AT2G21030"
"843","AT2G21080"
"844","AT2G21100"
"845","AT2G21188"
"846","AT2G21280"
"847","AT2G21400"
"848","AT2G21430"
"849","AT2G21595"
"850","AT2G21780"
"851","AT2G22070"
"852","AT2G22088"
"853","AT2G22190"
"854","AT2G22290"
"855","AT2G22482"
"856","AT2G22600"
"857","AT2G22790"
"858","AT2G22821"
"859","AT2G22905"
"860","AT2G22920"
"861","AT2G22980"
"862","AT2G23060"
"863","AT2G23130"
"864","AT2G23270"
"865","AT2G23440"
"866","AT2G23550"
"867","AT2G23630"
"868","AT2G23987"
"869","AT2G24140"
"870","AT2G24430"
"871","AT2G24560"
"872","AT2G24680"
"873","AT2G24762"
"874","AT2G24820"
"875","AT2G25130"
"876","AT2G25160"
"877","AT2G25290"
"878","AT2G25409"
"879","AT2G25410"
"880","AT2G25680"
"881","AT2G26150"
"882","AT2G26250"
"883","AT2G26290"
"884","AT2G26330"
"885","AT2G26380"
"886","AT2G26410"
"887","AT2G26420"
"888","AT2G26520"
"889","AT2G26560"
"890","AT2G26790"
"891","AT2G27035"
"892","AT2G27180"
"893","AT2G27229"
"894","AT2G27270"
"895","AT2G27300"
"896","AT2G27390"
"897","AT2G27535"
"898","AT2G27610"
"899","AT2G28040"
"900","AT2G28560"
"901","AT2G28605"
"902","AT2G28630"
"903","AT2G28710"
"904","AT2G28815"
"905","AT2G28880"
"906","AT2G28930"
"907","AT2G29120"
"908","AT2G29130"
"909","AT2G29380"
"910","AT2G29410"
"911","AT2G29460"
"912","AT2G29600"
"913","AT2G29620"
"914","AT2G29720"
"915","AT2G29950"
"916","AT2G30380"
"917","AT2G30680"
"918","AT2G30750"
"919","AT2G30770"
"920","AT2G30942"
"921","AT2G30984"
"922","AT2G31070"
"923","AT2G31100"
"924","AT2G31160"
"925","AT2G31180"
"926","AT2G31230"
"927","AT2G31250"
"928","AT2G31310"
"929","AT2G31380"
"930","AT2G31420"
"931","AT2G31540"
"932","AT2G31560"
"933","AT2G31910"
"934","AT2G31920"
"935","AT2G31980"
"936","AT2G32140"
"937","AT2G32340"
"938","AT2G32610"
"939","AT2G32630"
"940","AT2G32640"
"941","AT2G32670"
"942","AT2G32765"
"943","AT2G32770"
"944","AT2G32800"
"945","AT2G32890"
"946","AT2G32940"
"947","AT2G32960"
"948","AT2G33060"
"949","AT2G33130"
"950","AT2G33205"
"951","AT2G33240"
"952","AT2G33250"
"953","AT2G33260"
"954","AT2G33385"
"955","AT2G33720"
"956","AT2G33750"
"957","AT2G33760"
"958","AT2G33810"
"959","AT2G33815"
"960","AT2G33855"
"961","AT2G34080"
"962","AT2G34220"
"963","AT2G34224"
"964","AT2G34230"
"965","AT2G34240"
"966","AT2G34350"
"967","AT2G34400"
"968","AT2G34530"
"969","AT2G34540"
"970","AT2G34580"
"971","AT2G34600"
"972","AT2G34990"
"973","AT2G35140"
"974","AT2G35290"
"975","AT2G35300"
"976","AT2G35340"
"977","AT2G35345"
"978","AT2G35370"
"979","AT2G35382"
"980","AT2G35420"
"981","AT2G35550"
"982","AT2G35600"
"983","AT2G35660"
"984","AT2G35700"
"985","AT2G35770"
"986","AT2G35890"
"987","AT2G35960"
"988","AT2G36026"
"989","AT2G36210"
"990","AT2G36590"
"991","AT2G36630"
"992","AT2G36780"
"993","AT2G36970"
"994","AT2G36980"
"995","AT2G37000"
"996","AT2G37025"
"997","AT2G37280"
"998","AT2G37290"
"999","AT2G37320"
"1000","AT2G37370"
"1001","AT2G37460"
"1002","AT2G37580"
"1003","AT2G37900"
"1004","AT2G37970"
"1005","AT2G38060"
"1006","AT2G38070"
"1007","AT2G38100"
"1008","AT2G38430"
"1009","AT2G38460"
"1010","AT2G38465"
"1011","AT2G38490"
"1012","AT2G38720"
"1013","AT2G38790"
"1014","AT2G39520"
"1015","AT2G39620"
"1016","AT2G39690"
"1017","AT2G39920"
"1018","AT2G40020"
"1019","AT2G40100"
"1020","AT2G40300"
"1021","AT2G40340"
"1022","AT2G40370"
"1023","AT2G40390"
"1024","AT2G40450"
"1025","AT2G40520"
"1026","AT2G40580"
"1027","AT2G40711"
"1028","AT2G40720"
"1029","AT2G40850"
"1030","AT2G40920"
"1031","AT2G41090"
"1032","AT2G41230"
"1033","AT2G41231"
"1034","AT2G41240"
"1035","AT2G41340"
"1036","AT2G41510"
"1037","AT2G41690"
"1038","AT2G41810"
"1039","AT2G41905"
"1040","AT2G41990"
"1041","AT2G42140"
"1042","AT2G42150"
"1043","AT2G42220"
"1044","AT2G42360"
"1045","AT2G42370"
"1046","AT2G42440"
"1047","AT2G42510"
"1048","AT2G42610"
"1049","AT2G42690"
"1050","AT2G42850"
"1051","AT2G42860"
"1052","AT2G42940"
"1053","AT2G42980"
"1054","AT2G43000"
"1055","AT2G43230"
"1056","AT2G43390"
"1057","AT2G43470"
"1058","AT2G43530"
"1059","AT2G43660"
"1060","AT2G43700"
"1061","AT2G43745"
"1062","AT2G43870"
"1063","AT2G43890"
"1064","AT2G43930"
"1065","AT2G44230"
"1066","AT2G44390"
"1067","AT2G44480"
"1068","AT2G44700"
"1069","AT2G44800"
"1070","AT2G44880"
"1071","AT2G44910"
"1072","AT2G45120"
"1073","AT2G45420"
"1074","AT2G45550"
"1075","AT2G45630"
"1076","AT2G45850"
"1077","AT2G45900"
"1078","AT2G46050"
"1079","AT2G46070"
"1080","AT2G46130"
"1081","AT2G46250"
"1082","AT2G46300"
"1083","AT2G46380"
"1084","AT2G46530"
"1085","AT2G46670"
"1086","AT2G46810"
"1087","AT2G46830"
"1088","AT2G46860"
"1089","AT2G47010"
"1090","AT2G47015"
"1091","AT2G47220"
"1092","AT2G47245"
"1093","AT2G47370"
"1094","AT2G47520"
"1095","AT2G47750"
"1096","AT2G47810"
"1097","AT2G47895"
"1098","AT2G47920"
"1099","AT2G48075"
"1100","AT2G48080"
"1101","AT3G01005"
"1102","AT3G01035"
"1103","AT3G01060"
"1104","AT3G01065"
"1105","AT3G01105"
"1106","AT3G01115"
"1107","AT3G01135"
"1108","AT3G01140"
"1109","AT3G01210"
"1110","AT3G01295"
"1111","AT3G01311"
"1112","AT3G01490"
"1113","AT3G01505"
"1114","AT3G01570"
"1115","AT3G01580"
"1116","AT3G01760"
"1117","AT3G02010"
"1118","AT3G02095"
"1119","AT3G02110"
"1120","AT3G02275"
"1121","AT3G02330"
"1122","AT3G02365"
"1123","AT3G02370"
"1124","AT3G02380"
"1125","AT3G02390"
"1126","AT3G02430"
"1127","AT3G02485"
"1128","AT3G02493"
"1129","AT3G02590"
"1130","AT3G02677"
"1131","AT3G02730"
"1132","AT3G02925"
"1133","AT3G02940"
"1134","AT3G03095"
"1135","AT3G03290"
"1136","AT3G03350"
"1137","AT3G03370"
"1138","AT3G03430"
"1139","AT3G03505"
"1140","AT3G03530"
"1141","AT3G03815"
"1142","AT3G03965"
"1143","AT3G04030"
"1144","AT3G04040"
"1145","AT3G04140"
"1146","AT3G04181"
"1147","AT3G04220"
"1148","AT3G04330"
"1149","AT3G04420"
"1150","AT3G04450"
"1151","AT3G04485"
"1152","AT3G04685"
"1153","AT3G04700"
"1154","AT3G04755"
"1155","AT3G04760"
"1156","AT3G04775"
"1157","AT3G04800"
"1158","AT3G04825"
"1159","AT3G04835"
"1160","AT3G05075"
"1161","AT3G05080"
"1162","AT3G05180"
"1163","AT3G05240"
"1164","AT3G05245"
"1165","AT3G05285"
"1166","AT3G05327"
"1167","AT3G05345"
"1168","AT3G05470"
"1169","AT3G05620"
"1170","AT3G05630"
"1171","AT3G05770"
"1172","AT3G05820"
"1173","AT3G05860"
"1174","AT3G06436"
"1175","AT3G06520"
"1176","AT3G06630"
"1177","AT3G06710"
"1178","AT3G07105"
"1179","AT3G07120"
"1180","AT3G07150"
"1181","AT3G07205"
"1182","AT3G07260"
"1183","AT3G07273"
"1184","AT3G07520"
"1185","AT3G07540"
"1186","AT3G07625"
"1187","AT3G07730"
"1188","AT3G07785"
"1189","AT3G07795"
"1190","AT3G07805"
"1191","AT3G07825"
"1192","AT3G07835"
"1193","AT3G07875"
"1194","AT3G07885"
"1195","AT3G08065"
"1196","AT3G08070"
"1197","AT3G08100"
"1198","AT3G08170"
"1199","AT3G08215"
"1200","AT3G08235"
"1201","AT3G08450"
"1202","AT3G08485"
"1203","AT3G08500"
"1204","AT3G08675"
"1205","AT3G08705"
"1206","AT3G08820"
"1207","AT3G08895"
"1208","AT3G08900"
"1209","AT3G08920"
"1210","AT3G08970"
"1211","AT3G09040"
"1212","AT3G09080"
"1213","AT3G09135"
"1214","AT3G09190"
"1215","AT3G09280"
"1216","AT3G09290"
"1217","AT3G09330"
"1218","AT3G09405"
"1219","AT3G09495"
"1220","AT3G09580"
"1221","AT3G09640"
"1222","AT3G09685"
"1223","AT3G09790"
"1224","AT3G09855"
"1225","AT3G09955"
"1226","AT3G09960"
"1227","AT3G09965"
"1228","AT3G10060"
"1229","AT3G10240"
"1230","AT3G10440"
"1231","AT3G10470"
"1232","AT3G10600"
"1233","AT3G10680"
"1234","AT3G10750"
"1235","AT3G10780"
"1236","AT3G10880"
"1237","AT3G10986"
"1238","AT3G11010"
"1239","AT3G11020"
"1240","AT3G11050"
"1241","AT3G11080"
"1242","AT3G11150"
"1243","AT3G11210"
"1244","AT3G11430"
"1245","AT3G11720"
"1246","AT3G11750"
