"","col_FLT_c1.which.mclass....8...1."
"184","AT1G08670"
"185","AT1G08710"
"186","AT1G08720"
"187","AT1G08760"
"188","AT1G08800"
"189","AT1G08910"
"190","AT1G08940"
"191","AT1G08960"
"192","AT1G08990"
"193","AT1G09053"
"194","AT1G09060"
"195","AT1G09090"
"196","AT1G09230"
"197","AT1G09300"
"198","AT1G09320"
"199","AT1G09363"
"200","AT1G09450"
"201","AT1G09470"
"202","AT1G09490"
"203","AT1G09540"
"204","AT1G09700"
"205","AT1G09794"
"206","AT1G09810"
"207","AT1G09850"
"208","AT1G09910"
"209","AT1G09940"
"210","AT1G09995"
"211","AT1G10020"
"212","AT1G10040"
"213","AT1G10150"
"214","AT1G10155"
"215","AT1G10170"
"216","AT1G10270"
"217","AT1G10340"
"218","AT1G10350"
"219","AT1G10400"
"220","AT1G10450"
"221","AT1G10480"
"222","AT1G10510"
"223","AT1G10522"
"224","AT1G10560"
"225","AT1G10650"
"226","AT1G10660"
"227","AT1G10690"
"228","AT1G10750"
"229","AT1G10780"
"230","AT1G10810"
"231","AT1G10820"
"232","AT1G10830"
"233","AT1G10870"
"234","AT1G10910"
"235","AT1G10930"
"236","AT1G10970"
"237","AT1G11050"
"238","AT1G11060"
"239","AT1G11090"
"240","AT1G11120"
"241","AT1G11130"
"242","AT1G11170"
"243","AT1G11175"
"244","AT1G11190"
"245","AT1G11210"
"246","AT1G11220"
"247","AT1G11270"
"248","AT1G11280"
"249","AT1G11380"
"250","AT1G11390"
"251","AT1G11420"
"252","AT1G11540"
"253","AT1G11570"
"254","AT1G11630"
"255","AT1G11660"
"256","AT1G11720"
"257","AT1G11740"
"258","AT1G11755"
"259","AT1G11780"
"260","AT1G11790"
"261","AT1G11820"
"262","AT1G11870"
"263","AT1G11880"
"264","AT1G12020"
"265","AT1G12040"
"266","AT1G12140"
"267","AT1G12200"
"268","AT1G12260"
"269","AT1G12350"
"270","AT1G12420"
"271","AT1G12450"
"272","AT1G12470"
"273","AT1G12600"
"274","AT1G12740"
"275","AT1G12750"
"276","AT1G12770"
"277","AT1G12790"
"278","AT1G12800"
"279","AT1G12845"
"280","AT1G12880"
"281","AT1G12930"
"282","AT1G12970"
"283","AT1G13020"
"284","AT1G13030"
"285","AT1G13080"
"286","AT1G13170"
"287","AT1G13180"
"288","AT1G13190"
"289","AT1G13210"
"290","AT1G13270"
"291","AT1G13350"
"292","AT1G13460"
"293","AT1G13540"
"294","AT1G13580"
"295","AT1G13620"
"296","AT1G13635"
"297","AT1G13670"
"298","AT1G13700"
"299","AT1G13770"
"300","AT1G13810"
"301","AT1G13830"
"302","AT1G13860"
"303","AT1G13870"
"304","AT1G13900"
"305","AT1G13920"
"306","AT1G14040"
"307","AT1G14130"
"308","AT1G14140"
"309","AT1G14160"
"310","AT1G14180"
"311","AT1G14220"
"312","AT1G14240"
"313","AT1G14310"
"314","AT1G14340"
"315","AT1G14350"
"316","AT1G14370"
"317","AT1G14390"
"318","AT1G14460"
"319","AT1G14560"
"320","AT1G14720"
"321","AT1G14770"
"322","AT1G14820"
"323","AT1G14840"
"324","AT1G14850"
"325","AT1G14910"
"326","AT1G14970"
"327","AT1G15000"
"328","AT1G15002"
"329","AT1G15060"
"330","AT1G15080"
"331","AT1G15175"
"332","AT1G15215"
"333","AT1G15220"
"334","AT1G15310"
"335","AT1G15385"
"336","AT1G15410"
"337","AT1G15470"
"338","AT1G15480"
"339","AT1G15550"
"340","AT1G15610"
"341","AT1G15620"
"342","AT1G15700"
"343","AT1G15710"
"344","AT1G15720"
"345","AT1G15760"
"346","AT1G15780"
"347","AT1G15790"
"348","AT1G15970"
"349","AT1G16020"
"350","AT1G16070"
"351","AT1G16080"
"352","AT1G16220"
"353","AT1G16280"
"354","AT1G16320"
"355","AT1G16330"
"356","AT1G16430"
"357","AT1G16540"
"358","AT1G16630"
"359","AT1G16650"
"360","AT1G16670"
"361","AT1G16680"
"362","AT1G16690"
"363","AT1G16710"
"364","AT1G16790"
"365","AT1G16800"
"366","AT1G16820"
"367","AT1G16825"
"368","AT1G16930"
"369","AT1G17050"
"370","AT1G17070"
"371","AT1G17090"
"372","AT1G17140"
"373","AT1G17145"
"374","AT1G17160"
"375","AT1G17270"
"376","AT1G17300"
"377","AT1G17330"
"378","AT1G17340"
"379","AT1G17360"
"380","AT1G17440"
"381","AT1G17550"
"382","AT1G17560"
"383","AT1G17580"
"384","AT1G17680"
"385","AT1G17760"
"386","AT1G17780"
"387","AT1G17790"
"388","AT1G17850"
"389","AT1G17930"
"390","AT1G17940"
"391","AT1G17980"
"392","AT1G18040"
"393","AT1G18190"
"394","AT1G18290"
"395","AT1G18330"
"396","AT1G18335"
"397","AT1G18340"
"398","AT1G18360"
"399","AT1G18370"
"400","AT1G18390"
"401","AT1G18415"
"402","AT1G18460"
"403","AT1G18490"
"404","AT1G18570"
"405","AT1G18590"
"406","AT1G18600"
"407","AT1G18620"
"408","AT1G18630"
"409","AT1G18650"
"410","AT1G18660"
"411","AT1G18680"
"412","AT1G18690"
"413","AT1G18745"
"414","AT1G18850"
"415","AT1G18900"
"416","AT1G18910"
"417","AT1G19080"
"418","AT1G19140"
"419","AT1G19170"
"420","AT1G19220"
"421","AT1G19250"
"422","AT1G19270"
"423","AT1G19300"
"424","AT1G19396"
"425","AT1G19430"
"426","AT1G19480"
"427","AT1G19485"
"428","AT1G19690"
"429","AT1G19700"
"430","AT1G19710"
"431","AT1G19740"
"432","AT1G19780"
"433","AT1G19860"
"434","AT1G19970"
"435","AT1G19980"
"436","AT1G19990"
"437","AT1G20070"
"438","AT1G20270"
"439","AT1G20300"
"440","AT1G20370"
"441","AT1G20380"
"442","AT1G20410"
"443","AT1G20550"
"444","AT1G20640"
"445","AT1G20650"
"446","AT1G20690"
"447","AT1G20691"
"448","AT1G20700"
"449","AT1G20760"
"450","AT1G20780"
"451","AT1G20816"
"452","AT1G20823"
"453","AT1G20830"
"454","AT1G20880"
"455","AT1G20910"
"456","AT1G21070"
"457","AT1G21100"
"458","AT1G21160"
"459","AT1G21170"
"460","AT1G21200"
"461","AT1G21270"
"462","AT1G21280"
"463","AT1G21350"
"464","AT1G21360"
"465","AT1G21400"
"466","AT1G21410"
"467","AT1G21440"
"468","AT1G21480"
"469","AT1G21520"
"470","AT1G21580"
"471","AT1G21610"
"472","AT1G21640"
"473","AT1G21790"
"474","AT1G21840"
"475","AT1G21910"
"476","AT1G22020"
"477","AT1G22040"
"478","AT1G22050"
"479","AT1G22060"
"480","AT1G22065"
"481","AT1G22170"
"482","AT1G22180"
"483","AT1G22230"
"484","AT1G22310"
"485","AT1G22403"
"486","AT1G22570"
"487","AT1G22660"
"488","AT1G22700"
"489","AT1G22710"
"490","AT1G22730"
"491","AT1G22740"
"492","AT1G22750"
"493","AT1G22800"
"494","AT1G22850"
"495","AT1G22860"
"496","AT1G22870"
"497","AT1G22882"
"498","AT1G22890"
"499","AT1G22940"
"500","AT1G22950"
"501","AT1G22960"
"502","AT1G22990"
"503","AT1G23000"
"504","AT1G23060"
"505","AT1G23170"
"506","AT1G23205"
"507","AT1G23230"
"508","AT1G23330"
"509","AT1G23340"
"510","AT1G23380"
"511","AT1G23460"
"512","AT1G23530"
"513","AT1G23560"
"514","AT1G23830"
"515","AT1G23890"
"516","AT1G23935"
"517","AT1G23950"
"518","AT1G24040"
"519","AT1G24090"
"520","AT1G24095"
"521","AT1G24100"
"522","AT1G24130"
"523","AT1G24265"
"524","AT1G24290"
"525","AT1G24310"
"526","AT1G24320"
"527","AT1G24340"
"528","AT1G24490"
"529","AT1G24560"
"530","AT1G24600"
"531","AT1G24706"
"532","AT1G24800"
"533","AT1G25180"
"534","AT1G25290"
"535","AT1G25320"
"536","AT1G25375"
"537","AT1G25450"
"538","AT1G25460"
"539","AT1G25470"
"540","AT1G25480"
"541","AT1G25520"
"542","AT1G25540"
"543","AT1G25570"
"544","AT1G25580"
"545","AT1G26090"
"546","AT1G26100"
"547","AT1G26120"
"548","AT1G26150"
"549","AT1G26160"
"550","AT1G26170"
"551","AT1G26250"
"552","AT1G26255"
"553","AT1G26260"
"554","AT1G26330"
"555","AT1G26370"
"556","AT1G26450"
"557","AT1G26520"
"558","AT1G26620"
"559","AT1G26650"
"560","AT1G26700"
"561","AT1G26820"
"562","AT1G26840"
"563","AT1G26870"
"564","AT1G26900"
"565","AT1G26910"
"566","AT1G27070"
"567","AT1G27140"
"568","AT1G27210"
"569","AT1G27420"
"570","AT1G27430"
"571","AT1G27440"
"572","AT1G27460"
"573","AT1G27500"
"574","AT1G27595"
"575","AT1G27660"
"576","AT1G27670"
"577","AT1G27680"
"578","AT1G27750"
"579","AT1G27752"
"580","AT1G27840"
"581","AT1G27850"
"582","AT1G27900"
"583","AT1G27921"
"584","AT1G27960"
"585","AT1G27980"
"586","AT1G28050"
"587","AT1G28070"
"588","AT1G28090"
"589","AT1G28140"
"590","AT1G28240"
"591","AT1G28320"
"592","AT1G28390"
"593","AT1G28440"
"594","AT1G28480"
"595","AT1G28520"
"596","AT1G28540"
"597","AT1G28685"
"598","AT1G28715"
"599","AT1G28760"
"600","AT1G29030"
"601","AT1G29120"
"602","AT1G29160"
"603","AT1G29170"
"604","AT1G29220"
"605","AT1G29240"
"606","AT1G29300"
"607","AT1G29340"
"608","AT1G29355"
"609","AT1G29410"
"610","AT1G29465"
"611","AT1G29530"
"612","AT1G29535"
"613","AT1G29550"
"614","AT1G29630"
"615","AT1G29690"
"616","AT1G29760"
"617","AT1G29800"
"618","AT1G29810"
"619","AT1G29840"
"620","AT1G30070"
"621","AT1G30080"
"622","AT1G30090"
"623","AT1G30200"
"624","AT1G30240"
"625","AT1G30320"
"626","AT1G30330"
"627","AT1G30410"
"628","AT1G30420"
"629","AT1G30450"
"630","AT1G30460"
"631","AT1G30470"
"632","AT1G30475"
"633","AT1G30490"
"634","AT1G30540"
"635","AT1G30545"
"636","AT1G30570"
"637","AT1G30600"
"638","AT1G30620"
"639","AT1G30640"
"640","AT1G30680"
"641","AT1G30700"
"642","AT1G30755"
"643","AT1G30825"
"644","AT1G30840"
"645","AT1G30870"
"646","AT1G30900"
"647","AT1G30960"
"648","AT1G30990"
"649","AT1G31010"
"650","AT1G31050"
"651","AT1G31070"
"652","AT1G31120"
"653","AT1G31150"
"654","AT1G31175"
"655","AT1G31220"
"656","AT1G31230"
"657","AT1G31320"
"658","AT1G31330"
"659","AT1G31335"
"660","AT1G31360"
"661","AT1G31410"
"662","AT1G31460"
"663","AT1G31470"
"664","AT1G31480"
"665","AT1G31500"
"666","AT1G31540"
"667","AT1G31650"
"668","AT1G31814"
"669","AT1G31870"
"670","AT1G31885"
"671","AT1G31930"
"672","AT1G32070"
"673","AT1G32150"
"674","AT1G32160"
"675","AT1G32200"
"676","AT1G32240"
"677","AT1G32330"
"678","AT1G32500"
"679","AT1G32583"
"680","AT1G32610"
"681","AT1G32690"
"682","AT1G32730"
"683","AT1G32760"
"684","AT1G32810"
"685","AT1G32860"
"686","AT1G32930"
"687","AT1G33030"
"688","AT1G33060"
"689","AT1G33102"
"690","AT1G33170"
"691","AT1G33270"
"692","AT1G33280"
"693","AT1G33290"
"694","AT1G33330"
"695","AT1G33400"
"696","AT1G33410"
"697","AT1G33415"
"698","AT1G33420"
"699","AT1G33480"
"700","AT1G33540"
"701","AT1G33610"
"702","AT1G33612"
"703","AT1G33770"
"704","AT1G33970"
"705","AT1G34000"
"706","AT1G34065"
"707","AT1G34150"
"708","AT1G34200"
"709","AT1G34210"
"710","AT1G34270"
"711","AT1G34300"
"712","AT1G34355"
"713","AT1G34360"
"714","AT1G34470"
"715","AT1G34670"
"716","AT1G34750"
"717","AT1G34760"
"718","AT1G34770"
"719","AT1G34780"
"720","AT1G35140"
"721","AT1G35210"
"722","AT1G35260"
"723","AT1G35340"
"724","AT1G35470"
"725","AT1G35510"
"726","AT1G35610"
"727","AT1G36070"
"728","AT1G36280"
"729","AT1G36320"
"730","AT1G36390"
"731","AT1G36990"
"732","AT1G38131"
"733","AT1G42430"
"734","AT1G42470"
"735","AT1G42540"
"736","AT1G43020"
"737","AT1G43160"
"738","AT1G43620"
"739","AT1G43765"
"740","AT1G44000"
"741","AT1G44050"
"742","AT1G44100"
"743","AT1G44110"
"744","AT1G44160"
"745","AT1G44608"
"746","AT1G44750"
"747","AT1G44780"
"748","AT1G44790"
"749","AT1G44820"
"750","AT1G44920"
"751","AT1G44970"
"752","AT1G45160"
"753","AT1G45207"
"754","AT1G45230"
"755","AT1G45233"
"756","AT1G45249"
"757","AT1G47056"
"758","AT1G47230"
"759","AT1G47240"
"760","AT1G47270"
"761","AT1G47330"
"762","AT1G47340"
"763","AT1G47410"
"764","AT1G47480"
"765","AT1G47510"
"766","AT1G47720"
"767","AT1G47750"
"768","AT1G47820"
"769","AT1G47900"
"770","AT1G48000"
"771","AT1G48040"
"772","AT1G48050"
"773","AT1G48090"
"774","AT1G48175"
"775","AT1G48270"
"776","AT1G48310"
"777","AT1G48360"
"778","AT1G48370"
"779","AT1G48430"
"780","AT1G48460"
"781","AT1G48480"
"782","AT1G48490"
"783","AT1G48520"
"784","AT1G48560"
"785","AT1G48570"
"786","AT1G48770"
"787","AT1G48930"
"788","AT1G48960"
"789","AT1G49040"
"790","AT1G49245"
"791","AT1G49340"
"792","AT1G49350"
"793","AT1G49360"
"794","AT1G49390"
"795","AT1G49475"
"796","AT1G49540"
"797","AT1G49580"
"798","AT1G49620"
"799","AT1G49660"
"800","AT1G49710"
"801","AT1G49740"
"802","AT1G49780"
"803","AT1G49840"
"804","AT1G49870"
"805","AT1G49880"
"806","AT1G49960"
"807","AT1G50020"
"808","AT1G50030"
"809","AT1G50055"
"810","AT1G50090"
"811","AT1G50170"
"812","AT1G50240"
"813","AT1G50300"
"814","AT1G50360"
"815","AT1G50440"
"816","AT1G50520"
"817","AT1G50575"
"818","AT1G50580"
"819","AT1G50620"
"820","AT1G50659"
"821","AT1G50730"
"822","AT1G50750"
"823","AT1G50840"
"824","AT1G50900"
"825","AT1G50910"
"826","AT1G51130"
"827","AT1G51140"
"828","AT1G51170"
"829","AT1G51190"
"830","AT1G51350"
"831","AT1G51360"
"832","AT1G51380"
"833","AT1G51390"
"834","AT1G51400"
"835","AT1G51430"
"836","AT1G51450"
"837","AT1G51550"
"838","AT1G51560"
"839","AT1G51580"
"840","AT1G51600"
"841","AT1G51610"
"842","AT1G51645"
"843","AT1G51660"
"844","AT1G51700"
"845","AT1G51720"
"846","AT1G51740"
"847","AT1G51745"
"848","AT1G51800"
"849","AT1G51830"
"850","AT1G51860"
"851","AT1G51940"
"852","AT1G51950"
"853","AT1G51965"
"854","AT1G52140"
"855","AT1G52155"
"856","AT1G52160"
"857","AT1G52260"
"858","AT1G52310"
"859","AT1G52320"
"860","AT1G52330"
"861","AT1G52540"
"862","AT1G52630"
"863","AT1G52780"
"864","AT1G52825"
"865","AT1G53030"
"866","AT1G53035"
"867","AT1G53070"
"868","AT1G53110"
"869","AT1G53120"
"870","AT1G53130"
"871","AT1G53140"
"872","AT1G53163"
"873","AT1G53165"
"874","AT1G53190"
"875","AT1G53200"
"876","AT1G53390"
"877","AT1G53440"
"878","AT1G53450"
"879","AT1G53460"
"880","AT1G53470"
"881","AT1G53490"
"882","AT1G53510"
"883","AT1G53520"
"884","AT1G53530"
"885","AT1G53590"
"886","AT1G53633"
"887","AT1G53650"
"888","AT1G53670"
"889","AT1G53730"
"890","AT1G53770"
"891","AT1G53800"
"892","AT1G53830"
"893","AT1G53860"
"894","AT1G53885"
"895","AT1G53903"
"896","AT1G54010"
"897","AT1G54130"
"898","AT1G54150"
"899","AT1G54180"
"900","AT1G54210"
"901","AT1G54217"
"902","AT1G54220"
"903","AT1G54260"
"904","AT1G54290"
"905","AT1G54310"
"906","AT1G54330"
"907","AT1G54340"
"908","AT1G54380"
"909","AT1G54385"
"910","AT1G54440"
"911","AT1G54500"
"912","AT1G54510"
"913","AT1G54520"
"914","AT1G54570"
"915","AT1G54650"
"916","AT1G54680"
"917","AT1G54710"
"918","AT1G54730"
"919","AT1G54740"
"920","AT1G54850"
"921","AT1G54950"
"922","AT1G54960"
"923","AT1G55090"
"924","AT1G55120"
"925","AT1G55130"
"926","AT1G55140"
"927","AT1G55152"
"928","AT1G55170"
"929","AT1G55250"
"930","AT1G55270"
"931","AT1G55300"
"932","AT1G55325"
"933","AT1G55350"
"934","AT1G55365"
"935","AT1G55430"
"936","AT1G55460"
"937","AT1G55510"
"938","AT1G55540"
"939","AT1G55590"
"940","AT1G55620"
"941","AT1G55630"
"942","AT1G55675"
"943","AT1G55740"
"944","AT1G55750"
"945","AT1G55760"
"946","AT1G55810"
"947","AT1G55820"
"948","AT1G55830"
"949","AT1G55870"
"950","AT1G55960"
"951","AT1G56000"
"952","AT1G56020"
"953","AT1G56050"
"954","AT1G56080"
"955","AT1G56090"
"956","AT1G56140"
"957","AT1G56145"
"958","AT1G56180"
"959","AT1G56260"
"960","AT1G56420"
"961","AT1G56423"
"962","AT1G56440"
"963","AT1G56550"
"964","AT1G56580"
"965","AT1G56610"
"966","AT1G56612"
"967","AT1G57600"
"968","AT1G57820"
"969","AT1G57870"
"970","AT1G57990"
"971","AT1G58190"
"972","AT1G58210"
"973","AT1G58220"
"974","AT1G58250"
"975","AT1G58290"
"976","AT1G58340"
"977","AT1G58350"
"978","AT1G58370"
"979","AT1G58400"
"980","AT1G58410"
"981","AT1G59520"
"982","AT1G59540"
"983","AT1G59640"
"984","AT1G59740"
"985","AT1G59750"
"986","AT1G59780"
"987","AT1G59820"
"988","AT1G59890"
"989","AT1G59910"
"990","AT1G59990"
"991","AT1G60220"
"992","AT1G60230"
"993","AT1G60430"
"994","AT1G60440"
"995","AT1G60490"
"996","AT1G60545"
"997","AT1G60610"
"998","AT1G60620"
"999","AT1G60670"
"1000","AT1G60680"
"1001","AT1G60750"
"1002","AT1G60787"
"1003","AT1G60800"
"1004","AT1G60990"
"1005","AT1G60995"
"1006","AT1G61030"
"1007","AT1G61065"
"1008","AT1G61140"
"1009","AT1G61170"
"1010","AT1G61210"
"1011","AT1G61240"
"1012","AT1G61350"
"1013","AT1G61450"
"1014","AT1G61580"
"1015","AT1G61660"
"1016","AT1G61795"
"1017","AT1G61820"
"1018","AT1G61980"
"1019","AT1G62085"
"1020","AT1G62110"
"1021","AT1G62305"
"1022","AT1G62310"
"1023","AT1G62370"
"1024","AT1G62515"
"1025","AT1G62520"
"1026","AT1G62600"
"1027","AT1G62610"
"1028","AT1G62730"
"1029","AT1G62740"
"1030","AT1G62750"
"1031","AT1G62800"
"1032","AT1G62880"
"1033","AT1G62970"
"1034","AT1G63010"
"1035","AT1G63100"
"1036","AT1G63160"
"1037","AT1G63170"
"1038","AT1G63245"
"1039","AT1G63260"
"1040","AT1G63295"
"1041","AT1G63310"
"1042","AT1G63410"
"1043","AT1G63430"
"1044","AT1G63440"
"1045","AT1G63480"
"1046","AT1G63490"
"1047","AT1G63610"
"1048","AT1G63810"
"1049","AT1G63820"
"1050","AT1G63855"
"1051","AT1G63990"
"1052","AT1G64050"
"1053","AT1G64080"
"1054","AT1G64105"
"1055","AT1G64140"
"1056","AT1G64160"
"1057","AT1G64185"
"1058","AT1G64220"
"1059","AT1G64330"
"1060","AT1G64390"
"1061","AT1G64450"
"1062","AT1G64510"
"1063","AT1G64530"
"1064","AT1G64580"
"1065","AT1G64600"
"1066","AT1G64620"
"1067","AT1G64630"
"1068","AT1G64740"
"1069","AT1G64760"
"1070","AT1G64840"
"1071","AT1G64890"
"1072","AT1G64900"
"1073","AT1G64910"
"1074","AT1G64970"
"1075","AT1G65320"
"1076","AT1G65410"
"1077","AT1G65420"
"1078","AT1G65470"
"1079","AT1G65481"
"1080","AT1G65560"
"1081","AT1G65590"
"1082","AT1G65610"
"1083","AT1G65710"
"1084","AT1G66050"
"1085","AT1G66190"
"1086","AT1G66330"
"1087","AT1G66340"
"1088","AT1G66400"
"1089","AT1G66470"
"1090","AT1G66510"
"1091","AT1G66620"
"1092","AT1G66740"
"1093","AT1G66750"
"1094","AT1G66820"
"1095","AT1G66830"
"1096","AT1G66880"
"1097","AT1G66890"
"1098","AT1G66900"
"1099","AT1G67170"
"1100","AT1G67300"
"1101","AT1G67310"
"1102","AT1G67360"
"1103","AT1G67365"
"1104","AT1G67420"
"1105","AT1G67490"
"1106","AT1G67510"
"1107","AT1G67530"
"1108","AT1G67560"
"1109","AT1G67570"
"1110","AT1G67630"
"1111","AT1G67660"
"1112","AT1G67700"
"1113","AT1G67750"
"1114","AT1G67780"
"1115","AT1G67792"
"1116","AT1G67800"
"1117","AT1G67820"
"1118","AT1G67840"
"1119","AT1G67870"
"1120","AT1G67880"
"1121","AT1G67890"
"1122","AT1G67900"
"1123","AT1G67940"
"1124","AT1G67950"
"1125","AT1G67960"
"1126","AT1G68020"
"1127","AT1G68050"
"1128","AT1G68080"
"1129","AT1G68160"
"1130","AT1G68185"
"1131","AT1G68260"
"1132","AT1G68330"
"1133","AT1G68400"
"1134","AT1G68430"
"1135","AT1G68730"
"1136","AT1G68872"
"1137","AT1G68910"
"1138","AT1G68920"
"1139","AT1G69050"
"1140","AT1G69060"
"1141","AT1G69080"
"1142","AT1G69210"
"1143","AT1G69260"
"1144","AT1G69270"
"1145","AT1G69325"
"1146","AT1G69360"
"1147","AT1G69370"
"1148","AT1G69380"
"1149","AT1G69400"
"1150","AT1G69580"
"1151","AT1G69587"
"1152","AT1G69680"
"1153","AT1G69690"
"1154","AT1G69800"
"1155","AT1G69830"
"1156","AT1G69890"
"1157","AT1G69910"
"1158","AT1G69920"
"1159","AT1G70000"
"1160","AT1G70100"
"1161","AT1G70200"
"1162","AT1G70230"
"1163","AT1G70520"
"1164","AT1G70550"
"1165","AT1G70560"
"1166","AT1G70580"
"1167","AT1G70590"
"1168","AT1G70740"
"1169","AT1G70790"
"1170","AT1G70850"
"1171","AT1G70895"
"1172","AT1G70900"
"1173","AT1G70950"
"1174","AT1G70980"
"1175","AT1G70990"
"1176","AT1G71030"
"1177","AT1G71040"
"1178","AT1G71090"
"1179","AT1G71100"
"1180","AT1G71110"
"1181","AT1G71130"
"1182","AT1G71170"
"1183","AT1G71180"
"1184","AT1G71200"
"1185","AT1G71210"
"1186","AT1G71310"
"1187","AT1G71440"
"1188","AT1G71520"
"1189","AT1G71528"
"1190","AT1G71530"
"1191","AT1G71710"
"1192","AT1G71850"
"1193","AT1G71960"
"1194","AT1G71970"
"1195","AT1G71990"
"1196","AT1G72130"
"1197","AT1G72190"
"1198","AT1G72250"
"1199","AT1G72300"
"1200","AT1G72330"
"1201","AT1G72360"
"1202","AT1G72390"
"1203","AT1G72420"
"1204","AT1G72560"
"1205","AT1G72650"
"1206","AT1G72670"
"1207","AT1G72690"
"1208","AT1G72800"
"1209","AT1G72810"
"1210","AT1G72830"
"1211","AT1G72855"
"1212","AT1G72990"
"1213","AT1G73060"
"1214","AT1G73080"
"1215","AT1G73100"
"1216","AT1G73150"
"1217","AT1G73160"
"1218","AT1G73170"
"1219","AT1G73177"
"1220","AT1G73200"
"1221","AT1G73240"
"1222","AT1G73270"
"1223","AT1G73300"
"1224","AT1G73340"
"1225","AT1G73380"
"1226","AT1G73390"
"1227","AT1G73440"
"1228","AT1G73450"
"1229","AT1G73460"
"1230","AT1G73470"
"1231","AT1G73480"
"1232","AT1G73530"
"1233","AT1G73650"
"1234","AT1G73660"
"1235","AT1G73670"
"1236","AT1G73730"
"1237","AT1G73740"
"1238","AT1G73760"
"1239","AT1G73850"
"1240","AT1G73875"
"1241","AT1G73880"
"1242","AT1G73950"
"1243","AT1G73960"
"1244","AT1G73965"
"1245","AT1G73970"
"1246","AT1G73980"
