"Enrichment FDR","Genes in list","Total genes","Functional Category","Genes"
1.71067686558215e-17,242,866,"Establishment of protein localization ","AT1G02690 AT1G06950 AT1G08560 AT1G09580 AT1G10390 AT1G13120 AT1G17730 AT1G26690 AT1G27700 AT1G28490 AT1G48240 AT1G48550 AT1G48635 AT1G55900 AT1G62020 AT1G65040 AT1G69420 AT1G75850 AT1G80680 AT2G13540 AT2G14255 AT2G14740 AT2G16640 AT2G16900 AT2G16950 AT2G17790 AT2G18710 AT2G19560 AT2G20840 AT2G20960 AT2G28800 AT2G30710 AT2G31660 AT2G33210 AT2G35190 AT2G36070 AT2G36680 AT2G41620 AT2G43130 AT2G45000 AT2G46520 AT3G02950 AT3G03120 AT3G04770 AT3G05040 AT3G05710 AT3G07410 AT3G07890 AT3G09320 AT3G09700 AT3G10380 AT3G10650 AT3G11820 AT3G13860 AT3G15980 AT3G20920 AT3G24350 AT3G25120 AT3G27100 AT3G27530 AT3G48760 AT3G49350 AT3G49560 AT3G49990 AT3G51310 AT3G51390 AT3G52190 AT3G52400 AT3G53120 AT3G54380 AT3G54826 AT3G55020 AT3G56930 AT3G59020 AT3G60800 AT3G62560 AT3G62880 AT4G00026 AT4G00840 AT4G02150 AT4G05000 AT4G08320 AT4G09720 AT4G15080 AT4G17140 AT4G18800 AT4G19003 AT4G19150 AT4G20110 AT4G20410 AT4G21560 AT4G27040 AT4G27690 AT4G29950 AT4G35860 AT4G39990 AT5G03530 AT5G05680 AT5G08080 AT5G09860 AT5G09920 AT5G11690 AT5G16620 AT5G17020 AT5G17060 AT5G19820 AT5G22950 AT5G24650 AT5G27280 AT5G41060 AT5G41940 AT5G42920 AT5G44560 AT5G45750 AT5G46860 AT5G47480 AT5G47520 AT5G50020 AT5G52210 AT5G53530 AT5G54840 AT5G55510 AT5G59150 AT5G59840 AT5G61880 AT5G62050 AT5G62810 AT5G63220 AT5G64813 AT5G65270 AT1G63900 AT2G38410 AT3G46740 AT5G22640 AT5G52440 AT5G55500 AT5G66160 ATCG00860 ATCG01280 AT1G01960 AT1G03380 AT1G04070 AT1G05520 AT1G06210 AT1G08190 AT1G11905 AT1G12360 AT1G13160 AT1G13980 AT1G15130 AT1G20110 AT1G21380 AT1G23900 AT1G25420 AT1G27390 AT1G29060 AT1G29260 AT1G31730 AT1G32410 AT1G34220 AT1G48900 AT1G50500 AT1G54090 AT1G55690 AT1G56590 AT1G62040 AT1G64350 AT1G71270 AT1G71980 AT1G72470 AT1G73430 AT1G75340 AT1G76850 AT1G79070 AT2G15290 AT2G17980 AT2G20790 AT2G30060 AT2G32900 AT2G39380 AT2G44140 AT2G47840 AT3G03490 AT3G06540 AT3G10640 AT3G12400 AT3G15380 AT3G15920 AT3G15970 AT3G16270 AT3G23660 AT3G27070 AT3G44340 AT3G48570 AT3G51890 AT3G59950 AT3G60640 AT3G60860 AT3G62770 AT4G01395 AT4G01810 AT4G03320 AT4G14455 AT4G14600 AT4G16444 AT4G19490 AT4G23430 AT4G23460 AT4G26550 AT4G26750 AT4G30790 AT4G32640 AT4G35410 AT4G38490 AT4G39170 AT5G03540 AT5G04850 AT5G05000 AT5G11150 AT5G11710 AT5G11980 AT5G17550 AT5G21990 AT5G22770 AT5G22780 AT5G24170 AT5G39500 AT5G40930 AT5G49910 AT5G51430 AT5G56020 AT5G57460 AT5G58430 AT5G58440 AT5G59730 AT5G61500 AT5G63640 AT5G63880 AT5G66930 AT2G28390 AT4G21160 AT5G41790"
5.09273850469621e-17,238,858,"Protein transport ","AT1G02690 AT1G06950 AT1G08560 AT1G09580 AT1G10390 AT1G13120 AT1G17730 AT1G26690 AT1G27700 AT1G28490 AT1G48240 AT1G48550 AT1G48635 AT1G55900 AT1G62020 AT1G65040 AT1G69420 AT1G75850 AT1G80680 AT2G13540 AT2G14255 AT2G14740 AT2G16640 AT2G16950 AT2G17790 AT2G18710 AT2G19560 AT2G20840 AT2G30710 AT2G31660 AT2G33210 AT2G35190 AT2G36070 AT2G36680 AT2G41620 AT2G43130 AT2G45000 AT2G46520 AT3G02950 AT3G03120 AT3G04770 AT3G05040 AT3G05710 AT3G07410 AT3G07890 AT3G09320 AT3G09700 AT3G10380 AT3G10650 AT3G11820 AT3G13860 AT3G15980 AT3G20920 AT3G24350 AT3G25120 AT3G27100 AT3G27530 AT3G48760 AT3G49350 AT3G49560 AT3G49990 AT3G51310 AT3G51390 AT3G52190 AT3G52400 AT3G53120 AT3G54380 AT3G54826 AT3G55020 AT3G56930 AT3G59020 AT3G60800 AT3G62560 AT3G62880 AT4G00026 AT4G00840 AT4G02150 AT4G05000 AT4G08320 AT4G09720 AT4G15080 AT4G17140 AT4G18800 AT4G19003 AT4G19150 AT4G20110 AT4G20410 AT4G21560 AT4G27040 AT4G27690 AT4G29950 AT4G35860 AT4G39990 AT5G03530 AT5G05680 AT5G08080 AT5G09860 AT5G09920 AT5G11690 AT5G16620 AT5G17020 AT5G17060 AT5G19820 AT5G22950 AT5G24650 AT5G27280 AT5G41060 AT5G41940 AT5G42920 AT5G44560 AT5G45750 AT5G46860 AT5G47480 AT5G47520 AT5G50020 AT5G52210 AT5G53530 AT5G54840 AT5G55510 AT5G59150 AT5G59840 AT5G61880 AT5G62810 AT5G64813 AT5G65270 AT1G63900 AT2G28800 AT2G38410 AT3G46740 AT5G22640 AT5G52440 AT5G55500 AT5G66160 ATCG00860 ATCG01280 AT1G01960 AT1G03380 AT1G04070 AT1G05520 AT1G06210 AT1G08190 AT1G11905 AT1G12360 AT1G13160 AT1G13980 AT1G15130 AT1G20110 AT1G21380 AT1G23900 AT1G25420 AT1G27390 AT1G29060 AT1G29260 AT1G31730 AT1G32410 AT1G34220 AT1G48900 AT1G50500 AT1G54090 AT1G55690 AT1G56590 AT1G62040 AT1G64350 AT1G71270 AT1G71980 AT1G72470 AT1G73430 AT1G75340 AT1G76850 AT1G79070 AT2G15290 AT2G17980 AT2G20790 AT2G30060 AT2G32900 AT2G39380 AT2G44140 AT2G47840 AT3G03490 AT3G06540 AT3G10640 AT3G12400 AT3G15380 AT3G15920 AT3G15970 AT3G16270 AT3G23660 AT3G27070 AT3G44340 AT3G48570 AT3G51890 AT3G59950 AT3G60640 AT3G60860 AT3G62770 AT4G01395 AT4G01810 AT4G03320 AT4G14455 AT4G14600 AT4G19490 AT4G23430 AT4G23460 AT4G26550 AT4G26750 AT4G30790 AT4G32640 AT4G35410 AT4G38490 AT4G39170 AT5G03540 AT5G04850 AT5G05000 AT5G11150 AT5G11710 AT5G11980 AT5G17550 AT5G21990 AT5G22770 AT5G22780 AT5G24170 AT5G39500 AT5G40930 AT5G49910 AT5G51430 AT5G56020 AT5G57460 AT5G58430 AT5G58440 AT5G59730 AT5G61500 AT5G62050 AT5G63640 AT5G63880 AT5G66930 AT2G28390 AT4G21160 AT5G41790"
1.07971072302828e-16,271,1025,"Protein localization ","AT1G02690 AT1G06950 AT1G08350 AT1G08560 AT1G08750 AT1G09580 AT1G10180 AT1G10390 AT1G11905 AT1G13120 AT1G17730 AT1G26690 AT1G27700 AT1G28490 AT1G32410 AT1G47550 AT1G48240 AT1G48550 AT1G48635 AT1G55900 AT1G62020 AT1G64350 AT1G65040 AT1G69420 AT1G71820 AT1G73790 AT1G75850 AT1G80680 AT2G13540 AT2G14255 AT2G14740 AT2G16640 AT2G16900 AT2G16950 AT2G17790 AT2G18710 AT2G19560 AT2G20840 AT2G20960 AT2G24170 AT2G28800 AT2G30710 AT2G31660 AT2G33210 AT2G35190 AT2G36070 AT2G36680 AT2G41620 AT2G43130 AT2G45000 AT2G46520 AT3G02950 AT3G03120 AT3G04770 AT3G05040 AT3G05710 AT3G06380 AT3G07410 AT3G07890 AT3G09320 AT3G09700 AT3G10380 AT3G10650 AT3G11530 AT3G11820 AT3G13860 AT3G15980 AT3G20920 AT3G24350 AT3G25120 AT3G27100 AT3G27530 AT3G28670 AT3G48760 AT3G49350 AT3G49560 AT3G49990 AT3G51310 AT3G51390 AT3G52190 AT3G52400 AT3G53120 AT3G54380 AT3G54826 AT3G55020 AT3G56930 AT3G59020 AT3G60800 AT3G62560 AT3G62770 AT3G62880 AT4G00026 AT4G00840 AT4G02150 AT4G05000 AT4G08320 AT4G09720 AT4G15080 AT4G17140 AT4G18800 AT4G19003 AT4G19150 AT4G20110 AT4G20410 AT4G21560 AT4G27040 AT4G27690 AT4G29950 AT4G35860 AT4G39990 AT5G02200 AT5G03530 AT5G05680 AT5G08080 AT5G09860 AT5G09920 AT5G11690 AT5G16620 AT5G17020 AT5G17060 AT5G18680 AT5G19820 AT5G22950 AT5G24650 AT5G27280 AT5G35160 AT5G37310 AT5G41060 AT5G41940 AT5G42920 AT5G44560 AT5G45750 AT5G46860 AT5G47480 AT5G47520 AT5G49830 AT5G50020 AT5G52210 AT5G53530 AT5G54840 AT5G55510 AT5G59150 AT5G59840 AT5G61880 AT5G62050 AT5G62810 AT5G63220 AT5G64090 AT5G64813 AT5G65270 AT5G67270 AT1G63900 AT2G38410 AT3G12360 AT3G46740 AT5G03540 AT5G04990 AT5G22640 AT5G52440 AT5G55500 AT5G66160 ATCG00860 ATCG01280 AT1G01960 AT1G03380 AT1G04070 AT1G05520 AT1G05960 AT1G06210 AT1G08190 AT1G12360 AT1G13160 AT1G13980 AT1G15130 AT1G20110 AT1G21380 AT1G23900 AT1G25420 AT1G27390 AT1G29060 AT1G29260 AT1G31730 AT1G34220 AT1G48900 AT1G50500 AT1G54090 AT1G55690 AT1G56590 AT1G62040 AT1G71270 AT1G71980 AT1G72470 AT1G73430 AT1G75340 AT1G75760 AT1G76850 AT1G79070 AT2G15290 AT2G17980 AT2G20790 AT2G30060 AT2G32900 AT2G39380 AT2G44140 AT2G47840 AT3G03490 AT3G06540 AT3G10640 AT3G12400 AT3G15380 AT3G15920 AT3G15970 AT3G16270 AT3G23660 AT3G27070 AT3G44340 AT3G48570 AT3G51890 AT3G59950 AT3G60640 AT3G60860 AT4G01395 AT4G01810 AT4G03320 AT4G14455 AT4G14600 AT4G16444 AT4G19490 AT4G23430 AT4G23460 AT4G26550 AT4G26750 AT4G30790 AT4G32640 AT4G35410 AT4G38490 AT4G39170 AT5G04850 AT5G05000 AT5G11150 AT5G11710 AT5G11980 AT5G17550 AT5G21990 AT5G22770 AT5G22780 AT5G24170 AT5G39500 AT5G40930 AT5G49910 AT5G51430 AT5G56020 AT5G57460 AT5G58430 AT5G58440 AT5G59730 AT5G61500 AT5G63640 AT5G63880 AT5G66930 AT1G30690 AT4G09160 AT1G03840 AT1G10430 AT2G28390 AT5G03150 AT5G16000 AT5G24520 AT5G44160 AT4G21160 AT5G41790"
1.18965633383703e-16,268,1013,"Cellular localization ","AT1G02690 AT1G03360 AT1G05520 AT1G06950 AT1G08350 AT1G08560 AT1G08750 AT1G09580 AT1G10180 AT1G10390 AT1G11905 AT1G13120 AT1G15660 AT1G17730 AT1G26690 AT1G27700 AT1G28490 AT1G32410 AT1G47550 AT1G48240 AT1G48550 AT1G48635 AT1G50120 AT1G50500 AT1G53710 AT1G55900 AT1G58070 AT1G62020 AT1G64350 AT1G65040 AT1G69420 AT1G71270 AT1G71820 AT1G73790 AT1G75850 AT1G76850 AT1G80680 AT2G13540 AT2G14255 AT2G14740 AT2G16640 AT2G16900 AT2G16950 AT2G17790 AT2G18710 AT2G19560 AT2G20960 AT2G24170 AT2G26570 AT2G28800 AT2G30710 AT2G31660 AT2G32900 AT2G33210 AT2G35190 AT2G36070 AT2G36680 AT2G41620 AT2G43130 AT2G44640 AT2G45000 AT2G46520 AT3G02950 AT3G03120 AT3G04770 AT3G05040 AT3G05710 AT3G06380 AT3G06960 AT3G07410 AT3G07890 AT3G08510 AT3G09320 AT3G09700 AT3G10380 AT3G10650 AT3G11530 AT3G11820 AT3G13860 AT3G15980 AT3G20920 AT3G23660 AT3G24350 AT3G25120 AT3G27100 AT3G27530 AT3G29130 AT3G48760 AT3G49350 AT3G49560 AT3G49990 AT3G51310 AT3G51390 AT3G51720 AT3G52190 AT3G52400 AT3G53120 AT3G54380 AT3G54826 AT3G55020 AT3G56930 AT3G59020 AT3G59500 AT3G60800 AT3G62560 AT3G62770 AT3G62880 AT3G63150 AT4G00026 AT4G00840 AT4G01810 AT4G02150 AT4G05000 AT4G08320 AT4G09720 AT4G15080 AT4G17140 AT4G18800 AT4G19003 AT4G19150 AT4G19490 AT4G20110 AT4G20410 AT4G21560 AT4G27040 AT4G27690 AT4G27860 AT4G27870 AT4G29950 AT4G35860 AT4G39990 AT5G01600 AT5G02200 AT5G02280 AT5G03530 AT5G05680 AT5G08080 AT5G09860 AT5G09920 AT5G11690 AT5G16620 AT5G17020 AT5G17060 AT5G18680 AT5G19820 AT5G22950 AT5G24650 AT5G27280 AT5G27540 AT5G35160 AT5G37310 AT5G41060 AT5G41940 AT5G42920 AT5G44560 AT5G45750 AT5G46860 AT5G47480 AT5G47520 AT5G49830 AT5G50020 AT5G52210 AT5G53530 AT5G54440 AT5G54840 AT5G55510 AT5G59150 AT5G59840 AT5G61880 AT5G62050 AT5G62810 AT5G63220 AT5G64090 AT5G64813 AT5G65270 AT5G67270 AT1G43700 AT1G63900 AT2G38410 AT3G12360 AT3G46740 AT4G13350 AT5G04990 AT5G22640 AT5G46180 AT5G47820 AT5G52440 AT5G55500 AT5G66160 ATCG00860 ATCG01280 AT1G04070 AT1G05960 AT1G06210 AT1G08190 AT1G12360 AT1G13160 AT1G21380 AT1G23900 AT1G27390 AT1G31730 AT1G45015 AT1G48900 AT1G56590 AT1G73430 AT1G75760 AT1G79070 AT2G17980 AT2G20790 AT2G27900 AT2G30060 AT3G06540 AT3G15970 AT3G16270 AT3G27070 AT3G44340 AT3G48570 AT3G51890 AT3G54860 AT4G02350 AT4G11790 AT4G16444 AT4G23460 AT4G32640 AT4G35410 AT4G38490 AT5G05000 AT5G11710 AT5G12370 AT5G16210 AT5G22770 AT5G22780 AT5G40930 AT5G51430 AT5G63640 AT1G27695 AT5G17550 AT5G21990 AT1G03060 AT1G03840 AT1G10430 AT1G13980 AT1G29060 AT1G29260 AT1G34350 AT2G15290 AT2G21410 AT2G28390 AT3G07160 AT3G20290 AT3G45780 AT3G60860 AT4G03320 AT4G30160 AT4G30996 AT5G03150 AT5G03280 AT5G05620 AT5G16000 AT5G20490 AT5G43900 AT5G44070 AT5G44160 AT5G49910 AT4G14455 AT4G21160 AT5G19320 AT5G41790"
2.58995373450718e-16,207,727,"Intracellular transport ","AT1G02690 AT1G05520 AT1G06950 AT1G08560 AT1G09580 AT1G10390 AT1G11905 AT1G13120 AT1G17730 AT1G26690 AT1G27700 AT1G28490 AT1G32410 AT1G48240 AT1G48550 AT1G48635 AT1G50120 AT1G50500 AT1G53710 AT1G55900 AT1G62020 AT1G65040 AT1G69420 AT1G71270 AT1G75850 AT1G80680 AT2G13540 AT2G14255 AT2G14740 AT2G16640 AT2G16950 AT2G17790 AT2G18710 AT2G19560 AT2G30710 AT2G31660 AT2G32900 AT2G33210 AT2G35190 AT2G36070 AT2G36680 AT2G41620 AT2G43130 AT2G44640 AT2G45000 AT2G46520 AT3G02950 AT3G03120 AT3G04770 AT3G05040 AT3G05710 AT3G06960 AT3G07410 AT3G07890 AT3G09320 AT3G09700 AT3G10380 AT3G10650 AT3G11530 AT3G11820 AT3G13860 AT3G15980 AT3G20920 AT3G23660 AT3G24350 AT3G25120 AT3G27100 AT3G27530 AT3G48760 AT3G49350 AT3G49560 AT3G49990 AT3G51310 AT3G51390 AT3G52190 AT3G52400 AT3G53120 AT3G54380 AT3G54826 AT3G55020 AT3G56930 AT3G59020 AT3G59500 AT3G60800 AT3G62560 AT3G62880 AT3G63150 AT4G00026 AT4G00840 AT4G01810 AT4G02150 AT4G05000 AT4G08320 AT4G09720 AT4G15080 AT4G17140 AT4G18800 AT4G19003 AT4G19150 AT4G19490 AT4G20110 AT4G20410 AT4G21560 AT4G27040 AT4G27690 AT4G29950 AT4G35860 AT4G39990 AT5G02280 AT5G03530 AT5G05680 AT5G08080 AT5G09860 AT5G09920 AT5G11690 AT5G16620 AT5G17020 AT5G17060 AT5G19820 AT5G22950 AT5G24650 AT5G27280 AT5G27540 AT5G41060 AT5G41940 AT5G42920 AT5G44560 AT5G45750 AT5G46860 AT5G47480 AT5G47520 AT5G50020 AT5G52210 AT5G53530 AT5G54440 AT5G54840 AT5G55510 AT5G59150 AT5G59840 AT5G61880 AT5G62810 AT5G64813 AT5G65270 AT1G43700 AT1G63900 AT2G28800 AT2G38410 AT3G46740 AT4G13350 AT5G22640 AT5G47820 AT5G52440 AT5G55500 AT5G66160 ATCG00860 ATCG01280 AT1G04070 AT1G06210 AT1G08190 AT1G13160 AT1G21380 AT1G23900 AT1G27390 AT1G31730 AT1G45015 AT1G48900 AT1G56590 AT1G73430 AT1G79070 AT2G20790 AT2G27900 AT2G30060 AT3G06540 AT3G15970 AT3G16270 AT3G27070 AT3G44340 AT3G48570 AT3G51890 AT4G11790 AT4G23460 AT4G32640 AT4G35410 AT4G38490 AT5G05000 AT5G11710 AT5G16210 AT5G22770 AT5G22780 AT5G40930 AT5G51430 AT5G63640 AT1G27695 AT5G17550 AT5G21990 AT1G13980 AT1G29260 AT2G15290 AT2G28390 AT3G20290 AT4G03320 AT4G30160 AT5G49910 AT4G14455 AT4G21160 AT5G19320 AT5G41790"
9.24232117133e-16,217,783,"Establishment of localization in cell ","AT1G02690 AT1G05520 AT1G06950 AT1G08560 AT1G09580 AT1G10390 AT1G11905 AT1G13120 AT1G15660 AT1G17730 AT1G26690 AT1G27700 AT1G28490 AT1G32410 AT1G48240 AT1G48550 AT1G48635 AT1G50120 AT1G50500 AT1G53710 AT1G55900 AT1G58070 AT1G62020 AT1G64350 AT1G65040 AT1G69420 AT1G71270 AT1G75850 AT1G80680 AT2G13540 AT2G14255 AT2G14740 AT2G16640 AT2G16950 AT2G17790 AT2G18710 AT2G19560 AT2G26570 AT2G30710 AT2G31660 AT2G32900 AT2G33210 AT2G35190 AT2G36070 AT2G36680 AT2G41620 AT2G43130 AT2G44640 AT2G45000 AT2G46520 AT3G02950 AT3G03120 AT3G04770 AT3G05040 AT3G05710 AT3G06960 AT3G07410 AT3G07890 AT3G08510 AT3G09320 AT3G09700 AT3G10380 AT3G10650 AT3G11530 AT3G11820 AT3G13860 AT3G15980 AT3G20920 AT3G23660 AT3G24350 AT3G25120 AT3G27100 AT3G27530 AT3G48760 AT3G49350 AT3G49560 AT3G49990 AT3G51310 AT3G51390 AT3G51720 AT3G52190 AT3G52400 AT3G53120 AT3G54380 AT3G54826 AT3G55020 AT3G56930 AT3G59020 AT3G59500 AT3G60800 AT3G62560 AT3G62880 AT3G63150 AT4G00026 AT4G00840 AT4G01810 AT4G02150 AT4G05000 AT4G08320 AT4G09720 AT4G15080 AT4G17140 AT4G18800 AT4G19003 AT4G19150 AT4G19490 AT4G20110 AT4G20410 AT4G21560 AT4G27040 AT4G27690 AT4G29950 AT4G35860 AT4G39990 AT5G02280 AT5G03530 AT5G05680 AT5G08080 AT5G09860 AT5G09920 AT5G11690 AT5G16620 AT5G17020 AT5G17060 AT5G19820 AT5G22950 AT5G24650 AT5G27280 AT5G27540 AT5G41060 AT5G41940 AT5G42920 AT5G44560 AT5G45750 AT5G46860 AT5G47480 AT5G47520 AT5G50020 AT5G52210 AT5G53530 AT5G54440 AT5G54840 AT5G55510 AT5G59150 AT5G59840 AT5G61880 AT5G62050 AT5G62810 AT5G64813 AT5G65270 AT1G43700 AT1G63900 AT2G28800 AT2G38410 AT3G46740 AT4G13350 AT5G22640 AT5G47820 AT5G52440 AT5G55500 AT5G66160 ATCG00860 ATCG01280 AT1G04070 AT1G06210 AT1G08190 AT1G13160 AT1G21380 AT1G23900 AT1G27390 AT1G31730 AT1G45015 AT1G48900 AT1G56590 AT1G73430 AT1G79070 AT2G20790 AT2G27900 AT2G30060 AT3G06540 AT3G15970 AT3G16270 AT3G27070 AT3G44340 AT3G48570 AT3G51890 AT4G11790 AT4G23460 AT4G32640 AT4G35410 AT4G38490 AT5G05000 AT5G11710 AT5G16210 AT5G22770 AT5G22780 AT5G40930 AT5G51430 AT5G63640 AT1G27695 AT5G17550 AT5G21990 AT1G10430 AT1G13980 AT1G29260 AT2G15290 AT2G28390 AT3G20290 AT3G45780 AT4G03320 AT4G30160 AT5G04990 AT5G49910 AT4G14455 AT4G21160 AT5G19320 AT5G41790"
4.16660209248135e-15,154,501,"Vesicle-mediated transport ","AT1G01960 AT1G04440 AT1G05360 AT1G05520 AT1G08190 AT1G08560 AT1G09580 AT1G10180 AT1G11905 AT1G17500 AT1G17730 AT1G20110 AT1G21660 AT1G26690 AT1G27700 AT1G28490 AT1G32410 AT1G47550 AT1G48240 AT1G50120 AT1G50500 AT1G53710 AT1G62020 AT1G67930 AT1G68710 AT1G71270 AT1G71820 AT1G72700 AT1G73430 AT1G75850 AT1G76850 AT1G80910 AT2G14740 AT2G17790 AT2G19470 AT2G19950 AT2G32850 AT2G32900 AT2G35190 AT2G45990 AT3G03120 AT3G03940 AT3G05710 AT3G10380 AT3G11530 AT3G11820 AT3G13670 AT3G15980 AT3G18480 AT3G23660 AT3G24350 AT3G27530 AT3G51310 AT3G51890 AT3G52190 AT3G52400 AT3G59500 AT3G60860 AT3G62560 AT4G01810 AT4G02350 AT4G05000 AT4G12780 AT4G14950 AT4G19003 AT4G19490 AT4G20110 AT4G21560 AT4G26100 AT4G27040 AT4G27690 AT4G28860 AT5G02280 AT5G08080 AT5G11150 AT5G11980 AT5G12370 AT5G17060 AT5G22950 AT5G44100 AT5G44560 AT5G46860 AT5G47480 AT5G49830 AT5G51430 AT5G52210 AT5G53530 AT5G54440 AT5G57015 AT5G59840 AT1G04260 AT1G08770 AT2G38360 AT2G38410 AT3G01780 AT3G11397 AT3G56110 AT4G39990 AT5G02040 AT5G05987 AT1G05785 AT1G10380 AT1G12360 AT1G13980 AT1G23900 AT1G29060 AT1G31730 AT1G54090 AT1G56590 AT1G72470 AT2G17980 AT2G20790 AT2G27900 AT2G36680 AT2G39380 AT2G39805 AT3G03180 AT3G15380 AT3G20290 AT3G44340 AT3G53120 AT3G54860 AT3G58600 AT4G01395 AT4G12090 AT4G14455 AT4G14600 AT4G20410 AT4G23460 AT4G26550 AT4G32640 AT4G35410 AT5G01430 AT5G03540 AT5G16300 AT5G22770 AT5G22780 AT5G24170 AT5G27490 AT5G39500 AT5G56020 AT5G58430 AT5G59730 AT1G48550 AT1G77220 AT4G38360 AT2G28390 AT3G16270 AT4G16340 AT5G13300 AT5G57460 AT4G26750 AT4G34660 AT2G43130"
5.07545511060379e-15,241,912,"Peptide transport ","AT1G02690 AT1G06950 AT1G08560 AT1G09580 AT1G10390 AT1G13120 AT1G17730 AT1G26690 AT1G27700 AT1G28490 AT1G48240 AT1G48550 AT1G48635 AT1G55900 AT1G62020 AT1G65040 AT1G69420 AT1G75850 AT1G80680 AT2G13540 AT2G14255 AT2G14740 AT2G16640 AT2G16950 AT2G17790 AT2G18710 AT2G19560 AT2G20840 AT2G30710 AT2G31660 AT2G33210 AT2G35190 AT2G36070 AT2G36680 AT2G41620 AT2G43130 AT2G45000 AT2G46520 AT3G02950 AT3G03120 AT3G04770 AT3G05040 AT3G05710 AT3G07410 AT3G07890 AT3G09320 AT3G09700 AT3G10380 AT3G10650 AT3G11820 AT3G13860 AT3G15980 AT3G20920 AT3G24350 AT3G25120 AT3G27100 AT3G27530 AT3G48760 AT3G49350 AT3G49560 AT3G49990 AT3G51310 AT3G51390 AT3G52190 AT3G52400 AT3G53120 AT3G54380 AT3G54826 AT3G55020 AT3G56930 AT3G59020 AT3G60800 AT3G62560 AT3G62880 AT4G00026 AT4G00840 AT4G02150 AT4G05000 AT4G08320 AT4G09720 AT4G15080 AT4G17140 AT4G18800 AT4G19003 AT4G19150 AT4G20110 AT4G20410 AT4G21560 AT4G27040 AT4G27690 AT4G29950 AT4G35860 AT4G39990 AT5G03530 AT5G05680 AT5G08080 AT5G09860 AT5G09920 AT5G11690 AT5G16620 AT5G17020 AT5G17060 AT5G19820 AT5G22950 AT5G24650 AT5G27280 AT5G41060 AT5G41940 AT5G42920 AT5G44560 AT5G45750 AT5G46860 AT5G47480 AT5G47520 AT5G50020 AT5G52210 AT5G53530 AT5G54840 AT5G55510 AT5G59150 AT5G59840 AT5G61880 AT5G62810 AT5G64813 AT5G65270 AT1G63900 AT2G28800 AT2G38410 AT3G46740 AT5G22640 AT5G52440 AT5G55500 AT5G66160 ATCG00860 ATCG01280 AT1G01960 AT1G03380 AT1G04070 AT1G05520 AT1G06210 AT1G08190 AT1G11905 AT1G12360 AT1G13160 AT1G13980 AT1G15130 AT1G20110 AT1G21380 AT1G23900 AT1G25420 AT1G27390 AT1G29060 AT1G29260 AT1G31730 AT1G32410 AT1G34220 AT1G48900 AT1G50500 AT1G54090 AT1G55690 AT1G56590 AT1G62040 AT1G64350 AT1G71270 AT1G71980 AT1G72470 AT1G73430 AT1G75340 AT1G76850 AT1G79070 AT2G15290 AT2G17980 AT2G20790 AT2G30060 AT2G32900 AT2G39380 AT2G44140 AT2G47840 AT3G03490 AT3G06540 AT3G10640 AT3G12400 AT3G15380 AT3G15920 AT3G15970 AT3G16180 AT3G16270 AT3G23660 AT3G27070 AT3G44340 AT3G45700 AT3G48570 AT3G51890 AT3G59950 AT3G60640 AT3G60860 AT3G62770 AT4G01395 AT4G01810 AT4G03320 AT4G14455 AT4G14600 AT4G19490 AT4G23430 AT4G23460 AT4G26550 AT4G26750 AT4G30790 AT4G32640 AT4G35410 AT4G38490 AT4G39170 AT5G03540 AT5G04850 AT5G05000 AT5G11150 AT5G11710 AT5G11980 AT5G17550 AT5G21990 AT5G22770 AT5G22780 AT5G24170 AT5G39500 AT5G40930 AT5G46050 AT5G49910 AT5G51430 AT5G56020 AT5G57460 AT5G58430 AT5G58440 AT5G59730 AT5G61500 AT5G62050 AT5G63640 AT5G63880 AT5G66930 AT2G28390 AT4G21160 AT5G41790"
