"","col_FLT_c1.which.mclass....1...1."
"101","AT1G09760"
"102","AT1G09840"
"103","AT1G09970"
"104","AT1G10030"
"105","AT1G10120"
"106","AT1G10140"
"107","AT1G10290"
"108","AT1G10500"
"109","AT1G10530"
"110","AT1G10760"
"111","AT1G10865"
"112","AT1G10990"
"113","AT1G11240"
"114","AT1G11260"
"115","AT1G11310"
"116","AT1G11360"
"117","AT1G11400"
"118","AT1G11480"
"119","AT1G11750"
"120","AT1G11860"
"121","AT1G11890"
"122","AT1G11910"
"123","AT1G12010"
"124","AT1G12110"
"125","AT1G12120"
"126","AT1G12160"
"127","AT1G12270"
"128","AT1G12390"
"129","AT1G12410"
"130","AT1G12440"
"131","AT1G12650"
"132","AT1G12810"
"133","AT1G12850"
"134","AT1G13060"
"135","AT1G13320"
"136","AT1G13360"
"137","AT1G13380"
"138","AT1G13730"
"139","AT1G13930"
"140","AT1G13950"
"141","AT1G14000"
"142","AT1G14010"
"143","AT1G14210"
"144","AT1G14290"
"145","AT1G14300"
"146","AT1G14510"
"147","AT1G14570"
"148","AT1G14610"
"149","AT1G14620"
"150","AT1G14685"
"151","AT1G14810"
"152","AT1G14830"
"153","AT1G14860"
"154","AT1G14890"
"155","AT1G14900"
"156","AT1G15010"
"157","AT1G15100"
"158","AT1G15200"
"159","AT1G15210"
"160","AT1G15230"
"161","AT1G15250"
"162","AT1G15340"
"163","AT1G15350"
"164","AT1G15405"
"165","AT1G15420"
"166","AT1G15625"
"167","AT1G15670"
"168","AT1G15750"
"169","AT1G15880"
"170","AT1G15920"
"171","AT1G16170"
"172","AT1G16240"
"173","AT1G16350"
"174","AT1G16460"
"175","AT1G16470"
"176","AT1G16560"
"177","AT1G16740"
"178","AT1G16840"
"179","AT1G16860"
"180","AT1G16870"
"181","AT1G16880"
"182","AT1G17190"
"183","AT1G17280"
"184","AT1G17290"
"185","AT1G17370"
"186","AT1G17470"
"187","AT1G17530"
"188","AT1G17720"
"189","AT1G18070"
"190","AT1G18250"
"191","AT1G18300"
"192","AT1G18450"
"193","AT1G18640"
"194","AT1G18800"
"195","AT1G18880"
"196","AT1G18980"
"197","AT1G19020"
"198","AT1G19120"
"199","AT1G19130"
"200","AT1G19310"
"201","AT1G19400"
"202","AT1G19600"
"203","AT1G19660"
"204","AT1G19835"
"205","AT1G19870"
"206","AT1G19920"
"207","AT1G20190"
"208","AT1G20220"
"209","AT1G20225"
"210","AT1G20430"
"211","AT1G20575"
"212","AT1G20840"
"213","AT1G20850"
"214","AT1G20900"
"215","AT1G20950"
"216","AT1G20960"
"217","AT1G20970"
"218","AT1G21000"
"219","AT1G21065"
"220","AT1G21080"
"221","AT1G21090"
"222","AT1G21190"
"223","AT1G21630"
"224","AT1G21680"
"225","AT1G21690"
"226","AT1G21900"
"227","AT1G21920"
"228","AT1G21930"
"229","AT1G22140"
"230","AT1G22200"
"231","AT1G22360"
"232","AT1G22440"
"233","AT1G22500"
"234","AT1G22520"
"235","AT1G22530"
"236","AT1G22885"
"237","AT1G23020"
"238","AT1G23190"
"239","AT1G23260"
"240","AT1G23280"
"241","AT1G23400"
"242","AT1G23410"
"243","AT1G23710"
"244","AT1G23750"
"245","AT1G23860"
"246","AT1G23960"
"247","AT1G24350"
"248","AT1G24880"
"249","AT1G24996"
"250","AT1G25220"
"251","AT1G25230"
"252","AT1G25280"
"253","AT1G25350"
"254","AT1G25490"
"255","AT1G25550"
"256","AT1G26270"
"257","AT1G26470"
"258","AT1G26580"
"259","AT1G26665"
"260","AT1G26740"
"261","AT1G26750"
"262","AT1G26920"
"263","AT1G26945"
"264","AT1G27000"
"265","AT1G27030"
"266","AT1G27340"
"267","AT1G27435"
"268","AT1G27770"
"269","AT1G28190"
"270","AT1G28200"
"271","AT1G28250"
"272","AT1G28280"
"273","AT1G28395"
"274","AT1G28400"
"275","AT1G28580"
"276","AT1G29070"
"277","AT1G29280"
"278","AT1G29310"
"279","AT1G29330"
"280","AT1G29640"
"281","AT1G29900"
"282","AT1G29950"
"283","AT1G29965"
"284","AT1G29970"
"285","AT1G29990"
"286","AT1G30110"
"287","AT1G30120"
"288","AT1G30130"
"289","AT1G30270"
"290","AT1G30360"
"291","AT1G30400"
"292","AT1G30440"
"293","AT1G30510"
"294","AT1G30750"
"295","AT1G30880"
"296","AT1G30890"
"297","AT1G30970"
"298","AT1G31130"
"299","AT1G31180"
"300","AT1G31770"
"301","AT1G31780"
"302","AT1G31817"
"303","AT1G31850"
"304","AT1G31860"
"305","AT1G31950"
"306","AT1G32130"
"307","AT1G32170"
"308","AT1G32400"
"309","AT1G32790"
"310","AT1G33040"
"311","AT1G33110"
"312","AT1G33230"
"313","AT1G33240"
"314","AT1G33250"
"315","AT1G33520"
"316","AT1G33750"
"317","AT1G33790"
"318","AT1G33800"
"319","AT1G34370"
"320","AT1G34430"
"321","AT1G35516"
"322","AT1G35680"
"323","AT1G35780"
"324","AT1G36050"
"325","AT1G36310"
"326","AT1G37130"
"327","AT1G41830"
"328","AT1G42480"
"329","AT1G43130"
"330","AT1G43670"
"331","AT1G43790"
"332","AT1G43890"
"333","AT1G44180"
"334","AT1G44770"
"335","AT1G44800"
"336","AT1G45130"
"337","AT1G45688"
"338","AT1G46264"
"339","AT1G47250"
"340","AT1G47278"
"341","AT1G47290"
"342","AT1G47395"
"343","AT1G47400"
"344","AT1G47490"
"345","AT1G47670"
"346","AT1G47740"
"347","AT1G47830"
"348","AT1G47960"
"349","AT1G47970"
"350","AT1G48030"
"351","AT1G48140"
"352","AT1G48160"
"353","AT1G48200"
"354","AT1G48350"
"355","AT1G48410"
"356","AT1G48620"
"357","AT1G48750"
"358","AT1G48760"
"359","AT1G48790"
"360","AT1G48850"
"361","AT1G49030"
"362","AT1G49300"
"363","AT1G49400"
"364","AT1G49480"
"365","AT1G49860"
"366","AT1G49970"
"367","AT1G50480"
"368","AT1G50640"
"369","AT1G50660"
"370","AT1G50670"
"371","AT1G50710"
"372","AT1G50745"
"373","AT1G51070"
"374","AT1G51160"
"375","AT1G51420"
"376","AT1G51680"
"377","AT1G51690"
"378","AT1G51730"
"379","AT1G51850"
"380","AT1G52050"
"381","AT1G52060"
"382","AT1G52280"
"383","AT1G52360"
"384","AT1G52380"
"385","AT1G52600"
"386","AT1G52670"
"387","AT1G52710"
"388","AT1G52910"
"389","AT1G52930"
"390","AT1G52980"
"391","AT1G53000"
"392","AT1G53040"
"393","AT1G53210"
"394","AT1G53310"
"395","AT1G53480"
"396","AT1G53560"
"397","AT1G53760"
"398","AT1G53840"
"399","AT1G53850"
"400","AT1G54030"
"401","AT1G54320"
"402","AT1G54360"
"403","AT1G54460"
"404","AT1G54830"
"405","AT1G54890"
"406","AT1G55160"
"407","AT1G55190"
"408","AT1G55310"
"409","AT1G55520"
"410","AT1G55840"
"411","AT1G55890"
"412","AT1G56010"
"413","AT1G56200"
"414","AT1G56300"
"415","AT1G57620"
"416","AT1G58080"
"417","AT1G58180"
"418","AT1G59580"
"419","AT1G59610"
"420","AT1G59760"
"421","AT1G59870"
"422","AT1G59960"
"423","AT1G60010"
"424","AT1G60070"
"425","AT1G60140"
"426","AT1G60710"
"427","AT1G60730"
"428","AT1G60740"
"429","AT1G60770"
"430","AT1G60780"
"431","AT1G60940"
"432","AT1G61100"
"433","AT1G61340"
"434","AT1G61620"
"435","AT1G61770"
"436","AT1G61780"
"437","AT1G61870"
"438","AT1G62180"
"439","AT1G62300"
"440","AT1G62390"
"441","AT1G62640"
"442","AT1G62660"
"443","AT1G62790"
"444","AT1G62820"
"445","AT1G63000"
"446","AT1G63110"
"447","AT1G63180"
"448","AT1G63220"
"449","AT1G63290"
"450","AT1G63690"
"451","AT1G63770"
"452","AT1G63780"
"453","AT1G63830"
"454","AT1G63940"
"455","AT1G64040"
"456","AT1G64190"
"457","AT1G64490"
"458","AT1G64550"
"459","AT1G64850"
"460","AT1G64880"
"461","AT1G64980"
"462","AT1G65010"
"463","AT1G65220"
"464","AT1G65270"
"465","AT1G65295"
"466","AT1G65440"
"467","AT1G65500"
"468","AT1G66140"
"469","AT1G66150"
"470","AT1G66180"
"471","AT1G66260"
"472","AT1G66500"
"473","AT1G66680"
"474","AT1G67030"
"475","AT1G67328"
"476","AT1G67330"
"477","AT1G67480"
"478","AT1G67590"
"479","AT1G67680"
"480","AT1G67730"
"481","AT1G67810"
"482","AT1G68000"
"483","AT1G68060"
"484","AT1G68140"
"485","AT1G68150"
"486","AT1G68300"
"487","AT1G68310"
"488","AT1G68490"
"489","AT1G68560"
"490","AT1G68680"
"491","AT1G68790"
"492","AT1G68840"
"493","AT1G68945"
"494","AT1G69040"
"495","AT1G69295"
"496","AT1G69640"
"497","AT1G69750"
"498","AT1G69780"
"499","AT1G69850"
"500","AT1G70160"
"501","AT1G70190"
"502","AT1G70290"
"503","AT1G70350"
"504","AT1G71010"
"505","AT1G71070"
"506","AT1G71190"
"507","AT1G71260"
"508","AT1G71340"
"509","AT1G71692"
"510","AT1G71697"
"511","AT1G71730"
"512","AT1G71780"
"513","AT1G71790"
"514","AT1G71840"
"515","AT1G71860"
"516","AT1G71950"
"517","AT1G72040"
"518","AT1G72050"
"519","AT1G72170"
"520","AT1G72200"
"521","AT1G72510"
"522","AT1G72550"
"523","AT1G72710"
"524","AT1G72730"
"525","AT1G72820"
"526","AT1G72850"
"527","AT1G72900"
"528","AT1G73030"
"529","AT1G73165"
"530","AT1G73180"
"531","AT1G73500"
"532","AT1G73720"
"533","AT1G73840"
"534","AT1G74030"
"535","AT1G74100"
"536","AT1G74230"
"537","AT1G74250"
"538","AT1G74340"
"539","AT1G74380"
"540","AT1G74500"
"541","AT1G74510"
"542","AT1G74660"
"543","AT1G74790"
"544","AT1G74910"
"545","AT1G74960"
"546","AT1G75180"
"547","AT1G75190"
"548","AT1G75220"
"549","AT1G75330"
"550","AT1G75380"
"551","AT1G75440"
"552","AT1G75510"
"553","AT1G75560"
"554","AT1G75660"
"555","AT1G75680"
"556","AT1G75780"
"557","AT1G75800"
"558","AT1G75840"
"559","AT1G76030"
"560","AT1G76150"
"561","AT1G76160"
"562","AT1G76240"
"563","AT1G76300"
"564","AT1G76400"
"565","AT1G76540"
"566","AT1G76560"
"567","AT1G76590"
"568","AT1G76690"
"569","AT1G76790"
"570","AT1G76860"
"571","AT1G76990"
"572","AT1G77180"
"573","AT1G77370"
"574","AT1G77440"
"575","AT1G77540"
"576","AT1G77610"
"577","AT1G77770"
"578","AT1G77840"
"579","AT1G77885"
"580","AT1G78290"
"581","AT1G78560"
"582","AT1G78570"
"583","AT1G78670"
"584","AT1G78700"
"585","AT1G78880"
"586","AT1G78890"
"587","AT1G78920"
"588","AT1G79150"
"589","AT1G79210"
"590","AT1G79230"
"591","AT1G79280"
"592","AT1G79390"
"593","AT1G79440"
"594","AT1G79590"
"595","AT1G79650"
"596","AT1G79660"
"597","AT1G79830"
"598","AT1G79930"
"599","AT1G79940"
"600","AT1G79985"
"601","AT1G79990"
"602","AT1G80040"
"603","AT1G80070"
"604","AT1G80280"
"605","AT1G80360"
"606","AT1G80410"
"607","AT1G80460"
"608","AT1G80500"
"609","AT1G80530"
"610","AT1G80670"
"611","AT1G80790"
"612","AT1G80860"
"613","AT1G80930"
"614","AT2G01008"
"615","AT2G01020"
"616","AT2G01060"
"617","AT2G01100"
"618","AT2G01170"
"619","AT2G01180"
"620","AT2G01270"
"621","AT2G01350"
"622","AT2G01420"
"623","AT2G01470"
"624","AT2G01540"
"625","AT2G01570"
"626","AT2G01600"
"627","AT2G01670"
"628","AT2G01970"
"629","AT2G02040"
"630","AT2G02470"
"631","AT2G02510"
"632","AT2G02710"
"633","AT2G02870"
"634","AT2G02960"
"635","AT2G03240"
"636","AT2G03440"
"637","AT2G03510"
"638","AT2G03640"
"639","AT2G03690"
"640","AT2G03760"
"641","AT2G03830"
"642","AT2G03890"
"643","AT2G04030"
"644","AT2G04160"
"645","AT2G04240"
"646","AT2G04280"
"647","AT2G04378"
"648","AT2G04410"
"649","AT2G04630"
"650","AT2G04700"
"651","AT2G04755"
"652","AT2G04800"
"653","AT2G05440"
"654","AT2G05630"
"655","AT2G05710"
"656","AT2G05840"
"657","AT2G05920"
"658","AT2G05940"
"659","AT2G06050"
"660","AT2G06530"
"661","AT2G06850"
"662","AT2G07050"
"663","AT2G07340"
"664","AT2G07671"
"665","AT2G07696"
"666","AT2G07698"
"667","AT2G07708"
"668","AT2G07718"
"669","AT2G08340"
"670","AT2G11890"
"671","AT2G12646"
"672","AT2G13360"
"673","AT2G13560"
"674","AT2G14100"
"675","AT2G14170"
"676","AT2G14247"
"677","AT2G14720"
"678","AT2G14835"
"679","AT2G14900"
"680","AT2G14910"
"681","AT2G15240"
"682","AT2G15480"
"683","AT2G15570"
"684","AT2G15620"
"685","AT2G16060"
"686","AT2G16365"
"687","AT2G16500"
"688","AT2G16710"
"689","AT2G16780"
"690","AT2G16850"
"691","AT2G16860"
"692","AT2G16930"
"693","AT2G16940"
"694","AT2G17080"
"695","AT2G17130"
"696","AT2G17200"
"697","AT2G17380"
"698","AT2G17450"
"699","AT2G17500"
"700","AT2G17800"
"701","AT2G18030"
"702","AT2G18160"
"703","AT2G18390"
"704","AT2G18400"
"705","AT2G18670"
"706","AT2G18690"
"707","AT2G18750"
"708","AT2G18800"
"709","AT2G18980"
"710","AT2G19080"
"711","AT2G19110"
"712","AT2G19270"
"713","AT2G19520"
"714","AT2G19540"
"715","AT2G19810"
"716","AT2G19830"
"717","AT2G20060"
"718","AT2G20120"
"719","AT2G20140"
"720","AT2G20230"
"721","AT2G20280"
"722","AT2G20530"
"723","AT2G20580"
"724","AT2G20585"
"725","AT2G20630"
"726","AT2G20810"
"727","AT2G20830"
"728","AT2G20860"
"729","AT2G20890"
"730","AT2G20930"
"731","AT2G21050"
"732","AT2G21190"
"733","AT2G21250"
"734","AT2G21290"
"735","AT2G21390"
"736","AT2G21520"
"737","AT2G22080"
"738","AT2G22125"
"739","AT2G22230"
"740","AT2G22330"
"741","AT2G22400"
"742","AT2G22430"
"743","AT2G22490"
"744","AT2G22510"
"745","AT2G22780"
"746","AT2G22870"
"747","AT2G23780"
"748","AT2G23940"
"749","AT2G24150"
"750","AT2G24360"
"751","AT2G24500"
"752","AT2G24600"
"753","AT2G24790"
"754","AT2G25060"
"755","AT2G25070"
"756","AT2G25080"
"757","AT2G25110"
"758","AT2G25250"
"759","AT2G25280"
"760","AT2G25310"
"761","AT2G25430"
"762","AT2G25610"
"763","AT2G25735"
"764","AT2G25870"
"765","AT2G25970"
"766","AT2G26080"
"767","AT2G26230"
"768","AT2G26280"
"769","AT2G26355"
"770","AT2G26400"
"771","AT2G26530"
"772","AT2G26590"
"773","AT2G26670"
"774","AT2G26730"
"775","AT2G26900"
"776","AT2G27050"
"777","AT2G27080"
"778","AT2G27100"
"779","AT2G27170"
"780","AT2G27190"
"781","AT2G27230"
"782","AT2G27310"
"783","AT2G27330"
"784","AT2G27450"
"785","AT2G27600"
"786","AT2G27830"
"787","AT2G27840"
"788","AT2G28000"
"789","AT2G28160"
"790","AT2G28290"
"791","AT2G28310"
"792","AT2G28380"
"793","AT2G28400"
"794","AT2G28430"
"795","AT2G28450"
"796","AT2G28510"
"797","AT2G28570"
"798","AT2G28600"
"799","AT2G28740"
"800","AT2G28760"
"801","AT2G28780"
"802","AT2G28900"
"803","AT2G29340"
"804","AT2G29390"
"805","AT2G29540"
"806","AT2G29700"
"807","AT2G30020"
"808","AT2G30200"
"809","AT2G30260"
"810","AT2G30440"
"811","AT2G30520"
"812","AT2G30700"
"813","AT2G30970"
"814","AT2G31083"
"815","AT2G31350"
"816","AT2G31410"
"817","AT2G31570"
"818","AT2G31585"
"819","AT2G31670"
"820","AT2G31750"
"821","AT2G31751"
"822","AT2G32070"
"823","AT2G32150"
"824","AT2G32260"
"825","AT2G32300"
"826","AT2G32380"
"827","AT2G32520"
"828","AT2G32700"
"829","AT2G32720"
"830","AT2G32730"
"831","AT2G32920"
"832","AT2G33410"
"833","AT2G33435"
"834","AT2G33590"
"835","AT2G33730"
"836","AT2G33740"
"837","AT2G33770"
"838","AT2G33840"
"839","AT2G34020"
"840","AT2G34040"
"841","AT2G34160"
"842","AT2G34300"
"843","AT2G34317"
"844","AT2G34520"
"845","AT2G34585"
"846","AT2G34590"
"847","AT2G34750"
"848","AT2G34770"
"849","AT2G34900"
"850","AT2G35040"
"851","AT2G35050"
"852","AT2G35240"
"853","AT2G35380"
"854","AT2G35520"
"855","AT2G35610"
"856","AT2G35680"
"857","AT2G35790"
"858","AT2G35795"
"859","AT2G35810"
"860","AT2G35930"
"861","AT2G36080"
"862","AT2G36120"
"863","AT2G36130"
"864","AT2G36220"
"865","AT2G36310"
"866","AT2G36380"
"867","AT2G36400"
"868","AT2G36410"
"869","AT2G36580"
"870","AT2G36900"
"871","AT2G36910"
"872","AT2G37050"
"873","AT2G37080"
"874","AT2G37180"
"875","AT2G37430"
"876","AT2G37470"
"877","AT2G37480"
"878","AT2G37550"
"879","AT2G37678"
"880","AT2G37760"
"881","AT2G37860"
"882","AT2G37870"
"883","AT2G37975"
"884","AT2G37990"
"885","AT2G38040"
"886","AT2G38080"
"887","AT2G38120"
"888","AT2G38130"
"889","AT2G38140"
"890","AT2G38230"
"891","AT2G38290"
"892","AT2G38400"
"893","AT2G38530"
"894","AT2G38550"
"895","AT2G38670"
"896","AT2G38710"
"897","AT2G38800"
"898","AT2G38810"
"899","AT2G38860"
"900","AT2G39020"
"901","AT2G39210"
"902","AT2G39430"
"903","AT2G39518"
"904","AT2G39570"
"905","AT2G39681"
"906","AT2G39800"
"907","AT2G39900"
"908","AT2G39960"
"909","AT2G39970"
"910","AT2G40080"
"911","AT2G40095"
"912","AT2G40110"
"913","AT2G40113"
"914","AT2G40290"
"915","AT2G40380"
"916","AT2G40430"
"917","AT2G40600"
"918","AT2G40620"
"919","AT2G40650"
"920","AT2G40660"
"921","AT2G40890"
"922","AT2G40940"
"923","AT2G40970"
"924","AT2G41160"
"925","AT2G41475"
"926","AT2G41600"
"927","AT2G41640"
"928","AT2G41780"
"929","AT2G41900"
"930","AT2G42390"
"931","AT2G42780"
"932","AT2G42810"
"933","AT2G42910"
"934","AT2G43160"
"935","AT2G43290"
"936","AT2G43360"
"937","AT2G43640"
"938","AT2G43650"
"939","AT2G43710"
"940","AT2G43750"
"941","AT2G43760"
"942","AT2G43770"
"943","AT2G43780"
"944","AT2G43790"
"945","AT2G43810"
"946","AT2G43910"
"947","AT2G43920"
"948","AT2G43940"
"949","AT2G44010"
"950","AT2G44050"
"951","AT2G44065"
"952","AT2G44180"
"953","AT2G44300"
"954","AT2G44360"
"955","AT2G44370"
"956","AT2G44380"
"957","AT2G44490"
"958","AT2G44500"
"959","AT2G44520"
"960","AT2G44650"
"961","AT2G45010"
"962","AT2G45050"
"963","AT2G45140"
"964","AT2G45200"
"965","AT2G45290"
"966","AT2G45520"
"967","AT2G45670"
"968","AT2G45710"
"969","AT2G45820"
"970","AT2G45860"
"971","AT2G45920"
"972","AT2G45980"
"973","AT2G46020"
"974","AT2G46030"
"975","AT2G46140"
"976","AT2G46170"
"977","AT2G46220"
"978","AT2G46225"
"979","AT2G46370"
"980","AT2G46470"
"981","AT2G46600"
"982","AT2G46680"
"983","AT2G46780"
"984","AT2G46900"
"985","AT2G47000"
"986","AT2G47060"
"987","AT2G47130"
"988","AT2G47160"
"989","AT2G47210"
"990","AT2G47270"
"991","AT2G47320"
"992","AT2G47400"
"993","AT2G47420"
"994","AT2G47440"
"995","AT2G47485"
"996","AT2G47540"
"997","AT2G47580"
"998","AT2G47640"
"999","AT2G47650"
"1000","AT2G47700"
"1001","AT2G47710"
"1002","AT2G47900"
"1003","AT2G47960"
"1004","AT2G48020"
"1005","AT2G48100"
"1006","AT2G48130"
"1007","AT3G01090"
"1008","AT3G01220"
"1009","AT3G01340"
"1010","AT3G01420"
"1011","AT3G01520"
"1012","AT3G01560"
"1013","AT3G01690"
"1014","AT3G01770"
"1015","AT3G01910"
"1016","AT3G01950"
"1017","AT3G01960"
"1018","AT3G02040"
"1019","AT3G02120"
"1020","AT3G02240"
"1021","AT3G02260"
"1022","AT3G02350"
"1023","AT3G02360"
"1024","AT3G02420"
"1025","AT3G02520"
"1026","AT3G02540"
"1027","AT3G02640"
"1028","AT3G02700"
"1029","AT3G02720"
"1030","AT3G02760"
"1031","AT3G02900"
"1032","AT3G02935"
"1033","AT3G03150"
"1034","AT3G03270"
"1035","AT3G03380"
"1036","AT3G03500"
"1037","AT3G04090"
"1038","AT3G04470"
"1039","AT3G04500"
"1040","AT3G04520"
"1041","AT3G04560"
"1042","AT3G04570"
"1043","AT3G04640"
"1044","AT3G04720"
"1045","AT3G04780"
"1046","AT3G04830"
"1047","AT3G04880"
"1048","AT3G04910"
"1049","AT3G05000"
"1050","AT3G05165"
"1051","AT3G05230"
"1052","AT3G05280"
"1053","AT3G05500"
"1054","AT3G05760"
"1055","AT3G05810"
"1056","AT3G05840"
"1057","AT3G05905"
"1058","AT3G05920"
"1059","AT3G06040"
"1060","AT3G06050"
"1061","AT3G06060"
"1062","AT3G06300"
"1063","AT3G06310"
"1064","AT3G06320"
"1065","AT3G06345"
"1066","AT3G06350"
"1067","AT3G06420"
"1068","AT3G06580"
"1069","AT3G06610"
"1070","AT3G06650"
"1071","AT3G06720"
"1072","AT3G06790"
"1073","AT3G06850"
"1074","AT3G07010"
"1075","AT3G07050"
"1076","AT3G07090"
"1077","AT3G07100"
"1078","AT3G07170"
"1079","AT3G07270"
"1080","AT3G07330"
"1081","AT3G07350"
"1082","AT3G07430"
"1083","AT3G07460"
"1084","AT3G07470"
"1085","AT3G07560"
"1086","AT3G07568"
"1087","AT3G07570"
"1088","AT3G07660"
"1089","AT3G07720"
"1090","AT3G07760"
"1091","AT3G07770"
"1092","AT3G07780"
"1093","AT3G07790"
"1094","AT3G07910"
"1095","AT3G07990"
"1096","AT3G08530"
"1097","AT3G08550"
"1098","AT3G08630"
"1099","AT3G08650"
"1100","AT3G08680"
"1101","AT3G08710"
"1102","AT3G08730"
"1103","AT3G08930"
"1104","AT3G09455"
"1105","AT3G09470"
"1106","AT3G09900"
"1107","AT3G09925"
"1108","AT3G09940"
"1109","AT3G09980"
"1110","AT3G10190"
"1111","AT3G10220"
"1112","AT3G10250"
"1113","AT3G10410"
"1114","AT3G10740"
"1115","AT3G10770"
"1116","AT3G10850"
"1117","AT3G10930"
"1118","AT3G11130"
"1119","AT3G11200"
"1120","AT3G11320"
"1121","AT3G11500"
"1122","AT3G11600"
"1123","AT3G11710"
"1124","AT3G11730"
"1125","AT3G11800"
"1126","AT3G11830"
"1127","AT3G11910"
"1128","AT3G12020"
"1129","AT3G12030"
"1130","AT3G12050"
"1131","AT3G12110"
"1132","AT3G12130"
"1133","AT3G12180"
"1134","AT3G12220"
"1135","AT3G12480"
"1136","AT3G12500"
"1137","AT3G12570"
"1138","AT3G12600"
"1139","AT3G12740"
"1140","AT3G12760"
"1141","AT3G13110"
"1142","AT3G13175"
"1143","AT3G13230"
"1144","AT3G13300"
"1145","AT3G13340"
"1146","AT3G13440"
"1147","AT3G13445"
"1148","AT3G13570"
"1149","AT3G13710"
"1150","AT3G13720"
"1151","AT3G13790"
"1152","AT3G13845"
"1153","AT3G13870"
"1154","AT3G13930"
"1155","AT3G14010"
"1156","AT3G14100"
"1157","AT3G14260"
"1158","AT3G14390"
"1159","AT3G14430"
"1160","AT3G14440"
"1161","AT3G14595"
"1162","AT3G14680"
"1163","AT3G14840"
"1164","AT3G14940"
"1165","AT3G15260"
"1166","AT3G15357"
"1167","AT3G15410"
"1168","AT3G15480"
"1169","AT3G15710"
"1170","AT3G15820"
"1171","AT3G16240"
"1172","AT3G16310"
"1173","AT3G16480"
"1174","AT3G16840"
"1175","AT3G16850"
"1176","AT3G16857"
"1177","AT3G16870"
"1178","AT3G16950"
"1179","AT3G17160"
"1180","AT3G17240"
"1181","AT3G17410"
"1182","AT3G17440"
"1183","AT3G17465"
"1184","AT3G17810"
"1185","AT3G17940"
"1186","AT3G18000"
"1187","AT3G18035"
"1188","AT3G18060"
"1189","AT3G18140"
"1190","AT3G18215"
"1191","AT3G18230"
"1192","AT3G18430"
"1193","AT3G18560"
"1194","AT3G18600"
"1195","AT3G18760"
"1196","AT3G18830"
"1197","AT3G18990"
"1198","AT3G19100"
"1199","AT3G19130"
"1200","AT3G19200"
"1201","AT3G19260"
"1202","AT3G19390"
"1203","AT3G19420"
"1204","AT3G19450"
"1205","AT3G19520"
"1206","AT3G19660"
"1207","AT3G19860"
"1208","AT3G19910"
"1209","AT3G19930"
"1210","AT3G19960"
"1211","AT3G19980"
"1212","AT3G20340"
"1213","AT3G20380"
"1214","AT3G20510"
"1215","AT3G20790"
"1216","AT3G20940"
"1217","AT3G21070"
"1218","AT3G21215"
"1219","AT3G21260"
"1220","AT3G21350"
"1221","AT3G21510"
"1222","AT3G21610"
"1223","AT3G21710"
"1224","AT3G21865"
"1225","AT3G22120"
"1226","AT3G22121"
"1227","AT3G22290"
"1228","AT3G22300"
"1229","AT3G22370"
"1230","AT3G22380"
"1231","AT3G22480"
"1232","AT3G22520"
"1233","AT3G22600"
"1234","AT3G22620"
"1235","AT3G22660"
"1236","AT3G22680"
"1237","AT3G22850"
"1238","AT3G22950"
"1239","AT3G22970"
"1240","AT3G23030"
"1241","AT3G23080"
"1242","AT3G23180"
"1243","AT3G23280"
"1244","AT3G23430"
"1245","AT3G23510"
"1246","AT3G23560"
