"","col_FLT_c1.which.mclass....3...1."
"235","AT1G13490"
"236","AT1G13790"
"237","AT1G14440"
"238","AT1G14640"
"239","AT1G14960"
"240","AT1G15015"
"241","AT1G15460"
"242","AT1G15680"
"243","AT1G15772"
"244","AT1G15830"
"245","AT1G16025"
"246","AT1G16120"
"247","AT1G16230"
"248","AT1G16380"
"249","AT1G17260"
"250","AT1G17310"
"251","AT1G17380"
"252","AT1G17600"
"253","AT1G17610"
"254","AT1G17830"
"255","AT1G18020"
"256","AT1G18193"
"257","AT1G18310"
"258","AT1G18400"
"259","AT1G18410"
"260","AT1G18530"
"261","AT1G18990"
"262","AT1G19070"
"263","AT1G19160"
"264","AT1G19390"
"265","AT1G19550"
"266","AT1G19750"
"267","AT1G19900"
"268","AT1G19940"
"269","AT1G20020"
"270","AT1G20080"
"271","AT1G20120"
"272","AT1G20130"
"273","AT1G20310"
"274","AT1G20870"
"275","AT1G20925"
"276","AT1G20990"
"277","AT1G21230"
"278","AT1G21528"
"279","AT1G21810"
"280","AT1G21890"
"281","AT1G21990"
"282","AT1G22000"
"283","AT1G22080"
"284","AT1G22250"
"285","AT1G22260"
"286","AT1G22380"
"287","AT1G22650"
"288","AT1G22680"
"289","AT1G23110"
"290","AT1G23210"
"291","AT1G23510"
"292","AT1G23540"
"293","AT1G23730"
"294","AT1G23995"
"295","AT1G24270"
"296","AT1G24575"
"297","AT1G24577"
"298","AT1G24807"
"299","AT1G24909"
"300","AT1G25155"
"301","AT1G25240"
"302","AT1G25330"
"303","AT1G25440"
"304","AT1G26420"
"305","AT1G26510"
"306","AT1G26540"
"307","AT1G26590"
"308","AT1G26790"
"309","AT1G27080"
"310","AT1G27610"
"311","AT1G27710"
"312","AT1G27890"
"313","AT1G28040"
"314","AT1G28265"
"315","AT1G28327"
"316","AT1G28450"
"317","AT1G28570"
"318","AT1G28610"
"319","AT1G29230"
"320","AT1G29420"
"321","AT1G29500"
"322","AT1G29600"
"323","AT1G29660"
"324","AT1G29680"
"325","AT1G29775"
"326","AT1G29780"
"327","AT1G29910"
"328","AT1G30135"
"329","AT1G30220"
"330","AT1G30455"
"331","AT1G30530"
"332","AT1G30780"
"333","AT1G30950"
"334","AT1G31200"
"335","AT1G31243"
"336","AT1G31290"
"337","AT1G31485"
"338","AT1G31670"
"339","AT1G31772"
"340","AT1G31820"
"341","AT1G31920"
"342","AT1G31960"
"343","AT1G31990"
"344","AT1G32120"
"345","AT1G32350"
"346","AT1G32385"
"347","AT1G32470"
"348","AT1G32510"
"349","AT1G32520"
"350","AT1G32710"
"351","AT1G32960"
"352","AT1G33100"
"353","AT1G33260"
"354","AT1G33320"
"355","AT1G33430"
"356","AT1G34047"
"357","AT1G34140"
"358","AT1G34520"
"359","AT1G34540"
"360","AT1G35730"
"361","AT1G35830"
"362","AT1G36992"
"363","AT1G42550"
"364","AT1G42970"
"365","AT1G43000"
"366","AT1G43010"
"367","AT1G43140"
"368","AT1G43800"
"369","AT1G44010"
"370","AT1G44414"
"371","AT1G44542"
"372","AT1G44890"
"373","AT1G45010"
"374","AT1G45474"
"375","AT1G45545"
"376","AT1G47350"
"377","AT1G47610"
"378","AT1G47700"
"379","AT1G47790"
"380","AT1G47990"
"381","AT1G48060"
"382","AT1G48195"
"383","AT1G48260"
"384","AT1G48267"
"385","AT1G48470"
"386","AT1G48720"
"387","AT1G49000"
"388","AT1G49210"
"389","AT1G49220"
"390","AT1G49430"
"391","AT1G49530"
"392","AT1G49700"
"393","AT1G49790"
"394","AT1G49940"
"395","AT1G50180"
"396","AT1G50190"
"397","AT1G50280"
"398","AT1G50610"
"399","AT1G50720"
"400","AT1G51000"
"401","AT1G51030"
"402","AT1G51055"
"403","AT1G51110"
"404","AT1G51670"
"405","AT1G51880"
"406","AT1G51920"
"407","AT1G51960"
"408","AT1G52110"
"409","AT1G52220"
"410","AT1G52230"
"411","AT1G52290"
"412","AT1G52400"
"413","AT1G52410"
"414","AT1G52415"
"415","AT1G52570"
"416","AT1G52650"
"417","AT1G52690"
"418","AT1G52790"
"419","AT1G52800"
"420","AT1G52820"
"421","AT1G52830"
"422","AT1G52857"
"423","AT1G53090"
"424","AT1G53233"
"425","AT1G53270"
"426","AT1G53540"
"427","AT1G53610"
"428","AT1G53620"
"429","AT1G53640"
"430","AT1G53801"
"431","AT1G53935"
"432","AT1G54020"
"433","AT1G54070"
"434","AT1G54095"
"435","AT1G54215"
"436","AT1G54280"
"437","AT1G54355"
"438","AT1G54560"
"439","AT1G54773"
"440","AT1G54820"
"441","AT1G55207"
"442","AT1G55230"
"443","AT1G55240"
"444","AT1G55440"
"445","AT1G55525"
"446","AT1G55550"
"447","AT1G55640"
"448","AT1G55670"
"449","AT1G55755"
"450","AT1G55770"
"451","AT1G55803"
"452","AT1G55945"
"453","AT1G56150"
"454","AT1G56165"
"455","AT1G56250"
"456","AT1G56540"
"457","AT1G57560"
"458","AT1G57570"
"459","AT1G58215"
"460","AT1G58300"
"461","AT1G58320"
"462","AT1G58808"
"463","AT1G59218"
"464","AT1G59620"
"465","AT1G59725"
"466","AT1G59790"
"467","AT1G59860"
"468","AT1G60060"
"469","AT1G60760"
"470","AT1G60830"
"471","AT1G60986"
"472","AT1G61160"
"473","AT1G61255"
"474","AT1G61275"
"475","AT1G61562"
"476","AT1G61720"
"477","AT1G61810"
"478","AT1G61930"
"479","AT1G61950"
"480","AT1G62000"
"481","AT1G62030"
"482","AT1G62035"
"483","AT1G62333"
"484","AT1G62400"
"485","AT1G62421"
"486","AT1G62450"
"487","AT1G62490"
"488","AT1G62530"
"489","AT1G62580"
"490","AT1G62690"
"491","AT1G62915"
"492","AT1G62975"
"493","AT1G63330"
"494","AT1G63350"
"495","AT1G63370"
"496","AT1G63390"
"497","AT1G63522"
"498","AT1G63600"
"499","AT1G63870"
"500","AT1G63880"
"501","AT1G63910"
"502","AT1G64020"
"503","AT1G64065"
"504","AT1G64130"
"505","AT1G64150"
"506","AT1G64195"
"507","AT1G64260"
"508","AT1G64310"
"509","AT1G64355"
"510","AT1G64370"
"511","AT1G64405"
"512","AT1G64480"
"513","AT1G64561"
"514","AT1G64584"
"515","AT1G64590"
"516","AT1G64618"
"517","AT1G64625"
"518","AT1G64670"
"519","AT1G64710"
"520","AT1G65060"
"521","AT1G65110"
"522","AT1G65150"
"523","AT1G65200"
"524","AT1G65230"
"525","AT1G65346"
"526","AT1G65484"
"527","AT1G65490"
"528","AT1G65800"
"529","AT1G66030"
"530","AT1G66130"
"531","AT1G66540"
"532","AT1G66725"
"533","AT1G66840"
"534","AT1G66910"
"535","AT1G67000"
"536","AT1G67020"
"537","AT1G67025"
"538","AT1G67090"
"539","AT1G67100"
"540","AT1G67220"
"541","AT1G67265"
"542","AT1G67460"
"543","AT1G67481"
"544","AT1G67520"
"545","AT1G67540"
"546","AT1G67623"
"547","AT1G67635"
"548","AT1G67650"
"549","AT1G67740"
"550","AT1G67770"
"551","AT1G67856"
"552","AT1G68090"
"553","AT1G68200"
"554","AT1G68600"
"555","AT1G68700"
"556","AT1G68750"
"557","AT1G68800"
"558","AT1G68890"
"559","AT1G69085"
"560","AT1G69160"
"561","AT1G70175"
"562","AT1G70440"
"563","AT1G70450"
"564","AT1G70475"
"565","AT1G70640"
"566","AT1G70830"
"567","AT1G70910"
"568","AT1G71250"
"569","AT1G71300"
"570","AT1G72030"
"571","AT1G72100"
"572","AT1G72140"
"573","AT1G72540"
"574","AT1G72590"
"575","AT1G72620"
"576","AT1G72760"
"577","AT1G72960"
"578","AT1G73050"
"579","AT1G73120"
"580","AT1G73140"
"581","AT1G73190"
"582","AT1G73220"
"583","AT1G73290"
"584","AT1G73550"
"585","AT1G73700"
"586","AT1G73810"
"587","AT1G74205"
"588","AT1G74290"
"589","AT1G74430"
"590","AT1G74453"
"591","AT1G74630"
"592","AT1G74820"
"593","AT1G74880"
"594","AT1G75360"
"595","AT1G75920"
"596","AT1G76062"
"597","AT1G76190"
"598","AT1G76210"
"599","AT1G76230"
"600","AT1G76465"
"601","AT1G76530"
"602","AT1G76705"
"603","AT1G77090"
"604","AT1G77210"
"605","AT1G77235"
"606","AT1G77270"
"607","AT1G77730"
"608","AT1G77992"
"609","AT1G78206"
"610","AT1G78230"
"611","AT1G78320"
"612","AT1G78390"
"613","AT1G78410"
"614","AT1G78460"
"615","AT1G78478"
"616","AT1G78500"
"617","AT1G78710"
"618","AT1G78720"
"619","AT1G78815"
"620","AT1G78820"
"621","AT1G78840"
"622","AT1G78990"
"623","AT1G79100"
"624","AT1G79103"
"625","AT1G79130"
"626","AT1G79250"
"627","AT1G79485"
"628","AT1G79780"
"629","AT1G79860"
"630","AT1G79890"
"631","AT1G79915"
"632","AT1G80080"
"633","AT1G80470"
"634","AT1G80525"
"635","AT1G80555"
"636","AT1G80590"
"637","AT1G80625"
"638","AT1G80745"
"639","AT2G01280"
"640","AT2G01500"
"641","AT2G01755"
"642","AT2G01760"
"643","AT2G01810"
"644","AT2G01990"
"645","AT2G02060"
"646","AT2G02061"
"647","AT2G02147"
"648","AT2G02240"
"649","AT2G02320"
"650","AT2G02340"
"651","AT2G02380"
"652","AT2G02490"
"653","AT2G02640"
"654","AT2G02720"
"655","AT2G02741"
"656","AT2G02950"
"657","AT2G03020"
"658","AT2G03130"
"659","AT2G03630"
"660","AT2G03821"
"661","AT2G03980"
"662","AT2G04020"
"663","AT2G04050"
"664","AT2G04065"
"665","AT2G04125"
"666","AT2G04137"
"667","AT2G04145"
"668","AT2G04265"
"669","AT2G04285"
"670","AT2G04455"
"671","AT2G04495"
"672","AT2G04515"
"673","AT2G04535"
"674","AT2G04545"
"675","AT2G04715"
"676","AT2G04860"
"677","AT2G04955"
"678","AT2G05270"
"679","AT2G05365"
"680","AT2G05505"
"681","AT2G05665"
"682","AT2G05675"
"683","AT2G05765"
"684","AT2G06002"
"685","AT2G06225"
"686","AT2G06345"
"687","AT2G06405"
"688","AT2G06615"
"689","AT2G07015"
"690","AT2G07042"
"691","AT2G07335"
"692","AT2G07485"
"693","AT2G07595"
"694","AT2G07629"
"695","AT2G07644"
"696","AT2G07648"
"697","AT2G07652"
"698","AT2G07656"
"699","AT2G07659"
"700","AT2G07661"
"701","AT2G07667"
"702","AT2G07669"
"703","AT2G07676"
"704","AT2G07689"
"705","AT2G07692"
"706","AT2G07702"
"707","AT2G07721"
"708","AT2G07722"
"709","AT2G07732"
"710","AT2G07768"
"711","AT2G07772"
"712","AT2G07774"
"713","AT2G07795"
"714","AT2G07805"
"715","AT2G07806"
"716","AT2G07827"
"717","AT2G07875"
"718","AT2G07950"
"719","AT2G07965"
"720","AT2G08020"
"721","AT2G08025"
"722","AT2G08060"
"723","AT2G08235"
"724","AT2G08295"
"725","AT2G08315"
"726","AT2G08320"
"727","AT2G08350"
"728","AT2G08405"
"729","AT2G08420"
"730","AT2G08430"
"731","AT2G08445"
"732","AT2G08450"
"733","AT2G08455"
"734","AT2G08460"
"735","AT2G08470"
"736","AT2G08475"
"737","AT2G08485"
"738","AT2G08500"
"739","AT2G08505"
"740","AT2G08575"
"741","AT2G08595"
"742","AT2G08695"
"743","AT2G08760"
"744","AT2G08765"
"745","AT2G08775"
"746","AT2G08815"
"747","AT2G08820"
"748","AT2G08825"
"749","AT2G08850"
"750","AT2G08900"
"751","AT2G08910"
"752","AT2G08915"
"753","AT2G08955"
"754","AT2G09000"
"755","AT2G09010"
"756","AT2G09025"
"757","AT2G09055"
"758","AT2G09165"
"759","AT2G09170"
"760","AT2G09195"
"761","AT2G09230"
"762","AT2G09295"
"763","AT2G09300"
"764","AT2G09310"
"765","AT2G09335"
"766","AT2G09425"
"767","AT2G09430"
"768","AT2G09435"
"769","AT2G09455"
"770","AT2G09495"
"771","AT2G09505"
"772","AT2G09510"
"773","AT2G09525"
"774","AT2G09575"
"775","AT2G09610"
"776","AT2G09650"
"777","AT2G09700"
"778","AT2G09710"
"779","AT2G09735"
"780","AT2G09740"
"781","AT2G09745"
"782","AT2G09845"
"783","AT2G09905"
"784","AT2G09965"
"785","AT2G10940"
"786","AT2G11215"
"787","AT2G11270"
"788","AT2G11810"
"789","AT2G11815"
"790","AT2G11891"
"791","AT2G12461"
"792","AT2G13570"
"793","AT2G13610"
"794","AT2G13680"
"795","AT2G14160"
"796","AT2G14690"
"797","AT2G14760"
"798","AT2G15080"
"799","AT2G15130"
"800","AT2G15318"
"801","AT2G15350"
"802","AT2G16245"
"803","AT2G16575"
"804","AT2G16630"
"805","AT2G17036"
"806","AT2G17050"
"807","AT2G17060"
"808","AT2G17690"
"809","AT2G17770"
"810","AT2G17890"
"811","AT2G17920"
"812","AT2G18260"
"813","AT2G18340"
"814","AT2G18500"
"815","AT2G18640"
"816","AT2G18685"
"817","AT2G18720"
"818","AT2G18970"
"819","AT2G19150"
"820","AT2G19190"
"821","AT2G19210"
"822","AT2G19400"
"823","AT2G19610"
"824","AT2G19650"
"825","AT2G19700"
"826","AT2G19920"
"827","AT2G19960"
"828","AT2G20030"
"829","AT2G20170"
"830","AT2G20250"
"831","AT2G20700"
"832","AT2G20720"
"833","AT2G21237"
"834","AT2G21480"
"835","AT2G21490"
"836","AT2G21510"
"837","AT2G21960"
"838","AT2G22060"
"839","AT2G22121"
"840","AT2G22200"
"841","AT2G22340"
"842","AT2G22460"
"843","AT2G22820"
"844","AT2G23110"
"845","AT2G23170"
"846","AT2G23400"
"847","AT2G23970"
"848","AT2G24030"
"849","AT2G24130"
"850","AT2G24195"
"851","AT2G24270"
"852","AT2G24285"
"853","AT2G24320"
"854","AT2G24450"
"855","AT2G24535"
"856","AT2G24681"
"857","AT2G24710"
"858","AT2G24720"
"859","AT2G24850"
"860","AT2G25200"
"861","AT2G25215"
"862","AT2G25297"
"863","AT2G25440"
"864","AT2G25482"
"865","AT2G25530"
"866","AT2G25820"
"867","AT2G26040"
"868","AT2G26160"
"869","AT2G26480"
"870","AT2G26500"
"871","AT2G26515"
"872","AT2G26620"
"873","AT2G26692"
"874","AT2G26910"
"875","AT2G26940"
"876","AT2G26975"
"877","AT2G27313"
"878","AT2G27505"
"879","AT2G27630"
"880","AT2G27650"
"881","AT2G27750"
"882","AT2G28140"
"883","AT2G28170"
"884","AT2G28270"
"885","AT2G28420"
"886","AT2G28500"
"887","AT2G28700"
"888","AT2G29090"
"889","AT2G29430"
"890","AT2G29470"
"891","AT2G29710"
"892","AT2G30220"
"893","AT2G30570"
"894","AT2G30690"
"895","AT2G30760"
"896","AT2G30790"
"897","AT2G30985"
"898","AT2G31220"
"899","AT2G31335"
"900","AT2G31345"
"901","AT2G31425"
"902","AT2G32050"
"903","AT2G32100"
"904","AT2G32130"
"905","AT2G32160"
"906","AT2G32275"
"907","AT2G32290"
"908","AT2G32315"
"909","AT2G32487"
"910","AT2G32620"
"911","AT2G32660"
"912","AT2G32740"
"913","AT2G32750"
"914","AT2G32795"
"915","AT2G32830"
"916","AT2G32860"
"917","AT2G32885"
"918","AT2G33000"
"919","AT2G33010"
"920","AT2G33100"
"921","AT2G33160"
"922","AT2G33230"
"923","AT2G33300"
"924","AT2G33780"
"925","AT2G34238"
"926","AT2G34320"
"927","AT2G34360"
"928","AT2G34370"
"929","AT2G34440"
"930","AT2G34850"
"931","AT2G34925"
"932","AT2G35310"
"933","AT2G35343"
"934","AT2G35384"
"935","AT2G35637"
"936","AT2G35670"
"937","AT2G35733"
"938","AT2G35747"
"939","AT2G35820"
"940","AT2G35850"
"941","AT2G35980"
"942","AT2G35990"
"943","AT2G36030"
"944","AT2G36145"
"945","AT2G36180"
"946","AT2G36295"
"947","AT2G36500"
"948","AT2G36540"
"949","AT2G36560"
"950","AT2G36660"
"951","AT2G36695"
"952","AT2G36710"
"953","AT2G36792"
"954","AT2G36800"
"955","AT2G36854"
"956","AT2G37610"
"957","AT2G37670"
"958","AT2G37720"
"959","AT2G37805"
"960","AT2G38150"
"961","AT2G38152"
"962","AT2G38220"
"963","AT2G38340"
"964","AT2G38510"
"965","AT2G38540"
"966","AT2G38750"
"967","AT2G39010"
"968","AT2G39310"
"969","AT2G39415"
"970","AT2G39470"
"971","AT2G39510"
"972","AT2G39540"
"973","AT2G39640"
"974","AT2G39980"
"975","AT2G40180"
"976","AT2G40250"
"977","AT2G40460"
"978","AT2G40670"
"979","AT2G40710"
"980","AT2G40790"
"981","AT2G40925"
"982","AT2G40955"
"983","AT2G41082"
"984","AT2G41170"
"985","AT2G41210"
"986","AT2G41312"
"987","AT2G41342"
"988","AT2G41355"
"989","AT2G41370"
"990","AT2G41451"
"991","AT2G41515"
"992","AT2G41590"
"993","AT2G42100"
"994","AT2G42200"
"995","AT2G42340"
"996","AT2G42830"
"997","AT2G42835"
"998","AT2G42865"
"999","AT2G42900"
"1000","AT2G42930"
"1001","AT2G42955"
"1002","AT2G43220"
"1003","AT2G43550"
"1004","AT2G44195"
"1005","AT2G44250"
"1006","AT2G44340"
"1007","AT2G44400"
"1008","AT2G44735"
"1009","AT2G44995"
"1010","AT2G45350"
"1011","AT2G45560"
"1012","AT2G45760"
"1013","AT2G45780"
"1014","AT2G45800"
"1015","AT2G45840"
"1016","AT2G45930"
"1017","AT2G46420"
"1018","AT2G46440"
"1019","AT2G46455"
"1020","AT2G46660"
"1021","AT2G46840"
"1022","AT2G46995"
"1023","AT2G47115"
"1024","AT2G47150"
"1025","AT2G47240"
"1026","AT2G47275"
"1027","AT2G47460"
"1028","AT2G47560"
"1029","AT2G47770"
"1030","AT2G47780"
"1031","AT2G47844"
"1032","AT2G47870"
"1033","AT2G48121"
"1034","AT2G48150"
"1035","AT3G01045"
"1036","AT3G01080"
"1037","AT3G01085"
"1038","AT3G01145"
"1039","AT3G01165"
"1040","AT3G01185"
"1041","AT3G01215"
"1042","AT3G01225"
"1043","AT3G01235"
"1044","AT3G01250"
"1045","AT3G01365"
"1046","AT3G01375"
"1047","AT3G01385"
"1048","AT3G01440"
"1049","AT3G01485"
"1050","AT3G01500"
"1051","AT3G01525"
"1052","AT3G01530"
"1053","AT3G01555"
"1054","AT3G01600"
"1055","AT3G01620"
"1056","AT3G01630"
"1057","AT3G01660"
"1058","AT3G01700"
"1059","AT3G01845"
"1060","AT3G01865"
"1061","AT3G01905"
"1062","AT3G02015"
"1063","AT3G02025"
"1064","AT3G02075"
"1065","AT3G02100"
"1066","AT3G02105"
"1067","AT3G02115"
"1068","AT3G02125"
"1069","AT3G02150"
"1070","AT3G02225"
"1071","AT3G02270"
"1072","AT3G02305"
"1073","AT3G02445"
"1074","AT3G02455"
"1075","AT3G02465"
"1076","AT3G02475"
"1077","AT3G02480"
"1078","AT3G02500"
"1079","AT3G02525"
"1080","AT3G02565"
"1081","AT3G02695"
"1082","AT3G02725"
"1083","AT3G02825"
"1084","AT3G02885"
"1085","AT3G02895"
"1086","AT3G02945"
"1087","AT3G03075"
"1088","AT3G03135"
"1089","AT3G03190"
"1090","AT3G03225"
"1091","AT3G03230"
"1092","AT3G03341"
"1093","AT3G03385"
"1094","AT3G03435"
"1095","AT3G03455"
"1096","AT3G03510"
"1097","AT3G03595"
"1098","AT3G03605"
"1099","AT3G03620"
"1100","AT3G03745"
"1101","AT3G03776"
"1102","AT3G03825"
"1103","AT3G03895"
"1104","AT3G03935"
"1105","AT3G03975"
"1106","AT3G04015"
"1107","AT3G04035"
"1108","AT3G04065"
"1109","AT3G04085"
"1110","AT3G04115"
"1111","AT3G04155"
"1112","AT3G04175"
"1113","AT3G04185"
"1114","AT3G04255"
"1115","AT3G04285"
"1116","AT3G04370"
"1117","AT3G04510"
"1118","AT3G04660"
"1119","AT3G04785"
"1120","AT3G04960"
"1121","AT3G04975"
"1122","AT3G05055"
"1123","AT3G05110"
"1124","AT3G05135"
"1125","AT3G05152"
"1126","AT3G05265"
"1127","AT3G05310"
"1128","AT3G05335"
"1129","AT3G05365"
"1130","AT3G05400"
"1131","AT3G05600"
"1132","AT3G05655"
"1133","AT3G05720"
"1134","AT3G05780"
"1135","AT3G05858"
"1136","AT3G05955"
"1137","AT3G05995"
"1138","AT3G06020"
"1139","AT3G06100"
"1140","AT3G06145"
"1141","AT3G06490"
"1142","AT3G06605"
"1143","AT3G06755"
"1144","AT3G07005"
"1145","AT3G07125"
"1146","AT3G07175"
"1147","AT3G07255"
"1148","AT3G07265"
"1149","AT3G07275"
"1150","AT3G07490"
"1151","AT3G07505"
"1152","AT3G07515"
"1153","AT3G07605"
"1154","AT3G07655"
"1155","AT3G07665"
"1156","AT3G07725"
"1157","AT3G07920"
"1158","AT3G07970"
"1159","AT3G08075"
"1160","AT3G08115"
"1161","AT3G08165"
"1162","AT3G08220"
"1163","AT3G08240"
"1164","AT3G08245"
"1165","AT3G08300"
"1166","AT3G08470"
"1167","AT3G08475"
"1168","AT3G08585"
"1169","AT3G08605"
"1170","AT3G08645"
"1171","AT3G08655"
"1172","AT3G08660"
"1173","AT3G08685"
"1174","AT3G08700"
"1175","AT3G08750"
"1176","AT3G08755"
"1177","AT3G08835"
"1178","AT3G08975"
"1179","AT3G09145"
"1180","AT3G09162"
"1181","AT3G09335"
"1182","AT3G09345"
"1183","AT3G09450"
"1184","AT3G09525"
"1185","AT3G09615"
"1186","AT3G09655"
"1187","AT3G09725"
"1188","AT3G09775"
"1189","AT3G09922"
"1190","AT3G09950"
"1191","AT3G09995"
"1192","AT3G10195"
"1193","AT3G10290"
"1194","AT3G10510"
"1195","AT3G10570"
"1196","AT3G10590"
"1197","AT3G10605"
"1198","AT3G10745"
"1199","AT3G10840"
"1200","AT3G10870"
"1201","AT3G11000"
"1202","AT3G11090"
"1203","AT3G11110"
"1204","AT3G11325"
"1205","AT3G11350"
"1206","AT3G11380"
"1207","AT3G11415"
"1208","AT3G11870"
"1209","AT3G12410"
"1210","AT3G12545"
"1211","AT3G12660"
"1212","AT3G12833"
"1213","AT3G13210"
"1214","AT3G13276"
"1215","AT3G13400"
"1216","AT3G13405"
"1217","AT3G13500"
"1218","AT3G13640"
"1219","AT3G13660"
"1220","AT3G13960"
"1221","AT3G14030"
"1222","AT3G14210"
"1223","AT3G14395"
"1224","AT3G14420"
"1225","AT3G14640"
"1226","AT3G14810"
"1227","AT3G14950"
"1228","AT3G14981"
"1229","AT3G15050"
"1230","AT3G15605"
"1231","AT3G15740"
"1232","AT3G15870"
"1233","AT3G16120"
"1234","AT3G16250"
"1235","AT3G16520"
"1236","AT3G16530"
"1237","AT3G16540"
"1238","AT3G16712"
"1239","AT3G17010"
"1240","AT3G17220"
"1241","AT3G17980"
"1242","AT3G18291"
"1243","AT3G18360"
"1244","AT3G18460"
"1245","AT3G18485"
"1246","AT3G18530"
