"Enrichment FDR","Genes in list","Total genes","Functional Category","Genes"
8.09521037976524e-17,343,3194,"Response to chemical ","AT1G08650 AT1G12110 AT1G14685 AT1G17280 AT1G19310 AT1G20450 AT1G20630 AT1G20950 AT1G22440 AT1G33110 AT1G47530 AT1G50670 AT1G58180 AT1G61890 AT1G67030 AT2G04050 AT2G07698 AT2G16850 AT2G18030 AT2G23780 AT2G36580 AT2G44410 AT3G01340 AT3G03170 AT3G06050 AT3G19100 AT3G20410 AT3G23560 AT3G27740 AT3G29350 AT3G52990 AT3G57340 AT4G00710 AT4G03510 AT4G21680 AT4G24280 AT4G24570 AT4G26080 AT4G28910 AT4G30850 AT4G32870 AT4G35000 AT4G35310 AT5G05750 AT5G07460 AT5G08570 AT5G12480 AT5G24760 AT5G26780 AT5G27520 AT5G35080 AT5G39340 AT5G42520 AT5G47390 AT5G56350 AT5G56550 AT5G57090 AT5G58070 AT5G65380 AT1G02100 AT1G08930 AT1G16350 AT1G16880 AT1G19870 AT1G59610 AT1G59870 AT1G74030 AT1G79040 AT2G14835 AT2G25070 AT2G33210 AT2G36910 AT2G43790 AT2G45200 AT2G46540 AT2G47000 AT3G05000 AT3G22850 AT3G25230 AT3G29035 AT3G45640 AT3G47520 AT3G54640 AT3G56400 AT4G00830 AT4G10380 AT4G19030 AT4G31550 AT5G16840 AT5G35630 AT5G46750 AT5G60980 AT5G67300 AT1G01470 AT1G02920 AT1G04250 AT1G05250 AT1G15100 AT1G17190 AT1G19350 AT1G19570 AT1G19770 AT1G24350 AT1G25490 AT1G26440 AT1G32640 AT1G36060 AT1G49860 AT1G50640 AT1G62660 AT1G64060 AT1G66140 AT1G68840 AT1G74500 AT1G74930 AT2G01540 AT2G03440 AT2G16060 AT2G17500 AT2G25080 AT2G28290 AT2G31570 AT2G33310 AT2G37760 AT2G38120 AT2G40940 AT2G41310 AT2G45210 AT2G46140 AT2G46370 AT2G46690 AT3G01420 AT3G01950 AT3G02260 AT3G06380 AT3G16857 AT3G21610 AT3G23030 AT3G24170 AT3G26810 AT3G28860 AT3G46620 AT3G48560 AT3G50260 AT3G51550 AT3G52880 AT3G55830 AT3G59280 AT3G62980 AT4G16830 AT4G17490 AT4G17500 AT4G23750 AT4G26010 AT4G26410 AT4G31870 AT4G33780 AT4G34410 AT4G34460 AT4G36780 AT4G39730 AT5G05340 AT5G10510 AT5G13910 AT5G14920 AT5G15180 AT5G25350 AT5G25890 AT5G41210 AT5G46210 AT5G47750 AT5G55910 AT5G59550 AT5G63470 AT5G66390 AT1G04510 AT1G08110 AT1G08430 AT1G13060 AT1G16470 AT1G17290 AT1G22500 AT1G23190 AT1G33240 AT1G48030 AT1G48420 AT1G53850 AT1G63770 AT1G63940 AT1G64550 AT1G66180 AT1G68560 AT1G69040 AT1G74020 AT1G74100 AT1G74910 AT1G76030 AT1G76560 AT1G77180 AT1G79930 AT1G80460 AT1G80840 AT2G04240 AT2G05710 AT2G06850 AT2G15620 AT2G18050 AT2G21250 AT2G23320 AT2G24570 AT2G28160 AT2G28740 AT2G30970 AT2G32080 AT2G32520 AT2G32700 AT2G33590 AT2G38470 AT2G40000 AT2G42810 AT3G02530 AT3G04720 AT3G11280 AT3G11830 AT3G16770 AT3G17240 AT3G23990 AT3G25800 AT3G44320 AT3G45930 AT3G46320 AT3G46600 AT3G48170 AT3G53620 AT3G54470 AT3G54770 AT3G55620 AT3G57610 AT4G01370 AT4G12720 AT4G13780 AT4G16760 AT4G19690 AT4G20380 AT4G26870 AT4G26970 AT4G31910 AT4G31990 AT4G32940 AT4G35450 AT4G35770 AT4G38620 AT4G38630 AT4G39950 AT5G03740 AT5G07350 AT5G08300 AT5G09980 AT5G13930 AT5G19330 AT5G20830 AT5G27380 AT5G28770 AT5G38830 AT5G40770 AT5G41670 AT5G44460 AT5G44610 AT5G47120 AT5G48655 AT5G51830 AT5G54490 AT5G56680 AT5G56980 AT5G57560 AT5G60160 AT5G61780 AT5G66070 AT1G22530 AT1G48410 AT1G80440 AT3G01770 AT3G30775 AT4G14410 AT5G08130 AT5G63510 AT1G06400 AT1G09570 AT1G15750 AT1G19120 AT1G27340 AT1G30400 AT1G34370 AT1G43670 AT1G79380 AT1G80410 AT2G03760 AT2G04030 AT2G17800 AT2G22125 AT2G26650 AT2G30020 AT2G37860 AT3G01910 AT3G05500 AT3G11910 AT3G13300 AT3G14440 AT3G16800 AT3G16950 AT3G17410 AT3G19260 AT3G22380 AT3G50360 AT3G53110 AT3G58490 AT3G59380 AT4G05530 AT4G08950 AT4G08980 AT4G10100 AT4G11260 AT4G14110 AT4G24275 AT4G29130 AT4G32330 AT4G33360 AT5G06370 AT5G08450 AT5G08620 AT5G09830 AT5G37370 AT5G41560 AT5G48870 AT5G58220 AT5G58560 AT5G58787 AT5G61230 AT5G64960 AT1G15210 AT1G56010 AT2G43710 AT3G56860"
1.42192958268672e-15,233,1963,"Small molecule metabolic process ","AT1G03410 AT1G09620 AT1G12780 AT1G14610 AT1G16350 AT1G18640 AT1G22440 AT1G23190 AT1G29900 AT1G30110 AT1G43670 AT1G48850 AT1G63000 AT1G63290 AT1G63660 AT1G74340 AT1G75330 AT1G80050 AT1G80460 AT2G01350 AT2G05710 AT2G07671 AT2G07698 AT2G13560 AT2G14170 AT2G17720 AT2G18750 AT2G20860 AT2G26080 AT2G27450 AT2G30200 AT2G34770 AT2G36310 AT2G36580 AT2G38700 AT2G40660 AT2G42790 AT2G42910 AT2G43710 AT2G43760 AT2G44050 AT2G44490 AT2G47650 AT3G02760 AT3G03250 AT3G06300 AT3G06350 AT3G07270 AT3G08510 AT3G11710 AT3G20790 AT3G23940 AT3G26720 AT3G27740 AT3G30775 AT3G51160 AT3G52990 AT3G53580 AT3G54640 AT3G55360 AT3G57050 AT3G57610 AT3G58750 AT3G59760 AT3G60140 AT3G62830 AT3G63250 AT4G04955 AT4G11820 AT4G16760 AT4G22930 AT4G24620 AT4G24830 AT4G26870 AT4G26970 AT4G29130 AT4G31810 AT4G33910 AT4G34030 AT4G35220 AT4G39800 AT5G08300 AT5G08570 AT5G09600 AT5G11880 AT5G16510 AT5G17380 AT5G18900 AT5G22630 AT5G24410 AT5G24760 AT5G26710 AT5G26780 AT5G26830 AT5G27450 AT5G27520 AT5G28020 AT5G38830 AT5G47720 AT5G48545 AT5G51830 AT5G51880 AT5G54080 AT5G56350 AT5G57440 AT5G58220 AT5G59440 AT5G59530 AT5G64370 AT5G65110 AT1G03090 AT1G48420 AT1G53000 AT1G74100 AT1G80360 AT2G22330 AT2G45670 AT2G46370 AT3G01420 AT3G27190 AT3G29360 AT3G48560 AT4G17050 AT4G33360 AT4G39080 AT4G39950 AT4G39980 AT5G15490 AT5G23670 AT5G40760 AT1G10070 AT1G11530 AT1G12110 AT1G14810 AT1G17290 AT1G17890 AT1G20950 AT1G23310 AT1G31860 AT1G50320 AT1G53310 AT1G62180 AT1G64190 AT1G67730 AT1G69850 AT1G74030 AT1G76030 AT1G76150 AT2G03440 AT2G03690 AT2G04240 AT2G15570 AT2G15620 AT2G17130 AT2G22780 AT2G26230 AT2G30970 AT2G34590 AT2G38040 AT2G40000 AT2G43360 AT2G44500 AT3G01910 AT3G02040 AT3G13930 AT3G14440 AT3G21070 AT3G25780 AT3G25860 AT3G47520 AT3G49680 AT3G51520 AT3G52200 AT3G53260 AT3G54470 AT3G55610 AT3G57550 AT3G57650 AT3G63410 AT4G05530 AT4G13780 AT4G15560 AT4G17190 AT4G21680 AT4G21990 AT4G22300 AT4G29840 AT4G30550 AT4G30950 AT4G31990 AT4G35260 AT5G03290 AT5G10160 AT5G10810 AT5G12200 AT5G20960 AT5G23220 AT5G35630 AT5G36880 AT5G37510 AT5G41670 AT5G47435 AT5G55070 AT5G56680 AT5G59770 AT5G62575 ATMG01190 AT4G34410 AT1G08110 AT1G67280 AT3G25540 AT1G52670 AT1G59870 AT1G66140 AT1G74910 AT1G76790 AT3G18140 AT3G19260 AT4G00830 AT4G01120 AT4G20380 AT5G07350 AT5G17460 AT5G25760 AT5G40770 AT5G47120 AT5G58560 AT5G61780 AT1G69040 AT3G06650 AT3G16950 AT3G44320 AT5G49460"
5.12602028721495e-14,168,1302,"Organic acid metabolic process ","AT1G03410 AT1G09620 AT1G14610 AT1G18640 AT1G29900 AT1G48850 AT1G75330 AT2G01350 AT2G05710 AT2G13560 AT2G14170 AT2G17720 AT2G18750 AT2G20860 AT2G26080 AT2G27450 AT2G30200 AT2G34770 AT2G36580 AT2G40660 AT2G42790 AT2G43710 AT2G44490 AT3G02760 AT3G06300 AT3G06350 AT3G11710 AT3G23940 AT3G27740 AT3G30775 AT3G52990 AT3G53580 AT3G54640 AT3G55360 AT3G57050 AT3G58750 AT3G59760 AT3G60140 AT3G63250 AT4G16760 AT4G24620 AT4G24830 AT4G26870 AT4G26970 AT4G29130 AT4G31810 AT4G33910 AT4G34030 AT4G35220 AT5G08300 AT5G08570 AT5G11880 AT5G17380 AT5G18900 AT5G22630 AT5G26710 AT5G26780 AT5G26830 AT5G27520 AT5G28020 AT5G38830 AT5G47720 AT5G51880 AT5G54080 AT5G56350 AT5G59530 AT5G64370 AT5G65110 AT1G03090 AT1G48420 AT1G74100 AT1G80360 AT2G22330 AT2G45670 AT2G46370 AT3G01420 AT3G29360 AT3G48560 AT4G39950 AT4G39980 AT5G15490 AT1G10070 AT1G12110 AT1G14810 AT1G17290 AT1G20950 AT1G23310 AT1G31860 AT1G53310 AT1G62180 AT1G63660 AT1G64190 AT1G67730 AT1G69850 AT1G74030 AT1G76150 AT1G80460 AT2G03440 AT2G04240 AT2G15620 AT2G17130 AT2G22780 AT2G26230 AT2G30970 AT2G34590 AT2G38040 AT2G40000 AT2G43360 AT3G01910 AT3G07270 AT3G13930 AT3G14440 AT3G25780 AT3G25860 AT3G47520 AT3G49680 AT3G52200 AT3G53260 AT3G55610 AT4G05530 AT4G13780 AT4G21680 AT4G21990 AT4G22300 AT4G29840 AT4G30550 AT4G30950 AT4G31990 AT4G35260 AT5G03290 AT5G09600 AT5G10160 AT5G12200 AT5G20960 AT5G35630 AT5G36880 AT5G37510 AT5G41670 AT5G55070 AT5G56680 AT5G58220 AT5G59770 AT5G62575 AT4G34410 AT1G08110 AT1G67280 AT3G25540 AT5G51830 AT1G52670 AT1G59870 AT1G66140 AT1G74910 AT1G76790 AT3G19260 AT4G00830 AT4G01120 AT4G20380 AT5G07350 AT5G17460 AT5G25760 AT5G40770 AT5G47120 AT5G47435 AT5G61780 AT1G69040 AT3G16950 AT3G44320 AT4G15560"
1.47607957625502e-13,166,1299,"Oxoacid metabolic process ","AT1G03410 AT1G09620 AT1G14610 AT1G18640 AT1G29900 AT1G48850 AT1G75330 AT2G01350 AT2G05710 AT2G13560 AT2G14170 AT2G17720 AT2G18750 AT2G20860 AT2G26080 AT2G27450 AT2G30200 AT2G34770 AT2G36580 AT2G40660 AT2G42790 AT2G43710 AT2G44490 AT3G02760 AT3G06300 AT3G06350 AT3G11710 AT3G23940 AT3G27740 AT3G30775 AT3G52990 AT3G53580 AT3G54640 AT3G55360 AT3G57050 AT3G58750 AT3G59760 AT3G60140 AT3G63250 AT4G16760 AT4G24620 AT4G24830 AT4G26870 AT4G26970 AT4G29130 AT4G31810 AT4G33910 AT4G34030 AT4G35220 AT5G08300 AT5G08570 AT5G11880 AT5G17380 AT5G18900 AT5G22630 AT5G26710 AT5G26780 AT5G26830 AT5G27520 AT5G28020 AT5G38830 AT5G47720 AT5G51880 AT5G54080 AT5G56350 AT5G59530 AT5G64370 AT5G65110 AT1G03090 AT1G48420 AT1G74100 AT1G80360 AT2G22330 AT2G45670 AT2G46370 AT3G01420 AT3G29360 AT3G48560 AT4G39950 AT4G39980 AT5G15490 AT1G10070 AT1G12110 AT1G14810 AT1G17290 AT1G20950 AT1G23310 AT1G31860 AT1G53310 AT1G62180 AT1G63660 AT1G64190 AT1G67730 AT1G69850 AT1G74030 AT1G76150 AT1G80460 AT2G03440 AT2G04240 AT2G15620 AT2G17130 AT2G22780 AT2G30970 AT2G34590 AT2G38040 AT2G40000 AT2G43360 AT3G01910 AT3G07270 AT3G13930 AT3G14440 AT3G25780 AT3G25860 AT3G47520 AT3G49680 AT3G52200 AT3G53260 AT3G55610 AT4G05530 AT4G13780 AT4G21680 AT4G21990 AT4G22300 AT4G29840 AT4G30550 AT4G30950 AT4G31990 AT4G35260 AT5G03290 AT5G09600 AT5G10160 AT5G12200 AT5G20960 AT5G35630 AT5G36880 AT5G37510 AT5G41670 AT5G55070 AT5G56680 AT5G59770 AT5G62575 AT4G34410 AT1G08110 AT1G67280 AT3G25540 AT5G51830 AT1G52670 AT1G59870 AT1G66140 AT1G74910 AT1G76790 AT3G19260 AT4G00830 AT4G01120 AT4G20380 AT5G07350 AT5G17460 AT5G25760 AT5G40770 AT5G47120 AT5G47435 AT5G61780 AT1G69040 AT3G16950 AT3G44320 AT4G15560"
1.76536850330957e-13,150,1133,"Carboxylic acid metabolic process ","AT1G09620 AT1G14610 AT1G18640 AT1G29900 AT1G48850 AT1G75330 AT2G01350 AT2G05710 AT2G13560 AT2G14170 AT2G17720 AT2G18750 AT2G20860 AT2G26080 AT2G27450 AT2G30200 AT2G34770 AT2G36580 AT2G40660 AT2G42790 AT2G43710 AT3G02760 AT3G06300 AT3G06350 AT3G11710 AT3G23940 AT3G27740 AT3G30775 AT3G52990 AT3G53580 AT3G54640 AT3G55360 AT3G57050 AT3G58750 AT3G59760 AT3G63250 AT4G16760 AT4G24620 AT4G24830 AT4G26870 AT4G26970 AT4G29130 AT4G31810 AT4G33910 AT4G34030 AT4G35220 AT5G08300 AT5G08570 AT5G11880 AT5G17380 AT5G18900 AT5G22630 AT5G26710 AT5G26780 AT5G26830 AT5G27520 AT5G28020 AT5G38830 AT5G47720 AT5G51880 AT5G54080 AT5G56350 AT5G64370 AT5G65110 AT1G03090 AT1G48420 AT1G80360 AT2G22330 AT2G45670 AT2G46370 AT3G01420 AT3G29360 AT3G48560 AT4G39950 AT4G39980 AT5G15490 AT1G10070 AT1G14810 AT1G17290 AT1G20950 AT1G23310 AT1G31860 AT1G53310 AT1G62180 AT1G63660 AT1G64190 AT1G67730 AT1G74030 AT1G76150 AT1G80460 AT2G03440 AT2G04240 AT2G17130 AT2G22780 AT2G30970 AT2G34590 AT2G38040 AT2G40000 AT2G43360 AT3G07270 AT3G13930 AT3G14440 AT3G25780 AT3G25860 AT3G47520 AT3G49680 AT3G52200 AT3G53260 AT3G55610 AT4G05530 AT4G13780 AT4G21990 AT4G22300 AT4G29840 AT4G30550 AT4G30950 AT4G31990 AT4G35260 AT5G03290 AT5G09600 AT5G10160 AT5G12200 AT5G20960 AT5G35630 AT5G36880 AT5G37510 AT5G41670 AT5G55070 AT5G56680 AT5G59770 AT5G62575 AT4G34410 AT1G08110 AT1G67280 AT3G25540 AT5G51830 AT1G52670 AT1G74910 AT3G19260 AT4G20380 AT5G07350 AT5G17460 AT5G25760 AT5G40770 AT5G47120 AT5G47435 AT5G61780 AT1G69040 AT3G16950 AT4G15560"
2.6416041498903e-10,276,2738,"Transport ","AT1G04440 AT1G06400 AT1G08930 AT1G09270 AT1G09330 AT1G11260 AT1G14010 AT1G15210 AT1G15880 AT1G17530 AT1G20110 AT1G21900 AT1G25530 AT1G29310 AT1G29330 AT1G30400 AT1G30890 AT1G33110 AT1G36050 AT1G43890 AT1G47530 AT1G47670 AT1G48160 AT1G51160 AT1G53760 AT1G57620 AT1G59870 AT1G60960 AT1G61890 AT1G70300 AT1G72710 AT1G75220 AT1G77380 AT1G79590 AT2G01470 AT2G01600 AT2G03240 AT2G04050 AT2G07671 AT2G07698 AT2G07718 AT2G21390 AT2G25430 AT2G29700 AT2G33210 AT2G35795 AT2G36380 AT2G36900 AT2G37990 AT2G38120 AT2G39960 AT2G43640 AT2G45200 AT2G47000 AT2G48020 AT3G01340 AT3G02260 AT3G05000 AT3G05165 AT3G06720 AT3G07910 AT3G07950 AT3G08510 AT3G08530 AT3G08650 AT3G09900 AT3G11530 AT3G11730 AT3G16310 AT3G16480 AT3G17440 AT3G17780 AT3G18830 AT3G19930 AT3G21260 AT3G22290 AT3G23560 AT3G23990 AT3G28715 AT3G43300 AT3G46830 AT3G52850 AT3G53610 AT3G54300 AT3G54840 AT3G55620 AT3G59280 AT3G62560 AT3G63460 AT4G02050 AT4G04910 AT4G14500 AT4G17730 AT4G19690 AT4G20110 AT4G21560 AT4G24570 AT4G26670 AT4G27640 AT4G28540 AT4G31490 AT4G35450 AT4G36520 AT4G38250 AT4G39220 AT4G39670 AT5G09920 AT5G14880 AT5G16150 AT5G16830 AT5G20165 AT5G22950 AT5G23395 AT5G27520 AT5G35080 AT5G35200 AT5G39510 AT5G42570 AT5G43320 AT5G46750 AT5G54750 AT5G57090 AT5G58030 AT5G65380 AT1G06890 AT1G08770 AT1G15960 AT1G19770 AT1G25490 AT1G43700 AT1G55190 AT1G59610 AT1G69850 AT2G02040 AT2G26650 AT2G26900 AT2G28800 AT2G36910 AT2G45140 AT3G12740 AT3G13710 AT3G13720 AT3G16240 AT3G48740 AT3G53110 AT4G10380 AT4G19030 AT4G23010 AT4G29160 AT4G39080 AT5G06140 AT5G07110 AT5G17630 AT5G46630 AT5G62680 AT1G01070 AT1G01490 AT1G07020 AT1G08430 AT1G11400 AT1G12110 AT1G12390 AT1G18880 AT1G19570 AT1G22710 AT1G26440 AT1G30360 AT1G33040 AT1G45015 AT1G47830 AT1G50670 AT1G52380 AT1G58030 AT1G60780 AT1G62040 AT1G64650 AT1G70190 AT1G70330 AT1G71980 AT1G76030 AT1G79280 AT1G80050 AT1G80460 AT2G04030 AT2G16060 AT2G16850 AT2G17500 AT2G18196 AT2G19830 AT2G20930 AT2G20990 AT2G21520 AT2G25610 AT2G30200 AT2G37678 AT2G37870 AT2G38290 AT2G39210 AT2G39970 AT2G40430 AT2G43160 AT2G44300 AT2G46470 AT3G04090 AT3G05280 AT3G05920 AT3G09300 AT3G11320 AT3G13772 AT3G13870 AT3G19960 AT3G21865 AT3G24450 AT3G28860 AT3G44100 AT3G56950 AT3G58170 AT3G58730 AT3G61240 AT4G00355 AT4G00660 AT4G04620 AT4G08290 AT4G08300 AT4G11380 AT4G15545 AT4G15780 AT4G16370 AT4G16380 AT4G21680 AT4G24280 AT4G24550 AT4G32390 AT4G32760 AT4G35060 AT4G35920 AT5G04850 AT5G06660 AT5G08040 AT5G17290 AT5G25760 AT5G42420 AT5G42960 AT5G45010 AT5G47560 AT5G58590 AT5G59420 AT5G59950 AT5G64500 AT5G66930 ATMG00830 ATMG01190 AT1G22530 AT1G47395 AT1G47400 AT3G57280 AT4G30260 AT1G10290 AT1G54030 AT2G15570 AT2G28160 AT3G07780 AT3G47520 AT4G03510 AT4G29130 AT4G29810 AT4G38430 AT5G13930 AT5G50375 AT5G54310 AT5G56750 AT2G42810 AT3G48870 AT4G36760 AT5G47750 AT5G66030"
2.6416041498903e-10,79,501,"Vesicle-mediated transport ","AT1G04440 AT1G09330 AT1G14010 AT1G15880 AT1G20110 AT1G21900 AT1G29330 AT1G30890 AT1G36050 AT1G51160 AT1G57620 AT1G72710 AT1G79590 AT2G01470 AT2G01600 AT2G21390 AT2G25430 AT2G29700 AT2G36900 AT2G45200 AT3G01340 AT3G05000 AT3G07950 AT3G08530 AT3G09900 AT3G11530 AT3G17440 AT3G17780 AT3G22290 AT3G43300 AT3G52850 AT3G53610 AT3G54300 AT3G62560 AT3G63460 AT4G04910 AT4G17730 AT4G20110 AT4G21560 AT4G28540 AT4G31490 AT4G36520 AT4G39220 AT5G16830 AT5G22950 AT5G35200 AT5G39510 AT5G42570 AT5G43320 AT5G46750 AT5G54750 AT5G58030 AT1G08770 AT1G55190 AT1G59610 AT3G13710 AT3G13720 AT4G29160 AT5G06140 AT5G07110 AT5G46630 AT1G12390 AT1G47830 AT1G60780 AT2G20930 AT2G20990 AT3G05280 AT3G11730 AT3G13870 AT3G19960 AT3G54840 AT3G58170 AT4G11380 AT4G15780 AT4G24550 AT1G10290 AT5G50375 AT5G54310 AT5G66030"
3.76354741163825e-10,296,3000,"Localization ","AT1G03140 AT1G04440 AT1G06400 AT1G08930 AT1G09270 AT1G09330 AT1G11260 AT1G14010 AT1G15210 AT1G15880 AT1G17530 AT1G20110 AT1G21900 AT1G25530 AT1G29310 AT1G29330 AT1G30400 AT1G30890 AT1G33110 AT1G36050 AT1G43890 AT1G47530 AT1G47670 AT1G48160 AT1G51160 AT1G53760 AT1G57620 AT1G59870 AT1G60960 AT1G61890 AT1G63110 AT1G70300 AT1G72710 AT1G75220 AT1G75840 AT1G77380 AT1G79590 AT2G01470 AT2G01600 AT2G01970 AT2G03240 AT2G04050 AT2G07671 AT2G07698 AT2G07718 AT2G17800 AT2G21390 AT2G25430 AT2G28800 AT2G29700 AT2G33210 AT2G35795 AT2G36380 AT2G36900 AT2G37678 AT2G37990 AT2G38120 AT2G39960 AT2G43640 AT2G45200 AT2G46470 AT2G47000 AT2G48020 AT3G01340 AT3G02260 AT3G05000 AT3G05165 AT3G06380 AT3G06720 AT3G07910 AT3G07950 AT3G08510 AT3G08530 AT3G08650 AT3G09900 AT3G11530 AT3G11730 AT3G13772 AT3G16310 AT3G16480 AT3G17440 AT3G17780 AT3G18830 AT3G19930 AT3G21260 AT3G22290 AT3G23560 AT3G23990 AT3G28715 AT3G43300 AT3G46830 AT3G52850 AT3G53610 AT3G54300 AT3G54840 AT3G55620 AT3G59280 AT3G62560 AT3G63460 AT4G02050 AT4G04910 AT4G14500 AT4G17730 AT4G19690 AT4G20110 AT4G21560 AT4G24570 AT4G26670 AT4G27640 AT4G28540 AT4G31490 AT4G35450 AT4G36520 AT4G38250 AT4G39220 AT4G39670 AT5G09920 AT5G10840 AT5G14880 AT5G16150 AT5G16830 AT5G18680 AT5G20165 AT5G22950 AT5G23395 AT5G27520 AT5G35080 AT5G35200 AT5G39510 AT5G42570 AT5G43320 AT5G46750 AT5G54750 AT5G57090 AT5G58030 AT5G65380 AT1G06890 AT1G08770 AT1G15960 AT1G19770 AT1G25490 AT1G43700 AT1G55190 AT1G59610 AT1G69850 AT2G02040 AT2G22125 AT2G26650 AT2G26900 AT2G36910 AT2G45140 AT3G05500 AT3G12740 AT3G13710 AT3G13720 AT3G16240 AT3G48740 AT3G53110 AT4G10380 AT4G19030 AT4G23010 AT4G29160 AT4G39080 AT5G06140 AT5G07110 AT5G17630 AT5G46630 AT5G62680 AT1G01070 AT1G01490 AT1G07020 AT1G08430 AT1G11400 AT1G12110 AT1G12390 AT1G18880 AT1G19570 AT1G22710 AT1G26440 AT1G30360 AT1G33040 AT1G45015 AT1G47830 AT1G50670 AT1G52380 AT1G58030 AT1G60780 AT1G62040 AT1G64650 AT1G70190 AT1G70330 AT1G71980 AT1G76030 AT1G79280 AT1G80050 AT1G80460 AT2G04030 AT2G16060 AT2G16850 AT2G17500 AT2G18196 AT2G19830 AT2G20930 AT2G20990 AT2G21190 AT2G21520 AT2G25610 AT2G30200 AT2G37870 AT2G38290 AT2G39210 AT2G39970 AT2G40430 AT2G43160 AT2G44300 AT3G04090 AT3G05280 AT3G05920 AT3G09300 AT3G11320 AT3G13870 AT3G19960 AT3G21865 AT3G24450 AT3G28860 AT3G44100 AT3G52140 AT3G56950 AT3G58170 AT3G58730 AT3G61240 AT4G00355 AT4G00660 AT4G04620 AT4G08290 AT4G08300 AT4G11380 AT4G15545 AT4G15780 AT4G16370 AT4G16380 AT4G21680 AT4G24280 AT4G24550 AT4G32390 AT4G32760 AT4G35060 AT4G35920 AT4G38790 AT5G04850 AT5G06660 AT5G08040 AT5G17290 AT5G25760 AT5G26850 AT5G42420 AT5G42960 AT5G45010 AT5G47560 AT5G58590 AT5G59420 AT5G59950 AT5G64500 AT5G66930 ATMG00830 ATMG01190 AT1G22530 AT1G47395 AT1G47400 AT3G03250 AT3G57280 AT4G30260 AT1G10290 AT1G54030 AT1G64060 AT2G15570 AT2G22330 AT2G28160 AT2G44490 AT3G07780 AT3G47520 AT3G54640 AT4G03510 AT4G29130 AT4G29810 AT4G38430 AT4G39950 AT5G13930 AT5G50375 AT5G54310 AT5G56750 AT2G42810 AT3G48870 AT4G36760 AT5G47750 AT5G66030"
6.00018098097274e-10,126,995,"Response to inorganic substance ","AT1G12110 AT1G20450 AT1G20630 AT2G16850 AT3G03170 AT4G21680 AT5G47390 AT5G56550 AT1G08930 AT2G43790 AT3G29035 AT1G01470 AT2G46140 AT3G45640 AT1G02920 AT1G04510 AT1G08110 AT1G08430 AT1G13060 AT1G16470 AT1G17290 AT1G19570 AT1G23190 AT1G32640 AT1G33240 AT1G48030 AT1G48420 AT1G53850 AT1G62660 AT1G63770 AT1G63940 AT1G64550 AT1G68560 AT1G74910 AT1G76030 AT1G79930 AT2G05710 AT2G15620 AT2G18050 AT2G21250 AT2G28160 AT2G28740 AT2G30970 AT2G32080 AT2G32520 AT2G32700 AT2G33590 AT2G37760 AT2G38470 AT2G42810 AT3G01420 AT3G02530 AT3G06050 AT3G11830 AT3G16857 AT3G17240 AT3G23990 AT3G25230 AT3G25800 AT3G44320 AT3G45930 AT3G46320 AT3G48170 AT3G52880 AT3G52990 AT3G53620 AT3G54470 AT3G57610 AT4G12720 AT4G13780 AT4G16760 AT4G19690 AT4G24280 AT4G26870 AT4G26970 AT4G31990 AT4G35450 AT4G39950 AT5G07350 AT5G08300 AT5G20830 AT5G35630 AT5G38830 AT5G41670 AT5G44460 AT5G44610 AT5G47120 AT5G51830 AT5G56680 AT5G58070 AT5G60160 AT5G61780 AT5G67300 AT1G17280 AT3G30775 AT1G19120 AT1G34370 AT1G36060 AT1G80410 AT2G04030 AT2G22125 AT2G26650 AT2G46370 AT3G01910 AT3G05500 AT3G14440 AT3G16800 AT3G22380 AT3G46620 AT3G54770 AT3G56400 AT3G59380 AT4G01370 AT4G20380 AT4G24275 AT4G39730 AT5G03740 AT5G06370 AT5G08620 AT5G09830 AT5G37370 AT5G40770 AT5G48870 AT5G58787 AT5G59550 AT5G64960"
