"","WS_GC_c1.which.mclass....1...1."
"257","AT1G13350"
"258","AT1G13390"
"259","AT1G13450"
"260","AT1G13460"
"261","AT1G13530"
"262","AT1G13570"
"263","AT1G13580"
"264","AT1G13590"
"265","AT1G13640"
"266","AT1G13770"
"267","AT1G13880"
"268","AT1G13900"
"269","AT1G13960"
"270","AT1G13990"
"271","AT1G14080"
"272","AT1G14230"
"273","AT1G14290"
"274","AT1G14350"
"275","AT1G14360"
"276","AT1G14453"
"277","AT1G14460"
"278","AT1G14560"
"279","AT1G14710"
"280","AT1G14730"
"281","AT1G14850"
"282","AT1G14870"
"283","AT1G14910"
"284","AT1G14920"
"285","AT1G14990"
"286","AT1G15020"
"287","AT1G15030"
"288","AT1G15100"
"289","AT1G15130"
"290","AT1G15140"
"291","AT1G15170"
"292","AT1G15220"
"293","AT1G15240"
"294","AT1G15350"
"295","AT1G15390"
"296","AT1G15400"
"297","AT1G15405"
"298","AT1G15410"
"299","AT1G15430"
"300","AT1G15440"
"301","AT1G15570"
"302","AT1G15660"
"303","AT1G15700"
"304","AT1G15780"
"305","AT1G15800"
"306","AT1G15810"
"307","AT1G15910"
"308","AT1G15940"
"309","AT1G15970"
"310","AT1G16010"
"311","AT1G16170"
"312","AT1G16180"
"313","AT1G16240"
"314","AT1G16270"
"315","AT1G16280"
"316","AT1G16300"
"317","AT1G16320"
"318","AT1G16340"
"319","AT1G16520"
"320","AT1G16560"
"321","AT1G16570"
"322","AT1G16710"
"323","AT1G16900"
"324","AT1G16970"
"325","AT1G17080"
"326","AT1G17110"
"327","AT1G17120"
"328","AT1G17210"
"329","AT1G17280"
"330","AT1G17350"
"331","AT1G17360"
"332","AT1G17410"
"333","AT1G17430"
"334","AT1G17490"
"335","AT1G17500"
"336","AT1G17520"
"337","AT1G17550"
"338","AT1G17580"
"339","AT1G17690"
"340","AT1G17730"
"341","AT1G17860"
"342","AT1G17980"
"343","AT1G18040"
"344","AT1G18160"
"345","AT1G18190"
"346","AT1G18260"
"347","AT1G18270"
"348","AT1G18480"
"349","AT1G18490"
"350","AT1G18580"
"351","AT1G18660"
"352","AT1G18700"
"353","AT1G18745"
"354","AT1G18850"
"355","AT1G18950"
"356","AT1G19000"
"357","AT1G19110"
"358","AT1G19140"
"359","AT1G19180"
"360","AT1G19240"
"361","AT1G19300"
"362","AT1G19310"
"363","AT1G19370"
"364","AT1G19430"
"365","AT1G19440"
"366","AT1G19520"
"367","AT1G19530"
"368","AT1G19710"
"369","AT1G19730"
"370","AT1G19850"
"371","AT1G19880"
"372","AT1G19960"
"373","AT1G19968"
"374","AT1G19990"
"375","AT1G20140"
"376","AT1G20160"
"377","AT1G20190"
"378","AT1G20225"
"379","AT1G20370"
"380","AT1G20410"
"381","AT1G20450"
"382","AT1G20460"
"383","AT1G20510"
"384","AT1G20540"
"385","AT1G20560"
"386","AT1G20610"
"387","AT1G20620"
"388","AT1G20670"
"389","AT1G20760"
"390","AT1G20816"
"391","AT1G20823"
"392","AT1G20850"
"393","AT1G20890"
"394","AT1G20930"
"395","AT1G21050"
"396","AT1G21070"
"397","AT1G21160"
"398","AT1G21170"
"399","AT1G21313"
"400","AT1G21370"
"401","AT1G21380"
"402","AT1G21450"
"403","AT1G21480"
"404","AT1G21560"
"405","AT1G21580"
"406","AT1G21600"
"407","AT1G21660"
"408","AT1G21700"
"409","AT1G21730"
"410","AT1G21740"
"411","AT1G21760"
"412","AT1G21770"
"413","AT1G21780"
"414","AT1G21830"
"415","AT1G21840"
"416","AT1G21980"
"417","AT1G22020"
"418","AT1G22060"
"419","AT1G22070"
"420","AT1G22190"
"421","AT1G22230"
"422","AT1G22310"
"423","AT1G22330"
"424","AT1G22510"
"425","AT1G22610"
"426","AT1G22640"
"427","AT1G22710"
"428","AT1G22790"
"429","AT1G22800"
"430","AT1G22880"
"431","AT1G22882"
"432","AT1G22885"
"433","AT1G23000"
"434","AT1G23020"
"435","AT1G23080"
"436","AT1G23160"
"437","AT1G23330"
"438","AT1G23380"
"439","AT1G23440"
"440","AT1G23480"
"441","AT1G23750"
"442","AT1G23780"
"443","AT1G24040"
"444","AT1G24120"
"445","AT1G24160"
"446","AT1G24190"
"447","AT1G24280"
"448","AT1G24310"
"449","AT1G24340"
"450","AT1G24350"
"451","AT1G24450"
"452","AT1G24460"
"453","AT1G24560"
"454","AT1G24610"
"455","AT1G24625"
"456","AT1G24764"
"457","AT1G25230"
"458","AT1G25380"
"459","AT1G25420"
"460","AT1G25500"
"461","AT1G25520"
"462","AT1G25530"
"463","AT1G25550"
"464","AT1G25580"
"465","AT1G25682"
"466","AT1G26100"
"467","AT1G26180"
"468","AT1G26300"
"469","AT1G26340"
"470","AT1G26440"
"471","AT1G26450"
"472","AT1G26650"
"473","AT1G26660"
"474","AT1G26670"
"475","AT1G26820"
"476","AT1G26830"
"477","AT1G26840"
"478","AT1G26910"
"479","AT1G26920"
"480","AT1G26930"
"481","AT1G26940"
"482","AT1G27050"
"483","AT1G27150"
"484","AT1G27190"
"485","AT1G27290"
"486","AT1G27320"
"487","AT1G27385"
"488","AT1G27440"
"489","AT1G27470"
"490","AT1G27520"
"491","AT1G27595"
"492","AT1G27600"
"493","AT1G27630"
"494","AT1G27700"
"495","AT1G27730"
"496","AT1G27750"
"497","AT1G27760"
"498","AT1G27921"
"499","AT1G27930"
"500","AT1G28100"
"501","AT1G28120"
"502","AT1G28130"
"503","AT1G28140"
"504","AT1G28150"
"505","AT1G28280"
"506","AT1G28330"
"507","AT1G28340"
"508","AT1G28350"
"509","AT1G28410"
"510","AT1G28420"
"511","AT1G28520"
"512","AT1G28540"
"513","AT1G28960"
"514","AT1G29060"
"515","AT1G29120"
"516","AT1G29160"
"517","AT1G29220"
"518","AT1G29260"
"519","AT1G29280"
"520","AT1G29340"
"521","AT1G29390"
"522","AT1G29400"
"523","AT1G29535"
"524","AT1G29690"
"525","AT1G29760"
"526","AT1G29790"
"527","AT1G29810"
"528","AT1G29820"
"529","AT1G30000"
"530","AT1G30070"
"531","AT1G30080"
"532","AT1G30200"
"533","AT1G30300"
"534","AT1G30320"
"535","AT1G30330"
"536","AT1G30470"
"537","AT1G30480"
"538","AT1G30490"
"539","AT1G30545"
"540","AT1G30590"
"541","AT1G30750"
"542","AT1G30760"
"543","AT1G30825"
"544","AT1G30900"
"545","AT1G30910"
"546","AT1G31050"
"547","AT1G31130"
"548","AT1G31420"
"549","AT1G31600"
"550","AT1G31760"
"551","AT1G31830"
"552","AT1G31940"
"553","AT1G32090"
"554","AT1G32100"
"555","AT1G32127"
"556","AT1G32170"
"557","AT1G32190"
"558","AT1G32260"
"559","AT1G32310"
"560","AT1G32330"
"561","AT1G32360"
"562","AT1G32380"
"563","AT1G32440"
"564","AT1G32460"
"565","AT1G32583"
"566","AT1G32630"
"567","AT1G32640"
"568","AT1G32700"
"569","AT1G32750"
"570","AT1G32810"
"571","AT1G32920"
"572","AT1G32930"
"573","AT1G32990"
"574","AT1G33060"
"575","AT1G33270"
"576","AT1G33290"
"577","AT1G33360"
"578","AT1G33400"
"579","AT1G33410"
"580","AT1G33415"
"581","AT1G33490"
"582","AT1G33700"
"583","AT1G33790"
"584","AT1G34010"
"585","AT1G34020"
"586","AT1G34065"
"587","AT1G34130"
"588","AT1G34150"
"589","AT1G34190"
"590","AT1G34220"
"591","AT1G34430"
"592","AT1G34470"
"593","AT1G34550"
"594","AT1G34630"
"595","AT1G34770"
"596","AT1G35190"
"597","AT1G35220"
"598","AT1G35340"
"599","AT1G35670"
"600","AT1G35720"
"601","AT1G36160"
"602","AT1G36280"
"603","AT1G36370"
"604","AT1G36380"
"605","AT1G36980"
"606","AT1G42440"
"607","AT1G42990"
"608","AT1G43560"
"609","AT1G43650"
"610","AT1G43690"
"611","AT1G43790"
"612","AT1G43850"
"613","AT1G43900"
"614","AT1G43910"
"615","AT1G44000"
"616","AT1G44100"
"617","AT1G44110"
"618","AT1G44170"
"619","AT1G44180"
"620","AT1G44750"
"621","AT1G44800"
"622","AT1G44810"
"623","AT1G44820"
"624","AT1G44835"
"625","AT1G44900"
"626","AT1G44910"
"627","AT1G45050"
"628","AT1G45145"
"629","AT1G45170"
"630","AT1G45332"
"631","AT1G47128"
"632","AT1G47210"
"633","AT1G47230"
"634","AT1G47250"
"635","AT1G47290"
"636","AT1G47310"
"637","AT1G47380"
"638","AT1G47400"
"639","AT1G47410"
"640","AT1G47550"
"641","AT1G47710"
"642","AT1G47820"
"643","AT1G47900"
"644","AT1G47960"
"645","AT1G47970"
"646","AT1G48070"
"647","AT1G48090"
"648","AT1G48110"
"649","AT1G48175"
"650","AT1G48210"
"651","AT1G48230"
"652","AT1G48240"
"653","AT1G48315"
"654","AT1G48450"
"655","AT1G48510"
"656","AT1G48550"
"657","AT1G48570"
"658","AT1G48635"
"659","AT1G48650"
"660","AT1G48950"
"661","AT1G49040"
"662","AT1G49170"
"663","AT1G49300"
"664","AT1G49340"
"665","AT1G49470"
"666","AT1G49475"
"667","AT1G49510"
"668","AT1G49570"
"669","AT1G49580"
"670","AT1G49660"
"671","AT1G49670"
"672","AT1G49720"
"673","AT1G49740"
"674","AT1G49860"
"675","AT1G49890"
"676","AT1G50030"
"677","AT1G50050"
"678","AT1G50060"
"679","AT1G50110"
"680","AT1G50120"
"681","AT1G50140"
"682","AT1G50290"
"683","AT1G50380"
"684","AT1G50410"
"685","AT1G50440"
"686","AT1G50460"
"687","AT1G50510"
"688","AT1G50560"
"689","AT1G50570"
"690","AT1G50575"
"691","AT1G50620"
"692","AT1G50630"
"693","AT1G50730"
"694","AT1G50740"
"695","AT1G50910"
"696","AT1G50940"
"697","AT1G51070"
"698","AT1G51390"
"699","AT1G51540"
"700","AT1G51560"
"701","AT1G51590"
"702","AT1G51600"
"703","AT1G51680"
"704","AT1G51740"
"705","AT1G51950"
"706","AT1G52140"
"707","AT1G52150"
"708","AT1G52200"
"709","AT1G52245"
"710","AT1G52310"
"711","AT1G52370"
"712","AT1G52420"
"713","AT1G52500"
"714","AT1G52540"
"715","AT1G52710"
"716","AT1G52730"
"717","AT1G52780"
"718","AT1G53030"
"719","AT1G53040"
"720","AT1G53050"
"721","AT1G53165"
"722","AT1G53170"
"723","AT1G53180"
"724","AT1G53190"
"725","AT1G53290"
"726","AT1G53300"
"727","AT1G53450"
"728","AT1G53500"
"729","AT1G53510"
"730","AT1G53520"
"731","AT1G53530"
"732","AT1G53570"
"733","AT1G53580"
"734","AT1G53590"
"735","AT1G53660"
"736","AT1G53710"
"737","AT1G53720"
"738","AT1G53730"
"739","AT1G53770"
"740","AT1G53780"
"741","AT1G54010"
"742","AT1G54060"
"743","AT1G54090"
"744","AT1G54115"
"745","AT1G54130"
"746","AT1G54140"
"747","AT1G54150"
"748","AT1G54170"
"749","AT1G54250"
"750","AT1G54370"
"751","AT1G54380"
"752","AT1G54385"
"753","AT1G54390"
"754","AT1G54490"
"755","AT1G54510"
"756","AT1G54730"
"757","AT1G54920"
"758","AT1G55000"
"759","AT1G55080"
"760","AT1G55120"
"761","AT1G55150"
"762","AT1G55270"
"763","AT1G55325"
"764","AT1G55350"
"765","AT1G55490"
"766","AT1G55500"
"767","AT1G55520"
"768","AT1G55530"
"769","AT1G55535"
"770","AT1G55620"
"771","AT1G55690"
"772","AT1G55730"
"773","AT1G55760"
"774","AT1G55810"
"775","AT1G55820"
"776","AT1G55850"
"777","AT1G55860"
"778","AT1G55880"
"779","AT1G55890"
"780","AT1G55920"
"781","AT1G56080"
"782","AT1G56140"
"783","AT1G56145"
"784","AT1G56190"
"785","AT1G56210"
"786","AT1G56220"
"787","AT1G56230"
"788","AT1G56423"
"789","AT1G56430"
"790","AT1G56460"
"791","AT1G56590"
"792","AT1G56612"
"793","AT1G56700"
"794","AT1G56720"
"795","AT1G57610"
"796","AT1G57870"
"797","AT1G58025"
"798","AT1G58060"
"799","AT1G58070"
"800","AT1G58100"
"801","AT1G58110"
"802","AT1G58220"
"803","AT1G58230"
"804","AT1G58235"
"805","AT1G58280"
"806","AT1G58350"
"807","AT1G58360"
"808","AT1G58440"
"809","AT1G59520"
"810","AT1G59600"
"811","AT1G59640"
"812","AT1G59650"
"813","AT1G59760"
"814","AT1G60010"
"815","AT1G60080"
"816","AT1G60170"
"817","AT1G60420"
"818","AT1G60440"
"819","AT1G60490"
"820","AT1G60800"
"821","AT1G60850"
"822","AT1G60860"
"823","AT1G60900"
"824","AT1G60989"
"825","AT1G60995"
"826","AT1G61010"
"827","AT1G61040"
"828","AT1G61370"
"829","AT1G61670"
"830","AT1G61690"
"831","AT1G61730"
"832","AT1G61740"
"833","AT1G61820"
"834","AT1G61840"
"835","AT1G61900"
"836","AT1G62040"
"837","AT1G62200"
"838","AT1G62330"
"839","AT1G62422"
"840","AT1G62430"
"841","AT1G62640"
"842","AT1G62730"
"843","AT1G62740"
"844","AT1G62770"
"845","AT1G62880"
"846","AT1G63010"
"847","AT1G63120"
"848","AT1G63160"
"849","AT1G63170"
"850","AT1G63220"
"851","AT1G63260"
"852","AT1G63270"
"853","AT1G63300"
"854","AT1G63310"
"855","AT1G63430"
"856","AT1G63470"
"857","AT1G63500"
"858","AT1G63610"
"859","AT1G63640"
"860","AT1G63700"
"861","AT1G63810"
"862","AT1G63840"
"863","AT1G63970"
"864","AT1G64050"
"865","AT1G64105"
"866","AT1G64140"
"867","AT1G64280"
"868","AT1G64330"
"869","AT1G64350"
"870","AT1G64390"
"871","AT1G64440"
"872","AT1G64460"
"873","AT1G64510"
"874","AT1G64530"
"875","AT1G64720"
"876","AT1G64740"
"877","AT1G64840"
"878","AT1G64920"
"879","AT1G64990"
"880","AT1G65000"
"881","AT1G65020"
"882","AT1G65030"
"883","AT1G65032"
"884","AT1G65260"
"885","AT1G65280"
"886","AT1G65420"
"887","AT1G65430"
"888","AT1G65580"
"889","AT1G65590"
"890","AT1G65650"
"891","AT1G65660"
"892","AT1G65730"
"893","AT1G65845"
"894","AT1G65960"
"895","AT1G66070"
"896","AT1G66180"
"897","AT1G66200"
"898","AT1G66250"
"899","AT1G66340"
"900","AT1G66430"
"901","AT1G66530"
"902","AT1G66670"
"903","AT1G66750"
"904","AT1G67060"
"905","AT1G67140"
"906","AT1G67150"
"907","AT1G67170"
"908","AT1G67300"
"909","AT1G67320"
"910","AT1G67325"
"911","AT1G67340"
"912","AT1G67360"
"913","AT1G67480"
"914","AT1G67580"
"915","AT1G67630"
"916","AT1G67700"
"917","AT1G67800"
"918","AT1G67880"
"919","AT1G67930"
"920","AT1G67950"
"921","AT1G68020"
"922","AT1G68070"
"923","AT1G68080"
"924","AT1G68100"
"925","AT1G68130"
"926","AT1G68260"
"927","AT1G68300"
"928","AT1G68370"
"929","AT1G68410"
"930","AT1G68550"
"931","AT1G68580"
"932","AT1G68660"
"933","AT1G68670"
"934","AT1G68720"
"935","AT1G68760"
"936","AT1G68820"
"937","AT1G68825"
"938","AT1G68920"
"939","AT1G68990"
"940","AT1G69010"
"941","AT1G69030"
"942","AT1G69220"
"943","AT1G69250"
"944","AT1G69270"
"945","AT1G69330"
"946","AT1G69390"
"947","AT1G69420"
"948","AT1G69520"
"949","AT1G69530"
"950","AT1G69580"
"951","AT1G69600"
"952","AT1G69740"
"953","AT1G69770"
"954","AT1G69840"
"955","AT1G69910"
"956","AT1G70060"
"957","AT1G70080"
"958","AT1G70090"
"959","AT1G70150"
"960","AT1G70180"
"961","AT1G70280"
"962","AT1G70340"
"963","AT1G70370"
"964","AT1G70410"
"965","AT1G70480"
"966","AT1G70530"
"967","AT1G70570"
"968","AT1G70580"
"969","AT1G70590"
"970","AT1G70660"
"971","AT1G70730"
"972","AT1G70900"
"973","AT1G70980"
"974","AT1G71020"
"975","AT1G71040"
"976","AT1G71080"
"977","AT1G71090"
"978","AT1G71130"
"979","AT1G71210"
"980","AT1G71350"
"981","AT1G71400"
"982","AT1G71410"
"983","AT1G71430"
"984","AT1G71696"
"985","AT1G71800"
"986","AT1G71820"
"987","AT1G71830"
"988","AT1G71865"
"989","AT1G71880"
"990","AT1G71900"
"991","AT1G71920"
"992","AT1G71940"
"993","AT1G71990"
"994","AT1G72010"
"995","AT1G72050"
"996","AT1G72090"
"997","AT1G72130"
"998","AT1G72175"
"999","AT1G72210"
"1000","AT1G72300"
"1001","AT1G72310"
"1002","AT1G72320"
"1003","AT1G72340"
"1004","AT1G72410"
"1005","AT1G72440"
"1006","AT1G72630"
"1007","AT1G72680"
"1008","AT1G72700"
"1009","AT1G72740"
"1010","AT1G72770"
"1011","AT1G72790"
"1012","AT1G72840"
"1013","AT1G72880"
"1014","AT1G73080"
"1015","AT1G73100"
"1016","AT1G73165"
"1017","AT1G73250"
"1018","AT1G73350"
"1019","AT1G73380"
"1020","AT1G73430"
"1021","AT1G73460"
"1022","AT1G73540"
"1023","AT1G73650"
"1024","AT1G73670"
"1025","AT1G73790"
"1026","AT1G73805"
"1027","AT1G73840"
"1028","AT1G73920"
"1029","AT1G73960"
"1030","AT1G73970"
"1031","AT1G73980"
"1032","AT1G74090"
"1033","AT1G74280"
"1034","AT1G74320"
"1035","AT1G74370"
"1036","AT1G74520"
"1037","AT1G74530"
"1038","AT1G74660"
"1039","AT1G74720"
"1040","AT1G74770"
"1041","AT1G74950"
"1042","AT1G74970"
"1043","AT1G75020"
"1044","AT1G75130"
"1045","AT1G75140"
"1046","AT1G75190"
"1047","AT1G75200"
"1048","AT1G75210"
"1049","AT1G75230"
"1050","AT1G75340"
"1051","AT1G75510"
"1052","AT1G75540"
"1053","AT1G75580"
"1054","AT1G75670"
"1055","AT1G75710"
"1056","AT1G75730"
"1057","AT1G75780"
"1058","AT1G75800"
"1059","AT1G75810"
"1060","AT1G75850"
"1061","AT1G75860"
"1062","AT1G75980"
"1063","AT1G76040"
"1064","AT1G76050"
"1065","AT1G76140"
"1066","AT1G76160"
"1067","AT1G76185"
"1068","AT1G76260"
"1069","AT1G76310"
"1070","AT1G76340"
"1071","AT1G76405"
"1072","AT1G76440"
"1073","AT1G76500"
"1074","AT1G76520"
"1075","AT1G76600"
"1076","AT1G76660"
"1077","AT1G76700"
"1078","AT1G76710"
"1079","AT1G76760"
"1080","AT1G76850"
"1081","AT1G76878"
"1082","AT1G76880"
"1083","AT1G76900"
"1084","AT1G76930"
"1085","AT1G76940"
"1086","AT1G77020"
"1087","AT1G77030"
"1088","AT1G77130"
"1089","AT1G77220"
"1090","AT1G77250"
"1091","AT1G77300"
"1092","AT1G77380"
"1093","AT1G77420"
"1094","AT1G77450"
"1095","AT1G77470"
"1096","AT1G77510"
"1097","AT1G77550"
"1098","AT1G77580"
"1099","AT1G77590"
"1100","AT1G77630"
"1101","AT1G77660"
"1102","AT1G77680"
"1103","AT1G77760"
"1104","AT1G77885"
"1105","AT1G77930"
"1106","AT1G78020"
"1107","AT1G78050"
"1108","AT1G78060"
"1109","AT1G78080"
"1110","AT1G78100"
"1111","AT1G78110"
"1112","AT1G78240"
"1113","AT1G78280"
"1114","AT1G78340"
"1115","AT1G78420"
"1116","AT1G78520"
"1117","AT1G78590"
"1118","AT1G78620"
"1119","AT1G78800"
"1120","AT1G78850"
"1121","AT1G78895"
"1122","AT1G79000"
"1123","AT1G79060"
"1124","AT1G79070"
"1125","AT1G79090"
"1126","AT1G79180"
"1127","AT1G79200"
"1128","AT1G79270"
"1129","AT1G79380"
"1130","AT1G79430"
"1131","AT1G79500"
"1132","AT1G79529"
"1133","AT1G79660"
"1134","AT1G79710"
"1135","AT1G79730"
"1136","AT1G79790"
"1137","AT1G79810"
"1138","AT1G79820"
"1139","AT1G79850"
"1140","AT1G79880"
"1141","AT1G79920"
"1142","AT1G79970"
"1143","AT1G80010"
"1144","AT1G80050"
"1145","AT1G80190"
"1146","AT1G80240"
"1147","AT1G80245"
"1148","AT1G80260"
"1149","AT1G80290"
"1150","AT1G80300"
"1151","AT1G80325"
"1152","AT1G80350"
"1153","AT1G80400"
"1154","AT1G80420"
"1155","AT1G80490"
"1156","AT1G80550"
"1157","AT1G80600"
"1158","AT1G80610"
"1159","AT1G80700"
"1160","AT1G80910"
"1161","AT1G80920"
"1162","AT1G80940"
"1163","AT1G80950"
"1164","AT2G01008"
"1165","AT2G01020"
"1166","AT2G01070"
"1167","AT2G01080"
"1168","AT2G01110"
"1169","AT2G01120"
"1170","AT2G01130"
"1171","AT2G01150"
"1172","AT2G01170"
"1173","AT2G01190"
"1174","AT2G01260"
"1175","AT2G01400"
"1176","AT2G01440"
"1177","AT2G01480"
"1178","AT2G01490"
"1179","AT2G01505"
"1180","AT2G01530"
"1181","AT2G01630"
"1182","AT2G01640"
"1183","AT2G01650"
"1184","AT2G01680"
"1185","AT2G01690"
"1186","AT2G01735"
"1187","AT2G01820"
"1188","AT2G01830"
"1189","AT2G01930"
"1190","AT2G01940"
"1191","AT2G01950"
"1192","AT2G02090"
"1193","AT2G02220"
"1194","AT2G02370"
"1195","AT2G02480"
"1196","AT2G02560"
"1197","AT2G02570"
"1198","AT2G02630"
"1199","AT2G02730"
"1200","AT2G02740"
"1201","AT2G02800"
"1202","AT2G02860"
"1203","AT2G02970"
"1204","AT2G03070"
"1205","AT2G03140"
"1206","AT2G03150"
"1207","AT2G03220"
"1208","AT2G03350"
"1209","AT2G03390"
"1210","AT2G03430"
"1211","AT2G03470"
"1212","AT2G03500"
"1213","AT2G03505"
"1214","AT2G03760"
"1215","AT2G03780"
"1216","AT2G04230"
"1217","AT2G04240"
"1218","AT2G04305"
"1219","AT2G04360"
"1220","AT2G04540"
"1221","AT2G04550"
"1222","AT2G04690"
"1223","AT2G04845"
"1224","AT2G04850"
"1225","AT2G04880"
"1226","AT2G04890"
"1227","AT2G04900"
"1228","AT2G04940"
"1229","AT2G05170"
"1230","AT2G05210"
"1231","AT2G05230"
"1232","AT2G05260"
"1233","AT2G05590"
"1234","AT2G05995"
"1235","AT2G06050"
"1236","AT2G06210"
"1237","AT2G06255"
"1238","AT2G06925"
"1239","AT2G06990"
"1240","AT2G07170"
"1241","AT2G07180"
"1242","AT2G07360"
"1243","AT2G07475"
"1244","AT2G07690"
"1245","AT2G07715"
"1246","AT2G08000"
