"","WS_GC_c1.which.mclass....7...1."
"145","AT1G19130"
"146","AT1G19350"
"147","AT1G19360"
"148","AT1G19600"
"149","AT1G19835"
"150","AT1G19870"
"151","AT1G19920"
"152","AT1G20010"
"153","AT1G20090"
"154","AT1G20100"
"155","AT1G20200"
"156","AT1G20220"
"157","AT1G20260"
"158","AT1G20430"
"159","AT1G20693"
"160","AT1G20840"
"161","AT1G20950"
"162","AT1G20960"
"163","AT1G21065"
"164","AT1G21080"
"165","AT1G21090"
"166","AT1G21190"
"167","AT1G21630"
"168","AT1G21690"
"169","AT1G21720"
"170","AT1G21900"
"171","AT1G21930"
"172","AT1G22270"
"173","AT1G22520"
"174","AT1G22530"
"175","AT1G22920"
"176","AT1G23100"
"177","AT1G23190"
"178","AT1G23280"
"179","AT1G23400"
"180","AT1G23410"
"181","AT1G23860"
"182","AT1G24180"
"183","AT1G25350"
"184","AT1G25490"
"185","AT1G25510"
"186","AT1G26110"
"187","AT1G26270"
"188","AT1G26460"
"189","AT1G26550"
"190","AT1G26740"
"191","AT1G26750"
"192","AT1G26850"
"193","AT1G27090"
"194","AT1G27350"
"195","AT1G27390"
"196","AT1G27435"
"197","AT1G27650"
"198","AT1G28250"
"199","AT1G28395"
"200","AT1G29070"
"201","AT1G29150"
"202","AT1G29310"
"203","AT1G29320"
"204","AT1G29350"
"205","AT1G29370"
"206","AT1G29470"
"207","AT1G29850"
"208","AT1G29880"
"209","AT1G29900"
"210","AT1G29950"
"211","AT1G29965"
"212","AT1G29980"
"213","AT1G29990"
"214","AT1G30120"
"215","AT1G30440"
"216","AT1G30510"
"217","AT1G30550"
"218","AT1G30820"
"219","AT1G30880"
"220","AT1G30970"
"221","AT1G31180"
"222","AT1G31340"
"223","AT1G31660"
"224","AT1G31770"
"225","AT1G31817"
"226","AT1G31850"
"227","AT1G31860"
"228","AT1G31950"
"229","AT1G32230"
"230","AT1G32400"
"231","AT1G32580"
"232","AT1G32790"
"233","AT1G33040"
"234","AT1G33240"
"235","AT1G33265"
"236","AT1G33470"
"237","AT1G33750"
"238","AT1G33810"
"239","AT1G34350"
"240","AT1G34418"
"241","AT1G35580"
"242","AT1G35780"
"243","AT1G36050"
"244","AT1G36060"
"245","AT1G36310"
"246","AT1G36730"
"247","AT1G41830"
"248","AT1G42480"
"249","AT1G43130"
"250","AT1G43190"
"251","AT1G43890"
"252","AT1G45000"
"253","AT1G47200"
"254","AT1G47278"
"255","AT1G47490"
"256","AT1G47500"
"257","AT1G47570"
"258","AT1G47640"
"259","AT1G47670"
"260","AT1G47740"
"261","AT1G47830"
"262","AT1G48030"
"263","AT1G48160"
"264","AT1G48410"
"265","AT1G48440"
"266","AT1G48600"
"267","AT1G49140"
"268","AT1G49400"
"269","AT1G49480"
"270","AT1G50200"
"271","AT1G50370"
"272","AT1G50430"
"273","AT1G50660"
"274","AT1G50670"
"275","AT1G51160"
"276","AT1G51570"
"277","AT1G51710"
"278","AT1G51730"
"279","AT1G51980"
"280","AT1G52050"
"281","AT1G52060"
"282","AT1G52280"
"283","AT1G52360"
"284","AT1G52380"
"285","AT1G52600"
"286","AT1G52670"
"287","AT1G52720"
"288","AT1G52910"
"289","AT1G52930"
"290","AT1G52980"
"291","AT1G53210"
"292","AT1G53310"
"293","AT1G53645"
"294","AT1G53760"
"295","AT1G53910"
"296","AT1G54000"
"297","AT1G54030"
"298","AT1G54080"
"299","AT1G54320"
"300","AT1G55160"
"301","AT1G55205"
"302","AT1G55210"
"303","AT1G55360"
"304","AT1G55840"
"305","AT1G55900"
"306","AT1G56200"
"307","AT1G57620"
"308","AT1G57680"
"309","AT1G57860"
"310","AT1G58080"
"311","AT1G58983"
"312","AT1G59610"
"313","AT1G59900"
"314","AT1G59960"
"315","AT1G60640"
"316","AT1G60660"
"317","AT1G60770"
"318","AT1G60780"
"319","AT1G61250"
"320","AT1G61570"
"321","AT1G61780"
"322","AT1G61870"
"323","AT1G63000"
"324","AT1G63290"
"325","AT1G63460"
"326","AT1G63660"
"327","AT1G63770"
"328","AT1G63780"
"329","AT1G63830"
"330","AT1G63940"
"331","AT1G63980"
"332","AT1G64040"
"333","AT1G64190"
"334","AT1G64490"
"335","AT1G64550"
"336","AT1G64640"
"337","AT1G64650"
"338","AT1G64790"
"339","AT1G64880"
"340","AT1G64980"
"341","AT1G65010"
"342","AT1G65270"
"343","AT1G66140"
"344","AT1G66150"
"345","AT1G66680"
"346","AT1G67230"
"347","AT1G67590"
"348","AT1G67680"
"349","AT1G67730"
"350","AT1G68000"
"351","AT1G68060"
"352","AT1G68140"
"353","AT1G68310"
"354","AT1G68560"
"355","AT1G68680"
"356","AT1G68790"
"357","AT1G69040"
"358","AT1G69070"
"359","AT1G69295"
"360","AT1G69460"
"361","AT1G69760"
"362","AT1G70190"
"363","AT1G70320"
"364","AT1G70350"
"365","AT1G70710"
"366","AT1G70770"
"367","AT1G71010"
"368","AT1G71070"
"369","AT1G71220"
"370","AT1G71260"
"371","AT1G71692"
"372","AT1G71730"
"373","AT1G71780"
"374","AT1G71840"
"375","AT1G71860"
"376","AT1G71950"
"377","AT1G72040"
"378","AT1G72150"
"379","AT1G72170"
"380","AT1G72550"
"381","AT1G72730"
"382","AT1G72750"
"383","AT1G73030"
"384","AT1G73180"
"385","AT1G73720"
"386","AT1G74030"
"387","AT1G74230"
"388","AT1G74250"
"389","AT1G74260"
"390","AT1G74340"
"391","AT1G74500"
"392","AT1G74690"
"393","AT1G74920"
"394","AT1G74960"
"395","AT1G75270"
"396","AT1G75330"
"397","AT1G75560"
"398","AT1G75660"
"399","AT1G75680"
"400","AT1G75840"
"401","AT1G76010"
"402","AT1G76030"
"403","AT1G76300"
"404","AT1G76400"
"405","AT1G76490"
"406","AT1G76540"
"407","AT1G76670"
"408","AT1G76790"
"409","AT1G76810"
"410","AT1G76860"
"411","AT1G76990"
"412","AT1G77180"
"413","AT1G77350"
"414","AT1G77440"
"415","AT1G77610"
"416","AT1G77710"
"417","AT1G77750"
"418","AT1G77840"
"419","AT1G78570"
"420","AT1G78660"
"421","AT1G78870"
"422","AT1G78890"
"423","AT1G79150"
"424","AT1G79210"
"425","AT1G79230"
"426","AT1G79280"
"427","AT1G79340"
"428","AT1G79390"
"429","AT1G79650"
"430","AT1G79830"
"431","AT1G79930"
"432","AT1G79985"
"433","AT1G79990"
"434","AT1G80040"
"435","AT1G80070"
"436","AT1G80230"
"437","AT1G80270"
"438","AT1G80410"
"439","AT1G80500"
"440","AT1G80560"
"441","AT1G80620"
"442","AT1G80670"
"443","AT1G80750"
"444","AT1G80780"
"445","AT1G80790"
"446","AT1G80860"
"447","AT1G80930"
"448","AT2G01060"
"449","AT2G01100"
"450","AT2G01450"
"451","AT2G01470"
"452","AT2G01970"
"453","AT2G02160"
"454","AT2G02390"
"455","AT2G02510"
"456","AT2G02870"
"457","AT2G03510"
"458","AT2G03640"
"459","AT2G03820"
"460","AT2G03870"
"461","AT2G04030"
"462","AT2G04170"
"463","AT2G04280"
"464","AT2G04410"
"465","AT2G04630"
"466","AT2G04755"
"467","AT2G05710"
"468","AT2G05840"
"469","AT2G05920"
"470","AT2G06850"
"471","AT2G07050"
"472","AT2G07340"
"473","AT2G07671"
"474","AT2G07696"
"475","AT2G07698"
"476","AT2G07708"
"477","AT2G07718"
"478","AT2G11890"
"479","AT2G12646"
"480","AT2G13560"
"481","AT2G14210"
"482","AT2G14835"
"483","AT2G14910"
"484","AT2G15240"
"485","AT2G15490"
"486","AT2G15910"
"487","AT2G16586"
"488","AT2G16780"
"489","AT2G16850"
"490","AT2G16860"
"491","AT2G16930"
"492","AT2G16940"
"493","AT2G17250"
"494","AT2G17380"
"495","AT2G17390"
"496","AT2G17800"
"497","AT2G18030"
"498","AT2G18110"
"499","AT2G18160"
"500","AT2G18390"
"501","AT2G18400"
"502","AT2G18800"
"503","AT2G18900"
"504","AT2G18960"
"505","AT2G19080"
"506","AT2G19520"
"507","AT2G19540"
"508","AT2G19640"
"509","AT2G19670"
"510","AT2G19790"
"511","AT2G19830"
"512","AT2G20060"
"513","AT2G20120"
"514","AT2G20140"
"515","AT2G20280"
"516","AT2G20515"
"517","AT2G20530"
"518","AT2G20580"
"519","AT2G20585"
"520","AT2G20930"
"521","AT2G20990"
"522","AT2G21050"
"523","AT2G21060"
"524","AT2G21190"
"525","AT2G21250"
"526","AT2G21290"
"527","AT2G21390"
"528","AT2G21600"
"529","AT2G22080"
"530","AT2G22125"
"531","AT2G22230"
"532","AT2G22400"
"533","AT2G22425"
"534","AT2G22490"
"535","AT2G22795"
"536","AT2G23050"
"537","AT2G23070"
"538","AT2G23310"
"539","AT2G23780"
"540","AT2G23940"
"541","AT2G24150"
"542","AT2G24200"
"543","AT2G24290"
"544","AT2G24360"
"545","AT2G24500"
"546","AT2G24570"
"547","AT2G24765"
"548","AT2G25060"
"549","AT2G25070"
"550","AT2G25110"
"551","AT2G25280"
"552","AT2G25310"
"553","AT2G25490"
"554","AT2G25520"
"555","AT2G25610"
"556","AT2G25870"
"557","AT2G25910"
"558","AT2G25970"
"559","AT2G26060"
"560","AT2G26080"
"561","AT2G26230"
"562","AT2G26240"
"563","AT2G26300"
"564","AT2G26730"
"565","AT2G26900"
"566","AT2G27000"
"567","AT2G27230"
"568","AT2G27330"
"569","AT2G27450"
"570","AT2G27600"
"571","AT2G27775"
"572","AT2G27860"
"573","AT2G27960"
"574","AT2G27970"
"575","AT2G28000"
"576","AT2G28290"
"577","AT2G28600"
"578","AT2G28740"
"579","AT2G28840"
"580","AT2G29390"
"581","AT2G29420"
"582","AT2G29490"
"583","AT2G29540"
"584","AT2G29570"
"585","AT2G29700"
"586","AT2G29960"
"587","AT2G30050"
"588","AT2G30110"
"589","AT2G30200"
"590","AT2G30260"
"591","AT2G30410"
"592","AT2G30500"
"593","AT2G30740"
"594","AT2G30970"
"595","AT2G30980"
"596","AT2G31083"
"597","AT2G31085"
"598","AT2G31410"
"599","AT2G31490"
"600","AT2G31670"
"601","AT2G31810"
"602","AT2G32070"
"603","AT2G32220"
"604","AT2G32240"
"605","AT2G32380"
"606","AT2G32520"
"607","AT2G32700"
"608","AT2G32720"
"609","AT2G32730"
"610","AT2G32920"
"611","AT2G33120"
"612","AT2G33210"
"613","AT2G33220"
"614","AT2G33410"
"615","AT2G33630"
"616","AT2G33730"
"617","AT2G33740"
"618","AT2G33840"
"619","AT2G34020"
"620","AT2G34040"
"621","AT2G34160"
"622","AT2G34260"
"623","AT2G34300"
"624","AT2G34470"
"625","AT2G34520"
"626","AT2G34590"
"627","AT2G34690"
"628","AT2G34750"
"629","AT2G34770"
"630","AT2G35040"
"631","AT2G35240"
"632","AT2G35520"
"633","AT2G35635"
"634","AT2G35790"
"635","AT2G35795"
"636","AT2G36060"
"637","AT2G36130"
"638","AT2G36400"
"639","AT2G36410"
"640","AT2G36580"
"641","AT2G36910"
"642","AT2G36930"
"643","AT2G37050"
"644","AT2G37080"
"645","AT2G37110"
"646","AT2G37120"
"647","AT2G37250"
"648","AT2G37400"
"649","AT2G37470"
"650","AT2G37480"
"651","AT2G37790"
"652","AT2G37860"
"653","AT2G38040"
"654","AT2G38120"
"655","AT2G38130"
"656","AT2G38310"
"657","AT2G38550"
"658","AT2G38670"
"659","AT2G38700"
"660","AT2G38710"
"661","AT2G38810"
"662","AT2G39020"
"663","AT2G39681"
"664","AT2G39795"
"665","AT2G39870"
"666","AT2G39900"
"667","AT2G39960"
"668","AT2G39970"
"669","AT2G40290"
"670","AT2G40430"
"671","AT2G40660"
"672","AT2G40960"
"673","AT2G41160"
"674","AT2G41410"
"675","AT2G41530"
"676","AT2G41600"
"677","AT2G41800"
"678","AT2G41900"
"679","AT2G42590"
"680","AT2G42710"
"681","AT2G42810"
"682","AT2G42910"
"683","AT2G43110"
"684","AT2G43160"
"685","AT2G43350"
"686","AT2G43360"
"687","AT2G43535"
"688","AT2G43640"
"689","AT2G43650"
"690","AT2G43710"
"691","AT2G43750"
"692","AT2G43760"
"693","AT2G43770"
"694","AT2G43780"
"695","AT2G43790"
"696","AT2G44050"
"697","AT2G44060"
"698","AT2G44065"
"699","AT2G44100"
"700","AT2G44160"
"701","AT2G44350"
"702","AT2G44650"
"703","AT2G45030"
"704","AT2G45050"
"705","AT2G45140"
"706","AT2G45200"
"707","AT2G45290"
"708","AT2G45300"
"709","AT2G45430"
"710","AT2G45440"
"711","AT2G45520"
"712","AT2G45710"
"713","AT2G45730"
"714","AT2G45790"
"715","AT2G45860"
"716","AT2G46020"
"717","AT2G46140"
"718","AT2G46370"
"719","AT2G46470"
"720","AT2G46505"
"721","AT2G46540"
"722","AT2G46780"
"723","AT2G46800"
"724","AT2G47000"
"725","AT2G47250"
"726","AT2G47320"
"727","AT2G47420"
"728","AT2G47510"
"729","AT2G47580"
"730","AT2G47640"
"731","AT2G47650"
"732","AT2G47930"
"733","AT2G47960"
"734","AT2G48020"
"735","AT2G48100"
"736","AT3G01160"
"737","AT3G01340"
"738","AT3G01540"
"739","AT3G01770"
"740","AT3G01790"
"741","AT3G01910"
"742","AT3G02180"
"743","AT3G02220"
"744","AT3G02260"
"745","AT3G02360"
"746","AT3G02520"
"747","AT3G02530"
"748","AT3G02580"
"749","AT3G02630"
"750","AT3G02640"
"751","AT3G02650"
"752","AT3G02720"
"753","AT3G02760"
"754","AT3G02770"
"755","AT3G02900"
"756","AT3G03130"
"757","AT3G03150"
"758","AT3G03250"
"759","AT3G03475"
"760","AT3G03600"
"761","AT3G04090"
"762","AT3G04230"
"763","AT3G04320"
"764","AT3G04470"
"765","AT3G04500"
"766","AT3G04570"
"767","AT3G04600"
"768","AT3G04770"
"769","AT3G04780"
"770","AT3G04830"
"771","AT3G05000"
"772","AT3G05230"
"773","AT3G05280"
"774","AT3G05500"
"775","AT3G05810"
"776","AT3G05840"
"777","AT3G05900"
"778","AT3G05905"
"779","AT3G05910"
"780","AT3G06035"
"781","AT3G06040"
"782","AT3G06050"
"783","AT3G06300"
"784","AT3G06310"
"785","AT3G06320"
"786","AT3G06345"
"787","AT3G06350"
"788","AT3G06610"
"789","AT3G06650"
"790","AT3G06720"
"791","AT3G06790"
"792","AT3G06930"
"793","AT3G07050"
"794","AT3G07160"
"795","AT3G07170"
"796","AT3G07430"
"797","AT3G07560"
"798","AT3G07568"
"799","AT3G07590"
"800","AT3G07660"
"801","AT3G07770"
"802","AT3G07810"
"803","AT3G07880"
"804","AT3G07910"
"805","AT3G07950"
"806","AT3G08030"
"807","AT3G08530"
"808","AT3G08630"
"809","AT3G08680"
"810","AT3G08943"
"811","AT3G09300"
"812","AT3G09455"
"813","AT3G09740"
"814","AT3G09890"
"815","AT3G09940"
"816","AT3G10020"
"817","AT3G10220"
"818","AT3G10410"
"819","AT3G10770"
"820","AT3G10850"
"821","AT3G11130"
"822","AT3G11200"
"823","AT3G11250"
"824","AT3G11450"
"825","AT3G11500"
"826","AT3G11710"
"827","AT3G11800"
"828","AT3G11830"
"829","AT3G11910"
"830","AT3G12050"
"831","AT3G12110"
"832","AT3G12290"
"833","AT3G12490"
"834","AT3G12600"
"835","AT3G12670"
"836","AT3G12760"
"837","AT3G12800"
"838","AT3G12860"
"839","AT3G12920"
"840","AT3G13110"
"841","AT3G13160"
"842","AT3G13200"
"843","AT3G13230"
"844","AT3G13300"
"845","AT3G13340"
"846","AT3G13440"
"847","AT3G13445"
"848","AT3G13470"
"849","AT3G13570"
"850","AT3G13580"
"851","AT3G13772"
"852","AT3G13790"
"853","AT3G13845"
"854","AT3G13860"
"855","AT3G13870"
"856","AT3G13930"
"857","AT3G14100"
"858","AT3G14230"
"859","AT3G14310"
"860","AT3G14390"
"861","AT3G14430"
"862","AT3G15000"
"863","AT3G15357"
"864","AT3G15460"
"865","AT3G15480"
"866","AT3G15710"
"867","AT3G15810"
"868","AT3G15820"
"869","AT3G16310"
"870","AT3G16460"
"871","AT3G16470"
"872","AT3G16480"
"873","AT3G16780"
"874","AT3G16870"
"875","AT3G16950"
"876","AT3G17160"
"877","AT3G17240"
"878","AT3G17300"
"879","AT3G17440"
"880","AT3G17465"
"881","AT3G17780"
"882","AT3G18000"
"883","AT3G18035"
"884","AT3G18240"
"885","AT3G18430"
"886","AT3G18600"
"887","AT3G18760"
"888","AT3G18820"
"889","AT3G18940"
"890","AT3G18990"
"891","AT3G19100"
"892","AT3G19130"
"893","AT3G19520"
"894","AT3G19910"
"895","AT3G19930"
"896","AT3G19980"
"897","AT3G20060"
"898","AT3G20370"
"899","AT3G20510"
"900","AT3G20670"
"901","AT3G20770"
"902","AT3G20790"
"903","AT3G20940"
"904","AT3G21350"
"905","AT3G21770"
"906","AT3G21865"
"907","AT3G22290"
"908","AT3G22300"
"909","AT3G22310"
"910","AT3G22370"
"911","AT3G22380"
"912","AT3G22480"
"913","AT3G22520"
"914","AT3G22630"
"915","AT3G22660"
"916","AT3G22890"
"917","AT3G22950"
"918","AT3G22960"
"919","AT3G23000"
"920","AT3G23490"
"921","AT3G23620"
"922","AT3G23820"
"923","AT3G23890"
"924","AT3G23940"
"925","AT3G24080"
"926","AT3G24100"
"927","AT3G24160"
"928","AT3G24170"
"929","AT3G24240"
"930","AT3G24550"
"931","AT3G25040"
"932","AT3G25140"
"933","AT3G25230"
"934","AT3G25530"
"935","AT3G25540"
"936","AT3G25545"
"937","AT3G25780"
"938","AT3G25800"
"939","AT3G25840"
"940","AT3G25860"
"941","AT3G25910"
"942","AT3G26030"
"943","AT3G26420"
"944","AT3G26430"
"945","AT3G26760"
"946","AT3G26780"
"947","AT3G26810"
"948","AT3G27080"
"949","AT3G27090"
"950","AT3G27230"
"951","AT3G27360"
"952","AT3G27380"
"953","AT3G27740"
"954","AT3G28860"
"955","AT3G29360"
"956","AT3G32980"
"957","AT3G42050"
"958","AT3G43300"
"959","AT3G44320"
"960","AT3G44330"
"961","AT3G44590"
"962","AT3G45310"
"963","AT3G45600"
"964","AT3G45930"
"965","AT3G46060"
"966","AT3G46210"
"967","AT3G46320"
"968","AT3G46440"
"969","AT3G46830"
"970","AT3G46940"
"971","AT3G47200"
"972","AT3G47220"
"973","AT3G47520"
"974","AT3G47833"
"975","AT3G47836"
"976","AT3G48030"
"977","AT3G48170"
"978","AT3G48560"
"979","AT3G48680"
"980","AT3G48750"
"981","AT3G48870"
"982","AT3G48890"
"983","AT3G49080"
"984","AT3G49100"
"985","AT3G49430"
"986","AT3G49680"
"987","AT3G49720"
"988","AT3G49810"
"989","AT3G49870"
"990","AT3G49940"
"991","AT3G50070"
"992","AT3G50360"
"993","AT3G50370"
"994","AT3G50670"
"995","AT3G51010"
"996","AT3G51160"
"997","AT3G51260"
"998","AT3G51270"
"999","AT3G51370"
"1000","AT3G51670"
"1001","AT3G51840"
"1002","AT3G51880"
"1003","AT3G51950"
"1004","AT3G52040"
"1005","AT3G52140"
"1006","AT3G52200"
"1007","AT3G52560"
"1008","AT3G52920"
"1009","AT3G52940"
"1010","AT3G52960"
"1011","AT3G52990"
"1012","AT3G53110"
"1013","AT3G53190"
"1014","AT3G53460"
"1015","AT3G53480"
"1016","AT3G53500"
"1017","AT3G53580"
"1018","AT3G53610"
"1019","AT3G53620"
"1020","AT3G53630"
"1021","AT3G53730"
"1022","AT3G53750"
"1023","AT3G54080"
"1024","AT3G54110"
"1025","AT3G54190"
"1026","AT3G54400"
"1027","AT3G54470"
"1028","AT3G54480"
"1029","AT3G54640"
"1030","AT3G54670"
"1031","AT3G54760"
"1032","AT3G54880"
"1033","AT3G54920"
"1034","AT3G54960"
"1035","AT3G55340"
"1036","AT3G55360"
"1037","AT3G55380"
"1038","AT3G55410"
"1039","AT3G55430"
"1040","AT3G55460"
"1041","AT3G55520"
"1042","AT3G55605"
"1043","AT3G55620"
"1044","AT3G56090"
"1045","AT3G56110"
"1046","AT3G56190"
"1047","AT3G56310"
"1048","AT3G56370"
"1049","AT3G56480"
"1050","AT3G56510"
"1051","AT3G56680"
"1052","AT3G56860"
"1053","AT3G57050"
"1054","AT3G57490"
"1055","AT3G57550"
"1056","AT3G57610"
"1057","AT3G57650"
"1058","AT3G57785"
"1059","AT3G57860"
"1060","AT3G57930"
"1061","AT3G58120"
"1062","AT3G58460"
"1063","AT3G58660"
"1064","AT3G58680"
"1065","AT3G58730"
"1066","AT3G59280"
"1067","AT3G59600"
"1068","AT3G59650"
"1069","AT3G59670"
"1070","AT3G59760"
"1071","AT3G59810"
"1072","AT3G59890"
"1073","AT3G59920"
"1074","AT3G59970"
"1075","AT3G59990"
"1076","AT3G60210"
"1077","AT3G60240"
"1078","AT3G60250"
"1079","AT3G60360"
"1080","AT3G60530"
"1081","AT3G60750"
"1082","AT3G61070"
"1083","AT3G61130"
"1084","AT3G61140"
"1085","AT3G61240"
"1086","AT3G61620"
"1087","AT3G61640"
"1088","AT3G61860"
"1089","AT3G62030"
"1090","AT3G62120"
"1091","AT3G62420"
"1092","AT3G62580"
"1093","AT3G62600"
"1094","AT3G62940"
"1095","AT3G63130"
"1096","AT3G63250"
"1097","AT3G63400"
"1098","AT3G63410"
"1099","AT3G63460"
"1100","AT4G00560"
"1101","AT4G00585"
"1102","AT4G00620"
"1103","AT4G00660"
"1104","AT4G00710"
"1105","AT4G00740"
"1106","AT4G00820"
"1107","AT4G00830"
"1108","AT4G01000"
"1109","AT4G01320"
"1110","AT4G01370"
"1111","AT4G01560"
"1112","AT4G01900"
"1113","AT4G02060"
"1114","AT4G02080"
"1115","AT4G02290"
"1116","AT4G02500"
"1117","AT4G02510"
"1118","AT4G02570"
"1119","AT4G02725"
"1120","AT4G02840"
"1121","AT4G02890"
"1122","AT4G03190"
"1123","AT4G03210"
"1124","AT4G03240"
"1125","AT4G03520"
"1126","AT4G04470"
"1127","AT4G04910"
"1128","AT4G04950"
"1129","AT4G05390"
"1130","AT4G05400"
"1131","AT4G07390"
"1132","AT4G08280"
"1133","AT4G08310"
"1134","AT4G08390"
"1135","AT4G08460"
"1136","AT4G08520"
"1137","AT4G08980"
"1138","AT4G10320"
"1139","AT4G10840"
"1140","AT4G10920"
"1141","AT4G11220"
"1142","AT4G11240"
"1143","AT4G11260"
"1144","AT4G11290"
"1145","AT4G11380"
"1146","AT4G11820"
"1147","AT4G12050"
"1148","AT4G12340"
"1149","AT4G12420"
"1150","AT4G12590"
"1151","AT4G12730"
"1152","AT4G12790"
"1153","AT4G12880"
"1154","AT4G13430"
"1155","AT4G13720"
"1156","AT4G13780"
"1157","AT4G14000"
"1158","AT4G14030"
"1159","AT4G14110"
"1160","AT4G14120"
"1161","AT4G14270"
"1162","AT4G14615"
"1163","AT4G14710"
"1164","AT4G14900"
"1165","AT4G15242"
"1166","AT4G15770"
"1167","AT4G15780"
"1168","AT4G15900"
"1169","AT4G15930"
"1170","AT4G16141"
"1171","AT4G16143"
"1172","AT4G16500"
"1173","AT4G16630"
"1174","AT4G16660"
"1175","AT4G16695"
"1176","AT4G17190"
"1177","AT4G17460"
"1178","AT4G17510"
"1179","AT4G17530"
"1180","AT4G17640"
"1181","AT4G17770"
"1182","AT4G17790"
"1183","AT4G18030"
"1184","AT4G18040"
"1185","AT4G18070"
"1186","AT4G18590"
"1187","AT4G18905"
"1188","AT4G19006"
"1189","AT4G19110"
"1190","AT4G19210"
"1191","AT4G20020"
"1192","AT4G20362"
"1193","AT4G20440"
"1194","AT4G20850"
"1195","AT4G20890"
"1196","AT4G20980"
"1197","AT4G21150"
"1198","AT4G21450"
"1199","AT4G21570"
"1200","AT4G21600"
"1201","AT4G21660"
"1202","AT4G21790"
"1203","AT4G21830"
"1204","AT4G21990"
"1205","AT4G22000"
"1206","AT4G22010"
"1207","AT4G22130"
"1208","AT4G22235"
"1209","AT4G22300"
"1210","AT4G22670"
"1211","AT4G22810"
"1212","AT4G22820"
"1213","AT4G22930"
"1214","AT4G23100"
"1215","AT4G23620"
"1216","AT4G23710"
"1217","AT4G23750"
"1218","AT4G23760"
"1219","AT4G23800"
"1220","AT4G23850"
"1221","AT4G23885"
"1222","AT4G24275"
"1223","AT4G24280"
"1224","AT4G24330"
"1225","AT4G24520"
"1226","AT4G24620"
"1227","AT4G24690"
"1228","AT4G24780"
"1229","AT4G24830"
"1230","AT4G25210"
"1231","AT4G25500"
"1232","AT4G25550"
"1233","AT4G25730"
"1234","AT4G25880"
"1235","AT4G26190"
"1236","AT4G26210"
"1237","AT4G26240"
"1238","AT4G26300"
"1239","AT4G26410"
"1240","AT4G26480"
"1241","AT4G26540"
"1242","AT4G26570"
"1243","AT4G26630"
"1244","AT4G26650"
"1245","AT4G26670"
"1246","AT4G26760"
