RNA_seq,FLT_Light_Rep1,FLT_Light_Rep2,FLT_Light_Rep3,FLT_Dark_Rep1,FLT_Dark_Rep2,FLT_Dark_Rep3,GC_Light_Rep1,GC_Light_Rep2,GC_Light_Rep3,GC_Dark_Rep1,GC_Dark_Rep2,GC_Dark_Rep3
AT1G02290,59.59140002,38.06882158,33.59253767,12.67159629,32.47846948,68.23350629,36.44152393,37.64815239,35.06721634,47.81495095,37.55318438,38.8671417
AT1G02300,45.95780737,61.17082318,76.332148,25.395371,52.31533125,23.79773676,34.96633247,17.56979333,52.08015238,17.21998195,1.390358584,1.621300238
AT1G02390,24.91342976,9.938859488,27.48835752,16.26895926,12.51643324,0,110.8203389,21.3333609,19.04142242,1.912088635,34.78002723,34.79123103
AT1G02420,24.11540979,27.28573324,19.33828712,26.29053212,2.492762677,14.48300284,17.48508541,32.62935992,18.0292405,1.913171664,22.24749136,25.12393911
AT1G02440,27.67954683,37.61808269,47.60443589,60.84458651,4.799891188,4.521977445,8.774247265,25.35454744,34.93077762,38.93010763,33.8425028,24.50523601
AT1G02450,49.13925007,47.40928686,19.2979149,16.65220208,19.39067253,172.0513698,1.449632801,2.510349719,7.981625533,9.600448135,7.619210391,3.277995679
AT1G02460,44.54270007,19.04968612,35.63311846,12.65339028,2.503354151,2.066500128,23.33070682,50.19612373,82.1790599,61.18661342,48.69220102,56.63628269
AT1G02970,15.84693513,28.14822197,36.64862338,59.69799302,35.00907939,105.4240457,56.85791258,18.82383621,24.04900388,21.99214775,47.99014627,44.51900336
AT1G03010,30.34764742,16.89051017,52.62733139,39.34587179,32.218333,14.64271894,12.50317818,76.25332063,32.22379772,47.12452926,57.46896266,54.26115683
AT1G03100,37.03787698,38.14302693,32.58486242,36.98028394,42.67927302,27.87489004,21.88338282,81.56518203,32.08183317,17.20204488,21.57132243,69.50268397
AT1G03160,44.80752487,55.33091696,49.29018363,28.87078554,91.79151602,57.75314751,45.2479972,50.79485309,40.58219199,49.8494039,32.99614638,45.52563038
AT1G03190,47.00390762,34.93056085,38.81927193,33.49780365,63.79278319,38.33119398,57.07601456,41.54575934,24.1378695,60.32456212,37.5852707,76.75008789
AT1G03270,27.90971479,25.65491754,29.52068507,39.82545596,22.48474911,55.82765865,33.52611222,28.86358954,27.05179796,41.12094268,26.42626422,45.34527435
AT1G03310,37.11398866,21.60310821,32.62148076,38.83701923,35.2322826,22.74975233,21.92502846,66.09994162,22.09765848,30.63386539,27.88609568,26.71114662
AT1G03340,27.88178073,35.55213082,45.80077608,7.25329295,17.4468895,0,2.914109059,26.35452991,7.011240712,31.56792489,12.51399234,27.55681985
AT1G03440,49.07978979,65.44077353,25.45281087,23.49320129,92.65683199,29.96122882,61.24685765,47.68607275,45.10034441,70.74364382,13.91266678,49.34756787
AT1G03470,53.22558003,47.79775562,44.86238137,53.04828801,30.54841339,38.99336628,54.78593211,27.02356797,17.44973042,13.73887461,25.6495583,35.79420132
AT1G03510,21.09600958,22.31970787,20.35533443,26.30103377,47.33620692,9.311973693,11.65558657,11.29485737,8.012405131,17.21982223,25.0266742,29.99322936
AT1G03520,42.93379316,50.51915867,41.93710587,40.28106628,56.24166876,35.75809395,41.06309005,56.38204561,56.79525812,30.71421168,37.47123775,36.58135536
AT1G03560,46.0765002,49.71922119,23.41790898,41.53885094,52.63502151,43.38128507,35.00350325,18.82320648,51.1195458,53.52939422,38.9596807,33.96524451
AT1G03620,12.82816381,7.875426755,12.32657954,5.76751463,23.00089586,8.115311119,6.170538879,41.57299107,29.70828092,4.513813472,0,1.877873982
AT1G03750,48.37367886,43.11624432,25.45673879,39.68939816,52.71544171,29.94067348,37.93045211,36.39068441,19.04830753,60.20809094,32.00861097,25.86263262
AT1G03830,46.11798233,46.44278502,28.49947351,22.50788603,50.27342433,33.00204664,58.34186017,10.03304543,66.14803466,42.01633365,56.34544554,92.01613491
AT1G03920,20.48068479,95.74232643,23.74292452,7.33071166,20.30881809,6.093654447,25.13526302,34.35501519,41.66346614,28.11149555,26.93910745,59.06419003
AT1G03940,14.33852912,21.52628466,24.43263325,30.75050612,12.50494545,14.46940471,18.95308663,13.80412015,16.0329555,7.649302303,4.868648135,29.94753216
AT1G04047,22.10362997,15.37705629,69.93711933,8.467188643,16.56479147,11.55323177,1.442755008,46.43109747,4.970881586,13.48129409,1.381086194,1.655626691
AT1G04050,36.18211815,22.78091383,30.40577074,27.88370313,29.83686174,14.42547351,60.88768713,13.19420678,26.8358788,30.42216722,55.54201157,48.97774751
AT1G04100,12.79669368,23.9524624,38.66956443,41.78291334,2.486078892,44.51750823,27.6716202,31.37540716,26.03291679,14.35392253,33.35988359,34.88640164
AT1G04117,30.90077006,28.11507309,27.48113008,22.66064653,22.43982692,19.65426557,23.31435241,21.33452131,37.06119247,12.43524792,22.24811156,21.8802239
AT1G04160,28.11528366,28.9911672,16.35797908,40.63987907,27.33168562,16.56451155,23.03325768,38.50085713,6.040939975,30.5783072,30.39585876,23.49319494
AT1G04180,15.83420219,1.654518236,13.23257032,3.622995685,0,14.47780268,11.65929907,0,8.01433257,11.47709252,24.33705161,72.90406929
AT1G04220,20.38229591,43.06555248,18.32537535,69.60321833,7.508622455,12.3996797,78.73851499,40.15701002,26.0561222,12.42885276,52.16897383,69.58700484
AT1G04233,10.98392474,37.81327251,29.35348165,20.89200613,25.65574474,14.77801842,10.06832682,42.64742671,13.89050215,17.36779535,12.4131065,4.16833829
AT1G04247,13.5954671,19.05787095,26.47215798,41.54340267,2.506046349,5.164664369,24.79349243,28.86231581,6.013944589,11.47082209,40.35033574,42.86350054
AT1G04295,25.97235178,22.00048324,24.36098161,17.67342443,74.57157699,25.07989581,40.53026612,16.31669115,34.88001807,23.06218256,33.21327642,16.44006254
AT1G04310,48.79182987,57.01197781,37.12971994,36.32764937,61.37222488,87.5410236,39.78305814,37.56903934,15.62284848,17.54431857,15.60866286,25.42967703
AT1G04350,9.05926273,35.61362779,28.50636437,0,10.01271164,0,0,37.64713108,22.04783768,1.912099855,10.43395193,1.618224639
AT1G04360,64.86738588,38.89398382,16.28712437,92.33192394,4.995911996,32.0504901,59.76248008,55.21740678,25.0474999,44.94699185,62.58742565,64.78255274
AT1G04390,28.74096671,63.88537299,26.4776587,23.4263452,5.028454099,133.1241988,23.34815091,66.50544402,35.09613473,16.24313282,27.83895591,34.73117
AT1G04420,45.97391102,52.92204863,36.64145592,32.63181857,47.37198374,59.99758679,37.88568454,47.68894267,57.09411225,27.74024554,42.41035165,27.55310123
AT1G04425,23.58964886,25.10139007,14.1919082,13.16042708,40.27822054,5.249336878,28.8629175,11.29426406,29.83055112,16.36708823,8.287569162,21.51100352
AT1G04477,10.24178352,18.48681612,21.25067357,17.11839272,32.57653723,17.95982096,12.93772826,20.06690713,14.87842154,23.16517947,18.61610283,17.52868444
AT1G04490,30.59358058,44.77054317,33.49839797,25.43887134,5.595678228,0,26.06275294,33.84147184,6.138186338,34.55155858,27.02486139,9.09535814
AT1G04513,14.27910042,24.74052186,42.72888002,40.98637703,27.24355456,31.09212461,27.65299487,15.06080863,33.02491176,28.72220964,12.50388166,17.06308657
AT1G04540,11.33234162,12.43193865,7.127386743,18.0548087,20.06005866,47.50699881,10.21011357,6.27436158,40.09600109,26.76313744,32.00429232,8.894144274
AT1G04635,29.13395145,51.65967615,52.84804917,50.6013728,90.37045158,18.72893395,34.84117251,50.20711491,47.94270553,37.40576514,86.67294241,78.43412126
AT1G04650,24.58969855,23.70455302,20.06700649,22.86006417,6.110520635,5.084028512,25.87878213,8.654286064,24.69864081,18.82830041,10.97122677,23.07954746
AT1G04707,17.98505641,0.822443405,14.23604051,3.660818552,0,15.57546473,8.722065357,38.90946564,38.993329,6.707702297,10.41086327,21.99623673
AT1G04710,91.24298425,52.12155331,36.64453182,54.3370403,34.94975595,44.46497411,55.38362916,28.86388451,16.0290929,62.16589819,77.18517814,53.45870333
AT1G04730,27.70867561,46.52931838,22.00638005,33.32365311,56.66534485,84.94258326,84.58929061,8.599379842,45.22016433,47.43682418,67.34902597,45.72091978
AT1G04760,45.11493137,41.55893459,32.3043003,41.52306026,39.95142394,22.40225888,57.05876949,29.29209276,50.416646,59.41822147,42.71371406,62.46569127
AT1G05030,41.85502047,23.37705902,22.58661318,25.5433939,30.26004537,36.48336872,26.46474473,21.51504518,47.85965694,20.25071796,24.57009982,23.44579772
AT1G05065,30.62141589,22.13534973,22.35798404,28.53122154,46.38338021,34.34065657,23.22534133,22.59329518,8.988635671,19.18369993,6.240042521,20.42926013
AT1G05100,4.517405351,2.478321657,9.158880778,3.63203756,4.97455049,2.070298528,14.56524957,50.20036953,21.0279407,4.784334935,9.73056185,5.678100077
AT1G05140,24.11474988,40.51412987,45.80100883,23.57191472,47.3594383,75.5199011,33.51270106,52.70900915,66.10664988,44.00332749,9.733198362,15.39893636
AT1G05163,21.66370749,8.199948594,32.52187641,15.64042432,12.21222319,21.85042295,23.22744834,17.57249022,19.97612731,31.65103204,10.40075309,2.451066289
AT1G05187,40.62478512,24.76482079,36.63091659,43.64229881,47.17135403,59.03437402,82.99486487,61.49674067,22.02383286,34.45562131,40.30286355,38.15216531
AT1G05230,38.3602659,37.96643609,33.66070249,28.01759522,17.5971349,20.68641766,35.2520911,33.01738832,21.08919877,20.1050851,27.88096674,14.57475435
AT1G05240,15.11055145,4.144177498,8.145647434,9.026630454,30.09368984,4.130902039,4.375853399,46.43019147,0,4.779054093,6.95755749,2.425560681
AT1G05280,55.81530389,37.34324625,82.11992785,108.7695123,5.092600271,22.09823839,34.14080467,19.16546011,15.3036415,53.0698268,78.92987708,88.17802553
AT1G05310,22.60027646,51.2470993,21.37271361,21.77059932,0,0,13.11191249,22.5897904,35.05301469,34.44088482,37.53873092,51.88572334
AT1G05370,21.11724459,15.72142984,16.28683967,11.7700333,9.989177903,14.47550816,29.15108098,36.39342113,23.04289601,11.4762361,4.172356739,19.43680477
AT1G05397,12.64829959,16.33727982,19.29566862,23.15462234,33.8794574,50.07348391,0,28.86877269,34.91104918,23.0454862,4.155054865,9.02015916
AT1G05400,11.93259773,9.821150565,29.69018067,7.252738426,9.81623632,10.30412303,4.335730716,20.26923831,38.76091461,8.692190404,2.069678185,4.848415939
AT1G05440,63.32947053,42.18558697,21.37530282,21.74224398,17.46657167,22.75260481,20.40279747,7.529756318,17.02984189,30.60670152,45.89115147,59.13970083
AT1G05460,36.18856404,39.69774347,33.07822469,36.8302378,55.13154177,30.86376494,65.4597403,36.27616159,63.55187279,46.67315154,16.65086516,69.24959445
AT1G05467,28.48961667,20.86983268,23.26709839,20.01246668,46.37942617,47.60050705,38.78452768,37.61824993,31.72559834,33.80034794,22.0589087,18.39704018
AT1G05553,39.14709331,56.78759028,49.69168594,46.85541809,40.46172762,39.83673166,54.88913343,42.67068353,67.66012988,42.33774601,49.06109508,30.55058925
AT1G05557,23.85693698,22.09782764,17.27108736,19.38464193,60.78114664,35.42187809,23.20748321,15.06233904,16.96848139,18.23387454,13.1660078,15.55166018
AT1G05600,29.87867885,33.37031211,18.01919947,8.009549542,7.372133028,44.73097668,27.23668128,9.872774807,8.867800066,28.21179553,10.25849857,32.44711909
AT1G05630,55.45584037,39.01202601,49.04081435,45.21496293,70.85212425,64.28624057,39.56685039,15.11972714,32.22286419,41.035913,37.58339739,51.99268795
AT1G05640,37.76762312,21.54499585,13.23620942,9.030184986,32.58358475,37.18395863,33.54502395,26.35248907,25.05860088,17.20587671,27.13263477,22.64349634
AT1G05670,29.54600031,33.05940087,36.72677445,9.028819173,50.35669048,66.17253408,38.85099913,25.28007993,8.896428148,49.91709982,53.79067969,26.58528192
AT1G05687,30.7073276,29.59230271,45.75436657,34.81048731,56.51260101,27.00735752,37.78672029,11.2964057,36.98700194,27.793717,52.73934959,42.38420878
AT1G05767,80.54303706,0,30.69091975,109.9503152,83.54330816,97.92286385,0,24.90553725,0,0,8.249469421,9.659988463
AT1G05770,38.90186061,18.06481367,45.74574909,31.20561151,46.56125967,15.59260937,78.44162039,82.84098087,35.97431131,32.59649813,20.11698708,28.55772806
AT1G05873,17.98852354,13.98410172,9.152134025,27.44776153,7.38382951,37.37663913,13.08407522,8.785968362,9.998995955,16.28922707,30.54017807,18.73440494
AT1G05950,20.41199571,32.86595771,22.54024125,20.18708419,15.12709842,14.47651425,1.459860316,17.67909913,11.09464471,12.04203492,26.21864204,42.43742054
AT1G06050,48.2092053,26.44766492,31.54970724,48.08470812,14.94080305,16.55697652,49.53188378,45.17970886,23.03413226,55.48979656,40.31820297,23.51286188
AT1G06120,5.263282705,9.075708906,45.78457416,31.85208612,2.479508766,0,2.911433507,41.41674337,22.02000683,40.20506301,18.06381532,4.872971314
AT1G06270,55.03589107,48.80256914,20.35740607,77.91075019,22.45660264,40.33437706,56.83617909,30.11903263,35.06135289,39.21493418,52.14891381,74.53277525
AT1G06287,13.00138248,22.22603484,20.16474627,16.44544606,45.09790346,28.86601925,29.96019705,13.76109306,23.71013281,20.36898548,21.34484342,15.30831189
AT1G06310,29.45926287,12.4300117,7.127208777,34.31368054,2.506533829,26.8547621,35.00375493,8.784157557,5.011747276,26.7645463,54.26554817,51.75571034
AT1G06330,18.01079338,7.412032668,15.25668689,32.86891396,17.27863229,2.074782464,37.81808955,35.14297313,13.00383787,6.704798451,30.55168093,47.18931652
AT1G06420,23.18753948,32.01015486,31.28079958,23.54114199,44.39637721,74.2141316,40.54899198,18.02431255,25.10702127,53.33080482,29.02904416,42.01613384
AT1G06430,30.76484249,54.56403005,30.2848301,16.26158295,7.710847209,18.0110665,9.674150181,63.06845763,26.46950004,12.86694452,11.32641999,22.39732902
AT1G06440,10.56497296,8.279148111,13.23429284,38.89196372,35.01181781,18.60382809,24.78455564,10.03936829,6.012312629,8.605532322,23.64754883,25.09175172
AT1G06463,4.901549355,9.982494365,11.90858138,19.8672853,31.12600464,40.79634655,31.97933372,20.91589408,18.6065003,23.63692709,15.8911095,10.01952029
AT1G06490,36.34816477,27.41067146,37.68615709,30.57081416,148.7681991,57.74179307,97.81771292,41.40659842,45.13984702,20.05687719,52.21584369,41.14508274
AT1G06580,43.98369159,14.36029426,27.28674035,11.55153212,34.66003867,44.75690979,30.33465917,16.03852154,37.29985327,43.247094,14.2951977,29.36535281
AT1G06660,43.00946404,22.35120635,34.6121346,23.52077316,57.50339447,13.43716616,26.24119828,41.41255561,39.07860421,34.42342121,52.85739213,52.61754321
AT1G06710,12.5649544,9.288657057,27.93512704,20.88758385,39.08505277,20.44301031,38.43182484,23.75516563,25.85228599,25.10452981,18.91635557,47.06542226
AT1G06740,37.77349861,43.09633616,31.5640174,18.95837899,12.53677051,19.62279878,39.38145098,11.29386128,15.03588109,34.41003331,26.43812924,42.04606367
AT1G06787,27.41453089,23.78528636,38.29697314,31.00103526,62.94772842,43.88519085,22.8087739,43.77032553,27.65233362,23.29148397,13.08182726,10.2269338
AT1G06910,73.11921134,38.87125164,51.91019739,50.74513098,22.44887787,16.54905912,59.74725352,36.39399435,32.05463531,32.52120057,38.93617172,61.57894337
AT1G06923,2.994429315,20.5410622,5.083429042,21.08610169,0,0,0,38.90971626,19.98999023,8.626767006,4.163043984,0
AT1G07090,34.56576802,38.75517391,52.90124969,27.33050732,42.09033786,9.328475327,37.83879524,55.22313761,66.04697924,48.82978994,21.53358045,52.8209363
AT1G07119,20.29492827,21.87793249,12.29289583,10.98761298,18.47914357,26.79996421,44.6612902,1.982220025,17.07448336,10.33617053,28.72124338,36.12107599
AT1G07150,18.19774569,42.09903684,27.14110838,13.10713412,23.67663233,37.08773327,1.415410642,43.67666609,16.90315372,9.230148069,0.733283611,3.9081422
AT1G07270,14.15847377,17.16820255,13.0671836,8.035721831,71.62648736,0,23.03275945,19.8247844,23.12778965,14.16069797,17.85536088,22.85840483
AT1G07280,35.66780707,29.5249521,27.19891227,52.42985121,23.91452568,72.44765933,22.77944525,25.19316093,41.35510197,12.32647688,17.22874476,26.9584304
AT1G07290,16.60173503,23.1811318,39.70274338,26.23044325,30.00856831,17.57054295,23.32642944,30.11812688,70.14316888,22.94824709,70.94218682,39.66197331
AT1G07373,137.1491196,0,23.3654819,39.70635583,36.45135498,0,134.8817552,15.06209203,4.99039864,3.83895214,5.543233286,67.13059852
AT1G07485,11.18407689,13.9147892,12.19156925,32.30282918,14.59088939,25.00251496,27.56007865,11.29673804,19.96358024,33.58769554,28.41175199,25.37137951
AT1G07490,17.1369321,13.0875945,30.47469286,38.80808304,26.706891,43.77382092,29.00203018,38.91067207,30.93592547,59.50960965,44.34055735,18.83578691
AT1G07560,24.93938415,38.13652616,47.85771163,83.90778396,2.509472203,0,11.67027808,33.88114679,32.08005857,54.47630849,11.13300113,4.849846064
AT1G07603,23.80245934,23.68329933,23.35640121,23.1649208,14.51117178,23.99771996,21.73530165,10.04137345,18.95016145,23.04681067,27.00515646,29.52770054
AT1G07607,38.7127461,26.9722516,35.54834851,25.90696581,21.81055219,41.71166734,30.44129971,31.37944668,46.88988216,21.1210543,24.93501822,18.84988827
AT1G07620,9.521938955,27.15653592,30.93647194,71.74059562,16.06129124,2.213121294,21.8508788,13.34966288,41.36455383,19.30677909,13.5234449,17.75088037
AT1G07710,18.32820438,4.927170352,8.228986478,15.26083918,17.35787857,7.448639238,29.19985146,10.33322145,15.90514979,33.39784034,33.11902599,30.52187217
AT1G07733,22.82770533,21.16028331,21.06451764,18.62712428,28.38038362,16.23612127,22.61801963,13.69407472,18.70172602,16.58155428,19.97361678,21.77432516
AT1G07737,23.3337953,34.15828083,22.96413618,10.8630638,17.05402652,8.73542951,0,42.1157361,22.58182184,1.959266795,0,0
AT1G07740,19.64881957,30.6744525,33.60212138,24.36115052,45.16835987,1.032543582,32.0930027,52.70404465,44.10980997,40.14069619,42.44431964,67.89911933
AT1G07743,16.46707639,26.28910252,17.2832576,28.4270832,63.79250714,24.93962127,23.24709579,11.29639949,42.97656428,39.30137332,27.05822618,24.46629683
AT1G07795,11.97957966,7.395872299,16.2674025,22.91366776,0,0,1.453145836,31.37872467,23.98919362,22.04515481,9.020358746,0.815322229
AT1G07803,61.15361343,52.00047996,27.28874833,35.42870821,39.09608213,49.87179069,30.10759311,27.57309908,38.62277161,42.54539447,42.02791763,36.12523677
AT1G07902,16.98556141,17.03361295,25.35212043,24.37158291,45.2064089,11.53293616,20.22084976,26.35540768,15.91964534,26.94347812,9.673822386,7.432362055
AT1G07910,41.84499695,42.62303549,43.02075039,33.79716162,72.40731122,25.27294759,84.89851097,20.40375127,68.13890657,22.42661982,42.55680774,26.7276948
AT1G07933,1.49440117,0,25.4087435,16.5538507,9.77509566,76.98481459,43.55658376,25.10347151,12.98547715,0.959054677,47.15350846,18.78743191
AT1G07937,14.97674727,22.71984763,16.04799178,9.806812752,43.62799132,62.79789929,16.96146724,23.64841781,32.4785178,22.43717098,19.97495784,13.94322684
AT1G08003,29.71880279,24.85965314,26.97051204,21.71347317,29.90043842,25.09502729,19.65697678,30.98136151,17.6770393,14.6893112,26.19881177,24.83862621
AT1G08043,20.09691909,31.50803095,43.80216478,29.74801491,0,28.45798308,44.80084097,33.63656707,35.41565393,37.59540103,56.47699398,54.54724425
AT1G08050,33.99937206,31.49630246,56.00148432,64.08705481,10.03167172,4.130850036,21.87943333,40.15581441,39.0944319,42.05542475,16.00246906,42.04231822
AT1G08180,22.5096691,30.46678751,40.68335804,32.87835609,22.20659348,69.51302417,36.36095772,62.75553892,29.00698989,38.31512397,22.91257919,30.10825557
AT1G08213,9.620199939,20.31741975,32.4643547,15.88325445,19.12341855,16.75099752,26.02317907,38.90783072,12.94351947,25.00339136,4.14829904,12.36226681
AT1G08217,3.692865456,22.71285668,24.3387284,13.12151363,14.2781284,7.33884012,5.777669867,22.58994026,12.93483461,15.39562249,2.072977561,3.30295639
AT1G08270,17.35380279,26.71946996,26.92640404,10.14049793,28.28285455,8.200766116,17.11858241,10.84120952,21.44787724,14.92168319,17.5676083,7.854843035
AT1G08380,14.97273549,18.07680881,14.23369772,0,0,1.039029031,0,48.95090779,31.98439335,1.917037005,0,0
AT1G08540,38.50034504,32.2995239,40.72313005,39.77247377,45.05298848,20.66596863,24.78817076,60.23549092,18.03891945,32.50610815,31.99708116,59.0673878
AT1G08543,26.84891142,32.74955865,19.30420052,17.5279289,19.46640614,36.45563882,15.95763677,25.10376908,26.95316244,28.78717212,27.02803028,17.18285621
AT1G08630,12.32648904,95.83036742,113.9332682,6.567078383,5.302864631,0,0,8.025549696,7.246218484,0,0,0.864472571
AT1G08643,7.389222465,25.58460522,13.40997303,15.98453254,66.41627525,8.058890501,15.93537497,9.448892086,14.56432106,8.090175418,36.48593862,18.58488587
AT1G08840,44.03235151,40.50568597,23.51313827,47.57496589,57.70961176,15.53863315,49.5853764,11.26492164,31.10948933,36.26317102,55.43980412,45.88181975
AT1G08857,29.2472337,27.51895994,38.67768702,28.87673161,35.48114424,32.63145896,25.99437484,68.85393844,33.53562006,16.10977155,13.19264392,34.78125169
AT1G08900,34.89613383,24.79983661,37.51599686,22.53657213,10.32664093,8.551161292,9.040766382,39.90540864,15.53566369,17.23987859,2.423311568,1.88303383
AT1G08973,13.69501942,15.54229727,26.67088917,38.9608798,93.6747871,4.113700172,15.54682435,17.71881358,15.62496475,26.17587101,7.617891652,13.46425027
AT1G09000,21.88858933,27.32494621,48.8389358,60.47162103,102.6723791,49.54877058,39.35122212,40.12958546,43.07086557,72.60088118,40.32313809,70.3159591
AT1G09027,35.12900383,34.58926312,33.70604968,51.97495662,73.04423079,37.76004044,86.88061277,62.99173542,64.16883158,40.28589038,51.80071415,39.59527313
AT1G09040,27.22224871,29.86222113,22.40342695,15.32300032,25.12901988,18.57827253,18.96865723,42.66423179,22.05893085,20.06648899,11.13486533,27.46759235
AT1G09050,33.20839545,26.49372029,32.52444064,11.69483371,17.55724801,8.241103808,62.62265619,6.26212671,30.02286616,33.37990355,14.58657384,24.18932608
AT1G09155,27.08379317,16.51022875,10.17529113,17.27442611,7.448497377,1.035675414,10.19244633,38.9060789,26.02834904,22.97025549,4.169289617,5.682119972
AT1G09190,24.12503542,17.37021053,22.39310498,20.83701568,17.46575708,18.616015,27.68928471,5.019840614,24.0419815,24.86810044,33.37518735,29.97547053
AT1G09195,32.92355313,49.05245358,24.31012825,55.22358292,31.29836298,45.27140551,38.7991923,19.21579728,88.81108866,39.63316581,36.45126653,40.81983784
AT1G09247,27.48511076,46.10211759,33.28579738,28.00770453,47.51301223,19.21925701,28.55766068,22.52642318,12.84874108,26.17559308,28.92100167,37.33914653
AT1G09297,20.51792834,27.37374722,28.34651642,20.86969346,30.37278388,11.60398706,15.82741314,27.59626152,21.83276093,11.57574793,4.138295514,4.997617154
AT1G09390,25.62002115,24.80282709,19.33797752,4.533630236,27.41383271,6.207423975,29.1405849,33.88443786,32.05096584,20.08894468,37.54150914,31.61052977
AT1G09440,25.55873217,6.632767556,31.60812649,12.68646604,5.007574625,8.282527229,21.90198742,38.96477083,51.18329997,46.9296335,9.055648458,61.6234443
AT1G09450,65.6992557,54.67821826,40.72524296,46.07347645,65.12862169,37.19024531,67.0831786,41.41141781,21.04760346,47.79793105,57.73958896,52.57758311
AT1G09480,6.017666357,13.20619925,22.38506773,13.64136219,14.89145839,2.071569523,7.279837977,27.61087786,8.008321787,7.65712839,1.389697019,5.682956004
AT1G09600,18.14648792,17.41810497,7.128263938,12.62092507,12.56174894,12.38629396,23.34515865,1.254834745,5.013251381,25.80054417,49.40963661,25.04616223
AT1G09610,18.80134411,0.82522684,19.33191606,0,7.442145993,14.50296875,10.19090045,52.7119486,49.04778557,12.44362521,16.67533409,37.3522547
AT1G09680,14.34468028,39.75697096,27.48852967,17.17160289,2.503528038,77.49221774,33.53829519,11.29411649,0,22.94476471,11.82535071,16.99041728
AT1G09697,2.937679903,17.75038163,29.37384051,1.890926812,9.394658627,0,2.88099748,31.36578824,1.986235218,7.711520468,4.140219398,0
AT1G09710,31.65859189,29.48111136,39.63729621,24.35319628,0,25.61884166,13.90023859,31.31767973,37.4679363,38.34612978,23.89737408,33.91695848
AT1G09750,17.33732828,22.33002926,28.4996603,13.59273368,22.4482166,0,14.57242561,31.37414504,50.08517239,68.86869641,73.70033765,15.39491544
AT1G09800,46.7472102,59.55970222,41.71907146,47.73930387,57.43337609,19.63556442,77.2235786,26.34309584,51.07668275,38.23698746,48.65982843,58.27930459
AT1G09820,16.61458736,28.99764781,28.50792821,46.97216145,60.12714972,40.28782018,27.70894153,35.13688799,31.07083882,39.1935605,29.91379947,38.82436825
AT1G09863,43.27545831,58.96477832,41.41653299,42.64082659,64.42834607,51.42036131,34.5626189,57.39367861,34.7751471,16.41581144,20.56303138,54.57796642
AT1G09890,20.18333368,11.15090385,22.3128067,7.352100107,5.148278952,37.18351302,8.26083004,41.28991874,10.98706938,34.28402579,40.43341483,45.93476978
